GENE	H3k27me3_30_DMSO_compare_TSS_SIGNAL	H3k27me3_30_DMSO_compare_DISTAL_SIGNAL
ARAP1	0.0	23558.010199999997
ARAP3	0.0	2729.9716000000003
ARC	11523.400000000001	301401.01080000005
ARCN1	0.0	16587.8457
ARF1	0.0	24088.451099999995
ARF3	0.0	29860.929600000003
ARFGAP1	0.0	524658.2755000002
ARFGAP2	0.0	1843.0250999999998
ARFGAP3	0.0	1383.7537
ARFGEF1	0.0	1401.85
ARFIP2	0.0	1129.1144
ARFRP1	0.0	112663.7588
ARHGAP11A	0.0	180.4448
ARHGAP17	0.0	4055.636
ARHGAP23	0.0	52602.46549999999
ARHGAP33	0.0	166510.7147
ARHGAP39	0.0	46017.35
ARHGAP4	0.0	28203.826500000003
ARHGAP40	0.0	10821.372599999999
ARHGAP8	0.0	124994.49000000003
ARHGAP9	0.0	5120.4869
ARHGDIA	0.0	71437.52810000001
ARHGDIG	1257.0389999999998	15955.172799999998
ARHGEF1	0.0	300995.44110000005
ARHGEF10	0.0	103412.2899
ARHGEF10L	2430.4141	439697.67150000005
ARHGEF11	0.0	1105.7087999999999
ARHGEF15	3055.6224	18888.525500000003
ARHGEF16	3589.0537	697814.1157999998
ARHGEF17	745.1120000000001	0.0
ARHGEF18	0.0	81608.2524
ARHGEF19	0.0	200827.46519999998
ARHGEF2	0.0	10049.895
ARHGEF25	0.0	10829.610299999998
ARHGEF3	386.298	145.4532
ARHGEF38	0.0	752.8076
ARHGEF40	243.204	170.24699999999999
ARHGEF7	298.70200000000006	48.19200000000001
ARID3A	0.0	101385.53960000002
ARID3C	6913.2	151597.73980000007
ARL10	985.9922000000001	0.0
ARL16	0.0	18053.1505
ARL2	0.0	516.7998
ARL4D	7104.0	25461.433499999992
ARL5C	0.0	31376.0741
ARL8A	0.0	66020.4691
ARMC5	0.0	7407.476
ARMC7	0.0	1696.4221999999997
ARMS2	0.0	1868.0903999999998
ARPC4	0.0	303.038
ARPC5L	0.0	0.0
ARPP19	0.0	214.44050000000001
ARRB1	2081.9667	37118.5864
ARRB2	0.0	14479.001299999998
ARRDC1	0.0	2676.6189999999997
ARRDC2	9646.8966	285333.80150000006
ARRDC5	0.0	7550.686299999999
ARSA	0.0	80932.97059999999
ARSG	0.0	4714.4882
ARSI	0.0	423.4557000000001
ARSK	0.0	148.6824
ART1	0.0	1844.6915999999999
ART5	0.0	1844.6915999999999
ARVCF	2209.6041999999998	48327.4271
ARX	0.0	297.47249999999997
ASAP3	1029.0961	8843.496
ASB10	5292.7768	144641.41610000003
ASB15	0.0	2286.5888
ASB16	0.0	37314.10239999999
ASB6	427.27500000000003	322683.1147
ASB8	0.0	717.5070000000001
ASCL2	48.516	366371.51610000024
ASCL3	0.0	0.0
ASF1B	0.0	143756.53959999993
ASGR1	6844.200000000001	173316.84240000008
ASGR2	1783.4067	174123.67830000006
ASNA1	0.0	22967.911499999995
ASPDH	0.0	191058.66650000008
ASPG	0.0	14615.633199999998
ASPHD1	1863.5505999999998	18221.587
ASPHD2	0.0	1968.6792
ASPSCR1	0.0	48491.96790000001
ASS1	759.0242999999999	266634.2844
ASTL	0.0	21590.3709
ATAD3A	0.0	118907.4872
ATAD3B	0.0	66778.83570000001
ATAD3C	4630.2531	102214.75969999998
ATAD5	0.0	453.07529999999997
ATCAY	2871.0	488781.97640000004
ATF3	1476.621	1113.5772
ATF4	0.0	77014.18199999999
ATF6B	0.0	251924.82190000004
ATF7	0.0	5566.19
ATG2A	0.0	1241.3148
ATG4B	0.0	8045.872
ATG4D	0.0	25239.574100000005
ATG5	0.0	1092.8632
ATG9A	0.0	24464.0391
ATG9B	0.0	43487.183099999995
ATHL1	547.172	169565.41850000006
ATL3	0.0	567.3695
ATN1	0.0	15169.7796
ATOH8	2053.6	2389.9712999999997
ATP13A2	0.0	138859.4669
ATP13A3	0.0	15169.201399999998
ATP1A2	0.0	3208.1247999999996
ATP1A3	2924.5244	284440.45170000003
ATP1A4	0.0	3208.1247999999996
ATP1B2	6785.400000000001	112049.30239999999
ATP2A1	0.0	516.9444
ATP2B2	3520.4192000000003	9526.8895
ATP2B3	2853.2000000000003	159926.71099999998
ATP4A	2939.1063999999997	158049.47939999998
ATP4B	1379.1424	891.7776
ATP5D	0.0	469806.2566
ATP5E	0.0	4393.7662
ATP5EP2	0.0	220.1262
ATP5G1	0.0	37866.521799999995
ATP5G2	0.0	28619.846999999998
ATP5H	0.0	76358.73650000001
ATP5L2	0.0	29744.959899999998
ATP6V0A1	0.0	2299.9575999999997
ATP6V0C	0.0	6973.0157
ATP6V0D1	0.0	11335.3211
ATP6V0E2	0.0	201612.33259999997
ATP6V1B1	0.0	15440.067700000001
ATP6V1F	0.0	52598.97019999999
ATP6V1G2	0.0	8619.525000000001
ATP6V1H	0.0	90.34740000000001
ATP8B1	651.627	0.0
ATP8B3	2119.6560999999997	238047.55130000002
ATRIP	0.0	10735.620299999999
ATXN10	0.0	162677.02070000002
ATXN7L1	330.9683	24.5856
ATXN7L3	0.0	37314.10239999999
AUP1	0.0	14301.1737
AURKAIP1	0.0	114205.73509999996
AURKB	0.0	31102.036400000005
AVIL	0.0	2495.4552
AVP	1234.8164	10968.035199999998
AVPI1	0.0	8984.933999999997
AVPR2	0.0	35427.25950000001
AXIN1	0.0	16200.376999999999
AXL	7817.599999999999	81026.07079999999
AZGP1	0.0	3137.7066
AZGP1P1	0.0	3137.7066
AZI1	0.0	196429.53829999996
AZU1	3087.4	332601.81090000016
B3GALT4	0.0	19100.823200000003
B3GALT6	0.0	227875.19970000003
B3GAT1	0.0	3191.537
B3GAT3	0.0	70.69590000000001
B3GNT1	0.0	97839.39730000001
B3GNT3	2534.4	108540.4126
B3GNT6	0.0	3287.8603
B3GNT7	709.9115999999999	177.6075
B3GNT9	0.0	2508.8543999999997
B3GNTL1	0.0	171373.34180000002
B4GALNT1	0.0	10829.610299999998
B4GALNT2	122.6112	30272.622100000004
B4GALNT3	2159.4408	10270.135
B4GALNT4	427.0068	191441.73770000009
B4GALT3	0.0	0.0
B4GALT5	0.0	793.3114
B4GALT7	0.0	891.9892
B9D1	0.0	3330.9211000000005
BACE2	0.0	728.375
BAD	0.0	29769.137199999997
BAG5	0.0	695.106
BAGE	0.0	8710.6256
BAGE4	0.0	8710.6256
BAHCC1	3591.1526000000003	841889.2913999998
BAHD1	318.3936	8829.2648
BAI1	18648.0	235388.75030000004
BAI2	0.0	194612.0797
BAIAP2	1134.0203000000001	249355.53649999993
BAIAP2L2	0.0	626.421
BAIAP3	12736.6868	187308.7043
BAK1	0.0	1429.4415
BANF1	0.0	757.635
BANP	0.0	1968.6396
BAP1	0.0	71523.32280000001
BARHL1	1012.5081	164681.77989999996
BARX1	1953.4933	19968.8838
BASE	0.0	6918.474
BAT1	0.0	8619.525000000001
BAT2	0.0	8619.525000000001
BAT3	0.0	8619.525000000001
BATF2	0.0	516.7998
BATF3	1972.9566999999997	47.389199999999995
BAX	0.0	63241.3571
BAZ1B	0.0	26373.7057
BBC3	0.0	18460.277899999997
BBS1	0.0	76195.9491
BBS12	0.0	472.2545
BBS2	0.0	284.2122
BBS4	0.0	23239.737999999998
BCAM	3004.9303	199210.39109999992
BCAN	0.0	151047.93039999998
BCAP29	0.0	807.4377
BCAP31	0.0	71584.33109999997
BCAR1	950.0382	2778.0296000000003
BCAT1	1744.704	4036.9004999999997
BCAT2	0.0	95955.45039999999
BCDIN3D	0.0	15781.3725
BCKDK	0.0	13988.884899999997
BCL2L11	0.0	670.622
BCL2L12	0.0	35572.5019
BCL2L2	0.0	2231.2928
BCL3	0.0	88035.51099999998
BCL6	336.86280000000005	3818.3912
BCL6B	0.0	75529.1489
BCL7A	0.0	334.38460000000003
BCL7B	0.0	49352.5173
BCRP2	0.0	27841.4881
BCRP3	0.0	2975.5164
BDH1	0.0	9883.4519
BEAN1	227.059	2479.2454
BECN1	0.0	18661.2768
BEGAIN	0.0	7089.880499999999
BEST1	0.0	79405.2959
BEST2	4866.4	51313.64190000001
BET1L	0.0	23197.9087
BGN	3113.8332	139221.60799999995
BHLHA9	2047.1046000000001	356499.9327999998
BHLHE23	5509.799999999999	485466.02259999997
BIK	639.6179999999999	37633.58409999999
BIN1	0.0	687.4499999999999
BIN2	0.0	0.0
BIN3	0.0	58747.8321
BIRC5	0.0	36024.612499999996
BIRC7	8212.2	505416.1154000002
BLCAP	0.0	3649.452
BLK	0.0	4110.6492
BLM	0.0	42426.43690000001
BLMH	0.0	0.0
BLOC1S1	0.0	283.95640000000003
BLOC1S3	0.0	81762.9436
BLVRB	713.6409000000001	64238.99059999998
BMI1	34.3615	5805.6376
BMP1	1346.805	62662.45700000001
BMP3	484.37460000000004	7320.8231000000005
BMP6	0.0	2162.446
BMP7	1173.8986	4278.1274
BMPR1A	0.0	6913.2618
BMS1	0.0	3202.8816
BMS1P1	0.0	72.4787
BNIP1	0.0	8215.174100000002
BNIPL	0.0	1086.2108
BOD1L	0.0	1709.9002999999998
BOK	1347.9648000000002	8045.872
BOK-AS	1418.9348000000002	8045.872
BOLA2B	0.0	0.0
BOP1	0.0	15716.225699999999
BPHL	0.0	0.0
BPIL1	2203.012	16091.786599999998
BPIL3	0.0	15447.252999999997
BRD1	0.0	35750.5067
BRD3	0.0	81600.2213
BRD4	0.0	68182.24279999999
BRD9	0.0	2973.8458
BREA2	0.0	124852.10070000002
BRF1	0.0	63914.32620000001
BRF2	0.0	5903.128099999999
BRMS1	0.0	97372.98040000001
BRSK1	0.0	85854.67659999999
BRSK2	1434.664	186982.88569999998
BSG	0.0	153170.7411
BSN	1161.3353	3745.8875
BSND	0.0	1673.1232
BSPH1	768.5304	24887.444499999998
BST2	0.0	64118.878000000004
BSX	1378.3926000000001	5963.889700000001
BTBD11	0.0	2044.9194
BTBD16	0.0	1503.858
BTBD17	4572.0	279203.2498
BTBD6	0.0	63914.32620000001
BTG2	0.0	1323.5274
BTNL3	0.0	1880.1104
BTNL9	0.0	3721.8459
BTRC	0.0	4153.464800000001
BUB1B	0.0	0.0
BUB3	0.0	3532.5371000000005
BZRAP1	0.0	25006.945399999993
C10orf105	0.0	60564.6174
C10orf114	858.7766999999999	1778.8243000000002
C10orf12	0.0	13231.27
C10orf125	179.609	28530.140700000004
C10orf140	0.0	1778.8243000000002
C10orf2	0.0	56478.598
C10orf35	0.0	85887.9277
C10orf47	0.0	650.6837
C10orf53	0.0	744.2225999999999
C10orf54	0.0	25458.212399999997
C10orf55	0.0	408.4352
C10orf62	0.0	572.76
C10orf82	0.0	67.0512
C10orf91	0.0	55137.29410000001
C10orf93	1016.7506999999999	112120.0971
C10orf95	0.0	77314.14140000001
C11orf10	0.0	310477.7750999999
C11orf16	0.0	0.0
C11orf17	0.0	0.0
C11orf20	3738.6528000000003	48194.01989999999
C11orf21	2501.864	326256.49000000005
C11orf24	0.0	476.40080000000006
C11orf31	0.0	4792.1218
C11orf35	0.0	7461.6348
C11orf36	1621.8049999999998	59690.28109999999
C11orf49	0.0	1030.7496
C11orf61	0.0	15942.3246
C11orf63	0.0	5963.889700000001
C11orf66	3527.9737999999998	401951.44610000006
C11orf68	0.0	1207.9962
C11orf84	0.0	567.3695
C11orf85	0.0	1241.3148
C11orf86	597.1973	42063.34419999999
C11orf9	11520.3511	334812.16630000004
C11orf94	0.0	37638.71599999999
C11orf95	382.3875	567.3695
C11orf96	0.0	2429.9928
C12orf10	0.0	1166.2264999999998
C12orf12	0.0	1608.3155
C12orf44	0.0	65980.01500000001
C12orf5	0.0	1979.0063999999998
C12orf53	17630.0	45142.987799999995
C12orf62	0.0	2248.4101
C12orf68	408.1848	717.5070000000001
C12orf77	0.0	4036.9004999999997
C13orf28	0.0	30871.415900000004
C14orf153	0.0	695.106
C14orf176	0.0	170.24699999999999
C14orf180	495.1216	20411.0412
C14orf2	0.0	1400.4335999999998
C14orf70	0.0	3653.2438
C14orf73	0.0	19162.152500000004
C14orf79	825.9862999999999	31205.8218
C14orf80	0.0	33253.35170000001
C14orf93	0.0	510.6843
C15orf17	0.0	4567.5781
C15orf23	0.0	23076.37
C15orf39	0.0	68240.4754
C15orf42	0.0	0.0
C15orf52	0.0	25542.709199999994
C15orf56	3070.0930000000003	16713.444399999997
C15orf59	1613.05	8889.4954
C15orf60	0.0	9633.071600000001
C15orf63	0.0	722.1096
C16orf11	4353.595600000001	24065.606999999996
C16orf13	0.0	78471.95959999999
C16orf3	0.0	13929.37
C16orf42	0.0	157154.44389999993
C16orf5	0.0	14680.554799999998
C16orf53	0.0	18221.587
C16orf55	0.0	7825.2714
C16orf57	0.0	1026.2508
C16orf58	0.0	3258.0458000000003
C16orf59	0.0	6973.0157
C16orf63	0.0	0.0
C16orf7	0.0	5112.5626
C16orf70	0.0	1508.5764
C16orf71	0.0	738.3752
C16orf73	0.0	48876.79719999999
C16orf74	0.0	3075.4091999999996
C16orf75	0.0	0.0
C16orf78	0.0	2931.5260000000003
C16orf79	0.0	112358.95229999999
C16orf81	0.0	16615.288699999997
C16orf89	1537.8047	64264.7319
C16orf91	2542.2	135656.22980000003
C16orf92	12791.2	53396.89260000001
C17orf100	0.0	13939.941000000003
C17orf102	2946.245	2060.272
C17orf103	0.0	33832.5538
C17orf104	0.0	10719.2359
C17orf105	1596.4753	96524.21569999999
C17orf106	0.0	18078.7634
C17orf28	10122.0	188637.7811
C17orf37	0.0	11026.124500000002
C17orf42	0.0	453.07529999999997
C17orf44	0.0	24974.5979
C17orf47	0.0	1398.1257
C17orf49	0.0	75153.5457
C17orf50	0.0	9179.5024
C17orf51	0.0	14455.367499999998
C17orf54	0.0	5604.7295
C17orf55	4083.5999999999995	321040.4590000001
C17orf56	0.0	193705.61669999993
C17orf58	0.0	572.3592
C17orf59	0.0	54831.13689999998
C17orf61	237.116	88461.8669
C17orf65	0.0	37314.10239999999
C17orf66	0.0	61.88
C17orf68	0.0	18888.525500000003
C17orf69	0.0	2030.8835999999997
C17orf70	0.0	371604.5083999999
C17orf72	0.0	680.3442
C17orf74	5662.2	88461.8669
C17orf75	0.0	354.8016
C17orf76	0.0	704.5178999999999
C17orf77	829.0894000000001	232124.33420000007
C17orf80	0.0	3670.5323000000003
C17orf81	0.0	138393.55939999997
C17orf82	876.8357	10121.126899999997
C17orf85	0.0	532.7843
C17orf86	0.0	4496.9755000000005
C17orf87	0.0	1355.4312
C17orf88	0.0	42705.714
C17orf89	0.0	193705.61669999993
C17orf90	0.0	18053.1505
C17orf91	0.0	18293.0204
C17orf95	0.0	6999.251200000001
C17orf96	0.0	138364.40860000002
C17orf97	0.0	78475.663
C17orf99	0.0	2748.2221
C18orf1	0.0	1736.2282
C18orf32	0.0	0.0
C19orf10	0.0	298845.0667000001
C19orf12	0.0	9150.745300000002
C19orf2	0.0	26272.375799999998
C19orf20	0.0	183798.32609999998
C19orf21	3672.4	520669.4393000001
C19orf22	0.0	103422.18380000003
C19orf23	0.0	481235.1602
C19orf24	0.0	481235.1602
C19orf25	0.0	177413.7384
C19orf26	3619.3904	469806.2566
C19orf28	0.0	119057.93400000001
C19orf29	0.0	116068.46060000003
C19orf30	0.0	169635.08969999998
C19orf33	0.0	47479.640900000006
C19orf35	0.0	34247.180400000005
C19orf39	0.0	129485.35360000003
C19orf42	0.0	825.4518
C19orf43	0.0	17542.538699999997
C19orf45	2362.419	277573.98610000004
C19orf46	0.0	29488.223799999996
C19orf47	0.0	26963.533
C19orf48	0.0	42312.009300000005
C19orf50	0.0	39005.556399999994
C19orf51	791.1261	149816.8241
C19orf53	0.0	26255.9973
C19orf54	0.0	10541.092
C19orf55	0.0	141996.8632
C19orf56	0.0	10651.509600000001
C19orf57	0.0	14836.3273
C19orf59	6176.0	409156.7734999999
C19orf6	0.0	29752.971300000005
C19orf60	0.0	39005.556399999994
C19orf61	0.0	2787.3846
C19orf62	0.0	35044.097499999996
C19orf63	0.0	191058.66650000008
C19orf66	0.0	31236.175
C19orf70	0.0	98077.96639999999
C19orf71	0.0	138641.29600000003
C19orf73	1071.8715	159203.00230000002
C19orf76	0.0	35572.5019
C19orf77	2234.6784	225660.5184999999
C1QA	0.0	374419.82250000007
C1QB	5328.5892	379155.02700000006
C1QC	4699.0380000000005	378032.2506000001
C1QL1	1641.7326	80262.45559999997
C1QL4	2103.7816000000003	16755.5083
C1QTNF1	12044.0	499650.6413000002
C1QTNF5	3164.2000000000003	24049.924700000003
C1QTNF6	0.0	327572.84580000007
C1QTNF8	4894.4	529213.8066000002
C1orf105	0.0	1016.2744
C1orf109	0.0	12442.877200000003
C1orf122	0.0	4628.4532
C1orf126	1440.5929999999998	4077.0916
C1orf127	0.0	181904.58260000002
C1orf128	0.0	1659.2262999999998
C1orf135	0.0	819.533
C1orf144	0.0	19593.3507
C1orf151	0.0	26926.8338
C1orf157	0.0	805.9896
C1orf158	368.3355	751.6898
C1orf159	73.3542	371837.334
C1orf170	11546.8	297256.2345
C1orf172	0.0	8100.5767000000005
C1orf174	0.0	7077.2557
C1orf175	0.0	473.4288
C1orf177	0.0	473.4288
C1orf182	0.0	140710.67320000002
C1orf187	5037.789999999999	148285.29549999998
C1orf192	0.0	36691.3189
C1orf200	4989.043999999999	101852.65029999994
C1orf204	0.0	2988.3561
C1orf210	0.0	4426.964999999999
C1orf212	0.0	4791.4213
C1orf213	0.0	493.1164
C1orf228	0.0	763.6576
C1orf230	774.0840000000001	11000.143800000002
C1orf35	0.0	24088.451099999995
C1orf51	0.0	673.8178
C1orf53	0.0	8223.0472
C1orf54	0.0	673.8178
C1orf56	1489.9395000000002	6305.543100000001
C1orf61	4124.2	140710.67320000002
C1orf64	445.28340000000003	210494.32009999992
C1orf65	0.0	189.7384
