GENE	H3k27me3_30_DMSO_compare_TSS_SIGNAL	H3k27me3_30_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
PRICKLE4	1199.6474	4355.9618	3156.3144	0.78406555306302	1.86038087061695
CPLX3	1403.3173	4567.5781	3164.2608	0.764973725716247	1.70258814795615
FRS3	1199.6474	4461.9908	3262.3434	0.788109490995027	1.89507710730102
CADM4	1195.3048	4543.672	3348.3672	0.791721618390233	1.9264801438191
SP9	3004.995	6389.3646	3384.3696	0.68012774388581	1.08830987687767
ADAMTS8	2360.982	5773.28	3412.298	0.70974846888384	1.29000415415346
PDGFRA	1285.9908	4730.7645	3444.7737	0.786265065491362	1.8791930228644
ADAM11	2974.4212	6507.3705	3532.9493	0.686301777753671	1.1294657384213
FAM83C	4851	8404.2742	3553.2742	0.634032466865152	0.792841052983568
CERCAM	875.984	4523.0822	3647.0982	0.837752683973388	2.36832979084706
MRC2	2551.39	6215.04	3663.65	0.708959063153416	1.28448023342889
C2orf54	658.0369	4508.7922	3850.7553	0.872642023325293	2.77650062922791
DUOX2	6058.993	9951.5492	3892.5562	0.621562285379692	0.715843094804699
MT1H	6710.2736	10669.3586	3959.085	0.613900137656538	0.669029953425338
THRA	3221.904	7209.0128	3987.1088	0.691119768110891	1.16188820269887
PRM3	703.612	4758.9248	4055.3128	0.87119317896403	2.75778366428631
ODZ4	1287.1636	5363.9964	4076.8328	0.806475321598037	2.05911283554943
RSPO1	3669.2	7814.424	4145.224	0.680484139849929	1.09067399145802
MMP17	999.984	5195.6019	4195.6179	0.838597347185518	2.37731397542699
GLI1	908.3883	5120.4869	4212.0986	0.84932706850525	2.49489997118863
DUOXA2	5699.578	9951.5492	4251.9712	0.635835941579978	0.804066028344695
TUBB2B	1507.75	5773.0982	4265.3482	0.79291561112344	1.93694853049906
TMEM54	969.7968	5247.5698	4277.773	0.844018076720778	2.43589505305083
GAD1	578.5926	4956.3069	4377.7143	0.895464660198437	3.0986457465899
YPEL4	409.3164	4792.1218	4382.8054	0.921307072340108	3.54937619993197
NKX1-2	2697.4	7142.8985	4445.4985	0.725882299200578	1.40494014484595
LOC149950	7440.6	11886.6424	4446.0424	0.615020092054105	0.675850388843293
BSX	1378.3926	5963.8897	4585.4971	0.812266466518183	2.11326671425698
TNFSF9	1171.5693	5885.4751	4713.9058	0.833985839737667	2.32871658610114
EGR1	1185.7836	5979.3739	4793.5903	0.834506973503374	2.33415367903191
SEZ6	204.472	5017.3281	4812.8561	0.960842622068202	4.61694408194163
C1orf56	1489.9395	6305.5431	4815.6036	0.808871422533866	2.08136688577646
GGT5	1655.0812	6472.0603	4816.9791	0.796351373973248	1.96732305049517
KRTAP5-11	890.9244	5724.0642	4833.1398	0.8653173189142	2.68366493196658
MT1E	5830.8285	10669.3586	4838.5301	0.64662046165525	0.871700654558095
CSH1	238.4896	5092.5432	4854.0536	0.955263903084596	4.41638805361332
GPR124	1035.2643	5903.1281	4867.8638	0.850791906782326	2.51148051848111
COL27A1	1019.4692	5942.4183	4922.9491	0.853564252510544	2.5432319736523
ICAM4	330.8188	5271.3609	4940.5421	0.940948199144701	3.99406234012061
VSTM2L	1016.1876	5971.5607	4955.3731	0.85457581521647	2.55494127208823
MAPK11	379.6364	5383.4913	5003.8549	0.934126672223487	3.82585186094766
TPPP3	6326.4	11335.3211	5008.9211	0.641801613547164	0.84136857814239
EBF4	671.8296	5779.2243	5107.3947	0.895857388511356	3.10470859858308
KRTAP5-7	583.0193	5724.0642	5141.0449	0.907561188939389	3.29542430550945
SHROOM2	0	5159.7504	5159.7504	1	8
NCKAP1	8548.8	13711.3352	5162.5352	0.615959205854239	0.681575239181603
GPR107	0	5171.7554	5171.7554	1	8
TRAPPC10	0	5178.5384	5178.5384	1	8
PSMD4	0	5182.0912	5182.0912	1	8
ZNF687	0	5182.0912	5182.0912	1	8
LYAR	0	5184.1337	5184.1337	1	8
ZBTB49	0	5184.1337	5184.1337	1	8
FOXD4	0	5194.675	5194.675	1	8
WASH1	0	5194.675	5194.675	1	8
PUS1	0	5195.6019	5195.6019	1	8
ULK1	0	5195.6019	5195.6019	1	8
KRTAP5-9	527.452	5724.0642	5196.6122	0.915628147936336	3.43992813859669
LOC100190986	0	5207.5966	5207.5966	1	8
LOC100271836	0	5207.5966	5207.5966	1	8
METTL9	0	5207.5966	5207.5966	1	8
SLC7A5P2	0	5207.5966	5207.5966	1	8
LHX5	0	5217.5773	5217.5773	1	8
SDS	0	5217.5773	5217.5773	1	8
SDSL	0	5217.5773	5217.5773	1	8
ERLIN2	0	5233.3019	5233.3019	1	8
TNFRSF10B	0	5238.0545	5238.0545	1	8
TNFRSF10D	0	5238.0545	5238.0545	1	8
RNF19B	0	5247.5698	5247.5698	1	8
TMEM8A	0	5251.1546	5251.1546	1	8
LOC100288069	0	5256.6152	5256.6152	1	8
GUK1	0	5268.9889	5268.9889	1	8
DNMT1	0	5271.3609	5271.3609	1	8
FDX1L	0	5271.3609	5271.3609	1	8
ICAM1	0	5271.3609	5271.3609	1	8
ICAM3	0	5271.3609	5271.3609	1	8
MIR4322	0	5271.3609	5271.3609	1	8
MRPL4	0	5271.3609	5271.3609	1	8
RAVER1	0	5271.3609	5271.3609	1	8
S1PR2	0	5271.3609	5271.3609	1	8
TYK2	0	5271.3609	5271.3609	1	8
ZGLP1	0	5271.3609	5271.3609	1	8
CDK10	0	5285.7898	5285.7898	1	8
IGSF9B	0	5298.3026	5298.3026	1	8
MAVS	0	5314.4111	5314.4111	1	8
HMGN2	0	5320.8908	5320.8908	1	8
STH	0	5323.737	5323.737	1	8
PPP1R14D	0	5328.2308	5328.2308	1	8
CCM2	0	5334.9334	5334.9334	1	8
NACAD	0	5334.9334	5334.9334	1	8
RAMP3	0	5334.9334	5334.9334	1	8
SNORA5A	0	5334.9334	5334.9334	1	8
SNORA5B	0	5334.9334	5334.9334	1	8
SNORA5C	0	5334.9334	5334.9334	1	8
TBRG4	0	5334.9334	5334.9334	1	8
MIR627	0	5347.8382	5347.8382	1	8
PLA2G4D	0	5347.8382	5347.8382	1	8
PLA2G4F	0	5347.8382	5347.8382	1	8
VPS39	0	5347.8382	5347.8382	1	8
PARP3	0	5355.916	5355.916	1	8
RRP9	0	5355.916	5355.916	1	8
RAB34	2959.7283	8315.8827	5356.1544	0.737510605855417	1.49040466433149
MIR708	0	5363.9964	5363.9964	1	8
ECEL1P2	0	5388.0307	5388.0307	1	8
SNX27	0	5404.9174	5404.9174	1	8
MAFB	0	5436.2513	5436.2513	1	8
FAM138A	768.7167	6221.0619	5452.3452	0.89002273977605	3.01663694546922
LOC100130872-SPON2	0	5453.6006	5453.6006	1	8
FBLIM1	3060.4828	8524.7016	5464.2188	0.735827873400099	1.4778900745155
NLRP5	0	5477.6317	5477.6317	1	8
USP18	0	5481.0026	5481.0026	1	8
GOLGA8IP	0	5503.238	5503.238	1	8
GOSR1	0	5506.6186	5506.6186	1	8
LRRC37BP1	0	5506.6186	5506.6186	1	8
TBC1D29	0	5506.6186	5506.6186	1	8
CN5H6.4	0	5511.8858	5511.8858	1	8
GTSE1	0	5511.8858	5511.8858	1	8
TUBB2A	243.0493	5773.0982	5530.0489	0.959600508464927	4.57002488152055
CA6	0	5535.8228	5535.8228	1	8
LAMB4	0	5546.0361	5546.0361	1	8
ATF7	0	5566.19	5566.19	1	8
FAM83F	0	5593.4288	5593.4288	1	8
TNRC6B	0	5593.4288	5593.4288	1	8
C17orf54	0	5604.7295	5604.7295	1	8
KRTAP5-8	115.3152	5724.0642	5608.749	0.980252148027922	5.63338525707786
GTSF1	0	5636.6825	5636.6825	1	8
DUSP22	0	5650.2	5650.2	1	8
IRF4	0	5650.2	5650.2	1	8
SPON2	0	5659.3958	5659.3958	1	8
FNDC1	0	5694.6132	5694.6132	1	8
TAGAP	0	5694.6132	5694.6132	1	8
DLL4	592.0348	6286.6687	5694.6339	0.913932211208115	3.40854185125076
GALP	5958.4	11658.7222	5700.3222	0.661783580067351	0.968412794203533
HNRNPAB	0	5713.8062	5713.8062	1	8
KRTAP5-10	0	5724.0642	5724.0642	1	8
OR2V2	0	5727.7774	5727.7774	1	8
SULF1	0	5732.1408	5732.1408	1	8
RAB5C	0	5750.2305	5750.2305	1	8
DEFB134	0	5756.7	5756.7	1	8
DEFB135	0	5756.7	5756.7	1	8
DEFB136	0	5756.7	5756.7	1	8
BMI1	34.3615	5805.6376	5771.2761	0.994116180600096	7.40051769196847
PSMG4	0	5773.0982	5773.0982	1	8
ADAMTS15	0	5773.28	5773.28	1	8
FCGR1C	0	5776.5377	5776.5377	1	8
LOC388692	0	5776.5377	5776.5377	1	8
IDH3B	0	5779.2243	5779.2243	1	8
SNORA51	0	5779.2243	5779.2243	1	8
SNORD56	0	5779.2243	5779.2243	1	8
SNORD57	0	5779.2243	5779.2243	1	8
SNORD86	0	5779.2243	5779.2243	1	8
LOC654342	0	5780.4336	5780.4336	1	8
VIPR2	0	5784.7801	5784.7801	1	8
OR7E91P	0	5791.2105	5791.2105	1	8
CYP2B6	0	5800.0499	5800.0499	1	8
AMFR	0	5802.9415	5802.9415	1	8
COMMD3	0	5805.6376	5805.6376	1	8
SPAG6	0	5805.6376	5805.6376	1	8
LY6G5C	0	5809.694	5809.694	1	8
C5orf60	592.9719	6419.8979	5826.926	0.91544518622034	3.43651470890141
TEAD3	274.6209	6118.8717	5844.2508	0.957046810377164	4.47775231822049
MRFAP1	0	5885.6939	5885.6939	1	8
BRF2	0	5903.1281	5903.1281	1	8
LOC728024	0	5903.1281	5903.1281	1	8
PROSC	0	5903.1281	5903.1281	1	8
RAB11FIP1	0	5903.1281	5903.1281	1	8
EXOSC10	0	5914.3563	5914.3563	1	8
LIN28A	3630.0474	9553.977	5923.9296	0.724663176442544	1.39611301711094
WASH7P	0	5930.3547	5930.3547	1	8
LOC283335	0	5934.9872	5934.9872	1	8
TENC1	0	5934.9872	5934.9872	1	8
AMBP	0	5942.4183	5942.4183	1	8
KIF12	0	5942.4183	5942.4183	1	8
POM121L9P	521.1744	6472.0603	5950.8859	0.92547448750719	3.6343869235606
PIGM	0	5955.0163	5955.0163	1	8
C11orf63	0	5963.8897	5963.8897	1	8
HSPA8	0	5963.8897	5963.8897	1	8
LOC341056	0	5963.8897	5963.8897	1	8
ETF1	0	5979.3739	5979.3739	1	8
REEP2	0	5979.3739	5979.3739	1	8
KRT18	0	5991.1569	5991.1569	1	8
ATP2B2	3520.4192	9526.8895	6006.4703	0.73018043176981	1.43625802504217
OVOL1	3647.8676	9658.0641	6010.1965	0.725846510996295	1.40468067104286
GPR62	857.657	6873.5184	6015.8614	0.889065121973562	3.00257607556624
TGFB1I1	19.3518	6062.3486	6042.9968	0.996818028063336	8
SCRT2	593.4644	6664.6992	6071.2348	0.918234909998446	3.4893063681769
CRISPLD2	0	6083.8804	6083.8804	1	8
GTF2IRD1	0	6085.6396	6085.6396	1	8
DEFB130	0	6103.9593	6103.9593	1	8
FANCE	0	6118.8717	6118.8717	1	8
RPL10A	0	6118.8717	6118.8717	1	8
TULP1	0	6118.8717	6118.8717	1	8
OLIG2	3083.2	9214.163	6130.963	0.749279581321622	1.57942464292492
AFMID	0	6156.2527	6156.2527	1	8
SYNGR2	0	6156.2527	6156.2527	1	8
TK1	0	6156.2527	6156.2527	1	8
NLRC5	496.8845	6680.9789	6184.0944	0.930775431028682	3.74907705876938
C20orf29	0	6187.6637	6187.6637	1	8
ADORA1	7558.2	13767.7785	6209.5785	0.645587188414356	0.865181192342123
MIR548W	0	6215.04	6215.04	1	8
OR4F5	0	6221.0619	6221.0619	1	8
CXCL16	1007.0322	7240.318	6233.2858	0.877896272671918	2.84594324844456
ZMYND15	1007.0322	7240.318	6233.2858	0.877896272671918	2.84594324844456
CHAC1	0	6286.6687	6286.6687	1	8
RHOV	0	6286.6687	6286.6687	1	8
SPINT1	0	6286.6687	6286.6687	1	8
VPS18	0	6286.6687	6286.6687	1	8
CDC42SE1	0	6305.5431	6305.5431	1	8
GABPB2	0	6305.5431	6305.5431	1	8
MLLT11	0	6305.5431	6305.5431	1	8
RPN1	0	6311.468	6311.468	1	8
RABL2B	0	6315.5247	6315.5247	1	8
RNF212	0	6329.0772	6329.0772	1	8
TMED11P	0	6329.0772	6329.0772	1	8
CRB3	0	6335.7306	6335.7306	1	8
DENND1C	0	6335.7306	6335.7306	1	8
SLC25A23	0	6335.7306	6335.7306	1	8
SYT15	4563.512	10923.5329	6360.0209	0.705333584975918	1.2592230994831
PI4KAP2	0	6365.264	6365.264	1	8
CIR1	0	6389.3646	6389.3646	1	8
OLA1	0	6389.3646	6389.3646	1	8
SCRN3	0	6389.3646	6389.3646	1	8
TCF15	254.7456	6664.6992	6409.9536	0.963184098238633	4.70941062986938
CANX	0	6419.8979	6419.8979	1	8
CBY3	0	6419.8979	6419.8979	1	8
MAML1	0	6419.8979	6419.8979	1	8
SPECC1L	0	6472.0603	6472.0603	1	8
SUSD2	0	6472.0603	6472.0603	1	8
PPYR1	0	6474.174	6474.174	1	8
SLC35E4	0	6474.5458	6474.5458	1	8
PTPN9	0	6491.8836	6491.8836	1	8
GPR89C	0	6497.6604	6497.6604	1	8
SUPT4H1	0	6498.3915	6498.3915	1	8
IRX4	0	6506.4476	6506.4476	1	8
CCDC43	0	6507.3705	6507.3705	1	8
DBF4B	0	6507.3705	6507.3705	1	8
C22orf9	0	6537.619	6537.619	1	8
FAM118A	0	6537.619	6537.619	1	8
UPK3A	0	6537.619	6537.619	1	8
GMCL1L	0	6546.1559	6546.1559	1	8
LOC150185	0	6565.6857	6565.6857	1	8
C3orf74	0	6569.6294	6569.6294	1	8
DUSP7	0	6569.6294	6569.6294	1	8
SLC4A11	1348.8335	7958.0675	6609.234	0.855071682829763	2.56070586295467
BOK-AS	1418.9348	8045.872	6626.9372	0.850083067728334	2.50344048749014
AMOTL2	0	6640.0807	6640.0807	1	8
FGF8	2239.9996	8887.1992	6647.1996	0.798691508953718	1.98823035081736
DDIT3	0	6648.4157	6648.4157	1	8
MIR455	0	6652.7523	6652.7523	1	8
SRXN1	0	6664.6992	6664.6992	1	8
FASLG	0	6674.8496	6674.8496	1	8
CETP	0	6680.9789	6680.9789	1	8
HERPUD1	0	6680.9789	6680.9789	1	8
BOK	1347.9648	8045.872	6697.9072	0.856505405757102	2.5774659633504
CHST14	0	6702.851	6702.851	1	8
MRPL42P5	0	6702.851	6702.851	1	8
C3orf54	0	6723.1152	6723.1152	1	8
CDHR4	0	6723.1152	6723.1152	1	8
MON1A	0	6723.1152	6723.1152	1	8
MST1R	0	6723.1152	6723.1152	1	8
RBM6	0	6723.1152	6723.1152	1	8
TRAIP	0	6723.1152	6723.1152	1	8
UBA7	0	6723.1152	6723.1152	1	8
ABCG4	2132.7846	8861.6526	6728.868	0.806012389610994	2.05483750206405
LPGAT1	0	6789.4074	6789.4074	1	8
NEK2	0	6789.4074	6789.4074	1	8
TCN2	0	6831.018	6831.018	1	8
BMP3	484.3746	7320.8231	6836.4485	0.9379420459779	3.91781074474611
TMEM18	0	6860.8634	6860.8634	1	8
ABHD14A	0	6873.5184	6873.5184	1	8
ABHD14B	0	6873.5184	6873.5184	1	8
ACY1	0	6873.5184	6873.5184	1	8
PCBP4	0	6873.5184	6873.5184	1	8
RPL29	0	6873.5184	6873.5184	1	8
GDF6	1681.7962	8572.8244	6891.0282	0.835996253240222	2.34976770204765
MED24	314.1624	7209.0128	6894.8504	0.958240717297133	4.52021928123588
MRPS15	0	6901.2119	6901.2119	1	8
C7orf68	0	6902.7208	6902.7208	1	8
NOM1	0	6910.5917	6910.5917	1	8
BMPR1A	0	6913.2618	6913.2618	1	8
BASE	0	6918.474	6918.474	1	8
HNRNPH1	0	6921.6879	6921.6879	1	8
RUFY1	0	6921.6879	6921.6879	1	8
NRGN	0	6940.4268	6940.4268	1	8
AMDHD2	0	6973.0157	6973.0157	1	8
ATP6V0C	0	6973.0157	6973.0157	1	8
C16orf59	0	6973.0157	6973.0157	1	8
CEMP1	0	6973.0157	6973.0157	1	8
MIR3178	0	6973.0157	6973.0157	1	8
PDPK1	0	6973.0157	6973.0157	1	8
TBC1D24	0	6973.0157	6973.0157	1	8
C17orf95	0	6999.2512	6999.2512	1	8
JMJD6	0	6999.2512	6999.2512	1	8
PDZD3	1859.5486	8861.6526	7002.104	0.826554080525977	2.25262331668833
CD83	1309.9235	8315.7335	7005.81	0.863913341188035	2.66636096358478
MT1JP	3656.2	10669.3586	7013.1586	0.744777840635129	1.54505655420251
IP6K1	0	7025.7182	7025.7182	1	8
TMEM132A	1055.6928	8102.3101	7046.6173	0.884724561508929	2.94014322186372
CCDC116	0	7052.624	7052.624	1	8
SDF2L1	0	7052.624	7052.624	1	8
UBE2L3	0	7052.624	7052.624	1	8
YDJC	0	7052.624	7052.624	1	8
GPATCH3	0	7059.4204	7059.4204	1	8
MIR1249	0	7077.1345	7077.1345	1	8
C1orf174	0	7077.2557	7077.2557	1	8
LOC100133612	0	7077.2557	7077.2557	1	8
TRNP1	1017.3702	8100.5767	7083.2065	0.888421131296564	2.99317987901098
BEGAIN	0	7089.8805	7089.8805	1	8
CNNM3	0	7093.2343	7093.2343	1	8
MIR3127	0	7093.2343	7093.2343	1	8
TCHH	0	7110.5796	7110.5796	1	8
HSPA9	0	7141.9518	7141.9518	1	8
LHPP	0	7142.8985	7142.8985	1	8
OAT	0	7142.8985	7142.8985	1	8
LHX2	503.4185	7650.2399	7146.8214	0.938258573599306	3.92567484943468
SLC13A5	3450.4	10598.6036	7148.2036	0.754402511506225	1.61903867131504
RASD2	2259.1271	9418.143	7159.0159	0.806536366748937	2.05967718790534
MDS2	0	7198.7752	7198.7752	1	8
CASC3	0	7209.0128	7209.0128	1	8
CSF3	0	7209.0128	7209.0128	1	8
GSDMA	0	7209.0128	7209.0128	1	8
MSL1	0	7209.0128	7209.0128	1	8
NR1D1	0	7209.0128	7209.0128	1	8
PSMD3	0	7209.0128	7209.0128	1	8
SNORD124	0	7209.0128	7209.0128	1	8
MNX1	0	7218.6531	7218.6531	1	8
HSH2D	0	7219.7226	7219.7226	1	8
EFCAB3	0	7221.7348	7221.7348	1	8
PHOX2A	360.6579	7599.6133	7238.9554	0.954692762226493	4.39722307942599
MT4	0	7256.3754	7256.3754	1	8
C15orf59	1613.05	8889.4954	7276.4454	0.846413422787965	2.46231037011277
HRNR	0	7282.8294	7282.8294	1	8
TMEM25	2957.1966	10244.395	7287.1984	0.775996963881234	1.79253272123655
MIR3202-1	0	7301.1863	7301.1863	1	8
MIR3202-2	0	7301.1863	7301.1863	1	8
CCDC21	0	7313.0882	7313.0882	1	8
FAM46B	777.0435	8100.5767	7323.5332	0.912471644146254	3.38195735053947
GAS7	0	7330.1774	7330.1774	1	8
C9orf144B	0	7357.7756	7357.7756	1	8
GALNTL5	0	7370.2382	7370.2382	1	8
TNF	1233.1362	8619.525	7386.3888	0.874842321788148	2.80527621393387
LDB3	0	7396.1875	7396.1875	1	8
OPN4	0	7396.1875	7396.1875	1	8
KCNMB3	0	7399.7254	7399.7254	1	8
MFN1	0	7399.7254	7399.7254	1	8
ZNF639	0	7399.7254	7399.7254	1	8
ARMC5	0	7407.476	7407.476	1	8
ULBP3	0	7421.1439	7421.1439	1	8
C11orf35	0	7461.6348	7461.6348	1	8
LOC143666	0	7461.6348	7461.6348	1	8
MIR210	0	7461.6348	7461.6348	1	8
PHRF1	0	7461.6348	7461.6348	1	8
RASSF7	0	7461.6348	7461.6348	1	8
NKX6-2	0	7470.0757	7470.0757	1	8
PROCA1	843.4936	8315.8827	7472.3891	0.907909275438329	3.30142038111845
NR0B2	0	7490.6995	7490.6995	1	8
NUDC	0	7490.6995	7490.6995	1	8
CXCL17	0	7504.7744	7504.7744	1	8
LIPE	0	7504.7744	7504.7744	1	8
TMEM171	0	7525.4877	7525.4877	1	8
TMEM174	0	7525.4877	7525.4877	1	8
OAF	0	7526.9879	7526.9879	1	8
HCFC1	0	7536.3443	7536.3443	1	8
TMEM187	0	7536.3443	7536.3443	1	8
CHRNB3	434.0646	7977.2283	7543.1637	0.948395020223348	4.19990589297619
ARRDC5	0	7550.6863	7550.6863	1	8
KDM4B	0	7550.6863	7550.6863	1	8
UHRF1	0	7550.6863	7550.6863	1	8
ZG16	0	7553.641	7553.641	1	8
CPNE7	262.8626	7825.2714	7562.4088	0.967500216984536	4.89575999367093
KIF1A	0	7565.6441	7565.6441	1	8
ID3	784.5425	8350.3796	7565.8371	0.914116125850707	3.41191827490334
MOBKL2C	0	7574.9654	7574.9654	1	8
MECOM	5236.321	12816.5771	7580.2561	0.709945684565737	1.29138556941156
FOLR1	0	7599.6133	7599.6133	1	8
FOLR2	0	7599.6133	7599.6133	1	8
INPPL1	0	7599.6133	7599.6133	1	8
FLJ34208	0	7605.8716	7605.8716	1	8
NKX2-2	331.4786	7944.5747	7613.0961	0.959947261335303	4.58298235009783
SDHAP1	0	7613.6144	7613.6144	1	8
TFRC	0	7613.6144	7613.6144	1	8
ERICH1	221.7292	7851.6092	7629.88	0.972535624172523	5.14611768751691
APOL6	0	7630.4284	7630.4284	1	8
MB	0	7630.4284	7630.4284	1	8
MEAF6	0	7646.5831	7646.5831	1	8
ZC3H12A	0	7646.5831	7646.5831	1	8
MMP28	1530.033	9179.5024	7649.4694	0.857133578362326	2.58485318099926
DENND1A	0	7650.2399	7650.2399	1	8
SCARF1	0	7683.0063	7683.0063	1	8
ZNF627	0	7709.3513	7709.3513	1	8
MT1A	2940.6	10669.3586	7728.7586	0.783937623439942	1.8592909919066
MED11	0	7736.2675	7736.2675	1	8
FLJ30679	0	7761.1611	7761.1611	1	8
FOXC2	0	7761.1611	7761.1611	1	8
FOXF1	0	7761.1611	7761.1611	1	8
FOXL1	0	7761.1611	7761.1611	1	8
LOC400550	0	7761.1611	7761.1611	1	8
MTHFSD	0	7761.1611	7761.1611	1	8
SNORD63	0	7800.5013	7800.5013	1	8
LTB	806.4132	8619.525	7813.1118	0.914447433996544	3.41801720896625
ASAP3	1029.0961	8843.496	7814.3999	0.895762319603987	3.10323909521179
DNALI1	0	7814.424	7814.424	1	8
GNL2	0	7814.424	7814.424	1	8
SNIP1	0	7814.424	7814.424	1	8
NAT9	0	7823.8471	7823.8471	1	8
TMEM104	0	7823.8471	7823.8471	1	8
C16orf55	0	7825.2714	7825.2714	1	8
CHMP1A	0	7825.2714	7825.2714	1	8
DPEP1	0	7825.2714	7825.2714	1	8
RPL13	0	7825.2714	7825.2714	1	8
SNORD68	0	7825.2714	7825.2714	1	8
CATSPER4	0	7855.2494	7855.2494	1	8
CNKSR1	0	7855.2494	7855.2494	1	8
GRRP1	0	7855.2494	7855.2494	1	8
ZNF593	0	7855.2494	7855.2494	1	8
POLR3K	0	7867.5251	7867.5251	1	8
SNRNP25	0	7867.5251	7867.5251	1	8
UBE2T	0	7882.8065	7882.8065	1	8
LGALS7	1369.5941	9252.7946	7883.2005	0.87106533768624	2.75614077330918
CNP	0	7890.478	7890.478	1	8
CA4	3275.7683	11174.4329	7898.6646	0.773306388287521	1.77029639509352
FOXJ1	2586.9552	10507.2092	7920.254	0.802434495170994	2.02205255341887
DDRGK1	0	7958.0675	7958.0675	1	8
ITPA	0	7958.0675	7958.0675	1	8
CHRNA6	0	7977.2283	7977.2283	1	8
CELF3	3009.2854	11000.1438	7990.8584	0.785195716610638	1.87002954041602
EIF4B	0	7994.6712	7994.6712	1	8
LPIN1	0	7995.1192	7995.1192	1	8
MIR4262	0	7995.1192	7995.1192	1	8
FDFT1	0	8007.5052	8007.5052	1	8
