GENE	H3k27me3_24_DMSO_compare_TSS_SIGNAL	H3k27me3_24_DMSO_compare_DISTAL_SIGNAL
ACTL6B	4655.921200000001	286021.7758999999
ACTL8	0.0	233835.26049999995
ACTL9	0.0	198773.5883
ACTN3	1776.4527000000003	77512.69539999998
ACTN4	0.0	5610.6429
ACTR1A	0.0	103217.39989999999
ACTR3C	0.0	0.0
ACTR5	0.0	62578.4823
ACTRT2	9589.8	610671.1291000001
ACVR1B	374.796	50815.38019999999
ACVRL1	0.0	105987.22730000001
ACY1	0.0	9767.9209
ACY3	0.0	31798.4178
ADA	0.0	65315.908599999995
ADAD2	0.0	1674.0091000000002
ADAM11	5193.4628	9574.065799999998
ADAM15	0.0	94974.3916
ADAM21P1	0.0	271.99809999999997
ADAM33	6856.462799999999	44031.0903
ADAM8	0.0	320641.5539000001
ADAMTS10	0.0	72658.4745
ADAMTS13	2258.0624000000003	347691.4604000001
ADAMTS15	0.0	7431.1756000000005
ADAMTS4	0.0	0.0
ADAMTS7	2186.7328	51856.581
ADAMTS8	4522.5621	7431.1756000000005
ADAMTSL2	30941.081399999995	601854.5892999993
ADAMTSL4	2017.4295000000002	2001.2795
ADAMTSL5	4460.9154	257897.92819999994
ADAP1	0.0	108538.69310000003
ADAP2	822.7537	559.5444
ADAR	0.0	4918.261
ADARB1	1607.9212	210601.73240000004
ADAT3	0.0	20276.0
ADCK2	0.0	3952.5158
ADCK4	0.0	584.0310000000001
ADCK5	0.0	22931.896200000003
ADCY6	0.0	587.3444999999999
ADCY9	0.0	16377.4751
ADIPOQ	0.0	2536.5582
ADIPOR1	0.0	117.7483
ADM2	0.0	5007.6621
ADNP	0.0	517.9902
ADO	0.0	2445.373
ADORA1	10626.599999999999	17794.5114
ADPRHL1	0.0	94116.2758
ADPRHL2	0.0	3435.576
ADRA2B	2720.4068	30381.482099999997
ADRA2C	0.0	688175.8029999997
ADRM1	0.0	72583.75779999999
ADSSL1	3144.4188	78565.4267
AEBP1	2247.336	3909.1248000000005
AEN	0.0	1700.6153
AES	1820.8881999999999	212543.63149999996
AFAP1	0.0	58687.70940000001
AFAP1-AS1	0.0	125017.9425
AFG3L1P	0.0	14762.5294
AFMID	0.0	10650.9103
AGAP2	0.0	3863.2468
AGAP3	0.0	115335.6355
AGAP9	0.0	1337.9445999999998
AGBL5	0.0	251.5125
AGER	0.0	101373.24710000002
AGFG2	0.0	125330.56359999996
AGPAT1	0.0	103130.91800000002
AGPAT2	7158.3766000000005	734101.7257000004
AGPAT3	0.0	50219.1842
AGPAT5	0.0	1429.1581999999999
AGPAT6	0.0	789.525
AGRN	5617.709699999999	429933.41390000004
AGRP	0.0	15823.561399999999
AGTRAP	0.0	142562.671
AGXT	0.0	5681.5635999999995
AGXT2L2	0.0	7284.037700000001
AHCYL1	0.0	664.5632
AHCYL2	0.0	0.0
AHDC1	0.0	513.646
AHNAK	377.40560000000005	53.1908
AHNAK2	130.5	46030.64429999999
AHRR	0.0	2680.8797
AHSP	0.0	1283.2656000000002
AICDA	0.0	0.0
AIF1	0.0	11354.3896
AIF1L	6431.404	506046.77809999965
AIFM3	1571.1729	77219.95329999998
AIM1	3015.0015	1935.0642
AIM1L	0.0	15098.6396
AIM2	0.0	2199.7924
AIP	0.0	63645.36979999999
AIPL1	249.2659	63112.98470000001
AIRE	41737.200000000004	278122.21569999994
AJAP1	162.62720000000002	16903.514600000002
AK1	0.0	1981.256
AKAP8	0.0	8426.536199999999
AKAP8L	0.0	13622.137299999995
AKIRIN1	0.0	0.0
AKR1D1	0.0	15363.2018
AKT1	0.0	73375.1749
AKT2	0.0	3771.351
ALDH16A1	0.0	232916.54069999998
ALDH1A3	298.88820000000004	0.0
ALDH3A1	377.69680000000005	4430.0897
ALDH3A2	0.0	3740.8193
ALDH3B2	0.0	21349.499600000003
ALDH4A1	0.0	184797.63009999998
ALDOA	0.0	79396.8598
ALDOC	0.0	174568.07669999998
ALG1	0.0	76673.72100000002
ALG12	0.0	26697.6262
ALG1L2	0.0	1766.4495000000002
ALG3	0.0	32881.569500000005
ALKBH3	0.0	3217.3487
ALKBH4	0.0	19186.3968
ALKBH5	0.0	530.9649999999999
ALKBH6	0.0	35723.261900000005
ALKBH7	0.0	56093.8389
ALLC	0.0	2397.3193
ALMS1	0.0	4307.5764
ALOX12	0.0	50556.977999999996
ALOX12B	12402.4176	204629.4094
ALOX15	7721.0238	130921.45240000001
ALOX15B	5235.17	206742.5647
ALOXE3	3453.562	183478.09769999998
ALPI	0.0	23014.752900000003
ALPL	5577.7789999999995	238831.01300000006
ALPP	234.3068	4535.6944
ALPPL2	0.0	17558.6542
ALS2CL	512.946	1061.0898000000002
ALX3	0.0	664.5632
ALX4	1939.2482	39236.9315
AMAC1	0.0	615.2784
AMAC1L3	0.0	104506.16999999995
AMBP	0.0	9510.695
AMDHD2	0.0	10313.6716
AMFR	0.0	7835.162600000001
AMH	0.0	29768.735999999997
AMHR2	0.0	1117.8156
AMICA1	1083.5958	59174.9153
AMIGO3	0.0	15591.8962
AMOTL2	0.0	5492.3343
AMPD3	2319.3	354.0789
AMZ1	5844.935600000001	185677.2424
AMZ2	0.0	7357.332199999999
ANAPC11	0.0	105596.4229
ANAPC2	0.0	113017.26920000001
ANGPT4	138.8667	4113.1154
ANGPTL4	5896.7032	55679.867900000005
ANGPTL6	0.0	32184.2123
ANK1	0.0	789.525
ANKLE1	1369.8573	50637.4291
ANKRD11	0.0	3919.9933
ANKRD13B	0.0	1602.6384
ANKRD13D	0.0	1485.705
ANKRD16	0.0	140.98239999999998
ANKRD2	0.0	568.296
ANKRD22	0.0	703.4453000000001
ANKRD23	0.0	18491.571200000002
ANKRD24	2070.5705000000003	304694.7497999999
ANKRD30BL	0.0	24041.848400000003
ANKRD33	0.0	89302.20530000002
ANKRD34A	673.6476	16488.9159
ANKRD35	1330.5298	14961.448200000003
ANKRD39	0.0	18654.7298
ANKRD40	0.0	82577.0892
ANKRD53	0.0	21555.924500000005
ANKRD54	0.0	25397.1771
ANKRD7	0.0	950.1111000000001
ANKRD9	0.0	4976.6556
ANKS3	0.0	991.5727999999999
ANKZF1	0.0	30198.7146
ANO1	1898.2938000000001	383337.7126999999
ANO7	0.0	3920.2633
ANO8	0.0	55021.78400000001
ANO9	1149.1902	158901.8743999999
ANP32E	0.0	728.4450999999999
ANXA9	0.0	50.226600000000005
AOC2	0.0	26610.4656
AOC3	0.0	26610.4656
AP1B1	0.0	25590.945600000003
AP1M1	0.0	5189.459700000001
AP1M2	0.0	31665.705800000007
AP1S1	233.9232	247170.80410000015
AP2A1	0.0	42043.51560000001
AP2A2	0.0	51761.97099999999
AP2M1	0.0	17162.4424
AP4M1	0.0	36377.729100000004
APBA3	0.0	398504.44590000005
APC2	9162.4	258704.95479999998
APCDD1L	0.0	61976.32779999999
APEH	0.0	15591.8962
APH1A	0.0	728.4450999999999
APLP1	4267.467	192380.6539
APOA1BP	0.0	196259.26309999995
APOA2	0.0	0.0
APOB	0.0	163.0629
APOB48R	0.0	1516.5156000000002
APOBEC3G	0.0	436.506
APOBEC3H	0.0	436.506
APOC1	1695.2259999999999	258378.19809999998
APOC1P1	6736.4856	229880.13029999996
APOC2	0.0	211666.54589999997
APOC4	0.0	211908.26489999995
APOD	0.0	25038.1419
APOE	3592.4	270696.11539999995
APOL6	0.0	9557.173299999999
APOM	0.0	11354.3896
APPL1	0.0	163.452
APRT	0.0	15663.4852
AQP12A	7748.400000000001	83632.6378
AQP12B	670.4797	83632.6378
AQP2	0.0	54862.95710000001
AQP5	3550.1956	57684.666300000004
AQP6	10029.6	57684.666300000004
ARAP1	0.0	28310.057099999995
ARAP3	0.0	3717.8032000000003
ARC	22901.199999999997	452453.6556999998
ARCN1	0.0	23923.072500000006
ARF1	0.0	33604.0713
ARF3	0.0	39871.86259999999
ARFGAP1	0.0	778385.9007000001
ARFGAP2	0.0	2034.9185
ARFGAP3	0.0	2415.2185
ARFGEF1	0.0	1120.4956
ARFIP2	0.0	926.8098
ARFRP1	0.0	143522.1864
ARHGAP11A	0.0	411.6397
ARHGAP17	0.0	3574.1053999999995
ARHGAP23	0.0	71693.4175
ARHGAP33	0.0	201296.9216000001
ARHGAP39	0.0	64612.29129999999
ARHGAP4	0.0	47535.70219999999
ARHGAP40	0.0	14903.176199999998
ARHGAP8	0.0	177388.43930000011
ARHGAP9	0.0	4288.4094
ARHGDIA	0.0	105596.4229
ARHGDIG	2494.1866999999997	25221.7232
ARHGEF1	0.0	391966.9966
ARHGEF10	0.0	119891.82449999999
ARHGEF10L	3076.5143	572448.8150999995
ARHGEF11	0.0	2026.4944
ARHGEF15	4000.6896	25458.9225
ARHGEF16	6188.2989	1110831.9573000013
ARHGEF17	1417.9457	0.0
ARHGEF18	0.0	92935.1524
ARHGEF19	0.0	256768.47660000005
ARHGEF2	0.0	12592.960000000001
ARHGEF25	0.0	13473.388300000002
ARHGEF3	612.2819999999999	163.452
ARHGEF38	0.0	777.4522000000001
ARHGEF40	505.12800000000004	363.4884
ARHGEF7	497.7534	50.048
ARID3A	0.0	134706.0006
ARID3C	8541.2	205740.07150000005
ARL10	1246.9561999999999	0.0
ARL16	0.0	26375.306099999998
ARL2	0.0	840.4866000000001
ARL4D	7546.400000000001	29348.1719
ARL5C	0.0	49238.480599999995
ARL8A	0.0	78340.38040000001
ARMC5	0.0	9518.6743
ARMC7	0.0	2998.4124
ARMS2	0.0	1227.9671999999998
ARPC4	0.0	819.4214000000001
ARPC5L	0.0	0.0
ARPP19	0.0	195.402
ARRB1	2712.6938999999998	49935.790700000005
ARRB2	0.0	18489.9013
ARRDC1	0.0	4212.9231
ARRDC2	11209.663799999998	341612.44260000007
ARRDC5	0.0	9407.437999999998
ARSA	0.0	111049.1232
ARSG	0.0	7357.332199999999
ARSI	0.0	791.4413
ARSK	0.0	218.448
ART1	0.0	2173.1814
ART5	0.0	2173.1814
ARVCF	3285.4294	74796.52539999998
ARX	0.0	503.8605
ASAP3	1422.9031	11424.280999999999
ASB10	7455.8468	178429.9968
ASB15	0.0	2270.9952000000003
ASB16	0.0	51807.40290000001
ASB6	305.37	425455.0234999999
ASB8	0.0	670.3186000000001
ASCL2	91.078	510620.5224000003
ASCL3	0.0	0.0
ASF1B	0.0	200447.47519999996
ASGR1	9368.4	198471.79530000006
ASGR2	1684.4937000000002	193190.03079999995
ASNA1	0.0	32207.013199999998
ASPDH	0.0	251895.40179999993
ASPG	0.0	25368.8649
ASPHD1	4417.9518	21445.397999999997
ASPHD2	0.0	2280.9392
ASPSCR1	0.0	67615.8223
ASS1	971.7369	345617.0855999998
ASTL	0.0	30381.482099999997
ATAD3A	0.0	171020.79740000004
ATAD3B	0.0	104837.5475
ATAD3C	4510.2174	155615.83030000006
ATAD5	0.0	559.5444
ATCAY	3366.2000000000003	574153.5953000002
ATF3	1744.7849999999999	938.5932
ATF4	0.0	105584.31749999999
ATF6B	0.0	355426.51439999987
ATF7	0.0	6376.818
ATG2A	0.0	2713.0716
ATG4B	0.0	14632.2489
ATG4D	0.0	31665.705800000007
ATG5	0.0	1798.8256000000001
ATG9A	0.0	30198.7146
ATG9B	0.0	61382.34880000001
ATHL1	725.3580000000001	235882.01219999997
ATL3	0.0	1239.4511
ATN1	0.0	19781.0191
ATOH8	3542.6000000000004	3566.4361
ATP13A2	0.0	161577.72159999996
ATP13A3	0.0	19833.5844
ATP1A2	0.0	4356.5176
ATP1A3	3379.2551000000003	389018.2707
ATP1A4	0.0	4356.5176
ATP1B2	12397.800000000001	135788.7647
ATP2A1	0.0	923.9208
ATP2B2	4915.589800000001	10203.7533
ATP2B3	5982.0	242375.51339999997
ATP4A	3929.6805999999997	204386.74939999997
ATP4B	1982.6528	920.9350000000001
ATP5D	0.0	667755.7448000001
ATP5E	0.0	3332.3988
ATP5EP2	0.0	394.485
ATP5G1	0.0	41122.394299999985
ATP5G2	0.0	36315.2146
ATP5H	0.0	98563.68019999999
ATP5L2	0.0	38082.13189999999
ATP6V0A1	0.0	3567.3471999999997
ATP6V0C	0.0	10313.6716
ATP6V0D1	0.0	15823.561399999999
ATP6V0E2	0.0	309985.29360000003
ATP6V1B1	0.0	21555.924500000005
ATP6V1F	0.0	78167.52019999998
ATP6V1G2	0.0	11354.3896
ATP6V1H	0.0	166.93560000000002
ATP8B1	939.1905	0.0
ATP8B3	2995.0854	314788.82109999994
ATRIP	0.0	16479.783399999997
ATXN10	0.0	203242.00110000008
ATXN7L1	321.2794	29.6712
ATXN7L3	0.0	51807.40290000001
AUP1	0.0	18177.663200000003
AURKAIP1	0.0	178451.42020000002
AURKB	0.0	32774.0715
AVIL	0.0	3863.2468
AVP	2338.5260000000003	15906.8282
AVPI1	0.0	9973.5088
AVPR2	0.0	56792.987199999996
AXIN1	0.0	25739.3626
AXL	11585.599999999999	102056.62069999993
AZGP1	0.0	3854.9245
AZGP1P1	0.0	3854.9245
AZI1	0.0	304205.95019999996
AZU1	4422.2	461953.4157
B3GALT4	0.0	27620.468100000002
B3GALT6	0.0	373634.55880000006
B3GAT1	0.0	4001.253
B3GAT3	0.0	53.1908
B3GNT1	0.0	119398.83659999997
B3GNT3	4222.8	130602.10240000002
B3GNT6	0.0	4537.4693
B3GNT7	1317.9189	362.95
B3GNT9	0.0	3531.1230000000005
B3GNTL1	0.0	237617.9185
B4GALNT1	0.0	13473.388300000002
B4GALNT2	251.9895	38907.189699999995
B4GALNT3	3411.7164	13474.426800000001
B4GALNT4	785.3659	269735.41709999996
B4GALT3	0.0	0.0
B4GALT5	0.0	833.3696
B4GALT7	0.0	930.8384
B9D1	0.0	3837.2063000000003
BACE2	0.0	1021.125
BAD	0.0	36714.9638
BAG5	0.0	1551.672
BAGE	0.0	10428.726
BAGE4	0.0	10428.726
BAHCC1	6167.984200000001	1328171.4840000006
BAHD1	514.0224000000001	12817.1126
BAI1	27495.0	373184.43530000007
BAI2	0.0	268914.9911
BAIAP2	2214.4982	373782.9224
BAIAP2L2	0.0	936.2399999999999
BAIAP3	21632.921199999997	276880.9036
BAK1	0.0	1266.6661
BANF1	0.0	946.05
BANP	0.0	2574.5872
BAP1	0.0	113508.97559999998
BARHL1	1186.1073000000001	191921.35749999995
BARX1	2829.517	26669.731
BASE	0.0	7339.083499999999
BAT1	0.0	11354.3896
BAT2	0.0	11354.3896
BAT3	0.0	11354.3896
BATF2	0.0	840.4866000000001
BATF3	3123.12	46.975199999999994
BAX	0.0	89122.6686
BAZ1B	0.0	36955.0462
BBC3	0.0	20763.920599999994
BBS1	0.0	104768.14249999999
BBS12	0.0	737.4540999999999
BBS2	0.0	354.3158
BBS4	0.0	29428.0138
BCAM	4735.7568	260223.82780000003
BCAN	0.0	211527.87829999995
BCAP29	0.0	690.9481
BCAP31	0.0	110420.40729999999
BCAR1	1743.9272	4444.4626
BCAT1	1566.3192000000001	4066.5443
BCAT2	0.0	114051.14689999995
BCDIN3D	0.0	19549.4792
BCKDK	0.0	18191.794199999997
BCL2L11	0.0	745.9985999999999
BCL2L12	0.0	42988.11260000001
BCL2L2	0.0	2859.768
BCL3	0.0	116658.1643
BCL6	532.776	4562.4622
BCL6B	0.0	78114.98599999999
BCL7A	0.0	476.71799999999996
BCL7B	0.0	67953.0364
BCRP2	0.0	40221.4504
BCRP3	0.0	3647.5773
BDH1	0.0	12017.2681
BEAN1	356.57880000000006	3037.9316999999996
BECN1	0.0	26610.4656
BEGAIN	0.0	8193.4892
BEST1	0.0	113714.66110000003
BEST2	8119.199999999999	64890.635599999994
BET1L	0.0	31735.785500000005
BGN	5045.735299999999	212345.3562
BHLHA9	3368.8188000000005	423610.56080000015
BHLHE23	14341.2	682378.6706999999
BIK	1120.059	58433.22140000001
BIN1	0.0	1552.8
BIN2	0.0	0.0
BIN3	0.0	75170.04400000001
BIRC5	0.0	48198.86299999999
BIRC7	15589.199999999999	734618.5732999999
BLCAP	0.0	4416.3806
BLK	0.0	5492.6312
BLM	0.0	42663.8306
BLMH	0.0	0.0
BLOC1S1	0.0	418.383
BLOC1S3	0.0	108252.13149999999
BLVRB	495.0217	79939.1319
BMI1	32.147999999999996	5792.3121
BMP1	2126.2392	98078.69819999997
BMP3	753.3918	6615.3913
BMP6	0.0	1878.4121
BMP7	2192.1835	6076.415200000001
BMPR1A	0.0	9576.929
BMS1	0.0	2355.18
BMS1P1	0.0	122.2893
BNIP1	0.0	10394.5702
BNIPL	0.0	2497.2879
BOD1L	0.0	2037.7075
BOK	2602.8003999999996	14632.2489
BOK-AS	2700.0527999999995	14632.2489
BOLA2B	0.0	0.0
BOP1	0.0	22886.066800000004
BPHL	0.0	0.0
BPIL1	2113.9272	20331.7706
BPIL3	0.0	19385.3708
BRD1	0.0	49453.53699999999
BRD3	0.0	101139.9394
BRD4	0.0	84065.87630000002
BRD9	0.0	4173.7913
BREA2	0.0	172551.16270000002
BRF1	0.0	103407.89889999999
BRF2	0.0	7757.602799999999
BRMS1	0.0	119095.31489999997
BRSK1	0.0	112984.84170000002
BRSK2	2431.0879999999997	273302.47860000015
BSG	0.0	209692.0463
BSN	1312.9319	3226.8895
BSND	0.0	2350.4
BSPH1	1102.2914	25025.5717
BST2	0.0	86092.73490000004
BSX	1889.4018	6921.7483
BTBD11	0.0	3151.1198
BTBD16	0.0	1040.224
BTBD17	6198.400000000001	350358.1595000003
BTBD6	0.0	103407.89889999999
BTG2	0.0	1126.9494
BTNL3	0.0	2152.8652
BTNL9	0.0	3991.2668999999996
BTRC	0.0	5305.9216
BUB1B	0.0	0.0
BUB3	0.0	4243.8728
BZRAP1	0.0	32183.674300000006
C10orf105	0.0	77617.93449999997
C10orf114	1057.0754000000002	2049.4704
C10orf12	0.0	17014.135499999997
C10orf125	801.7652	41915.9513
C10orf140	0.0	2049.4704
C10orf2	0.0	69454.3734
C10orf35	0.0	112031.86139999998
C10orf47	0.0	674.6428000000001
C10orf53	0.0	662.5206000000001
C10orf54	0.0	33380.5131
C10orf55	0.0	537.2
C10orf62	0.0	568.296
C10orf82	0.0	278.65409999999997
C10orf91	0.0	81232.91719999998
C10orf93	1602.9251000000002	143035.3271
C10orf95	0.0	103217.39989999999
C11orf10	0.0	409989.3665000001
C11orf16	0.0	0.0
C11orf17	0.0	0.0
C11orf20	5520.1099	58862.287899999996
C11orf21	4427.167200000001	459500.15060000005
C11orf24	0.0	344.0184
C11orf31	0.0	7052.1263
C11orf35	0.0	13620.3037
C11orf36	2637.6636	87289.63689999998
C11orf49	0.0	1176.1008000000002
C11orf61	0.0	19937.9923
C11orf63	0.0	6921.7483
C11orf66	5484.8302	529237.6343
C11orf68	0.0	1442.9689999999998
C11orf84	0.0	1239.4511
C11orf85	0.0	2713.0716
C11orf86	1205.6646	52473.6658
C11orf9	18646.3047	418415.71829999995
C11orf94	0.0	63627.3284
C11orf95	1131.9075	1239.4511
C11orf96	0.0	3217.3487
C12orf10	0.0	1117.8156
C12orf12	0.0	1419.3921
C12orf44	0.0	80995.65209999996
C12orf5	0.0	1673.3696
C12orf53	27085.0	52185.9037
C12orf62	0.0	2821.7092
C12orf68	596.8224	670.3186000000001
C12orf77	0.0	4066.5443
C13orf28	0.0	35386.13379999999
C14orf153	0.0	1551.672
C14orf176	0.0	363.4884
C14orf180	677.0208	31714.459100000004
C14orf2	0.0	1958.5803
C14orf70	0.0	5328.0388
C14orf73	0.0	30233.3528
C14orf79	1152.3088	46030.64429999999
C14orf80	0.0	47346.5939
C14orf93	0.0	587.6871
C15orf17	0.0	6451.657499999999
C15orf23	0.0	33060.64659999999
C15orf39	0.0	93453.69840000001
C15orf42	0.0	0.0
C15orf52	0.0	37351.126599999996
C15orf56	4332.4632	24534.013999999996
C15orf59	2354.2235	9098.1252
C15orf60	0.0	10442.0223
C15orf63	0.0	1068.5401
C16orf11	7472.2526	42453.9264
C16orf13	0.0	129952.54819999999
C16orf3	0.0	15602.550399999998
C16orf42	0.0	244696.65949999995
C16orf5	0.0	21023.245600000002
C16orf53	0.0	21445.397999999997
C16orf55	0.0	11547.594000000001
C16orf57	0.0	1456.9143
C16orf58	0.0	3793.7465999999995
C16orf59	0.0	10313.6716
C16orf63	0.0	0.0
C16orf7	0.0	7441.3271
C16orf70	0.0	2418.849
C16orf71	0.0	991.5727999999999
C16orf73	0.0	78917.06680000004
C16orf74	0.0	3339.6771
C16orf75	0.0	0.0
C16orf78	0.0	3926.9680000000003
C16orf79	0.0	163571.7473
C16orf81	0.0	29392.645500000006
C16orf89	2157.0773	77480.36790000001
C16orf91	5337.6	206754.7175
C16orf92	15132.0	79396.8598
C17orf100	0.0	17117.899499999996
C17orf102	5242.9142	3010.3679
C17orf103	0.0	43672.229199999994
C17orf104	0.0	13545.439699999999
C17orf105	1720.7572	109963.62509999995
C17orf106	0.0	28736.327400000002
C17orf28	12801.0	243233.5454
C17orf37	0.0	14783.463000000002
C17orf42	0.0	559.5444
C17orf44	0.0	31423.433800000003
C17orf47	0.0	1490.3249999999998
C17orf49	0.0	77616.60519999999
C17orf50	0.0	13079.4099
C17orf51	0.0	16396.2778
C17orf54	0.0	5140.326300000001
C17orf55	7658.0	473010.04489999986
C17orf56	0.0	292709.4571
C17orf58	0.0	578.6392
C17orf59	0.0	58768.55740000001
C17orf61	534.996	113162.06669999995
C17orf65	0.0	51807.40290000001
C17orf66	0.0	179.20000000000002
C17orf68	0.0	25458.9225
C17orf69	0.0	2032.6548
C17orf70	0.0	573278.3762000002
C17orf72	0.0	805.4472
C17orf74	7152.599999999999	113162.06669999995
C17orf75	0.0	367.0695
C17orf76	0.0	931.2952
C17orf77	657.3488	268264.90479999996
C17orf80	0.0	4833.6846
C17orf81	0.0	169007.25149999995
C17orf82	1355.6244	13973.534899999999
C17orf85	0.0	381.72540000000004
C17orf86	0.0	5915.232
C17orf87	0.0	1894.8269999999998
C17orf88	0.0	55928.86880000001
C17orf89	0.0	292709.4571
C17orf90	0.0	26375.306099999998
C17orf91	0.0	31875.214300000003
C17orf95	0.0	10809.9428
C17orf96	0.0	185957.273
C17orf97	0.0	98462.77299999999
C17orf99	0.0	3933.3302999999996
C18orf1	0.0	2885.3986
C18orf32	0.0	0.0
C19orf10	0.0	340884.4793
C19orf12	0.0	11809.9485
C19orf2	0.0	30912.4214
C19orf20	0.0	255411.78649999996
C19orf21	6837.0	704280.7632999998
C19orf22	0.0	136641.4812
C19orf23	0.0	681844.5392000002
C19orf24	0.0	681844.5392000002
C19orf25	0.0	261562.1486
C19orf26	7794.8992	667755.7448000001
C19orf28	0.0	154412.57319999996
C19orf29	0.0	145063.39050000004
C19orf30	0.0	173032.27130000002
C19orf33	0.0	62224.369900000005
C19orf35	0.0	45416.39199999999
C19orf39	0.0	144775.384
C19orf42	0.0	1079.7332999999999
C19orf43	0.0	25608.897999999997
C19orf45	2118.469	313204.4186
C19orf46	0.0	35874.112400000005
C19orf47	0.0	35228.829
C19orf48	0.0	49573.5154
C19orf50	0.0	52646.6895
C19orf51	1378.0373	186846.83459999997
C19orf53	0.0	31286.135100000003
C19orf54	0.0	12749.576000000003
C19orf55	0.0	168164.2159000001
C19orf56	0.0	14345.227200000001
C19orf57	0.0	18421.417200000004
C19orf59	10219.6	466065.92679999967
C19orf6	0.0	42745.96430000001
C19orf60	0.0	52646.6895
C19orf61	0.0	3617.6816000000003
C19orf62	0.0	50637.4291
C19orf63	0.0	251895.40179999993
C19orf66	0.0	34115.1525
C19orf70	0.0	108306.77779999998
C19orf71	0.0	181802.34879999998
C19orf73	1805.3725	204365.36080000005
C19orf76	0.0	42988.11260000001
C19orf77	3003.612	290077.40580000007
C1QA	0.0	463791.1994999998
C1QB	7973.3964	467969.9382
C1QC	7643.8544999999995	467510.9643999999
C1QL1	2573.1427000000003	100168.7854
C1QL4	2522.4876000000004	22364.375099999997
C1QTNF1	18179.6	724936.2900999999
C1QTNF5	4092.2000000000003	32117.29480000001
C1QTNF6	0.0	432893.4488000001
C1QTNF8	8539.199999999999	830282.3188999996
C1orf105	0.0	1070.5624
C1orf109	0.0	16671.8783
C1orf122	0.0	5239.636799999999
C1orf126	1708.5037999999997	4736.1812
C1orf127	0.0	215017.63450000004
C1orf128	0.0	2021.3283999999999
C1orf135	0.0	1069.8214
C1orf144	0.0	22813.169600000005
C1orf151	0.0	36489.06939999999
C1orf157	0.0	687.1175999999999
C1orf158	503.87350000000004	850.9875999999999
C1orf159	43.0853	600575.7332000001
C1orf170	15793.2	464323.4264
C1orf172	0.0	10656.2838
C1orf174	0.0	9923.45
C1orf175	0.0	762.1844000000001
C1orf177	0.0	762.1844000000001
C1orf182	0.0	172690.95619999996
C1orf187	10216.9524	190174.62600000005
C1orf192	0.0	46141.92140000001
C1orf200	6298.025800000001	114735.59210000001
C1orf204	0.0	3951.9499
C1orf210	0.0	8777.2235
C1orf212	0.0	6707.357800000001
C1orf213	0.0	634.0068
C1orf228	0.0	1040.4549
C1orf230	827.8481999999999	15578.8996
C1orf35	0.0	33604.0713
C1orf51	0.0	728.4450999999999
C1orf53	0.0	9764.4131
C1orf54	0.0	728.4450999999999
C1orf56	1730.775	9265.0448
C1orf61	5461.400000000001	172690.95619999996
C1orf64	523.3752	303497.1331
