KB528_6	Lenalidomide_0	LOG2_FOLD_CHANGE	P_VALUE
SYTL1	11.9434683699262	19.5724616328744	0.712603360972273	0.00010571397010201
MAP3K6	6.01273560568675	1.02682150557756	-2.54983610428416	0.0111879678823794
WASF2	102.202051895469	68.7744711521938	-0.571479115384405	0.00391972744621511
AHDC1	2.94055584574793	1.00219675971642	-1.5529231113986	0.00165843772835174
IFI6	31.1120417848643	10.208200907537	-1.60774444932332	0.0108413934640815
FAM76A	16.114245409905	7.43989973134879	-1.11498154899494	0.00100176666243709
STX12	32.4159194139736	20.3040929062028	-0.674931917013206	0.00163097149625183
PPP1R8	80.7465614061452	65.5639866441509	-0.300497243171558	0.0216772376968198
THEMIS2	4.67488960182445	0.507139152942204	-3.2044787309627	0.00410279666567629
RPA2	107.720097519199	66.5409702462229	-0.694972633336611	6.65490210969917e-05
SMPDL3B	4.26916473525191	3.14173822080769	-0.442390857371066	0.0225354206392718
XKR8	25.4155826663524	11.3859128091944	-1.15846334870679	1.40931275080533e-05
EYA3	22.6058675979996	28.1933787310849	0.318659094329411	0.00293077027837511
DNAJC8	223.610443239946	203.522034857564	-0.135802567506304	0.00624814883517172
ATPIF1	163.494357395994	206.919734676382	0.339830401228422	0.00521130312993994
SESN2	23.172901709345	81.1638429292118	1.80839846544477	4.58891735583231e-08
MED18	48.6454524319046	32.1746053015913	-0.596382492054228	0.000746791895666797
PHACTR4	29.5280767083983	18.8583974637368	-0.646880305702628	0.00135895621249107
SNHG3	36.9104248797929	99.2381935617207	1.42686712931857	0.000366585173598203
RCC1	58.5829177412032	67.5407722711144	0.205278626526041	0.000417754619447257
SNORA73B	17.3108262745577	29.1513000814768	0.751885637183744	0.0336539456268384
TRNAU1AP	45.0605528577346	48.2692650456786	0.0992398458595028	0.304438373171565
SNHG12	77.2489157942945	98.3606937994768	0.348567226586605	0.0811876520724154
SNORD99	20.470662601746	33.7993352368557	0.723437071166121	0.0739577751212405
SNORA61	52.1830644187544	76.7018780251615	0.555680234133662	0.0918645242658788
SNORA44	21.7226381259939	44.9528809735344	1.04921425598751	0.0242970976354104
SNORA16A	24.8308074603491	33.9035428644114	0.449304863954825	0.206448207250306
TAF12	62.4142983222408	38.9662300247099	-0.679652212252606	0.00016720884709378
GMEB1	29.8748624372754	22.9070494677726	-0.383140425108232	0.000209612077563475
YTHDF2	105.913421949286	90.8613650496597	-0.221146542507448	0.0327672631015966
EPB41	74.1471824430531	67.8446839636161	-0.128156095714438	0.0615694985779307
SRSF4	187.092390862903	149.842324340136	-0.320305700856055	0.00669829967932145
MECR	33.3211586149798	22.9366954813869	-0.53878101030726	0.00315538555126369
PTPRU	0.986649420797236	0.183464394038775	-2.42703745470841	0.0187481597776284
MATN1-AS1	1.57409140230086	2.58935697103713	0.718074554335641	0.0078020647382661
LAPTM5	920.640480182636	1531.11114997553	0.733869234331716	0.00281420711122485
SDC3	5.2116643107545	1.33216055192444	-1.96797619484148	0.00346194397211945
PUM1	47.1227759271423	38.8964558288031	-0.276785822954966	0.0485327223277601
SNRNP40	102.483624884217	67.0081603246112	-0.61298470604953	0.00289069844188112
ZCCHC17	78.431041474015	41.3663092479881	-0.92296851355392	7.77378986971013e-06
SERINC2	8.46541117563515	3.02151536643743	-1.48630786419916	0.0069547616046025
TINAGL1	2.61917595810304	0.488034813134666	-2.42405701545043	0.00140597440284138
PEF1	74.4158664077411	48.2598762749209	-0.624786038149756	2.92276180134952e-05
COL16A1	0.374098198817434	0.318790537550673	-0.23080821231722	0.270610899018754
ADGRB2	10.2404587115928	5.14839764199294	-0.992084949867756	0.00222419773244289
PTP4A2	115.321776556017	114.470853131112	-0.010684664849027	0.788339223364014
KHDRBS1	156.997138835649	127.940744282142	-0.295262486105678	0.00375845779323805
TMEM39B	45.5236465781485	35.1828439454176	-0.371744021068424	0.00524872653658746
KPNA6	42.9425467696132	34.3910863251399	-0.320373067266517	0.0105497095609439
TXLNA	73.7373216946435	62.7536957350993	-0.23269458967129	0.0364525305462214
CCDC28B	0.486464836781987	1.13579541364276	1.22329555994085	0.026343996290643
IQCC	11.6645424407211	3.96326545328593	-1.55736821144281	0.000237175466843794
TMEM234	17.3895605231237	7.68763183170173	-1.17761032187542	0.0142439974559512
EIF3I	294.487494136919	272.131461955048	-0.113902608459349	0.108000797234232
FAM167B	1.1235263093109	0.664573043380028	-0.757534227830717	0.165150209866474
HDAC1	134.618153761524	102.291036201078	-0.396193249133408	0.000769346359148287
MARCKSL1	79.5528098716325	34.4796303518639	-1.20616858093874	0.00195959212893832
FAM229A	19.6284955362198	16.2855706315403	-0.269355327568548	0.250654848665195
BSDC1	64.4425592121982	46.8618379918865	-0.459600249055012	0.0227131201581652
ZBTB8A	4.66186503203434	5.37434371453626	0.205181354537152	0.0594926729101299
ZBTB8OS	76.4489795873544	94.5356311526625	0.306360948713231	0.00397446417418046
RBBP4	105.503461095284	100.542050836731	-0.0694913058091425	0.241304128623766
SYNC	0.683043889322136	0.378307513493887	-0.852418852810637	0.11518054057724
KIAA1522	27.7980955657151	16.0005595991003	-0.796863685576119	0.0159270769917601
YARS	117.825758485387	241.64580618236	1.03623898817115	0.00182879827057626
S100PBP	25.6031609286004	56.2595321161812	1.13577562026346	0.00094702322712919
TMEM54	31.0288478840809	11.1599988769023	-1.47527324792619	0.00848325008659845
RNF19B	36.4274195926334	24.2122437251079	-0.589288023901106	2.18852184237766e-06
AK2	72.5923851249925	77.7142491437063	0.0983609266419079	0.0468093172268867
AZIN2	2.32047319879073	0.783076933754815	-1.56719307680368	0.000677717078487472
TRIM62	19.7420555330306	4.31259870479355	-2.19464282829179	0.0018899939673298
ZNF362	16.7648081719426	8.98710025423331	-0.899508374379749	0.013849423922449
PHC2	45.7783485786971	28.8728685673486	-0.664950970798611	0.000133444501527554
ZSCAN20	7.51867496022971	3.39667244501495	-1.14635633365806	0.00265485604142301
SMIM12	25.8004862889278	22.3816951748999	-0.205078948669275	0.0268271809825281
LOC653160	3.05887900387866	1.64858325083551	-0.891776298546744	0.12833064873128
ZMYM6NB	39.187494037403	22.6227919859707	-0.792616328252849	9.06844090535554e-05
ZMYM6	26.2286157203447	21.4214686215821	-0.292084275495336	0.0498000303734336
ZMYM1	7.31918078505583	5.31786344401551	-0.460835449727744	0.061263361106238
SFPQ	336.844379753643	265.158190433774	-0.345228915798697	0.0101085872955505
ZMYM4	29.7066422208998	25.0424236498204	-0.246411349163275	0.023587774155492
KIAA0319L	39.8080229481962	31.9427129099553	-0.317572375518502	0.0123021065565769
NCDN	37.975039419425	25.7671074164934	-0.559520871164162	0.00233186959617816
TFAP2E	1.098503563327	0.738052594979165	-0.57374401543285	0.177501470519673
PSMB2	102.737754264463	97.7705591462076	-0.0714944347447428	0.212150716405985
C1orf216	22.4857389293069	20.5556323853729	-0.129476538330017	0.0105484877571072
CLSPN	58.9049969082706	19.1465894174047	-1.62130259528159	0.000174737266021315
AGO4	23.6336531024858	11.9839689632702	-0.979736854350595	0.0118279927654798
AGO1	23.8783505366485	8.86000027347907	-1.43032453345547	0.00475505358015714
AGO3	13.2538212300715	6.59833680489683	-1.00623403963965	0.0235642159840006
ADPRHL2	58.7198525903635	42.7041399218557	-0.459472408811396	0.0139637099075957
TRAPPC3	101.476918714068	86.8877306080984	-0.223927244632214	0.00804423308827225
MAP7D1	83.2493446106907	86.0535200932611	0.0477952936955285	0.0265680911094672
THRAP3	167.70806747344	112.015504561505	-0.582253654450384	0.0077028854424688
SH3D21	9.04536426542935	1.34031283922575	-2.75460882672001	0.00011212693469118
EVA1B	33.0899414878275	6.07319964827322	-2.44586403882868	0.00539263323298528
STK40	50.1927506068203	55.0737324481389	0.133885376679166	0.0482146738807903
LSM10	108.529535427309	104.875020879741	-0.0494166158905443	0.101235943406963
OSCP1	8.55322020416232	1.28182264969966	-2.73827101541714	0.000141034145893284
MRPS15	196.600874635567	207.641301278815	0.0788236942396434	0.149979798412093
LINC01137	3.44907159699034	5.43179222348397	0.655220217714299	0.0170825643798348
ZC3H12A	8.45034311176034	32.1544502929166	1.92793659974862	1.72150612292789e-05
MEAF6	39.6003083903465	26.105491603648	-0.601158338496188	0.000858313647504584
SNIP1	23.6058975405536	15.418123759008	-0.614520124474751	0.000594064810900488
GNL2	114.966083930521	115.590452414021	0.00781392305024625	0.755461312664885
C1orf109	22.7738458130779	33.8213226227814	0.570555139582999	0.000191101717639932
CDCA8	126.949255725946	59.8269468741225	-1.08538459134817	0.00500126389212316
EPHA10	1.86886597558772	1.18299990452562	-0.659713153685495	0.0379922056893999
MANEAL	61.8068610788098	42.1105935412446	-0.553583788064565	0.000572378478430261
YRDC	26.3193134587052	32.5809870571489	0.307908454932697	0.0103759500194266
C1orf122	87.1768905372635	67.4185026465852	-0.370801160276089	0.112665190545733
MTF1	14.405429344721	11.2204275880307	-0.360485004539003	0.0146833305858494
INPP5B	36.1898746864586	26.6509880519965	-0.441397092057007	0.00146948145770231
