KB528_24	Lenalidomide_0	LOG2_FOLD_CHANGE	P_VALUE
PEX10	43.6569388782996	24.3910577201363	-0.839858653423125	0.00518853945114642
PANK4	23.4323517188807	22.7109758015963	-0.0451120589741458	0.450309902584178
LOC115110	30.916228708945	15.8701703286634	-0.96204673184454	0.0255921360763911
TNFRSF14	51.0802481283305	46.3099408075732	-0.14144362009974	0.206422726250749
FAM213B	6.47967177052722	8.07354567563857	0.317281669151063	0.0217848791245546
TPRG1L	105.925477982306	63.6278196438629	-0.735320048562895	0.00748386167741872
WRAP73	41.0953313114262	40.5107324431122	-0.0206703344598612	0.803147015645378
TP73	1.59446661228102	7.59414106704962	2.25181291013824	0.00100465640358061
TP73-AS1	3.20391647592315	1.82601356129268	-0.811139058234262	0.0104087135086593
LRRC47	77.7193704540648	57.7321853625191	-0.428898377420319	0.016527238287576
CEP104	39.2706688549253	24.9122881320282	-0.656594634446925	0.0120883995364443
DFFB	8.57903739234545	8.93294535764178	0.058320157324538	0.553602613796001
C1orf174	26.0609866154318	32.8623545320101	0.334544148234608	0.00540377146148075
LINC01134	4.59610947871126	2.61592720946901	-0.813090766090226	0.0075759178481164
NPHP4	11.6256924205597	7.74949770059547	-0.585141937665307	0.0361000409642594
KCNAB2	45.3476541792658	69.7344627001478	0.620843888245705	0.0085917946992279
RPL22	518.521670175223	561.920183290164	0.115960936835318	0.246269407099751
RNF207	6.1045492723647	1.87469062131591	-1.70323224972183	0.0463147540628971
ICMT	39.4776522964629	49.579822307387	0.328716904400731	0.000196585052051169
LINC00337	1.03108595779963	0.636137537090601	-0.696753985399057	0.0932760822680178
GPR153	0.458991258442888	0.514257265298752	0.164023593372871	0.641141292529898
ACOT7	17.6839258365592	39.9924765518801	1.17729003445129	4.46727680265335e-05
PLEKHG5	0.920462133657144	0.643103978892495	-0.517306357148051	0.051015140877142
NOL9	17.0003379957332	12.6458212351564	-0.42690269945709	0.0224595264207406
ZBTB48	34.7276780716626	18.066612013329	-0.942759967302207	0.0201206861699262
KLHL21	31.8216330996608	29.8144319873514	-0.0939970259139092	0.349877066309328
PHF13	20.2026480074951	17.2054055703938	-0.231682502658106	0.070159267777946
THAP3	20.6389595141882	10.4751293472818	-0.978402182548553	3.05458619775165e-05
DNAJC11	44.469764172929	46.7951586866829	0.0735345258376064	0.400143455809878
CAMTA1	4.41459852153673	6.22934001656147	0.496797081020009	0.00799179904450057
VAMP3	68.7148880601594	40.8890191536139	-0.748909257470007	0.00521469387278535
PER3	1.11646115276891	0.23832250714805	-2.22794594248883	0.00368808109595471
PARK7	400.308166010007	387.270014820532	-0.0477712439556536	0.557476304293251
ERRFI1	2.33846934676264	0.977411876678159	-1.25852597746833	0.00595626967321546
RERE	11.9250956788906	10.7169597343743	-0.154105151942524	0.189121029865949
ENO1	194.035204281219	557.7328934406	1.52325593153815	7.52106419099264e-07
H6PD	12.7181848612907	2.63919253534973	-2.26872427631154	0.00391545074107576
SLC25A33	11.6396601601699	14.9066885757754	0.356910870956427	0.0186553986491827
TMEM201	3.637438809475	8.78496428755394	1.27211344283052	0.000104797382666374
PIK3CD	4.5861210863482	2.35033526030009	-0.964407883887947	0.00289713692660344
CLSTN1	123.920106234724	65.4032760209706	-0.921975479441995	0.00731444921764137
CTNNBIP1	33.2152336862823	18.6213429568338	-0.834887941857373	0.00114887370527515
LZIC	49.5278111726877	32.0494627272185	-0.627938692149937	0.00462588676031961
NMNAT1	15.3275783702761	8.36947565862666	-0.8729206342429	0.00402541010100554
UBE4B	50.0511130939503	40.862760897349	-0.292615470493894	0.0427518724373166
KIF1B	14.5458705068068	14.2251736769963	-0.0321633713268272	0.681066838116954
RNU6-2	2.02040228938302	2.25841304687274	0.160666786739733	0.669259068976298
PGD	90.7685106985496	133.22370284103	0.553586994666229	0.00191305483978939
APITD1	4.97391326337439	5.25871714466939	0.0803295497593466	0.36990373157302
DFFA	40.4605272945305	24.9655871584029	-0.696574284288631	0.000332349540448777
PEX14	30.642039796143	19.1446891791911	-0.678568100862524	0.00137683402239887
TARDBP	119.504032074308	107.985480012719	-0.146221958472034	0.0741614024703246
SRM	58.6282804264562	199.896130051729	1.769581893999	0.000306628051208449
EXOSC10	99.3059942480525	76.3175824688614	-0.379865332007193	0.0138848231258588
MTOR	35.3124191481445	22.9959446372646	-0.618796196622308	0.021253763685569
UBIAD1	16.2317707011256	25.2672046035271	0.638445672818036	0.000297845509360546
PTCHD2	0.25807073176208	1.1024444683744	2.09486754976512	0.000592552821257113
FBXO2	8.90457691003965	4.34037632545581	-1.03672693040288	0.000166344183376129
FBXO44	20.810398735736	11.2016279378641	-0.893596192894376	0.0131428290712503
FBXO6	14.5371241009205	8.15213007176958	-0.834492911356741	0.00690085297030617
MAD2L2	55.7901254506905	68.8880865894108	0.304244711352422	0.0125674583643761
AGTRAP	48.116289684743	79.3726335494537	0.722116275725213	0.00231971187684664
C1orf167	1.33732835249372	2.42579601370453	0.859104506709339	8.67009134764992e-05
MTHFR	27.8150029965904	15.9183731826012	-0.805170357379284	0.0156557829908534
CLCN6	8.74568882271254	6.69076159426831	-0.386401578376754	0.129541887886735
NPPA-AS1	2.16563905910484	1.70832034130008	-0.342214281081505	0.19771389207628
KIAA2013	134.14686069155	92.5673903439899	-0.535237337762245	0.0127061124645677
PLOD1	50.0527300119222	26.4103847635089	-0.922343439946205	0.00813820405751364
MFN2	66.2510073902162	60.0882958870292	-0.140858384451673	0.0523105370179905
MIIP	29.2270555089545	29.4429877549972	0.0106195860722779	0.904889897242455
TNFRSF1B	1.27342405281132	9.54096734149988	2.90542262625529	1.66042297715275e-05
VPS13D	13.2676589225773	6.17630542536851	-1.10309782732967	0.00854762870469671
DHRS3	0.476062187886034	0.550285799377315	0.209031054357101	0.252281558464583
PRDM2	20.220338298199	17.3570212594794	-0.220287754940216	0.0633789074829774
KAZN	1.72830130353641	2.67602710654437	0.630737977911063	0.0195712935990084
TMEM51	0.440653545474571	1.37282270749582	1.63942860326292	0.00156032629348249
EFHD2	32.0380296489796	30.1548469760906	-0.0873955100702265	0.272799902727568
CASP9	24.585575885488	7.75018148338963	-1.6655101498308	0.000147426710218432
DNAJC16	25.7985461775845	13.4913760347879	-0.935252266381833	0.0122254688969957
AGMAT	3.65388885507009	16.7894978436947	2.20005442594467	0.00074188757135398
DDI2	8.35969968220183	6.95015518337135	-0.26640592442506	0.251927604303941
RSC1A1	9.40480088533028	8.67584486530984	-0.116393143817921	0.193455294275804
PLEKHM2	87.8056905056447	60.5135728348884	-0.53705567427056	0.0235823068319017
SLC25A34	2.29442112085107	2.16786466573397	-0.0818555139361399	0.720403574350472
UQCRHL	26.4146251301962	33.203459013562	0.329996608369469	0.0534705713408581
FLJ37453	3.87184086208864	3.28834273408282	-0.235658982482314	0.182781245970779
SPEN	22.5106126447756	24.6950250556751	0.133615111026959	0.391494913436046
ZBTB17	31.2986901728396	17.0678467038467	-0.87482122465952	0.00330411426345605
ARHGEF19	3.5025204241442	5.18888227643973	0.567030341457832	0.00911118906364464
RSG1	10.1554851536503	4.79610506607571	-1.08232399386371	0.0006763776261275
FBXO42	20.3199440594223	13.0634623199052	-0.63735911315914	0.0103641007751705
SZRD1	95.2848064188512	97.3058897288143	0.030280942654562	0.659151501739296
NECAP2	160.439626631732	101.431097037136	-0.661530488143301	0.0105474852011034
CROCCP3	5.49265936482734	1.5405717222674	-1.83403897432323	0.0227315796622507
NBPF1	24.4878739533165	5.78376201824598	-2.08198742727377	0.00271802326761088
CROCCP2	155.364332306849	83.9898702743565	-0.887368090652818	0.0126365963981208
MST1P2	10.3454086583698	4.31217225127028	-1.26250392150549	0.0199047846920702
MST1L	2.44003282867393	1.19356401104778	-1.03162461773382	0.0617128734425076
CROCC	22.6907081968139	9.03040441201298	-1.32923913446212	0.0111321237906839
ATP13A2	41.7239617661745	14.8151864324268	-1.49379936977899	0.00407988586681197
SDHB	147.68579134292	157.85467446745	0.0960659500792185	0.245040545013482
RCC2	57.2386999022726	133.25934764363	1.21917392745098	2.64807447871622e-05
ALDH4A1	13.3297796939807	10.1023274332753	-0.399965228897668	0.0735697525227593
IFFO2	9.71945256334369	9.66722688212597	-0.00777295707350932	0.896542804822435
UBR4	38.7137389071914	25.5066947581561	-0.601969685538707	0.0374598913411027
EMC1	41.4422948755768	29.2524755644107	-0.50254517320678	0.0184221833846594
MRTO4	23.8435733248152	69.3391344341718	1.54006936541731	1.00864661311616e-05
AKR7A3	0.757941611459495	0.896008202014617	0.241425225005464	0.596726465298543
LOC100506730	4.99116511690102	4.47183258667965	-0.158510453037461	0.361020907846224
AKR7A2	58.746100528051	35.0406352143478	-0.745464162814818	0.000414665036658497
PQLC2	15.0117078033462	8.78446695584062	-0.773061463328397	0.0167598886017689
CAPZB	155.895702409142	128.59874998647	-0.277704538319467	0.0555678364934963
MINOS1	37.065423503977	45.5087369371725	0.296069550381141	0.0207682805119619
RPS14P3	2.01549734591235	2.92064134403889	0.535149322106679	0.0873219913229538
TMCO4	35.324529433832	24.7371149930641	-0.513993088784636	0.00358515505201755
OTUD3	4.61294177525177	5.26745370841265	0.19141864760444	0.40020226711038
MUL1	57.2578272213396	36.6763088625117	-0.642624472945221	0.00931888354538216
PINK1	90.356289851461	27.0865904883852	-1.73804622656388	0.00145857104187546
PINK1-AS	5.52852402231731	6.51094928560599	0.235973532908584	0.0932793109587259
DDOST	357.587778645052	405.24840235087	0.18050906801786	0.0341916573513298
HP1BP3	183.981439927669	155.21328758312	-0.245308164523849	0.141264524633519
EIF4G3	43.8767613356457	21.7074708185647	-1.01526539596421	0.00233366443115561
ECE1	58.1979105465522	37.3851779961763	-0.638500955694947	0.0112192179095479
LOC100506801	2.26204562589782	2.17935805857491	-0.053724784926186	0.58681043419183
NBPF3	19.8002035262815	8.1078408051033	-1.28812559250917	3.22040228932055e-06
USP48	63.5772333167718	81.1337744988601	0.351792370658685	0.0078184907911987
HSPG2	0.299707730763821	3.67452054683628	3.61592781588974	2.01704810896911e-06
LOC101928043	2.13889487426882	1.38280113069757	-0.629271888040807	0.222572381919476
LINC00339	20.5659790164636	22.7237961413277	0.143944114432396	0.237670223429312
CDC42	222.547191697283	181.961293244505	-0.290479702294098	0.0252803194801961
ZBTB40	25.0669370640468	12.515121359549	-1.00211344268011	0.0156837692274432
KDM1A	54.912313976369	39.3667635668053	-0.480151596924934	0.00231431035987766
LUZP1	9.91862510795002	5.3952489667573	-0.878450616910364	0.00786360946574179
LINC01355	3.10662506585713	2.76287648290098	-0.169177068664231	0.634192231380029
HNRNPR	44.440384018648	76.5509910203934	0.784549771401017	9.07667103992468e-05
ZNF436	9.34960952077109	3.46567534772613	-1.43176959898115	0.00284710960316335
ZNF436-AS1	2.53716810921291	1.02444912141031	-1.30837077789491	0.0188686519061153
ASAP3	0.641653126376449	0.150452997514727	-2.09248074610987	0.00188875275926395
E2F2	6.21486583394746	85.9276169161831	3.78932673245107	1.05742566883928e-06
ID3	23.645844787303	17.0875678045992	-0.468639622854644	0.0290940290446819
MDS2	0.688076414698324	4.52230261716095	2.71641683736597	0.0038883457126195
RPL11	3665.27949596044	3503.70073517444	-0.0650436613347187	0.451020816176056
TCEB3	54.2178971767929	32.7025876900367	-0.729364362011641	0.00549093033322471
TCEB3-AS1	15.328505298867	10.0616241649705	-0.60735381861448	0.00893733527141433
PITHD1	67.3068147135759	64.7750852104606	-0.055313574683915	0.489902331735644
LYPLA2	116.305404111073	88.636754091491	-0.391941177474348	0.0108141218426104
GALE	16.2054065229539	17.2516606105645	0.0902600274978452	0.382956754101936
HMGCL	91.4895222192486	36.9781516557207	-1.3069334153334	0.0011245958163204
FUCA1	114.078141897878	47.8817842752012	-1.25247356926592	0.00523375250735391
PNRC2	198.556064606739	176.662970262648	-0.168546753490417	0.0642657343241061
SRSF10	16.5210867620489	25.3905026394031	0.619980364579389	0.000629536054273459
IL22RA1	7.682702689462	8.93130607327564	0.21725723955893	0.00211276538122335
IFNLR1	50.9965217400962	31.6807610839967	-0.686791855758051	0.00281763401773697
GRHL3	38.6327881036407	17.8401344716529	-1.11469930996104	0.00329989811038575
STPG1	17.5237259002047	9.06798362462548	-0.9504558629251	0.00246177026758318
NIPAL3	69.0220122266379	48.2237869744246	-0.51731158481158	0.00778847248918162
RCAN3AS	3.61379188831295	2.74970359112488	-0.394237317111531	0.506450503807975
RCAN3	36.9567070368187	17.0008835585565	-1.1202264865515	1.60791176766239e-05
NCMAP	0.435060870102325	0.635042176495247	0.545635147055062	0.0801651346262201
SRRM1	81.9723668227169	82.4123240342632	0.00772244178602524	0.93271051138191
CLIC4	117.553734252155	154.560868805889	0.394854740014281	0.000747452780925096
RUNX3	49.5349904488589	59.4760060032925	0.263859795281352	0.0213373560050016
SYF2	166.115476305914	102.947343621452	-0.690279885419267	0.010592281745283
RSRP1	278.879068558358	144.285088685839	-0.950717445560225	0.0134731554314457
TMEM50A	172.677813466168	133.744041480218	-0.368608111414387	0.00804540348859925
TMEM57	31.3966707939917	26.3063534309154	-0.255200311356758	0.04587617958405
LDLRAP1	85.4656580850695	148.746502792153	0.799439013267975	0.000285539379155959
MAN1C1	1.93382766038889	11.3504924745278	2.55322375945114	4.37448067398981e-06
SEPN1	37.4546268974738	17.0630116176301	-1.13427164624559	0.0129359865717665
MTFR1L	62.6279482334574	38.455929582188	-0.703600548472124	0.0280615113880375
AUNIP	0.743325630625742	4.55114085573468	2.61416197816811	0.000204851284170244
PAQR7	0.880598087887175	0.66679787238416	-0.401234210653041	0.0627038378609421
STMN1	148.465430580806	267.543759329236	0.849647831385392	0.000154138454436262
PAFAH2	16.6432335607356	11.0344464457163	-0.592921500165376	0.000678650125089749
PDIK1L	15.2980096351913	18.8508887606675	0.301288582012246	0.0111934028618545
ZNF593	81.5193215160207	84.9184740506338	0.0589364028248847	0.321563781780537
CNKSR1	33.8868525021757	17.1139690704917	-0.985551253463136	0.0105196356848997
CEP85	11.0196146221696	22.5930221811251	1.03580349649318	0.000582650750892548
SH3BGRL3	241.127178679659	161.172140759757	-0.581191883767037	0.0110584079566506
UBXN11	22.2878024193007	18.7269578711326	-0.251137815813922	0.102191568147803
CD52	6.17861282710938	9.35310064727728	0.598161740166083	0.141326586721808
DHDDS	32.2860418245302	25.018358852256	-0.367923426471498	0.0203741917544188
LOC101928324	2.00775326041418	1.35935877400845	-0.562655707294962	0.269563986170885
HMGN2	673.242884528092	472.294089851347	-0.511441594890422	0.00409108183065819
RPS6KA1	108.805791463314	63.3522571375511	-0.780287423458048	0.00734314609279236
ARID1A	73.3160908691303	74.8105831555112	0.0291125118129749	0.758643790748874
PIGV	20.5793919003914	11.2417912106847	-0.87232842705171	0.00105417829583611
ZDHHC18	58.1237592656907	54.9074924523863	-0.0821249881170377	0.187082302196811
SFN	2.19155857813099	7.36543003721326	1.74881251961064	0.00420392829035945
GPN2	51.7043589680253	32.0681218010981	-0.689146053967265	0.00175175048708568
GPATCH3	28.900096325583	16.9493124654678	-0.769847548470746	0.00660629369461071
NUDC	98.8562031546483	110.867081500088	0.165427664103875	0.104126105675973
KDF1	27.967963090459	13.6019595497541	-1.03996067946239	0.00772779735078551
TRNP1	0.225187336498364	0.249219184617148	0.146289430549304	0.763929747565955
SLC9A1	19.961832188086	12.6954940684449	-0.65292760268691	0.0157683810353741
WDTC1	103.185163865035	43.4897876751533	-1.24648698213392	0.00419061557212181
TMEM222	51.5145681210387	54.022171886819	0.0685711639898178	0.530876679780087
ACTG1P20	1.77944015959865	1.49804680670511	-0.248340715858059	0.462724859883847
SYTL1	8.65883657175321	19.5724616328744	1.17658011736602	0.000721073669418462
MAP3K6	1.67724182590686	1.02682150557756	-0.70790529577987	0.0134210020169335
WASF2	101.398527552807	68.7744711521938	-0.560091656604608	0.00814090568403512
AHDC1	2.28202400217294	1.00219675971642	-1.18714818748113	0.00348276740564927
IFI6	75.9094974250571	10.208200907537	-2.8945517717143	0.00305951599441484
FAM76A	15.0041646397324	7.43989973134879	-1.01200791564043	0.00377264312164068
STX12	35.2582500711892	20.3040929062028	-0.796190297248075	0.00857722230581556
PPP1R8	65.0347943973091	65.5639866441509	0.0116917968544707	0.85865887982276
THEMIS2	2.46881437751165	0.507139152942204	-2.28336480380367	0.00159483640693129
RPA2	41.3176095291355	66.5409702462229	0.687486114498552	0.00202687116076391
SMPDL3B	7.21589876295064	3.14173822080769	-1.19961612222833	0.000264772387286449
XKR8	21.0150413441912	11.3859128091944	-0.884172337751889	0.0189102093003236
EYA3	20.2707797884119	28.1933787310849	0.475954794391436	0.000119178067203637
DNAJC8	222.847723515034	203.522034857564	-0.130873223092165	0.141169787204462
ATPIF1	242.663892638947	206.919734676382	-0.229888210782698	0.0776879455430424
SESN2	29.1160330760253	81.1638429292118	1.47902336670274	3.98267219350567e-05
MED18	46.1775183373035	32.1746053015913	-0.521268191722232	0.000680917951606239
PHACTR4	25.5851132218603	18.8583974637368	-0.440097532874566	0.0336675414684961
SNHG3	37.0757170558898	99.2381935617207	1.42042087889226	0.0004848973796678
RCC1	32.1130277892288	67.5407722711144	1.07259997889094	0.000133829144883435
SNORA73B	10.3554519869199	29.1513000814768	1.49316970117554	0.0133706621495759
TRNAU1AP	45.1402959988417	48.2692650456786	0.096688981523964	0.407152766869245
SNHG12	67.0824018792058	98.3606937994768	0.552147565810322	0.0348129630035096
SNORD99	13.3376656132909	33.7993352368557	1.3414886869027	0.0228219264542077
SNORA61	44.9496029395553	76.7018780251615	0.770953530357029	0.0153146435340713
SNORA44	41.2590253788765	44.9528809735344	0.123703836941386	0.585141719017035
SNORA16A	26.6440255345691	33.9035428644114	0.347623970848866	0.287637905505706
TAF12	59.8165200740697	38.9662300247099	-0.618319623915856	0.00694760623579572
GMEB1	25.0382872832115	22.9070494677726	-0.128344234739863	0.100525378429295
YTHDF2	95.1271126383147	90.8613650496597	-0.0661896093933682	0.43139392192416
EPB41	77.9428139977565	67.8446839636161	-0.200180242295219	0.0440974773176024
SRSF4	120.941942379835	149.842324340136	0.309130529224171	0.0278459351101858
MECR	17.5213720138932	22.9366954813869	0.388541805600085	0.0353561740522838
PTPRU	0.643098703276848	0.183464394038775	-1.80954008213866	0.0133313779368253
MATN1-AS1	2.30232552634483	2.58935697103713	0.169502039278981	0.362525583410804
LAPTM5	1092.65205756028	1531.11114997553	0.486744953554909	0.000977195945231675
SDC3	0.952247999873573	1.33216055192444	0.484358708792954	0.0304863903994858
PUM1	50.9322696145662	38.8964558288031	-0.388941301648845	0.0192968884768749
SNRNP40	53.7160966845505	67.0081603246112	0.318982325005429	0.0297783267648225
ZCCHC17	47.8939383305093	41.3663092479881	-0.211386829302243	0.123470148008869
SERINC2	24.9254571034108	3.02151536643743	-3.04427577794395	0.00462253183206491
TINAGL1	1.1642032335758	0.488034813134666	-1.25428696101872	0.000947423530478444
PEF1	67.426367576817	48.2598762749209	-0.482488661368017	0.00791484293822313
COL16A1	0.53220699055277	0.318790537550673	-0.739378652923489	0.0825307518806864
ADGRB2	2.06020177699451	5.14839764199294	1.32133784349137	0.00104992432967423
PTP4A2	99.5623698401595	114.470853131112	0.201307826597319	0.0312690582766393
KHDRBS1	138.51709459975	127.940744282142	-0.114588251262244	0.142516322437025
TMEM39B	25.8509193719711	35.1828439454176	0.444656515315914	0.0188618193201384
KPNA6	47.1917977288263	34.3910863251399	-0.45650144310788	0.000247016648169616
TXLNA	64.9280951446002	62.7536957350993	-0.0491424585275342	0.413955104497442
CCDC28B	0.805150749368518	1.13579541364276	0.496372160061746	0.130383208542454
IQCC	5.35052678663293	3.96326545328593	-0.432991339199925	0.0300237973390354
TMEM234	24.2920694752236	7.68763183170173	-1.65987424962361	0.0111099837062676
EIF3I	271.866285776751	272.131461955048	0.00140650724855929	0.983071243545751
FAM167B	1.37000749081873	0.664573043380028	-1.04368410118015	0.165670773429749
HDAC1	157.924960433149	102.291036201078	-0.626559484006307	0.00712800523889976
MARCKSL1	25.4006588134487	34.4796303518639	0.440878391241656	0.00695015039250191
FAM229A	23.7730668014807	16.2855706315403	-0.545733756212274	0.118079057061308
BSDC1	80.2999538211106	46.8618379918865	-0.776985618094142	0.00685528794106352
ZBTB8A	4.31671634214972	5.37434371453626	0.31615429715178	0.0203087725655566
ZBTB8OS	70.0192017503161	94.5356311526625	0.433107579366695	0.00220575579823791
RBBP4	63.0743035450831	100.542050836731	0.672674745824661	0.00137113054272884
SYNC	0.746100608614323	0.378307513493887	-0.979810755356742	0.194350319773352
KIAA1522	19.5562722591386	16.0005595991003	-0.2895090331484	0.0740920764474279
YARS	103.087466360202	241.64580618236	1.22902501989634	9.05426759473198e-05
S100PBP	29.8980526081395	56.2595321161812	0.912046036091982	0.000766547057868001
TMEM54	36.9636531665868	11.1599988769023	-1.72777046527363	2.23098437421545e-05
RNF19B	33.6411926333884	24.2122437251079	-0.474492073636522	0.0167714417111458
AK2	47.6527719312151	77.7142491437063	0.705619008183261	0.000137175630410216
AZIN2	3.99740344363326	0.783076933754815	-2.35183722832523	0.0054482897068099
TRIM62	18.7783671144158	4.31259870479355	-2.12244223590964	0.00461464351194584
ZNF362	26.0899396960087	8.98710025423331	-1.5375660084413	0.0118658559116564
PHC2	43.6731665070984	28.8728685673486	-0.597032688152957	0.0101462841301818
ZSCAN20	7.94761858670644	3.39667244501495	-1.22640053807439	0.00672616166554585
SMIM12	23.4711922219533	22.3816951748999	-0.0685718163578002	0.104446010412087
LOC653160	4.84609855721097	1.64858325083551	-1.55559700314741	0.0337051490953113
ZMYM6NB	71.1200584598124	22.6227919859707	-1.65247951989803	0.00521421996467959
ZMYM6	25.3016067243858	21.4214686215821	-0.24017161074925	0.147804829306807
ZMYM1	12.3520040588307	5.31786344401551	-1.21582649557778	0.00661459028329704
SFPQ	220.676760953102	265.158190433774	0.264918602203746	0.00682406764923408
ZMYM4	43.3334193464523	25.0424236498204	-0.791105885456686	0.00186732485019935
KIAA0319L	70.0347007655709	31.9427129099553	-1.1325830784341	0.00720880062565882
NCDN	40.1165359601527	25.7671074164934	-0.638666444307743	0.00489709823480468
TFAP2E	2.54195122587143	0.738052594979165	-1.78414081449635	3.47017712121513e-05
PSMB2	60.2915927858436	97.7705591462076	0.697443260483122	0.00126473902868778
C1orf216	28.738454430511	20.5556323853729	-0.483448718478778	0.00961000777773881
CLSPN	4.87021309606916	19.1465894174047	1.9750306238298	3.03212167264387e-06
AGO4	34.7775018634774	11.9839689632702	-1.53704851219266	0.00673849882294845
AGO1	19.4235024909339	8.86000027347907	-1.13242472590074	0.00317887952511639
AGO3	10.9622763693014	6.59833680489683	-0.732373086269113	3.34177534331923e-05
ADPRHL2	47.9105053421039	42.7041399218557	-0.165966092909254	0.106148278430498
TRAPPC3	112.251624654949	86.8877306080984	-0.369511951745317	0.00863867413873243
MAP7D1	103.193682060574	86.0535200932611	-0.262048532505046	0.0548715590846573
THRAP3	117.645662776536	112.015504561505	-0.0707496980330926	0.282712796866524
SH3D21	7.06338924813231	1.34031283922575	-2.39779082650267	0.0071994621353486
EVA1B	72.0482941288019	6.07319964827322	-3.56843557069955	0.000457152437056796
STK40	53.6709330549973	55.0737324481389	0.0372234166971333	0.611574765127695
LSM10	107.656571059998	104.875020879741	-0.0377652824229071	0.682662882894551
OSCP1	8.177112950888	1.28182264969966	-2.67339490102161	0.000435600530717196
MRPS15	176.395261829177	207.641301278815	0.235281625136791	0.0188303320808403
LINC01137	4.50421646483829	5.43179222348397	0.270152132265716	0.0846202908004055
ZC3H12A	12.415289236032	32.1544502929166	1.3729005535868	0.000498737060600832
MEAF6	42.2031449470785	26.105491603648	-0.692997184556079	0.00226605577075428
SNIP1	21.0100074729947	15.418123759008	-0.446449461674808	0.000702627026029645
GNL2	69.6831017591457	115.590452414021	0.730141490226914	0.00163843293035981
C1orf109	19.4568847256631	33.8213226227814	0.797652342850434	0.00139428231315401
CDCA8	40.5898243083707	59.8269468741225	0.55967734496857	0.00538720477177466
EPHA10	2.71755709408109	1.18299990452562	-1.19986038839714	0.0118793964158257
MANEAL	44.6910120128548	42.1105935412446	-0.0858015042666547	0.226660250163962
YRDC	20.5999840511301	32.5809870571489	0.661387091237668	0.00162091980344451
C1orf122	70.1925273966677	67.4185026465852	-0.058172865636993	0.281046379353146
MTF1	14.8932776301373	11.2204275880307	-0.408533633990417	0.00173304316600219
INPP5B	32.7248313402254	26.6509880519965	-0.296196736628723	0.0189859626423863
SF3A3	74.8771581554282	100.250310129872	0.421009113888264	0.000425444436495542
FHL3	0.692997145413123	0.282043776788397	-1.29693030498057	0.0227082066523688
