CCS1477_6	Lenalidomide_24	LOG2_FOLD_CHANGE	P_VALUE
USP48	77.9344124833923	57.853887577893	-0.429846594402998	0.00239019769733259
HSPG2	0.268900583453534	1.04795975113858	1.96243851787897	0.00152621993395486
LOC101928043	0.944736162935159	0.799926433586383	-0.240044156702894	0.549492408119418
LINC00339	14.4386899186886	16.9199621298842	0.228786492884098	0.0315704937760857
CDC42	230.551918004644	173.838309483677	-0.407345617851391	0.000277431593232931
ZBTB40	19.325524844722	10.6089570509054	-0.865224761301846	0.000818185204365952
KDM1A	63.7832802383668	30.276698326932	-1.07497040618471	4.26339856642731e-05
LUZP1	22.2493591495472	6.78130787931538	-1.71412833139884	7.25081527027834e-06
LINC01355	2.72320432201795	2.42372486607613	-0.168079294127057	0.60058374056262
HNRNPR	70.5577157259188	72.7311631019064	0.0437697927155394	0.171454739321313
ZNF436	7.52740168515535	3.05108313836635	-1.30283046797171	0.000793919283449679
ZNF436-AS1	1.23235637180485	1.00955772037264	-0.287696116176766	0.299241856894174
ASAP3	1.47356096554107	0.087690775919652	-4.07073784459031	7.08393706179192e-07
E2F2	55.0210072985891	92.415463336419	0.748151717448259	0.0074967852857292
ID3	13.9065227082982	17.1424363415745	0.301810442129157	0.22948062830319
MDS2	1.13976376470939	0.542634710963363	-1.07068159124111	0.0162279259069637
RPL11	2953.66332399317	3047.28276348352	0.0450179882394053	0.39224569656682
TCEB3	52.582403889755	37.5931743935956	-0.484109355914269	0.0010750099690517
TCEB3-AS1	4.97554617809105	8.30918103901533	0.73985138799714	0.00235384805860475
PITHD1	115.547549593831	71.4666286731328	-0.693145026929791	0.00204265505379828
LYPLA2	97.4567348564684	92.0224229906855	-0.0827764442464164	0.274669087798885
GALE	22.9296971752113	20.076657596059	-0.1916981954648	0.102752404685085
HMGCL	50.3544274679195	34.1839538331155	-0.558799360631151	0.00370903688553457
FUCA1	86.1412552827893	47.8556433288803	-0.848015284114923	3.11462925923507e-06
PNRC2	267.908925083878	150.650321971091	-0.830538887464873	1.64896502119579e-05
SRSF10	27.1990965764964	24.07647934942	-0.175934287463239	0.0860302109830116
IL22RA1	6.75556089756533	9.09146781080608	0.428437677343408	0.00539705068288458
IFNLR1	18.6511413848396	21.0970196576964	0.177775285010762	0.134284055479804
GRHL3	1.57896951752014	28.6016171973218	4.1790414974897	0.00129613712236342
STPG1	8.53947438162416	5.56373370010772	-0.618093903313258	0.000553852047729352
NIPAL3	51.9850139230804	41.6089069974811	-0.321203396100727	0.00815870727069495
RCAN3AS	1.38608379391719	1.19033750825779	-0.219643783147882	0.756418227265395
RCAN3	24.9003295141949	12.652138160768	-0.976783618856869	0.000100280114238937
NCMAP	0.392520399791757	1.21347317060544	1.62830267165695	0.01355967408515
SRRM1	99.1510586514201	73.6224806910536	-0.429481814628663	0.000520532862038311
CLIC4	161.541331654323	107.047458396232	-0.59365279478096	4.12651194507436e-05
RUNX3	69.2494767773661	49.8584076063477	-0.473966364436603	0.000689307976821176
SYF2	121.296279798052	86.4023958245892	-0.489392081055717	0.00213458867217202
RSRP1	216.040895253318	115.628982684979	-0.901801373631203	0.032077485126425
TMEM50A	166.046977640282	133.806626619746	-0.311441897816098	0.000547954209682307
TMEM57	52.9317961886368	21.1354925767719	-1.32446687551391	7.50745384646912e-05
LDLRAP1	135.548050774215	134.308508888105	-0.0132536597315586	0.834852679295471
MAN1C1	22.7403365385552	4.83216250266784	-2.23451272756301	0.000195479423771216
SEPN1	16.2691443103609	14.1405205162449	-0.202303146114082	0.0829116878393766
MTFR1L	49.0264311589327	27.6463906470544	-0.826468602749031	0.00269523378877503
AUNIP	8.11071295036599	5.51922028689628	-0.555364267726228	0.000953052783931509
PAQR7	0.468045604343384	0.370813474886562	-0.33595543602953	0.388449997718171
STMN1	283.505969487594	301.65471700454	0.0895190293029947	0.0262189686969644
PAFAH2	13.7209069356323	8.83679610144227	-0.634780543933118	0.00533917499043188
PDIK1L	23.9449661751714	14.2189057042438	-0.751911959085029	0.000388287274065416
ZNF593	73.8782639193074	98.2656957863144	0.411537900090501	0.000700860270455875
CNKSR1	25.7768354472664	15.9166478913361	-0.695538628161798	0.000786461190169515
CEP85	37.8476665087585	21.5598813568051	-0.811855114826073	0.000104507900820649
SH3BGRL3	230.892042683675	166.447825697562	-0.472148429121902	0.00502328212421788
UBXN11	17.6051020403416	28.9015047264548	0.715151017900089	0.0181004891517298
CD52	6.84606508965372	6.8461506923758	1.80392457426776e-05	0.999869166787188
DHDDS	41.6291601054812	28.8200519653204	-0.530521514658183	0.00377681929485597
LOC101928324	1.57833611617468	0.85347611964547	-0.886981776494274	0.00871936418968094
HMGN2	810.457116722436	646.591320229188	-0.325881710208276	0.000595913846048603
RPS6KA1	72.4066088901785	66.2233177570343	-0.128782093961375	0.0397623766997437
ARID1A	77.946711700021	70.009430597679	-0.154938889017269	0.226168711955153
PIGV	11.9316750798828	8.343036158618	-0.5161521930885	0.00586889247568702
ZDHHC18	75.9627226674498	44.4310588698446	-0.773723092005246	0.000183600572838706
SFN	5.50767101250221	15.9491873451364	1.53396862535496	0.00118643309152752
GPN2	44.5850570895353	30.6406656393033	-0.541112625736057	0.00804754889091995
GPATCH3	27.7158276247197	19.4193338515322	-0.513216376395665	0.00322532896810672
NUDC	129.947677272679	137.299487916591	0.0793953978643668	0.170540755600043
KDF1	20.1171865624956	15.4762927683073	-0.378368628918397	0.0284641217740086
TRNP1	2.03736182150332	0.236395027306259	-3.10743062271569	0.00804980060121935
SLC9A1	36.3233308826067	10.632828165029	-1.77237112304971	0.000125616000255917
WDTC1	72.0059628957208	39.6108921278211	-0.862219188321898	0.000459670946775826
TMEM222	75.4797204686371	51.1284522707315	-0.561962725772866	0.00446824638557835
ACTG1P20	1.78785869521587	1.06516189083446	-0.747159998409591	0.0772909629250456
SYTL1	8.54128581890061	10.2667567202807	0.26545532774054	0.00632052946451093
MAP3K6	4.34515111870022	2.39922774887209	-0.856836239699694	0.000646114281961794
WASF2	99.1703454228681	62.8243097677118	-0.658585865095761	0.000848049566940319
AHDC1	3.77702539473624	0.806725245083998	-2.22710117531506	0.000799279802543999
IFI6	24.6753571456755	18.9495047455782	-0.380910822722313	0.0145557849936321
FAM76A	17.4110011522643	7.48536751835638	-1.21785410505135	0.00167755317157782
STX12	34.0545365034713	19.1406388992526	-0.831208009988609	0.00121128956941742
PPP1R8	69.6906984120426	60.6541223920075	-0.200360410778541	0.0270846022105659
THEMIS2	5.51989489508503	0.398239542039579	-3.79293241525245	1.12092609637435e-06
RPA2	74.1257685291732	64.4959868988014	-0.200765762221982	0.00792017939194834
SMPDL3B	2.8854640499704	4.76651791163604	0.724132361212485	0.00837784736679451
XKR8	17.0066839791931	8.14871889660036	-1.06145669832997	0.00096231405699982
EYA3	27.6711484524403	19.7607587804093	-0.48574417715051	0.012129775548175
DNAJC8	184.43175908047	223.349552677243	0.276216256515325	0.0125338804695915
ATPIF1	135.576134491811	209.695974719519	0.629195925248277	6.62168356011756e-05
SESN2	45.3396652229361	16.9024863247557	-1.42353825869519	9.69763415419774e-05
MED18	42.1422267186075	26.0472940095244	-0.694133043366544	0.000774454933476175
PHACTR4	25.714065160381	14.1109898742175	-0.865738509853672	0.00141503557901985
SNHG3	78.0711207949027	78.8775766070739	0.014826246536056	0.928912749343595
RCC1	63.3420806883633	87.3466026846294	0.463587332695383	0.000434005928891908
SNORA73B	60.6336708214306	35.3370325155582	-0.778938274916884	0.159285469037178
TRNAU1AP	34.2345007351095	44.3134204247176	0.372292715792626	0.00199587089913765
SNHG12	153.821306002562	140.175960351737	-0.134016393026635	0.518334883895227
SNORD99	47.3712125850135	44.195395561411	-0.100114529611333	0.689666811271047
SNORA61	128.662717648338	120.262081422258	-0.0974122339670078	0.653799155968802
SNORA44	82.8270166190601	31.1296947048102	-1.41180999647171	0.0482002104384165
SNORA16A	64.1677575411828	44.6786435038255	-0.522263181939298	0.112511761023606
TAF12	68.732244066629	31.9364885063362	-1.10578136957996	9.88306059063813e-05
GMEB1	29.6997100992338	21.6331872514302	-0.457202613372323	0.00985749410290984
YTHDF2	128.330216390322	80.3406038596961	-0.675659694487915	0.000983542176339678
EPB41	64.7416275771263	49.9661183523719	-0.373743488941475	0.00126701968676333
SRSF4	188.445631403609	117.679357048814	-0.679287081012779	0.000785688659808219
MECR	25.8767536104677	25.7185384544081	-0.00884797536195929	0.815129322818363
PTPRU	0.412373269891574	0.0648128527735732	-2.66959897840155	0.00495477569021161
MATN1-AS1	1.41393112555352	1.13892646159266	-0.312037248422231	0.043892287371772
LAPTM5	1134.76735820824	1665.77990467994	0.553801236685186	0.00311263787868256
SDC3	3.87616509192082	0.662802637444232	-2.54797877019599	3.49476927074888e-05
PUM1	56.834586886511	32.0583159672511	-0.826070511801413	0.000162338697884099
SNRNP40	78.8609901307877	80.0439022200471	0.0214796776160651	0.48863923065412
ZCCHC17	70.8260176772161	45.5395471760589	-0.637159480330976	0.000951720319647557
SERINC2	10.1335814804028	3.94864100314934	-1.35971603751143	0.000484276358809816
TINAGL1	1.82927149936669	0.478430001380732	-1.93488944891897	0.0262156664173575
PEF1	61.0030704542044	53.6296089413597	-0.185852125861599	0.032372961727259
COL16A1	0.368179036014184	1.30878736536759	1.82975133853648	0.000946973929372669
ADGRB2	7.90429323193852	2.94584828672911	-1.42395333626475	0.00570659970953289
PTP4A2	143.363348459979	114.678378509593	-0.322082828241617	0.00308207944088766
KHDRBS1	149.940384260657	145.564254388053	-0.0427328821649732	0.032586044483234
TMEM39B	48.9308539505627	29.8657289167564	-0.712253527888786	0.000295928053679334
KPNA6	44.4678595498638	31.1617948910846	-0.512984628851573	0.00274217558010202
TXLNA	81.2208879523254	59.9639643030814	-0.437755034637658	0.00615031700484094
CCDC28B	0.440491629331229	1.98214139554531	2.16987337150978	0.00842466582836801
IQCC	8.90423127535661	4.47392798682793	-0.992949030519902	0.0164691502214761
TMEM234	12.8900874912883	10.8518769132153	-0.248317466864806	0.0941122272587556
EIF3I	247.156740115005	309.169134775106	0.322970047957612	0.0158650079794664
FAM167B	0.630372904285184	0.421102106243389	-0.582035432348117	0.242323501425002
HDAC1	81.0293149622194	92.9844851274424	0.198546072461599	0.00621462356828618
MARCKSL1	183.676533633762	30.664659904049	-2.5825184651423	5.93753800411823e-05
FAM229A	29.967890362095	11.5427401077935	-1.37643178347931	0.0283660548960319
BSDC1	67.8531971662636	40.5188427130609	-0.743823826504117	0.00356643939162808
ZBTB8A	3.81402303199524	3.94768479893508	0.0496932472994869	0.156477475541696
ZBTB8OS	63.0936260173566	95.6918550489445	0.600901867388553	0.00457328386303717
RBBP4	80.9891195425688	86.4823853124014	0.0946782126791736	0.0102218044324338
SYNC	0.51916795572341	0.391824725029409	-0.405992901718811	0.157977585977628
KIAA1522	18.7260169522493	20.7927543820532	0.151036813168752	0.234172345584693
YARS	139.90281475801	160.146577380379	0.1949679765356	0.00771455686789185
S100PBP	27.6817979313931	30.8079556465749	0.154365302249291	0.0327471771153176
TMEM54	12.030805227081	12.3104214427269	0.03314694684053	0.785149459799392
RNF19B	69.4104963081334	24.8922337006309	-1.4794581486062	0.000660304113374536
AK2	61.1289301707119	80.049072730489	0.389029372563073	0.00123119817968667
AZIN2	3.56859797917947	0.583083473532626	-2.61358304574348	0.000615310050957472
TRIM62	26.376026854797	4.72191066761336	-2.48178460797386	2.35704634340752e-07
ZNF362	12.2954520499536	5.68915736844074	-1.11183788423909	0.00185101430470164
PHC2	54.1605801953745	34.0860513278413	-0.668061712600246	0.00228005440816941
ZSCAN20	6.64462606434658	3.94443817928242	-0.752368185544002	0.0190737879311819
SMIM12	25.5926313579827	24.5011137791367	-0.0628811554106053	0.164051280083212
LOC653160	2.93565369845942	1.32714920195867	-1.14535122031485	0.00744618812496985
ZMYM6NB	18.6829589859458	23.9777310179389	0.35997217926701	0.00630514880402916
ZMYM6	24.7634090797593	14.0215931945946	-0.820559654329278	0.00438947054384241
ZMYM1	4.80632571508866	4.2314818157079	-0.183771453493693	0.050897568446593
SFPQ	442.857298075156	262.918632465016	-0.752225507780388	5.53248555741656e-05
ZMYM4	26.5008707470916	17.9177013025726	-0.564654200460425	9.38192508694866e-05
KIAA0319L	36.8660338730001	23.0681206020793	-0.676391746494254	0.00256719671525233
NCDN	30.5340227346294	25.9395648909751	-0.235263391237866	0.111538906343878
TFAP2E	0.573509054334091	0.439425552110711	-0.384197499795324	0.395010476178762
PSMB2	95.0021513806969	108.438049581734	0.190838979902734	0.00843153755461491
C1orf216	18.1483359259902	21.8378393292141	0.266992851404882	0.0590526888933952
CLSPN	49.4608884550919	25.1466372384883	-0.975922667814966	4.21144724129878e-06
AGO4	13.8969593535093	6.90442127723632	-1.00917685747191	0.00992379076672364
AGO1	17.7374896069813	7.49498041286931	-1.24280522596052	0.000369697089627157
AGO3	13.4898956776727	5.87008049431596	-1.20042699969257	0.000775593717576086
ADPRHL2	53.0693523898698	54.2957447733541	0.0329601930945552	0.434764771369334
TRAPPC3	78.9829926395854	86.7671536576853	0.135606971155319	0.0354973321008183
MAP7D1	86.6552932547435	108.769668029118	0.327916513796135	0.0127494683034655
THRAP3	180.899476838662	101.958115746928	-0.827211618925327	0.000506464110605253
SH3D21	6.61166561986523	1.65896248539498	-1.99473250065592	0.0009242231478938
EVA1B	18.1997986429419	9.0552349431508	-1.00709851066553	0.00338390539298266
STK40	65.4446473133883	47.5227950156462	-0.46165551005063	0.00191201174827758
LSM10	95.075307873992	107.364774603751	0.17537812523677	0.0213869833477456
OSCP1	5.70622215071451	1.10215091333806	-2.37221413383705	0.00896743525319812
MRPS15	138.234395499658	210.895134267027	0.609409177971642	0.00563287119886425
LINC01137	3.01056920101932	3.61039619492953	0.262120883550708	0.224927347349137
ZC3H12A	33.5408400716029	27.6000719629326	-0.281246794813691	0.0461942796261435
MEAF6	32.243325167603	22.9699924576562	-0.489250149808585	0.00160715293413987
SNIP1	23.4777166943657	15.0339407773447	-0.643068881371551	0.000698096101255366
GNL2	106.415470256595	129.68661980375	0.28532174032641	0.000364666538564296
C1orf109	18.6786272560308	31.056069929444	0.733486840411652	7.45575872301589e-06
CDCA8	132.163076720732	70.0200716587063	-0.916478734474531	0.00175235155160802
EPHA10	2.16279944520901	0.721144042948769	-1.58454053091355	0.0119566518683876
MANEAL	41.0566339544211	45.4129161402472	0.145487328476289	0.0957531721362686
YRDC	19.9124694749032	28.0992677374025	0.496860384372224	6.82958087329637e-05
C1orf122	68.410915632208	92.6464188441194	0.437508671763018	0.00677272984738234
MTF1	14.599847218222	9.02805283610128	-0.69346650498887	0.0019689584433438
INPP5B	27.8237810086754	18.5528159756482	-0.584680304856903	0.00161603633986614
