GNE781_6	GNE781_24	LOG2_FOLD_CHANGE	P_VALUE
SSU72	180.552332281145	246.211107390948	0.447478791606434	0.00254923097364798
MIB2	7.88087472041947	12.0881709334314	0.617168293810393	0.0153644335242981
CDK11B	38.7153179470772	34.196533578096	-0.179054400311305	0.0914444553697257
SLC35E2B	32.5027922422792	48.3948162144973	0.574288860075253	0.0883690179389497
CDK11A	12.7968025692641	14.7470610403972	0.204644085654708	0.0230593857953179
SLC35E2	7.25037198887384	11.3051500962603	0.640853225288395	0.0753588777779182
NADK	49.9084588543618	65.2171611146961	0.385967287428665	0.0336457477672762
GNB1	183.222315209995	216.694936146457	0.24207021567946	0.0854764114023862
TMEM52	3.80899068750471	1.27265254813798	-1.58157016353401	0.000969635590354415
FAAP20	7.85857426431637	9.77111924760834	0.314256230935366	0.00536960917046123
SKI	15.552268174166	13.6175005873366	-0.191663071852389	0.27715936216682
MORN1	0.949995320930969	1.16628194430493	0.295924284059354	0.0996753243933262
RER1	97.9600482510566	110.492872296334	0.173687917235544	0.0190760038376136
PEX10	28.9953001741702	32.6293301183009	0.170350295271805	0.0797994845900766
PANK4	27.3611463087469	24.1887074124146	-0.177794996761059	0.137750323847203
LOC115110	4.4605275644038	12.8329566031123	1.52456733463161	0.00288393768346957
TNFRSF14	29.6835324749413	36.2208561564383	0.287157858409616	0.0216409551842656
FAM213B	12.5519257765044	8.40659242426001	-0.578315692422024	0.000664537625940351
TPRG1L	97.7735777475337	77.0529550329041	-0.343594358977084	0.00186561285168377
WRAP73	49.3334746851147	41.9353991408376	-0.23439831598931	0.0809420438017227
TP73	14.1675817045837	7.03161174293092	-1.01066620448117	0.00426723443823987
TP73-AS1	1.96721225652394	1.69515569827215	-0.214734839172138	0.219457043892394
LRRC47	61.2570703861275	72.1122061274247	0.23536710718287	0.113070234595058
CEP104	24.8668455962012	27.9547205331228	0.168868411517055	0.240992609369729
DFFB	7.59048176473865	7.20521412945419	-0.0751501497747523	0.744941471181519
C1orf174	41.7515513880338	29.922102044451	-0.480618276766786	0.00358361477925351
LINC01134	2.39735034574313	2.45141400297045	0.0321733939098178	0.82768217483408
NPHP4	10.293009730596	9.87539169658077	-0.0597550182545455	0.531540657316902
KCNAB2	50.4377499829129	63.8715254060942	0.340668987171639	0.00716002477468564
RPL22	505.837741830515	535.9694923239	0.0834761998956785	0.109667718522286
RNF207	1.06740174656987	1.47865329364765	0.470180539930615	0.0865645416229501
ICMT	82.6061421230438	56.4144337477235	-0.550184729918267	0.000166146670156723
LINC00337	1.61068433871746	0.798332028617409	-1.01261298549798	0.0178612653557738
GPR153	1.11000255123246	0.595950972004019	-0.897297440156185	0.0158285690150143
ACOT7	62.137712376096	54.8212776040408	-0.180733178651862	0.155359753838225
PLEKHG5	0.708978975353095	0.549629713681425	-0.367282845038	0.160643503149104
NOL9	17.1507746815997	15.9527480453528	-0.104468776511394	0.18843340693749
ZBTB48	16.8920341103617	21.4654302167141	0.345672022497958	0.0139045070531449
KLHL21	33.2016541560188	33.4338119317527	0.0100527315735613	0.907591180379258
PHF13	23.8470539678174	18.3168784133133	-0.380637390299194	0.0005504443906443
THAP3	14.9945075515751	13.7522953195601	-0.124761711123642	0.111572294293493
DNAJC11	43.1795920541503	53.0250635906628	0.29632483257747	0.0648995083832936
CAMTA1	6.90001466355903	6.34388875045315	-0.121231956380559	0.0928552832707502
VAMP3	51.9454157468043	47.8433208780425	-0.118678902278719	0.0156370075743976
PER3	0.569596298657066	0.487292714130221	-0.225151119530712	0.18450184293931
PARK7	438.118198047822	502.096530326957	0.196644614576799	0.258551031286821
ERRFI1	2.0231859327747	1.31947594460755	-0.616663861978746	0.0339324571063651
RERE	8.88653333225646	11.4929331718336	0.371054409223581	0.192461928770363
ENO1	630.977871585666	623.412492036643	-0.0174023465323904	0.657951919242217
H6PD	3.28268559377999	3.45005168670625	0.0717413963563714	0.671164745726784
SLC25A33	18.1846873293893	15.4191848134805	-0.237997625668043	0.0374646787915468
TMEM201	14.7564602574753	8.36588174671761	-0.818757182367614	0.0010473844365052
PIK3CD	2.78481643105149	2.33822778632738	-0.25216674972124	0.0155606423957962
CLSTN1	78.6444173804563	78.2781758926639	-0.00673422133238317	0.96441671639432
CTNNBIP1	29.634832805569	26.906181349059	-0.139356266613403	0.0574379689619889
LZIC	35.6822305036758	37.1250248635062	0.0571861908755558	0.444902919921355
NMNAT1	8.52726461184278	9.88219079513578	0.212747884147426	0.0817609391632278
UBE4B	42.0567464934775	42.3495611932181	0.0100097734745973	0.931585231785421
KIF1B	11.3506250130174	12.9616634441887	0.191479138843299	0.248585963894601
RNU6-2	2.04993189390822	2.31791018525588	0.177248686633813	0.372716106456843
PGD	175.146820665799	129.22124362364	-0.438721535308151	0.00128591135796469
APITD1	8.94897542043744	6.65804453339772	-0.426623995636685	0.0840579963635777
DFFA	28.9618398072356	31.3561199984238	0.114593798778032	0.162908814022707
PEX14	26.3250794766012	24.3485331470963	-0.112603025605887	0.15005175897686
TARDBP	115.092828625694	136.613375103092	0.247300794597544	0.0295560553626162
SRM	272.346415271248	226.827605603269	-0.263846646693596	0.0342336020569973
EXOSC10	111.030820634281	98.8696400517805	-0.167360719505467	0.246089317363458
MTOR	30.6201699701677	29.9564133070317	-0.031617391446648	0.832970658313004
UBIAD1	32.303841964847	27.8467619731693	-0.214196177461149	0.297573283300636
PTCHD2	0.783648279090068	1.05473516596104	0.428602610131499	0.240736101986
FBXO2	4.83078222049148	4.9608117209467	0.0383193880671211	0.579241592338072
FBXO44	13.8197073057109	13.8715809527281	0.00540516137396521	0.934266088043674
FBXO6	14.2505064671682	11.3769937300882	-0.324893805387088	0.0281695435050108
MAD2L2	101.546067874459	70.2491545916455	-0.531581607302431	0.0101195112607015
AGTRAP	57.2116256793461	72.9746421096883	0.351086890908991	0.0462691630868793
C1orf167	1.83731206196116	1.50283781125577	-0.289907365082515	0.145614280609051
MTHFR	10.5777953567911	16.6135598752096	0.651322270632959	0.0210569339441683
CLCN6	4.49310439811763	6.6147560336688	0.557975364271759	0.0313990221297211
NPPA-AS1	0.496106339917019	1.74494524029479	1.8144604634598	0.206076549379299
KIAA2013	104.514915227364	107.457483331926	0.0400571127700273	0.0740572676047602
PLOD1	36.6610184990506	42.5850856173098	0.216101383619779	0.0534917273584546
MFN2	75.067407674453	68.9040123023012	-0.123598668870464	0.235836876024602
MIIP	32.8710684739845	33.4224299679228	0.0239982759516866	0.748807624655895
TNFRSF1B	9.86778866387545	5.52854721289252	-0.835826398064801	0.000747648004490569
VPS13D	8.79032680407811	8.14773898909903	-0.109517037792228	0.558019097952346
DHRS3	0.88057751204219	1.28772859773894	0.548306655741744	0.0247534991269418
PRDM2	18.5032394965833	15.9837810628751	-0.211169148830751	0.28761728898095
KAZN	2.74395367484638	1.91268223541946	-0.520658914621937	0.0361172028373897
TMEM51	1.53543109951349	0.858706128356631	-0.838407381637458	0.00180380796943982
EFHD2	56.5240279614354	40.6908641168903	-0.474159359283894	0.000224514274998144
CASP9	18.7800386637546	11.5243379226991	-0.704516163476456	0.000254295117765138
DNAJC16	13.0371444335979	15.3019382046088	0.231086495830979	0.15537516904805
AGMAT	14.9473760666513	16.1183778203113	0.108814306888721	0.220430520797989
DDI2	7.81722327117335	7.52461149386241	-0.0550391483642503	0.866498729543496
RSC1A1	8.85848630742909	8.38460283074308	-0.0793177529749181	0.559643422294358
PLEKHM2	53.6004396171377	63.3984786035501	0.242203386551769	0.00638113309508228
SLC25A34	0.714004997792961	1.39306288798658	0.964254310195317	0.000563923741323052
UQCRHL	27.6361801081946	31.7139305737519	0.198558474629081	0.04979953130088
FLJ37453	3.15390384749884	3.62396353917264	0.200429762836726	0.132365632576162
SPEN	23.5111878059422	21.3366259500622	-0.140015372262457	0.573334663169617
ZBTB17	24.7593694573614	24.1671234049135	-0.0349288137680909	0.622012057851789
ARHGEF19	7.3165121197475	3.24118910430341	-1.17463286428141	0.000780891095259347
RSG1	9.93053635529393	6.03096569253081	-0.719482612464013	0.000991815730787127
FBXO42	16.1683078669611	15.3607786691473	-0.0739173469404101	0.337389837587469
SZRD1	97.9693143748877	103.828820353792	0.0838051074021533	0.0791540608199182
NECAP2	97.0296752069778	112.715962549176	0.216193892234829	0.149870372948311
CROCCP3	2.19649706163979	2.66674906405208	0.279877506983273	0.0265721969766421
NBPF1	10.0425736192783	8.74271467316386	-0.199975816258049	0.235636351303842
CROCCP2	107.377663265725	117.575919757883	0.130898703299599	0.120180511406935
MST1P2	2.78907593053597	4.46777260867953	0.679768549213417	0.198432889846187
MST1L	0.641219971788213	1.23091794898737	0.94084333101983	0.0122637565897983
CROCC	11.4587295779504	15.192197181605	0.406883433377087	0.0628685360192677
ATP13A2	26.9178345446351	32.0837442553409	0.253280163508775	0.087734136838803
SDHB	178.03033479398	179.385744179851	0.0109421589475516	0.849880810608108
RCC2	134.294571075415	110.042818315337	-0.287335990065317	0.0152470928484213
ALDH4A1	19.6221051436581	14.8896670041008	-0.398168338855652	2.10195318682429e-05
IFFO2	8.5847632763023	10.7786261073108	0.328323039574136	0.00832553423785198
UBR4	28.591404508516	27.1979288563087	-0.0720846985763454	0.73860099559981
EMC1	29.1019184203555	34.6853878588202	0.253213757360762	0.0571740078787383
MRTO4	77.5410741488534	77.2267044708238	-0.00586091243669498	0.879853618713699
AKR7A3	0.704253784946591	0.738656106451804	0.0688074379246402	0.825673156047496
LOC100506730	5.12745653435	4.04621074142185	-0.34167189429872	0.0383225318371029
AKR7A2	54.7811826125516	48.3361729873937	-0.180577158823328	0.00838898638558642
PQLC2	13.5654467697392	10.9276583598198	-0.311952277376748	0.000321517367438332
CAPZB	127.293641107126	143.576533003276	0.17365961392972	0.0524289658379303
MINOS1	44.5158857302625	49.4945371097148	0.152949037183228	0.320389974453711
RPS14P3	1.88476373570024	2.58244597277354	0.454354480864329	0.186965574753577
TMCO4	21.9842939127047	28.279275842147	0.363271979901312	0.0504232209430098
OTUD3	6.20391786055403	4.90579947986126	-0.338691319078094	0.0938148514581938
MUL1	51.2035150792409	48.6761414275218	-0.0730280437429464	0.0852687488526609
PINK1	54.546600123131	57.1742643655378	0.0678766217698158	0.178833126561179
PINK1-AS	5.54448478349958	5.16553204407046	-0.102136452681841	0.486960102713853
DDOST	427.866107614735	340.804967468698	-0.32821303986994	0.0289862221324372
HP1BP3	133.760082989395	140.915054456818	0.0751781004975237	0.560727941684171
EIF4G3	23.2978191004303	26.1292850977256	0.165472741691837	0.169516302205867
ECE1	40.8525989049724	37.0689238218336	-0.140217628989328	0.152277974953909
LOC100506801	0.90011591918183	1.60022689739957	0.830093768054052	0.0250370831385599
NBPF3	15.2286791528459	12.7933022653057	-0.251402108976743	0.00802707778162678
USP48	66.8787490576306	68.9006434925498	0.0429695943461408	0.347275707289654
HSPG2	0.7686217626114	1.86797364441117	1.28112836965102	0.0137433846136631
LOC101928043	1.38453251071146	1.32042747103408	-0.0683938717959248	0.910571526632237
LINC00339	13.8255370571467	18.9020986147354	0.45121089578929	0.00831447420029406
CDC42	210.528623344521	225.903849054134	0.101692457671282	0.112133759129411
ZBTB40	13.7719515383571	14.2461659774446	0.0488406944888497	0.704027275185147
KDM1A	59.5450937355911	49.4944578639595	-0.266715652373785	0.0137821426382177
LUZP1	10.7564518438473	7.42458240587476	-0.534820475342439	0.000831384497030467
LINC01355	2.24081642073488	2.42533583544626	0.114160069980645	0.752182200938574
HNRNPR	90.9669353783807	72.5162049579786	-0.32703882495841	0.00364316951999643
ZNF436	5.85449647211004	4.48941279411444	-0.383018338351525	0.0226281579275209
ZNF436-AS1	1.11232778159331	1.24308434130171	0.160342199101662	0.533568674353635
ASAP3	0.505630912131677	0.460910794316087	-0.13359711115753	0.604869160176686
E2F2	75.5719487418909	54.5949307896325	-0.469083824188201	0.0013375506018893
ID3	14.6871188635408	31.7812878547723	1.11362617370411	0.000559452939070625
MDS2	1.05590284191162	1.01201600662542	-0.0612449836234567	0.714851047894072
RPL11	3313.02252651912	3373.74163965471	0.0262014837141482	0.460197022382076
TCEB3	41.6954481723631	45.1334151614431	0.114306053248634	0.0612811206064128
TCEB3-AS1	7.61542946775015	8.33286059261549	0.12988644528829	0.773144564899579
PITHD1	96.2826732403322	73.0933258065625	-0.397536519194408	0.00200712793923865
LYPLA2	100.587685253307	110.53458956083	0.1360442127384	0.000990558760423358
GALE	22.4718137117884	20.1897851813389	-0.154491009362707	0.0562582014252972
HMGCL	43.767686677052	52.1793277528195	0.253612224513677	0.0304604572282987
FUCA1	64.6755299410092	68.2719413056101	0.0780728051738674	0.272919595275787
PNRC2	206.202270724076	174.762658705227	-0.238663260804882	0.00858268046553946
SRSF10	28.5773021887675	25.402906275437	-0.169876165556507	0.0310396122514203
IL22RA1	11.3788631119341	8.03790177389299	-0.501465569550937	0.023856042667817
IFNLR1	21.4529713936009	26.0198267675093	0.278433871650683	0.053398463121243
GRHL3	5.12185418734899	33.2298363246068	2.69774110002705	6.94018274611922e-07
STPG1	10.4905025886007	9.356957730364	-0.164972356274956	0.21134496661241
NIPAL3	48.4601879390385	46.9358632547087	-0.046109305973821	0.427916775691597
RCAN3AS	1.33017591482417	1.80020819081444	0.43654670752711	0.556212982162341
RCAN3	22.7052365413819	22.5111248822172	-0.0123869165765672	0.917614870869539
NCMAP	0.349036274059139	0.717088116309829	1.03877343100921	0.0298880770210892
SRRM1	90.109372218495	81.6174160960368	-0.142800130214246	0.277939906615125
CLIC4	116.396326878992	122.695944278986	0.076042029616236	0.297028871783218
RUNX3	60.7424012695391	58.9003781200155	-0.0444270465875477	0.688291935706783
SYF2	117.908058390196	117.505834592477	-0.00492992860882184	0.931453128878349
RSRP1	90.5895875634174	176.180407706115	0.959636356594204	0.000216083444017362
TMEM50A	150.489584166871	163.906687247947	0.123211079108361	0.177324174248824
TMEM57	35.6124086805689	26.4131836347082	-0.431121814159349	0.00194984162125366
LDLRAP1	104.478369384785	136.952463426898	0.390470930958383	0.00258718139341746
MAN1C1	16.0693773906854	5.46837130939369	-1.55513092054305	0.000648691940287397
SEPN1	19.4846010784117	25.5085995467602	0.388649300871241	0.0908433258039817
MTFR1L	39.9395769962762	40.0609660580983	0.00437815857805177	0.949371440078644
AUNIP	9.64134665212937	3.76866873650944	-1.35517967988068	0.00099717323631654
PAQR7	0.936519471585836	0.856287824316628	-0.129213178765348	0.543129176873677
STMN1	326.742095088603	327.642549637112	0.0039703930771423	0.922556563703633
PAFAH2	12.7990080789504	11.7225571056347	-0.126744698860014	0.0608101131681884
PDIK1L	21.6938314825213	16.2422083668011	-0.417537077418026	0.0120640090733725
ZNF593	116.67737474541	108.517817517228	-0.104592892998492	0.337093561080413
CNKSR1	21.3843477307764	23.6629626322069	0.146075509649078	0.219700459305219
CEP85	28.6460146447576	19.0014571191241	-0.5922243837911	0.00910508388193493
SH3BGRL3	194.268939440013	219.034563867413	0.173103291447253	0.0559805713782709
UBXN11	20.3827432985571	22.5138738205099	0.143466077757343	0.296575445262347
CD52	7.35544903892188	4.08932052493646	-0.846952271353435	0.0341725831733053
DHDDS	33.6318080219741	27.6361447963022	-0.283269963390231	0.00406148701298602
LOC101928324	1.09739499468882	1.21765826647489	0.15002639969097	0.727203870067712
HMGN2	949.91928477022	876.326060295731	-0.11633716938591	0.0603669025729643
RPS6KA1	70.1012103048685	82.6734704238963	0.237985096030477	0.0181788261448617
ARID1A	60.9919189902727	66.778370027328	0.130762771363711	0.494200218828586
PIGV	11.1571323760554	9.51627336789647	-0.22949765018422	0.011150594373095
ZDHHC18	59.077546330914	50.7144647953165	-0.220212616013671	0.0680531690468618
SFN	11.5024890394602	8.08292783061876	-0.508996210164154	0.0182533125605935
GPN2	36.7484919376703	39.8430457677775	0.11664289049858	0.356605926231168
GPATCH3	23.0079801834192	24.1622410211945	0.0706199309326405	0.407216920825565
NUDC	157.455781775866	144.408236657349	-0.124793702187775	0.0993772159823558
KDF1	19.4816986064159	19.9561217391804	0.0347119041486622	0.271424841210988
TRNP1	0.376525027307912	0.306298167653797	-0.297809026404848	0.297330841472935
SLC9A1	22.1399916120924	14.7581860613855	-0.585139265870198	0.00198800900916825
WDTC1	59.083543410544	59.1440249966888	0.00147607691139022	0.98952749726228
TMEM222	62.1183721473306	59.7617002582802	-0.0557988291510594	0.619330271765467
ACTG1P20	1.08538837541603	1.10414340903124	0.0247162027749474	0.91697728448007
SYTL1	10.501271233748	9.1100471288937	-0.20503356159976	0.0112365468491047
MAP3K6	3.17255017554852	2.92349221532795	-0.117950231511956	0.675748351209334
WASF2	78.186773058776	75.6874828053365	-0.0468698388332744	0.134857035397824
AHDC1	1.7106296866604	1.70800646051514	-0.00221405024152369	0.991835190759748
IFI6	18.4672070940589	43.9954124145772	1.25238740031803	2.50882868286224e-05
FAM76A	12.9612796262612	12.3964662974161	-0.0642792294494406	0.594778804350395
STX12	23.2893831364123	24.8528260541261	0.093737484714573	0.0657235323071265
PPP1R8	77.7610754502477	62.6811277365097	-0.311017035325507	0.0147156977700063
THEMIS2	1.96451037266555	0.871465257413083	-1.17265473040078	0.0100393677656403
RPA2	102.110402553407	58.922247102254	-0.793245492836182	5.67438829006431e-05
SMPDL3B	3.10505929097484	4.91169635778634	0.66160055881199	0.0481693132240334
XKR8	16.6842053694227	12.6222758709543	-0.402510915669726	0.0127677936434115
EYA3	20.8124928289756	20.3029201112279	-0.0357625340414474	0.459387273416856
DNAJC8	226.689049318741	233.068508267984	0.0400393832746142	0.426486251105412
ATPIF1	164.990409655954	236.524357935633	0.519606596118322	0.00305518073282729
SESN2	21.656252285594	25.4942326549908	0.235387315764332	0.196021457259474
MED18	42.4857476484892	37.0714329406919	-0.196671071675486	0.010788371763731
PHACTR4	23.4245412991851	19.0721150041763	-0.29655595687883	0.00291065753977725
SNHG3	62.7157163186514	97.7662660356156	0.640509731137837	0.0093384366483433
RCC1	76.5904318005777	72.3294734685425	-0.0825805226765075	0.254601781485058
SNORA73B	42.6208280335869	55.1978003412643	0.373052154120295	0.0143678970387357
TRNAU1AP	42.9676155604931	47.6919068236807	0.150494747301602	0.15690484320589
SNHG12	99.7775637608043	130.234507806372	0.384324416253228	0.0472922867164618
SNORD99	23.0556644994814	35.5347434146905	0.6241090350609	0.0180561938173553
SNORA61	83.3477660741678	87.0693812984065	0.0630219398667015	0.787891265213525
SNORA44	28.7226327771853	39.3698918705095	0.454904754440829	0.100978687961903
SNORA16A	26.1625516280402	40.9282140898267	0.64559246245476	0.0303208430546963
TAF12	52.9814919560119	40.844028912353	-0.375363287796408	0.00680952745966538
GMEB1	25.7199653054233	24.4670090464318	-0.0720509456830952	0.394332949407797
YTHDF2	101.52955951445	87.3093496541166	-0.217691757194684	0.0455063561109178
EPB41	73.8187647914107	58.7180068535461	-0.33018459956434	0.00468521275751355
SRSF4	158.271215761247	135.652925683397	-0.222478738209631	0.0536493707798679
MECR	29.7704097863422	27.7746510419951	-0.100110294399046	0.168127015396116
PTPRU	0.392933720686745	0.171246817325887	-1.19820880655104	0.00382240700225942
MATN1-AS1	1.27412031074182	1.73866069021772	0.448474897063086	0.304590015870584
LAPTM5	1038.05614723581	1238.05198051448	0.2541874089425	0.173914335251135
SDC3	2.81187683035135	1.40771949439429	-0.998173513211678	0.0100731998932338
PUM1	41.7758405737952	42.4216589083153	0.0221321817607429	0.874655915007645
SNRNP40	97.2823729314095	78.1167640645251	-0.316546231950196	0.00122430552835378
ZCCHC17	72.9012022551426	45.9919345006491	-0.664561725798598	0.00405715343850283
SERINC2	6.8915397519461	12.3333742991142	0.839669301773801	0.015080170669806
TINAGL1	1.81476335968144	1.11192865675251	-0.706717211641099	0.125665366112285
PEF1	62.3394047140442	60.7651388802705	-0.036900495507085	0.515112877918915
COL16A1	0.658504365021804	0.614453571332318	-0.099889000318899	0.663389783716148
ADGRB2	7.34945266939611	6.98100613024075	-0.0742018347986675	0.511304090635491
PTP4A2	130.676831796362	127.564588719998	-0.0347754829065901	0.214357684990397
KHDRBS1	136.407124651354	167.30522756402	0.294563524628308	0.0560836218888761
TMEM39B	40.582636072289	25.7311060313196	-0.657349107846054	0.000423651224886208
KPNA6	37.3775183146072	38.5417624531547	0.0442517609487602	0.28963320289703
TXLNA	70.3734895706306	59.5912851405874	-0.239930692071058	0.0030477932151128
CCDC28B	0.44961451761619	1.7141148366013	1.9307032409574	0.000422434220860064
IQCC	8.40582575184601	5.2973198057624	-0.666126941971286	0.000105104495622605
TMEM234	12.3040389805335	14.0742634426223	0.19392744376978	0.00656254987785644
EIF3I	284.891446005299	322.449839897719	0.178662448480814	0.045787904087881
FAM167B	0.726770451638074	0.680032175612912	-0.0958967561400816	0.890440320830224
HDAC1	100.229814824078	131.167001937336	0.388093099520004	0.000796216124768664
MARCKSL1	61.7935564677569	48.2171001336004	-0.35791152155678	0.000280568504169141
FAM229A	10.7985090494294	19.8452493984233	0.877961559853457	0.155752373821412
BSDC1	47.6857207330907	51.1570482783795	0.10137570165627	0.0259662981263198
ZBTB8A	4.8752742526396	5.15281457434489	0.079877299385033	0.16221843802553
ZBTB8OS	82.2002606129698	91.1592926603149	0.149246762299178	0.216244282746773
RBBP4	104.162280970948	80.6744420160064	-0.368649346975651	0.00104222014305336
SYNC	0.739376415236839	0.631748602097069	-0.226958458063343	0.634512518777766
KIAA1522	20.5665901488111	19.7570438373035	-0.0579355223979675	0.640130764831611
YARS	151.768292079862	173.640305966653	0.194231460094728	0.00214382626012106
S100PBP	29.5930309460572	29.9778577439044	0.0186398238525382	0.739886042207809
TMEM54	19.8870855668236	25.8331310187398	0.377390645010323	0.00814085198403837
RNF19B	35.4177412723085	29.808206365276	-0.248762641373239	0.00922018785361772
AK2	80.1604971834626	69.953295427674	-0.196499433792626	0.00723322170261798
AZIN2	1.20904766812105	1.95050409025957	0.689975898085124	0.0353693566204088
TRIM62	11.8452096895762	10.4925022089746	-0.174944971130116	0.223902270471623
ZNF362	11.4931579145706	11.7040685491446	0.0262348700997871	0.767680663046599
PHC2	39.9476660267451	37.9427092682593	-0.0742885181509692	0.270140499792326
ZSCAN20	5.01114500669957	4.90131859307322	-0.0319703582655208	0.827045203447675
SMIM12	24.1769593773695	27.8855227652283	0.205883502178458	0.0103996011938939
LOC653160	1.59015331465764	2.16806664986593	0.447243238464754	0.197029160693844
ZMYM6NB	26.6459198761917	31.1461022856872	0.2251369924823	0.0310600051000586
ZMYM6	20.8369596802954	18.8244757543378	-0.146535101788698	0.348605584235301
ZMYM1	5.34579575233845	7.68235746804833	0.523144378168074	0.0351856497752579
SFPQ	349.510335801543	319.710388848642	-0.128569495325617	0.218329011688932
ZMYM4	23.3378796475948	26.2333314749505	0.168727541210618	0.152341376842461
KIAA0319L	27.3632419124746	38.2653275842695	0.48379858402348	0.0339626720900374
NCDN	31.0853027561293	30.152858288714	-0.0439378636897763	0.324041988714366
TFAP2E	0.443355052732792	1.00923069220358	1.18672156406249	0.0445624007955852
PSMB2	102.181480864764	95.7477595584717	-0.0938231149290317	0.129926975971104
C1orf216	20.4958583152679	22.8260933479501	0.155351557874878	0.0371379421077927
CLSPN	51.9991024306212	22.6832305278213	-1.19686059834852	0.00146499628181665
AGO4	15.2560820136582	15.6415479739918	0.035998792356127	0.750276595330678
AGO1	15.3559832860057	10.753433316068	-0.51400354336556	0.00612541635694894
AGO3	9.07593291033012	6.8005896611854	-0.416386100521721	0.00840422684688473
ADPRHL2	51.5480994496002	48.1716036404103	-0.097736284918569	0.175151225071902
TRAPPC3	89.7374056117673	98.3014741274622	0.131503576341691	0.0165463358852364
MAP7D1	83.4317681241494	123.620282096484	0.567246737237276	0.0136688385467145
THRAP3	137.837011585988	110.209730517283	-0.322711721870836	0.0251215060880689
SH3D21	4.62339202102586	2.93235998335267	-0.656889472048512	0.0295196923226337
EVA1B	17.8271576309205	24.1652096049183	0.438854811082038	0.0015851934686225
STK40	41.8239866234946	48.384192393993	0.210205196557486	0.0036210543496254
LSM10	111.971318535025	117.036838905498	0.0638334756728558	0.183443302787674
OSCP1	4.52438561106198	2.9204214990792	-0.631545289062989	0.0621659794164472
MRPS15	196.178856395591	189.805819298218	-0.0476453353883658	0.364427714460682
LINC01137	3.17594501181542	3.26682772748319	0.0407044439348691	0.839387544847537
ZC3H12A	17.1642444879511	22.8327024200767	0.411695267220419	0.0537970996306804
MEAF6	36.3628549774306	30.0097235093147	-0.2770354481976	0.00156538324569288
SNIP1	19.8007688722743	18.483735315736	-0.0993001162618451	0.302074988126234
GNL2	143.543530445276	118.828140651257	-0.272611776404971	0.00461027995004811
C1orf109	27.2589091836886	27.1411261005335	-0.00624725092935166	0.87544681596115
CDCA8	105.849929503219	66.5468193070374	-0.669578691114833	0.000146736122460724
EPHA10	1.84632652492935	1.28232856580019	-0.525891752625168	4.17892988769977e-05
MANEAL	63.4146132277303	43.1013640245918	-0.557081805644206	0.00286410670483457
YRDC	28.5027351241792	30.2364110767982	0.0851865414187219	0.135364776536182
C1orf122	83.7959542797769	97.0292827007974	0.211539616019688	0.0688054475992488
MTF1	11.2958911552836	10.7676982515729	-0.0690882060124583	0.294360243252503
INPP5B	26.2618310690638	22.7423572663999	-0.20758571095288	0.0909075145674521
SF3A3	126.763408925984	102.06204265758	-0.312691941308523	0.0122789675025113
FHL3	0.665949364590304	0.421914624747998	-0.658461389964771	0.325958771680023
UTP11L	65.3656790064832	53.239749666702	-0.296029543361145	0.00108439398163447
RRAGC	62.6421892680664	68.4440182833897	0.127789827630033	0.0817730523024841
AKIRIN1	72.2324193776356	87.1215235033343	0.270382689521822	0.0636555725570382
