JQ1_24	Lenalidomide_6	LOG2_FOLD_CHANGE	P_VALUE
VPS13D	7.23281242913052	7.03150114646902	-0.0407240169118098	0.805572375401885
DHRS3	0.0583721244658869	1.45344804161366	4.63805611181793	9.48596769796167e-06
PRDM2	21.395055019704	16.6816201532405	-0.359017975917629	0.134234053289031
KAZN	2.18156789377243	3.08406857399817	0.499469470491399	0.0105022088331384
TMEM51	0.238909594141479	1.62542585426438	2.7662810513992	0.00244932031624786
EFHD2	16.2563390930803	42.9726411787856	1.4024160496695	0.000286161249691756
CASP9	15.6545473654452	10.301962537224	-0.603662596223545	0.00532399234429813
DNAJC16	24.9061028727542	12.3962668958127	-1.0065935746466	0.00308730082320321
AGMAT	4.66822223935785	23.978271787453	2.36078253158132	2.02469123552637e-05
DDI2	9.96078826834305	7.74601539517206	-0.362805548858199	0.165836157584321
RSC1A1	10.3639998954275	10.2430979965201	-0.0169287856324919	0.948577069453816
PLEKHM2	69.809344813828	52.6058731601172	-0.40819629373085	0.0044486316470828
SLC25A34	0.965264106785078	0.939222789001627	-0.0394563195233093	0.88807815073626
UQCRHL	22.643790328264	32.1235875339203	0.504517550662394	0.157219607281623
FLJ37453	3.8799017289955	2.71010574741018	-0.51767096582751	0.00373072145221109
SPEN	25.3976327744189	24.4783421682139	-0.053188181952622	0.811791149150441
ZBTB17	19.1957124868711	19.7546487816888	0.041408087177238	0.498544439123252
ARHGEF19	2.01997856327868	5.81397176955432	1.52518408363796	0.0102596712779023
RSG1	6.11987272170227	7.17345381489624	0.229166254290349	0.103765982420985
FBXO42	18.3488241912194	13.3972328769952	-0.453752565948605	0.00880480007461036
SZRD1	112.907510749896	115.454906489154	0.0321880254556631	0.488289099690768
NECAP2	177.977298988503	118.749027398464	-0.583777539868431	0.00255197663411181
CROCCP3	2.38796787788942	1.64975384296301	-0.533532651710318	0.039912922515671
NBPF1	12.767330705378	5.88928708571257	-1.11629202149884	4.54575202937032e-05
CROCCP2	100.895775664727	89.5008673667771	-0.172892203571867	0.0310129057025963
MST1P2	2.96333056564536	2.63894087417989	-0.167260543635267	0.319710251035093
MST1L	0.730042448377577	0.699861740069813	-0.060910410875914	0.814949067139143
CROCC	15.5635531415243	8.390149689381	-0.891403008314288	0.00473007110837171
ATP13A2	24.805346024493	20.383928281255	-0.283218975637906	0.0625042653032317
SDHB	130.628840304335	164.230991148025	0.330252945012367	0.0367098858426019
RCC2	76.4325278348803	135.18582739008	0.822685260138103	0.00147465977187569
ALDH4A1	13.6687191951998	13.8616739018637	0.0202234204056469	0.676001581656513
IFFO2	17.4065233548822	8.66706903384683	-1.00601197799388	0.000419469383228148
UBR4	50.9371430048711	24.8018735175239	-1.03826893809598	0.00294513280280707
EMC1	29.8709690362615	29.8455692076464	-0.00122727170964196	0.986014931710085
MRTO4	20.4644248676356	96.6358676082074	2.23944064089036	6.31213914722821e-07
AKR7A3	0.898829047602517	0.714114940375494	-0.331890447143352	0.404609945516167
LOC100506730	3.13882506570368	3.59062399055022	0.19400995588284	0.201049510517119
AKR7A2	39.2401411430968	37.8794369825739	-0.0509153432003722	0.676586860999294
PQLC2	9.11544573461425	10.7124645491578	0.232905320825009	0.0856897130148064
CAPZB	113.900758548423	127.367148904499	0.16121586428131	0.068187840934388
MINOS1	33.7131401891295	42.161666698043	0.322620886959553	0.0761626266336749
RPS14P3	1.89507180116291	2.51568838703988	0.408700718942256	0.195813777187146
TMCO4	11.0601691255587	25.7054157444344	1.21669889900712	0.00679940055964991
OTUD3	7.00877573479399	5.44955694747172	-0.363023519372009	0.0173024738008731
MUL1	50.5992872582804	44.7425414346754	-0.17746985757248	0.0826714913335025
PINK1	93.3229536717596	44.862596953033	-1.05671883347879	3.10703093587292e-07
PINK1-AS	6.06763016239239	6.45097431622166	0.0883839206381094	0.578213378208049
DDOST	290.02131864349	455.227136152097	0.650427606903961	0.0050624123230831
HP1BP3	180.632159887279	118.893331280078	-0.603386977537308	0.0019783954965898
EIF4G3	40.1800901991916	18.3292513122508	-1.13233294485966	0.00788196954396695
ECE1	41.0536727571023	43.1849802935646	0.073018336650755	0.466648613732655
LOC100506801	1.52575948140833	1.8370180484108	0.267838245102118	0.212298319152739
NBPF3	11.7451351310106	9.68265772098501	-0.278588310405887	0.0740546734519564
USP48	79.500664472401	64.856613539905	-0.293713222537484	0.0165019718205136
HSPG2	0.0849403357633396	2.21560619585296	4.70510785626103	0.0137754775916774
LOC101928043	1.50800005098811	1.27165103010164	-0.245933660707339	0.665073347502185
LINC00339	23.0151655365637	15.6997673451736	-0.551841639202413	0.0121401890162909
CDC42	204.593657346819	174.446132833972	-0.2299798046108	0.0867848305203285
ZBTB40	25.0594069571647	12.9826779465072	-0.94876427319883	0.000690598540587281
KDM1A	38.2918058318978	43.5145702184798	0.184462848296306	0.109018886914442
LUZP1	8.61114025598145	8.7093335991014	0.0163580474830958	0.899789621223722
LINC01355	3.30909936482667	3.17466461558391	-0.0598344254017833	0.857348903618639
HNRNPR	39.3909295918542	80.3173653531888	1.02784848169801	0.00023643062806428
ZNF436	4.05655175217055	4.0077582533596	-0.0174584056802536	0.861577993023967
ZNF436-AS1	1.19727021406895	0.82380917330142	-0.539366697326052	0.0391734737846738
ASAP3	0.951827613454573	0.211207290220278	-2.17204067619471	0.00308250578830361
E2F2	23.8880457510472	96.4064355172976	2.01284062168872	0.0024068903708622
ID3	10.5386869752825	12.7667195755148	0.276692738904683	0.100439057684557
MDS2	0.262960614238722	1.48702262019865	2.49950795687782	0.00570210047150871
RPL11	2817.29595284222	3141.55568737984	0.157168028908832	0.199890656290905
TCEB3	53.0672497455962	40.5345783786179	-0.3886686448937	0.0232396674370477
TCEB3-AS1	13.8972600122978	7.47042975178754	-0.895537324319917	0.019483806526061
PITHD1	92.5723653832296	83.3491108682949	-0.151414776510531	0.0631475385526234
LYPLA2	89.6633737066725	99.5943229199017	0.151544724291551	0.0504004465439997
GALE	17.2001997035143	18.5205923442265	0.106704925575649	0.204640911885875
HMGCL	71.6882098463988	35.2409386431111	-1.02448351557753	0.00236126512071716
FUCA1	94.5250704096518	51.4279120881039	-0.878145435663548	0.000864096646767382
PNRC2	192.974369083843	166.799217192868	-0.210296722938947	0.0720344365116761
SRSF10	15.985135572381	25.2050265227646	0.656980492580585	0.00222014523855442
IL22RA1	5.31697851894376	12.3323481480525	1.2137689801681	0.00287989839130324
IFNLR1	32.3613866561348	25.6855112171591	-0.333318639427577	0.0102399307873942
GRHL3	19.0444432001876	18.072285311825	-0.0755911564160993	0.496829808547707
STPG1	6.56875322022024	6.70108557707655	0.0287752650294814	0.85851101823308
NIPAL3	44.2422589220251	50.1920802183526	0.182034691448932	0.102658032216237
RCAN3AS	2.07190239475392	0.750927656191519	-1.46421020932118	0.165108215369409
RCAN3	20.4788328784224	18.1225998292347	-0.176343560011329	0.132687844674132
NCMAP	0.474482556974808	1.18102226418686	1.31560920545238	0.00210949283647883
SRRM1	70.3617756212127	81.2548574594361	0.20766217016245	0.290257862187008
CLIC4	173.454467682291	132.187845566252	-0.391967470989034	0.00232207061960858
RUNX3	57.883428647473	67.6409559347655	0.22474666824564	0.059605056765332
SYF2	113.778667069008	87.5719538003972	-0.377689280181176	0.0136951445569018
RSRP1	384.626512139079	97.0540768098697	-1.98659748992732	0.00118875613008478
TMEM50A	203.833971206964	140.491010472546	-0.536916692378034	0.00558527747949297
TMEM57	23.3932017578007	26.81231189325	0.196806288578352	0.0965782733543758
LDLRAP1	191.592035594384	137.586505493911	-0.477698612832465	0.00208825214201213
MAN1C1	18.0796071455263	20.0599877096251	0.149957392479921	0.071349015762762
SEPN1	8.18885161496296	15.4051724335817	0.911681779830418	0.0153220193949675
MTFR1L	60.7212314806355	34.070858339306	-0.833662756813186	0.000185810387222874
AUNIP	0.998635431511167	7.44444020200112	2.89813336744959	5.89641445030834e-06
PAQR7	0.169031119728474	0.687834006937252	2.02477156485944	0.0803017369033179
STMN1	102.454667095083	258.735942954344	1.33649477893686	0.000131352381052774
PAFAH2	8.64271137531545	11.9039816552042	0.461888320163359	0.0540554565811759
PDIK1L	10.1199598763476	17.9494012031172	0.826732146112815	0.000914693241159327
ZNF593	56.559056398586	110.158612527504	0.96175233733258	0.00286995427527921
CNKSR1	16.4754427161955	19.6500433517979	0.254215262538623	0.0274077331224825
CEP85	17.8857087853716	26.7229223323949	0.579270493472434	0.00340002178686338
SH3BGRL3	173.044782227803	188.256389442625	0.121553389988525	0.295374435306943
UBXN11	7.73619585253619	26.7219271131204	1.78832783061153	0.00010596937804759
CD52	2.15655891299985	8.78231130914702	2.02586954676572	0.0142624128332623
DHDDS	25.930704129455	31.7969992048569	0.294229237646138	0.0136665641539707
LOC101928324	1.39661207698107	1.36645462449252	-0.0314937999117757	0.924268188248296
HMGN2	293.362961638614	610.239556584208	1.056688964536	0.000582822200699831
RPS6KA1	83.7477549663493	68.6628826543507	-0.286520089695731	0.00805839794029341
ARID1A	88.2907428638436	81.590307755934	-0.113864399342471	0.518564161359377
PIGV	10.0938525372334	10.719372379072	0.086743522916669	0.288344663743065
ZDHHC18	69.5726549126253	59.0977375755756	-0.235417474301475	0.0113945531801938
SFN	0.78493888001353	13.37619685713	4.0909438529627	2.51445921465615e-05
GPN2	38.6777359486151	34.0403236964629	-0.184258591288996	0.103798094858132
GPATCH3	23.3846969568652	21.2337507416768	-0.139205500723698	0.276024494246813
NUDC	84.5022096048233	140.317433393509	0.731633292890084	0.00664673536861795
KDF1	1.91128109991442	15.0991381241077	2.98185431915241	0.000292172273800774
TRNP1	0.732250959604215	0.206940325681985	-1.82312337359379	0.0337824444025848
SLC9A1	13.6380891555966	15.4720199510987	0.182020038998869	0.205638632317022
WDTC1	80.7177592919883	52.2954471344044	-0.626200775841508	0.00197082906533942
TMEM222	53.7114778098404	60.1085990078944	0.162340978431847	0.0125927806800193
ACTG1P20	1.42221823210606	1.0779779317562	-0.399815212409953	0.257355399643695
SYTL1	1.57971259333794	10.7956426649148	2.77271512043483	0.00165293612009547
MAP3K6	0.821448157884096	1.9972813289098	1.28179612548106	0.0126318906415456
WASF2	70.8754752324738	68.3316353376413	-0.0527328492801169	0.483142770412627
AHDC1	3.00206190688699	0.957617438090561	-1.64843239881274	0.00011155161867072
IFI6	45.1659364414186	12.87267475786	-1.81092326488311	0.0292560631405204
FAM76A	10.8803519064513	8.30228486770314	-0.390144879252439	0.0667741402060919
STX12	29.4842797372753	21.5129114105251	-0.454743168952248	0.00441721620175743
PPP1R8	45.9083972752794	66.360205769869	0.531560293333388	0.0112096205409374
THEMIS2	3.29963410084618	0.540938584381111	-2.60876934003171	0.000390587858515638
RPA2	36.1327822893306	80.9942116598876	1.16451045873404	0.00108262282685478
SMPDL3B	2.54803926000479	3.08880036271865	0.277659122102077	0.0561374538321961
XKR8	10.6046477849178	11.5826355069635	0.1272668557351	0.259568841725411
EYA3	26.0086685330207	22.8402803074442	-0.18741218870415	0.177630244175453
DNAJC8	215.652354457696	207.02612758924	-0.0588946137260267	0.370698576661817
ATPIF1	204.521715508921	179.167841762197	-0.190942316264084	0.0865291084045563
SESN2	35.4980968769667	18.3092325715126	-0.955170358886168	7.1833426741938e-05
MED18	26.0285130834477	29.4724246010734	0.17927285315039	0.185279454659619
PHACTR4	19.2375296629234	21.6694651966013	0.171739997001015	0.108973191867012
SNHG3	61.0149486908768	83.1161628694765	0.445966305558856	0.0191831108079738
RCC1	42.733379970773	84.086685596863	0.976513949596848	0.00264535423439079
SNORA73B	31.0375170048188	46.2323197969825	0.574888607607389	0.0228523818999525
TRNAU1AP	40.7638860816088	43.4372662089618	0.0916417154581551	0.13650784012173
SNHG12	144.198553447645	138.384098844981	-0.0593785137425399	0.302247055948
SNORD99	41.7090018903211	34.8449769549253	-0.259408087761737	0.342537197837978
SNORA61	88.0429695628039	126.828172303536	0.52659553529528	0.168743278383176
SNORA44	69.2835733320142	44.3577729666978	-0.64332640449626	0.101110386690563
SNORA16A	65.4599840506296	49.3177155111719	-0.408507277913325	0.0342252284830351
TAF12	64.1407512388076	39.5800440821438	-0.696468032041901	0.0152657801929517
GMEB1	15.345390688035	21.6235389157708	0.494797277599204	0.00493847814962489
YTHDF2	89.0928617645203	93.9631592463597	0.076785374937259	0.502172995383813
EPB41	54.7617371632047	66.5387624102255	0.281026820225606	0.0731019277737587
SRSF4	101.249341672324	139.746676662881	0.464901446963604	0.0273099695897702
MECR	14.7146796590714	26.5376488103286	0.850784421172448	0.00390475024925681
PTPRU	0.0352735023089221	0.150716671676062	2.09518227762713	0.00130793280951485
MATN1-AS1	2.22896219599938	0.97952374135335	-1.18621978261197	0.0130469786457566
LAPTM5	1446.04779479184	1568.92810807758	0.117664009136233	0.473837970696078
SDC3	0.538181486268871	1.1052902013236	1.03826054110654	0.0104457451516565
PUM1	49.1731824786426	38.2025566982721	-0.364202535556024	0.0378551844424695
SNRNP40	45.6925152999974	81.6129793682863	0.836840747509172	0.00310143238336285
ZCCHC17	39.5753739556204	52.3940371275753	0.404799647800975	0.0117276981917416
SERINC2	5.26790663277535	4.78488621528509	-0.13874515801501	0.347634192923759
TINAGL1	0.12564631559722	0.955670672085607	2.9271451785779	0.00879538448354814
PEF1	44.439921906591	57.2460352788947	0.365319497612114	0.011630600390822
COL16A1	0.33449220128056	0.841868318776789	1.33162201644647	0.0111986879698719
ADGRB2	1.77549356345274	4.44919591749719	1.32532449777849	0.0085676545375878
PTP4A2	112.133524087316	124.457503886327	0.15043555791676	0.0706279428905042
KHDRBS1	116.006043200558	134.050083919724	0.208572159655999	0.0232019219346426
TMEM39B	35.6345969615144	42.6978786113765	0.260885786072563	0.032604826672942
KPNA6	37.3686931817907	35.5017012141025	-0.0739419530977924	0.358402469821087
TXLNA	75.9306356938731	68.7823241443939	-0.14264422137553	0.0940087038346729
CCDC28B	1.58812144962626	1.29269078755002	-0.296944022167885	0.352239912507904
IQCC	3.5453909157902	6.02125932560287	0.764120545038184	0.0339516893333099
TMEM234	11.0581644804388	9.79403948713897	-0.175136018017932	0.0684226529336012
EIF3I	205.39631562147	280.695559720912	0.450595939294971	0.000157695142961262
FAM167B	0.205789503279493	0.733361261537064	1.8333546638888	0.0430908673855262
HDAC1	88.9247096752018	82.0486829549734	-0.11610418333713	0.0643016647105795
MARCKSL1	204.746203210262	44.615697638593	-2.19821339487957	0.00134280573850745
FAM229A	23.0281220275425	12.731822901356	-0.854957767871079	0.00504961674503023
BSDC1	75.5533782000448	42.0145244363468	-0.846608109391123	0.00173126213842905
ZBTB8A	3.70356550046776	4.10201188600906	0.14741681956022	0.228017159290745
ZBTB8OS	84.9273250685854	87.2834160653218	0.0394787558876382	0.500743608992957
RBBP4	65.5657913330275	95.5807237982754	0.543776401368695	0.000405993713472217
SYNC	0.332933203138599	0.199848824012058	-0.736323672967432	0.259268817905978
KIAA1522	6.73319743488876	20.6860349848757	1.61929346763533	0.00627185062135718
YARS	155.853634252313	159.347991619312	0.0319890392282571	0.490014141450057
S100PBP	37.4252050762968	35.1921045442642	-0.0887584295977111	0.224447920619814
TMEM54	4.47702164603529	11.8563180124212	1.40504485083261	0.00123050820642537
RNF19B	66.5443251499132	39.258897221725	-0.761295991211028	5.54537084684677e-05
AK2	44.1233315558565	81.8887030185125	0.892122711644321	6.1150420677675e-05
AZIN2	4.83892520927562	0.915471059110045	-2.4021004572292	0.00527066876559443
TRIM62	14.3494497938514	8.20975536534648	-0.80558428191763	0.00205532826429706
ZNF362	6.19667190178436	9.03318755127837	0.543741579753776	0.00561669971507495
PHC2	37.5350031375229	35.460795226801	-0.0820117138036708	0.246405831950901
ZSCAN20	3.48935708284988	4.51831792825435	0.372824545447335	0.0515117793728241
SMIM12	24.4168692843082	23.2350710225878	-0.071574175990595	0.04784674353975
LOC653160	1.95614046855429	1.41615178698247	-0.466034066876198	0.281753253431416
ZMYM6NB	17.0408753411488	19.408708944152	0.187704709426417	0.432366811209122
ZMYM6	21.1188189776113	17.8240903747841	-0.244700704670273	0.14890275134072
ZMYM1	4.1902849463583	3.55965171723417	-0.235312260724001	0.261469764356654
SFPQ	255.968422159007	320.723132895383	0.325362573781055	0.0148801578109766
ZMYM4	27.3638618967659	20.92371428497	-0.387132878841784	0.0151689689257898
KIAA0319L	63.0550186279591	26.0515043086077	-1.27524451966193	0.000490609204717514
NCDN	30.0835154961902	31.0757707539094	0.0468170068634299	0.611672517089209
TFAP2E	0.871270959321366	0.426713730473528	-1.02985292367338	0.130298321349545
PSMB2	55.3386541082328	107.026762742758	0.95161213538757	0.000147251880218263
C1orf216	15.7220813302138	19.6272032778214	0.320062396767425	0.0310476620373533
CLSPN	11.0497296323091	33.0242981431112	1.57951683076554	0.00243917562310519
AGO4	10.9903845135183	11.4389175534041	0.0577086768212666	0.483000869011326
AGO1	8.53166215792693	10.352469483674	0.279076206847652	0.146055413548314
AGO3	8.6420774493043	7.53859419558162	-0.197082646859031	0.276516017781722
ADPRHL2	46.3449898368422	48.7947624415216	0.0743129157724822	0.141965431712485
TRAPPC3	95.7874050000464	83.639541795757	-0.195650811352452	0.0607520537253556
MAP7D1	143.390894957322	105.862634682143	-0.437759953664716	0.00550720273096391
THRAP3	112.55699535453	112.073990789977	-0.00620421408355631	0.957201278429708
SH3D21	2.04057719157442	2.11464978912333	0.051441469525581	0.771013035635534
EVA1B	23.2221073895502	9.45397420062974	-1.29650606890222	0.0152358973865579
STK40	66.2346063268352	46.2029675416738	-0.519599678262864	0.00360624656215965
LSM10	91.8298954336699	112.461886191942	0.292400340925516	0.000972281228915182
OSCP1	0.766098159209872	2.04947110836433	1.41965049243613	0.00563438331599513
MRPS15	85.1555289966837	192.122804864799	1.17385666655245	9.63055815052493e-05
LINC01137	8.27460093998886	4.97274052365421	-0.734648582957392	0.0208108456437975
ZC3H12A	103.874133798413	39.3809418343851	-1.39926692622746	0.00325574425264782
MEAF6	24.109088528323	30.4668680970601	0.337664093675474	0.00612239791292879
SNIP1	19.26580165374	16.7186657383811	-0.204582502790801	0.0907039508211375
GNL2	75.0720027225367	144.332417857701	0.943048497582046	3.16974680345155e-05
C1orf109	15.0517998375481	33.0813449546804	1.13608188054959	0.00020407055064088
CDCA8	25.0487229753068	92.9125928103946	1.8911370896601	0.00206586050211712
EPHA10	1.28104415822028	1.46594051704237	0.194506357983162	0.33987107892112
MANEAL	13.4423201656436	57.6814669046622	2.10132568335832	0.000984602385612456
YRDC	15.7533676583678	29.1752758971654	0.889086026816346	0.000222183191353481
C1orf122	76.5292875373478	88.873499367667	0.215741326273641	0.370395012116897
MTF1	12.3854211541045	10.4730321629244	-0.241963733567759	0.0753410922884334
INPP5B	20.8792158507668	21.6258155735165	0.0506870116550579	0.529496497763423
SF3A3	72.3505002379382	117.466845145377	0.699178718735756	0.000193223448144453
FHL3	0.377723085432026	0.404408231048	0.0984834010031355	0.73060982708938
UTP11L	37.3326713946754	57.8908681060961	0.632897044233561	0.00633081203592007
RRAGC	128.320313599343	50.4868377236168	-1.34577035150613	0.00254374065060062
