CCS1477_6	CCS1477_24	LOG2_FOLD_CHANGE	P_VALUE
UBIAD1	23.6535227566382	22.0081084196942	-0.104019910417287	0.250378717554736
PTCHD2	1.7787397494196	0.952559593621705	-0.900974184959091	0.0106729162362464
FBXO2	7.24414442543286	8.9443394066391	0.304159625117912	0.0258519625790737
FBXO44	17.1655665038469	21.2660071546774	0.309031711994876	0.132691821709788
FBXO6	15.3547139661532	14.2932806547373	-0.10334454949498	0.196714223175277
MAD2L2	86.3587063639959	46.413496468154	-0.895797248087043	9.82494552131112e-05
AGTRAP	49.2306390410696	69.60888541738	0.499715007921702	0.0024188813360641
C1orf167	0.939687196698653	0.592184176356679	-0.666134650985891	0.020241332560333
MTHFR	22.866164661991	32.3722120530041	0.50154154788944	0.0141725964377486
CLCN6	6.05840947503723	11.6086965886032	0.93819500188297	0.00913017029881716
NPPA-AS1	0.528325207009909	2.3869852166348	2.17569148207132	0.0187264293990986
KIAA2013	135.848901721333	126.945860078139	-0.0977895550546492	0.169285309949766
PLOD1	41.4201877355661	55.6575143051586	0.426242386025011	0.00139148673196376
MFN2	72.4015622535738	60.9478940915122	-0.248444454737901	0.00265602923235712
MIIP	28.1550355275762	29.2266115687482	0.0538896064523405	0.619842769978506
TNFRSF1B	9.25155689291458	2.57809995447169	-1.84338797023181	0.00438993695648891
VPS13D	11.1153197504976	12.2081269841313	0.13529242324589	0.103209816099632
DHRS3	0.376667341980354	0.290294866461478	-0.375771893616958	0.443823394202327
PRDM2	28.5592086002687	22.3073604832332	-0.356436184728385	0.0128773267043298
KAZN	2.29027416890388	1.9392739647641	-0.240003683801164	0.068899470698983
TMEM51	1.23834262480572	0.943043501543864	-0.393014307383333	0.105959266743133
EFHD2	51.0607693485606	21.7826571855907	-1.22903532163655	0.00029918962117892
CASP9	27.4115710858235	16.3047289066116	-0.749494564091192	2.15909652520036e-05
DNAJC16	22.4400679841286	27.0458261820674	0.269328922152042	0.0248251237759615
AGMAT	5.90821384711998	3.10454852982892	-0.928338561367051	0.00138184880049194
DDI2	11.7771353540413	9.1986443982404	-0.356495491327142	0.0569916084077356
RSC1A1	14.0571947197942	9.71493277917165	-0.533032797725281	0.00206873003056624
PLEKHM2	63.6564892855601	74.6514010995234	0.229861744728773	0.080493083122679
SLC25A34	1.06017793536649	1.44642280457108	0.448182908463134	0.215544405613609
UQCRHL	23.8427883286006	20.366612006426	-0.227346956278306	0.062140951103355
FLJ37453	2.67880315853945	3.69880468671954	0.465470547555719	0.0655589953646927
SPEN	32.5123846364673	30.7679047836306	-0.0795631719307363	0.470562722811055
ZBTB17	29.1024957858409	26.7819605952676	-0.119881303579476	0.179138691215827
ARHGEF19	5.76058925399944	2.87069270225635	-1.00481749003748	0.000356092059478759
RSG1	10.0535120218355	7.28613387827435	-0.464474161118941	0.00258805986575996
FBXO42	23.0232707424393	20.3298679572184	-0.179491955945365	0.0175133655831449
SZRD1	115.746609908552	135.768030105789	0.230173862691109	0.0325643616673499
NECAP2	121.671737530594	168.328724951949	0.468287299484799	0.000251781461554472
CROCCP3	2.95512540853491	4.62218186966065	0.645354670585229	0.025561200947275
NBPF1	13.557621287864	18.1079254044629	0.417517191625365	0.0244270048466472
CROCCP2	132.625483184718	151.928622631467	0.196035685129778	0.26203961584494
MST1P2	3.89964364785912	10.7772492137666	1.46657479080363	0.0216183653833601
MST1L	0.913231598673599	2.53301375580655	1.47180222763758	0.0142293211465777
CROCC	14.0729264904125	23.981584707624	0.769004624656426	0.0121679858024985
ATP13A2	36.3003068477326	40.439573957025	0.155786054675384	0.12364883174957
SDHB	161.053955999091	132.554481571602	-0.280958650839343	0.0137282153813579
RCC2	152.094400464044	83.6399191145718	-0.862703467651426	3.92873689758739e-05
ALDH4A1	30.823423118175	15.6223562392503	-0.980415026193018	0.000401180724557796
IFFO2	16.6827656819562	18.6647724737838	0.161959442368426	0.0648268748804155
UBR4	52.6465139662414	49.6071752404547	-0.0857891963121034	0.351314934369222
EMC1	29.7622844193462	35.8059516749108	0.266714147088571	0.0116277199510016
MRTO4	36.118742102561	35.9474596411511	-0.00685782841290634	0.899177934172647
AKR7A3	0.989553121513798	1.16893751007551	0.240348745583736	0.685382206667755
LOC100506730	5.23515703336686	4.62619719562479	-0.178406049375611	0.280272619039844
AKR7A2	49.6004944252777	44.6041468751196	-0.153176657056454	0.0473354981369905
PQLC2	12.3639691654017	12.1465044164046	-0.0256007740118781	0.605437330019624
CAPZB	117.606882480701	143.270814133232	0.284772255716393	0.0369470644310031
MINOS1	33.8858512473763	41.9563240902786	0.308205271056757	0.00111245264234291
RPS14P3	2.35888691638325	2.68458243578768	0.186591448279888	0.675190026368071
TMCO4	14.3236302026675	23.7862695521265	0.731731851002569	0.00976222694066944
OTUD3	11.2500106163199	6.57618508648465	-0.774603553571934	0.00225942295746825
MUL1	62.4005862613562	57.0286423083979	-0.129872896847992	0.0177320294316921
PINK1	82.1337764471557	104.810155724286	0.351730976860732	0.00172241569099348
PINK1-AS	7.24595826143741	6.26661671208914	-0.209489739909118	0.0086506599876945
DDOST	462.75101462284	351.936354810518	-0.394921602034689	0.00153214360424415
HP1BP3	206.783549396202	221.336383264624	0.098119203734798	0.405524263160075
EIF4G3	30.2567778743039	53.3672887865116	0.818697360826292	0.000594943707112764
ECE1	66.4555381854291	47.0466186424031	-0.498298397363295	0.000677083838688256
LOC100506801	0.738746886792002	1.73970622882698	1.23569165887686	0.0048058964730912
NBPF3	18.854296035422	20.3448144998107	0.109767840801486	0.00795025494276545
USP48	77.9344124833923	85.983817085713	0.141804656377664	0.0835533954947072
HSPG2	0.268900583453534	0.488584932082092	0.861536486161822	0.0319193610845787
LOC101928043	0.944736162935159	1.92061578023683	1.02358554795204	0.152217117238348
LINC00339	14.4386899186886	26.0968348538102	0.853934994053479	0.0128952632799104
CDC42	230.551918004644	263.194875255499	0.191039730358582	0.0040952463157196
ZBTB40	19.325524844722	26.1258381289392	0.434969724706127	0.0393563887064886
KDM1A	63.7832802383668	55.2176823880931	-0.208047958234232	0.00279053242603311
LUZP1	22.2493591495472	12.6839339135476	-0.810761516818314	0.000334350295945649
LINC01355	2.72320432201795	4.20912896369792	0.628216481306126	0.0731963547764269
HNRNPR	70.5577157259188	50.4504792117879	-0.483935881991327	0.000477003758978659
ZNF436	7.52740168515535	5.69753090849615	-0.401815114160068	0.00607291052035049
ZNF436-AS1	1.23235637180485	1.82131723559092	0.563562717943795	0.0837108145807897
ASAP3	1.47356096554107	1.61022452043937	0.127955113234644	0.0321518810385533
E2F2	55.0210072985891	17.9469368028513	-1.61624492732746	4.06438932291641e-07
ID3	13.9065227082982	25.4123401872696	0.869767514662827	0.00644147137258212
MDS2	1.13976376470939	0.212000010117279	-2.4265985937096	0.00385040605280804
RPL11	2953.66332399317	2814.32877615728	-0.0697145112963638	0.230109849038572
TCEB3	52.582403889755	65.2605410489355	0.311630849680541	0.00262847725825249
TCEB3-AS1	4.97554617809105	13.1338642549823	1.40036464177094	0.000317366844134075
PITHD1	115.547549593831	77.4743642108721	-0.576695749455161	0.00196068773913916
LYPLA2	97.4567348564684	106.200913280951	0.123962379643233	0.0918069971075532
GALE	22.9296971752113	17.8787329036828	-0.358972807972736	0.00274087846834215
HMGCL	50.3544274679195	74.6475307140082	0.567975903504009	0.00296431107231752
FUCA1	86.1412552827893	98.1573534724396	0.188392004221265	0.0128692387572254
PNRC2	267.908925083878	175.399052534836	-0.61110168904174	2.41345267943103e-05
SRSF10	27.1990965764964	22.8076740216031	-0.254039408028383	0.0548019052868
IL22RA1	6.75556089756533	5.15202067422512	-0.390937175170296	0.0570297189705893
IFNLR1	18.6511413848396	32.0390158190312	0.780565910339468	0.00117999903916562
GRHL3	1.57896951752014	15.9885445485779	3.33998339006408	0.000232215329028313
STPG1	8.53947438162416	10.6116264960457	0.313426624654646	0.0305820509259601
NIPAL3	51.9850139230804	51.6461333495408	-0.0094354463583122	0.784451636383416
RCAN3AS	1.38608379391719	2.37266890187011	0.775496314847722	0.203177766751698
RCAN3	24.9003295141949	29.7595631359321	0.257188514070066	0.00228092333359457
NCMAP	0.392520399791757	1.21080296768077	1.62512457654262	0.00693868813332013
SRRM1	99.1510586514201	93.7521441404637	-0.0807764906638987	0.173493462405674
CLIC4	161.541331654323	170.138610027615	0.074807235623721	0.0260136277525133
RUNX3	69.2494767773661	74.4405803907819	0.104286132950032	0.264392429700553
SYF2	121.296279798052	112.338013901828	-0.110689101251056	0.0705736062139578
RSRP1	216.040895253318	356.731167993562	0.723532839351681	0.0722429762181559
TMEM50A	166.046977640282	204.914301237294	0.303429212055854	0.000135212660173451
TMEM57	52.9317961886368	31.2556238650949	-0.760018812117641	6.93455536042884e-06
LDLRAP1	135.548050774215	189.87078573564	0.486213576948051	0.00749107322467662
MAN1C1	22.7403365385552	11.3593062780035	-1.00137887412273	9.63151221839945e-05
SEPN1	16.2691443103609	20.8140925202192	0.355422286141944	0.075412430909831
MTFR1L	49.0264311589327	64.8744108778114	0.404089786890073	0.00660466243457584
AUNIP	8.11071295036599	1.54835547150962	-2.38909201274451	0.000223899860446084
PAQR7	0.468045604343384	0.460539646045919	-0.023323749033033	0.939740138348929
STMN1	283.505969487594	103.118516831991	-1.4590756943249	4.91552419305522e-05
PAFAH2	13.7209069356323	13.3121792295642	-0.0436290825294023	0.641767932689434
PDIK1L	23.9449661751714	15.18285617177	-0.657279184117294	4.87007239485766e-05
ZNF593	73.8782639193074	76.9817244202842	0.0593660239076313	0.188874856499671
CNKSR1	25.7768354472664	25.1211875442497	-0.0371704929720726	0.79412649725548
CEP85	37.8476665087585	18.6490790002859	-1.02109997025437	0.000107906465727825
SH3BGRL3	230.892042683675	256.297646204547	0.150601775370621	0.048911788269511
UBXN11	17.6051020403416	16.6895161737535	-0.0770514573597247	0.713482864123831
CD52	6.84606508965372	1.46370460388982	-2.22565058206956	0.000732483172675507
DHDDS	41.6291601054812	30.0428745917582	-0.4705715906739	0.00365506436649479
LOC101928324	1.57833611617468	2.31921808614109	0.555234020577494	0.170752986117404
HMGN2	810.457116722436	442.984685177439	-0.871479028289906	6.30149623208668e-06
RPS6KA1	72.4066088901785	88.3002275529899	0.286295770908555	0.0322295561417009
ARID1A	77.946711700021	92.7701636126071	0.251172723922154	0.0695660463502974
PIGV	11.9316750798828	14.0970067238348	0.240592265450424	0.0295835333012619
ZDHHC18	75.9627226674498	70.7857912686098	-0.101831816467561	0.163444199640676
SFN	5.50767101250221	2.8182969264009	-0.966618768912288	0.00766734051452993
GPN2	44.5850570895353	44.3461885616751	-0.00775015050771699	0.938150173923991
GPATCH3	27.7158276247197	24.1863607011049	-0.196516384023831	0.0440440819274223
NUDC	129.947677272679	105.24079245347	-0.30423682981909	0.000193894692737867
KDF1	20.1171865624956	14.7689110751999	-0.445865095987891	0.0178257984535677
TRNP1	2.03736182150332	0.985839140244227	-1.04727805000531	0.0367237594865803
SLC9A1	36.3233308826067	14.6978481126572	-1.30529155719138	0.00115874963635893
WDTC1	72.0059628957208	90.7770339854496	0.33421096825263	0.0051562253537187
TMEM222	75.4797204686371	57.9598386657995	-0.381035500991535	0.00347633222401173
ACTG1P20	1.78785869521587	2.04415435642998	0.193271423421785	0.47626912584108
SYTL1	8.54128581890061	6.28400437829751	-0.442769086015011	0.072645475150684
MAP3K6	4.34515111870022	2.33788022143437	-0.894205336002215	0.00517876943391585
WASF2	99.1703454228681	87.6467405802195	-0.178208339992316	0.0131712911050736
AHDC1	3.77702539473624	3.34414272587071	-0.175614061701337	0.144422871078384
IFI6	24.6753571456755	41.0166735970524	0.733139529644862	0.00404912072035026
FAM76A	17.4110011522643	15.0780758077845	-0.207546831487364	0.0712576929401196
STX12	34.0545365034713	37.6981828775011	0.146647987961319	0.0741201528776541
PPP1R8	69.6906984120426	54.5843331850153	-0.352479185339318	0.0047305166975599
THEMIS2	5.51989489508503	3.20689757941073	-0.783462518444387	0.00145075479158399
RPA2	74.1257685291732	36.3730959638646	-1.02710342876854	0.000177381713550178
SMPDL3B	2.8854640499704	3.69370191464463	0.356264087550751	0.0586934776896913
XKR8	17.0066839791931	13.8812899274006	-0.292960229390808	0.0342523920621984
EYA3	27.6711484524403	25.5856132256501	-0.113049710542149	0.0917540430830551
DNAJC8	184.43175908047	219.610131529757	0.251857504697363	0.000394239815053329
ATPIF1	135.576134491811	183.936227988322	0.440102417460217	0.00111023997743965
SESN2	45.3396652229361	33.8054548942266	-0.423517678081098	0.00373977068416426
MED18	42.1422267186075	34.7788403458447	-0.277056716851091	0.0161101931784348
PHACTR4	25.714065160381	23.4877881517903	-0.130646844239246	0.144917068733122
SNHG3	78.0711207949027	76.0107679076696	-0.0385851718291986	0.867495034701152
RCC1	63.3420806883633	50.2011930374793	-0.335442608014824	0.00415877180704277
SNORA73B	60.6336708214306	54.6509720408894	-0.149872010851331	0.661715293648757
TRNAU1AP	34.2345007351095	39.617188296981	0.210675520416622	0.038648238134254
SNHG12	153.821306002562	161.265357080562	0.0681812061312834	0.775469185972607
SNORD99	47.3712125850135	58.5541842821006	0.305761667609699	0.428094579296773
SNORA61	128.662717648338	119.861025166622	-0.102231448722036	0.678515473495567
SNORA44	82.8270166190601	97.0498116211191	0.228623988046182	0.495433878767099
SNORA16A	64.1677575411828	81.9280794779791	0.352509429690948	0.140999325684717
TAF12	68.732244066629	56.9473028706787	-0.271359548409485	0.00255235158560736
GMEB1	29.6997100992338	24.5054206145921	-0.277347939269356	0.031984949333793
YTHDF2	128.330216390322	102.548812426881	-0.323550119982899	0.00298047257813085
EPB41	64.7416275771263	60.4739166791806	-0.0983806145353196	0.0634708766587079
SRSF4	188.445631403609	128.145728511133	-0.556362960457525	0.000888873334988573
MECR	25.8767536104677	20.0520922048183	-0.367903861041818	0.00159987732678767
PTPRU	0.412373269891574	0.116485361344775	-1.82380215645884	0.00125272401783076
MATN1-AS1	1.41393112555352	2.40205235675561	0.764555751057624	0.119829976526816
LAPTM5	1134.76735820824	1194.74323900117	0.0743040465268487	0.0196476645522285
SDC3	3.87616509192082	1.29220692113384	-1.5847929113636	0.000374062596306743
PUM1	56.834586886511	55.1563653713883	-0.0432417631093191	0.34569281945936
SNRNP40	78.8609901307877	52.8483937021592	-0.577452201811256	9.75826869001153e-05
ZCCHC17	70.8260176772161	42.4816982769569	-0.737437984949966	7.35155119905944e-05
SERINC2	10.1335814804028	20.1219355911005	0.989624937591679	0.00154492036525116
TINAGL1	1.82927149936669	0.509312269088989	-1.84464683830114	0.0266529843383113
PEF1	61.0030704542044	60.1417595702748	-0.0205147818313071	0.501345092176654
COL16A1	0.368179036014184	0.829106809811287	1.17115048662796	0.0336820825052972
ADGRB2	7.90429323193852	4.26419642845435	-0.890362571955025	0.00349068437598183
PTP4A2	143.363348459979	139.50818597615	-0.0393264610304653	0.0542787172023371
KHDRBS1	149.940384260657	149.031733481404	-0.00876944659151289	0.656465281786988
TMEM39B	48.9308539505627	32.9161773516516	-0.571947659928109	0.000554348899345671
KPNA6	44.4678595498638	48.0851004506979	0.112826970183088	0.00986447036688669
TXLNA	81.2208879523254	84.6268152606885	0.059264075392194	0.401069326797112
CCDC28B	0.440491629331229	4.39120325470856	3.31742980477003	0.000346689271948816
IQCC	8.90423127535661	4.88608661299304	-0.865811627517566	0.00849628867281602
TMEM234	12.8900874912883	21.0109181840913	0.704877153635038	0.00651161169071052
EIF3I	247.156740115005	265.013368799667	0.100638889165596	0.0538516025818709
FAM167B	0.630372904285184	0.689147118371023	0.128606476904333	0.838012957689918
HDAC1	81.0293149622194	126.453400743396	0.64208998738238	0.00336737349565835
MARCKSL1	183.676533633762	107.235743276308	-0.776381462885622	0.000100677575272208
FAM229A	29.967890362095	26.7573220217699	-0.163483793985655	0.596536627821
BSDC1	67.8531971662636	77.9970647199489	0.20100303633664	0.090870563293064
ZBTB8A	3.81402303199524	5.18060014687317	0.44180568089378	0.0153773747063228
ZBTB8OS	63.0936260173566	81.8262324022895	0.37506916070326	0.0216318391659345
RBBP4	80.9891195425688	67.8344814072962	-0.25570929665626	0.00739853062048244
SYNC	0.51916795572341	0.407765090199079	-0.348463071658889	0.146326780564773
KIAA1522	18.7260169522493	15.483924471245	-0.274272893667455	0.0398520594337835
YARS	139.90281475801	152.41150729522	0.123546843636675	0.0510177297037235
S100PBP	27.6817979313931	37.658773408409	0.444048361414283	0.00717410732954378
TMEM54	12.030805227081	15.1919249147679	0.336571474220148	0.0696871238229859
RNF19B	69.4104963081334	58.5977389463071	-0.244308846886291	0.0194828176383057
AK2	61.1289301707119	55.973152147112	-0.127120322553829	5.31192307650107e-05
AZIN2	3.56859797917947	3.95125467388223	0.146953453110646	0.110097589015211
TRIM62	26.376026854797	20.7858025458627	-0.34362880909264	0.0208424475121974
ZNF362	12.2954520499536	13.5209869900156	0.137075690225963	0.390464918334753
PHC2	54.1605801953745	46.5699168431192	-0.217844887837003	0.0418207147300092
ZSCAN20	6.64462606434658	7.06135804521784	0.0877576581808282	0.493665522104961
SMIM12	25.5926313579827	27.7971146036901	0.119206647476316	0.0939839448003774
LOC653160	2.93565369845942	3.64171926116325	0.310937917658745	0.202094378383188
ZMYM6NB	18.6829589859458	28.274203140331	0.597763399360591	0.000496294333217848
ZMYM6	24.7634090797593	24.0054052303716	-0.0448506482523351	0.650755774302855
ZMYM1	4.80632571508866	8.0399447447067	0.742251166037361	0.0103568369100433
SFPQ	442.857298075156	335.949469571763	-0.398597641575152	0.000284505930882425
ZMYM4	26.5008707470916	32.3844829690489	0.289262947554119	0.00121861821091847
KIAA0319L	36.8660338730001	62.3862940963112	0.758936895688778	0.00484161244705287
NCDN	30.5340227346294	33.221096252423	0.121682009789464	0.0898771887519395
TFAP2E	0.573509054334091	0.948793307692992	0.726277570760824	0.278953893313567
PSMB2	95.0021513806969	75.13989107725	-0.338381159856831	0.000163189355722851
C1orf216	18.1483359259902	22.5655332315099	0.314283600989022	0.0249510198910343
CLSPN	49.4608884550919	12.4787097570515	-1.98681938109844	8.54634459738402e-05
AGO4	13.8969593535093	18.3528070741612	0.401231484465331	0.0163034960701008
AGO1	17.7374896069813	12.995564880667	-0.448782493890126	0.000468634175454444
AGO3	13.4898956776727	11.1143623068067	-0.279454016190166	0.0214397529031242
ADPRHL2	53.0693523898698	43.9552937207403	-0.271842017859472	0.000286770594307508
TRAPPC3	78.9829926395854	105.030934645864	0.411200368678427	0.000310995405966309
MAP7D1	86.6552932547435	145.114241245407	0.743829326976609	0.00264489738449773
THRAP3	180.899476838662	119.368753751624	-0.599762992949244	7.66030243278377e-05
SH3D21	6.61166561986523	3.69637756332374	-0.838901636101407	0.00266304941177329
EVA1B	18.1997986429419	36.9103702110144	1.02010371891596	2.85868231408306e-05
STK40	65.4446473133883	64.195148994946	-0.027810917654372	0.661537914995679
LSM10	95.075307873992	101.636403932568	0.0962746256942435	0.0335714199505974
OSCP1	5.70622215071451	4.81639138113735	-0.244583283411941	0.221851755939958
MRPS15	138.234395499658	148.76780125368	0.105945676760623	0.202239387862408
LINC01137	3.01056920101932	6.8314981085401	1.18216570837011	0.00850588146890167
ZC3H12A	33.5408400716029	52.4146543747343	0.644051401274949	0.0521771434843942
MEAF6	32.243325167603	29.9826199866001	-0.104874076254334	0.128949764589488
SNIP1	23.4777166943657	20.8266897426701	-0.172858555906931	0.0316755606282043
GNL2	106.415470256595	83.6798429472251	-0.346755850328272	0.00217153984173438
C1orf109	18.6786272560308	19.8972098714879	0.0911777086803379	0.115685651439931
CDCA8	132.163076720732	24.2052828045959	-2.44892532254487	0.000876743924242039
EPHA10	2.16279944520901	2.67291461351367	0.305513859841067	0.117662205544033
MANEAL	41.0566339544211	26.1069329431611	-0.653182373329956	0.00344467076203257
YRDC	19.9124694749032	21.5433372718816	0.113569604495047	0.250198339270318
C1orf122	68.410915632208	65.7328219348572	-0.0576126177929329	0.337038227670042
MTF1	14.599847218222	13.5486328787675	-0.107805987776246	0.216579923073759
INPP5B	27.8237810086754	28.6701080491092	0.0432288588273377	0.4500771710307
SF3A3	108.579697352832	79.4411887017777	-0.45079525211304	0.00165031491311786
FHL3	1.14629579284378	0.473161731350218	-1.27657406815283	0.0631359234121698
UTP11L	56.6648839923825	47.1181952723737	-0.266170672210854	0.00173314684754947
RRAGC	86.5342441412823	115.210291420963	0.412926526902717	0.000980337560933701
