GNE781_0	CCS1477_0	LOG2_FOLD_CHANGE	P_VALUE
FAAP20	10.5817932566363	8.06598548346643	-0.391661421855355	0.416319720931201
SKI	11.3981198765632	12.1835984592138	0.096144429101756	0.371178399488713
MORN1	0.726135364885998	0.871679366228481	0.263559041542331	0.00617191384139572
RER1	97.5765930244027	97.7384839228083	0.00239161516286995	0.963196262080605
PEX10	23.9282189536606	24.6881226225141	0.0451041157867754	0.598032145754587
PANK4	23.7816207920417	24.5482059423437	0.0457705492190745	0.660409277645238
LOC115110	15.4653276905245	16.9114640613602	0.128964159713419	0.403425091783421
TNFRSF14	51.1702145709195	50.2941722672605	-0.0249130425573967	0.683888429883974
FAM213B	8.54639418151125	9.37379520893334	0.133317417000543	0.237012480824865
TPRG1L	57.4455751865864	64.5372670959616	0.167936714696556	0.202680322407656
WRAP73	37.9609043113022	41.4981762371475	0.128533573354222	0.296103224446004
TP73	7.82964787367883	8.7408921179451	0.158833106415402	0.324358886902323
TP73-AS1	1.69882252068829	1.69131922672586	-0.00638615342488561	0.964822728943661
LRRC47	62.4838821155677	64.1153522706718	0.03718575742983	0.679365181428221
CEP104	23.8816874742503	27.424472841878	0.199559108466435	0.153046000539099
DFFB	7.73688234311995	8.46230715224664	0.129298716886674	0.271998333911598
C1orf174	31.7504969642166	33.6343488354207	0.0831561543384251	0.249130798500955
LINC01134	2.34358578979325	2.54424311655145	0.118518927346945	0.714173243031913
NPHP4	8.08228433804944	8.77582401701229	0.118771488426882	0.473326296645506
KCNAB2	66.639694459779	73.1915086381132	0.135294496964379	0.311927023423325
RPL22	556.303149556399	555.014911249244	-0.003344741555503	0.971816034029685
RNF207	1.69431067751288	2.31723958625481	0.451708777518585	0.186997303946286
ICMT	46.7907187079928	50.9900940247988	0.123994609529165	0.39257773783936
LINC00337	0.642538223340903	0.50266373376169	-0.354188674895128	0.43501632311915
GPR153	0.458885785154735	0.555625745296253	0.275978331856819	0.408039362073326
ACOT7	45.6271959938935	45.6374767012545	0.000325031036683165	0.997790231621226
PLEKHG5	0.59180663197864	0.714126710684417	0.271054216842157	0.133904743978903
NOL9	11.8558501480196	13.6029403564003	0.198319414359068	0.0206526024500878
ZBTB48	17.9690066737396	18.6396657144997	0.0528653278923465	0.212154182918353
KLHL21	30.545053416559	31.4549241304648	0.0423471189919042	0.685989162098226
PHF13	16.9201139465178	18.1597829540675	0.102007675473644	0.149898902357318
THAP3	11.4133662651707	11.022742857765	-0.0502411003641798	0.688988938544487
DNAJC11	48.5941090427379	49.7571873938684	0.0341235074086715	0.669034195264556
CAMTA1	6.63379604476777	6.50719726859339	-0.0277983669894026	0.661566167826316
VAMP3	38.7820824180385	39.7114137287027	0.034163450246152	0.646322228749425
PER3	0.221207090349939	0.217271035131237	-0.0259017704511784	0.946504948622276
PARK7	424.014913609812	386.869476963372	-0.132268100454512	0.506120764787148
ERRFI1	1.02770170294388	1.07120988116788	0.0598195999567171	0.639489427643867
RERE	9.56892936389927	11.2631101788517	0.23517584570118	0.402598580650533
ENO1	560.804073014998	588.928383120354	0.0705953777842443	0.103068840991351
H6PD	2.27353699200463	2.80714257489656	0.30416386234654	0.274783195283437
SLC25A33	16.5637296250984	15.3570454529532	-0.109126876273305	0.225410872231662
TMEM201	9.34662488472412	9.92626780651138	0.0868058841708332	0.264221231937474
PIK3CD	2.52641791555769	2.53100176219323	0.00261520500235943	0.985942809792637
CLSTN1	69.5196269550856	73.717353842437	0.0845839443104369	0.274595380216381
CTNNBIP1	20.5656335591512	20.5812172329273	0.00109279274198278	0.992767910335051
LZIC	26.3719923532965	30.0253942813923	0.187176622790747	0.253755422631225
NMNAT1	7.62676970528716	8.32844748315467	0.126975448568452	0.28955239299777
UBE4B	37.2405106547252	42.4654237659882	0.189415791045918	0.24360112854442
KIF1B	11.8599787345846	14.9586035722057	0.334874078787759	0.288444214510836
RNU6-2	2.65022112372916	2.36209275760815	-0.166047117937689	0.644317991271248
PGD	134.090662096826	140.827397843489	0.0707192630103053	0.133584490270286
APITD1	4.78811949120555	5.34770699068595	0.159461263761047	0.396950926304411
DFFA	24.4553598330094	26.9252743813364	0.138810354131614	0.0988986279656013
PEX14	22.6806149020253	21.7965443233711	-0.0573603294308372	0.585568728042575
TARDBP	99.9734315785136	105.375717362005	0.0759258048042049	0.321844453517462
SRM	233.842598458075	227.463726674959	-0.0399012664915315	0.596267783419444
EXOSC10	65.0342974010988	76.9001589787043	0.241785821961704	0.363759509438132
MTOR	19.5114660551821	24.1924062820466	0.310232089748739	0.364409546210814
UBIAD1	23.8608571779797	26.5817200944689	0.155788592588224	0.499694125024092
PTCHD2	0.846319739813321	1.16991645256733	0.467130784075252	0.102017998066164
FBXO2	5.32256231532097	4.27146336993628	-0.317390524949742	0.381017415395131
FBXO44	12.869079704391	11.6734714769203	-0.140675231047015	0.142459986680341
FBXO6	8.65174072613229	8.34767087160459	-0.0516167118562795	0.573093386471912
MAD2L2	77.7447488199877	73.6164327741539	-0.0787173904973219	0.425971547147668
AGTRAP	83.212934381378	83.9579457996021	0.0128590744171566	0.860788839464108
C1orf167	3.02690228293792	2.82789193294517	-0.0981151125595124	0.509670170521105
MTHFR	14.1920473213866	16.1800234059582	0.18913096954295	0.220754611449617
CLCN6	5.75893666308178	6.70821113725617	0.220125642321884	0.313321744290206
NPPA-AS1	1.18356329168635	1.27685816379341	0.109461419178071	0.708953188515923
KIAA2013	101.567487694062	98.1207049073547	-0.0498091579823309	0.405821972620482
PLOD1	26.3529810758078	28.7404157571657	0.125114761675477	0.270118669598313
MFN2	58.6327117140467	63.401481670213	0.112810774311183	0.247935537262196
MIIP	33.7396326005572	29.8399472381715	-0.17719927915927	0.374493304928698
TNFRSF1B	9.6951021906385	10.2307422845923	0.0775828124796717	0.35767204622542
VPS13D	5.08737965270795	6.76631799037607	0.411448218406102	0.286232052985222
DHRS3	0.794869335469835	0.794677266459468	-0.000348649117650456	0.998228620467644
PRDM2	13.8883694481772	16.7787739746598	0.272760070957713	0.450318640927932
KAZN	2.59788248048137	2.92468481219312	0.170944986968277	0.464186986569036
TMEM51	1.62795265257199	1.40239557300083	-0.215165393821593	0.209298820210211
EFHD2	35.6826885586274	33.0974995187937	-0.108502094030131	0.55271699322813
CASP9	7.89550342987681	8.14392414706682	0.0446928665870902	0.718905593587698
DNAJC16	11.4834547799321	13.8445935574172	0.26976596048649	0.331794898070111
AGMAT	16.191362941623	16.7182722021008	0.0462013230514235	0.396883127374082
DDI2	5.19478624736996	7.66908141494294	0.561989398347864	0.290323326882652
RSC1A1	6.16771412042992	8.56341973309237	0.473451143925139	0.461018641218107
PLEKHM2	57.3227810631453	64.0645247027118	0.160417090461717	0.295423415608786
SLC25A34	1.53327788260526	1.99447508283015	0.3793899132326	0.290865322096752
UQCRHL	35.5467453723302	30.4131035503745	-0.225024428204263	0.450884005404042
FLJ37453	4.42848566609194	3.51401413746609	-0.333693453667641	0.336303107102484
SPEN	21.036482719492	26.8752367126038	0.353383954261987	0.325484033455238
ZBTB17	18.5314546754058	18.1423155755666	-0.0306175294636378	0.709810893686047
ARHGEF19	5.72233633290741	5.55633265764259	-0.042471319148224	0.813141210007827
RSG1	5.44630926892494	5.80974999933533	0.0931971758165037	0.36101798150597
FBXO42	12.5894957272333	13.4149776915461	0.0916241584635957	0.398496599524634
SZRD1	94.8761923157181	99.9432901699084	0.0750636018163734	0.429845272594986
NECAP2	101.864761873117	101.919025907105	0.000768328584292475	0.985167690299454
CROCCP3	1.58774080168245	1.62155473812931	0.0304023129824825	0.893031620794436
NBPF1	5.56861403108683	5.95919623944526	0.0977994561720518	0.524861741815566
CROCCP2	89.7030386209196	87.4946180379999	-0.0359625794174125	0.697950463261455
MST1P2	3.63682384896842	4.252904691136	0.225769474130389	0.279301569834702
MST1L	1.17866863757905	1.06367110619867	-0.148106057010545	0.274596443856847
CROCC	9.8116657069944	9.77355197031146	-0.00561510923405746	0.977492419791089
ATP13A2	15.7085595903977	16.9709852620182	0.111519426387479	0.303286551022786
SDHB	176.403766314683	159.938865245083	-0.141360806309721	0.56786792653206
RCC2	150.023111696348	149.449212666534	-0.00552947454893668	0.968972636815537
ALDH4A1	10.5917141603743	10.9977508941251	0.0542724205137326	0.553442813216359
IFFO2	9.09884610021642	9.74929873131844	0.0996148524553773	0.509844298053874
UBR4	22.0996191086246	28.3731731517482	0.360506000671472	0.306952915489953
EMC1	27.9650761215628	33.1497294421464	0.245370838177546	0.0527642871310434
MRTO4	74.1060416286705	73.112498399538	-0.0194731132557861	0.828869108630643
AKR7A3	0.828343152298974	0.870306211272019	0.071294545247619	0.791591211279964
LOC100506730	4.11629360932931	4.9529229299693	0.266934280795736	0.29866905339218
AKR7A2	39.9564569471596	38.2013876290667	-0.0648036171857175	0.694710713791894
PQLC2	9.46543485080216	9.09944849864757	-0.0568896774051392	0.588221037840406
CAPZB	131.057942096443	135.254825768672	0.0454752855405128	0.148963715338219
MINOS1	54.2489858782514	46.551049096014	-0.220782486907529	0.439893562771137
RPS14P3	3.43804660320643	3.70179370053947	0.10663539575646	0.667861748380391
TMCO4	25.6330936009868	26.7901728999189	0.0636962873673927	0.381496480208319
OTUD3	4.17571983926307	4.9878750920998	0.256400416502965	0.238941674612008
MUL1	36.3930815489279	37.9727253793349	0.0612993326584228	0.460363143777155
PINK1	28.9799641346675	28.395884727589	-0.0293739470696194	0.544869250767735
PINK1-AS	5.22417247053686	6.29312607655431	0.268574319443465	0.382349744319679
DDOST	391.22114966392	421.037323917253	0.105963764898286	0.436925720777503
HP1BP3	134.355760361571	155.43297800756	0.21023445419811	0.270669076104521
EIF4G3	18.3501436641311	22.1922564853167	0.274265008669232	0.358671837446358
ECE1	36.9442692935307	39.548419192341	0.0982694349070933	0.391740864363802
LOC100506801	1.91035104124875	2.45629754393394	0.362647563758838	0.102862637324304
NBPF3	6.57846071461791	8.18029265651081	0.31440240852804	0.120055938465835
USP48	74.1721179265936	84.1786117813672	0.182576753264587	0.178501493942665
HSPG2	3.3549953906497	3.84715251018168	0.197480238254099	0.296273074992235
LOC101928043	1.89460401783485	1.74570711710221	-0.118084815398939	0.803202324684421
LINC00339	23.0325488347792	20.8833474439194	-0.141321088278251	0.147505124897762
CDC42	155.343029376095	175.561567550982	0.176519551241006	0.357424240435165
ZBTB40	9.79764390494182	12.271291734596	0.324780358963021	0.273933671174546
KDM1A	40.8509930179339	42.1936504900109	0.0466547631025886	0.518764615855979
LUZP1	4.60815021121529	5.16042577667342	0.163302359644285	0.564238169157037
LINC01355	2.16315447312716	2.39321555800711	0.145813653580382	0.549808358049821
HNRNPR	68.7186113510319	77.9975964907699	0.182728784625474	0.261272484708997
ZNF436	3.02146311725872	3.51070612880718	0.216513906097032	0.374874090853732
ZNF436-AS1	1.07498132031631	0.970612916966286	-0.147343625876958	0.672614413968873
ASAP3	0.13745314371582	0.213964102534673	0.6384288678402	0.0740872343507918
E2F2	87.9296815002144	96.0281828936622	0.12710763525657	0.259230122950097
ID3	19.8107037295013	18.6073164454089	-0.0904101252016554	0.728286263618075
MDS2	3.44300829906788	4.00006644304887	0.216354305664055	0.263919476683134
RPL11	3223.48323838097	3445.78614742085	0.0962126860049477	0.599619077440495
TCEB3	31.3435906126482	34.1116281919646	0.122093158887797	0.449697434033351
TCEB3-AS1	10.799624443801	10.4494162521757	-0.0475587940241945	0.814304738527319
PITHD1	70.957188199834	69.7194992857602	-0.025386633211776	0.794761338274674
LYPLA2	102.530298089492	96.4526949003885	-0.0881568415241863	0.547782292908508
GALE	18.6406652862266	18.4777652583231	-0.0126630661807125	0.938857383858348
HMGCL	40.5417020697347	39.154155627918	-0.0502412228674165	0.716142219505381
FUCA1	44.84480054341	49.9769048740079	0.156320832524126	0.300997279713063
PNRC2	159.19020729249	174.594347374073	0.133255261243909	0.213313915800585
SRSF10	21.4135144521471	24.760881639554	0.209541089552998	0.173326679968831
IL22RA1	8.16282400059377	9.47804692951522	0.215521452772935	0.310823742795616
IFNLR1	29.239821090826	32.3089408792064	0.143998974404821	0.369446852757916
GRHL3	15.8070614369549	18.1918064595669	0.202719617919157	0.338922941224119
STPG1	7.81472902201005	8.70918344013885	0.156341612036545	0.367691924300751
NIPAL3	44.3739908748162	49.8154397450165	0.166878647964686	0.264109669353854
RCAN3AS	3.49590987752697	1.82877496856551	-0.934790431648633	0.086742620017368
RCAN3	15.2090722678318	17.6298456337403	0.213087689166734	0.343499670405832
NCMAP	0.419128481427579	0.615727168627604	0.554898666496442	0.0765707143081626
SRRM1	74.8373439320948	83.5068913950428	0.158136904220536	0.525773814737438
CLIC4	130.552760627616	158.273637133055	0.27778800806819	0.183402110003812
RUNX3	59.2345366558554	63.9197583078698	0.109823369665705	0.519740931010551
SYF2	110.394252116716	106.445014650415	-0.0525566746684868	0.687624379669671
RSRP1	141.815412820287	140.999584974785	-0.00832342033359408	0.700425616532266
TMEM50A	124.315438006617	137.798747998225	0.148557312800152	0.190843062141051
TMEM57	24.4460268919529	26.8177157888649	0.133586351085625	0.403549657599702
LDLRAP1	147.691141192084	151.801524728183	0.0396029885905144	0.542386228514348
MAN1C1	12.0926833563476	12.6953598630066	0.0701668773000392	0.267544583602985
SEPN1	15.3163965784806	17.2964841273141	0.175401889036507	0.569773348084816
MTFR1L	35.5499745632987	37.97183773514	0.0950812956500613	0.450563324266814
AUNIP	4.32655720875017	4.62020179009739	0.0947363844848481	0.498440398252996
PAQR7	0.68690373993063	0.673557234456707	-0.0283073978121373	0.890228069396387
STMN1	302.176157537351	281.026451979695	-0.104683900326288	0.641755554381241
PAFAH2	10.6100222857657	11.0040059019297	0.0526011319903198	0.562773040176756
PDIK1L	15.8210515554589	18.6575090400531	0.237910892578928	0.168271091021754
ZNF593	104.458329595572	85.8086333374403	-0.283732826827298	0.417820672092313
CNKSR1	18.1712373724606	17.9917347792426	-0.0143223641496722	0.823991361347734
CEP85	18.8266323628534	23.6979691688829	0.331988471450155	0.287500508336964
SH3BGRL3	153.896546476502	161.903048256179	0.0731692913176709	0.747841923415821
UBXN11	20.577220722432	20.2975061388929	-0.0197456557120401	0.894007110095628
CD52	6.85532683359452	8.21284780668254	0.260657114190591	0.663630077483807
DHDDS	22.7581931417314	23.4891933605602	0.0456111495679696	0.801959711874786
LOC101928324	1.01706742085024	1.2548450069713	0.303093861886821	0.565957435138327
HMGN2	447.10949480598	493.584174261223	0.142667955004244	0.300696580613655
RPS6KA1	64.8024784885532	66.3070735632984	0.0331137909573237	0.469972657662371
ARID1A	64.4863103224887	77.0819639594445	0.257400404282477	0.425453379393552
PIGV	10.2834412787412	11.3440983689569	0.141618815176944	0.399764517386915
ZDHHC18	60.0609012045416	59.3464606123762	-0.0172641315152339	0.737735984098364
SFN	10.3956452731647	7.90597886268531	-0.394963308096722	0.309222129623635
GPN2	30.619019928792	33.5612974723491	0.132370386163823	0.232811052907851
GPATCH3	19.248595930917	17.9919126195406	-0.0974046541582752	0.70953698454857
NUDC	141.935509060604	125.205389981242	-0.180938893936777	0.540983105368288
KDF1	14.241747904117	13.4712044523068	-0.0802473735265783	0.0727214622218213
TRNP1	0.300913464076967	0.207761149348732	-0.534422759848405	0.103195969522009
SLC9A1	11.8305090426598	13.4607308953614	0.186244596786368	0.210896648160089
WDTC1	42.3354817516226	46.5643437791905	0.137358340951721	0.250993513924171
TMEM222	61.7211266911937	57.8216787675097	-0.0941539019387267	0.308213720603133
ACTG1P20	1.11944705148326	1.07049403149487	-0.0645095399953771	0.883870423377858
SYTL1	24.8313869191618	22.0235584144293	-0.173117254857279	0.252944810580629
MAP3K6	1.17828460207562	1.25195202681261	0.0874912322600907	0.751121634186633
WASF2	65.6747477680789	72.5914825755336	0.144461526936807	0.342547232511146
AHDC1	0.900583112912927	1.04165801862248	0.209950380907189	0.489186658398468
IFI6	12.7808834378055	10.4377861241432	-0.292171815649157	0.442297069523452
FAM76A	6.35151767578155	7.72605470160592	0.282630531441396	0.188726908266449
STX12	17.7127974831966	20.5451108963137	0.214003034613096	0.0162631984359114
PPP1R8	57.8146739870656	62.4924737072411	0.112246738243942	0.561230171914543
THEMIS2	0.5208804974294	0.500471091090372	-0.0576656848648521	0.824888928953729
RPA2	66.0089671784426	66.7854897926796	0.0168726635053587	0.809585181286358
SMPDL3B	2.99558031543976	3.27873391156345	0.130303308770722	0.312413523511453
XKR8	13.07425256968	11.0163813612337	-0.247078064517728	0.169019857040121
EYA3	23.4294880677039	28.1089585317042	0.262704569463467	0.278914095186246
DNAJC8	181.056738817164	193.758892246088	0.0978206480161151	0.377090051236012
ATPIF1	221.588268492677	209.395863833737	-0.0816485578649058	0.427573597547737
SESN2	81.1191219051578	85.8749476308221	0.0821952785298305	0.412837220779162
MED18	34.0905356457088	30.1892265224336	-0.175337473859845	0.573382726784928
PHACTR4	18.8306698156845	21.2261069978925	0.172755477922468	0.156132422952377
SNHG3	90.6766721462583	94.136627400171	0.0540247221993338	0.593747790086232
RCC1	69.5531692260286	74.0476549921659	0.0903377942626921	0.173389324259918
SNORA73B	22.0312652099839	26.0641942967459	0.242516915243794	0.538292266409487
TRNAU1AP	45.3389700382887	47.9745954510947	0.0815190229873968	0.200131813196977
SNHG12	101.538543997385	95.2957769580152	-0.0915432904477155	0.0937614838072806
SNORD99	30.9293819782682	34.1005921410026	0.140818784987711	0.712145423963805
SNORA61	58.6968307997776	69.8115923933814	0.250184009085397	0.646382347044836
SNORA44	29.3968807824655	36.3889597613914	0.307837726937794	0.54769544252895
SNORA16A	27.8808877427606	28.4378930360171	0.0285380814773156	0.888732731168179
TAF12	36.465845737919	39.1689819201755	0.103165775928939	0.566540523233227
GMEB1	20.6363461667354	24.270184446503	0.233997520144708	0.222994399342544
YTHDF2	73.7468359790977	89.9428565393961	0.286427550432848	0.303178809856744
EPB41	61.4101772835954	72.1079470778097	0.231680500897846	0.299543701492675
SRSF4	144.050818727797	152.947291030949	0.0864566941943241	0.166345261733419
MECR	26.5228978728453	25.9089752875045	-0.0337864545300895	0.82559141874588
PTPRU	0.183156649607179	0.173815973399705	-0.0755174103415159	0.88650283072322
MATN1-AS1	2.07471769412628	2.19710492447444	0.0826887254737943	0.684411211855537
LAPTM5	1384.72451797564	1563.19039665689	0.174894519423213	0.526147024422463
SDC3	1.24941261076346	1.44858861337102	0.21339794343493	0.247903318791677
PUM1	33.8906225864596	40.3748997987315	0.252572539329276	0.315358235453688
SNRNP40	63.3448220731654	66.9816537092041	0.0805392996285645	0.436400219617958
ZCCHC17	40.7529790765888	41.5249272053058	0.0270721136901805	0.650020271241657
SERINC2	3.14287255073752	3.05647798561198	-0.0402135933060265	0.754630315595536
TINAGL1	0.545850680645372	0.742229907698972	0.443359783856489	0.0108244901395839
PEF1	51.4521925190303	47.9799335647868	-0.100801395610292	0.350178019036369
COL16A1	0.44948100802556	0.3412541854429	-0.397413418034636	0.531673349083764
ADGRB2	5.07727416289937	5.82906643162544	0.199210678689415	0.0178349157850091
PTP4A2	114.85983087179	121.374696772387	0.0795933488911262	0.125652919687385
KHDRBS1	126.378221374508	133.036248689149	0.0740715268666998	0.12506015291957
TMEM39B	34.0776735146847	36.3939109507561	0.0948702479133986	0.374836112527381
KPNA6	30.8907620794733	35.6768425035123	0.207812475622372	0.275660944348179
TXLNA	56.7558818645097	64.419369913675	0.18272463672288	0.283525531538916
CCDC28B	1.26290384947543	1.21599513543219	-0.0546073471574227	0.896178500440701
IQCC	4.85738599941521	4.82367849835821	-0.0100463830479044	0.92536892682405
TMEM234	9.02254008048816	8.19231856734996	-0.139261829748509	0.408061323728033
EIF3I	255.628429549686	279.622238997611	0.129430812520741	0.227643595092737
FAM167B	0.940390480159911	0.690237742087603	-0.446166571992235	0.439233073692786
HDAC1	104.226260718099	105.228375222668	0.0138049621205013	0.844114867337177
MARCKSL1	37.6524095557187	36.764953219879	-0.0344110435021933	0.694681905676142
FAM229A	18.0583583352241	18.1902994055633	0.0105025443907237	0.960159305639433
BSDC1	42.7659462635607	46.8618320909123	0.131950896077367	0.293906596726148
ZBTB8A	4.65599084903017	5.43337151157736	0.222759473180205	0.241137538327714
ZBTB8OS	96.6403837370887	93.4274755168134	-0.0487792975656249	0.677360682633438
RBBP4	88.7744202849078	101.474142253294	0.192896205891688	0.249713596422699
SYNC	0.370795387199119	0.503337812757708	0.4409036864155	0.128276517250738
KIAA1522	15.6836890377719	17.5800466294495	0.164673954324295	0.433646896481671
YARS	236.274171744044	249.585241221828	0.0790706954645868	0.224096564817357
S100PBP	47.8589842848557	55.5736771216571	0.215611922916225	0.21381310735248
TMEM54	13.8757077758689	13.1310916525552	-0.0795745031334105	0.602809315688505
RNF19B	23.693046481749	25.8052902901563	0.123203145899939	0.248005186297709
AK2	73.1856354793488	76.0004272917056	0.0544470186114007	0.496516622676492
AZIN2	0.984710299143487	0.931966072273876	-0.0794219121543479	0.830492915108206
TRIM62	4.59663285257725	4.48704628555702	-0.0348113721687487	0.813237708434225
ZNF362	8.42000082641749	8.97140482638442	0.0915135386108451	0.111354160764047
PHC2	30.1449827454831	30.2029848875957	0.00277323104109503	0.945931087484634
ZSCAN20	2.56426190022843	3.41374815326086	0.41281300976627	0.353329371711793
SMIM12	24.715061759959	22.5955998534311	-0.129348654347113	0.276937296734592
LOC653160	1.24971907899669	1.46464683029472	0.228948998324993	0.463326334523235
ZMYM6NB	19.2444556929554	20.7818722478388	0.110882766341259	0.524658750992362
ZMYM6	16.4917863008287	20.4320508895404	0.309086351298644	0.250597891163076
ZMYM1	3.78227703336166	5.22433593643056	0.465992630830504	0.218684338211407
SFPQ	248.640011721366	271.650834019069	0.127694999491043	0.261201248514529
ZMYM4	19.714330810001	24.947864056849	0.339671562734562	0.282620292284265
KIAA0319L	31.429883859888	32.9353577244338	0.0675002788307374	0.473941966190964
NCDN	27.3414938679557	27.3913001274093	0.00262567496038705	0.96360189537323
TFAP2E	0.556607029936624	0.803574895518217	0.529773363545586	0.00521537893727316
PSMB2	90.6957737260428	100.262445754721	0.144674101867671	0.228121356350296
C1orf216	21.7788294421893	22.0919701011413	0.0205956651312302	0.70160957790538
CLSPN	18.7516223490385	20.1476003720717	0.10359260071301	0.266750751846818
AGO4	10.5006838601655	12.8289256557799	0.288917071686786	0.162346371948059
AGO1	7.44810177568698	9.28667788693109	0.318289808235233	0.230320173714977
AGO3	5.20334322926761	6.94953561951528	0.417477702314324	0.252923074139038
ADPRHL2	47.6559278516282	44.0879835626209	-0.112270185635981	0.458542051002664
TRAPPC3	95.1117997109999	90.6594108888501	-0.0691675485548951	0.637464667573041
MAP7D1	96.5482253420029	93.7273542505243	-0.0427795824785671	0.724441709827056
THRAP3	99.9954282863505	114.867415350385	0.200035561474925	0.342061097624191
SH3D21	1.42074642044578	1.57283998407292	0.146722822300222	0.537264426331977
EVA1B	8.39993185582085	7.14728813637177	-0.232981673747131	0.525828789002992
STK40	58.0854134162216	60.8096624725807	0.0661246665959325	0.321846893499928
LSM10	99.5699072353572	101.71353313376	0.0307299534843655	0.691338453153877
OSCP1	0.93699872766916	1.16435774913282	0.313415400681034	0.416563356692034
MRPS15	196.382638213621	205.05059180832	0.0623125179365083	0.448528353714506
LINC01137	6.00019043858501	5.81605306615921	-0.0449678582059255	0.867247451677767
ZC3H12A	29.566218393652	32.8113728104047	0.150246226396887	0.357428932412422
MEAF6	24.1272434747282	26.3545642647872	0.127389741559919	0.11847719921306
SNIP1	13.8863456224995	15.9086088474725	0.196140697740131	0.199246470875088
GNL2	106.406080341245	118.992352466646	0.161288262949964	0.0969870449855647
C1orf109	32.1180615083296	34.1423170323852	0.088176147316371	0.354553653297319
CDCA8	54.010312287044	64.8290326794197	0.26340515651875	0.30537870901092
EPHA10	1.0528823042689	1.2186612024458	0.210952926253357	0.177890219403794
MANEAL	40.5583830500376	44.4356632523956	0.131717884934626	0.450268467416653
YRDC	35.2512017315958	34.6930107796137	-0.023027392436763	0.787551688573088
C1orf122	98.1600138912863	74.5324071900987	-0.397267597704816	0.429269651015468
MTF1	9.9986825056378	11.7958525542823	0.23846978101578	0.358281293130286
INPP5B	25.1676144463982	28.2525673933314	0.166813500633365	0.287774846505496
SF3A3	96.9992300080543	102.97965754416	0.0863141774505327	0.233312421045871
FHL3	0.369206727692215	0.254704309266675	-0.535605473692313	0.0161374314858726
UTP11L	43.9227928333608	46.2928334119418	0.0758190762146307	0.563110772486662
RRAGC	55.5697615423998	59.6900902880944	0.103191386534793	0.368123946997197
AKIRIN1	74.779239253067	84.1029244936499	0.169518173497816	0.267056955146826
NDUFS5	450.956947268717	386.934339869155	-0.220900934786262	0.451039218815539
MACF1	33.8942201304591	43.990659964098	0.376157968943522	0.257497033339456
KIAA0754	0.699313594792403	1.11631665884902	0.674734869022371	0.208089434805057
BMP8A	32.8131470358781	37.9720177112618	0.210662695020874	0.461127798407661
