Lenalidomide_0	Lenalidomide_24	LOG2_FOLD_CHANGE	P_VALUE
IFNLR1	31.6807610839967	21.0970196576964	-0.586567788373821	0.00260561328173662
GRHL3	17.8401344716529	28.6016171973218	0.680970232663445	0.00586171258340918
STPG1	9.06798362462548	5.56373370010772	-0.704728416730846	8.99705614292881e-05
NIPAL3	48.2237869744246	41.6089069974811	-0.212852557564664	0.0312789907510926
RCAN3AS	2.74970359112488	1.19033750825779	-1.20790541606462	0.24789899715012
RCAN3	17.0008835585565	12.652138160768	-0.426228511876164	0.0060201419134288
NCMAP	0.635042176495247	1.21347317060544	0.934217894290751	0.017892463983544
SRRM1	82.4123240342632	73.6224806910536	-0.162713734037318	0.050387273798077
CLIC4	154.560868805889	107.047458396232	-0.529924566331934	0.000267280064024699
RUNX3	59.4760060032925	49.8584076063477	-0.254470962921529	0.0165989332051006
SYF2	102.947343621452	86.4023958245892	-0.252763382105982	0.00234632091268744
RSRP1	144.285088685839	115.628982684979	-0.319419152319957	0.0379516251314778
TMEM50A	133.744041480218	133.806626619746	0.000674947087360342	0.977965506965084
TMEM57	26.3063534309154	21.1354925767719	-0.315743541211544	4.60085575301423e-05
LDLRAP1	148.746502792153	134.308508888105	-0.147305042175131	0.0889458977711978
MAN1C1	11.3504924745278	4.83216250266784	-1.23201401690251	0.000336825119043342
SEPN1	17.0630116176301	14.1405205162449	-0.271037077368486	0.0440060443736605
MTFR1L	38.455929582188	27.6463906470544	-0.476114923999286	0.000448475789053061
AUNIP	4.55114085573468	5.51922028689628	0.278236230759422	0.0219840198019564
PAQR7	0.66679787238416	0.370813474886562	-0.84655583038112	0.0192132009055302
STMN1	267.543759329236	301.65471700454	0.173123264781723	0.0148032843437808
PAFAH2	11.0344464457163	8.83679610144227	-0.320418956005619	0.00363835473908121
PDIK1L	18.8508887606675	14.2189057042438	-0.406822105144198	0.0073818698821399
ZNF593	84.9184740506338	98.2656957863144	0.210609417766939	0.0135807271057754
CNKSR1	17.1139690704917	15.9166478913361	-0.1046378577434	0.11472245867213
CEP85	22.5930221811251	21.5598813568051	-0.0675280283536513	0.379323173871938
SH3BGRL3	161.172140759757	166.447825697562	0.0464676348357839	0.541268679833422
UBXN11	18.7269578711326	28.9015047264548	0.626028049235366	0.000357734429887443
CD52	9.35310064727728	6.8461506923758	-0.450151664034951	0.204310102897322
DHDDS	25.018358852256	28.8200519653204	0.204085781756068	0.13067347362088
LOC101928324	1.35935877400845	0.85347611964547	-0.671503583049838	0.340137460824496
HMGN2	472.294089851347	646.591320229188	0.453168658872246	0.000365965172724582
RPS6KA1	63.3522571375511	66.2233177570343	0.0639432697356368	0.209258346691903
ARID1A	74.8105831555112	70.009430597679	-0.0956931039607631	0.399332200001121
PIGV	11.2417912106847	8.343036158618	-0.430227522518475	0.011240492171908
ZDHHC18	54.9074924523863	44.4310588698446	-0.305434503238362	0.00478400180360125
SFN	7.36543003721326	15.9491873451364	1.11464125071962	0.000972036893842308
GPN2	32.0681218010981	30.6406656393033	-0.0656922202194652	0.431659667963798
GPATCH3	16.9493124654678	19.4193338515322	0.196266959469758	0.00942937352008449
NUDC	110.867081500088	137.299487916591	0.308495178628523	0.0074546896492362
KDF1	13.6019595497541	15.4762927683073	0.186245419365461	0.0625721611393476
TRNP1	0.249219184617148	0.236395027306259	-0.0762154417194129	0.891077691687204
SLC9A1	12.6954940684449	10.632828165029	-0.255791159104628	0.0486456148088663
WDTC1	43.4897876751533	39.6108921278211	-0.13477947092841	0.14268234686829
TMEM222	54.022171886819	51.1284522707315	-0.0794252882716407	0.273837206244943
ACTG1P20	1.49804680670511	1.06516189083446	-0.492009983623885	0.0553347704287352
SYTL1	19.5724616328744	10.2667567202807	-0.930844710774351	0.00012485184882204
MAP3K6	1.02682150557756	2.39922774887209	1.22438469636263	0.000458187899425351
WASF2	68.7744711521938	62.8243097677118	-0.130550225118855	0.171041230973193
AHDC1	1.00219675971642	0.806725245083998	-0.313016469973551	0.117662777032664
IFI6	10.208200907537	18.9495047455782	0.892431515193476	0.0022397162794573
FAM76A	7.43989973134879	7.48536751835638	0.00878997376163406	0.958802032828265
STX12	20.3040929062028	19.1406388992526	-0.085131589063926	0.220453731506925
PPP1R8	65.5639866441509	60.6541223920075	-0.112297878478326	0.111174757202351
THEMIS2	0.507139152942204	0.398239542039579	-0.348745183493106	0.407316409123388
RPA2	66.5409702462229	64.4959868988014	-0.0450335073338582	0.358557489319891
SMPDL3B	3.14173822080769	4.76651791163604	0.601372741882133	0.0115709917754021
XKR8	11.3859128091944	8.14871889660036	-0.482604788514021	0.00100713666486056
EYA3	28.1933787310849	19.7607587804093	-0.51271803762818	0.00800358556352834
DNAJC8	203.522034857564	223.349552677243	0.134118365039817	0.0584814676442831
ATPIF1	206.919734676382	209.695974719519	0.0192279212709519	0.669402164846549
SESN2	81.1638429292118	16.9024863247557	-2.26360169523118	3.68954434666626e-06
MED18	32.1746053015913	26.0472940095244	-0.304788948268325	0.0126023511310516
PHACTR4	18.8583974637368	14.1109898742175	-0.418387889505515	0.00197139246959356
SNHG3	99.2381935617207	78.8775766070739	-0.331280246214749	0.0188662337215895
RCC1	67.5407722711144	87.3466026846294	0.370992915690602	0.00305406890977067
SNORA73B	29.1513000814768	35.3370325155582	0.277620666559547	0.573656054285382
TRNAU1AP	48.2692650456786	44.3134204247176	-0.123361171702979	0.113345889449318
SNHG12	98.3606937994768	140.175960351737	0.511085137493218	0.0117265140600583
SNORD99	33.7993352368557	44.195395561411	0.386901200225573	0.138563116801336
SNORA61	76.7018780251615	120.262081422258	0.648848025863428	0.00379258327409944
SNORA44	44.9528809735344	31.1296947048102	-0.53012215113569	0.0936548282797551
SNORA16A	33.9035428644114	44.6786435038255	0.398149344071823	0.144237453762682
TAF12	38.9662300247099	31.9364885063362	-0.287018664107573	0.0120412874042146
GMEB1	22.9070494677726	21.6331872514302	-0.0825454094377522	0.373258927278609
YTHDF2	90.8613650496597	80.3406038596961	-0.177537674716094	0.0292436931420914
EPB41	67.8446839636161	49.9661183523719	-0.441285630491211	0.0027487773933094
SRSF4	149.842324340136	117.679357048814	-0.348583914378125	0.012161698682256
MECR	22.9366954813869	25.7185384544081	0.165151103388049	0.0104538265284773
PTPRU	0.183464394038775	0.0648128527735732	-1.50114825675095	0.0168470118346951
MATN1-AS1	2.58935697103713	1.13892646159266	-1.18491927229849	0.00460246790677523
LAPTM5	1531.11114997553	1665.77990467994	0.121618775511376	0.0453765330694519
SDC3	1.33216055192444	0.662802637444232	-1.00711671792425	0.00702526736489269
PUM1	38.8964558288031	32.0583159672511	-0.278940063278542	0.0218428850230127
SNRNP40	67.0081603246112	80.0439022200471	0.256454702583164	0.0316038229443516
ZCCHC17	41.3663092479881	45.5395471760589	0.138663701738617	0.0263386084867851
SERINC2	3.02151536643743	3.94864100314934	0.386083929761731	0.0723170671253012
TINAGL1	0.488034813134666	0.478430001380732	-0.0286762027899759	0.882801793025514
PEF1	48.2598762749209	53.6296089413597	0.152205516611199	0.0477668540305008
COL16A1	0.318790537550673	1.30878736536759	2.03755001361251	0.00010107734791734
ADGRB2	5.14839764199294	2.94584828672911	-0.805440353483311	0.00519120038914482
PTP4A2	114.470853131112	114.678378509593	0.00261310862010864	0.947593211311592
KHDRBS1	127.940744282142	145.564254388053	0.186180341243144	0.000376629657367038
TMEM39B	35.1828439454176	29.8657289167564	-0.236381172036117	0.0274730071942655
KPNA6	34.3910863251399	31.1617948910846	-0.142256353858692	0.0359345932720625
TXLNA	62.7536957350993	59.9639643030814	-0.0656046607210674	0.415609201997819
CCDC28B	1.13579541364276	1.98214139554531	0.803356889208874	0.0331456427621573
IQCC	3.96326545328593	4.47392798682793	0.174852434711205	0.124814618180403
TMEM234	7.68763183170173	10.8518769132153	0.497333438355282	0.0298427010819444
EIF3I	272.131461955048	309.169134775106	0.18409253750548	0.0419981368544974
FAM167B	0.664573043380028	0.421102106243389	-0.658257683657527	0.354421626509238
HDAC1	102.291036201078	92.9844851274424	-0.137617805390282	0.0286046223765514
MARCKSL1	34.4796303518639	30.664659904049	-0.169167357301187	0.082570872022945
FAM229A	16.2855706315403	11.5427401077935	-0.496608528231833	0.0601688934068459
BSDC1	46.8618379918865	40.5188427130609	-0.209820571075987	0.0257210133365535
ZBTB8A	5.37434371453626	3.94768479893508	-0.445081788353984	0.00243410414978111
ZBTB8OS	94.5356311526625	95.6918550489445	0.0175379389866973	0.766815819626621
RBBP4	100.542050836731	86.4823853124014	-0.217320801850136	0.00252828881136123
SYNC	0.378307513493887	0.391824725029409	0.0506490080444381	0.894044879140891
KIAA1522	16.0005595991003	20.7927543820532	0.377958519891989	0.0557979310192371
YARS	241.64580618236	160.146577380379	-0.593500991222839	0.00259480885715043
S100PBP	56.2595321161812	30.8079556465749	-0.86879460325487	0.0029889360170238
TMEM54	11.1599988769023	12.3104214427269	0.141543270819124	0.319468332293463
RNF19B	24.2122437251079	24.8922337006309	0.0399589174578559	0.432576529091059
AK2	77.7142491437063	80.049072730489	0.0427055455947919	0.0867357384267247
AZIN2	0.783076933754815	0.583083473532626	-0.425451620012365	0.165602692887733
TRIM62	4.31259870479355	4.72191066761336	0.130813271015027	0.130423213337277
ZNF362	8.98710025423331	5.68915736844074	-0.659640707837098	0.000967613620895777
PHC2	28.8728685673486	34.0860513278413	0.239467032432138	0.0351294801266212
ZSCAN20	3.39667244501495	3.94443817928242	0.215697726599813	0.0285051903516334
SMIM12	22.3816951748999	24.5011137791367	0.130528023963881	0.0356173563298254
LOC653160	1.64858325083551	1.32714920195867	-0.312896170873304	0.0134305243382454
ZMYM6NB	22.6227919859707	23.9777310179389	0.0839181546743383	0.206743369122676
ZMYM6	21.4214686215821	14.0215931945946	-0.611407108373179	0.00664352011153278
ZMYM1	5.31786344401551	4.2314818157079	-0.329683764246624	0.00608192476849961
SFPQ	265.158190433774	262.918632465016	-0.0122369261673491	0.778183782828104
ZMYM4	25.0424236498204	17.9177013025726	-0.482988632532288	0.000142194587274793
KIAA0319L	31.9427129099553	23.0681206020793	-0.469586376676978	0.00100678472889162
NCDN	25.7671074164934	25.9395648909751	0.00962368896262328	0.931577621166169
TFAP2E	0.738052594979165	0.439425552110711	-0.748104865714764	0.0203013658661646
PSMB2	97.7705591462076	108.438049581734	0.14939906086998	0.041174434428267
C1orf216	20.5556323853729	21.8378393292141	0.0872963642718621	0.359153770609234
CLSPN	19.1465894174047	25.1466372384883	0.39327805923869	0.000892412215558195
AGO4	11.9839689632702	6.90442127723632	-0.795513393361624	3.99288926184557e-05
AGO1	8.86000027347907	7.49498041286931	-0.241382035424367	0.124651394520653
AGO3	6.59833680489683	5.87008049431596	-0.168722133942835	0.100642720774633
ADPRHL2	42.7041399218557	54.2957447733541	0.346463198963417	0.00624510853927532
TRAPPC3	86.8877306080984	86.7671536576853	-0.0020034656335502	0.941281883811142
MAP7D1	86.0535200932611	108.769668029118	0.337970183349726	0.020909769492858
THRAP3	112.015504561505	101.958115746928	-0.135721819141334	0.0683281757840847
SH3D21	1.34031283922575	1.65896248539498	0.307711486577744	0.14997188821978
EVA1B	6.07319964827322	9.0552349431508	0.576295276565903	0.0590294209286249
STK40	55.0737324481389	47.5227950156462	-0.212744696295302	0.0323044987338263
LSM10	104.875020879741	107.364774603751	0.0338496380714079	0.411707800005865
OSCP1	1.28182264969966	1.10215091333806	-0.217874887309638	0.494588424753869
MRPS15	207.641301278815	210.895134267027	0.022432375749785	0.407113958346706
LINC01137	5.43179222348397	3.61039619492953	-0.589271131595667	0.0221853165774217
ZC3H12A	32.1544502929166	27.6000719629326	-0.220346397002067	0.00391299581605753
MEAF6	26.105491603648	22.9699924576562	-0.184602943949583	0.010201183255372
SNIP1	15.418123759008	15.0339407773447	-0.0364039876814043	0.567091817887939
GNL2	115.590452414021	129.68661980375	0.166007401199285	0.00246495141002368
C1orf109	33.8213226227814	31.056069929444	-0.12305780743809	0.00187577066543464
CDCA8	59.8269468741225	70.0200716587063	0.226973097861814	0.00629783386858923
EPHA10	1.18299990452562	0.721144042948769	-0.714090596698748	0.00618904272267104
MANEAL	42.1105935412446	45.4129161402472	0.108919470627734	0.15828220417738
YRDC	32.5809870571489	28.0992677374025	-0.213497777161629	0.00681345693271723
C1orf122	67.4185026465852	92.6464188441194	0.458590625709609	0.00764797446921393
MTF1	11.2204275880307	9.02805283610128	-0.313640888266378	0.0272102263004805
INPP5B	26.6509880519965	18.5528159756482	-0.522550842094412	0.00265780448365297
SF3A3	100.250310129872	106.686617253939	0.0897725164158959	0.0183617905863372
FHL3	0.282043776788397	0.301631446189065	0.0968677380590123	0.851191489917348
UTP11L	48.0348936708945	50.472840491127	0.0714244862512931	0.203216216385073
