KB528_24	CCS1477_6	LOG2_FOLD_CHANGE	P_VALUE
PINK1	90.356289851461	82.1337764471557	-0.137649399387704	0.108191050872346
PINK1-AS	5.52852402231731	7.24595826143741	0.390282127163204	0.0271358120559108
DDOST	357.587778645052	462.75101462284	0.3719387232738	0.00237505308937333
HP1BP3	183.981439927669	206.783549396202	0.168561182689277	0.233439779596629
EIF4G3	43.8767613356457	30.2567778743039	-0.536198681127184	0.00300207016965171
ECE1	58.1979105465522	66.4555381854291	0.191422076328055	0.0521356120046111
LOC100506801	2.26204562589782	0.738746886792002	-1.6144759784117	0.000418443286001611
NBPF3	19.8002035262815	18.854296035422	-0.0706219743943886	0.0258601834580496
USP48	63.5772333167718	77.9344124833923	0.293750264782898	0.0145728074127395
HSPG2	0.299707730763821	0.268900583453534	-0.156483412164691	0.602721468690277
LOC101928043	2.13889487426882	0.944736162935159	-1.17888218808613	0.0277654686408463
LINC00339	20.5659790164636	14.4386899186886	-0.510319904529096	0.0223082015607891
CDC42	222.547191697283	230.551918004644	0.0509803721824843	0.359246253327786
ZBTB40	25.0669370640468	19.325524844722	-0.375278128083868	0.0535409397598014
KDM1A	54.912313976369	63.7832802383668	0.216048587251578	0.00688055511510006
LUZP1	9.91862510795002	22.2493591495472	1.16555172535649	5.49844766541132e-05
LINC01355	3.10662506585713	2.72320432201795	-0.190042903311153	0.647171094627477
HNRNPR	44.440384018648	70.5577157259188	0.666932571642825	0.00261470436151813
ZNF436	9.34960952077109	7.52740168515535	-0.312754153074778	0.0547857490303096
ZNF436-AS1	2.53716810921291	1.23235637180485	-1.04179959979042	0.0219174071265055
ASAP3	0.641653126376449	1.47356096554107	1.19944124885022	0.00170448881797142
E2F2	6.21486583394746	55.0210072985891	3.14618740013925	2.23335415574203e-06
ID3	23.645844787303	13.9065227082982	-0.76582496276914	0.0197690117818623
MDS2	0.688076414698324	1.13976376470939	0.728094134245251	0.00023153486050679
RPL11	3665.27949596044	2953.66332399317	-0.31141782672791	0.0371229701425048
TCEB3	54.2178971767929	52.582403889755	-0.044189061206779	0.470994814540641
TCEB3-AS1	15.328505298867	4.97554617809105	-1.62329021722469	0.00296736939863511
PITHD1	67.3068147135759	115.547549593831	0.779662176987436	0.00115521113751707
LYPLA2	116.305404111073	97.4567348564684	-0.255084339859014	0.0434400838767755
GALE	16.2054065229539	22.9296971752113	0.500742089822423	0.00522554695481551
HMGCL	91.4895222192486	50.3544274679195	-0.861487894759772	0.00337209184998151
FUCA1	114.078141897878	86.1412552827893	-0.405246136161879	0.0276447484972239
PNRC2	198.556064606739	267.908925083878	0.432196217179163	0.00401544050916355
SRSF10	16.5210867620489	27.1990965764964	0.719250142071464	0.00153046789799244
IL22RA1	7.682702689462	6.75556089756533	-0.185538366390946	0.09252367320266
IFNLR1	50.9965217400962	18.6511413848396	-1.45113492914263	0.000848588883564179
GRHL3	38.6327881036407	1.57896951752014	-4.61277057478729	0.00130061019414734
STPG1	17.5237259002047	8.53947438162416	-1.03709037634269	0.00140829152309724
NIPAL3	69.0220122266379	51.9850139230804	-0.408960746275517	0.00966660450002366
RCAN3AS	3.61379188831295	1.38608379391719	-1.38249895002827	0.0604193597331482
RCAN3	36.9567070368187	24.9003295141949	-0.569671379570791	9.49256676862837e-05
NCMAP	0.435060870102325	0.392520399791757	-0.148449630311136	0.484532289511587
SRRM1	81.9723668227169	99.1510586514201	0.27449052237737	0.0384380677204089
CLIC4	117.553734252155	161.541331654323	0.458582968463307	0.000542434677148154
RUNX3	49.5349904488589	69.2494767773661	0.483355196796426	0.00219728797483633
SYF2	166.115476305914	121.296279798052	-0.453651186469532	0.0170117692505259
RSRP1	278.879068558358	216.040895253318	-0.368335224248979	0.0925916277687453
TMEM50A	172.677813466168	166.046977640282	-0.0564912665109289	0.306487148373623
TMEM57	31.3966707939917	52.9317961886368	0.753523022945603	0.000869046020848006
LDLRAP1	85.4656580850695	135.548050774215	0.665387630824402	0.00299712474959217
MAN1C1	1.93382766038889	22.7403365385552	3.55572247011164	4.98556385933735e-06
SEPN1	37.4546268974738	16.2691443103609	-1.20300557749999	0.0114649371164587
MTFR1L	62.6279482334574	49.0264311589327	-0.35324686972238	0.0687337912915867
AUNIP	0.743325630625742	8.11071295036599	3.44776247665376	0.000175809731949169
PAQR7	0.880598087887175	0.468045604343384	-0.911834605004631	0.0216957382341412
STMN1	148.465430580806	283.505969487594	0.933252066864121	0.000121230905242795
PAFAH2	16.6432335607356	13.7209069356323	-0.278559912237877	0.0156990037090541
PDIK1L	15.2980096351913	23.9449661751714	0.646378435953076	0.00395418738567897
ZNF593	81.5193215160207	73.8782639193074	-0.141992079498678	0.0328763331584657
CNKSR1	33.8868525021757	25.7768354472664	-0.394650483044738	0.0370119573276207
CEP85	11.0196146221696	37.8476665087585	1.7801305829656	2.65388682957562e-05
SH3BGRL3	241.127178679659	230.892042683675	-0.062575819809351	0.460028971137177
UBXN11	22.2878024193007	17.6051020403416	-0.340260784478644	0.114522981949233
CD52	6.17861282710938	6.84606508965372	0.147992036885389	0.246413929955071
DHDDS	32.2860418245302	41.6291601054812	0.366683869942754	0.0051099446346172
LOC101928324	2.00775326041418	1.57833611617468	-0.347177513850526	0.266125903450911
HMGN2	673.242884528092	810.457116722436	0.267608774190101	0.0133391541499914
RPS6KA1	108.805791463314	72.4066088901785	-0.587562059761036	0.00911564468573304
ARID1A	73.3160908691303	77.946711700021	0.0883582968694811	0.425199688843799
PIGV	20.5793919003914	11.9316750798828	-0.786403756481684	0.00139502115529451
ZDHHC18	58.1237592656907	75.9627226674498	0.386163600649846	0.00172627619782409
SFN	2.19155857813099	5.50767101250221	1.3294851449753	0.00311483828346195
GPN2	51.7043589680253	44.5850570895353	-0.213725648450673	0.0556994349925961
GPATCH3	28.900096325583	27.7158276247197	-0.0603642126053239	0.424798035396815
NUDC	98.8562031546483	129.947677272679	0.394527444868031	0.016362591464707
KDF1	27.967963090459	20.1171865624956	-0.475346631178532	0.0136353587777386
TRNP1	0.225187336498364	2.03736182150332	3.17750461154558	0.00928442439355803
SLC9A1	19.961832188086	36.3233308826067	0.863652361258176	0.000408587106021283
WDTC1	103.185163865035	72.0059628957208	-0.519047264740429	0.00668176983316326
TMEM222	51.5145681210387	75.4797204686371	0.551108601491043	0.0169145149146647
ACTG1P20	1.77944015959865	1.78785869521587	0.00680929892764601	0.983878829253493
SYTL1	8.65883657175321	8.54128581890061	-0.0197199211488729	0.876753374751628
MAP3K6	1.67724182590686	4.34515111870022	1.37331564028245	0.000941249380760885
WASF2	101.398527552807	99.1703454228681	-0.0320560166277031	0.583195160243283
AHDC1	2.28202400217294	3.77702539473624	0.726936517860374	0.00288835607967433
IFI6	75.9094974250571	24.6753571456755	-1.62120943379851	0.00398588195168631
FAM76A	15.0041646397324	17.4110011522643	0.214636163172554	0.059646503831117
STX12	35.2582500711892	34.0545365034713	-0.0501138763233917	0.601516026562195
PPP1R8	65.0347943973091	69.6906984120426	0.099754329154686	0.211751286931221
THEMIS2	2.46881437751165	5.51989489508503	1.16082242795567	0.000329606515672071
RPA2	41.3176095291355	74.1257685291732	0.843218369386676	5.17526219926215e-06
SMPDL3B	7.21589876295064	2.8854640499704	-1.32237574155868	0.000214619012463124
XKR8	21.0150413441912	17.0066839791931	-0.305320427935944	0.0967687477034465
EYA3	20.2707797884119	27.6711484524403	0.448980933913766	0.000500518658659652
DNAJC8	222.847723515034	184.43175908047	-0.272971114567673	0.0393365128726411
ATPIF1	242.663892638947	135.576134491811	-0.839856214760023	0.0112792590600756
SESN2	29.1160330760253	45.3396652229361	0.638959930166743	0.000381608227279178
MED18	46.1775183373035	42.1422267186075	-0.131924096624013	0.0613711424609224
PHACTR4	25.5851132218603	25.714065160381	0.00725308747359116	0.943950754255691
SNHG3	37.0757170558898	78.0711207949027	1.07431438614145	0.0235329420790122
RCC1	32.1130277892288	63.3420806883633	0.980005561886157	3.26667519076215e-05
SNORA73B	10.3554519869199	60.6336708214306	2.54972864265197	0.0458365177403238
TRNAU1AP	45.1402959988417	34.2345007351095	-0.398964905971641	0.0495276786836236
SNHG12	67.0824018792058	153.821306002562	1.19724909633018	0.0343485025645019
SNORD99	13.3376656132909	47.3712125850135	1.8285044167396	0.0242395366431216
SNORA61	44.9496029395553	128.662717648338	1.51721379018746	0.0237679214577873
SNORA44	41.2590253788765	82.8270166190601	1.0053916822774	0.0694630188205048
SNORA16A	26.6440255345691	64.1677575411828	1.26803649685999	0.0257134735002807
TAF12	59.8165200740697	68.732244066629	0.200443081556529	0.0578923171792493
GMEB1	25.0382872832115	29.6997100992338	0.246312969194708	0.0123853102796589
YTHDF2	95.1271126383147	128.330216390322	0.431932410378452	0.0133712319489578
EPB41	77.9428139977565	64.7416275771263	-0.267722383844955	0.0143094957885566
SRSF4	120.941942379835	188.445631403609	0.639833695858825	0.00153033357255121
MECR	17.5213720138932	25.8767536104677	0.562540884350094	0.00601587352190329
PTPRU	0.643098703276848	0.412373269891574	-0.641089360488057	0.0501147185398622
MATN1-AS1	2.30232552634483	1.41393112555352	-0.703379984597273	0.0589217173272597
LAPTM5	1092.65205756028	1134.76735820824	0.0545624923811	0.343794789116122
SDC3	0.952247999873573	3.87616509192082	2.02522076106469	5.20375542980259e-05
PUM1	50.9322696145662	56.834586886511	0.158189146874025	0.0649341942230261
SNRNP40	53.7160966845505	78.8609901307877	0.553957349972528	0.00859782217816815
ZCCHC17	47.8939383305093	70.8260176772161	0.56443635276735	0.00801574436456522
SERINC2	24.9254571034108	10.1335814804028	-1.29847581067079	0.00686398679496363
TINAGL1	1.1642032335758	1.82927149936669	0.651926285110272	0.104991753525111
PEF1	67.426367576817	61.0030704542044	-0.144431018895219	0.103093936219463
COL16A1	0.53220699055277	0.368179036014184	-0.531579977847459	0.149184891411852
ADGRB2	2.06020177699451	7.90429323193852	1.93985082627281	0.00286333037355993
PTP4A2	99.5623698401595	143.363348459979	0.526003763459045	0.00458116101951668
KHDRBS1	138.51709459975	149.940384260657	0.114324972145873	0.130191389276106
TMEM39B	25.8509193719711	48.9308539505627	0.920528871168583	0.00105838661551509
KPNA6	47.1917977288263	44.4678595498638	-0.0857731681149997	0.0569798602862263
TXLNA	64.9280951446002	81.2208879523254	0.323007915389056	0.00443452485395484
CCDC28B	0.805150749368518	0.440491629331229	-0.870144322239157	0.0566002663793939
IQCC	5.35052678663293	8.90423127535661	0.734810126031181	0.0140622494839398
TMEM234	24.2920694752236	12.8900874912883	-0.914223344403517	0.0183887578392071
EIF3I	271.866285776751	247.156740115005	-0.137471003203573	0.0778202827815723
FAM167B	1.37000749081873	0.630372904285184	-1.11990635248956	0.150373738005684
HDAC1	157.924960433149	81.0293149622194	-0.962723361858187	0.00543904454714722
MARCKSL1	25.4006588134487	183.676533633762	2.85422949908277	7.36306475647249e-06
FAM229A	23.7730668014807	29.967890362095	0.334089499035201	0.260650304129384
BSDC1	80.2999538211106	67.8531971662636	-0.242982362666012	0.0405722586372108
ZBTB8A	4.31671634214972	3.81402303199524	-0.178620738501692	0.129996440402437
ZBTB8OS	70.0192017503161	63.0936260173566	-0.15025634903516	0.103018810668198
RBBP4	63.0743035450831	80.9891195425688	0.360675731295351	0.0219890846197711
SYNC	0.746100608614323	0.51916795572341	-0.523168845593492	0.368766401910812
KIAA1522	19.5562722591386	18.7260169522493	-0.0625873264251629	0.561880533306365
YARS	103.087466360202	139.90281475801	0.4405560521379	0.0056190903373257
S100PBP	29.8980526081395	27.6817979313931	-0.11111386941218	0.274648277853491
TMEM54	36.9636531665868	12.030805227081	-1.61937414129504	2.92050572283618e-05
RNF19B	33.6411926333884	69.4104963081334	1.04492499242753	0.000277602448949688
AK2	47.6527719312151	61.1289301707119	0.35929518121498	0.0025991836372089
AZIN2	3.99740344363326	3.56859797917947	-0.163705802594113	0.30280122172267
TRIM62	18.7783671144158	26.376026854797	0.490155643079247	0.013788928700595
ZNF362	26.0899396960087	12.2954520499536	-1.08536883203931	0.0151165309443237
PHC2	43.6731665070984	54.1605801953745	0.310496056879427	0.0272500647091001
ZSCAN20	7.94761858670644	6.64462606434658	-0.258334625930575	0.104748688385729
SMIM12	23.4711922219533	25.5926313579827	0.124837363016686	0.0188751298543402
LOC653160	4.84609855721097	2.93565369845942	-0.72314195370586	0.079881446494074
ZMYM6NB	71.1200584598124	18.6829589859458	-1.9285335444907	0.00427446653813582
ZMYM6	25.3016067243858	24.7634090797593	-0.031019064793151	0.803076248844942
ZMYM1	12.3520040588307	4.80632571508866	-1.36173880633071	0.00538591907637192
SFPQ	220.676760953102	442.857298075156	1.00490718381678	9.55015509059732e-06
ZMYM4	43.3334193464523	26.5008707470916	-0.709440317528549	0.00188818036905193
KIAA0319L	70.0347007655709	36.8660338730001	-0.925777708616822	0.00628469917961929
NCDN	40.1165359601527	30.5340227346294	-0.393779364107254	0.0096799453460115
TFAP2E	2.54195122587143	0.573509054334091	-2.14804818041579	0.00154098686280606
PSMB2	60.2915927858436	95.0021513806969	0.656003341450368	0.00106850157948346
C1orf216	28.738454430511	18.1483359259902	-0.663145205611797	0.00147052242926311
CLSPN	4.87021309606916	49.4608884550919	3.34423135088346	7.94259675315396e-06
AGO4	34.7775018634774	13.8969593535093	-1.32338504808238	0.00333921707647724
AGO1	19.4235024909339	17.7374896069813	-0.131001535364583	0.135829911800492
AGO3	10.9622763693014	13.4898956776727	0.299331779480624	0.0309773227084381
ADPRHL2	47.9105053421039	53.0693523898698	0.147536912959608	0.104679928549979
TRAPPC3	112.251624654949	78.9829926395854	-0.507122388534186	0.00372023863868203
MAP7D1	103.193682060574	86.6552932547435	-0.251994862951455	0.0477956660568446
THRAP3	117.645662776536	180.899476838662	0.620740101750901	0.00234733234826323
SH3D21	7.06338924813231	6.61166561986523	-0.0953468392690082	0.519112744416366
EVA1B	72.0482941288019	18.1997986429419	-1.98504178346811	0.000989248729434975
STK40	53.6709330549973	65.4446473133883	0.286134230452462	0.0152715009868103
LSM10	107.656571059998	95.075307873992	-0.179293769588269	0.159818922178654
OSCP1	8.177112950888	5.70622215071451	-0.5190556544942	0.0207448933419697
MRPS15	176.395261829177	138.234395499658	-0.351695177085065	0.0098874762834036
LINC01137	4.50421646483829	3.01056920101932	-0.58123988288066	0.0334083828879017
ZC3H12A	12.415289236032	33.5408400716029	1.43380095139843	0.000572772851475623
MEAF6	42.2031449470785	32.243325167603	-0.388349978697077	0.0050022871474601
SNIP1	21.0100074729947	23.4777166943657	0.160215432015339	0.0146608198869253
GNL2	69.6831017591457	106.415470256595	0.610827151099789	0.00236422740484519
C1orf109	19.4568847256631	18.6786272560308	-0.0588923049993081	0.359513480958353
CDCA8	40.5898243083707	132.163076720732	1.70312917730491	6.94831139224146e-05
EPHA10	2.71755709408109	2.16279944520901	-0.329410454182336	0.0884485041915668
MANEAL	44.6910120128548	41.0566339544211	-0.12236936211521	0.126122694045778
YRDC	20.5999840511301	19.9124694749032	-0.0489710702961849	0.548906650811137
C1orf122	70.1925273966677	68.410915632208	-0.0370909116904022	0.513751164466118
MTF1	14.8932776301373	14.599847218222	-0.0287080172679254	0.691949866463426
INPP5B	32.7248313402254	27.8237810086754	-0.234067273866232	0.0542832647086637
SF3A3	74.8771581554282	108.579697352832	0.536156781866354	0.000257077088764997
FHL3	0.692997145413123	1.14629579284378	0.726058053780204	0.1409084311622
UTP11L	38.2365968842574	56.6648839923825	0.567500827170739	0.00630379018220268
