GNE781_6	Lenalidomide_24	LOG2_FOLD_CHANGE	P_VALUE
KIAA2013	104.514915227364	88.5120454924263	-0.23976313446591	0.0105111650256241
PLOD1	36.6610184990506	33.4524065592476	-0.132136864920167	0.0840419812486606
MFN2	75.067407674453	62.8599386248909	-0.256045799311339	0.0243363823404504
MIIP	32.8710684739845	32.513805470584	-0.0157659306090808	0.680112310727928
TNFRSF1B	9.86778866387545	8.72245196428072	-0.177993070780867	0.27678771985735
VPS13D	8.79032680407811	5.15715572325893	-0.769341193245594	0.000973249853366904
DHRS3	0.88057751204219	2.2537133142797	1.35578210111304	0.00447351892941467
PRDM2	18.5032394965833	12.8184657161753	-0.529554284526737	0.00422111508020811
KAZN	2.74395367484638	1.94069326364371	-0.499684014386355	0.0164065494060596
TMEM51	1.53543109951349	1.01830738560041	-0.592470656555164	0.100286658510242
EFHD2	56.5240279614354	35.720692180222	-0.662104240640311	0.000251010256800315
CASP9	18.7800386637546	5.52879496394373	-1.76416305790253	1.31405166607305e-07
DNAJC16	13.0371444335979	9.42045784349618	-0.468758823127621	0.00180132569186911
AGMAT	14.9473760666513	21.077049568851	0.495780679042506	0.00118830193023616
DDI2	7.81722327117335	5.70227879050999	-0.455117667907653	0.00141389904674532
RSC1A1	8.85848630742909	7.35866521061745	-0.267616100188447	0.16046746157413
PLEKHM2	53.6004396171377	52.2678828651224	-0.0363201098999956	0.648710749880029
SLC25A34	0.714004997792961	0.758362062504109	0.0869526217308348	0.767174301758274
UQCRHL	27.6361801081946	29.659572821001	0.101939599980007	0.276377310395897
FLJ37453	3.15390384749884	2.83798983698202	-0.152269254586687	0.295322996559901
SPEN	23.5111878059422	20.0521422237758	-0.229591055189435	0.173974786349933
ZBTB17	24.7593694573614	18.2876411559002	-0.43710557408677	0.000202422170436406
ARHGEF19	7.3165121197475	2.99281719961757	-1.28965189801126	0.00041639837137618
RSG1	9.93053635529393	6.09414916773984	-0.704446827238624	0.0255908255911369
FBXO42	16.1683078669611	11.132068132402	-0.538447054362299	0.00197596601930453
SZRD1	97.9693143748877	111.466803256972	0.18621226564581	0.0753336100619078
NECAP2	97.0296752069778	107.417101349802	0.146725747447566	0.0357220821124404
CROCCP3	2.19649706163979	1.4548852573493	-0.5942991930921	0.00490845406302468
NBPF1	10.0425736192783	3.2848506498387	-1.61222935433588	5.33841516206119e-06
CROCCP2	107.377663265725	81.746785390143	-0.393460010358954	0.00629473856329095
MST1P2	2.78907593053597	1.96784469195787	-0.503170847739789	0.0420362209391155
MST1L	0.641219971788213	0.607096143910264	-0.0788943515032321	0.5977135542066
CROCC	11.4587295779504	8.05658794315347	-0.508206226866978	0.00433930882209271
ATP13A2	26.9178345446351	19.3347786299709	-0.477364107684134	0.00788782366457283
SDHB	178.03033479398	165.655453877898	-0.103937382529012	0.15671293601945
RCC2	134.294571075415	117.384969898425	-0.194153288280236	0.0267926461161688
ALDH4A1	19.6221051436581	15.317409466635	-0.357307504067748	0.0162128083547981
IFFO2	8.5847632763023	7.85812050558842	-0.127594060718058	0.295687605609178
UBR4	28.591404508516	20.824690345995	-0.457286448363528	0.0141893756634143
EMC1	29.1019184203555	30.421929484958	0.0639973978572555	0.346567138447001
MRTO4	77.5410741488534	100.870478118554	0.379471375485981	0.000828858266893112
AKR7A3	0.704253784946591	0.481796174499166	-0.547672473745783	0.393148077354332
LOC100506730	5.12745653435	3.02590858978078	-0.760874951396737	0.00121311191862119
AKR7A2	54.7811826125516	37.5619405650275	-0.544408812218017	0.000353163069436779
PQLC2	13.5654467697392	9.06849445013355	-0.581001602918537	4.35607915919483e-05
CAPZB	127.293641107126	120.288616415598	-0.0816602332246057	0.124864203591946
MINOS1	44.5158857302625	49.7192597150931	0.15948455448356	0.0656592373783343
RPS14P3	1.88476373570024	2.87128814689693	0.607314432866579	0.0793020518088191
TMCO4	21.9842939127047	25.0740912994566	0.18972422053152	0.0969819369168679
OTUD3	6.20391786055403	3.97010103090909	-0.644003863859158	0.0030732411575766
MUL1	51.2035150792409	39.3283263633706	-0.380674060477195	0.00114799925821554
PINK1	54.546600123131	31.0964044050002	-0.81074150151836	4.90380433679179e-05
PINK1-AS	5.54448478349958	5.41184831603718	-0.0349320015704478	0.631798645336415
DDOST	427.866107614735	380.662841845115	-0.168645654829234	0.01897338599046
HP1BP3	133.760082989395	99.8756707527965	-0.421442455480424	0.00580606550807648
EIF4G3	23.2978191004303	12.5657696497688	-0.890695872511584	4.84087853293991e-05
ECE1	40.8525989049724	21.4059989354368	-0.932412698576913	0.00027135948892887
LOC100506801	0.90011591918183	1.57726811291045	0.809245205997373	0.0826571981763147
NBPF3	15.2286791528459	7.06222946124028	-1.10859521421053	3.40023645357638e-05
USP48	66.8787490576306	57.853887577893	-0.209133955965935	0.00316810061598599
HSPG2	0.7686217626114	1.04795975113858	0.447237578241668	0.0399670025732637
LOC101928043	1.38453251071146	0.799926433586383	-0.791459698912342	0.1296963891981
LINC00339	13.8255370571467	16.9199621298842	0.291390815962243	0.0404414692988122
CDC42	210.528623344521	173.838309483677	-0.276270344574693	0.00599966362801827
ZBTB40	13.7719515383571	10.6089570509054	-0.376450175129452	0.00527091474091056
KDM1A	59.5450937355911	30.276698326932	-0.975774752954889	0.000292030596114102
LUZP1	10.7564518438473	6.78130787931538	-0.66556681336839	0.000700411151764964
LINC01355	2.24081642073488	2.42372486607613	0.113201477069615	0.751298162242143
HNRNPR	90.9669353783807	72.7311631019064	-0.322768602663886	0.000215660536246951
ZNF436	5.85449647211004	3.05108313836635	-0.940223601971004	3.69877647789033e-05
ZNF436-AS1	1.11232778159331	1.00955772037264	-0.139858587622014	0.51686868960197
ASAP3	0.505630912131677	0.087690775919652	-2.52758766595257	0.00180616978692131
E2F2	75.5719487418909	92.415463336419	0.29028344408286	0.0328128447447829
ID3	14.6871188635408	17.1424363415745	0.22302075110193	0.324773965395249
MDS2	1.05590284191162	0.542634710963363	-0.960423851108745	0.0202465076173481
RPL11	3313.02252651912	3047.28276348352	-0.120624636088621	0.0115003523549636
TCEB3	41.6954481723631	37.5931743935956	-0.149419152788511	0.0560866187261991
TCEB3-AS1	7.61542946775015	8.30918103901533	0.125780891611599	0.185211039038171
PITHD1	96.2826732403322	71.4666286731328	-0.430006465088132	0.00157374288986691
LYPLA2	100.587685253307	92.0224229906855	-0.128396340875085	0.143574804868997
GALE	22.4718137117884	20.076657596059	-0.162597463493033	0.144814397670946
HMGCL	43.767686677052	34.1839538331155	-0.356546859231393	0.00299211266791727
FUCA1	64.6755299410092	47.8556433288803	-0.434530907059137	0.00479300414017217
PNRC2	206.202270724076	150.650321971091	-0.452856463648679	0.000696929761364939
SRSF10	28.5773021887675	24.07647934942	-0.24724528129968	0.00207382712974528
IL22RA1	11.3788631119341	9.09146781080608	-0.323771281513362	0.00231260052280204
IFNLR1	21.4529713936009	21.0970196576964	-0.0241382792896691	0.717969180115973
GRHL3	5.12185418734899	28.6016171973218	2.48135863546276	0.000532828646036334
STPG1	10.4905025886007	5.56373370010772	-0.914958523346574	0.00636894330805891
NIPAL3	48.4601879390385	41.6089069974811	-0.219907608399678	0.0183435579332955
RCAN3AS	1.33017591482417	1.19033750825779	-0.160246360501774	0.602505448901875
RCAN3	22.7052365413819	12.652138160768	-0.843643851507266	0.000924079680085296
NCMAP	0.349036274059139	1.21347317060544	1.79769332810485	0.00495119517144959
SRRM1	90.109372218495	73.6224806910536	-0.291530805847354	0.001766331012143
CLIC4	116.396326878992	107.047458396232	-0.120794989265194	0.0479931231071232
RUNX3	60.7424012695391	49.8584076063477	-0.284867135962268	0.0115067084354453
SYF2	117.908058390196	86.4023958245892	-0.448519100150099	0.00815560886835118
RSRP1	90.5895875634174	115.628982684979	0.352085917737035	0.0232782148636023
TMEM50A	150.489584166871	133.806626619746	-0.16951407164594	7.9196176577671e-05
TMEM57	35.6124086805689	21.1354925767719	-0.752712281378376	0.000218161650782315
LDLRAP1	104.478369384785	134.308508888105	0.362346421424547	0.0247492057562107
MAN1C1	16.0693773906854	4.83216250266784	-1.7335731552181	0.0023443810648479
SEPN1	19.4846010784117	14.1405205162449	-0.462499167420096	0.00561305957199142
MTFR1L	39.9395769962762	27.6463906470544	-0.530727910318082	0.00141579035891244
AUNIP	9.64134665212937	5.51922028689628	-0.804770200005295	0.00300105979337545
PAQR7	0.936519471585836	0.370813474886562	-1.33661531987828	0.00119781773082368
STMN1	326.742095088603	301.65471700454	-0.115254191040305	0.0297233991248208
PAFAH2	12.7990080789504	8.83679610144227	-0.534436704770041	0.000924001295862246
PDIK1L	21.6938314825213	14.2189057042438	-0.60947444033017	0.000201147737154418
ZNF593	116.67737474541	98.2656957863144	-0.247765061175669	0.0186384008182087
CNKSR1	21.3843477307764	15.9166478913361	-0.426018671921159	0.00400446208810728
CEP85	28.6460146447576	21.5598813568051	-0.409985200063332	0.00281337381297757
SH3BGRL3	194.268939440013	166.447825697562	-0.222985230301712	0.0379069476649241
UBXN11	20.3827432985571	28.9015047264548	0.503796371236612	0.00666947881620036
CD52	7.35544903892188	6.8461506923758	-0.103520370268689	0.559317907167508
DHDDS	33.6318080219741	28.8200519653204	-0.222753402371442	0.089625203344268
LOC101928324	1.09739499468882	0.85347611964547	-0.362660208515176	0.466833648349449
HMGN2	949.91928477022	646.591320229188	-0.554950790946208	0.000115870170996122
RPS6KA1	70.1012103048685	66.2233177570343	-0.0821000618468954	0.12619900279934
ARID1A	60.9919189902727	70.009430597679	0.198931164748158	0.181974474260291
PIGV	11.1571323760554	8.343036158618	-0.419321867877734	0.000997036331691048
ZDHHC18	59.077546330914	44.4310588698446	-0.41104138415701	0.00639172278590433
SFN	11.5024890394602	15.9491873451364	0.471536834870861	0.0201392244868337
GPN2	36.7484919376703	30.6406656393033	-0.262237407939261	0.0206894440154198
GPATCH3	23.0079801834192	19.4193338515322	-0.244640625995696	0.0188296614015513
NUDC	157.455781775866	137.299487916591	-0.197620489502315	0.0331450266133088
KDF1	19.4816986064159	15.4762927683073	-0.332059545351758	0.0089324109735745
TRNP1	0.376525027307912	0.236395027306259	-0.671546074847834	0.222067281990044
SLC9A1	22.1399916120924	10.632828165029	-1.05812929344553	0.00012868219949868
WDTC1	59.083543410544	39.6108921278211	-0.576859156882802	0.00180577764772725
TMEM222	62.1183721473306	51.1284522707315	-0.280893669148105	0.0128105117327961
ACTG1P20	1.08538837541603	1.06516189083446	-0.0271386444052148	0.922453294324319
SYTL1	10.501271233748	10.2667567202807	-0.0325834795559023	0.485121621512823
MAP3K6	3.17255017554852	2.39922774887209	-0.403072867958957	0.00265141169866532
WASF2	78.186773058776	62.8243097677118	-0.315601650163979	0.0282554006862287
AHDC1	1.7106296866604	0.806725245083998	-1.0843781737681	0.00395715488858141
IFI6	18.4672070940589	18.9495047455782	0.0371944479236721	0.713625363974093
FAM76A	12.9612796262612	7.48536751835638	-0.792063101065638	0.00134258019679392
STX12	23.2893831364123	19.1406388992526	-0.283033440897094	0.00185107578378896
PPP1R8	77.7610754502477	60.6541223920075	-0.358442469555469	0.00378285633674962
THEMIS2	1.96451037266555	0.398239542039579	-2.30246140378341	0.000126471745154618
RPA2	102.110402553407	64.4959868988014	-0.662848548696631	5.47479531169918e-05
SMPDL3B	3.10505929097484	4.76651791163604	0.618314900870477	0.00904219331678945
XKR8	16.6842053694227	8.14871889660036	-1.03383780735834	0.00302057765805933
EYA3	20.8124928289756	19.7607587804093	-0.0748114300114986	0.392842484092256
DNAJC8	226.689049318741	223.349552677243	-0.0214113351820477	0.623281519517662
ATPIF1	164.990409655954	209.695974719519	0.345917000183874	0.000556693489473122
SESN2	21.656252285594	16.9024863247557	-0.357548119597997	0.013937160968474
MED18	42.4857476484892	26.0472940095244	-0.705845450940889	0.00014998756952425
PHACTR4	23.4245412991851	14.1109898742175	-0.731201601873966	0.000169343534267877
SNHG3	62.7157163186514	78.8775766070739	0.330788205603666	0.0855366459460798
RCC1	76.5904318005777	87.3466026846294	0.189587419020225	0.0160760484475325
SNORA73B	42.6208280335869	35.3370325155582	-0.270377729613983	0.511314039777504
TRNAU1AP	42.9676155604931	44.3134204247176	0.0444939699837694	0.438970837424251
SNHG12	99.7775637608043	140.175960351737	0.490451604774074	0.0216607883338192
SNORD99	23.0556644994814	44.195395561411	0.938774825154434	0.00412042027966236
SNORA61	83.3477660741678	120.262081422258	0.528966396087706	0.0600258577300188
SNORA44	28.7226327771853	31.1296947048102	0.116103432378832	0.513538001947482
SNORA16A	26.1625516280402	44.6786435038255	0.772082131132228	0.0137598005807565
TAF12	52.9814919560119	31.9364885063362	-0.73028277681332	4.20336525898619e-05
GMEB1	25.7199653054233	21.6331872514302	-0.249642461080426	0.0639646367148249
YTHDF2	101.52955951445	80.3406038596961	-0.3376986074343	0.00478766706921286
EPB41	73.8187647914107	49.9661183523719	-0.563037451380584	0.000604423256640095
SRSF4	158.271215761247	117.679357048814	-0.427537631932701	0.00174987141193683
MECR	29.7704097863422	25.7185384544081	-0.211070421426583	0.0324221487460765
PTPRU	0.392933720686745	0.0648128527735732	-2.59993414036084	0.00202480507429352
MATN1-AS1	1.27412031074182	1.13892646159266	-0.161826914830712	0.195586991772497
LAPTM5	1038.05614723581	1665.77990467994	0.68231331413498	0.000231317131523651
SDC3	2.81187683035135	0.662802637444232	-2.08488215240749	0.00125234645502101
PUM1	41.7758405737952	32.0583159672511	-0.381970214829311	0.00327664491752247
SNRNP40	97.2823729314095	80.0439022200471	-0.281386917941404	0.00108618907125522
ZCCHC17	72.9012022551426	45.5395471760589	-0.678822660990271	0.00111907583042653
SERINC2	6.8915397519461	3.94864100314934	-0.80347014621708	0.00174346549948117
TINAGL1	1.81476335968144	0.478430001380732	-1.9234016709042	0.0340449703412804
PEF1	62.3394047140442	53.6296089413597	-0.217114645077142	0.0265947892254184
COL16A1	0.658504365021804	1.30878736536759	0.990965817318001	0.00391231049704716
ADGRB2	7.34945266939611	2.94584828672911	-1.31895368066781	1.16432984758338e-05
PTP4A2	130.676831796362	114.678378509593	-0.188409971885539	0.0137339659692568
KHDRBS1	136.407124651354	145.564254388053	0.0937371229477509	0.00278093865521074
TMEM39B	40.582636072289	29.8657289167564	-0.442371646070329	0.00301267729078623
KPNA6	37.3775183146072	31.1617948910846	-0.262392450613191	0.00653871454953554
TXLNA	70.3734895706306	59.9639643030814	-0.230936287834085	0.0484139490881651
CCDC28B	0.44961451761619	1.98214139554531	2.14029935582842	0.00922231805363424
IQCC	8.40582575184601	4.47392798682793	-0.909847515825731	4.20991749316478e-05
TMEM234	12.3040389805335	10.8518769132153	-0.18118738989402	0.164206020673557
EIF3I	284.891446005299	309.169134775106	0.117983993405174	0.109081420300995
FAM167B	0.726770451638074	0.421102106243389	-0.787329673490562	0.340408305341417
HDAC1	100.229814824078	92.9844851274424	-0.108249801744834	0.063682641795444
MARCKSL1	61.7935564677569	30.664659904049	-1.01087945832456	1.04843480912354e-05
FAM229A	10.7985090494294	11.5427401077935	0.0961536099283929	0.621026547423417
BSDC1	47.6857207330907	40.5188427130609	-0.23496435368295	0.0154440950492237
ZBTB8A	4.8752742526396	3.94768479893508	-0.304476575129414	0.00618620287080977
ZBTB8OS	82.2002606129698	95.6918550489445	0.219253164928867	0.100052566201988
RBBP4	104.162280970948	86.4823853124014	-0.268354726046732	8.86980048506362e-05
SYNC	0.739376415236839	0.391824725029409	-0.916100587101427	0.171268499919478
KIAA1522	20.5665901488111	20.7927543820532	0.0157782611735332	0.875625503875083
YARS	151.768292079862	160.146577380379	0.077522555718301	0.0570515397316999
S100PBP	29.5930309460572	30.8079556465749	0.0580454849558692	0.242313594768367
TMEM54	19.8870855668236	12.3104214427269	-0.691951713298661	0.00139823700542994
RNF19B	35.4177412723085	24.8922337006309	-0.508776512588229	0.00392101953806689
AK2	80.1604971834626	80.049072730489	-0.00200676566005517	0.914352604598204
AZIN2	1.20904766812105	0.583083473532626	-1.05209678783102	0.0176479529496516
TRIM62	11.8452096895762	4.72191066761336	-1.32686108505266	5.40498034019287e-05
ZNF362	11.4931579145706	5.68915736844074	-1.01448836093166	0.0010740137511952
PHC2	39.9476660267451	34.0860513278413	-0.228929733772691	0.039768374837829
ZSCAN20	5.01114500669957	3.94443817928242	-0.34532045885206	0.0478759533687644
SMIM12	24.1769593773695	24.5011137791367	0.0192145181756101	0.695455427626207
LOC653160	1.59015331465764	1.32714920195867	-0.260835297898883	0.0469177710315418
ZMYM6NB	26.6459198761917	23.9777310179389	-0.152219494164912	0.0707950439227332
ZMYM6	20.8369596802954	14.0215931945946	-0.571494505446554	0.00616350289027118
ZMYM1	5.34579575233845	4.2314818157079	-0.337241750510144	0.011582676297648
SFPQ	349.510335801543	262.918632465016	-0.410718733745057	0.000767814138322609
ZMYM4	23.3378796475948	17.9177013025726	-0.381287928540064	0.00322934643550055
KIAA0319L	27.3632419124746	23.0681206020793	-0.246338696348437	0.0199890540092964
NCDN	31.0853027561293	25.9395648909751	-0.261078350015603	0.0935344245806153
TFAP2E	0.443355052732792	0.439425552110711	-0.0128437540925879	0.932264421067682
PSMB2	102.181480864764	108.438049581734	0.0857373202686289	0.0383454683257436
C1orf216	20.4958583152679	21.8378393292141	0.0914977130651438	0.341712105099092
CLSPN	51.9991024306212	25.1466372384883	-1.04812123379218	0.000810340119028078
AGO4	15.2560820136582	6.90442127723632	-1.14379210524232	1.79030387003533e-05
AGO1	15.3559832860057	7.49498041286931	-1.03480428201833	0.00057727197441538
AGO3	9.07593291033012	5.87008049431596	-0.628665657956033	0.00149853317398062
ADPRHL2	51.5480994496002	54.2957447733541	0.0749198994206353	0.263436382133777
TRAPPC3	89.7374056117673	86.7671536576853	-0.0485604717907517	0.142087900467179
MAP7D1	83.4317681241494	108.769668029118	0.382607571521695	0.00941021516520189
THRAP3	137.837011585988	101.958115746928	-0.43498671149446	0.00162051655278817
SH3D21	4.62339202102586	1.65896248539498	-1.4786704324245	0.00472517383412892
EVA1B	17.8271576309205	9.0552349431508	-0.977252719123391	0.00239909516236518
STK40	41.8239866234946	47.5227950156462	0.184289104772129	0.0734095230458478
LSM10	111.971318535025	107.364774603751	-0.0606084971535333	0.239226213307664
OSCP1	4.52438561106198	1.10215091333806	-2.03740011453875	0.000132406600593798
MRPS15	196.178856395591	210.895134267027	0.104356249597303	0.0108572802347679
LINC01137	3.17594501181542	3.61039619492953	0.184971229244976	0.208456953180236
ZC3H12A	17.1642444879511	27.6000719629326	0.685265672481747	0.000142199335255187
MEAF6	36.3628549774306	22.9699924576562	-0.662715092114093	8.34174490473807e-05
SNIP1	19.8007688722743	15.0339407773447	-0.397333226051142	0.00363142609765459
GNL2	143.543530445276	129.68661980375	-0.146458669601876	0.0318364092117717
C1orf109	27.2589091836886	31.056069929444	0.188147440553366	0.000637708116661886
CDCA8	105.849929503219	70.0200716587063	-0.596179865163685	0.000413868905487888
EPHA10	1.84632652492935	0.721144042948769	-1.35629835724757	0.00015877006718848
MANEAL	63.4146132277303	45.4129161402472	-0.481712651702635	0.0010611406546975
YRDC	28.5027351241792	28.0992677374025	-0.0205678324981331	0.265208862403255
C1orf122	83.7959542797769	92.6464188441194	0.144854619975461	0.106016840005231
MTF1	11.2958911552836	9.02805283610128	-0.32331132534995	0.030184785623589
INPP5B	26.2618310690638	18.5528159756482	-0.501329331618018	0.000515580516283095
SF3A3	126.763408925984	106.686617253939	-0.248759146199684	0.00049421297819753
