KB528_0	CCS1477_0	LOG2_FOLD_CHANGE	P_VALUE
C1orf174	33.6084951944827	33.6343488354207	0.00110937965061536	0.989212439470612
LINC01134	2.40714304014601	2.54424311655145	0.0799146608101109	0.78197231432095
NPHP4	8.35097001275524	8.77582401701229	0.0715908108690163	0.483500195806638
KCNAB2	68.7757024707073	73.1915086381132	0.0897773127730671	0.143649572985832
RPL22	538.542911011367	555.014911249244	0.0434652289415474	0.364291419647353
RNF207	2.07014691460119	2.31723958625481	0.16267405959339	0.537499424099618
ICMT	49.6453309529563	50.9900940247988	0.0385589568077128	0.0441755107482303
LINC00337	0.653516792212241	0.50266373376169	-0.378630701695391	0.189323928403219
GPR153	0.39548622022032	0.555625745296253	0.490486020837011	0.194721265846621
ACOT7	44.0941361424341	45.6374767012545	0.0496322153631834	0.188756412005149
PLEKHG5	0.630564546169461	0.714126710684417	0.179536024779535	0.250731302549085
NOL9	12.8591785899033	13.6029403564003	0.0811200422009347	0.263129461826639
ZBTB48	18.0190654059786	18.6396657144997	0.0488518019011891	0.536204555541722
KLHL21	30.710711729111	31.4549241304648	0.0345439348157411	0.461710631999735
PHF13	16.9316932165732	18.1597829540675	0.101020705646179	0.148275143633949
THAP3	10.4721026006705	11.022742857765	0.0739321260719034	0.295241056006764
DNAJC11	46.9482147456385	49.7571873938684	0.0838346381313562	0.168135536485285
CAMTA1	6.21519076753978	6.50719726859339	0.0662376166544178	0.243251691257795
VAMP3	40.2667756395207	39.7114137287027	-0.0200362313535963	0.671503543958217
PER3	0.283454837362389	0.217271035131237	-0.383623031444022	0.294043364172423
PARK7	375.503631765891	386.869476963372	0.0430200470823006	0.225159649383011
ERRFI1	1.10260499383297	1.07120988116788	-0.0416748670019203	0.803054490357442
RERE	11.2532366668022	11.2631101788517	0.00126525567230048	0.98374820374189
ENO1	572.499447859056	588.928383120354	0.0408179033763202	0.174446910734282
H6PD	2.8177007760163	2.80714257489656	-0.00541607342127427	0.96131374220615
SLC25A33	16.6581247184365	15.3570454529532	-0.117325316861218	0.198036294283648
TMEM201	8.98763768138288	9.92626780651138	0.143309412134524	0.096944273559712
PIK3CD	2.58215767382241	2.53100176219323	-0.0288685864428352	0.880748630970358
CLSTN1	69.2000434768167	73.717353842437	0.0912313406532208	0.0498482630576857
CTNNBIP1	20.1265738927613	20.5812172329273	0.0322267039178011	0.556505115120507
LZIC	28.5287621975716	30.0253942813923	0.0737660381434917	0.348739205611078
NMNAT1	7.93236045481216	8.32844748315467	0.0702973493363758	0.446300348584505
UBE4B	40.5017194591123	42.4654237659882	0.0683054893690665	0.343032215631519
KIF1B	13.8676433145515	14.9586035722057	0.109252866855262	0.410329855017383
RNU6-2	2.10561580094523	2.36209275760815	0.165823398910965	0.579250774312821
PGD	133.661280372752	140.827397843489	0.0753464370228424	0.0742489825028563
APITD1	5.24138957042372	5.34770699068595	0.0289710776458642	0.804020786458441
DFFA	24.5725859182363	26.9252743813364	0.131911357589405	0.100045091251531
PEX14	19.0857268974715	21.7965443233711	0.191605290817643	0.199851530771172
TARDBP	99.4124004408462	105.375717362005	0.0840447264751122	0.157483359046322
SRM	217.275027445795	227.463726674959	0.0661141315078575	0.254471101136658
EXOSC10	77.6387442382341	76.9001589787043	-0.0137902027527219	0.766439615879952
MTOR	23.0586847226737	24.1924062820466	0.069244049795093	0.37561163258786
UBIAD1	26.6744876507361	26.5817200944689	-0.00502609684061658	0.927873745128309
PTCHD2	1.07209878741805	1.16991645256733	0.125967658531469	0.49211610087097
FBXO2	3.33358137316285	4.27146336993628	0.357657466642714	0.327538543545749
FBXO44	12.4668289464712	11.6734714769203	-0.0948608929997403	0.209280761765937
FBXO6	8.51202769746252	8.34767087160459	-0.028129125605605	0.674032975273474
MAD2L2	75.3974844417362	73.6164327741539	-0.0344885474321725	0.626992318526672
AGTRAP	88.9563935458904	83.9579457996021	-0.0834314311447978	0.0276090178280871
C1orf167	2.41681547567694	2.82789193294517	0.226619661769497	0.192540378223278
MTHFR	15.6190392020896	16.1800234059582	0.0509079852694219	0.49558563357971
CLCN6	6.61253350875441	6.70821113725617	0.0207249696040619	0.863585232832356
NPPA-AS1	1.52181812966564	1.27685816379341	-0.253197678487244	0.571680546474642
KIAA2013	94.5810418193925	98.1207049073547	0.0530065650649358	0.438085822490153
PLOD1	28.0549071964729	28.7404157571657	0.0348277913989161	0.498335261038932
MFN2	59.1241323326349	63.401481670213	0.100769449479737	0.055542254762664
MIIP	29.3797410599504	29.8399472381715	0.0224233040044989	0.523710130673338
TNFRSF1B	9.49862499724703	10.2307422845923	0.107120230743417	0.11860427304142
VPS13D	6.16572505826898	6.76631799037607	0.134100421439156	0.360770160888508
DHRS3	0.637758439370471	0.794677266459468	0.31735898852359	0.446541504318187
PRDM2	16.7219703473547	16.7787739746598	0.00489245189101648	0.968714283358582
KAZN	2.69374979397815	2.92468481219312	0.118665302667122	0.0664883173970283
TMEM51	1.29458305809359	1.40239557300083	0.115405818106791	0.524530406687004
EFHD2	30.8087316260393	33.0974995187937	0.103382938206878	0.358200420191842
CASP9	7.94644372716762	8.14392414706682	0.0354147687816385	0.75459032461943
DNAJC16	13.1177087401976	13.8445935574172	0.0778069528539976	0.25618146601389
AGMAT	15.9934143081515	16.7182722021008	0.0639477943483992	0.214098235185607
DDI2	6.96999133634044	7.66908141494294	0.137896922526114	0.452377632193261
RSC1A1	8.20519542834776	8.56341973309237	0.0616493446726236	0.811497831511161
PLEKHM2	61.3345634504549	64.0645247027118	0.0628254001068718	0.29823311050815
SLC25A34	2.14579432094472	1.99447508283015	-0.105502697453105	0.419200333663292
UQCRHL	32.0551243076179	30.4131035503745	-0.0758619575625196	0.606319015832776
FLJ37453	3.46778062463811	3.51401413746609	0.0191073604839407	0.72922168877293
SPEN	25.6082417793381	26.8752367126038	0.0696692585591507	0.542725244900218
ZBTB17	17.6944411190629	18.1423155755666	0.0360624097028778	0.614723817288959
ARHGEF19	5.09666764714866	5.55633265764259	0.124578697652377	0.0921655983365152
RSG1	5.04286175103705	5.80974999933533	0.204233409364041	0.0815910110869383
FBXO42	13.1971590893747	13.4149776915461	0.0236172568535043	0.475731175602967
SZRD1	96.9394281412607	99.9432901699084	0.0440261410303674	0.169125451953983
NECAP2	100.897613355917	101.919025907105	0.0145313450206475	0.52762038999766
CROCCP3	1.54263395209991	1.62155473812931	0.0719819561730179	0.695481691257363
NBPF1	5.56537950027896	5.95919623944526	0.0986376894033254	0.305216318354125
CROCCP2	83.4700287493341	87.4946180379999	0.067936008925184	0.321122381277244
MST1P2	4.24040843441414	4.252904691136	0.00424529281910901	0.972075179120808
MST1L	1.08534387082666	1.06367110619867	-0.0291000765263557	0.868360081799577
CROCC	8.46718766883166	9.77355197031146	0.207000105808496	0.223001840728768
ATP13A2	15.4494604752926	16.9709852620182	0.135513866608192	0.127786806488075
SDHB	158.679647900096	159.938865245083	0.0114034558725156	0.772318219454618
RCC2	134.980850632575	149.449212666534	0.146900546022891	0.0564928004949671
ALDH4A1	9.96553834119914	10.9977508941251	0.142188867068584	0.121613589847162
IFFO2	9.11157211957389	9.74929873131844	0.0975984497803317	0.233105330254817
UBR4	26.3359790925645	28.3731731517482	0.107492409808275	0.45131093792013
EMC1	30.3892255088006	33.1497294421464	0.125437188343274	0.118081487969019
MRTO4	69.5139377114659	73.112498399538	0.0728157817250068	0.0728125470699937
AKR7A3	0.627185311927331	0.870306211272019	0.472631319308973	0.206905536322959
LOC100506730	4.75664102657031	4.9529229299693	0.0583370197411494	0.670059518275535
AKR7A2	37.879502478761	38.2013876290667	0.0122076616152085	0.651786361485171
PQLC2	8.96125596539119	9.09944849864757	0.022078161318595	0.668239128044488
CAPZB	129.656905414497	135.254825768672	0.0609810240861301	0.0421907404603358
MINOS1	44.6370625999959	46.551049096014	0.0605715895286672	0.212470277202603
RPS14P3	3.50676506941528	3.70179370053947	0.078083714050767	0.716672594303651
TMCO4	25.4293525001982	26.7901728999189	0.0752091645619837	0.0336477529745864
OTUD3	5.11531928861481	4.9878750920998	-0.0363989558861755	0.811820281571821
MUL1	37.3642302580608	37.9727253793349	0.0233057462250239	0.689550281424769
PINK1	27.1303748380938	28.395884727589	0.0657728820711695	0.225412812522505
PINK1-AS	5.95444558294527	6.29312607655431	0.0798096608269843	0.57139127210589
DDOST	416.537269105947	421.037323917253	0.0155025457635958	0.579713478000451
HP1BP3	149.801977413576	155.43297800756	0.0532359631425098	0.562433339014724
EIF4G3	21.0907706741256	22.1922564853167	0.0734445533492971	0.42664470770599
ECE1	38.2071603399279	39.548419192341	0.0497769925773208	0.129287651953599
LOC100506801	2.14867473441335	2.45629754393394	0.193038227699419	0.161462267771552
NBPF3	7.57388867008261	8.18029265651081	0.111118242708129	0.0779146018237568
USP48	77.7579400968208	84.1786117813672	0.114463717202447	0.0122594425513533
HSPG2	3.67331379889121	3.84715251018168	0.0667088766577173	0.508385764767617
LOC101928043	1.70752589514916	1.74570711710221	0.031904076092249	0.731008095003063
LINC00339	21.7791981667485	20.8833474439194	-0.0605978564549856	0.494896058532438
CDC42	175.828914719794	175.561567550982	-0.00219528148042639	0.960457143989508
ZBTB40	11.5933203849049	12.271291734596	0.0819933013466323	0.450946944137137
KDM1A	39.1862530290747	42.1936504900109	0.106678281634854	0.0174224235481871
LUZP1	5.11192596695057	5.16042577667342	0.0136231617921619	0.871387731406117
LINC01355	2.66291445619249	2.39321555800711	-0.154055737048011	0.209419440356127
HNRNPR	71.8418099698503	77.9975964907699	0.118605970225712	0.0992998249834928
ZNF436	3.25247419974775	3.51070612880718	0.11022362457765	0.119989052143536
ZNF436-AS1	1.07575460733567	0.970612916966286	-0.148381054397805	0.466021203570367
ASAP3	0.144636526538865	0.213964102534673	0.564936834397537	0.0552463899681544
E2F2	89.1969900546838	96.0281828936622	0.106462850932141	0.10030599198118
ID3	18.9080425074675	18.6073164454089	-0.0231300088125088	0.713978931441119
MDS2	4.12535368923886	4.00006644304887	-0.0444938507686853	0.47947418138531
RPL11	3444.93010564202	3445.78614742085	0.000358455402923243	0.995290307933192
TCEB3	32.81125967494	34.1116281919646	0.0560726360773308	0.446217609109012
TCEB3-AS1	10.640363748168	10.4494162521757	-0.0261251215906034	0.764758562295789
PITHD1	65.4751479040829	69.7194992857602	0.090614794763437	0.108107810621867
LYPLA2	92.3440364685464	96.4526949003885	0.0628027522223563	0.0491917285012937
GALE	18.2198425934958	18.4777652583231	0.0202797892517179	0.719091015796674
HMGCL	35.5751376715596	39.154155627918	0.138296096319016	0.0224419443580994
FUCA1	47.8525645708203	49.9769048740079	0.0626653110732364	0.1014388374136
PNRC2	164.811829975546	174.594347374073	0.0831870503818178	0.021920305014968
SRSF10	23.9639708165313	24.760881639554	0.04719570258224	0.57373569459821
IL22RA1	9.55556304666269	9.47804692951522	-0.0117510799292706	0.838229602394689
IFNLR1	30.9251654124218	32.3089408792064	0.0631521464249387	0.265531816824783
GRHL3	17.542190670356	18.1918064595669	0.0524598878459532	0.325733747760692
STPG1	9.1147392918455	8.70918344013885	-0.0656639313035697	0.485835628694399
NIPAL3	47.5256921262663	49.8154397450165	0.0678853216994574	0.338815869398246
RCAN3AS	2.01972434694249	1.82877496856551	-0.143280844771711	0.684010903051216
RCAN3	17.6492041514305	17.6298456337403	-0.00158328755699028	0.990856446733435
NCMAP	0.645316574418012	0.615727168627604	-0.0677158522826434	0.776638876212549
SRRM1	84.1567339600668	83.5068913950428	-0.0111834554285828	0.895659509700631
CLIC4	146.310032430395	158.273637133055	0.113392274828464	0.210278199552615
RUNX3	61.0985559571756	63.9197583078698	0.065123670327754	0.0627701983627766
SYF2	100.934727164891	106.445014650415	0.0766857555288553	0.0619319642836358
RSRP1	139.732527464117	140.999584974785	0.0130230203014492	0.755145915948083
TMEM50A	131.124298480945	137.798747998225	0.0716277258087146	0.114298168708675
TMEM57	26.0446180955544	26.8177157888649	0.0422010779393722	0.35583340391583
LDLRAP1	151.050422300906	151.801524728183	0.00715606407284863	0.760173507356382
MAN1C1	12.2983564050978	12.6953598630066	0.0458357685467636	0.448174085466566
SEPN1	17.2834168435783	17.2964841273141	0.00109035051064185	0.986973335513368
MTFR1L	37.083290659295	37.97183773514	0.034160553170937	0.440523041386469
AUNIP	4.82176825592038	4.62020179009739	-0.0616064501290194	0.278080444916836
PAQR7	0.820050685447826	0.673557234456707	-0.283912540533561	0.236617878544593
STMN1	265.467368947229	281.026451979695	0.0821713954621576	0.03959423805629
PAFAH2	10.7445229329029	11.0040059019297	0.0344273913996524	0.660687864795203
PDIK1L	17.4944528180753	18.6575090400531	0.0928588436902307	0.210115686841095
ZNF593	87.0138296756217	85.8086333374403	-0.0201219093448508	0.521365966522556
CNKSR1	17.9721590102368	17.9917347792426	0.00157056784900195	0.978550582411837
CEP85	22.3630177995026	23.6979691688829	0.0836485433965516	0.0938690414251506
SH3BGRL3	165.948240969479	161.903048256179	-0.0356031886374062	0.434612228047639
UBXN11	19.0215468455743	20.2975061388929	0.0936679090581012	0.529480119760686
CD52	9.20691591398989	8.21284780668254	-0.164835407009997	0.562306381214589
DHDDS	24.040984586126	23.4891933605602	-0.0334988112989206	0.654923597604493
LOC101928324	1.69102367495309	1.2548450069713	-0.430387678422641	0.195397125387213
HMGN2	471.590663354334	493.584174261223	0.0657609824083792	0.0171780933713073
RPS6KA1	64.0502869262516	66.3070735632984	0.0499577501895979	0.108172815730567
ARID1A	74.1828875691211	77.0819639594445	0.05530690446316	0.467748870032414
PIGV	11.1706621911694	11.3440983689569	0.0222272373133605	0.662868502035957
ZDHHC18	57.3828577846647	59.3464606123762	0.0485421718741713	0.0215870205008386
SFN	7.08300536177489	7.90597886268531	0.158582463597353	0.159086862277473
GPN2	33.3954639981032	33.5612974723491	0.00714633189686574	0.928715147864876
GPATCH3	16.1292313669713	17.9919126195406	0.157670870586818	0.101291753299047
NUDC	110.07636057508	125.205389981242	0.185791993846763	0.039678272947323
KDF1	14.8985939836216	13.4712044523068	-0.145297339423237	0.00520586002759991
TRNP1	0.281792865770797	0.207761149348732	-0.439709186756372	0.501922597855168
SLC9A1	12.8261311163875	13.4607308953614	0.0696706875671473	0.251312251715491
WDTC1	44.8528819635059	46.5643437791905	0.0540249604727807	0.34633880647614
TMEM222	56.51401297628	57.8216787675097	0.0330018594922825	0.59030113300141
ACTG1P20	1.4917318503856	1.07049403149487	-0.478711471960695	0.135595849252806
SYTL1	20.8710773277306	22.0235584144293	0.0775425166734521	0.381645608953804
MAP3K6	1.26524131019042	1.25195202681261	-0.0152332846843814	0.943896309345657
WASF2	69.4215329533953	72.5914825755336	0.0644170586169582	0.233916696688416
AHDC1	1.07063700220111	1.04165801862248	-0.0395877079238537	0.633637161272553
IFI6	11.3087466885378	10.4377861241432	-0.115623303231516	0.13614931846715
FAM76A	7.22334166541409	7.72605470160592	0.097065480360789	0.273477251676349
STX12	19.4697714549077	20.5451108963137	0.0775591686167885	0.244844181431232
PPP1R8	62.0363992692355	62.4924737072411	0.010567497418591	0.790965442796626
THEMIS2	0.661459403197684	0.500471091090372	-0.402365877895013	0.153151017782169
RPA2	65.0077795488239	66.7854897926796	0.0389223110631637	0.562586862189895
SMPDL3B	3.19677343723642	3.27873391156345	0.036522322749017	0.761466031280052
XKR8	11.3384204473939	11.0163813612337	-0.0415692646195895	0.45639456455916
EYA3	27.3553943041468	28.1089585317042	0.039204650185607	0.644524629720821
DNAJC8	193.12152114546	193.758892246088	0.00475357720973174	0.863874497235204
ATPIF1	203.993152846577	209.395863833737	0.0377122171245768	0.521677059706711
SESN2	83.3016632293272	85.8749476308221	0.0438920129132664	0.275126839551609
MED18	30.2569482294756	30.1892265224336	-0.00323268799688219	0.952075404919199
PHACTR4	19.6636842487621	21.2261069978925	0.110306141306865	0.242293046001816
SNHG3	96.393714482573	94.136627400171	-0.0341829090930686	0.763169205508256
RCC1	70.0822734280724	74.0476549921659	0.0794044717877306	0.0478958858198405
SNORA73B	29.5403635390773	26.0641942967459	-0.180618317114164	0.219919822647121
TRNAU1AP	46.505948348923	47.9745954510947	0.0448553847462877	0.508987131036109
SNHG12	95.4622169006621	95.2957769580152	-0.00251755783272354	0.970133779032491
SNORD99	33.2815647953454	34.1005921410026	0.0350735251051533	0.890989460961843
SNORA61	76.357943473523	69.8115923933814	-0.129311628048712	0.259417729643712
SNORA44	36.1694580825108	36.3889597613914	0.0087288273100375	0.972725844086091
SNORA16A	28.6475044877074	28.4378930360171	-0.0105948902551683	0.976541679337461
TAF12	39.3896048772756	39.1689819201755	-0.00810331488605407	0.885876982386886
GMEB1	22.9706463212687	24.270184446503	0.0793936224447321	0.108064756329428
YTHDF2	87.9478359204471	89.9428565393961	0.0323606253915698	0.474609112480362
EPB41	67.3367333407149	72.1079470778097	0.0987645344489511	0.295182366552632
SRSF4	141.707407430956	152.947291030949	0.110119380608502	0.0866960936160367
MECR	23.5919576847525	25.9089752875045	0.135156817506925	0.141900240924399
PTPRU	0.188360962679391	0.173815973399705	-0.115939331600345	0.745960439510222
MATN1-AS1	2.2084199998415	2.19710492447444	-0.00741080315949994	0.930527812328806
LAPTM5	1582.23037698278	1563.19039665689	-0.017466166011548	0.728956024391642
SDC3	1.2893150849101	1.44858861337102	0.168043065216387	0.303754183389445
PUM1	37.7623535862928	40.3748997987315	0.0965099940826625	0.308134315513645
SNRNP40	66.3091564781392	66.9816537092041	0.0145578926467815	0.797310132790945
ZCCHC17	40.0890603455234	41.5249272053058	0.0507690367891322	0.47168836631565
SERINC2	3.50162038407292	3.05647798561198	-0.196152511432406	0.106877458478759
TINAGL1	0.691368301853396	0.742229907698972	0.10241167489507	0.152979460253947
PEF1	48.3709062519426	47.9799335647868	-0.0117084076038709	0.690746890704529
COL16A1	0.347434156397923	0.3412541854429	-0.0258928523483924	0.955116230950165
ADGRB2	4.94747059336414	5.82906643162544	0.236573711329659	0.00183976562632779
PTP4A2	112.420298324885	121.374696772387	0.110565142949137	0.0356614274221497
KHDRBS1	124.292269621917	133.036248689149	0.0980828231616584	0.00795546659363654
TMEM39B	35.7581147851644	36.3939109507561	0.0254264161945084	0.723465539373586
KPNA6	33.6604261454398	35.6768425035123	0.083934497024633	0.265476805658342
TXLNA	61.2037679799583	64.419369913675	0.0738740753143581	0.230840698687534
CCDC28B	1.30093757815735	1.21599513543219	-0.0974142827231881	0.606287689273675
IQCC	4.18572522987342	4.82367849835821	0.204656144171561	0.0414559307882848
TMEM234	7.88665391548135	8.19231856734996	0.0548584819292498	0.726529071183518
EIF3I	271.378001847553	279.622238997611	0.0431753268211675	0.223341351356924
FAM167B	0.888342299745017	0.690237742087603	-0.364022326690005	0.22374337238921
HDAC1	100.676759868674	105.228375222668	0.0637930938024871	0.0235135063298028
MARCKSL1	35.1104779512708	36.764953219879	0.0664295137814729	0.310519036468076
FAM229A	16.9486690190961	18.1902994055633	0.101997306604234	0.3730645362991
BSDC1	46.4541107957475	46.8618320909123	0.0126070897544131	0.777704567014709
ZBTB8A	4.98087971030656	5.43337151157736	0.125447126003449	0.21782885546151
ZBTB8OS	90.7253127757727	93.4274755168134	0.0423417603157629	0.3678906054267
RBBP4	97.1157305230634	101.474142253294	0.0633352419641464	0.299923531759882
SYNC	0.484093478468102	0.503337812757708	0.0562413240858675	0.831439522508995
KIAA1522	17.4525407358231	17.5800466294495	0.0105018182514417	0.878885861516562
YARS	241.779533210454	249.585241221828	0.0458405008106652	0.130747696206975
S100PBP	54.1842390969831	55.5736771216571	0.0365284346660508	0.570842882348479
TMEM54	12.3728894213704	13.1310916525552	0.0858044096274091	0.471985988292534
RNF19B	24.2812554493392	25.8052902901563	0.0878238426518122	0.271069190214252
AK2	75.4358090095462	76.0004272917056	0.0107580033694108	0.813895429884846
AZIN2	0.827518909905263	0.931966072273876	0.171485155501839	0.632245610816756
TRIM62	5.04225475074692	4.48704628555702	-0.168302943551001	0.142896736668867
ZNF362	8.97727748847292	8.97140482638442	-0.000944076074844723	0.991411218060956
PHC2	28.0381684597799	30.2029848875957	0.107299023533976	0.126538610040133
ZSCAN20	3.3916167803746	3.41374815326086	0.00938345989698563	0.958855024688342
SMIM12	22.2822185849203	22.5955998534311	0.0201489718800383	0.565576348927886
LOC653160	1.63644644284211	1.46464683029472	-0.160013556935295	0.222284529251933
ZMYM6NB	22.020042624294	20.7818722478388	-0.0834916284202225	0.0592299111300316
ZMYM6	19.6432957038023	20.4320508895404	0.056797021654975	0.300933607746424
ZMYM1	4.84326909467042	5.22433593643056	0.109266506280658	0.50085910483023
SFPQ	259.697526541768	271.650834019069	0.064921203056434	0.0999638778908474
ZMYM4	23.6484319492464	24.947864056849	0.077171776365498	0.297738870255253
KIAA0319L	31.298749463066	32.9353577244338	0.0735322042708096	0.346892851131827
NCDN	25.9726663381647	27.3913001274093	0.0767236173378134	0.242479244077439
TFAP2E	0.588392480888153	0.803574895518217	0.449653683140284	0.0885393979437054
PSMB2	97.9338280873875	100.262445754721	0.0339021485090282	0.323550217180042
C1orf216	19.440898821917	22.0919701011413	0.184427158596444	0.0424977878416882
CLSPN	18.7588951811661	20.1476003720717	0.103033158739609	0.029603092354878
AGO4	11.3139980085354	12.8289256557799	0.18129153642782	0.139878871551906
AGO1	8.73900960089202	9.28667788693109	0.0876928080054093	0.394874560572239
AGO3	6.53522152819927	6.94953561951528	0.0886804368551206	0.529621098690783
ADPRHL2	42.8946745124591	44.0879835626209	0.0395869499721131	0.158181026103344
TRAPPC3	85.1898978623776	90.6594108888501	0.0897744261170521	0.153212969915637
MAP7D1	86.6467444519745	93.7273542505243	0.113324614163594	0.122760441832261
THRAP3	107.622899521685	114.867415350385	0.0939845232926292	0.0986808777645784
SH3D21	1.46253683961867	1.57283998407292	0.104898937860194	0.401407877389923
EVA1B	5.84699974484532	7.14728813637177	0.289699422014438	0.161795492761835
STK40	58.2076460666585	60.8096624725807	0.063091906010846	0.0348033339584344
LSM10	105.596589120966	101.71353313376	-0.0540515902639013	0.325954379933018
OSCP1	1.12131033347971	1.16435774913282	0.0543487814626275	0.889117871829209
MRPS15	203.692681173346	205.05059180832	0.0095857633667582	0.812253571614023
LINC01137	5.36590530843538	5.81605306615921	0.116218836852961	0.475413132043298
ZC3H12A	33.32114931124	32.8113728104047	-0.0222422062061799	0.724626491968263
MEAF6	25.6211891495374	26.3545642647872	0.0407154026950134	0.443740526363735
SNIP1	15.1766899409316	15.9086088474725	0.0679505114322261	0.110185232954398
GNL2	109.144479939713	118.992352466646	0.124629688938855	0.010090710757724
C1orf109	32.2266838077756	34.1423170323852	0.0833052289272104	0.284103255608244
CDCA8	62.5985814795738	64.8290326794197	0.0505100812640998	0.478099348861132
EPHA10	1.0415252053697	1.2186612024458	0.226599347289953	0.174002155712238
MANEAL	43.0286498459768	44.4356632523956	0.0464204501060999	0.505256357869352
YRDC	32.4525256589238	34.6930107796137	0.096314285965783	0.1761255365919
C1orf122	68.0642315848833	74.5324071900987	0.130971008349758	0.425944867023535
MTF1	11.1429414597524	11.7958525542823	0.0821495756289935	0.555909828899898
INPP5B	26.1029338394555	28.2525673933314	0.114170007768904	0.338668663451881
SF3A3	95.4887515662436	102.97965754416	0.108956676688628	0.0123063842581845
FHL3	0.313804918472884	0.254704309266675	-0.301044596452535	0.552637474450459
UTP11L	45.3044637156466	46.2928334119418	0.0311356655468085	0.265060946025782
RRAGC	58.3395665924727	59.6900902880944	0.0330167676077155	0.474498530112917
AKIRIN1	81.9891141807642	84.1029244936499	0.0367235942562069	0.598596471843428
NDUFS5	398.408899641642	386.934339869155	-0.0421611030443993	0.553404576979774
MACF1	40.4110125655899	43.990659964098	0.122448744138872	0.35659543919685
