JQ1_0	JQ1_24	LOG2_FOLD_CHANGE	P_VALUE
FAM213B	8.72307971149564	6.54046965342652	-0.415443337615796	0.0355660342745768
TPRG1L	63.4782569499054	138.364388607374	1.1241382597408	0.00077656768322997
WRAP73	40.3081280901665	29.3746764725981	-0.45649782379238	0.00460133377329384
TP73	8.11117598134754	1.50936952257414	-2.42596504714386	0.000466756219930518
TP73-AS1	1.51550081456564	1.9613761066072	0.372071580646155	0.0156444311651124
LRRC47	55.9802138681333	76.7521330256104	0.455289846483327	0.0498479091212049
CEP104	24.6357073565998	35.9293071885031	0.544410220803447	0.00366123281562515
DFFB	8.58546755773646	2.11811083360446	-2.01911862171485	0.000393190592259244
C1orf174	32.1407574245054	18.076324120809	-0.830302596900543	0.000371573051571385
LINC01134	2.16288703353452	4.68565022261065	1.11529094695063	0.0452738128654355
NPHP4	7.83216053676874	10.2885204742721	0.393553291027744	0.00793397445584324
KCNAB2	68.0588697348918	75.1559808634797	0.143104725009242	0.00181381572776005
RPL22	576.64114737834	415.016459690119	-0.474505231529023	3.67841684540833e-05
RNF207	1.78385777951801	3.61713747123539	1.01984783040543	0.00614221735783223
ICMT	50.3967995643432	38.934141454225	-0.372296305244682	0.000121710649208403
LINC00337	0.468025048268355	0.635633053861873	0.44160840533861	0.497119817558385
GPR153	0.479133963317663	0.591413826089756	0.303738888967464	0.145729308573794
ACOT7	41.9514002666312	15.7577837312998	-1.41265432635799	8.29976494731822e-06
PLEKHG5	0.655972644095285	0.132190977857231	-2.31101193657128	0.0181848294093927
NOL9	12.0058936794498	13.165922745584	0.133065840447423	0.0174092334927037
ZBTB48	17.2466893080448	25.5474048857121	0.566857301874367	0.00793955754069351
KLHL21	30.3231486970956	43.7571279310311	0.529098479695849	0.000260290861832729
PHF13	17.2640502420283	11.2749785623183	-0.614646278076708	0.0206746649274004
THAP3	11.3426598406026	14.9965407960615	0.402870766990842	0.038723186975948
DNAJC11	45.3009795803515	37.8180677134612	-0.260466595468875	0.00254927296746304
CAMTA1	6.28827119789877	5.65193258219803	-0.153919181967012	0.0547104199539928
VAMP3	39.7954547266532	47.1887522916682	0.245839364491077	0.000363743111115236
PER3	0.382119058413399	0.058876529008158	-2.69825768801605	0.0195346250159496
PARK7	397.576295615389	386.70248487247	-0.0400077078524826	0.557816473288382
ERRFI1	0.835721809214896	1.19666491183855	0.51792453730176	0.0411902239054938
RERE	10.5189929575688	12.9225978630385	0.296899533957118	0.128770862195094
ENO1	586.400047293906	317.696857789356	-0.884234398815895	2.47301243447719e-05
H6PD	2.52853558503456	6.07850961223043	1.26541555090659	0.000255232921343772
SLC25A33	15.2872560250123	12.3955378883642	-0.30250859775947	0.0271701729519303
TMEM201	9.03946686764345	5.11981269938681	-0.820146655081684	0.00380674478153271
PIK3CD	2.39845996159508	1.47233411317929	-0.704003260478807	0.0106251605238768
CLSTN1	69.3238146448568	85.0051829572257	0.294199765195389	0.0178164036910208
CTNNBIP1	20.2202196300508	25.378924062809	0.327832239810997	0.0406590180748496
LZIC	30.0376725654526	20.4138030851025	-0.557228050572162	0.00841108139988209
NMNAT1	7.93154459687116	9.7131673852078	0.29233997837918	0.00873880136936496
UBE4B	39.3740676365398	43.4892461533466	0.143412939792482	0.0465590697183825
KIF1B	13.4559693431218	22.08502603203	0.714822209108513	1.38504309330113e-05
RNU6-2	2.12596123233352	1.82943593063349	-0.216716397652824	0.607441505005871
PGD	136.308773303823	126.393145281942	-0.108960198455539	0.0485735847378156
APITD1	4.96884665959465	3.17557916840787	-0.645891283027884	0.00625314499167584
DFFA	23.8139585646783	26.8012510492719	0.170492887533253	0.155968502957712
PEX14	20.106033060305	14.6887007106041	-0.452921676687084	0.00351032193057267
TARDBP	98.9021206615813	125.207957065209	0.340252888871279	0.00347568732000099
SRM	214.03096417717	60.8789255251652	-1.81380472704123	0.000341048502921737
EXOSC10	75.5222395375046	44.9465853238791	-0.748690031368836	0.00540469833291731
MTOR	21.936484930971	28.5881500830671	0.382084898318087	0.0245504138612286
UBIAD1	26.2016956896273	19.0414594175994	-0.460516124271413	0.000127470328839647
PTCHD2	1.05574968425391	1.33693159605246	0.340657836329516	0.156736969887325
FBXO2	4.01449283659269	6.00093998718785	0.579970763072907	0.0332547759578671
FBXO44	11.6398048449596	10.3852045154079	-0.16453724257029	0.0400859363880277
FBXO6	7.84363093308729	8.1764141557264	0.059946620323924	0.692562330208615
MAD2L2	72.8231054372725	31.1776499338533	-1.22388407711741	3.96677741852738e-05
AGTRAP	86.6957453990982	45.8977247016207	-0.917538558444144	0.00330288802699818
C1orf167	2.48025720266498	0.239998898419554	-3.369390046763	1.5519577737951e-06
MTHFR	15.3148735187874	36.4433709183391	1.25072295872764	0.00180697026822035
CLCN6	5.88814987569061	8.24524703670585	0.485748325137633	0.0947091068937421
NPPA-AS1	1.00457300921874	1.52871506027628	0.605737107009499	0.0780202097832979
KIAA2013	96.3852126351691	122.492835358842	0.345813636960498	0.0106439108626056
PLOD1	27.9766163760978	34.2772915981304	0.293031633463966	0.0153356273677132
MFN2	60.1088441061467	45.4364681583526	-0.403726580829703	0.00522418655510225
MIIP	30.4089996214782	20.9769439794622	-0.535693841584486	0.000691110679714573
TNFRSF1B	9.90843810398958	3.89567757434061	-1.34678338136366	4.59623767080329e-05
VPS13D	5.80223723078456	7.23281242913052	0.317947455369694	0.026472473767699
DHRS3	0.587239210236348	0.0583721244658869	-3.33059681933774	0.0077422068769224
PRDM2	15.7720079929419	21.395055019704	0.439911042325027	0.10595115472471
KAZN	2.77874818443279	2.18156789377243	-0.349069727312627	0.00953037254256457
TMEM51	1.41218453516001	0.238909594141479	-2.56339192712552	0.00660973202681769
EFHD2	31.90171173975	16.2563390930803	-0.97263143538555	0.00273621457266161
CASP9	8.20318228297442	15.6545473654452	0.932326203022339	0.00295413733778643
DNAJC16	12.8814210184323	24.9061028727542	0.951207543093247	0.0121519596694977
AGMAT	16.3674586634822	4.66822223935785	-1.80988518540072	1.91028908248839e-06
DDI2	6.35164798816662	9.96078826834305	0.649128957835664	0.00128478223433846
RSC1A1	7.35859969877338	10.3639998954275	0.494077745526841	0.152461380534278
PLEKHM2	61.2838743269972	69.809344813828	0.187912664912899	0.0202379962606045
SLC25A34	1.83853605321034	0.965264106785078	-0.929561829090336	0.00902578303156468
UQCRHL	33.1103673829215	22.643790328264	-0.548167548444678	0.0153169269899354
FLJ37453	3.3452838103808	3.8799017289955	0.213891499179904	0.0437273290434121
SPEN	22.6241466179034	25.3976327744189	0.166830659833944	0.205598049678332
ZBTB17	18.4209819045431	19.1957124868711	0.0594341453514477	0.241216352778535
ARHGEF19	4.72848459666255	2.01997856327868	-1.22703791438627	0.000473934907726448
RSG1	5.37983749953283	6.11987272170227	0.185939052549646	0.221920253165743
FBXO42	12.8003112374491	18.3488241912194	0.519508727321414	0.00301008716802694
SZRD1	101.811306517476	112.907510749896	0.149243672330582	8.61380045833721e-05
NECAP2	104.704780619133	177.977298988503	0.765365922660475	0.000368909238589746
CROCCP3	1.44890846406667	2.38796787788942	0.720816975724673	0.0326684472523088
NBPF1	5.70611852466122	12.767330705378	1.16187530977294	2.95509586299895e-05
CROCCP2	78.3323050144987	100.895775664727	0.365186455507917	0.00232977620951367
MST1P2	3.36645432181903	2.96333056564536	-0.184010318675111	0.204629828142491
MST1L	0.852515036386171	0.730042448377577	-0.223744928100504	0.397749643578722
CROCC	8.04823384689487	15.5635531415243	0.951427334219426	0.013958775016944
ATP13A2	15.5617569148697	24.805346024493	0.672646133284869	0.0190111781061513
SDHB	160.903232745364	130.628840304335	-0.30071986086015	0.0262593070959018
RCC2	137.5130037003	76.4325278348803	-0.847309401102344	0.00178122144261115
ALDH4A1	9.95662845786291	13.6687191951998	0.457148863355742	0.00289459635727852
IFFO2	9.26035024101165	17.4065233548822	0.910489414323137	0.000824345060637377
UBR4	23.4847568086548	50.9371430048711	1.11699338892205	0.00101252507429742
EMC1	29.0264502352827	29.8709690362615	0.0413758908934799	0.43857551356097
MRTO4	72.1110496637928	20.4644248676356	-1.81710222048221	7.98447625599683e-06
AKR7A3	0.539927236784112	0.898829047602517	0.735281753290841	0.0646375129590877
LOC100506730	4.81318354693953	3.13882506570368	-0.616766814099666	0.00593503993991768
AKR7A2	37.8270333387404	39.2401411430968	0.0529125962445771	0.665104689359132
PQLC2	8.34382508090575	9.11544573461425	0.127604290422467	0.302288443005607
CAPZB	135.367988466562	113.900758548423	-0.249109258757729	0.000844196386767649
MINOS1	46.8812821419006	33.7131401891295	-0.475701013628441	0.00371309399591087
RPS14P3	3.46342895825209	1.89507180116291	-0.869948570839321	0.0259316003701314
TMCO4	24.9221239559689	11.0601691255587	-1.17205357885145	1.26647681444498e-05
OTUD3	4.61021902034704	7.00877573479399	0.604327170750844	0.000421253631468729
MUL1	37.9922783380188	50.5992872582804	0.413410832474193	0.0122456105743202
PINK1	28.0204011594179	93.3229536717596	1.7357543588117	4.47262489483785e-07
PINK1-AS	6.14299564126541	6.06763016239239	-0.0178092073395668	0.831553874978554
DDOST	415.193209125421	290.02131864349	-0.517623894704106	8.70181317278711e-05
HP1BP3	148.106939305385	180.632159887279	0.286415536913206	0.0193368988917016
EIF4G3	20.6458537405837	40.1800901991916	0.960628725141155	0.0208750103530927
ECE1	39.9783095286532	41.0536727571023	0.0382938252059965	0.43545693781702
LOC100506801	2.21224236218941	1.52575948140833	-0.535981893004953	0.0556224178130462
NBPF3	7.62332475022037	11.7451351310106	0.623571071352105	0.0198838909534186
USP48	77.5085957789575	79.500664472401	0.0366106030504468	0.0947523358359659
HSPG2	3.45179832657689	0.0849403357633396	-5.34475455484449	0.000126409309193705
LOC101928043	1.69058581463227	1.50800005098811	-0.164886772327191	0.729519473172703
LINC00339	22.6565612787278	23.0151655365637	0.0226559078292316	0.75567258992834
CDC42	184.412237841993	204.593657346819	0.149827022358099	0.164750969457055
ZBTB40	10.9337732488655	25.0594069571647	1.19656091150948	0.0027051015732393
KDM1A	38.7311235426348	38.2918058318978	-0.0164576538696622	0.733091379201318
LUZP1	4.83110057567732	8.61114025598145	0.833852399066507	0.0108321719116536
LINC01355	2.20108468299526	3.30909936482667	0.58822396165591	0.227131101272537
HNRNPR	76.2423130228946	39.3909295918542	-0.95272842437532	0.00116064793509317
ZNF436	3.33756987781783	4.05655175217055	0.281455851513535	0.00927123094273031
ZNF436-AS1	1.06023894712955	1.19727021406895	0.175359350388782	0.485809401904047
ASAP3	0.10392927489526	0.951827613454573	3.19509821793193	0.00666761212050018
E2F2	89.4544321046529	23.8880457510472	-1.90486413006441	4.66198479591436e-06
ID3	17.9785128557304	10.5386869752825	-0.770578557660879	0.00200726247809044
MDS2	3.63841191760019	0.262960614238722	-3.79039024831243	0.00604092249893644
RPL11	3575.66585200394	2817.29595284222	-0.343900797463569	0.0465196306749239
TCEB3	32.8822171370959	53.0672497455962	0.690514203450913	2.80687348858297e-05
TCEB3-AS1	11.1622445105027	13.8972600122978	0.316173314543921	0.142892758814748
PITHD1	68.0291727913277	92.5723653832296	0.444428039169645	0.00261486380735074
LYPLA2	93.407963219013	89.6633737066725	-0.0590267640894336	0.316470585063844
GALE	16.7952659062723	17.2001997035143	0.0343706786730708	0.665667029304178
HMGCL	35.7708695254398	71.6882098463988	1.00295067848057	0.0022515975180995
FUCA1	49.6294413181507	94.5250704096518	0.929500804630283	0.00480250617390293
PNRC2	170.865382812459	192.974369083843	0.175549103233097	0.106102758507285
SRSF10	23.8633554389166	15.985135572381	-0.578065935514647	0.00592577103020521
IL22RA1	9.22901423350879	5.31697851894376	-0.795569921603876	0.0054834224974112
IFNLR1	31.1518707662109	32.3613866561348	0.054954623118225	0.24634394387475
GRHL3	17.6988804087457	19.0444432001876	0.105712007077472	0.340706159020532
STPG1	8.45517520507494	6.56875322022024	-0.364215083616698	0.0912070848259305
NIPAL3	47.1693516337646	44.2422589220251	-0.0924247218401331	0.0301230796630579
RCAN3AS	2.75900496711974	2.07190239475392	-0.413192013313593	0.391968131134187
RCAN3	17.0531481236236	20.4788328784224	0.264095401317196	0.0181552404400307
NCMAP	0.623036684406393	0.474482556974808	-0.392962060079154	0.222720076111831
SRRM1	79.5216492356673	70.3617756212127	-0.176555787383594	0.331950772997755
CLIC4	152.608837096849	173.454467682291	0.184718494213608	0.0226732676802919
RUNX3	62.3113899771379	57.883428647473	-0.106345518878873	0.143406446213284
SYF2	103.270219721209	113.778667069008	0.139805804116881	0.151513027963964
RSRP1	126.651516813361	384.626512139079	1.60259385518425	0.000786944186245076
TMEM50A	137.066761435064	203.833971206964	0.572515751482353	0.0112611642349166
TMEM57	26.7036287409501	23.3932017578007	-0.190946469669952	0.104246171906829
LDLRAP1	149.107166630606	191.592035594384	0.361687989616768	0.000105749287646031
MAN1C1	11.6796202374066	18.0796071455263	0.630369963775253	0.00489623040348215
SEPN1	17.3872351540339	8.18885161496296	-1.08629548845595	0.000338086216458883
MTFR1L	37.0719725359173	60.7212314806355	0.711872169668039	0.000533237621047334
AUNIP	4.69684810439138	0.998635431511167	-2.23366293833156	0.0128790689026543
PAQR7	0.631862253503182	0.169031119728474	-1.90232120345949	0.0603145481230376
STMN1	275.984591469395	102.454667095083	-1.42960201734444	6.61273350007298e-05
PAFAH2	10.8045859932365	8.64271137531545	-0.322087904405159	0.00177697509814937
PDIK1L	17.9504275052679	10.1199598763476	-0.826814633471501	0.000354669071508733
ZNF593	85.7892627335181	56.559056398586	-0.601039042104318	0.0100531252586935
CNKSR1	18.1228947798717	16.4754427161955	-0.137496183443337	0.123927558063464
CEP85	21.840258573424	17.8857087853716	-0.288182645429291	0.0488598599968423
SH3BGRL3	173.648932968991	173.044782227803	-0.00502810476405142	0.962152549207143
UBXN11	18.5688832650865	7.73619585253619	-1.26319082980858	0.000120284233728589
CD52	10.0398312870446	2.15655891299985	-2.21893199257412	0.0235188401471666
DHDDS	22.9613471903489	25.930704129455	0.175454091622408	0.104501357745734
LOC101928324	0.744149343646529	1.39661207698107	0.908267262783652	0.168797713023751
HMGN2	496.572590511448	293.362961638614	-0.75931789484838	0.000401095198172388
RPS6KA1	64.1537395362981	83.7477549663493	0.38451715372631	0.00317394438450391
ARID1A	72.231453357955	88.2907428638436	0.289634982734248	0.141364592089179
PIGV	11.0346233708162	10.0938525372334	-0.12856047365798	0.117003648121631
ZDHHC18	57.0802546230107	69.5726549126253	0.285528605028204	0.00257649717832562
SFN	8.07004819278888	0.78493888001353	-3.36192506231193	0.00656069844039494
GPN2	31.582009443969	38.6777359486151	0.292400379908381	0.0501247051134861
GPATCH3	16.7050807580188	23.3846969568652	0.485277775774463	0.0345850697769729
NUDC	117.656019532046	84.5022096048233	-0.477514162503904	0.0359766619442371
KDF1	14.4458444205477	1.91128109991442	-2.91804265589619	0.00174109768402578
TRNP1	0.259124091181268	0.732250959604215	1.49869502731742	0.032444940799371
SLC9A1	12.168830744467	13.6380891555966	0.164450969512602	0.220733313430759
WDTC1	44.8312906767244	80.7177592919883	0.848380091431882	5.22823555503417e-05
TMEM222	56.1257401674372	53.7114778098404	-0.0634321496151244	0.279984005100362
ACTG1P20	1.16556088698045	1.42221823210606	0.287118485663598	0.397097871149877
SYTL1	19.1976705438936	1.57971259333794	-3.60319725498246	0.000525347499854569
MAP3K6	1.22549826927554	0.821448157884096	-0.577127012984025	0.0353402508369894
WASF2	69.9060050114747	70.8754752324738	0.019870113414845	0.214071688244154
AHDC1	0.869156121923268	3.00206190688699	1.78826647861817	3.33073501626799e-05
IFI6	9.91752178669268	45.1659364414186	2.18718355422125	0.024299024458981
FAM76A	7.63644340297003	10.8803519064513	0.510752439827101	0.0461228566906261
STX12	19.1835087046408	29.4842797372753	0.620079334931918	0.00681304658167387
PPP1R8	64.0315686542984	45.9083972752794	-0.480025287261375	0.00726625624409247
THEMIS2	0.453390056654035	3.29963410084618	2.86348139505609	0.000100342412133677
RPA2	66.4524233995807	36.1327822893306	-0.87901346377235	0.000324868828082836
SMPDL3B	3.17367320839693	2.54803926000479	-0.316766075500289	0.0843655025207544
XKR8	11.3083358028792	10.6046477849178	-0.0926899249455896	0.390892229084521
EYA3	26.3621529447967	26.0086685330207	-0.0194756522077681	0.847173615315378
DNAJC8	207.181605271601	215.652354457696	0.0578115490024517	0.376659296516435
ATPIF1	208.686484301453	204.521715508921	-0.0290831341819688	0.669888258964648
SESN2	82.0353596627528	35.4980968769667	-1.20850420699326	2.241859493446e-05
MED18	31.8403700229756	26.0285130834477	-0.290764203761695	0.0817189936246746
PHACTR4	19.6146034596382	19.2375296629234	-0.0280046182483082	0.600347796796975
SNHG3	91.2943974465977	61.0149486908768	-0.581363580696078	0.0068832929801059
RCC1	70.4930995540525	42.733379970773	-0.722118610913078	3.56279426097347e-05
SNORA73B	23.2880550671175	31.0375170048188	0.414422990839995	0.182969753267017
TRNAU1AP	46.5564027452312	40.7638860816088	-0.191687998103537	0.0224792256595611
SNHG12	83.5040068507683	144.198553447645	0.788139361466105	0.00131962711094747
SNORD99	22.8345884615785	41.7090018903211	0.869137999639491	0.0752033525058273
SNORA61	66.7335938038184	88.0429695628039	0.39979460668978	0.370272948911986
SNORA44	31.1147350988569	69.2835733320142	1.15491537601845	0.041669801228742
SNORA16A	33.4225186784309	65.4599840506296	0.969792793712838	0.00371460924704109
TAF12	38.807799425201	64.1407512388076	0.724894623006618	0.0142554742370636
GMEB1	23.1176941060059	15.345390688035	-0.591192125415109	0.00344033796180735
YTHDF2	88.8787081344541	89.0928617645203	0.00347199869482287	0.974106138560113
EPB41	68.7734428345179	54.7617371632047	-0.328683356675558	0.0250244540558145
SRSF4	146.495162707187	101.249341672324	-0.532940499860682	0.00175273007983034
MECR	23.239930060469	14.7146796590714	-0.659349592104225	0.00748324149823413
PTPRU	0.190544076407675	0.0352735023089221	-2.43346802536419	0.0355110698593919
MATN1-AS1	2.11530761259898	2.22896219599938	0.0755046697498954	0.714317763921715
LAPTM5	1567.80013477226	1446.04779479184	-0.116626417455988	0.472193787443096
SDC3	1.22769386603761	0.538181486268871	-1.18978619209671	0.00716918819813938
PUM1	37.3900213219062	49.1731824786426	0.395218435215111	0.0491179011660537
SNRNP40	69.502978563176	45.6925152999974	-0.605116943337013	0.00470270872819967
ZCCHC17	42.595088443232	39.5753739556204	-0.106084102942639	0.302099462929067
SERINC2	3.14380712533765	5.26790663277535	0.744717065800513	0.00244779758870411
TINAGL1	0.460750428917766	0.12564631559722	-1.87461714205667	0.0209198636963446
PEF1	49.8545047679994	44.439921906591	-0.165867588466679	0.0705586118067553
COL16A1	0.385222734073145	0.33449220128056	-0.203720272238149	0.525722848872442
ADGRB2	5.11014610301431	1.77549356345274	-1.52514440922778	1.71111744731622e-05
PTP4A2	115.61055030926	112.133524087316	-0.0440554012432826	0.0287565405678038
KHDRBS1	131.358798556916	116.006043200558	-0.179312874170927	0.00624559512009158
TMEM39B	35.1705754391216	35.6345969615144	0.0189096674881233	0.59195836242051
KPNA6	34.0543405315754	37.3686931817907	0.133991417805265	0.120288830975606
TXLNA	61.2948587704847	75.9306356938731	0.308916016468875	0.0100045706409599
CCDC28B	1.18107346535933	1.58812144962626	0.427222538699817	0.240568307573088
IQCC	4.106489801839	3.5453909157902	-0.211961007062457	0.145778951344554
TMEM234	7.41144045462564	11.0581644804388	0.577286065086273	0.0147382157282801
EIF3I	281.932811169644	205.39631562147	-0.456941084684254	7.94166703690764e-05
FAM167B	0.809983167508568	0.205789503279493	-1.97672253079603	0.00913728408407384
HDAC1	101.414991019453	88.9247096752018	-0.18961466098812	0.0013205545740285
MARCKSL1	36.2372329407937	204.746203210262	2.49829199780325	0.00151916995031518
FAM229A	14.8606872925363	23.0281220275425	0.631895921642193	0.0187151914566374
BSDC1	46.1512480708127	75.5533782000448	0.711126600426773	0.00858060855528416
ZBTB8A	5.24049035897615	3.70356550046776	-0.500786960162841	0.00417645192777678
ZBTB8OS	91.5290663622082	84.9273250685854	-0.108001154040523	0.19640885221792
RBBP4	98.3836785045114	65.5657913330275	-0.585475706274261	0.00033460885236977
SYNC	0.489195052780196	0.332933203138599	-0.555177057618958	0.182621203481221
KIAA1522	16.0216431641654	6.73319743488876	-1.25065844259853	0.00115710948622204
YARS	238.937869980239	155.853634252313	-0.616443732335427	1.41945258727175e-05
S100PBP	53.006863380868	37.4252050762968	-0.502168951603904	0.00268782037734497
TMEM54	12.1178164477955	4.47702164603529	-1.43651855922393	0.0019962383300919
RNF19B	25.9131234969069	66.5443251499132	1.36063271492615	5.66806671352128e-05
AK2	77.0458487415667	44.1233315558565	-0.8041754993929	0.000167210920218979
AZIN2	0.964546181464866	4.83892520927562	2.32676442123004	0.00303549484000947
TRIM62	4.97486367767807	14.3494497938514	1.52826652192329	0.000705380510826833
ZNF362	8.90809266570773	6.19667190178436	-0.523622982469014	0.00159370905214968
PHC2	29.9353703390236	37.5350031375229	0.326385485246827	0.00365167787122271
ZSCAN20	3.14687119151453	3.48935708284988	0.149043115968505	0.310941634599128
SMIM12	22.0888202492964	24.4168692843082	0.144561863458677	0.00756479036026161
LOC653160	1.49092382412387	1.95614046855429	0.391803424760059	0.357848047652742
ZMYM6NB	21.9952637704689	17.0408753411488	-0.368193457769507	0.156317675472471
ZMYM6	18.9503488201518	21.1188189776113	0.15630475307049	0.286094907398033
ZMYM1	4.88072225903739	4.1902849463583	-0.220046303555563	0.265099678295948
SFPQ	264.118905746444	255.968422159007	-0.045221732483992	0.567083678976572
ZMYM4	24.0023503928354	27.3638618967659	0.189096167566503	0.104127186331111
KIAA0319L	31.4927314794619	63.0550186279591	1.00159230792688	0.00524566532471423
NCDN	25.9068691890244	30.0835154961902	0.215638488908506	0.00780650541417017
TFAP2E	0.577190493454274	0.871270959321366	0.594073918623569	0.254770931214545
PSMB2	98.3291539425316	55.3386541082328	-0.829331672930889	3.46753186809483e-05
C1orf216	20.5370303693479	15.7220813302138	-0.385435366736823	0.0192364447347873
CLSPN	18.3257273054176	11.0497296323091	-0.729859386893139	9.56657832446629e-05
AGO4	10.9131508258816	10.9903845135183	0.0101741676136346	0.844910718534266
AGO1	8.34545709542433	8.53166215792693	0.0318357673652419	0.654964952294007
AGO3	6.19308913703985	8.6420774493043	0.480718949359491	0.066260395092745
ADPRHL2	44.6211609683087	46.3449898368422	0.0546853329561156	0.274550884211201
TRAPPC3	87.2069212536556	95.7874050000464	0.135393329454139	0.111565988868421
MAP7D1	89.4149846286259	143.390894957322	0.681364887493558	0.00139320286431746
THRAP3	111.853753372515	112.55699535453	0.00904205388432567	0.929924902076977
SH3D21	1.28832197165066	2.04057719157442	0.663484095945174	0.0104588317944361
EVA1B	5.69937704970445	23.2221073895502	2.02662275736523	0.00919955654140537
STK40	57.4455004150266	66.2346063268352	0.205391300807886	0.0207818035897095
LSM10	107.41832168391	91.8298954336699	-0.226204278041935	0.00480301126300841
OSCP1	1.13586886438783	0.766098159209872	-0.568195126045296	0.0204290727692996
MRPS15	209.010627447589	85.1555289966837	-1.29540419041217	4.28279816048906e-05
LINC01137	5.28016277877275	8.27460093998886	0.64810733040367	0.0330928544851089
ZC3H12A	29.1982444029696	103.874133798413	1.83088291429065	0.00315225091052505
MEAF6	25.6261324712192	24.109088528323	-0.0880386524374476	0.251963772672865
SNIP1	15.1426104041099	19.26580165374	0.34742828801135	0.0407788458612519
GNL2	113.938924312148	75.0720027225367	-0.601913815110313	0.000928331880901515
C1orf109	32.7019256741282	15.0517998375481	-1.11943958291844	0.00167843438019158
CDCA8	62.2033749385026	25.0487229753068	-1.31225580373576	1.21191172953782e-05
EPHA10	1.17188319532719	1.28104415822028	0.128491427216162	0.476194576683027
MANEAL	41.8356516137447	13.4423201656436	-1.63795073500047	2.07857128780889e-05
YRDC	34.295885169402	15.7533676583678	-1.12237521971292	0.000886698449053358
C1orf122	68.26195155547	76.5292875373478	0.164930308162661	0.523923234218784
MTF1	10.8283015784191	12.3854211541045	0.1938359532053	0.111505214899895
INPP5B	25.7810626443448	20.8792158507668	-0.304244199536988	0.000510777640344296
SF3A3	101.953261984156	72.3505002379382	-0.494833038143918	0.000137079021871133
FHL3	0.243543873639564	0.377723085432026	0.633147267606453	0.00387384283642081
UTP11L	46.4767964016543	37.3326713946754	-0.316071882148241	0.048311343363796
