GNE781_6	CCS1477_24	LOG2_FOLD_CHANGE	P_VALUE
ATAD3B	29.3080627416368	33.5988043394307	0.197112284328877	0.311169310712578
ATAD3A	53.1155986678813	31.890855382493	-0.735992810865303	0.00358037482119052
SSU72	180.552332281145	247.845076087342	0.457021540827535	0.00585548039209213
MIB2	7.88087472041947	20.8614942119364	1.40441482264743	0.0136879676587748
CDK11B	38.7153179470772	41.523697665948	0.101030430495495	0.188778074456847
SLC35E2B	32.5027922422792	85.1560354871403	1.38954512326521	0.0103630923386632
CDK11A	12.7968025692641	20.4653142889253	0.677397441608092	0.0115621956037022
SLC35E2	7.25037198887384	22.5972639511426	1.6400211821706	0.0176667240653785
NADK	49.9084588543618	71.2509036718467	0.513623957012495	0.030672068351421
GNB1	183.222315209995	262.078154025828	0.516401875950255	0.00102367788612165
TMEM52	3.80899068750471	1.66543336674516	-1.19351112712629	0.00263135842876063
FAAP20	7.85857426431637	9.11189597194865	0.213483679875406	0.0748230209655494
SKI	15.552268174166	24.5111635783979	0.656313971277908	0.0234181784361268
MORN1	0.949995320930969	2.51235218234931	1.40304640308649	0.00931469302997475
RER1	97.9600482510566	118.088525035367	0.26960339154483	0.00344697035214651
PEX10	28.9953001741702	33.159523228857	0.193604189896222	0.0260705096043237
PANK4	27.3611463087469	30.04929573652	0.135202505066793	0.256339073310541
LOC115110	4.4605275644038	19.6314031450644	2.13787703376882	0.00561162115529784
TNFRSF14	29.6835324749413	39.9960945519576	0.430196344434044	0.0348444042863948
FAM213B	12.5519257765044	11.0565027241981	-0.183013606614193	0.199553348013914
TPRG1L	97.7735777475337	117.817682003203	0.269039523956165	0.000760102906945969
WRAP73	49.3334746851147	36.9212715151078	-0.418114665513742	0.0516947205535111
TP73	14.1675817045837	2.93383942258521	-2.27173170704516	1.20747679635672e-05
TP73-AS1	1.96721225652394	3.89890023429065	0.986914610641302	0.0295481770974608
LRRC47	61.2570703861275	83.8818666186079	0.45348259417952	0.0209280266917201
CEP104	24.8668455962012	40.6263537622907	0.708192376984349	0.0154565224813744
DFFB	7.59048176473865	5.67395544000008	-0.419836635249083	0.0914214963849052
C1orf174	41.7515513880338	25.8038979221836	-0.694240790883107	0.000881704691406963
LINC01134	2.39735034574313	5.09451702746992	1.0875046238762	0.0412513602271273
NPHP4	10.293009730596	15.0601210589322	0.549068471387555	0.0295132976027491
KCNAB2	50.4377499829129	73.8574314280395	0.550239171395389	0.00637998834955857
RPL22	505.837741830515	397.774727356494	-0.346723066776144	0.00526828385123049
RNF207	1.06740174656987	7.89677138229456	2.88715964672229	0.0277481096986021
ICMT	82.6061421230438	50.6833581241027	-0.704736940032218	0.000930076420892729
LINC00337	1.61068433871746	0.73050076073177	-1.14071610239863	0.0109914493730506
GPR153	1.11000255123246	0.894931108850882	-0.310714458329171	0.292703559823842
ACOT7	62.137712376096	24.6788673115498	-1.33219294857401	4.4410516046594e-07
PLEKHG5	0.708978975353095	0.614912093140292	-0.205362665438448	0.294516216583656
NOL9	17.1507746815997	17.4407438511963	0.0241878298420284	0.744686451700613
ZBTB48	16.8920341103617	29.4796765137174	0.80337762803113	0.0256501362188535
KLHL21	33.2016541560188	32.5404096664188	-0.0290227066987271	0.645844042527252
PHF13	23.8470539678174	14.7700058745367	-0.691140648769827	0.0079321481521319
THAP3	14.9945075515751	16.6554585021639	0.151560927886203	0.201967391495294
DNAJC11	43.1795920541503	53.1740360916134	0.300372362734778	0.0678155401776435
CAMTA1	6.90001466355903	6.06031267072554	-0.18720719901091	0.0125383264218367
VAMP3	51.9454157468043	57.581716814411	0.148614368925574	0.0270681835712154
PER3	0.569596298657066	0.228958991629419	-1.31485054809288	0.0115041713785887
PARK7	438.118198047822	469.734903499072	0.100526655657707	0.0661309168258107
ERRFI1	2.0231859327747	1.59918116915733	-0.339295521956317	0.0944501943776665
RERE	8.88653333225646	15.7083267151575	0.821836876297729	0.00966550431118141
ENO1	630.977871585666	432.45651778596	-0.545034329378621	2.08692763444513e-05
H6PD	3.28268559377999	10.2346271502169	1.64051006116876	0.00589639813778973
SLC25A33	18.1846873293893	14.2170631724802	-0.355100642734141	0.0169180887253638
TMEM201	14.7564602574753	6.25283815611202	-1.23876361166364	6.82720854700306e-05
PIK3CD	2.78481643105149	3.03507589211629	0.124150360113396	0.0828256746178407
CLSTN1	78.6444173804563	105.526361555302	0.424187179963179	0.00396106948879262
CTNNBIP1	29.634832805569	28.5604808812391	-0.0532736474475053	0.148231387382625
LZIC	35.6822305036758	32.8471252410419	-0.119438688900749	0.0317702240771431
NMNAT1	8.52726461184278	12.823864116362	0.588676112581689	0.00328580767409543
UBE4B	42.0567464934775	45.6499871415682	0.118277206225111	0.0446023289235914
KIF1B	11.3506250130174	20.1927051093482	0.831062453257701	6.55581333389916e-05
RNU6-2	2.04993189390822	1.8047834742188	-0.183750216374109	0.547857704639038
PGD	175.146820665799	133.365131310125	-0.393183280873578	0.00163685685559456
APITD1	8.94897542043744	4.19402432343149	-1.09338728741096	0.000280537072195135
DFFA	28.9618398072356	33.1585784644636	0.195228905784586	0.0165299544161013
PEX14	26.3250794766012	24.0015816491466	-0.133308407560339	0.0705242152615997
TARDBP	115.092828625694	155.916483029928	0.437975510862564	0.000445940496342415
SRM	272.346415271248	81.1105324139567	-1.74748170856455	2.60550711820263e-05
EXOSC10	111.030820634281	89.4285634834094	-0.312152597615695	0.000582086977749049
MTOR	30.6201699701677	37.7785135406626	0.303083646425978	0.0113162234045318
UBIAD1	32.303841964847	22.0081084196942	-0.553670605914437	0.001796755532564
PTCHD2	0.783648279090068	0.952559593621705	0.281603070633596	0.223464731767352
FBXO2	4.83078222049148	8.9443394066391	0.888718119289396	0.000201939835423012
FBXO44	13.8197073057109	21.2660071546774	0.621822121875515	0.04451056116561
FBXO6	14.2505064671682	14.2932806547373	0.00432389396777819	0.951335755519033
MAD2L2	101.546067874459	46.413496468154	-1.12951808657716	0.00474161349567687
AGTRAP	57.2116256793461	69.60888541738	0.282963135188573	0.000518172726628053
C1orf167	1.83731206196116	0.592184176356679	-1.63347883854381	0.00732036438505029
MTHFR	10.5777953567911	32.3722120530041	1.61371698125341	0.00556895132909914
CLCN6	4.49310439811763	11.6086965886032	1.36942150846845	0.0119873100315687
NPPA-AS1	0.496106339917019	2.3869852166348	2.2664683322069	0.0114044506467156
KIAA2013	104.514915227364	126.945860078139	0.280504504317056	0.0348533366456402
PLOD1	36.6610184990506	55.6575143051586	0.602329611858738	0.00277690424256786
MFN2	75.067407674453	60.9478940915122	-0.300610289996576	0.00358403506750869
MIIP	32.8710684739845	29.2266115687482	-0.169535774162897	0.0905348518279693
TNFRSF1B	9.86778866387545	2.57809995447169	-1.93641861917582	0.000303811639386048
VPS13D	8.79032680407811	12.2081269841313	0.473853166156226	0.000143895961813811
DHRS3	0.88057751204219	0.290294866461478	-1.6009309418278	0.00774394644608305
PRDM2	18.5032394965833	22.3073604832332	0.269741940939106	0.058500341389348
KAZN	2.74395367484638	1.9392739647641	-0.500739495232426	0.0091001189605762
TMEM51	1.53543109951349	0.943043501543864	-0.703247547231039	0.00660871068994823
EFHD2	56.5240279614354	21.7826571855907	-1.37568432348576	2.52053990178817e-06
CASP9	18.7800386637546	16.3047289066116	-0.203909579102274	0.00220410419842359
DNAJC16	13.0371444335979	27.0458261820674	1.05277806269784	0.00169208029328389
AGMAT	14.9473760666513	3.10454852982892	-2.26743686013973	4.44756708064573e-06
DDI2	7.81722327117335	9.1986443982404	0.234765023441021	0.0269699390112241
RSC1A1	8.85848630742909	9.71493277917165	0.133143813828908	0.200179177110764
PLEKHM2	53.6004396171377	74.6514010995234	0.477924504578251	0.0262324821732486
SLC25A34	0.714004997792961	1.44642280457108	1.01848325106489	0.0225993595671448
UQCRHL	27.6361801081946	20.366612006426	-0.440352211806381	0.00694290924802455
FLJ37453	3.15390384749884	3.69880468671954	0.229920444167229	0.170082469903228
SPEN	23.5111878059422	30.7679047836306	0.388078776081079	0.0126776518442267
ZBTB17	24.7593694573614	26.7819605952676	0.113287004043762	0.212335323913532
ARHGEF19	7.3165121197475	2.87069270225635	-1.34975715686856	5.78982708743948e-05
RSG1	9.93053635529393	7.28613387827435	-0.446718136870475	0.00403986426762981
FBXO42	16.1683078669611	20.3298679572184	0.330432146885951	0.00567792227127503
SZRD1	97.9693143748877	135.768030105789	0.470741952920608	0.00976734524231671
NECAP2	97.0296752069778	168.328724951949	0.794783442066665	4.15276760279615e-08
CROCCP3	2.19649706163979	4.62218186966065	1.07336945738433	0.0166067086636551
NBPF1	10.0425736192783	18.1079254044629	0.850492231120225	0.0134765643997305
CROCCP2	107.377663265725	151.928622631467	0.50069977767378	0.0530883829550027
MST1P2	2.78907593053597	10.7772492137666	1.95012987511865	0.0221885112858144
MST1L	0.641219971788213	2.53301375580655	1.98196364550963	0.0216719050830874
CROCC	11.4587295779504	23.981584707624	1.06547989318079	0.0141924799642704
ATP13A2	26.9178345446351	40.439573957025	0.587205443773265	0.00394227748823728
SDHB	178.03033479398	132.554481571602	-0.425537637097664	0.0121896127585508
RCC2	134.294571075415	83.6399191145718	-0.683137412424559	0.00172698397504929
ALDH4A1	19.6221051436581	15.6223562392503	-0.328867764248884	0.00225321946292657
IFFO2	8.5847632763023	18.6647724737838	1.12046766432561	0.00261603053404901
UBR4	28.591404508516	49.6071752404547	0.794967316948904	0.000346184215754032
EMC1	29.1019184203555	35.8059516749108	0.29908515276865	0.0072499409092609
MRTO4	77.5410741488534	35.9474596411511	-1.10907089942784	5.64042715141561e-05
AKR7A3	0.704253784946591	1.16893751007551	0.731030489910042	0.330667668218261
LOC100506730	5.12745653435	4.62619719562479	-0.148416593575788	0.324210291743462
AKR7A2	54.7811826125516	44.6041468751196	-0.296502566553596	0.00721212792168112
PQLC2	13.5654467697392	12.1465044164046	-0.159395375332919	0.0151093639340433
CAPZB	127.293641107126	143.270814133232	0.170584394520352	0.0832607703033925
MINOS1	44.5158857302625	41.9563240902786	-0.0854319764045364	0.170871532457639
RPS14P3	1.88476373570024	2.68458243578768	0.510314020595434	0.245671706413118
TMCO4	21.9842939127047	23.7862695521265	0.113655831681736	0.309856716135814
OTUD3	6.20391786055403	6.57618508648465	0.0840713188719863	0.536041783516461
MUL1	51.2035150792409	57.0286423083979	0.155443833150408	0.00656836892659767
PINK1	54.546600123131	104.810155724286	0.942217333951711	8.68107542021019e-05
PINK1-AS	5.54448478349958	6.26661671208914	0.176633350201478	0.0257472097703987
DDOST	427.866107614735	351.936354810518	-0.281844852565377	0.00506550382330957
HP1BP3	133.760082989395	221.336383264624	0.726592973147938	0.0180300998872903
EIF4G3	23.2978191004303	53.3672887865116	1.19576080899198	0.00124677383924448
ECE1	40.8525989049724	47.0466186424031	0.203663175898156	0.0156317175254687
LOC100506801	0.90011591918183	1.73970622882698	0.950660997125265	0.0135499072625312
NBPF3	15.2286791528459	20.3448144998107	0.417870309984368	0.000138644580820387
USP48	66.8787490576306	85.983817085713	0.362517294814728	0.016296958548661
HSPG2	0.7686217626114	0.488584932082092	-0.653664453475478	0.0221086332196234
LOC101928043	1.38453251071146	1.92061578023683	0.472170005742595	0.367831935722595
LINC00339	13.8255370571467	26.0968348538102	0.916539317131624	0.00878560651594996
CDC42	210.528623344521	263.194875255499	0.32211500363528	0.00157986376546941
ZBTB40	13.7719515383571	26.1258381289392	0.92374431087852	0.0133905178060473
KDM1A	59.5450937355911	55.2176823880931	-0.108852305004409	0.0265620293831698
LUZP1	10.7564518438473	12.6839339135476	0.237800001212132	0.00507045489140165
LINC01355	2.24081642073488	4.20912896369792	0.909497252502799	0.0377446770152947
HNRNPR	90.9669353783807	50.4504792117879	-0.850474277370753	1.85227530860192e-05
ZNF436	5.85449647211004	5.69753090849615	-0.0392082481593652	0.371722986126491
ZNF436-AS1	1.11232778159331	1.82131723559092	0.711400246498548	0.063037155292915
ASAP3	0.505630912131677	1.61022452043937	1.67110529187238	2.10954500712253e-05
E2F2	75.5719487418909	17.9469368028513	-2.07411320069285	1.58209458343252e-05
ID3	14.6871188635408	25.4123401872696	0.7909778236356	0.00290710038744184
MDS2	1.05590284191162	0.212000010117279	-2.31634085357724	0.00375935980420407
RPL11	3313.02252651912	2814.32877615728	-0.23535713562439	0.000770170477836311
TCEB3	41.6954481723631	65.2605410489355	0.6463210528063	0.000616209524710023
TCEB3-AS1	7.61542946775015	13.1338642549823	0.786294145385401	0.00326860013775142
PITHD1	96.2826732403322	77.4743642108721	-0.313557187613501	0.00999383877059393
LYPLA2	100.587685253307	106.200913280951	0.0783424830145643	0.19790303444675
GALE	22.4718137117884	17.8787329036828	-0.329872076000969	0.00550365947580473
HMGCL	43.767686677052	74.6475307140082	0.770228404903766	0.000113748938134499
FUCA1	64.6755299410092	98.1573534724396	0.601876381277052	0.00018223739485039
PNRC2	206.202270724076	175.399052534836	-0.233419265225546	0.00263937135480546
SRSF10	28.5773021887675	22.8076740216031	-0.325350401864824	0.0385975777355174
IL22RA1	11.3788631119341	5.15202067422512	-1.14314613402707	0.00137939373260585
IFNLR1	21.4529713936009	32.0390158190312	0.578652346039037	0.0113359304864251
GRHL3	5.12185418734899	15.9885445485779	1.64230052803714	3.98335902331281e-05
STPG1	10.4905025886007	10.6116264960457	0.0165620046213304	0.868227537441681
NIPAL3	48.4601879390385	51.6461333495408	0.0918603413427366	0.0682679969751838
RCAN3AS	1.33017591482417	2.37266890187011	0.83489373749383	0.0360022778190879
RCAN3	22.7052365413819	29.7595631359321	0.390328281419668	0.00360859635293843
NCMAP	0.349036274059139	1.21080296768077	1.79451523299052	0.00204570724711358
SRRM1	90.109372218495	93.7521441404637	0.0571745181174108	0.316677680237394
CLIC4	116.396326878992	170.138610027615	0.547665041139487	0.000480572208137828
RUNX3	60.7424012695391	74.4405803907819	0.293385361424366	0.0537691861988105
SYF2	117.908058390196	112.338013901828	-0.0698161203454371	0.273776867250041
RSRP1	90.5895875634174	356.731167993562	1.97742013071992	0.0265650922142765
TMEM50A	150.489584166871	204.914301237294	0.445357038226012	2.44298173721566e-06
TMEM57	35.6124086805689	31.2556238650949	-0.188264217982113	0.00320216192296964
LDLRAP1	104.478369384785	189.87078573564	0.861813658104157	0.00322975618905943
MAN1C1	16.0693773906854	11.3593062780035	-0.500439301777825	0.00355368762357395
SEPN1	19.4846010784117	20.8140925202192	0.0952262648359298	0.455549037012794
MTFR1L	39.9395769962762	64.8744108778114	0.699830479321022	0.00279029316632151
AUNIP	9.64134665212937	1.54835547150962	-2.63849794502357	0.00166540256082741
PAQR7	0.936519471585836	0.460539646045919	-1.02398363288178	0.00555241377435224
STMN1	326.742095088603	103.118516831991	-1.6638489146682	0.000324877218741684
PAFAH2	12.7990080789504	13.3121792295642	0.0567147566336748	0.503677089854356
PDIK1L	21.6938314825213	15.18285617177	-0.514841665362435	0.00128843120949965
ZNF593	116.67737474541	76.9817244202842	-0.599936937358539	0.00670040383614317
CNKSR1	21.3843477307764	25.1211875442497	0.232349463268567	0.221856015797177
CEP85	28.6460146447576	18.6490790002859	-0.61923005549163	0.000166824375620289
SH3BGRL3	194.268939440013	256.297646204547	0.399764974190811	0.00596439531998655
UBXN11	20.3827432985571	16.6895161737535	-0.288406104023202	0.110839466641019
CD52	7.35544903892188	1.46370460388982	-2.32918899158399	0.00446284303124566
DHDDS	33.6318080219741	30.0428745917582	-0.162803478387158	0.124324627156834
LOC101928324	1.09739499468882	2.31921808614109	1.07955558855659	0.0593728781647369
HMGN2	949.91928477022	442.984685177439	-1.10054810902784	6.93586211045063e-07
RPS6KA1	70.1012103048685	88.3002275529899	0.332977803023035	0.028593295838419
ARID1A	60.9919189902727	92.7701636126071	0.605042777687581	0.0204624177065186
PIGV	11.1571323760554	14.0970067238348	0.33742259066119	0.00142210258158793
ZDHHC18	59.077546330914	70.7857912686098	0.260849891380675	0.0381233183651981
SFN	11.5024890394602	2.8182969264009	-2.02905055939639	7.44752816617372e-07
GPN2	36.7484919376703	44.3461885616751	0.271125067289079	0.0963160528336206
GPATCH3	23.0079801834192	24.1863607011049	0.0720593663761374	0.350977150311797
NUDC	157.455781775866	105.24079245347	-0.581252717185772	0.00552813926310789
KDF1	19.4816986064159	14.7689110751999	-0.399556012421252	0.010439684484057
TRNP1	0.376525027307912	0.985839140244227	1.38860649786254	0.00115006685214198
SLC9A1	22.1399916120924	14.6978481126572	-0.591049727587198	0.000735178565965451
WDTC1	59.083543410544	90.7770339854496	0.619570999691727	0.00250615052632698
TMEM222	62.1183721473306	57.9598386657995	-0.0999664443667747	0.0710496177689567
ACTG1P20	1.08538837541603	2.04415435642998	0.913292777426161	0.0278449498645081
SYTL1	10.501271233748	6.28400437829751	-0.740807893311454	0.0144935858662967
MAP3K6	3.17255017554852	2.33788022143437	-0.440441964261478	0.0147938540642091
WASF2	78.186773058776	87.6467405802195	0.164775874939466	0.0046196354568382
AHDC1	1.7106296866604	3.34414272587071	0.967108939845621	0.00223140962575701
IFI6	18.4672070940589	41.0166735970524	1.15124480029085	0.00238832440793164
FAM76A	12.9612796262612	15.0780758077845	0.218244172498347	0.0751552121361864
STX12	23.2893831364123	37.6981828775011	0.694822557052834	0.00312143109922407
PPP1R8	77.7610754502477	54.5843331850153	-0.510561244116246	0.00126859575122689
THEMIS2	1.96451037266555	3.20689757941073	0.707008493024656	0.00909071380034841
RPA2	102.110402553407	36.3730959638646	-1.48918621524319	1.23203605398377e-05
SMPDL3B	3.10505929097484	3.69370191464463	0.250446627208743	0.103893283711095
XKR8	16.6842053694227	13.8812899274006	-0.265341338419186	0.0504782866304573
EYA3	20.8124928289756	25.5856132256501	0.297883036596862	0.0105410322766011
DNAJC8	226.689049318741	219.610131529757	-0.0457700870000094	0.175261590341971
ATPIF1	164.990409655954	183.936227988322	0.156823492395814	0.0131255115486396
SESN2	21.656252285594	33.8054548942266	0.642472461016096	0.0125957708030351
MED18	42.4857476484892	34.7788403458447	-0.288769124425435	0.00379944979594395
PHACTR4	23.4245412991851	23.4877881517903	0.00389006374046043	0.951275577093471
SNHG3	62.7157163186514	76.0107679076696	0.277376787238412	0.286595314149614
RCC1	76.5904318005777	50.2011930374793	-0.609442521689982	0.00265078228661001
SNORA73B	42.6208280335869	54.6509720408894	0.35868853445157	0.106675556796855
TRNAU1AP	42.9676155604931	39.617188296981	-0.117123225392234	0.145006029420533
SNHG12	99.7775637608043	161.265357080562	0.692649203931991	0.0510975155022311
SNORD99	23.0556644994814	58.5541842821006	1.34465102237547	0.072351420052659
SNORA61	83.3477660741678	119.861025166622	0.524147181332678	0.0726599428833714
SNORA44	28.7226327771853	97.0498116211191	1.75653741689672	0.0384781581822174
SNORA16A	26.1625516280402	81.9280794779791	1.64685474276247	0.00963275491727748
TAF12	52.9814919560119	56.9473028706787	0.104139044357154	0.01987948086402
GMEB1	25.7199653054233	24.5054206145921	-0.0697877869774585	0.401988201804427
YTHDF2	101.52955951445	102.548812426881	0.0144109670707161	0.78503788679994
EPB41	73.8187647914107	60.4739166791806	-0.287674576974429	0.0137502606191841
SRSF4	158.271215761247	128.145728511133	-0.304613511377447	0.00726144622052474
MECR	29.7704097863422	20.0520922048183	-0.570126307106442	0.00355760584437881
PTPRU	0.392933720686745	0.116485361344775	-1.75413731841813	0.000257687473568632
MATN1-AS1	1.27412031074182	2.40205235675561	0.914766084649143	0.0931033732464578
LAPTM5	1038.05614723581	1194.74323900117	0.202816123976643	0.0284416784601259
SDC3	2.81187683035135	1.29220692113384	-1.1216962935751	0.00718942858218124
PUM1	41.7758405737952	55.1563653713883	0.400858533862782	0.00193685447276185
SNRNP40	97.2823729314095	52.8483937021592	-0.880318797368725	0.000850350113038515
ZCCHC17	72.9012022551426	42.4816982769569	-0.779101165609262	4.46788775886939e-05
SERINC2	6.8915397519461	20.1219355911005	1.54587082888603	0.00249344384714326
TINAGL1	1.81476335968144	0.509312269088989	-1.83315906028637	0.0348808973196671
PEF1	62.3394047140442	60.1417595702748	-0.0517773010468493	0.166578323738865
COL16A1	0.658504365021804	0.829106809811287	0.332364965409481	0.223368302953099
ADGRB2	7.34945266939611	4.26419642845435	-0.785362916358086	0.00871097625878648
PTP4A2	130.676831796362	139.50818597615	0.0943463953256128	0.00494675786481173
KHDRBS1	136.407124651354	149.031733481404	0.127700558521211	0.00748987882425121
TMEM39B	40.582636072289	32.9161773516516	-0.302065778109652	0.00749631871380166
KPNA6	37.3775183146072	48.0851004506979	0.363419148421469	7.37708511204253e-05
TXLNA	70.3734895706306	84.6268152606885	0.266082822195767	0.036095021587473
CCDC28B	0.44961451761619	4.39120325470856	3.28785578908867	0.00042258815846675
IQCC	8.40582575184601	4.88608661299304	-0.782710112823395	0.0185638413085149
TMEM234	12.3040389805335	21.0109181840913	0.772007230605824	0.0133526983912706
EIF3I	284.891446005299	265.013368799667	-0.104347165386842	0.0452367772032011
FAM167B	0.726770451638074	0.689147118371023	-0.0766877642381117	0.916754571157272
HDAC1	100.229814824078	126.453400743396	0.335294113175947	0.00562551494081787
MARCKSL1	61.7935564677569	107.235743276308	0.795257543932113	0.00325826552572404
FAM229A	10.7985090494294	26.7573220217699	1.30910159942205	0.0585896028989902
BSDC1	47.6857207330907	77.9970647199489	0.709862509157807	0.0106214113109966
ZBTB8A	4.8752742526396	5.18060014687317	0.0876358584648798	0.27606563452777
ZBTB8OS	82.2002606129698	81.8262324022895	-0.00657954175642599	0.954155505765721
RBBP4	104.162280970948	67.8344814072962	-0.618742235382166	5.50592751424128e-05
SYNC	0.739376415236839	0.407765090199079	-0.858570757041505	0.188675887524265
KIAA1522	20.5665901488111	15.483924471245	-0.409531445662674	0.00674033081489704
YARS	151.768292079862	152.41150729522	0.00610142281937591	0.865373612766308
S100PBP	29.5930309460572	37.658773408409	0.347728544120861	0.0177520283468033
TMEM54	19.8870855668236	15.1919249147679	-0.388527185919043	0.0260380052678495
RNF19B	35.4177412723085	58.5977389463071	0.726372789131677	0.00101188504055428
AK2	80.1604971834626	55.973152147112	-0.518156460776957	8.22408917641371e-05
AZIN2	1.20904766812105	3.95125467388223	1.70843971102311	0.000404569429786955
TRIM62	11.8452096895762	20.7858025458627	0.811294713828558	0.00965049120119425
ZNF362	11.4931579145706	13.5209869900156	0.234425213533393	0.19758549834117
PHC2	39.9476660267451	46.5699168431192	0.221287090990552	0.0580519673345231
ZSCAN20	5.01114500669957	7.06135804521784	0.49480538487277	0.0103698825134457
SMIM12	24.1769593773695	27.7971146036901	0.201302321062531	0.021965602021667
LOC653160	1.59015331465764	3.64171926116325	1.19545384007471	0.0302601057606757
ZMYM6NB	26.6459198761917	28.274203140331	0.0855717259286696	0.168568798177666
ZMYM6	20.8369596802954	24.0054052303716	0.20421450063039	0.114210918275889
ZMYM1	5.34579575233845	8.0399447447067	0.58878086902091	0.0148801252561351
SFPQ	349.510335801543	335.949469571763	-0.0570908675398203	0.168637897833792
ZMYM4	23.3378796475948	32.3844829690489	0.472629219474481	0.000377202311493131
KIAA0319L	27.3632419124746	62.3862940963112	1.1889899458346	0.00635353504623105
NCDN	31.0853027561293	33.221096252423	0.0958670510117277	0.145083961773602
TFAP2E	0.443355052732792	0.948793307692992	1.09763131646356	0.184327588499439
PSMB2	102.181480864764	75.13989107725	-0.443482819490936	0.00304698268875723
C1orf216	20.4958583152679	22.5655332315099	0.138788462649284	0.14223258304555
CLSPN	51.9991024306212	12.4787097570515	-2.05901794707564	0.00092704379260299
AGO4	15.2560820136582	18.3528070741612	0.266616236694919	0.0505374602634559
AGO1	15.3559832860057	12.995564880667	-0.240781549947935	0.0352962670063451
AGO3	9.07593291033012	11.1143623068067	0.292307325546373	0.0184897526921749
ADPRHL2	51.5480994496002	43.9552937207403	-0.229882311533392	0.0394669952785313
TRAPPC3	89.7374056117673	105.030934645864	0.227032925732356	0.000936272897936689
MAP7D1	83.4317681241494	145.114241245407	0.798520384702169	0.00244048528895497
THRAP3	137.837011585988	119.368753751624	-0.207538085518377	0.00177027478105192
SH3D21	4.62339202102586	3.69637756332374	-0.322839567869995	0.0811945281334271
EVA1B	17.8271576309205	36.9103702110144	1.0499495104581	1.94491644957919e-05
STK40	41.8239866234946	64.195148994946	0.618133697168387	0.00571054627969865
LSM10	111.971318535025	101.636403932568	-0.13971199669606	0.0298688627999354
OSCP1	4.52438561106198	4.81639138113735	0.0902307358863545	0.431803163090189
MRPS15	196.178856395591	148.76780125368	-0.399107251613716	0.000358917509131044
LINC01137	3.17594501181542	6.8314981085401	1.10501605406438	0.0136557104037639
ZC3H12A	17.1642444879511	52.4146543747343	1.61056386857039	0.0182588146030737
MEAF6	36.3628549774306	29.9826199866001	-0.278339018559843	0.00686245920930019
SNIP1	19.8007688722743	20.8266897426701	0.0728770994134783	0.206543820825359
GNL2	143.543530445276	83.6798429472251	-0.778536260256559	0.0027228645114362
C1orf109	27.2589091836886	19.8972098714879	-0.454161691177948	0.000677606149019905
CDCA8	105.849929503219	24.2052828045959	-2.12862645323402	0.000237801971787623
EPHA10	1.84632652492935	2.67291461351367	0.533756033507042	0.0441082765769023
MANEAL	63.4146132277303	26.1069329431611	-1.28038235350888	3.97692700752873e-05
YRDC	28.5027351241792	21.5433372718816	-0.40385861237531	0.0164409650721092
C1orf122	83.7959542797769	65.7328219348572	-0.35026666958049	0.00614637689653934
MTF1	11.2958911552836	13.5486328787675	0.262349191862673	0.0168247558212251
INPP5B	26.2618310690638	28.6701080491092	0.126579832066223	0.0992487752090178
SF3A3	126.763408925984	79.4411887017777	-0.674179246750529	4.92874824347115e-06
FHL3	0.665949364590304	0.473161731350218	-0.493079090990876	0.402738560072946
UTP11L	65.3656790064832	47.1181952723737	-0.47224904915316	0.000174849554681488
