GNE781_0	GNE781_6	LOG2_FOLD_CHANGE	P_VALUE
SKI	11.3981198765632	15.552268174166	0.448329130238914	0.00698664547157528
MORN1	0.726135364885998	0.949995320930969	0.387681889687475	0.0174667840738361
RER1	97.5765930244027	97.9600482510566	0.00565837338152454	0.916231084212655
PEX10	23.9282189536606	28.9953001741702	0.277106056943788	0.0192663236919088
PANK4	23.7816207920417	27.3611463087469	0.202281631285781	0.101364164391475
LOC115110	15.4653276905245	4.4605275644038	-1.79375114396253	0.0103975099231185
TNFRSF14	51.1702145709195	29.6835324749413	-0.785641493555632	0.00125726877469419
FAM213B	8.54639418151125	12.5519257765044	0.554520961889643	0.00452331700080078
TPRG1L	57.4455751865864	97.7735777475337	0.767248873249975	0.00542674610488484
WRAP73	37.9609043113022	49.3334746851147	0.378052542778338	0.0458596483839016
TP73	7.82964787367883	14.1675817045837	0.855574191401463	0.00579944662267918
TP73-AS1	1.69882252068829	1.96721225652394	0.211617489423509	0.0898957572504253
LRRC47	62.4838821155677	61.2570703861275	-0.0286077188956811	0.751859424953688
CEP104	23.8816874742503	24.8668455962012	0.0583187300309482	0.612267043870887
DFFB	7.73688234311995	7.59048176473865	-0.027560878753746	0.793209733267363
C1orf174	31.7504969642166	41.7515513880338	0.395050632316828	0.0048797376752877
LINC01134	2.34358578979325	2.39735034574313	0.0327231506390226	0.90076445346673
NPHP4	8.08228433804944	10.293009730596	0.34882988347069	0.0868758103679333
KCNAB2	66.639694459779	50.4377499829129	-0.401877867233271	0.0795664197781826
RPL22	556.303149556399	505.837741830515	-0.137196589417135	0.234488131116314
RNF207	1.69431067751288	1.06740174656987	-0.666595161807286	0.0645423276164937
ICMT	46.7907187079928	82.6061421230438	0.820026667490284	0.0062214319405618
LINC00337	0.642538223340903	1.61068433871746	1.32581959786493	0.00871964536424626
GPR153	0.458885785154735	1.11000255123246	1.27435597009444	0.00264900245529473
ACOT7	45.6271959938935	62.137712376096	0.445575132959613	0.0345736633134577
PLEKHG5	0.59180663197864	0.708978975353095	0.260616981296452	0.11007386502308
NOL9	11.8558501480196	17.1507746815997	0.532674624883399	0.000323682991470062
ZBTB48	17.9690066737396	16.8920341103617	-0.0891675933921056	0.185614634948837
KLHL21	30.545053416559	33.2016541560188	0.120316357209662	0.287564807326728
PHF13	16.9201139465178	23.8470539678174	0.495071764531134	0.000978028624118535
THAP3	11.4133662651707	14.9945075515751	0.393709778369275	0.0261626566922281
DNAJC11	48.5941090427379	43.1795920541503	-0.17043181633449	0.146725252203318
CAMTA1	6.63379604476777	6.90001466355903	0.0567647705073106	0.366880383365627
VAMP3	38.7820824180385	51.9454157468043	0.421606163398465	0.0103248797195161
PER3	0.221207090349939	0.569596298657066	1.3645421424216	0.00307477834043486
PARK7	424.014913609812	438.118198047822	0.0472051322202415	0.790946382576242
ERRFI1	1.02770170294388	2.0231859327747	0.977207337340164	0.00592816786472779
RERE	9.56892936389927	8.88653333225646	-0.106736786908994	0.712618399055282
ENO1	560.804073014998	630.977871585666	0.170092583322726	0.0103287564964533
H6PD	2.27353699200463	3.28268559377999	0.529938101420209	0.103651311526119
SLC25A33	16.5637296250984	18.1846873293893	0.134696561609042	0.137294129859806
TMEM201	9.34662488472412	14.7564602574753	0.658829293441128	0.00050549222804951
PIK3CD	2.52641791555769	2.78481643105149	0.140488924515356	0.125048903523637
CLSTN1	69.5196269550856	78.6444173804563	0.177924018114462	0.0688661627717205
CTNNBIP1	20.5656335591512	29.634832805569	0.527058400915322	0.0232910176635766
LZIC	26.3719923532965	35.6822305036758	0.436199233089989	0.0466398011646228
NMNAT1	7.62676970528716	8.52726461184278	0.161010888566944	0.190983521923826
UBE4B	37.2405106547252	42.0567464934775	0.175464391849931	0.270979689782949
KIF1B	11.8599787345846	11.3506250130174	-0.0633296825334073	0.835822478834448
RNU6-2	2.65022112372916	2.04993189390822	-0.370536758313731	0.31779840111101
PGD	134.090662096826	175.146820665799	0.385356026715416	0.000462810935018807
APITD1	4.78811949120555	8.94897542043744	0.902263359548761	0.00338191799891336
DFFA	24.4553598330094	28.9618398072356	0.244002560391009	0.0137935827035236
PEX14	22.6806149020253	26.3250794766012	0.214978132602392	0.00587040981404229
TARDBP	99.9734315785136	115.092828625694	0.203181294919605	0.0399939739230378
SRM	233.842598458075	272.346415271248	0.219905112426201	0.0464321342230186
EXOSC10	65.0342974010988	111.030820634281	0.771687540660699	0.0427673120379162
MTOR	19.5114660551821	30.6201699701677	0.650160107711932	0.107985488097827
UBIAD1	23.8608571779797	32.303841964847	0.437059886548872	0.11755184151602
PTCHD2	0.846319739813321	0.783648279090068	-0.110996534825719	0.646939948112075
FBXO2	5.32256231532097	4.83078222049148	-0.139864120313904	0.655301993431049
FBXO44	12.869079704391	13.8197073057109	0.102818173493648	0.209083452492229
FBXO6	8.65174072613229	14.2505064671682	0.719950857367086	0.00277611956930339
MAD2L2	77.7447488199877	101.546067874459	0.38531723738177	0.0150664934730947
AGTRAP	83.212934381378	57.2116256793461	-0.540499454790867	0.015626313126368
C1orf167	3.02690228293792	1.83731206196116	-0.720245416894543	0.00620429141611081
MTHFR	14.1920473213866	10.5777953567911	-0.424043755546298	0.0862026367818845
CLCN6	5.75893666308178	4.49310439811763	-0.358089871789143	0.197550857866936
NPPA-AS1	1.18356329168635	0.496106339917019	-1.25441555786475	0.0469311373538288
KIAA2013	101.567487694062	104.514915227364	0.0412701812103543	0.463135344538454
PLOD1	26.3529810758078	36.6610184990506	0.476280696492391	0.017779621915613
MFN2	58.6327117140467	75.067407674453	0.356480881111344	0.0187907692000203
MIIP	33.7396326005572	32.8710684739845	-0.0376259118592098	0.824423992074123
TNFRSF1B	9.6951021906385	9.86778866387545	0.0254707130541737	0.769388729862182
VPS13D	5.08737965270795	8.79032680407811	0.788994041119286	0.0838750256000147
DHRS3	0.794869335469835	0.88057751204219	0.147732278995174	0.479884018122208
PRDM2	13.8883694481772	18.5032394965833	0.413900645041769	0.267217481020437
KAZN	2.59788248048137	2.74395367484638	0.0789199556690808	0.726607949695272
TMEM51	1.62795265257199	1.53543109951349	-0.0844149661341564	0.52212833647195
EFHD2	35.6826885586274	56.5240279614354	0.663639956205042	0.0258461603306999
CASP9	7.89550342987681	18.7800386637546	1.25009687050498	0.000202399312844405
DNAJC16	11.4834547799321	13.0371444335979	0.183071166249102	0.493535504248648
AGMAT	16.191362941623	14.9473760666513	-0.115332183491255	0.0622156500648061
DDI2	5.19478624736996	7.81722327117335	0.589591856800349	0.27031008872812
RSC1A1	6.16771412042992	8.85848630742909	0.522324303053572	0.400209790969176
PLEKHM2	57.3227810631453	53.6004396171377	-0.096863771518191	0.52155662854854
SLC25A34	1.53327788260526	0.714004997792961	-1.10261310879795	0.126214673727813
UQCRHL	35.5467453723302	27.6361801081946	-0.363159254839605	0.27277875499969
FLJ37453	4.42848566609194	3.15390384749884	-0.489674771615036	0.217348243384743
SPEN	21.036482719492	23.5111878059422	0.16045391954446	0.642482302531422
ZBTB17	18.5314546754058	24.7593694573614	0.417998440189318	0.00939698846507633
ARHGEF19	5.72233633290741	7.3165121197475	0.354551764948268	0.109554345360407
RSG1	5.44630926892494	9.93053635529393	0.86659273262505	0.000634048594564118
FBXO42	12.5894957272333	16.1683078669611	0.360948200997001	0.0316921260995252
SZRD1	94.8761923157181	97.9693143748877	0.0462838327132302	0.608959607847075
NECAP2	101.864761873117	97.0296752069778	-0.0701571170431579	0.184672574110399
CROCCP3	1.58774080168245	2.19649706163979	0.468229157396829	0.0558058950295152
NBPF1	5.56861403108683	10.0425736192783	0.850738831537337	0.00693399281522671
CROCCP2	89.7030386209196	107.377663265725	0.259465153409448	0.0373395658500805
MST1P2	3.63682384896842	2.78907593053597	-0.382891838759184	0.171961261359098
MST1L	1.17866863757905	0.641219971788213	-0.878266920140402	0.00321150178640967
CROCC	9.8116657069944	11.4587295779504	0.223877116460219	0.285793229829025
ATP13A2	15.7085595903977	26.9178345446351	0.77701145676508	0.00182874983651569
SDHB	176.403766314683	178.03033479398	0.0132417210738218	0.953312125708881
RCC2	150.023111696348	134.294571075415	-0.159783786847281	0.340408817021436
ALDH4A1	10.5917141603743	19.6221051436581	0.889543734745458	0.00134707576420007
IFFO2	9.09884610021642	8.5847632763023	-0.0839052441909834	0.579601517007972
UBR4	22.0996191086246	28.591404508516	0.371559987179722	0.289005048836756
EMC1	27.9650761215628	29.1019184203555	0.0574880024337593	0.527142027224229
MRTO4	74.1060416286705	77.5410741488534	0.0653695547269912	0.489256886657925
AKR7A3	0.828343152298974	0.704253784946591	-0.234133135137661	0.508940096660516
LOC100506730	4.11629360932931	5.12745653435	0.316897465700886	0.219604236501768
AKR7A2	39.9564569471596	54.7811826125516	0.455251750261177	0.0580424733087721
PQLC2	9.46543485080216	13.5654467697392	0.519195871381835	0.0122745226389196
CAPZB	131.057942096443	127.293641107126	-0.0420444315719907	0.161939444482398
MINOS1	54.2489858782514	44.5158857302625	-0.285275906952535	0.349605094003505
RPS14P3	3.43804660320643	1.88476373570024	-0.867205414894179	0.0521523025329437
TMCO4	25.6330936009868	21.9842939127047	-0.221534407694368	0.0521637702348974
OTUD3	4.17571983926307	6.20391786055403	0.571154664612684	0.0413108868870955
MUL1	36.3930815489279	51.2035150792409	0.492578638297329	0.00311942295661381
PINK1	28.9799641346675	54.546600123131	0.912433467075582	3.36852153069567e-05
PINK1-AS	5.22417247053686	5.54448478349958	0.0858508786904381	0.763394700337898
DDOST	391.22114966392	427.866107614735	0.129175038458504	0.357229193836111
HP1BP3	134.355760361571	133.760082989395	-0.00641052907613539	0.969760029342283
EIF4G3	18.3501436641311	23.2978191004303	0.344403553052298	0.264718859452677
ECE1	36.9442692935307	40.8525989049724	0.145077266366955	0.241904526789902
LOC100506801	1.91035104124875	0.90011591918183	-1.08565505619398	0.0200059489325364
NBPF3	6.57846071461791	15.2286791528459	1.21096886202181	0.00375186157842961
USP48	74.1721179265936	66.8787490576306	-0.149329102035348	0.280228337541077
HSPG2	3.3549953906497	0.7686217626114	-2.12596505405506	0.0147571595887821
LOC101928043	1.89460401783485	1.38453251071146	-0.452497418531658	0.445202098211952
LINC00339	23.0325488347792	13.8255370571467	-0.73633854844202	0.00120161012113932
CDC42	155.343029376095	210.528623344521	0.438558888937323	0.0731586698622183
ZBTB40	9.79764390494182	13.7719515383571	0.491226246399262	0.133950783586668
KDM1A	40.8509930179339	59.5450937355911	0.54361149275214	0.00717191816638306
LUZP1	4.60815021121529	10.7564518438473	1.22294261457776	0.0105450195682328
LINC01355	2.16315447312716	2.24081642073488	0.0508877673108351	0.902694142331578
HNRNPR	68.7186113510319	90.9669353783807	0.404641367291757	0.0638791098627387
ZNF436	3.02146311725872	5.85449647211004	0.954297762847176	0.0195822246529588
ZNF436-AS1	1.07498132031631	1.11232778159331	0.049270394501977	0.868302029284104
ASAP3	0.13745314371582	0.505630912131677	1.87914476310495	0.00160344795104934
E2F2	87.9296815002144	75.5719487418909	-0.218499417573406	0.13771203014816
ID3	19.8107037295013	14.6871188635408	-0.431728715882622	0.226000243001711
MDS2	3.44300829906788	1.05590284191162	-1.70519256607309	0.0220403924300139
RPL11	3223.48323838097	3313.02252651912	0.0395275311796452	0.82316312294092
TCEB3	31.3435906126482	41.6954481723631	0.41171943607808	0.0631708972079689
TCEB3-AS1	10.799624443801	7.61542946775015	-0.503983839566288	0.121218052279533
PITHD1	70.957188199834	96.2826732403322	0.44032735656707	0.0100732992942704
LYPLA2	102.530298089492	100.587685253307	-0.0275966048336142	0.839771447163059
GALE	18.6406652862266	22.4718137117884	0.269663219119829	0.167818521297712
HMGCL	40.5417020697347	43.767686677052	0.110459473935781	0.433319010185175
FUCA1	44.84480054341	64.6755299410092	0.528279246233485	0.0191278564152443
PNRC2	159.19020729249	206.202270724076	0.373308629802998	0.0208442079453073
SRSF10	21.4135144521471	28.5773021887675	0.416348131976534	0.0444533068355964
IL22RA1	8.16282400059377	11.3788631119341	0.479216165230567	0.0734727211459418
IFNLR1	29.239821090826	21.4529713936009	-0.446756998534685	0.0986018319689327
GRHL3	15.8070614369549	5.12185418734899	-1.62583110590056	0.0270110066020839
STPG1	7.81472902201005	10.4905025886007	0.424816044188615	0.047183906376328
NIPAL3	44.3739908748162	48.4601879390385	0.127085688860729	0.366165644370701
RCAN3AS	3.49590987752697	1.33017591482417	-1.39405093975672	0.0538415455536008
RCAN3	15.2090722678318	22.7052365413819	0.578092913361249	0.0320788695593654
NCMAP	0.419128481427579	0.349036274059139	-0.264015583369811	0.451154962124023
SRRM1	74.8373439320948	90.109372218495	0.267918811142171	0.303203539935703
CLIC4	130.552760627616	116.396326878992	-0.165587432938057	0.428167134293522
RUNX3	59.2345366558554	60.7424012695391	0.0362653587547585	0.826696861611219
SYF2	110.394252116716	117.908058390196	0.0949972647836882	0.47986718306806
RSRP1	141.815412820287	90.5895875634174	-0.646597196022968	0.00631887683040756
TMEM50A	124.315438006617	150.489584166871	0.275658169843475	0.065490153027487
TMEM57	24.4460268919529	35.6124086805689	0.542780007926764	0.0350179456299653
LDLRAP1	147.691141192084	104.478369384785	-0.499379007247595	0.0139886981807279
MAN1C1	12.0926833563476	16.0693773906854	0.410179619824096	0.00655438965252687
SEPN1	15.3163965784806	19.4846010784117	0.347257473883697	0.287458844195277
MTFR1L	35.5499745632987	39.9395769962762	0.167970525578703	0.226739878778945
AUNIP	4.32655720875017	9.64134665212937	1.15601518940777	0.000641463216727026
PAQR7	0.68690373993063	0.936519471585836	0.447201051054313	0.0594420130211738
STMN1	302.176157537351	326.742095088603	0.11276250043779	0.593588900597768
PAFAH2	10.6100222857657	12.7990080789504	0.270604319368925	0.0108384880254692
PDIK1L	15.8210515554589	21.6938314825213	0.455439386290791	0.0444743391297833
ZNF593	104.458329595572	116.67737474541	0.159597292191515	0.577469055366178
CNKSR1	18.1712373724606	21.3843477307764	0.234898539142814	0.0340331975162637
CEP85	18.8266323628534	28.6460146447576	0.605559479909945	0.100628203336194
SH3BGRL3	153.896546476502	194.268939440013	0.33609439786954	0.202337090545589
UBXN11	20.577220722432	20.3827432985571	-0.013699900869985	0.906404637252672
CD52	6.85532683359452	7.35544903892188	0.101587969126565	0.864072246932646
DHDDS	22.7581931417314	33.6318080219741	0.563440317980554	0.0461838677870011
LOC101928324	1.01706742085024	1.09739499468882	0.109667582840852	0.852319457629145
HMGN2	447.10949480598	949.91928477022	1.08717674871909	0.0033981853654427
RPS6KA1	64.8024784885532	70.1012103048685	0.113390360075862	0.0754836742227293
ARID1A	64.4863103224887	60.9919189902727	-0.0803748178553303	0.808026901601301
PIGV	10.2834412787412	11.1571323760554	0.117643138312202	0.473600788407235
ZDHHC18	60.0609012045416	59.077546330914	-0.0238162146128446	0.651007607700865
SFN	10.3956452731647	11.5024890394602	0.145966770517813	0.610291948583467
GPN2	30.619019928792	36.7484919376703	0.26325694175571	0.0379774403795698
GPATCH3	19.248595930917	23.0079801834192	0.257381124573398	0.321993408153747
NUDC	141.935509060604	157.455781775866	0.149711169914836	0.569007057988733
KDF1	14.241747904117	19.4816986064159	0.451993250679684	0.00016549483828439
TRNP1	0.300913464076967	0.376525027307912	0.323397102747437	0.123524389023484
SLC9A1	11.8305090426598	22.1399916120924	0.904142524306827	0.00208552549847832
WDTC1	42.3354817516226	59.083543410544	0.480889045146383	0.0152088020404035
TMEM222	61.7211266911937	62.1183721473306	0.00925562555802725	0.899853032099856
ACTG1P20	1.11944705148326	1.08538837541603	-0.0445749295284805	0.91624869106089
SYTL1	24.8313869191618	10.501271233748	-1.24160085905615	0.0136060070454353
MAP3K6	1.17828460207562	3.17255017554852	1.42895493237133	0.00123162492869822
WASF2	65.6747477680789	78.186773058776	0.251585811366823	0.153058420843415
AHDC1	0.900583112912927	1.7106296866604	0.925596151522115	0.0204755602975169
IFI6	12.7808834378055	18.4672070940589	0.530978134011501	0.136679568808976
FAM76A	6.35151767578155	12.9612796262612	1.02903489221474	0.0105958527032433
STX12	17.7127974831966	23.2893831364123	0.394880344387667	0.00108353023304204
PPP1R8	57.8146739870656	77.7610754502477	0.427612461078731	0.0869559567430025
THEMIS2	0.5208804974294	1.96451037266555	1.91514545880269	8.83908154502406e-05
RPA2	66.0089671784426	102.110402553407	0.629395919089302	7.69951255256056e-05
SMPDL3B	2.99558031543976	3.10505929097484	0.0517853023400219	0.733295123297691
XKR8	13.07425256968	16.6842053694227	0.351754503208705	0.0465202108403339
EYA3	23.4294880677039	20.8124928289756	-0.170875656685192	0.499294757871023
DNAJC8	181.056738817164	226.689049318741	0.324272826398418	0.0457257222796763
ATPIF1	221.588268492677	164.990409655954	-0.425499335226892	0.0332007926834559
SESN2	81.1191219051578	21.656252285594	-1.90525843609004	0.00597666306491185
MED18	34.0905356457088	42.4857476484892	0.317607685201166	0.286320578616368
PHACTR4	18.8306698156845	23.4245412991851	0.314936479019112	0.0257695626967345
SNHG3	90.6766721462583	62.7157163186514	-0.531904422632058	0.0234110677770888
RCC1	69.5531692260286	76.5904318005777	0.139047918688303	0.0838451171997567
SNORA73B	22.0312652099839	42.6208280335869	0.952006273531984	0.0459987057768566
TRNAU1AP	45.3389700382887	42.9676155604931	-0.0775018992702426	0.189990797564083
SNHG12	101.538543997385	99.7775637608043	-0.0252401289037338	0.855629568120589
SNORD99	30.9293819782682	23.0556644994814	-0.42385675918636	0.39737871852025
SNORA61	58.6968307997776	83.3477660741678	0.505860921500845	0.365731863372495
SNORA44	29.3968807824655	28.7226327771853	-0.0334750873104244	0.947887832717509
SNORA16A	27.8808877427606	26.1625516280402	-0.0917732447038339	0.223696047618052
TAF12	36.465845737919	52.9814919560119	0.538942616165063	0.0467868778948331
GMEB1	20.6363461667354	25.7199653054233	0.317701144106257	0.135880662228771
YTHDF2	73.7468359790977	101.52955951445	0.461246758945713	0.136816890464268
EPB41	61.4101772835954	73.8187647914107	0.265509829214197	0.244235154921143
SRSF4	144.050818727797	158.271215761247	0.135821041144168	0.072454863589605
MECR	26.5228978728453	29.7704097863422	0.166640668357344	0.299761328797803
PTPRU	0.183156649607179	0.392933720686745	1.10120790207989	0.038388870445332
MATN1-AS1	2.07471769412628	1.27412031074182	-0.703413530276729	0.0840771879688896
LAPTM5	1384.72451797564	1038.05614723581	-0.415714510450245	0.274233329826082
SDC3	1.24941261076346	2.81187683035135	1.17028340418555	0.00340672921987007
PUM1	33.8906225864596	41.7758405737952	0.301782717075641	0.24451025410624
SNRNP40	63.3448220731654	97.2823729314095	0.618951724185858	0.004692266916805
ZCCHC17	40.7529790765888	72.9012022551426	0.839037081648657	4.61824966466557e-05
SERINC2	3.14287255073752	6.8915397519461	1.132742585724	0.000383042688448959
TINAGL1	0.545850680645372	1.81476335968144	1.73320318091185	0.0403230435623208
PEF1	51.4521925190303	62.3394047140442	0.276911822951168	0.0627907190529608
COL16A1	0.44948100802556	0.658504365021804	0.55093284503024	0.243688453926885
ADGRB2	5.07727416289937	7.34945266939611	0.533582648250958	0.000330171359377964
PTP4A2	114.85983087179	130.676831796362	0.186129040285225	0.0187332361733033
KHDRBS1	126.378221374508	136.407124651354	0.110171132605119	0.0590242936374777
TMEM39B	34.0776735146847	40.582636072289	0.252035733332759	0.0497134858990346
KPNA6	30.8907620794733	37.3775183146072	0.274995321434683	0.181183947955043
TXLNA	56.7558818645097	70.3734895706306	0.310262139840475	0.119920272689152
CCDC28B	1.26290384947543	0.44961451761619	-1.489984279828	0.113059775520734
IQCC	4.85738599941521	8.40582575184601	0.791209413695582	0.00223405100525816
TMEM234	9.02254008048816	12.3040389805335	0.447526426955456	0.0199729726575033
EIF3I	255.628429549686	284.891446005299	0.156364011140863	0.173465362329718
FAM167B	0.940390480159911	0.726770451638074	-0.371760169251359	0.580183507142336
HDAC1	104.226260718099	100.229814824078	-0.0564070999422166	0.48137743266409
MARCKSL1	37.6524095557187	61.7935564677569	0.714714216005082	0.00123129441181823
FAM229A	18.0583583352241	10.7985090494294	-0.741834611840401	0.0728304012801531
BSDC1	42.7659462635607	47.6857207330907	0.157094860352552	0.227593434338746
ZBTB8A	4.65599084903017	4.8752742526396	0.0663951554549492	0.694441984014297
ZBTB8OS	96.6403837370887	82.2002606129698	-0.233483215362862	0.15899044588277
RBBP4	88.7744202849078	104.162280970948	0.230617007152365	0.193636478315184
SYNC	0.370795387199119	0.739376415236839	0.99568572837539	0.15994622068644
KIAA1522	15.6836890377719	20.5665901488111	0.391037678349257	0.119347547398292
YARS	236.274171744044	151.768292079862	-0.638591520316337	0.00814755103667439
S100PBP	47.8589842848557	29.5930309460572	-0.693532312484225	0.0518522828209151
TMEM54	13.8757077758689	19.8870855668236	0.519270503377916	0.0122825320208486
RNF19B	23.693046481749	35.4177412723085	0.580008494675844	0.00973499351162837
AK2	73.1856354793488	80.1604971834626	0.131330945532902	0.148630266177646
AZIN2	0.984710299143487	1.20904766812105	0.296099873089257	0.304676870471399
TRIM62	4.59663285257725	11.8452096895762	1.36565439477275	0.0017186226908573
ZNF362	8.42000082641749	11.4931579145706	0.448882974179616	0.00863699612354629
PHC2	30.1449827454831	39.9476660267451	0.406193311443174	0.000243548319635205
ZSCAN20	2.56426190022843	5.01114500669957	0.966596666638433	0.053869853185822
SMIM12	24.715061759959	24.1769593773695	-0.0317576965870361	0.754505407637966
LOC653160	1.24971907899669	1.59015331465764	0.347562037903005	0.277653601567306
ZMYM6NB	19.2444556929554	26.6459198761917	0.469471772212272	0.0510369560806714
ZMYM6	16.4917863008287	20.8369596802954	0.337397117274252	0.215702932451388
ZMYM1	3.78227703336166	5.34579575233845	0.499149679817704	0.196045613944808
SFPQ	248.640011721366	349.510335801543	0.491276643077671	0.0147552132459934
ZMYM4	19.714330810001	23.3378796475948	0.243428751657591	0.42256924014308
KIAA0319L	31.429883859888	27.3632419124746	-0.199897774674075	0.0914203936668562
NCDN	27.3414938679557	31.0853027561293	0.185140559916426	0.00505540950734141
TFAP2E	0.556607029936624	0.443355052732792	-0.328196612579819	0.0581313055009991
PSMB2	90.6957737260428	102.181480864764	0.17202651903921	0.172847228910342
C1orf216	21.7788294421893	20.4958583152679	-0.0875940071786252	0.0418596158254501
CLSPN	18.7516223490385	51.9991024306212	1.47147130094873	5.73445263269303e-05
AGO4	10.5006838601655	15.2560820136582	0.5389012175299	0.045588095025189
AGO1	7.44810177568698	15.3559832860057	1.0438562029546	0.00784136536790006
AGO3	5.20334322926761	9.07593291033012	0.802607069326517	0.0630829102573214
ADPRHL2	47.6559278516282	51.5480994496002	0.113263557154864	0.434801308769438
TRAPPC3	95.1117997109999	89.7374056117673	-0.0839148600566279	0.572923349611218
MAP7D1	96.5482253420029	83.4317681241494	-0.210652921184182	0.186860432228702
THRAP3	99.9954282863505	137.837011585988	0.463029285653663	0.0858777455713672
SH3D21	1.42074642044578	4.62339202102586	1.70230261446094	0.00229030997288824
EVA1B	8.39993185582085	17.8271576309205	1.08562716819527	0.0198365522707607
STK40	58.0854134162216	41.8239866234946	-0.473845330362079	0.00992826725119263
LSM10	99.5699072353572	111.971318535025	0.16934754195971	0.0688043826609496
OSCP1	0.93699872766916	4.52438561106198	2.27160290073212	0.000120065682738383
MRPS15	196.382638213621	196.178856395591	-0.00149782925090655	0.983927397870219
LINC01137	6.00019043858501	3.17594501181542	-0.91782235686182	0.0811604372028814
ZC3H12A	29.566218393652	17.1642444879511	-0.784543374184688	0.0409552943551225
MEAF6	24.1272434747282	36.3628549774306	0.591802377316444	0.000778216018938974
SNIP1	13.8863456224995	19.8007688722743	0.511889467074732	0.0291981818866636
GNL2	106.406080341245	143.543530445276	0.431907716437251	0.00366209557440674
C1orf109	32.1180615083296	27.2589091836886	-0.236656990197293	0.0688702205252445
CDCA8	54.010312287044	105.849929503219	0.970713513427153	0.0182699120406413
EPHA10	1.0528823042689	1.84632652492935	0.810313543098949	0.00783167458949991
MANEAL	40.5583830500376	63.4146132277303	0.644815195260127	0.0235220508197692
YRDC	35.2512017315958	28.5027351241792	-0.306572073542429	0.0566387049678221
C1orf122	98.1600138912863	83.7959542797769	-0.228254861764407	0.609787069280934
MTF1	9.9986825056378	11.2958911552836	0.175988179077878	0.45881345044418
INPP5B	25.1676144463982	26.2618310690638	0.061399034846487	0.616271785184954
SF3A3	96.9992300080543	126.763408925984	0.386093162194195	0.0126575310092983
FHL3	0.369206727692215	0.665949364590304	0.850983644217599	0.0892613159327424
UTP11L	43.9227928333608	65.3656790064832	0.573563539966392	0.0183928664031409
RRAGC	55.5697615423998	62.6421892680664	0.172834584445086	0.178847365220199
AKIRIN1	74.779239253067	72.2324193776356	-0.0499913010769971	0.717312983944195
NDUFS5	450.956947268717	439.037931837255	-0.0386441157910406	0.879494120071568
MACF1	33.8942201304591	25.7452172931976	-0.396734829577124	0.335162401526556
