KB528_0	CCS1477_24	LOG2_FOLD_CHANGE	P_VALUE
AGMAT	15.9934143081515	3.10454852982892	-2.36502257233401	7.53183940117194e-05
DDI2	6.96999133634044	9.1986443982404	0.400264404419619	0.0136126511019993
RSC1A1	8.20519542834776	9.71493277917165	0.243666317629965	0.100261550648389
PLEKHM2	61.3345634504549	74.6514010995234	0.283469042705214	0.0453840253169674
SLC25A34	2.14579432094472	1.44642280457108	-0.569022468418761	0.0129754119089062
UQCRHL	32.0551243076179	20.366612006426	-0.654348996004243	0.00165214255851805
FLJ37453	3.46778062463811	3.69880468671954	0.093046486703774	0.467655253384319
SPEN	25.6082417793381	30.7679047836306	0.264817999922703	0.0325834790100471
ZBTB17	17.6944411190629	26.7819605952676	0.597965383399596	0.00541046870639008
ARHGEF19	5.09666764714866	2.87069270225635	-0.828155375119692	0.00195237209665347
RSG1	5.04286175103705	7.28613387827435	0.530910829302111	0.00338208722391606
FBXO42	13.1971590893747	20.3298679572184	0.623373446272861	0.00219432743271649
SZRD1	96.9394281412607	135.768030105789	0.485988324847832	0.00957603471412308
NECAP2	100.897613355917	168.328724951949	0.738389341459862	0.000139577733062525
CROCCP3	1.54263395209991	4.62218186966065	1.58317825797169	0.00944240906769815
NBPF1	5.56537950027896	18.1079254044629	1.70206929588884	0.00524098775978324
CROCCP2	83.4700287493341	151.928622631467	0.864063519425824	0.0261457923667161
MST1P2	4.24040843441414	10.7772492137666	1.34571385504819	0.0311523640474936
MST1L	1.08534387082666	2.53301375580655	1.22270270585342	0.0271790779144053
CROCC	8.46718766883166	23.981584707624	1.50197222468356	0.00533698679124815
ATP13A2	15.4494604752926	40.439573957025	1.38821134075906	0.00434391737439887
SDHB	158.679647900096	132.554481571602	-0.259531653841605	0.00451142822638648
RCC2	134.980850632575	83.6399191145718	-0.690491178700012	0.000118785098556266
ALDH4A1	9.96553834119914	15.6223562392503	0.648592417051426	0.001072891373321
IFFO2	9.11157211957389	18.6647724737838	1.03454601745958	0.00179071373555381
UBR4	26.3359790925645	49.6071752404547	0.91351371326543	0.000979657524075602
EMC1	30.3892255088006	35.8059516749108	0.236639505368137	0.0193521179784425
MRTO4	69.5139377114659	35.9474596411511	-0.951412449720054	3.09384364187378e-05
AKR7A3	0.627185311927331	1.16893751007551	0.898234128833735	0.2719812227038
LOC100506730	4.75664102657031	4.62619719562479	-0.0401163889294891	0.781269876975027
AKR7A2	37.879502478761	44.6041468751196	0.235760462508506	0.0235735255680128
PQLC2	8.96125596539119	12.1465044164046	0.43876833477265	0.00127152748710892
CAPZB	129.656905414497	143.270814133232	0.144045701493978	0.109727092493453
MINOS1	44.6370625999959	41.9563240902786	-0.0893538069208753	0.0912328927963323
RPS14P3	3.50676506941528	2.68458243578768	-0.385443076004439	0.246192877579994
TMCO4	25.4293525001982	23.7862695521265	-0.0963656988180409	0.343063880322576
OTUD3	5.11531928861481	6.57618508648465	0.362426611095529	0.0812603086513292
MUL1	37.3642302580608	57.0286423083979	0.610028885014338	0.000210428268238133
PINK1	27.1303748380938	104.810155724286	1.94979763016808	7.02845728438089e-05
PINK1-AS	5.95444558294527	6.26661671208914	0.0737195702754346	0.12196456648462
DDOST	416.537269105947	351.936354810518	-0.243131033241563	0.000765887871082807
HP1BP3	149.801977413576	221.336383264624	0.563183953016203	0.0157657801876333
EIF4G3	21.0907706741256	53.3672887865116	1.33934390672434	0.00138930364896158
ECE1	38.2071603399279	47.0466186424031	0.300247999935339	0.00464699704945283
LOC100506801	2.14867473441335	1.73970622882698	-0.304603395128136	0.0812683708389776
NBPF3	7.57388867008261	20.3448144998107	1.42555500618626	2.54697955644398e-06
USP48	77.7579400968208	85.983817085713	0.14507515671724	0.0827130971082545
HSPG2	3.67331379889121	0.488584932082092	-2.91040086912692	0.00011025627194491
LOC101928043	1.70752589514916	1.92061578023683	0.169661478702125	0.683169761950955
LINC00339	21.7791981667485	26.0968348538102	0.260924000512869	0.110432314995845
CDC42	175.828914719794	263.194875255499	0.581959059851171	0.00011981978226951
ZBTB40	11.5933203849049	26.1258381289392	1.17218349966139	0.00650653458591583
KDM1A	39.1862530290747	55.2176823880931	0.494782706279997	0.000423850265809918
LUZP1	5.11192596695057	12.6839339135476	1.31106341793777	1.85451293655625e-05
LINC01355	2.66291445619249	4.20912896369792	0.66051562918524	0.0344963617550722
HNRNPR	71.8418099698503	50.4504792117879	-0.509955724478758	0.00295905463559213
ZNF436	3.25247419974775	5.69753090849615	0.808799233168429	0.000365282735472928
ZNF436-AS1	1.07575460733567	1.82131723559092	0.759633212479678	0.0633808003006901
ASAP3	0.144636526538865	1.61022452043937	3.47675802153467	0.000142357339766007
E2F2	89.1969900546838	17.9469368028513	-2.31325740259069	1.84494016762858e-05
ID3	18.9080425074675	25.4123401872696	0.426529224142125	0.0125838063621893
MDS2	4.12535368923886	0.212000010117279	-4.28238157608307	1.8216237781932e-05
RPL11	3444.93010564202	2814.32877615728	-0.291683835046769	0.00217186931051301
TCEB3	32.81125967494	65.2605410489355	0.992019966073913	0.000185104556016978
TCEB3-AS1	10.640363748168	13.1338642549823	0.303743978252704	0.0292179990102981
PITHD1	65.4751479040829	77.4743642108721	0.242771596928782	0.0422135532263705
LYPLA2	92.3440364685464	106.200913280951	0.201705471927492	0.0309555574291619
GALE	18.2198425934958	17.8787329036828	-0.0272660014487097	0.618270064577357
HMGCL	35.5751376715596	74.6475307140082	1.06922519802598	0.000136120533390494
FUCA1	47.8525645708203	98.1573534724396	1.03650010605965	0.00111310092740363
PNRC2	164.811829975546	175.399052534836	0.0898211537153607	0.0510377358104451
SRSF10	23.9639708165313	22.8076740216031	-0.0713476568590475	0.477290626748823
IL22RA1	9.55556304666269	5.15202067422512	-0.891202501498704	0.00251570485765887
IFNLR1	30.9251654124218	32.0390158190312	0.0510485195244707	0.452698668400943
GRHL3	17.542190670356	15.9885445485779	-0.133790307936617	0.0127157530496671
STPG1	9.1147392918455	10.6116264960457	0.219372505469831	0.0631470165275603
NIPAL3	47.5256921262663	51.6461333495408	0.119952703938236	0.0327974316582737
RCAN3AS	2.01972434694249	2.37266890187011	0.232352384614032	0.448261604705689
RCAN3	17.6492041514305	29.7595631359321	0.753750218057193	7.81274188475976e-05
NCMAP	0.645316574418012	1.21080296768077	0.907885130841624	0.00899623930893495
SRRM1	84.1567339600668	93.7521441404637	0.155772969610463	0.0568615136126115
CLIC4	146.310032430395	170.138610027615	0.217681874961705	0.00297551339571249
RUNX3	61.0985559571756	74.4405803907819	0.284951020841174	0.052222378251222
SYF2	100.934727164891	112.338013901828	0.154423574635593	0.00494639464337942
RSRP1	139.732527464117	356.731167993562	1.35216937533199	0.0401988814160868
TMEM50A	131.124298480945	204.914301237294	0.644085621078049	2.09270853781702e-05
TMEM57	26.0446180955544	31.2556238650949	0.263130516798399	0.00386729265008419
LDLRAP1	151.050422300906	189.87078573564	0.329987726338896	0.0128624706891485
MAN1C1	12.2983564050978	11.3593062780035	-0.114590790707004	0.2127973246418
SEPN1	17.2834168435783	20.8140925202192	0.268172200193761	0.116835860581128
MTFR1L	37.083290659295	64.8744108778114	0.8068802624206	0.0031527779132991
AUNIP	4.82176825592038	1.54835547150962	-1.63882559022967	0.000113783993066627
PAQR7	0.820050685447826	0.460539646045919	-0.832387724548893	0.0485724389034786
STMN1	265.467368947229	103.118516831991	-1.36423111844196	8.85150468798263e-07
PAFAH2	10.7445229329029	13.3121792295642	0.309145335411932	0.0478165111776945
PDIK1L	17.4944528180753	15.18285617177	-0.204454327960342	0.000316749638800619
ZNF593	87.0138296756217	76.9817244202842	-0.176728727684577	0.00492490330728274
CNKSR1	17.9721590102368	25.1211875442497	0.483140934410055	0.0698929248801598
CEP85	22.3630177995026	18.6490790002859	-0.262010503635288	0.00625962879267826
SH3BGRL3	165.948240969479	256.297646204547	0.627086892105273	0.000891384121721568
UBXN11	19.0215468455743	16.6895161737535	-0.188692440123046	0.232372192998675
CD52	9.20691591398989	1.46370460388982	-2.65309354365801	0.00619283176721055
DHDDS	24.040984586126	30.0428745917582	0.321526878726506	0.037776555736774
LOC101928324	1.69102367495309	2.31921808614109	0.455741631087981	0.220517898697647
HMGN2	471.590663354334	442.984685177439	-0.0902783329046101	0.0165848083505853
RPS6KA1	64.0502869262516	88.3002275529899	0.463212122331171	0.0166790577723186
ARID1A	74.1828875691211	92.7701636126071	0.322574460012934	0.0546845821780546
PIGV	11.1706621911694	14.0970067238348	0.335674151109808	0.000128567675897623
ZDHHC18	57.3828577846647	70.7857912686098	0.302839980157236	0.028650290858118
SFN	7.08300536177489	2.8182969264009	-1.3295380171845	0.00369122408419905
GPN2	33.3954639981032	44.3461885616751	0.409157954777831	0.0432403911593942
GPATCH3	16.1292313669713	24.1863607011049	0.584516015694628	0.010156281226292
NUDC	110.07636057508	105.24079245347	-0.0648106594873953	0.183376290270965
KDF1	14.8985939836216	14.7689110751999	-0.0126127276382262	0.867412215944905
TRNP1	0.281792865770797	0.985839140244227	1.80671717370202	0.00646111305736489
SLC9A1	12.8261311163875	14.6978481126572	0.196518887500408	0.00688346338036742
WDTC1	44.8528819635059	90.7770339854496	1.01712666435917	0.00150689566321952
TMEM222	56.51401297628	57.9598386657995	0.036444942622262	0.44338459628097
ACTG1P20	1.4917318503856	2.04415435642998	0.454515915932363	0.124400808999969
SYTL1	20.8710773277306	6.28400437829751	-1.73174898083687	0.000117299742085681
MAP3K6	1.26524131019042	2.33788022143437	0.88578845116538	0.00705949290528087
WASF2	69.4215329533953	87.6467405802195	0.33631721798644	0.00196737694777677
AHDC1	1.07063700220111	3.34414272587071	1.64316700253669	0.00359168225528788
IFI6	11.3087466885378	41.0166735970524	1.85877144671999	0.00334621553821186
FAM76A	7.22334166541409	15.0780758077845	1.06171401363248	0.00389746401685087
STX12	19.4697714549077	37.6981828775011	0.953259035444194	0.00087393606898698
PPP1R8	62.0363992692355	54.5843331850153	-0.184628023862866	0.0232721262000703
THEMIS2	0.661459403197684	3.20689757941073	2.27745375879719	0.00113378041990946
RPA2	65.0077795488239	36.3730959638646	-0.837740648596079	2.37185952835526e-05
SMPDL3B	3.19677343723642	3.69370191464463	0.20845094352706	0.123557071130984
XKR8	11.3384204473939	13.8812899274006	0.291921964687658	0.0640942375870394
EYA3	27.3553943041468	25.5856132256501	-0.0964925393661899	0.166005714758103
DNAJC8	193.12152114546	219.610131529757	0.185435668592026	0.00398858833216019
ATPIF1	203.993152846577	183.936227988322	-0.149315067841596	0.0213893584829561
SESN2	83.3016632293272	33.8054548942266	-1.30108924069051	3.44310728191159e-05
MED18	30.2569482294756	34.7788403458447	0.200943346638694	0.0251247688430969
PHACTR4	19.6636842487621	23.4877881517903	0.25637720614397	0.0347132240937635
SNHG3	96.393714482573	76.0107679076696	-0.342735266686048	0.144089020449771
RCC1	70.0822734280724	50.2011930374793	-0.481327925476641	0.000970912684687336
SNORA73B	29.5403635390773	54.6509720408894	0.887559575625596	0.0225848239769498
TRNAU1AP	46.505948348923	39.617188296981	-0.231288762903586	0.0259803004402122
SNHG12	95.4622169006621	161.265357080562	0.756434807643249	0.0566782993248791
SNORD99	33.2815647953454	58.5541842821006	0.81504900330655	0.120381039071131
SNORA61	76.357943473523	119.861025166622	0.650512465699415	0.0466643738698742
SNORA44	36.1694580825108	97.0498116211191	1.42395342995854	0.0471057719181761
SNORA16A	28.6475044877074	81.9280794779791	1.51594852632616	0.00271224900961569
TAF12	39.3896048772756	56.9473028706787	0.531812569707224	7.24556486267937e-05
GMEB1	22.9706463212687	24.5054206145921	0.093309459428823	0.314958344264445
YTHDF2	87.9478359204471	102.548812426881	0.221590800975151	0.0138778869707093
EPB41	67.3367333407149	60.4739166791806	-0.155080714209127	0.000426839367623398
SRSF4	141.707407430956	128.145728511133	-0.145129783819101	0.0798088546616779
MECR	23.5919576847525	20.0520922048183	-0.234542366712083	0.0399143006430888
PTPRU	0.188360962679391	0.116485361344775	-0.693351337597069	0.0305982181422262
MATN1-AS1	2.2084199998415	2.40205235675561	0.121253025739119	0.664706163931106
LAPTM5	1582.23037698278	1194.74323900117	-0.405259071908363	6.37751409201339e-05
SDC3	1.2893150849101	1.29220692113384	0.00323223239190335	0.961495238414753
PUM1	37.7623535862928	55.1563653713883	0.54657870569181	0.00175772708153821
SNRNP40	66.3091564781392	52.8483937021592	-0.32734848016465	0.0081059710877649
ZCCHC17	40.0890603455234	42.4816982769569	0.0836328391383464	0.213610728815117
SERINC2	3.50162038407292	20.1219355911005	2.52267449648365	0.0015744047388034
TINAGL1	0.691368301853396	0.509312269088989	-0.440903988335937	0.0718096016054833
PEF1	48.3709062519426	60.1417595702748	0.31422750991074	0.0012352520771682
COL16A1	0.347434156397923	0.829106809811287	1.25481837612597	0.0217565038933405
ADGRB2	4.94747059336414	4.26419642845435	-0.214417235466884	0.200133128240239
PTP4A2	112.420298324885	139.50818597615	0.311447229668849	0.000131568544191369
KHDRBS1	124.292269621917	149.031733481404	0.261882987421289	0.000904995200748687
TMEM39B	35.7581147851644	32.9161773516516	-0.119473876495784	0.112793126291877
KPNA6	33.6604261454398	48.0851004506979	0.514536491258413	2.48653129004163e-05
TXLNA	61.2037679799583	84.6268152606885	0.46749440062772	0.0167564138811026
CCDC28B	1.30093757815735	4.39120325470856	1.75506457369491	0.000294609484772385
IQCC	4.18572522987342	4.88608661299304	0.223201828091652	0.331710266933895
TMEM234	7.88665391548135	21.0109181840913	1.41365396923904	0.00312072563716532
EIF3I	271.378001847553	265.013368799667	-0.0342386399455531	0.353311573333931
FAM167B	0.888342299745017	0.689147118371023	-0.366303688187241	0.489671878054096
HDAC1	100.676759868674	126.453400743396	0.328875144915716	0.0132657518582458
MARCKSL1	35.1104779512708	107.235743276308	1.61081231722086	0.0018671130893694
FAM229A	16.9486690190961	26.7573220217699	0.658761749795155	0.141247239011502
BSDC1	46.4541107957475	77.9970647199489	0.747613563187406	0.0118082455344722
ZBTB8A	4.98087971030656	5.18060014687317	0.0567186667430728	0.54701656805154
ZBTB8OS	90.7253127757727	81.8262324022895	-0.1489416992379	0.0958141107222802
RBBP4	97.1157305230634	67.8344814072962	-0.517686192157343	0.000138417628255279
SYNC	0.484093478468102	0.407765090199079	-0.247547390995747	0.364773259380465
KIAA1522	17.4525407358231	15.483924471245	-0.172665903386271	0.112374096142957
YARS	241.779533210454	152.41150729522	-0.665720292150883	4.14227111629062e-05
S100PBP	54.1842390969831	37.658773408409	-0.524887256613539	0.00158267951443219
TMEM54	12.3728894213704	15.1919249147679	0.296122230219694	0.107919832331098
RNF19B	24.2812554493392	58.5977389463071	1.27100198055939	1.94785048500409e-05
AK2	75.4358090095462	55.973152147112	-0.430514530486045	0.000138766732110064
AZIN2	0.827518909905263	3.95125467388223	2.25544665176855	3.28074632144036e-05
TRIM62	5.04225475074692	20.7858025458627	2.04345753721905	0.00210716521055905
ZNF362	8.97727748847292	13.5209869900156	0.590850573027319	0.0381281311618597
PHC2	28.0381684597799	46.5699168431192	0.732006194926607	0.00234603085470958
ZSCAN20	3.3916167803746	7.06135804521784	1.05797250164192	0.00670249926653718
SMIM12	22.2822185849203	27.7971146036901	0.319042250702646	0.0170719324615007
LOC653160	1.63644644284211	3.64171926116325	1.15405332271743	0.0352091009584732
ZMYM6NB	22.020042624294	28.274203140331	0.36066910337946	0.000154037126504319
ZMYM6	19.6432957038023	24.0054052303716	0.289322288260973	0.0590600366157393
ZMYM1	4.84326909467042	8.0399447447067	0.731204424288767	0.00541180345353349
SFPQ	259.697526541768	335.949469571763	0.371411979103241	0.00256314057468259
ZMYM4	23.6484319492464	32.3844829690489	0.453558184763007	0.000306423870066859
KIAA0319L	31.298749463066	62.3862940963112	0.995124096600593	0.00778747667421225
NCDN	25.9726663381647	33.221096252423	0.355105553305579	0.00964682823468394
TFAP2E	0.588392480888153	0.948793307692992	0.689315023478439	0.289438067636558
PSMB2	97.9338280873875	75.13989107725	-0.382228253810368	0.00333365215505982
C1orf216	19.440898821917	22.5655332315099	0.215025948935872	0.0634305111545416
CLSPN	18.7588951811661	12.4787097570515	-0.588106088100313	0.000131226475727823
AGO4	11.3139980085354	18.3528070741612	0.697891918965852	0.00974903763265716
AGO1	8.73900960089202	12.995564880667	0.572477652776842	0.000371400886337959
AGO3	6.53522152819927	11.1143623068067	0.766117129413687	0.00700404868541555
ADPRHL2	42.8946745124591	43.9552937207403	0.0352383812295661	0.208610071380574
TRAPPC3	85.1898978623776	105.030934645864	0.302060040347675	0.00654016000781471
MAP7D1	86.6467444519745	145.114241245407	0.743971660160148	0.0007517851606952
THRAP3	107.622899521685	119.368753751624	0.14944016195299	0.0167818369298085
SH3D21	1.46253683961867	3.69637756332374	1.33763916215091	0.00476718365164432
EVA1B	5.84699974484532	36.9103702110144	2.65825777441494	3.60895984370032e-06
STK40	58.2076460666585	64.195148994946	0.141255606221221	0.105171390088759
LSM10	105.596589120966	101.636403932568	-0.0551459984846164	0.115409627857068
OSCP1	1.12131033347971	4.81639138113735	2.10276701740007	0.000728690172131841
MRPS15	203.692681173346	148.76780125368	-0.453331835434373	0.000969326661383184
LINC01137	5.36590530843538	6.8314981085401	0.348380392261447	0.111878983294836
ZC3H12A	33.32114931124	52.4146543747343	0.65353206178263	0.0558530731946698
MEAF6	25.6211891495374	29.9826199866001	0.226789019891696	0.0211066457226274
SNIP1	15.1766899409316	20.8266897426701	0.456576380180305	0.00593107293831649
GNL2	109.144479939713	83.6798429472251	-0.383287117830417	0.000126508695195653
C1orf109	32.2266838077756	19.8972098714879	-0.695689599764401	8.40160403120764e-05
CDCA8	62.5985814795738	24.2052828045959	-1.37080801506152	7.02494150753537e-05
EPHA10	1.0415252053697	2.67291461351367	1.35971599764259	0.00465264206825789
MANEAL	43.0286498459768	26.1069329431611	-0.72086459307728	0.00196806156931071
YRDC	32.4525256589238	21.5433372718816	-0.591089007515193	0.00195499595363796
C1orf122	68.0642315848833	65.7328219348572	-0.0502829252903232	0.628531115510016
MTF1	11.1429414597524	13.5486328787675	0.282017165553764	0.0136109456358823
INPP5B	26.1029338394555	28.6701080491092	0.135335374048249	0.0878189079514733
SF3A3	95.4887515662436	79.4411887017777	-0.26544358531824	0.00181644357965893
FHL3	0.313804918472884	0.473161731350218	0.592465430466501	0.471820313519965
UTP11L	45.3044637156466	47.1181952723737	0.0566310801454101	0.185731533627577
RRAGC	58.3395665924727	115.210291420963	0.981723021012155	0.000300781187878627
