CCS1477_0	Lenalidomide_24	LOG2_FOLD_CHANGE	P_VALUE
PANK4	24.5482059423437	22.9914187048733	-0.0945221003284873	0.236453000234847
LOC115110	16.9114640613602	11.1308583578913	-0.603436711703651	0.0110727917773311
TNFRSF14	50.2941722672605	44.4882759854568	-0.176966048303466	0.0186144059665794
FAM213B	9.37379520893334	13.1172515386058	0.484760281880247	0.00843923540547624
TPRG1L	64.5372670959616	65.2399912667447	0.0156241023709656	0.610778007253238
WRAP73	41.4981762371475	38.4735435395941	-0.109181221555276	0.136838538707394
TP73	8.7408921179451	7.51566439081973	-0.21787988722002	0.122640430284926
TP73-AS1	1.69131922672586	1.09607391001901	-0.625803900981349	0.0241544002018432
LRRC47	64.1153522706718	59.8312148034639	-0.0997714926110885	0.17234617479764
CEP104	27.424472841878	18.0738346793634	-0.601561257550524	0.00150458413053761
DFFB	8.46230715224664	5.43792986193454	-0.637993507748864	0.007541366543067
C1orf174	33.6343488354207	28.7340545424511	-0.227173747802476	0.055315948996491
LINC01134	2.54424311655145	2.85930014639182	0.168425535742191	0.480811892823534
NPHP4	8.77582401701229	8.69439169474349	-0.0134495028903336	0.905774101804315
KCNAB2	73.1915086381132	70.772202387981	-0.0484934671952865	0.469680528571076
RPL22	555.014911249244	508.122980382849	-0.127348819022954	0.0532659165826914
RNF207	2.31723958625481	0.817060322400942	-1.50389271688451	0.0345646280752177
ICMT	50.9900940247988	61.076145879411	0.260392027580784	0.0240082643838725
LINC00337	0.50266373376169	0.677838639437505	0.431348273324103	0.21743340078668
GPR153	0.555625745296253	0.289762087329703	-0.939244605088777	0.0875977144911045
ACOT7	45.6374767012545	53.8023976000328	0.23745143799633	0.00737260692754542
PLEKHG5	0.714126710684417	0.646816034757028	-0.142824636693748	0.359650721507915
NOL9	13.6029403564003	13.7363398072877	0.0140791017526172	0.846688250223979
ZBTB48	18.6396657144997	14.3091288623682	-0.381440143117968	0.00120224663569854
KLHL21	31.4549241304648	35.4935573252788	0.174271292717304	0.14776300125907
PHF13	18.1597829540675	16.3857445414365	-0.148305731550854	0.0828532866518007
THAP3	11.022742857765	10.9371313182965	-0.0112488776743137	0.859272830085002
DNAJC11	49.7571873938684	47.3446730404618	-0.0717028262889946	0.175898012842662
CAMTA1	6.50719726859339	5.68331526963084	-0.19530354234095	0.0185874757742802
VAMP3	39.7114137287027	32.765849471932	-0.277360786963436	0.00867407541642804
PER3	0.217271035131237	0.163605587498087	-0.4092738381653	0.447380021800193
PARK7	386.869476963372	439.01069011735	0.182409162261563	0.021318747502984
ERRFI1	1.07120988116788	0.465346336719389	-1.20286441841826	0.00121701851382964
RERE	11.2631101788517	9.74284624777994	-0.209190062263243	0.150687904855067
ENO1	588.928383120354	702.003579059034	0.253386180716135	0.00820932522527369
H6PD	2.80714257489656	1.54889681129812	-0.857861306385766	0.00101278816851574
SLC25A33	15.3570454529532	14.886631219944	-0.0448833669540645	0.57559772784551
TMEM201	9.92626780651138	9.59951787165577	-0.0482894290495854	0.652865237124237
PIK3CD	2.53100176219323	1.56935341507956	-0.689538231141037	0.0424704574322486
CLSTN1	73.717353842437	51.0830640096901	-0.529159223101753	0.0029787734215618
CTNNBIP1	20.5812172329273	17.8683630486109	-0.203920837261841	0.0314312178524407
LZIC	30.0253942813923	27.2406396866265	-0.140422608671964	0.138945968267457
NMNAT1	8.32844748315467	6.36415261677646	-0.388079153066987	0.0209426552792358
UBE4B	42.4654237659882	35.5360308001013	-0.257006098386785	0.0294654713929057
KIF1B	14.9586035722057	9.69183043855779	-0.626134432118257	0.0220765407997013
RNU6-2	2.36209275760815	1.96992670312997	-0.261923668395571	0.393361670650895
PGD	140.827397843489	122.746618388029	-0.198244756789577	0.0117757763189983
APITD1	5.34770699068595	6.97508976549381	0.383291363681072	0.103327468931293
DFFA	26.9252743813364	25.4038919063337	-0.083911510073264	0.2147475065305
PEX14	21.7965443233711	18.5310456308231	-0.234155135765764	0.132549637163559
TARDBP	105.375717362005	116.930223750661	0.150105428698865	0.0479663209101497
SRM	227.463726674959	299.376589999567	0.396324913997102	0.00487844012237552
EXOSC10	76.9001589787043	84.0289772937333	0.127900344647886	0.0753845647810518
MTOR	24.1924062820466	24.1968605191822	0.0002656004634652	0.997867816782397
UBIAD1	26.5817200944689	29.1842379134546	0.134754931726552	0.0906222785038519
PTCHD2	1.16991645256733	0.937066027182949	-0.320182894876145	0.1636229282073
FBXO2	4.27146336993628	1.44125683184505	-1.56740296400881	0.000954879715376581
FBXO44	11.6734714769203	8.10085651498541	-0.527087296614455	0.0074375126963145
FBXO6	8.34767087160459	6.79756575561727	-0.296355517563061	0.0245073885620776
MAD2L2	73.6164327741539	62.2110164780668	-0.242857763928052	0.0426977285885039
AGTRAP	83.9579457996021	87.3358751660658	0.0569075262727391	0.452297583758533
C1orf167	2.82789193294517	2.19443250831236	-0.365879089501558	0.0856166307916458
MTHFR	16.1800234059582	11.779449786321	-0.457941541768179	0.00442064866380943
CLCN6	6.70821113725617	5.7220532818617	-0.229395166028624	0.14252603612399
NPPA-AS1	1.27685816379341	1.18194647241963	-0.111433575485982	0.61473495228725
KIAA2013	98.1207049073547	88.5120454924263	-0.148683795273225	0.0204698881248267
PLOD1	28.7404157571657	33.4524065592476	0.219029069896747	0.0285417784958672
MFN2	63.401481670213	62.8599386248909	-0.0123756925111776	0.861224905418667
MIIP	29.8399472381715	32.513805470584	0.12380743669098	0.0491349181914049
TNFRSF1B	10.2307422845923	8.72245196428072	-0.230105170206365	0.186606066902719
VPS13D	6.76631799037607	5.15715572325893	-0.39179537053241	0.0656443469124685
DHRS3	0.794677266459468	2.2537133142797	1.50386302922587	0.00731028127972186
PRDM2	16.7787739746598	12.8184657161753	-0.388413710442681	0.0636355906380349
KAZN	2.92468481219312	1.94069326364371	-0.591709045685552	0.00436822911826262
TMEM51	1.40239557300083	1.01830738560041	-0.461720228867727	0.159657217517337
EFHD2	33.0974995187937	35.720692180222	0.110037809594862	0.169433952545971
CASP9	8.14392414706682	5.52879496394373	-0.558759053984643	0.0371496669565009
DNAJC16	13.8445935574172	9.42045784349618	-0.555453617365009	0.00220287024599672
AGMAT	16.7182722021008	21.077049568851	0.334247172499827	0.00159215360726242
DDI2	7.66908141494294	5.70227879050999	-0.427515209455169	0.100600568930899
RSC1A1	8.56341973309237	7.35866521061745	-0.218742941060014	0.462215866785218
PLEKHM2	64.0645247027118	52.2678828651224	-0.293600971879904	0.0265396248344295
SLC25A34	1.99447508283015	0.758362062504109	-1.39505040029972	0.0028437164898545
UQCRHL	30.4131035503745	29.659572821001	-0.0361952266553354	0.80999326847478
FLJ37453	3.51401413746609	2.83798983698202	-0.308250572534083	0.0442336678618166
SPEN	26.8752367126038	20.0521422237758	-0.422521089906961	0.0454696217667999
ZBTB17	18.1423155755666	18.2876411559002	0.0115103955661856	0.817980204923657
ARHGEF19	5.55633265764259	2.99281719961757	-0.892628813914764	0.00145663918207322
RSG1	5.80974999933533	6.09414916773984	0.0689487295699218	0.757930980925813
FBXO42	13.4149776915461	11.132068132402	-0.269123011828893	0.0274963570072857
SZRD1	99.9432901699084	111.466803256972	0.157432496542667	0.0923975717415597
NECAP2	101.919025907105	107.417101349802	0.0758003018201158	0.101050490773386
CROCCP3	1.62155473812931	1.4548852573493	-0.156472348677754	0.407345544460991
NBPF1	5.95919623944526	3.2848506498387	-0.85928997897059	0.00324978096286662
CROCCP2	87.4946180379999	81.746785390143	-0.0980322775320937	0.236752731227887
MST1P2	4.252904691136	1.96784469195787	-1.11183216062936	0.000498935579749846
MST1L	1.06367110619867	0.607096143910264	-0.809055214633089	0.00895114996275208
CROCC	9.77355197031146	8.05658794315347	-0.278714001172701	0.0401078773169131
ATP13A2	16.9709852620182	19.3347786299709	0.188127922693466	0.136868109855685
SDHB	159.938865245083	165.655453877898	0.0506651448545308	0.323887078878228
RCC2	149.449212666534	117.384969898425	-0.34840760057858	0.00461399989832006
ALDH4A1	10.9977508941251	15.317409466635	0.477963810163978	0.00654619889468969
IFFO2	9.74929873131844	7.85812050558842	-0.311114157364418	0.0474880242457009
UBR4	28.3731731517482	20.824690345995	-0.446232461855277	0.052814007251213
EMC1	33.1497294421464	30.421929484958	-0.123885437886532	0.145277830125321
MRTO4	73.112498399538	100.870478118554	0.464314043468758	0.00113510756685988
AKR7A3	0.870306211272019	0.481796174499166	-0.853100154131063	0.164111873326071
LOC100506730	4.9529229299693	3.02590858978078	-0.710911766491587	0.0282459036607955
AKR7A2	38.2013876290667	37.5619405650275	-0.0243534447711229	0.594695213211599
PQLC2	9.09944849864757	9.06849445013355	-0.00491605413156325	0.92443940440382
CAPZB	135.254825768672	120.288616415598	-0.169179950337109	0.0195138058355168
MINOS1	46.551049096014	49.7192597150931	0.0949911344385543	0.17608081289996
RPS14P3	3.70179370053947	2.87128814689693	-0.366526377784061	0.138920835958133
TMCO4	26.7901728999189	25.0740912994566	-0.0955064745302406	0.268958345868299
OTUD3	4.9878750920998	3.97010103090909	-0.329249615749439	0.0982457108549684
MUL1	37.9727253793349	39.3283263633706	0.0506052451617116	0.455693556492877
PINK1	28.395884727589	31.0964044050002	0.131065912626841	0.0787596709595931
PINK1-AS	6.29312607655431	5.41184831603718	-0.217655442323475	0.212402195456848
DDOST	421.037323917253	380.662841845115	-0.145434381269015	0.022294675356935
HP1BP3	155.43297800756	99.8756707527965	-0.63808743875467	0.00714649142982682
EIF4G3	22.1922564853167	12.5657696497688	-0.820557328128517	0.00786609623208194
ECE1	39.548419192341	21.4059989354368	-0.885604867117051	0.000330171900944688
LOC100506801	2.45629754393394	1.57726811291045	-0.639057413955448	0.0432793067544461
NBPF3	8.18029265651081	7.06222946124028	-0.212028760716757	0.021803464958194
USP48	84.1786117813672	57.853887577893	-0.541039811265871	5.15453445326927e-05
HSPG2	3.84715251018168	1.04795975113858	-1.87620771406749	0.00290501836603548
LOC101928043	1.74570711710221	0.799926433586383	-1.12587230204506	0.0233997662130585
LINC00339	20.8833474439194	16.9199621298842	-0.303626644201526	0.0464473770156367
CDC42	175.561567550982	173.838309483677	-0.0142310068783759	0.762204099174874
ZBTB40	12.271291734596	10.6089570509054	-0.210004287693211	0.0704743435363577
KDM1A	42.1936504900109	30.276698326932	-0.478818023305337	0.000453700935806786
LUZP1	5.16042577667342	6.78130787931538	0.394073441565085	0.016783622721839
LINC01355	2.39321555800711	2.42372486607613	0.018275590800068	0.856144289192725
HNRNPR	77.9975964907699	72.7311631019064	-0.100856019997603	0.132990000809216
ZNF436	3.51070612880718	3.05108313836635	-0.20243974522086	0.0332274715344129
ZNF436-AS1	0.970612916966286	1.00955772037264	0.0567554327569212	0.831252037415895
ASAP3	0.213964102534673	0.087690775919652	-1.28687177068782	0.00965104244891506
E2F2	96.0281828936622	92.415463336419	-0.0553236087471162	0.446482579877595
ID3	18.6073164454089	17.1424363415745	-0.118297839579037	0.526416804698549
MDS2	4.00006644304887	0.542634710963363	-2.88197072284589	3.57753085436445e-05
RPL11	3445.78614742085	3047.28276348352	-0.177309790913923	0.0643136685163243
TCEB3	34.1116281919646	37.5931743935956	0.140207124401772	0.123548672582046
TCEB3-AS1	10.4494162521757	8.30918103901533	-0.330644153930494	0.0394711884620227
PITHD1	69.7194992857602	71.4666286731328	0.0357075246907149	0.530753534043648
LYPLA2	96.4526949003885	92.0224229906855	-0.0678361041845129	0.350300425049613
GALE	18.4777652583231	20.076657596059	0.119728821807509	0.275850547113682
HMGCL	39.154155627918	34.1839538331155	-0.195846162428196	0.0250400755121265
FUCA1	49.9769048740079	47.8556433288803	-0.0625724933497776	0.117556955818402
PNRC2	174.594347374073	150.650321971091	-0.21280309508959	0.000849979660394825
SRSF10	24.760881639554	24.07647934942	-0.0404382388761434	0.59216721743361
IL22RA1	9.47804692951522	9.09146781080608	-0.0600765690557296	0.202985813062621
IFNLR1	32.3089408792064	21.0970196576964	-0.614894252229175	0.000858900546769335
GRHL3	18.1918064595669	28.6016171973218	0.652807911643048	0.00263824506839812
STPG1	8.70918344013885	5.56373370010772	-0.646484091194503	0.0110654398640902
NIPAL3	49.8154397450165	41.6089069974811	-0.259700567503635	0.0259108135282072
RCAN3AS	1.82877496856551	1.19033750825779	-0.619506868609861	0.140746822242446
RCAN3	17.6298456337403	12.652138160768	-0.478638627312751	0.0590042906383729
NCMAP	0.615727168627604	1.21347317060544	0.978779078238593	0.0166097840341525
SRRM1	83.5068913950428	73.6224806910536	-0.181748898925719	0.114806392970588
CLIC4	158.273637133055	107.047458396232	-0.56417043027144	0.0137823985536487
RUNX3	63.9197583078698	49.8584076063477	-0.358425146873214	0.00787459242668687
SYF2	106.445014650415	86.4023958245892	-0.300965160697924	0.000620837910354596
RSRP1	140.999584974785	115.628982684979	-0.286187857952339	0.0282501410498926
TMEM50A	137.798747998225	133.806626619746	-0.0424132146026168	0.271131774213152
TMEM57	26.8177157888649	21.1354925767719	-0.343518624537238	9.66680037513928e-06
LDLRAP1	151.801524728183	134.308508888105	-0.176635574413562	0.0677868615384556
MAN1C1	12.6953598630066	4.83216250266784	-1.39356041269404	6.56313451211528e-07
SEPN1	17.2964841273141	14.1405205162449	-0.290643582572907	0.0305644464623289
MTFR1L	37.97183773514	27.6463906470544	-0.457838680389441	0.000436582801977394
AUNIP	4.62020179009739	5.51922028689628	0.256508604917624	0.0423551178544568
PAQR7	0.673557234456707	0.370813474886562	-0.86110687101183	0.00980084436552122
STMN1	281.026451979695	301.65471700454	0.102192209723772	0.0202008862069397
PAFAH2	11.0040059019297	8.83679610144227	-0.316433517391436	0.0329137609878272
PDIK1L	18.6575090400531	14.2189057042438	-0.391945946618307	0.0127588586172322
ZNF593	85.8086333374403	98.2656957863144	0.195565057843144	0.00819729999661405
CNKSR1	17.9917347792426	15.9166478913361	-0.176797768628673	0.0265566387404445
CEP85	23.6979691688829	21.5598813568051	-0.136414191603543	0.0678879538049852
SH3BGRL3	161.903048256179	166.447825697562	0.0399398762501565	0.564670636969155
UBXN11	20.2975061388929	28.9015047264548	0.509842126078667	0.0237141645974954
CD52	8.21284780668254	6.8461506923758	-0.262589515332715	0.39163227545235
DHDDS	23.4891933605602	28.8200519653204	0.295075766041142	0.055855388441423
LOC101928324	1.2548450069713	0.85347611964547	-0.556086487561145	0.214800978855972
HMGN2	493.584174261223	646.591320229188	0.38955800276864	0.00263589803556948
RPS6KA1	66.3070735632984	66.2233177570343	-0.00182349272835731	0.96551137675035
ARID1A	77.0819639594445	70.009430597679	-0.13884405738965	0.278079800205424
PIGV	11.3440983689569	8.343036158618	-0.443297544742476	0.00277057985786475
ZDHHC18	59.3464606123762	44.4310588698446	-0.417593467254621	0.00776228139140129
SFN	7.90597886268531	15.9491873451364	1.0124669134854	0.00198631301807692
GPN2	33.5612974723491	30.6406656393033	-0.131350852347374	0.197075821657618
GPATCH3	17.9919126195406	19.4193338515322	0.110145152735977	0.171250793921303
NUDC	125.205389981242	137.299487916591	0.133029574349298	0.0863266070215593
KDF1	13.4712044523068	15.4762927683073	0.200181078854505	0.0627105694761811
TRNP1	0.207761149348732	0.236395027306259	0.186273787748009	0.767627913624074
SLC9A1	13.4607308953614	10.632828165029	-0.340231365925072	0.0197267062221216
WDTC1	46.5643437791905	39.6108921278211	-0.23332845268814	0.0365809913267412
TMEM222	57.8216787675097	51.1284522707315	-0.177484141651351	0.0659351225872681
ACTG1P20	1.07049403149487	1.06516189083446	-0.00720403393831821	0.981333224376239
SYTL1	22.0235584144293	10.2667567202807	-1.10106708375477	0.0046361794357973
MAP3K6	1.25195202681261	2.39922774887209	0.938390832152282	0.00842267942757457
WASF2	72.5914825755336	62.8243097677118	-0.208477365733963	0.0550545282162631
AHDC1	1.04165801862248	0.806725245083998	-0.368732403153176	0.0750792978341041
IFI6	10.4377861241432	18.9495047455782	0.86034439758433	0.00529934374983704
FAM76A	7.72605470160592	7.48536751835638	-0.0456587402922918	0.621958514962343
STX12	20.5451108963137	19.1406388992526	-0.102156131122523	0.0965628671510804
PPP1R8	62.4924737072411	60.6541223920075	-0.0430767467206805	0.43818495390162
THEMIS2	0.500471091090372	0.398239542039579	-0.329650260115863	0.349350622534145
RPA2	66.7854897926796	64.4959868988014	-0.0503252931126869	0.471115395929498
SMPDL3B	3.27873391156345	4.76651791163604	0.539796894439777	0.00166812015410749
XKR8	11.0163813612337	8.14871889660036	-0.435005239631911	0.000635864530834908
EYA3	28.1089585317042	19.7607587804093	-0.508391656160158	0.00782467052118386
DNAJC8	193.758892246088	223.349552677243	0.205040843200256	0.0141683865074063
ATPIF1	209.395863833737	209.695974719519	0.00206622282188737	0.967837433814683
SESN2	85.8749476308221	16.9024863247557	-2.34500183421787	9.1094322295994e-07
MED18	30.1892265224336	26.0472940095244	-0.212900291879878	0.0194027622825159
PHACTR4	21.2261069978925	14.1109898742175	-0.589020600777321	0.007506524260715
SNHG3	94.136627400171	78.8775766070739	-0.255140939227725	0.0440674674334972
RCC1	74.0476549921659	87.3466026846294	0.238297543445836	0.00598152420426834
SNORA73B	26.0641942967459	35.3370325155582	0.439111628674208	0.416593410333616
TRNAU1AP	47.9745954510947	44.3134204247176	-0.11452695227387	0.108644597053769
SNHG12	95.2957769580152	140.175960351737	0.556754766318055	0.00638761766684685
SNORD99	34.1005921410026	44.195395561411	0.374099280980364	0.0229932044216464
SNORA61	69.8115923933814	120.262081422258	0.784643308503155	9.59343879027567e-05
SNORA44	36.3889597613914	31.1296947048102	-0.225209381869387	0.440722108331268
SNORA16A	28.4378930360171	44.6786435038255	0.651770804951078	0.022398910285767
TAF12	39.1689819201755	31.9364885063362	-0.294505936577196	0.0128950604507355
GMEB1	24.270184446503	21.6331872514302	-0.165938837118876	0.129743602728526
YTHDF2	89.9428565393961	80.3406038596961	-0.162879398921435	0.0402572452381511
EPB41	72.1079470778097	49.9661183523719	-0.529208123064234	0.0134072208800524
SRSF4	152.947291030949	117.679357048814	-0.378173284982857	0.00362417184520809
MECR	25.9089752875045	25.7185384544081	-0.0106432985391493	0.86109312010565
PTPRU	0.173815973399705	0.0648128527735732	-1.42320882793943	0.100759481588089
MATN1-AS1	2.19710492447444	1.13892646159266	-0.947929170581236	0.000355185990759409
LAPTM5	1563.19039665689	1665.77990467994	0.0917042842615213	0.167229438738945
SDC3	1.44858861337102	0.662802637444232	-1.12799669165687	0.00703703779810407
PUM1	40.3748997987315	32.0583159672511	-0.332760037082945	0.0298890984890955
SNRNP40	66.9816537092041	80.0439022200471	0.25702550661589	0.00838207923506911
ZCCHC17	41.5249272053058	45.5395471760589	0.133142306968205	0.102104704493339
SERINC2	3.05647798561198	3.94864100314934	0.36948603281295	0.0801230151738503
TINAGL1	0.742229907698972	0.478430001380732	-0.633558273848838	0.0267267651016677
PEF1	47.9799335647868	53.6296089413597	0.160598573484318	0.049292211658245
COL16A1	0.3412541854429	1.30878736536759	1.93931208038288	0.00311832618206492
ADGRB2	5.82906643162544	2.94584828672911	-0.984581711106266	3.15736759551245e-05
PTP4A2	121.374696772387	114.678378509593	-0.0818742804914398	0.103132734119872
KHDRBS1	133.036248689149	145.564254388053	0.12983672868617	0.00223333041093665
TMEM39B	36.3939109507561	29.8657289167564	-0.285206160650969	0.0307318751095875
KPNA6	35.6768425035123	31.1617948910846	-0.19520960480088	0.0556822229940358
TXLNA	64.419369913675	59.9639643030814	-0.10339878471649	0.256605972404078
CCDC28B	1.21599513543219	1.98214139554531	0.704922423157845	0.0517604603472864
IQCC	4.82367849835821	4.47392798682793	-0.108591719082245	0.11451659432042
TMEM234	8.19231856734996	10.8518769132153	0.405600866809945	0.0531639570998485
EIF3I	279.622238997611	309.169134775106	0.144917192025296	0.0621082842947216
FAM167B	0.690237742087603	0.421102106243389	-0.712923270749686	0.100300372198962
HDAC1	105.228375222668	92.9844851274424	-0.178461863807552	0.00759111418522151
MARCKSL1	36.764953219879	30.664659904049	-0.261754198817289	0.021074846224365
FAM229A	18.1902994055633	11.5427401077935	-0.656183546302731	0.013166625188899
BSDC1	46.8618320909123	40.5188427130609	-0.209820389407765	0.024860821039712
ZBTB8A	5.43337151157736	3.94768479893508	-0.46084089285467	0.0164269295438476
ZBTB8OS	93.4274755168134	95.6918550489445	0.0345492471316306	0.57635975581847
RBBP4	101.474142253294	86.4823853124014	-0.230633924786055	0.0364708906213077
SYNC	0.503337812757708	0.391824725029409	-0.361318545141537	0.225696397843379
KIAA1522	17.5800466294495	20.7927543820532	0.242141985198495	0.100983367999963
YARS	249.585241221828	160.146577380379	-0.640139660062622	3.66853983854086e-05
S100PBP	55.5736771216571	30.8079556465749	-0.851098750444581	0.00304393374357448
TMEM54	13.1310916525552	12.3104214427269	-0.0931067067873337	0.503724204369536
RNF19B	25.8052902901563	24.8922337006309	-0.0519711638123249	0.503993556229321
AK2	76.0004272917056	80.049072730489	0.0748771612614462	0.180702030769557
AZIN2	0.931966072273876	0.583083473532626	-0.676575002587412	0.177678054935745
TRIM62	4.48704628555702	4.72191066761336	0.073604681888833	0.437893375637251
ZNF362	8.97140482638442	5.68915736844074	-0.657118925362888	0.00067257617222711
PHC2	30.2029848875957	34.0860513278413	0.174490346629389	0.0684218665927118
ZSCAN20	3.41374815326086	3.94443817928242	0.208463198020103	0.292375955620237
SMIM12	22.5955998534311	24.5011137791367	0.116805475935687	0.0533163983935036
LOC653160	1.46464683029472	1.32714920195867	-0.142222258320871	0.299993151457977
ZMYM6NB	20.7818722478388	23.9777310179389	0.206369511706101	0.033253898013495
ZMYM6	20.4320508895404	14.0215931945946	-0.543183739470945	0.000420593609130737
ZMYM1	5.22433593643056	4.2314818157079	-0.304084701522944	0.114113392155661
SFPQ	271.650834019069	262.918632465016	-0.0471370901584294	0.346614435671586
ZMYM4	24.947864056849	17.9177013025726	-0.477530739617036	0.00849043699734025
KIAA0319L	32.9353577244338	23.0681206020793	-0.513736749853249	0.00693958794908955
NCDN	27.3913001274093	25.9395648909751	-0.0785634650595644	0.514366054929756
TFAP2E	0.803574895518217	0.439425552110711	-0.870813730217993	0.00238387970677257
PSMB2	100.262445754721	108.438049581734	0.113089737440168	0.0184146566664296
C1orf216	22.0919701011413	21.8378393292141	-0.0166919592447114	0.8543095701686
CLSPN	20.1476003720717	25.1466372384883	0.319757466443548	0.00125711338434032
AGO4	12.8289256557799	6.90442127723632	-0.893807959399204	0.00878563202623763
AGO1	9.28667788693109	7.49498041286931	-0.309237887298961	0.0742345302564369
AGO3	6.94953561951528	5.87008049431596	-0.24353629094384	0.178261013940256
ADPRHL2	44.0879835626209	54.2957447733541	0.30045364221148	0.0112871508678084
TRAPPC3	90.6594108888501	86.7671536576853	-0.0633077832924846	0.156616083316504
MAP7D1	93.7273542505243	108.769668029118	0.21473423281608	0.0262824736154926
THRAP3	114.867415350385	101.958115746928	-0.171992987315722	0.0300410175795436
SH3D21	1.57283998407292	1.65896248539498	0.0769093597362093	0.648833866374487
EVA1B	7.14728813637177	9.0552349431508	0.341356122819008	0.158410485406594
STK40	60.8096624725807	47.5227950156462	-0.355680892185883	0.0140878865742654
LSM10	101.71353313376	107.364774603751	0.0780090913218112	0.214898022499541
OSCP1	1.16435774913282	1.10215091333806	-0.079212614487665	0.815724205094798
MRPS15	205.05059180832	210.895134267027	0.0405459024098878	0.33062832123448
LINC01137	5.81605306615921	3.61039619492953	-0.687883269410919	0.031403690106718
ZC3H12A	32.8113728104047	27.6000719629326	-0.249523928099829	0.0123724151543463
MEAF6	26.3545642647872	22.9699924576562	-0.198302456357568	0.0169229589265327
SNIP1	15.9086088474725	15.0339407773447	-0.0815844567165418	0.19211793760734
GNL2	118.992352466646	129.68661980375	0.124160783885411	0.00651543695933855
C1orf109	34.1423170323852	31.056069929444	-0.136685696960298	0.141841026692304
CDCA8	64.8290326794197	70.0200716587063	0.111128491744719	0.163293316195216
EPHA10	1.2186612024458	0.721144042948769	-0.756937740401982	0.00161546285712495
MANEAL	44.4356632523956	45.4129161402472	0.0313846586228652	0.598439029121106
YRDC	34.6930107796137	28.0992677374025	-0.304112513603799	0.010102206478987
C1orf122	74.5324071900987	92.6464188441194	0.31386735591587	0.0738397287521986
MTF1	11.7958525542823	9.02805283610128	-0.385792927287853	0.0760738502525988
INPP5B	28.2525673933314	18.5528159756482	-0.606743797404896	0.0220884772119248
SF3A3	102.97965754416	106.686617253939	0.0510198385439784	0.0607838996685567
FHL3	0.254704309266675	0.301631446189065	0.24396347437011	0.415382520213703
