JQ1_24	Lenalidomide_0	LOG2_FOLD_CHANGE	P_VALUE
NPHP4	10.2885204742721	7.74949770059547	-0.408860825158765	0.0101587422225568
KCNAB2	75.1559808634797	69.7344627001478	-0.108016106689564	0.00122038501586413
RPL22	415.016459690119	561.920183290164	0.437196665215122	4.65509705691862e-05
RNF207	3.61713747123539	1.87469062131591	-0.948195900977997	0.00396765204195761
ICMT	38.934141454225	49.579822307387	0.348717287441754	0.00083923238376031
LINC00337	0.635633053861873	0.636137537090601	0.00114457040546328	0.998019181707487
GPR153	0.591413826089756	0.514257265298752	-0.201677700288486	0.521129725329173
ACOT7	15.7577837312998	39.9924765518801	1.34366398361997	1.38425564689263e-05
PLEKHG5	0.132190977857231	0.643103978892495	2.28242830039226	0.0120822833065584
NOL9	13.165922745584	12.6458212351564	-0.0581479070814292	0.551210447487948
ZBTB48	25.5474048857121	18.066612013329	-0.499850762575383	0.00554441793484369
KLHL21	43.7571279310311	29.8144319873514	-0.553507196270845	0.00211349192012702
PHF13	11.2749785623183	17.2054055703938	0.609737209651835	3.7764465998728e-05
THAP3	14.9965407960615	10.4751293472818	-0.517661698774982	0.0210915537578272
DNAJC11	37.8180677134612	46.7951586866829	0.307283628086872	0.00463827801709797
CAMTA1	5.65193258219803	6.22934001656147	0.14033506439931	0.0713693164091201
VAMP3	47.1887522916682	40.8890191536139	-0.206729570079196	0.0594371255486954
PER3	0.058876529008158	0.23832250714805	2.01715067916328	0.0189595509679365
PARK7	386.70248487247	387.270014820532	0.00211576713306368	0.973754083770842
ERRFI1	1.19666491183855	0.977411876678159	-0.291980687506735	0.115188754123847
RERE	12.9225978630385	10.7169597343743	-0.270000438335263	0.146769794790264
ENO1	317.696857789356	557.7328934406	0.811923538373883	7.15396036335124e-06
H6PD	6.07850961223043	2.63919253534973	-1.20362103058037	0.000538114023183661
SLC25A33	12.3955378883642	14.9066885757754	0.266138931191068	0.0359863661293662
TMEM201	5.11981269938681	8.78496428755394	0.778945389060965	0.000877248382798072
PIK3CD	1.47233411317929	2.35033526030009	0.674761466889813	0.0485790821148407
CLSTN1	85.0051829572257	65.4032760209706	-0.378187906808763	0.016387492195021
CTNNBIP1	25.378924062809	18.6213429568338	-0.446673784851783	0.0158497244055463
LZIC	20.4138030851025	32.0494627272185	0.650755190862749	0.00263058347490215
NMNAT1	9.7131673852078	8.36947565862666	-0.214804581688957	0.0191534720617425
UBE4B	43.4892461533466	40.862760897349	-0.0898720179801516	0.121300772152416
KIF1B	22.08502603203	14.2251736769963	-0.634622266219638	2.35192187828819e-05
RNU6-2	1.82943593063349	2.25841304687274	0.30391047699278	0.473523105870383
PGD	126.393145281942	133.22370284103	0.0759325625645726	0.121525514983211
APITD1	3.17557916840787	5.25871714466939	0.727691161918479	0.00125174013225819
DFFA	26.8012510492719	24.9655871584029	-0.102359508082933	0.322747475959862
PEX14	14.6887007106041	19.1446891791911	0.382237449802032	0.00992491657268951
TARDBP	125.207957065209	107.985480012719	-0.213488912415066	0.0131443875645483
SRM	60.8789255251652	199.896130051729	1.71523574055483	0.000444178633467771
EXOSC10	44.9465853238791	76.3175824688614	0.763803955792416	0.00415229715381405
MTOR	28.5881500830671	22.9959446372646	-0.314037804736555	0.0411230422542774
UBIAD1	19.0414594175994	25.2672046035271	0.408122005765588	0.00143006265976418
PTCHD2	1.33693159605246	1.1024444683744	-0.278219664894046	0.201328830654895
FBXO2	6.00093998718785	4.34037632545581	-0.467368367479184	0.0430857712019198
FBXO44	10.3852045154079	11.2016279378641	0.109178787672927	0.328913376379071
FBXO6	8.1764141557264	8.15213007176958	-0.00429120353154523	0.976657831272315
MAD2L2	31.1776499338533	68.8880865894108	1.14374232016704	0.000964571227831561
AGTRAP	45.8977247016207	79.3726335494537	0.790219037908683	0.00753653234188803
C1orf167	0.239998898419554	2.42579601370453	3.33735854959504	6.8978587734222e-06
MTHFR	36.4433709183391	15.9183731826012	-1.19496350726511	0.00186211877125993
CLCN6	8.24524703670585	6.69076159426831	-0.301392280117605	0.19714564892141
NPPA-AS1	1.52871506027628	1.70832034130008	0.160259006579528	0.568364492936967
KIAA2013	122.492835358842	92.5673903439899	-0.404121412804832	0.0123635194591229
PLOD1	34.2772915981304	26.4103847635089	-0.376147800407022	0.000922008687687752
MFN2	45.4364681583526	60.0882958870292	0.403233310954723	0.00561428651522938
MIIP	20.9769439794622	29.4429877549972	0.489119563087605	0.000947552999031219
TNFRSF1B	3.89567757434061	9.54096734149988	1.29226126815761	8.13866304268039e-05
VPS13D	7.23281242913052	6.17630542536851	-0.227812640978375	0.0431430506303889
DHRS3	0.0583721244658869	0.550285799377315	3.23682961761624	0.00247506372517356
PRDM2	21.395055019704	17.3570212594794	-0.301758009370398	0.185964448875082
KAZN	2.18156789377243	2.67602710654437	0.294727356368341	0.0278597803997808
TMEM51	0.238909594141479	1.37282270749582	2.52260862550496	0.000697118892407403
EFHD2	16.2563390930803	30.1548469760906	0.891387513211291	0.0121277798837059
CASP9	15.6545473654452	7.75018148338963	-1.01427979609098	0.000881605644066539
DNAJC16	24.9061028727542	13.4913760347879	-0.884461795194527	0.0123337901760793
AGMAT	4.66822223935785	16.7894978436947	1.84661393146192	0.00090951356463298
DDI2	9.96078826834305	6.95015518337135	-0.519214726823206	0.029247153505315
RSC1A1	10.3639998954275	8.67584486530984	-0.256504744867745	0.337422289293829
PLEKHM2	69.809344813828	60.5135728348884	-0.206161404699604	0.0293870556431851
SLC25A34	0.965264106785078	2.16786466573397	1.16727905712831	0.0034195933053395
UQCRHL	22.643790328264	33.203459013562	0.552218073935171	0.0103546225099715
FLJ37453	3.8799017289955	3.28834273408282	-0.238659437352158	0.173898302942055
SPEN	25.3976327744189	24.6950250556751	-0.0404736021631847	0.715689037875012
ZBTB17	19.1957124868711	17.0678467038467	-0.169503051625779	0.0799516985490834
ARHGEF19	2.01997856327868	5.18888227643973	1.36108382221126	0.00066465993009307
RSG1	6.11987272170227	4.79610506607571	-0.351638385164697	0.0323927808019466
FBXO42	18.3488241912194	13.0634623199052	-0.490150299631127	0.000505101912260343
SZRD1	112.907510749896	97.3058897288143	-0.214542423018715	0.0039132441901797
NECAP2	177.977298988503	101.431097037136	-0.811193211369798	0.000940734412048437
CROCCP3	2.38796787788942	1.5405717222674	-0.632317580604134	0.0405359374402738
NBPF1	12.767330705378	5.78376201824598	-1.14237683233764	4.74824488049501e-05
CROCCP2	100.895775664727	83.9898702743565	-0.264578527437235	0.00284832418479139
MST1P2	2.96333056564536	4.31217225127028	0.541195237325424	0.0119325425050518
MST1L	0.730042448377577	1.19356401104778	0.709223683318495	0.0118829982226782
CROCC	15.5635531415243	9.03040441201298	-0.78530896054507	0.0182608269531509
ATP13A2	24.805346024493	14.8151864324268	-0.743574301275469	0.0150130456644847
SDHB	130.628840304335	157.85467446745	0.27312353202912	0.0364362286598135
RCC2	76.4325278348803	133.25934764363	0.801978086015419	0.000209757577751127
ALDH4A1	13.6687191951998	10.1023274332753	-0.436190356125438	0.00373101499975296
IFFO2	17.4065233548822	9.66722688212597	-0.848454072880153	0.00178152761220971
UBR4	50.9371430048711	25.5066947581561	-0.997842081218615	0.00176755613091679
EMC1	29.8709690362615	29.2524755644107	-0.0301853189353509	0.521595358031368
MRTO4	20.4644248676356	69.3391344341718	1.76055170554087	7.63883421848624e-06
AKR7A3	0.898829047602517	0.896008202014617	-0.00453481037614138	0.990353004711906
LOC100506730	3.13882506570368	4.47183258667965	0.51064155230674	0.00561008267574311
AKR7A2	39.2401411430968	35.0406352143478	-0.163301302547184	0.267967464987252
PQLC2	9.11544573461425	8.78446695584062	-0.053358458375747	0.620333915818725
CAPZB	113.900758548423	128.59874998647	0.175099264321346	0.013132948971526
MINOS1	33.7131401891295	45.5087369371725	0.432832533382259	3.65802960934895e-05
RPS14P3	1.89507180116291	2.92064134403889	0.624032694717094	0.0748198547345887
TMCO4	11.0601691255587	24.7371149930641	1.16130380685087	1.27755698066024e-05
OTUD3	7.00877573479399	5.26745370841265	-0.41205673161858	0.00710342338161563
MUL1	50.5992872582804	36.6763088625117	-0.464268611174177	0.0162935640100207
PINK1	93.3229536717596	27.0865904883852	-1.78465316292658	5.73781879554305e-07
PINK1-AS	6.06763016239239	6.51094928560599	0.101734748965197	0.141616063605684
DDOST	290.02131864349	405.24840235087	0.482647545527482	0.00014041293855441
HP1BP3	180.632159887279	155.21328758312	-0.218802704380897	0.0362476321261044
EIF4G3	40.1800901991916	21.7074708185647	-0.888289158321239	0.0215528717815196
ECE1	41.0536727571023	37.3851779961763	-0.135044892696228	0.0568043795531324
LOC100506801	1.52575948140833	2.17935805857491	0.514375688466453	0.0438245264035862
NBPF3	11.7451351310106	8.1078408051033	-0.534673644715411	0.0210871291331411
USP48	79.500664472401	81.1337744988601	0.0293356883059773	0.462462661119039
HSPG2	0.0849403357633396	3.67452054683628	5.43496239690694	6.17083151498897e-10
LOC101928043	1.50800005098811	1.38280113069757	-0.125042789001177	0.848499461217123
LINC00339	23.0151655365637	22.7237961413277	-0.0183809536712316	0.838776851819037
CDC42	204.593657346819	181.961293244505	-0.16912982709495	0.144173699359321
ZBTB40	25.0594069571647	12.515121359549	-1.00167999204053	0.00513899973122213
KDM1A	38.2918058318978	39.3667635668053	0.0399424111309407	0.436043276759486
LUZP1	8.61114025598145	5.3952489667573	-0.674514751507077	0.0125793966434164
LINC01355	3.30909936482667	2.76287648290098	-0.26026754669749	0.497610025189273
HNRNPR	39.3909295918542	76.5509910203934	0.958557591102986	0.000509208198529746
ZNF436	4.05655175217055	3.46567534772613	-0.22711737972257	0.104298109606817
ZNF436-AS1	1.19727021406895	1.02444912141031	-0.224900457838782	0.224939952215611
ASAP3	0.951827613454573	0.150452997514727	-2.66138745895546	0.00501861401907405
E2F2	23.8880457510472	85.9276169161831	1.84683305070919	4.17718725232526e-05
ID3	10.5386869752825	17.0875678045992	0.697251931084454	0.00275585928241929
MDS2	0.262960614238722	4.52230261716095	4.10413889900263	0.00140419103806218
RPL11	2817.29595284222	3503.70073517444	0.314568429268637	0.0582823185917954
TCEB3	53.0672497455962	32.7025876900367	-0.698416984016091	0.000120272025657691
TCEB3-AS1	13.8972600122978	10.0616241649705	-0.465937262526065	0.0617571818909892
PITHD1	92.5723653832296	64.7750852104606	-0.515142577521273	0.00134733570544681
LYPLA2	89.6633737066725	88.636754091491	-0.0166137334131865	0.782787128340305
GALE	17.2001997035143	17.2516606105645	0.00430992404703679	0.956948269557415
HMGCL	71.6882098463988	36.9781516557207	-0.955062752789658	0.00285612780187857
FUCA1	94.5250704096518	47.8817842752012	-0.98122010472083	0.00445920523759552
PNRC2	192.974369083843	176.662970262648	-0.127409567939874	0.163431038167459
SRSF10	15.985135572381	25.3905026394031	0.667557975483524	0.00125417008471573
IL22RA1	5.31697851894376	8.93130607327564	0.748264526067092	0.00108322223700107
IFNLR1	32.3613866561348	31.6807610839967	-0.0306664327950817	0.635379749419681
GRHL3	19.0444432001876	17.8401344716529	-0.0942436188922402	0.383449917543529
STPG1	6.56875322022024	9.06798362462548	0.465162219465316	0.051169987112286
NIPAL3	44.2422589220251	48.2237869744246	0.124319900445307	0.00274153158325797
RCAN3AS	2.07190239475392	2.74970359112488	0.408320068598471	0.59492037197074
RCAN3	20.4788328784224	17.0008835585565	-0.268523769079494	0.0110370340168317
NCMAP	0.474482556974808	0.635042176495247	0.420497360472201	0.186732511385914
SRRM1	70.3617756212127	82.4123240342632	0.228068205290686	0.231630724466295
CLIC4	173.454467682291	154.560868805889	-0.166381891850932	0.0305287831446062
RUNX3	57.883428647473	59.4760060032925	0.039157388722743	0.58502516479787
SYF2	113.778667069008	102.947343621452	-0.144323480701032	0.137110806521067
RSRP1	384.626512139079	144.285088685839	-1.41453599995294	8.67739128061122e-05
TMEM50A	203.833971206964	133.744041480218	-0.607919894298494	0.00818727927245296
TMEM57	23.3932017578007	26.3063534309154	0.169321944369095	0.143030536987745
LDLRAP1	191.592035594384	148.746502792153	-0.365181840718068	0.00229879691614334
MAN1C1	18.0796071455263	11.3504924745278	-0.671608435113184	0.00448914673498781
SEPN1	8.18885161496296	17.0630116176301	1.05913925342429	0.000304644596195748
MTFR1L	60.7212314806355	38.455929582188	-0.658994983361486	0.000897851759220306
AUNIP	0.998635431511167	4.55114085573468	2.18819823834894	0.000139235771687213
PAQR7	0.169031119728474	0.66679787238416	1.97996062048582	0.00943554433872449
STMN1	102.454667095083	267.543759329236	1.38478917270534	4.27725667692187e-05
PAFAH2	8.64271137531545	11.0344464457163	0.352458369049837	0.0024389221267974
PDIK1L	10.1199598763476	18.8508887606675	0.897428973632098	0.000358944049652197
ZNF593	56.559056398586	84.9184740506338	0.586320395665084	0.0115948278812027
CNKSR1	16.4754427161955	17.1139690704917	0.0548571555505952	0.447089099580669
CEP85	17.8857087853716	22.5930221811251	0.337069975938463	0.026501685836842
SH3BGRL3	173.044782227803	161.172140759757	-0.102543051080563	0.393174949944636
UBXN11	7.73619585253619	18.7269578711326	1.27542033362914	0.00013686899197373
CD52	2.15655891299985	9.35310064727728	2.11671358402567	0.0318948047157502
DHDDS	25.930704129455	25.018358852256	-0.0516742269835088	0.484829527485546
LOC101928324	1.39661207698107	1.35935877400845	-0.039005078148648	0.935680762257144
HMGN2	293.362961638614	472.294089851347	0.686998746213802	0.000797547676972464
RPS6KA1	83.7477549663493	63.3522571375511	-0.402654495367483	0.012561544180567
ARID1A	88.2907428638436	74.8105831555112	-0.23901980477324	0.184519662994451
PIGV	10.0938525372334	11.2417912106847	0.155395010341626	0.119836914883596
ZDHHC18	69.5726549126253	54.9074924523863	-0.341517348473249	0.000359661981552441
SFN	0.78493888001353	7.36543003721326	3.23011753404263	0.00167674134468448
GPN2	38.6777359486151	32.0681218010981	-0.270363488263308	0.0434270753597584
GPATCH3	23.3846969568652	16.9493124654678	-0.46433798009694	0.0391615404834519
NUDC	84.5022096048233	110.867081500088	0.391770094781606	0.0614247585603926
KDF1	1.91128109991442	13.6019595497541	2.83120262447151	0.000150379068749797
TRNP1	0.732250959604215	0.249219184617148	-1.5549230490317	0.0392507888513739
SLC9A1	13.6380891555966	12.6954940684449	-0.103324980075896	0.382031005431126
WDTC1	80.7177592919883	43.4897876751533	-0.892209460762956	2.30377965381332e-05
TMEM222	53.7114778098404	54.022171886819	0.00832122643223654	0.862374087731829
ACTG1P20	1.42221823210606	1.49804680670511	0.0749398456205292	0.780472029160177
SYTL1	1.57971259333794	19.5724616328744	3.63109120629499	1.06434853926425e-05
MAP3K6	0.821448157884096	1.02682150557756	0.321943983146594	0.00768743897388571
WASF2	70.8754752324738	68.7744711521938	-0.0434133627661518	0.0397212049458552
AHDC1	3.00206190688699	1.00219675971642	-1.58278794934402	5.2562621990827e-05
IFI6	45.1659364414186	10.208200907537	-2.14550649283632	0.0245348491490064
FAM76A	10.8803519064513	7.43989973134879	-0.548370135698583	0.033652863601836
STX12	29.4842797372753	20.3040929062028	-0.538175375720234	0.00305621001926317
PPP1R8	45.9083972752794	65.5639866441509	0.514145514268122	0.0131053689098008
THEMIS2	3.29963410084618	0.507139152942204	-2.70185248670116	2.61040046210762e-05
RPA2	36.1327822893306	66.5409702462229	0.88093455341314	0.00222124697648566
SMPDL3B	2.54803926000479	3.14173822080769	0.30217546919104	0.116388669726287
XKR8	10.6046477849178	11.3859128091944	0.102553252006833	0.347992216475726
EYA3	26.0086685330207	28.1933787310849	0.116363837719527	0.299318328472642
DNAJC8	215.652354457696	203.522034857564	-0.0835224670848783	0.238905207471866
ATPIF1	204.521715508921	206.919734676382	0.0168172143756674	0.822491664461256
SESN2	35.4980968769667	81.1638429292118	1.19309549418252	2.75841559386334e-05
MED18	26.0285130834477	32.1746053015913	0.305829552403002	0.0541759414075025
PHACTR4	19.2375296629234	18.8583974637368	-0.0287164662407141	0.63407956006874
SNHG3	61.0149486908768	99.2381935617207	0.701732727073114	0.00174851836361672
RCC1	42.733379970773	67.5407722711144	0.660395244805493	2.69428681152351e-05
SNORA73B	31.0375170048188	29.1513000814768	-0.0904529210573973	0.644465352355798
TRNAU1AP	40.7638860816088	48.2692650456786	0.243813267967133	0.0217797533612552
SNHG12	144.198553447645	98.3606937994768	-0.551902875697498	0.0229224680802872
SNORD99	41.7090018903211	33.7993352368557	-0.303363916535576	0.3258496865999
SNORA61	88.0429695628039	76.7018780251615	-0.198945903913494	0.607187745754642
SNORA44	69.2835733320142	44.9528809735344	-0.624099760429605	0.0976493058217764
SNORA16A	65.4599840506296	33.9035428644114	-0.949177210373301	0.00815923638672864
TAF12	64.1407512388076	38.9662300247099	-0.719016893435197	0.0101708851531563
GMEB1	15.345390688035	22.9070494677726	0.577986268161689	0.00178612997361101
YTHDF2	89.0928617645203	90.8613650496597	0.0283571340079277	0.796926651761592
EPB41	54.7617371632047	67.8446839636161	0.309067563502101	0.0286955309573584
SRSF4	101.249341672324	149.842324340136	0.565532656256759	0.0112462176244267
MECR	14.7146796590714	22.9366954813869	0.640401420514463	0.014206908666178
PTPRU	0.0352735023089221	0.183464394038775	2.37884336504094	0.00730422396218968
MATN1-AS1	2.22896219599938	2.58935697103713	0.216221721982137	0.25535592408548
LAPTM5	1446.04779479184	1531.11114997553	0.0824637810537494	0.603157985354014
SDC3	0.538181486268871	1.33216055192444	1.30760329896012	0.00525729660818251
PUM1	49.1731824786426	38.8964558288031	-0.338233023550364	0.0616854776775225
SNRNP40	45.6925152999974	67.0081603246112	0.552378936406325	0.0173252246105463
ZCCHC17	39.5753739556204	41.3663092479881	0.06385326158232	0.450082288890175
SERINC2	5.26790663277535	3.02151536643743	-0.801957496679098	0.00276987043902963
TINAGL1	0.12564631559722	0.488034813134666	1.95761569683877	0.00125889433384958
PEF1	44.439921906591	48.2598762749209	0.118967935374887	0.139315202631512
COL16A1	0.33449220128056	0.318790537550673	-0.0693637672800563	0.840860223992733
ADGRB2	1.77549356345274	5.14839764199294	1.53590335566742	0.00204940598839465
PTP4A2	112.133524087316	114.470853131112	0.0297626431961698	0.346220279288743
KHDRBS1	116.006043200558	127.940744282142	0.141275818291865	0.0100529604868829
TMEM39B	35.6345969615144	35.1828439454176	-0.0184065017990478	0.735523090757685
KPNA6	37.3686931817907	34.3910863251399	-0.119795424628009	0.144842928138029
TXLNA	75.9306356938731	62.7536957350993	-0.274981660728786	0.0102656717486414
CCDC28B	1.58812144962626	1.13579541364276	-0.483618253755885	0.201526496383876
IQCC	3.5453909157902	3.96326545328593	0.160744891794325	0.183114538194155
TMEM234	11.0581644804388	7.68763183170173	-0.524500784992604	0.00268845889429668
EIF3I	205.39631562147	272.131461955048	0.405893457670601	0.00915954266413499
FAM167B	0.205789503279493	0.664573043380028	1.69125837871329	0.147734235904645
HDAC1	88.9247096752018	102.291036201078	0.202023462514795	0.0112283284807499
MARCKSL1	204.746203210262	34.4796303518639	-2.57002048612262	0.00120550488849445
FAM229A	23.0281220275425	16.2855706315403	-0.499802490986068	0.0270364169959203
BSDC1	75.5533782000448	46.8618379918865	-0.689082723725222	0.00791141169806481
ZBTB8A	3.70356550046776	5.37434371453626	0.537173738805619	0.000864568711457866
ZBTB8OS	84.9273250685854	94.5356311526625	0.154629383337489	0.0281769896669991
RBBP4	65.5657913330275	100.542050836731	0.616783825874402	0.000324815288902266
SYNC	0.332933203138599	0.378307513493887	0.184326673390878	0.705539518052782
KIAA1522	6.73319743488876	16.0005595991003	1.24875868826971	0.00140104152978325
YARS	155.853634252313	241.64580618236	0.632702160035444	0.00405348296337361
S100PBP	37.4252050762968	56.2595321161812	0.588087332751621	0.00316696436095545
TMEM54	4.47702164603529	11.1599988769023	1.31772568329598	0.00246221064873015
RNF19B	66.5443251499132	24.2122437251079	-1.45857886075306	0.000384360306876885
AK2	44.1233315558565	77.7142491437063	0.816637418899476	0.000851750876037248
AZIN2	4.83892520927562	0.783076933754815	-2.62746068317192	0.00378613244247431
TRIM62	14.3494497938514	4.31259870479355	-1.73436603816797	0.00365883371472064
ZNF362	6.19667190178436	8.98710025423331	0.536362112723999	0.00183767377762105
PHC2	37.5350031375229	28.8728685673486	-0.378522154752524	0.00109517600632258
ZSCAN20	3.48935708284988	3.39667244501495	-0.0388391431196475	0.747107359323441
SMIM12	24.4168692843082	22.3816951748999	-0.125558921500743	0.0114511347042511
LOC653160	1.95614046855429	1.64858325083551	-0.246783229889111	0.496182435201184
ZMYM6NB	17.0408753411488	22.6227919859707	0.408777545552298	0.135377446349928
ZMYM6	21.1188189776113	21.4214686215821	0.0205282348591757	0.869346685056907
ZMYM1	4.1902849463583	5.31786344401551	0.343798378166376	0.0977644080961895
SFPQ	255.968422159007	265.158190433774	0.0508874709123029	0.525988638980554
ZMYM4	27.3638618967659	25.0424236498204	-0.127897658394098	0.186323623854136
KIAA0319L	63.0550186279591	31.9427129099553	-0.981124354294066	0.00303641015188993
NCDN	30.0835154961902	25.7671074164934	-0.223442576035338	0.00241896051309702
TFAP2E	0.871270959321366	0.738052594979165	-0.23939782787643	0.555861797996241
PSMB2	55.3386541082328	97.7705591462076	0.821112546961691	0.00130161008846372
C1orf216	15.7220813302138	20.5556323853729	0.386741538510761	0.0132860785877323
CLSPN	11.0497296323091	19.1465894174047	0.793076357914712	2.93410026831388e-05
AGO4	10.9903845135183	11.9839689632702	0.12486393073049	0.0867931594133202
AGO1	8.53166215792693	8.86000027347907	0.0544799052389619	0.299838507233827
AGO3	8.6420774493043	6.59833680489683	-0.389275739677328	0.106229249507445
ADPRHL2	46.3449898368422	42.7041399218557	-0.11803744589981	0.00330703989315484
TRAPPC3	95.7874050000464	86.8877306080984	-0.140683500892492	0.10460890161046
MAP7D1	143.390894957322	86.0535200932611	-0.736647305354895	0.00589416003663493
THRAP3	112.55699535453	112.015504561505	-0.00695728636443578	0.945965529623757
SH3D21	2.04057719157442	1.34031283922575	-0.606407510335922	0.013807178369271
EVA1B	23.2221073895502	6.07319964827322	-1.93497019994219	0.00633132217924163
STK40	66.2346063268352	55.0737324481389	-0.266220808944406	0.0082243269037646
LSM10	91.8298954336699	104.875020879741	0.191635289985028	0.00508784856827661
OSCP1	0.766098159209872	1.28182264969966	0.742595507658271	0.110685520223138
MRPS15	85.1555289966837	207.641301278815	1.28592132450193	9.25760834864053e-06
LINC01137	8.27460093998886	5.43179222348397	-0.607261441825156	0.0324824704829857
ZC3H12A	103.874133798413	32.1544502929166	-1.69174611575075	0.00367148236560764
MEAF6	24.109088528323	26.105491603648	0.11477621771265	0.145924287764661
SNIP1	19.26580165374	15.418123759008	-0.321415004581979	0.0299003287367356
GNL2	75.0720027225367	115.590452414021	0.622675362551208	2.09827045217974e-05
C1orf109	15.0517998375481	33.8213226227814	1.16799706980462	6.22940808592883e-07
CDCA8	25.0487229753068	59.8269468741225	1.25605838601042	9.0122093429972e-05
EPHA10	1.28104415822028	1.18299990452562	-0.114870249697612	0.512509957497048
MANEAL	13.4423201656436	42.1105935412446	1.64740103913097	1.92024622520443e-05
YRDC	15.7533676583678	32.5809870571489	1.04837003960248	0.000181052596233929
C1orf122	76.5292875373478	67.4185026465852	-0.182867383037004	0.486711892120287
MTF1	12.3854211541045	11.2204275880307	-0.142515271635074	0.191616597311491
INPP5B	20.8792158507668	26.6509880519965	0.35212148966676	0.017398731503138
SF3A3	72.3505002379382	100.250310129872	0.470531802915065	9.85093050965273e-05
FHL3	0.377723085432026	0.282043776788397	-0.421409855503575	0.377194673625
