KB528_6	KB528_24	LOG2_FOLD_CHANGE	P_VALUE
THAP3	19.9472332099125	20.6389595141882	0.0491815903841931	0.466814943284181
DNAJC11	47.2356276943048	44.469764172929	-0.0870506757158793	0.325955692963841
CAMTA1	5.93063965510845	4.41459852153673	-0.425905476197127	0.0209346190396507
VAMP3	70.5533271793371	68.7148880601594	-0.0380914062019286	0.640149373783181
PER3	1.11251986701101	1.11646115276891	0.00510195402571227	0.966217366466651
PARK7	435.570335550934	400.308166010007	-0.12179465687437	0.224830544584899
ERRFI1	3.03710235550471	2.33846934676264	-0.377131012920821	0.190011258360114
RERE	9.30547326277442	11.9250956788906	0.357849410860172	0.0322388357998461
ENO1	473.983077002193	194.035204281219	-1.2885171224986	1.78244124947708e-06
H6PD	4.32529866723566	12.7181848612907	1.5560211227668	0.00233967013344585
SLC25A33	17.4509673642374	11.6396601601699	-0.584258075053177	0.00409674404072838
TMEM201	15.4640650092149	3.637438809475	-2.0879247238894	0.000334137908308396
PIK3CD	4.53303665408787	4.5861210863482	0.0167966196936446	0.656211098690078
CLSTN1	104.9389547826	123.920106234724	0.239859960467051	0.0556378322516899
CTNNBIP1	36.5156826525519	33.2152336862823	-0.13667113713184	0.158885201223706
LZIC	42.2224348423322	49.5278111726877	0.230229087036285	0.0330578843478265
NMNAT1	11.6916664798886	15.3275783702761	0.390649201123397	0.0111791422609345
UBE4B	56.3208529666927	50.0511130939503	-0.170267029711727	0.0839748162902032
KIF1B	13.7050540942241	14.5458705068068	0.0859016154858889	0.35795741051329
RNU6-2	1.94064999637888	2.02040228938302	0.0581026356821817	0.881589495908171
PGD	175.433494100097	90.7685106985496	-0.950660424777759	2.79626026926767e-07
APITD1	8.20078255893544	4.97391326337439	-0.721380235728322	0.00253958612071832
DFFA	31.9345446390868	40.4605272945305	0.341397242694355	0.00346726466050358
PEX14	34.9501024802231	30.642039796143	-0.189784347282202	0.0119280373834471
TARDBP	116.006791121579	119.504032074308	0.0428500314199974	0.483957804327703
SRM	262.61446325355	58.6282804264562	-2.16327772546825	6.74848723541626e-06
EXOSC10	140.516255110028	99.3059942480525	-0.500784324433892	0.010637281051401
MTOR	45.394644946087	35.3124191481445	-0.36234645845938	0.0412200789105807
UBIAD1	20.4226194535264	16.2317707011256	-0.331347531514029	0.0525479310676936
PTCHD2	1.44594006298421	0.25807073176208	-2.48616931368643	0.000118755089698885
FBXO2	5.88355339048157	8.90457691003965	0.597859326614046	0.00551491174258281
FBXO44	17.5212183780086	20.810398735736	0.24820150843622	0.192740459859003
FBXO6	18.6244936586033	14.5371241009205	-0.35745931660942	0.0184822271214939
MAD2L2	120.165388891247	55.7901254506905	-1.10693971739515	0.000149974391923426
AGTRAP	46.2872424216892	48.116289684743	0.0559107824057148	0.644659721663519
C1orf167	2.14085368622586	1.33732835249372	-0.678832468070532	0.00281924531007489
MTHFR	14.019858360231	27.8150029965904	0.988391486848756	0.00699619144060814
CLCN6	6.19363334747699	8.74568882271254	0.497786036849588	0.084364320214835
NPPA-AS1	0.731905055702039	2.16563905910484	1.56506439685122	0.00574954041035977
KIAA2013	115.454899403631	134.14686069155	0.216483896893254	0.0514252213037209
PLOD1	50.2719116329433	50.0527300119222	-0.00630379008813128	0.933328242486343
MFN2	92.3399668500072	66.2510073902162	-0.47901282260213	0.00022458732909623
MIIP	35.1586425773219	29.2270555089545	-0.266574879662458	0.0556220305080209
TNFRSF1B	7.84955352594286	1.27342405281132	-2.62389767777121	0.000224230753975508
VPS13D	12.5864819421595	13.2676589225773	0.0760387391981976	0.510202339774124
DHRS3	0.885397297120347	0.476062187886034	-0.895174924542466	0.00403771484316832
PRDM2	22.9690483978636	20.220338298199	-0.183883952863558	0.190489600101737
KAZN	2.16860377381371	1.72830130353641	-0.327411730109097	0.0828499176027582
TMEM51	1.5021261036838	0.440653545474571	-1.76928921425446	0.000965234365665124
EFHD2	68.8467432748369	32.0380296489796	-1.10360298657224	0.000339189634731304
CASP9	29.7567035881261	24.585575885488	-0.275402566444492	0.00232213229172975
DNAJC16	18.0352025216692	25.7985461775845	0.516474144327083	0.0150687604841504
AGMAT	10.3602425907372	3.65388885507009	-1.50355312943503	0.000137944456381368
DDI2	8.94910883845169	8.35969968220183	-0.0982929092804173	0.553282944449647
RSC1A1	9.10822449035535	9.40480088533028	0.0462275499025069	0.777811839433435
PLEKHM2	67.4736298565251	87.8056905056447	0.379990664767523	0.0231472415058985
SLC25A34	0.982004267784821	2.29442112085107	1.22432901005404	0.0271992513847164
UQCRHL	24.8967886119597	26.4146251301962	0.0853772717815549	0.524760585691658
FLJ37453	2.96217165728982	3.87184086208864	0.386364410152689	0.00282787220145845
SPEN	23.9230584721933	22.5106126447756	-0.0877965229559461	0.633114000109239
ZBTB17	33.6827551089058	31.2986901728396	-0.105907866973897	0.231032066450969
ARHGEF19	8.50376045521385	3.5025204241442	-1.27970749433904	0.00134658009683073
RSG1	12.6368357421281	10.1554851536503	-0.315376096025831	0.0169769791274818
FBXO42	20.4135000756581	20.3199440594223	-0.00662713604866148	0.925656422319188
SZRD1	95.3457315252319	95.2848064188512	-0.000922164442085317	0.989418902515786
NECAP2	108.002569419919	160.439626631732	0.570964878860269	0.0121965468736248
CROCCP3	3.74913814747399	5.49265936482734	0.550945837085494	0.0982765951609921
NBPF1	15.2478014917586	24.4878739533165	0.683466281688647	0.00304949649040535
CROCCP2	153.47376394068	155.364332306849	0.0176632851320616	0.863208937644296
MST1P2	4.55145807002099	10.3454086583698	1.18458993970112	0.0086527722730043
MST1L	1.06766725298475	2.44003282867393	1.19243846855776	0.0364828134085709
CROCC	18.9794833172125	22.6907081968139	0.257660919406126	0.113042080509589
ATP13A2	37.337546556495	41.7239617661745	0.16024901943827	0.128606578338934
SDHB	184.223611032626	147.68579134292	-0.318926943421408	0.00796760907315383
RCC2	123.410821431162	57.2386999022726	-1.10840609580931	0.000455458576110332
ALDH4A1	27.4002629358234	13.3297796939807	-1.0395368008177	0.00450253488735349
IFFO2	10.0498339836996	9.71945256334369	-0.0482247061354937	0.486756101730301
UBR4	40.8285573434786	38.7137389071914	-0.0767329441634535	0.575655219462677
EMC1	35.7475617928229	41.4422948755768	0.213259050343843	0.0673316685964662
MRTO4	44.7802611846881	23.8435733248152	-0.909262480895758	5.90685294471268e-05
AKR7A3	0.864366968233341	0.757941611459495	-0.189557226991607	0.575447263049282
LOC100506730	5.59992682817901	4.99116511690102	-0.166031344593284	0.359544667583618
AKR7A2	74.9768706928013	58.746100528051	-0.351952522094342	0.0020916476642122
PQLC2	18.8141112219545	15.0117078033462	-0.325727023993981	0.0466221184548185
CAPZB	137.577024217329	155.895702409142	0.180341601995903	0.122385068277663
MINOS1	37.2590719796078	37.065423503977	-0.00751774568585419	0.914213440291834
RPS14P3	2.18868073957556	2.01549734591235	-0.118925642153862	0.65227596224942
TMCO4	20.509068164224	35.324529433832	0.784408398198273	0.000315505251886298
OTUD3	8.6913494846122	4.61294177525177	-0.913893115407974	0.00855046661572735
MUL1	62.4161244264931	57.2578272213396	-0.124445854462498	0.147813819308647
PINK1	76.5809176995951	90.356289851461	0.23864008430419	0.0254865507541008
PINK1-AS	5.91701277888709	5.52852402231731	-0.0979746424973996	0.55216561418643
DDOST	460.084702026987	357.587778645052	-0.363602057074299	0.00266872112473626
HP1BP3	173.462650178668	183.981439927669	0.0849351779060927	0.556605932185396
EIF4G3	30.0648025512002	43.8767613356457	0.545381556633318	0.00649836729070688
ECE1	35.4642903999062	58.1979105465522	0.71460027643568	0.00798651314813691
LOC100506801	0.228457220372432	2.26204562589782	3.30763208441671	0.000222773877041253
NBPF3	19.8359777271069	19.8002035262815	-0.00260425068737833	0.895680948810424
USP48	64.5449696075251	63.5772333167718	-0.0217944254356474	0.764062977314357
HSPG2	0.316206253102571	0.299707730763821	-0.0773096001369056	0.496844264432051
LOC101928043	1.37819152793681	2.13889487426882	0.634089182430607	0.0829491629327062
LINC00339	14.3231852037699	20.5659790164636	0.521907394880543	0.0214025834677367
CDC42	193.766433407903	222.547191697283	0.199792624554828	0.0388350708857012
ZBTB40	19.5606413778238	25.0669370640468	0.357832047751088	0.0758246751386159
KDM1A	74.2079937053015	54.912313976369	-0.434444895737563	0.000346417337673465
LUZP1	15.2662899284358	9.91862510795002	-0.622137438285763	0.00452851487104324
LINC01355	1.73862602804623	3.10662506585713	0.837400487453331	0.13762527934342
HNRNPR	87.5505668367888	44.440384018648	-0.978245235853644	5.00896164651131e-05
ZNF436	9.63461681979226	9.34960952077109	-0.0433211767456086	0.668533247591202
ZNF436-AS1	1.69166392193516	2.53716810921291	0.584776132725863	0.0657223845833919
ASAP3	0.641029912810468	0.641653126376449	0.00140191639607992	0.994619184486349
E2F2	54.6346967853787	6.21486583394746	-3.13602230071261	0.000167665500599714
ID3	11.4236942354817	23.645844787303	1.04955741532284	0.00763009746182642
MDS2	0.76175125525036	0.688076414698324	-0.146751179153423	0.596646618370553
RPL11	2879.64201936206	3665.27949596044	0.348033740080388	0.0420318120866978
TCEB3	47.8730547361665	54.2178971767929	0.179555293754945	0.0538800431846578
TCEB3-AS1	7.06344792622553	15.328505298867	1.11777253236617	0.00201817660510301
PITHD1	105.517543788418	67.3068147135759	-0.648658399348	0.000356992254322296
LYPLA2	121.271914821322	116.305404111073	-0.0603273446345621	0.42070947427286
GALE	24.8593918536353	16.2054065229539	-0.617315791496802	0.00222296509493449
HMGCL	56.4152428358321	91.4895222192486	0.697521512000871	0.00308212785962961
FUCA1	80.5812533731963	114.078141897878	0.501506237828529	0.00930016065018659
PNRC2	235.195925336659	198.556064606739	-0.244316639788871	0.0316342307036218
SRSF10	29.3100913918472	16.5210867620489	-0.827088875712528	0.00048003804804095
IL22RA1	12.5396880113357	7.682702689462	-0.706815624753011	0.00245735090695781
IFNLR1	23.351126181992	50.9965217400962	1.12690672008348	0.00365148693303217
GRHL3	1.9296353919103	38.6327881036407	4.32342562118141	0.00108518408997385
STPG1	15.4996768175346	17.5237259002047	0.177071419535454	0.134294617655587
NIPAL3	58.339048488905	69.0220122266379	0.242594677816706	0.0192467843566957
RCAN3AS	1.71908262685821	3.61379188831295	1.07187453750952	0.0884628690523262
RCAN3	29.8057291037849	36.9567070368187	0.310246548890467	0.00551151008233448
NCMAP	0.231097097354219	0.435060870102325	0.912718125730912	0.0285083185492314
SRRM1	98.9779223164273	81.9723668227169	-0.271969104316753	0.103324830289261
CLIC4	95.9777108411462	117.553734252155	0.292549059922542	0.0117142130235521
RUNX3	48.9604684703718	49.5349904488589	0.0168306116609326	0.842589553418002
SYF2	141.079764127865	166.115476305914	0.235675420785798	0.0586283306693811
RSRP1	131.373544425312	278.879068558358	1.08596487635742	0.0108972742794734
TMEM50A	164.685910774946	172.677813466168	0.0683655951360014	0.238751533474331
TMEM57	42.5822497898736	31.3966707939917	-0.439640586829152	0.00702841442412836
LDLRAP1	75.0196006565034	85.4656580850695	0.188077247674312	0.106467482333274
MAN1C1	5.71859330052613	1.93382766038889	-1.56420107657281	0.000271064629378424
SEPN1	23.3036677843891	37.4546268974738	0.684586910950783	0.0114506766703489
MTFR1L	48.5718750313656	62.6279482334574	0.366685435172462	0.073856011955722
AUNIP	8.43874864823356	0.743325630625742	-3.50496282313719	0.00045481522089327
PAQR7	1.02065022971526	0.880598087887175	-0.212932931825031	0.255627695356512
STMN1	354.886393097114	148.465430580806	-1.25723021432243	0.000321923390830631
PAFAH2	18.3664182590284	16.6432335607356	-0.142134548285975	0.0292899550188286
PDIK1L	22.9546316291491	15.2980096351913	-0.585441318524095	0.00117106815384133
ZNF593	110.324450427951	81.5193215160207	-0.436538611527655	0.0125976493689442
CNKSR1	34.0874364650367	33.8868525021757	-0.00851446430263505	0.932050867834221
CEP85	31.5638544683443	11.0196146221696	-1.51819962214225	0.00445358397693975
SH3BGRL3	202.16041288798	241.127178679659	0.254293757728002	0.0570541101781875
UBXN11	25.5618572258683	22.2878024193007	-0.197738287085115	0.152961122743172
CD52	6.13659798617203	6.17861282710938	0.00984389772168185	0.974277902380125
DHDDS	42.0788590758437	32.2860418245302	-0.382185006448638	0.00722287086898153
LOC101928324	1.2244049063953	2.00775326041418	0.713501251401712	0.1001433390931
HMGN2	1111.87795409418	673.242884528092	-0.723799456378313	0.000209466547616563
RPS6KA1	88.2901176885119	108.805791463314	0.301431478533066	0.0231456303291102
ARID1A	52.8795678659216	73.3160908691303	0.471419477935473	0.0290042728275805
PIGV	16.1051786507285	20.5793919003914	0.353675688459397	0.014077294171887
ZDHHC18	64.6876633756865	58.1237592656907	-0.154362586127035	0.0396229902296657
SFN	6.97284676296864	2.19155857813099	-1.66979053579609	0.000263069761617143
GPN2	47.0408279144346	51.7043589680253	0.136372461263353	0.102465465094973
GPATCH3	32.0102999505506	28.900096325583	-0.147461894317634	0.0985248069391494
NUDC	178.487234253303	98.8562031546483	-0.852417491679925	0.00109550280391924
KDF1	28.4017600760136	27.967963090459	-0.0222051512577464	0.810540155964264
TRNP1	0.699951104907002	0.225187336498364	-1.63612844694197	0.00686314528353773
SLC9A1	36.7152056849625	19.961832188086	-0.879133538334381	0.00289826154032869
WDTC1	83.5593735616232	103.185163865035	0.304361970791666	0.0244791823528349
TMEM222	75.0310222725598	51.5145681210387	-0.542506736026032	0.00960060112617995
ACTG1P20	1.72210905483532	1.77944015959865	0.0472469113888574	0.886714753819329
SYTL1	11.9434683699262	8.65883657175321	-0.463976756393745	0.0216526436887043
MAP3K6	6.01273560568675	1.67724182590686	-1.84193080850429	0.0129584745309775
WASF2	102.202051895469	101.398527552807	-0.0113874587797965	0.846413095165614
AHDC1	2.94055584574793	2.28202400217294	-0.365774923917462	0.0236198841261722
IFI6	31.1120417848643	75.9094974250571	1.28680732239099	0.00150411932243179
FAM76A	16.114245409905	15.0041646397324	-0.102973633354508	0.227717632533674
STX12	32.4159194139736	35.2582500711892	0.121258380234868	0.271768053720698
PPP1R8	80.7465614061452	65.0347943973091	-0.312189040026028	0.0113215307372343
THEMIS2	4.67488960182445	2.46881437751165	-0.921113927159026	0.0220006442555005
RPA2	107.720097519199	41.3176095291355	-1.38245874783516	3.34751624074598e-05
SMPDL3B	4.26916473525191	7.21589876295064	0.757225264857265	0.000789869188700648
XKR8	25.4155826663524	21.0150413441912	-0.2742910109549	0.0850425423073943
EYA3	22.6058675979996	20.2707797884119	-0.157295700062025	0.0327510982211619
DNAJC8	223.610443239946	222.847723515034	-0.00492934441413882	0.935604998981535
ATPIF1	163.494357395994	242.663892638947	0.56971861201112	0.0104350281087536
SESN2	23.172901709345	29.1160330760253	0.329375098742032	0.00903578301377172
MED18	48.6454524319046	46.1775183373035	-0.0751143003319962	0.208274234725973
PHACTR4	29.5280767083983	25.5851132218603	-0.206782772828062	0.0931132441179718
SNHG3	36.9104248797929	37.0757170558898	0.00644625042631245	0.962236457005098
RCC1	58.5829177412032	32.1130277892288	-0.867321352364897	0.000897738790993719
SNORA73B	17.3108262745577	10.3554519869199	-0.741284063991793	0.0199230531762153
TRNAU1AP	45.0605528577346	45.1402959988417	0.00255086433553887	0.983449132902485
SNHG12	77.2489157942945	67.0824018792058	-0.203580339223717	0.160119393895626
SNORD99	20.470662601746	13.3376656132909	-0.618051615736576	0.168623613617547
SNORA61	52.1830644187544	44.9496029395553	-0.215273296223367	0.541196914442361
SNORA44	21.7226381259939	41.2590253788765	0.925510419046124	0.0153858166085906
SNORA16A	24.8308074603491	26.6440255345691	0.101680893105959	0.706456322960743
TAF12	62.4142983222408	59.8165200740697	-0.0613325883367499	0.437738477741704
GMEB1	29.8748624372754	25.0382872832115	-0.254796190368369	0.0128837778841138
YTHDF2	105.913421949286	95.1271126383147	-0.154956933114079	0.12396872075978
EPB41	74.1471824430531	77.9428139977565	0.0720241465807807	0.264730553203895
SRSF4	187.092390862903	120.941942379835	-0.629436230080226	0.00173298079194903
MECR	33.3211586149798	17.5213720138932	-0.927322815907346	0.000695913027246024
PTPRU	0.986649420797236	0.643098703276848	-0.617497372569754	0.0785371104241729
MATN1-AS1	1.57409140230086	2.30232552634483	0.54857251505666	0.0647991720703666
LAPTM5	920.640480182636	1092.65205756028	0.247124280776807	0.0601069042807954
SDC3	5.2116643107545	0.952247999873573	-2.45233490363443	0.00158652694541837
PUM1	47.1227759271423	50.9322696145662	0.11215547869388	0.223225162622088
SNRNP40	102.483624884217	53.7160966845505	-0.931967031054959	0.00083945016334289
ZCCHC17	78.431041474015	47.8939383305093	-0.711581684251677	0.00607922521091932
SERINC2	8.46541117563515	24.9254571034108	1.5579679137448	0.00469045270553198
TINAGL1	2.61917595810304	1.1642032335758	-1.16977005443171	0.00160999364412793
PEF1	74.4158664077411	67.426367576817	-0.142297376781739	0.084104665141665
COL16A1	0.374098198817434	0.53220699055277	0.508570440606269	0.151204390659012
ADGRB2	10.2404587115928	2.06020177699451	-2.31342279335913	0.00152350635790565
PTP4A2	115.321776556017	99.5623698401595	-0.211992491446346	0.0253214841681212
KHDRBS1	156.997138835649	138.51709459975	-0.180674234843434	0.0363836082187896
TMEM39B	45.5236465781485	25.8509193719711	-0.816400536384339	0.00138788678331295
KPNA6	42.9425467696132	47.1917977288263	0.136128375841364	0.0524914118480836
TXLNA	73.7373216946435	64.9280951446002	-0.183552131143756	0.0571022003334911
CCDC28B	0.486464836781987	0.805150749368518	0.726923399879102	0.0692012527947888
IQCC	11.6645424407211	5.35052678663293	-1.12437687224288	0.000229074188277097
TMEM234	17.3895605231237	24.2920694752236	0.482263927748188	0.0461889681805281
EIF3I	294.487494136919	271.866285776751	-0.115309115707909	0.0831193955343919
FAM167B	1.1235263093109	1.37000749081873	0.286149873349437	0.565887405301369
HDAC1	134.618153761524	157.924960433149	0.230366234872898	0.0603567306039099
MARCKSL1	79.5528098716325	25.4006588134487	-1.64704697218039	0.00152105238212602
FAM229A	19.6284955362198	23.7730668014807	0.276378428643726	0.328366998362248
BSDC1	64.4425592121982	80.2999538211106	0.317385369039131	0.0203522475434503
ZBTB8A	4.66186503203434	4.31671634214972	-0.110972942614627	0.31377741303893
ZBTB8OS	76.4489795873544	70.0192017503161	-0.126746630653464	0.135897047682642
RBBP4	105.503461095284	63.0743035450831	-0.742166051633803	0.000521569023635626
SYNC	0.683043889322136	0.746100608614323	0.127391902546105	0.801473572090352
KIAA1522	27.7980955657151	19.5562722591386	-0.507354652427719	0.0150805589004508
YARS	117.825758485387	103.087466360202	-0.19278603172519	0.0880310075527597
S100PBP	25.6031609286004	29.8980526081395	0.22372958417148	0.0861282102908795
TMEM54	31.0288478840809	36.9636531665868	0.252497217347437	0.11240319527758
RNF19B	36.4274195926334	33.6411926333884	-0.114795950264584	0.156836249304823
AK2	72.5923851249925	47.6527719312151	-0.607258081541353	0.000206603978007011
AZIN2	2.32047319879073	3.99740344363326	0.784644151521548	0.0212028307704668
TRIM62	19.7420555330306	18.7783671144158	-0.0722005923821426	0.476558302660225
ZNF362	16.7648081719426	26.0899396960087	0.638057634061553	0.0242644591113855
PHC2	45.7783485786971	43.6731665070984	-0.0679182826456538	0.376912053911707
ZSCAN20	7.51867496022971	7.94761858670644	0.0800442044163321	0.480587440649919
SMIM12	25.8004862889278	23.4711922219533	-0.136507132311475	0.0638463599530534
LOC653160	3.05887900387866	4.84609855721097	0.663820704600662	0.0987377531637496
ZMYM6NB	39.187494037403	71.1200584598124	0.85986319164518	0.0127816597417506
ZMYM6	26.2286157203447	25.3016067243858	-0.0519126647460859	0.70017160966437
ZMYM1	7.31918078505583	12.3520040588307	0.754991045850038	0.00483514846994476
SFPQ	336.844379753643	220.676760953102	-0.610147518002443	0.000903838147874929
ZMYM4	29.7066422208998	43.3334193464523	0.544694536293411	0.000845947504439407
KIAA0319L	39.8080229481962	70.0347007655709	0.815010702915596	0.00804562619889917
NCDN	37.975039419425	40.1165359601527	0.0791455731435809	0.252705155880767
TFAP2E	1.098503563327	2.54195122587143	1.2103967990635	0.0116145073556421
PSMB2	102.737754264463	60.2915927858436	-0.768937695227865	0.00105144568751766
C1orf216	22.4857389293069	28.738454430511	0.35397218014876	0.0188450403518461
CLSPN	58.9049969082706	4.87021309606916	-3.59633321911139	0.000111780236356264
AGO4	23.6336531024858	34.7775018634774	0.557311657842062	0.011427069703122
AGO1	23.8783505366485	19.4235024909339	-0.297899807554735	0.0377760728099219
AGO3	13.2538212300715	10.9622763693014	-0.273860953370534	0.158691056040404
ADPRHL2	58.7198525903635	47.9105053421039	-0.293506315902142	0.0192338467611953
TRAPPC3	101.476918714068	112.251624654949	0.145584707113102	0.0652880764658225
MAP7D1	83.2493446106907	103.193682060574	0.309843826200574	0.039534486498125
THRAP3	167.70806747344	117.645662776536	-0.511503956417292	0.00209662856677506
SH3D21	9.04536426542935	7.06338924813231	-0.356818000217341	0.0519547149862154
EVA1B	33.0899414878275	72.0482941288019	1.12257153187086	0.000269996507716378
STK40	50.1927506068203	53.6709330549973	0.0966619599820335	0.249892623555709
LSM10	108.529535427309	107.656571059998	-0.0116513334676372	0.895320727328291
OSCP1	8.55322020416232	8.177112950888	-0.0648761143955313	0.483944185399722
MRPS15	196.600874635567	176.395261829177	-0.156457930897148	0.0629451703892334
LINC01137	3.44907159699034	4.50421646483829	0.385068085448583	0.010183213783569
ZC3H12A	8.45034311176034	12.415289236032	0.555036046161815	0.0542264209858356
MEAF6	39.6003083903465	42.2031449470785	0.0918388460598908	0.178413134308701
SNIP1	23.6058975405536	21.0100074729947	-0.168070662799942	0.0138572623716031
GNL2	114.966083930521	69.6831017591457	-0.722327567176667	0.000786059158311931
C1orf109	22.7738458130779	19.4568847256631	-0.227097203267434	0.0200092395492576
CDCA8	126.949255725946	40.5898243083707	-1.64506193631674	0.0013733981622496
EPHA10	1.86886597558772	2.71755709408109	0.540147234711641	0.0193049275250177
MANEAL	61.8068610788098	44.6910120128548	-0.46778228379791	0.00112320206266124
YRDC	26.3193134587052	20.5999840511301	-0.353478636304971	0.013141022583996
C1orf122	87.1768905372635	70.1925273966677	-0.312628294639096	0.145678877007398
MTF1	14.405429344721	14.8932776301373	0.0480486294514145	0.507785342132616
INPP5B	36.1898746864586	32.7248313402254	-0.145200355428284	0.0892682008899118
SF3A3	131.536150584196	74.8771581554282	-0.812861769563159	2.78091348356938e-05
FHL3	1.23466210076217	0.692997145413123	-0.833194947903198	0.00500173539958729
UTP11L	65.9055542472517	38.2365968842574	-0.785445927760067	0.000851136610025953
RRAGC	75.1117771536615	98.4333066069608	0.39010742602741	0.00215017186209438
