JQ1_6	Lenalidomide_6	LOG2_FOLD_CHANGE	P_VALUE
ATP13A2	26.7551912151362	20.383928281255	-0.392386732947892	0.0158827913839103
SDHB	129.762045792507	164.230991148025	0.339857926058238	0.00206487180633969
RCC2	144.781882469533	135.18582739008	-0.0989371692798044	0.195285080866515
ALDH4A1	27.1593480269407	13.8616739018637	-0.970347363095833	0.000292627661637633
IFFO2	14.3578704913851	8.66706903384683	-0.728225688642075	0.00401280832818601
UBR4	47.2486341649654	24.8018735175239	-0.929823520396809	0.00382146587147979
EMC1	23.4579959183558	29.8455692076464	0.347437003596264	0.0144075739999996
MRTO4	25.4985867798248	96.6358676082074	1.92214147259417	8.20438433246151e-07
AKR7A3	0.79402672963458	0.714114940375494	-0.153031272262238	0.710893149700036
LOC100506730	4.35430827823702	3.59062399055022	-0.278208969534628	0.0684503097202923
AKR7A2	42.5229002635488	37.8794369825739	-0.16682511126701	0.0180476474333527
PQLC2	7.22638595586191	10.7124645491578	0.567944214821347	0.00375004468122543
CAPZB	108.269476455138	127.367148904499	0.234366646490461	0.020545915231762
MINOS1	31.7584612904557	42.161666698043	0.408790884407924	0.037110926120694
RPS14P3	1.85801172831487	2.51568838703988	0.43719362126	0.104988444430327
TMCO4	10.5497348921559	25.7054157444344	1.28486560016891	0.00483736747816871
OTUD3	9.75424491605748	5.44955694747172	-0.839891254362454	0.000444131944177859
MUL1	44.3766068288837	44.7425414346754	0.0118478468075622	0.793316704335948
PINK1	60.1551685393605	44.862596953033	-0.423175563391096	6.36069969771214e-05
PINK1-AS	7.1064346260114	6.45097431622166	-0.139608852936392	0.402248573133688
DDOST	434.119268631491	455.227136152097	0.0684951006026198	0.332018734102523
HP1BP3	165.224277792583	118.893331280078	-0.474757892974706	0.00709057365162025
EIF4G3	20.497993806	18.3292513122508	-0.161334858299032	0.234296230363925
ECE1	77.5914643889866	43.1849802935646	-0.845368323178378	0.00115589123963985
LOC100506801	0.96334458409284	1.8370180484108	0.931241959642648	0.00116379516522974
NBPF3	12.5048145966168	9.68265772098501	-0.369008665829934	0.00581668459010684
USP48	71.4095811244437	64.856613539905	-0.138863959613069	0.090060323943613
HSPG2	0.21432284760323	2.21560619585296	3.3698439181389	0.0153235281563231
LOC101928043	0.755273109670186	1.27165103010164	0.751632488692199	0.138917916893479
LINC00339	12.5835675174344	15.6997673451736	0.319202187010542	0.0173050485247453
CDC42	210.170123642149	174.446132833972	-0.268775984285427	0.00792815899611905
ZBTB40	13.0927335214251	12.9826779465072	-0.0121783370650038	0.913039312053108
KDM1A	41.7771596064598	43.5145702184798	0.0587841390918709	0.500014833129054
LUZP1	16.8699211260322	8.7093335991014	-0.953818989120511	0.000524117302614194
LINC01355	2.22323708163471	3.17466461558391	0.513942385059737	0.00823525257476121
HNRNPR	53.3142215396062	80.3173653531888	0.591191522967381	0.00425812111502014
ZNF436	4.7523643734539	4.0077582533596	-0.245849966471808	0.0729681243658152
ZNF436-AS1	0.737852710719245	0.82380917330142	0.158977335073838	0.491263371659887
ASAP3	1.31756056593818	0.211207290220278	-2.6411377435118	0.00115700807931762
E2F2	63.0784648444168	96.4064355172976	0.611981906022229	0.00961732560457093
ID3	16.560231372079	12.7667195755148	-0.375334959289803	0.0306127267324035
MDS2	0.841080017819552	1.48702262019865	0.822111627673178	0.0425850573773685
RPL11	3028.09956796465	3141.55568737984	0.0530665097516726	0.499262151558898
TCEB3	41.8581712826024	40.5345783786179	-0.0463561469809792	0.638062525354869
TCEB3-AS1	4.51425864207951	7.47042975178754	0.726702160038963	0.0170755709320201
PITHD1	114.528240204192	83.3491108682949	-0.458464665429481	0.00141909618966847
LYPLA2	77.2761037691838	99.5943229199017	0.366041152179364	0.00235646537601242
GALE	22.6913453172555	18.5205923442265	-0.293011904529093	0.029397573676068
HMGCL	38.5970633839434	35.2409386431111	-0.131238734786712	0.0268427638179842
FUCA1	72.1869546054163	51.4279120881039	-0.489186558272431	0.00179183818291099
PNRC2	264.789966296357	166.799217192868	-0.666735936971174	4.43778142249344e-06
SRSF10	21.1767355583098	25.2050265227646	0.251231260702579	0.00283042630721282
IL22RA1	8.20959517558953	12.3323481480525	0.587064535151905	0.0162158160049163
IFNLR1	19.9880055729797	25.6855112171591	0.361820262408565	0.0159948870040729
GRHL3	4.37441958376701	18.072285311825	2.0466154402604	0.00113040412312464
STPG1	4.84860258414717	6.70108557707655	0.466825823322433	0.0111606507012307
NIPAL3	44.1364071777468	50.1920802183526	0.185490544909974	0.0953340902424717
RCAN3AS	1.30530574048455	0.750927656191519	-0.797641936036476	0.269239213499822
RCAN3	20.0565089549203	18.1225998292347	-0.146280575484712	0.191608207090087
NCMAP	0.530995357369694	1.18102226418686	1.1532650097951	0.00259538332921176
SRRM1	76.9158416359402	81.2548574594361	0.0791732935141261	0.478262546826497
CLIC4	200.276683640114	132.187845566252	-0.599404941561887	0.000273977724937255
RUNX3	77.8285561211049	67.6409559347655	-0.202402543670438	0.0536929596398189
SYF2	95.5498340449535	87.5719538003972	-0.125784467868579	0.147801361900147
RSRP1	205.92853520319	97.0540768098697	-1.08528303535168	4.34877315987789e-05
TMEM50A	155.398712221802	140.491010472546	-0.145496727883568	0.0464289186127081
TMEM57	38.2021194957416	26.81231189325	-0.510757061641364	0.0012261523814402
LDLRAP1	165.126596858713	137.586505493911	-0.263233535916769	0.014258806383754
MAN1C1	31.1270436027828	20.0599877096251	-0.633847836389378	0.000405123220350116
SEPN1	12.7205478450939	15.4051724335817	0.276254025321947	0.145241779994122
MTFR1L	40.3437688777841	34.070858339306	-0.243807572113637	0.0160308410444963
AUNIP	5.27030928441027	7.44444020200112	0.498275738956384	0.000584234582337203
PAQR7	0.310418961271783	0.687834006937252	1.14784376123293	0.139741009755899
STMN1	248.44918230986	258.735942954344	0.0585296898234973	0.303742640332084
PAFAH2	8.59246193364788	11.9039816552042	0.470300747982904	0.056531891286179
PDIK1L	18.6734837294076	17.9494012031172	-0.0570553860372456	0.0868975950661893
ZNF593	48.96305465872	110.158612527504	1.16981682224654	7.49816544623853e-05
CNKSR1	16.5304851802467	19.6500433517979	0.249403426083748	0.106630544997245
CEP85	32.5887084092267	26.7229223323949	-0.286294389861848	0.0155197317596226
SH3BGRL3	232.109531564227	188.256389442625	-0.302106937128639	0.00308333236781986
UBXN11	12.8610926939098	26.7219271131204	1.05501083384907	0.000732288615115381
CD52	7.46958751803955	8.78231130914702	0.233572097598018	0.277589846210783
DHDDS	36.6017789018413	31.7969992048569	-0.203023147669138	0.00735398671056189
LOC101928324	1.03695890618591	1.36645462449252	0.398078830966906	0.374408366841923
HMGN2	508.888410284856	610.239556584208	0.262026365535421	0.000142612630085071
RPS6KA1	66.1129738256532	68.6628826543507	0.0545970168563764	0.249518776525613
ARID1A	94.8486445752276	81.590307755934	-0.21722937479164	0.175315814638624
PIGV	9.62206441474513	10.719372379072	0.155802075586056	0.0764555741015647
ZDHHC18	78.3086219834221	59.0977375755756	-0.40606825963259	0.00117601527582943
SFN	7.31015341020076	13.37619685713	0.871694396919627	0.000200364181283487
GPN2	38.6674960499477	34.0403236964629	-0.183876588398027	0.0096818710396767
GPATCH3	20.2848845292333	21.2337507416768	0.0659541421242234	0.410935562331737
NUDC	100.658445355799	140.317433393509	0.47922604312156	0.00147383124089226
KDF1	6.44796816746574	15.0991381241077	1.22754967458157	0.000363593039783235
TRNP1	1.56651470913404	0.206940325681985	-2.92027160601906	0.0333614132114728
SLC9A1	29.6511602867049	15.4720199510987	-0.938427000046269	0.000293554529350718
WDTC1	54.7083076573336	52.2954471344044	-0.0650745779431703	0.398633915286494
TMEM222	59.8374762903717	60.1085990078944	0.00652206527362061	0.929530670087633
ACTG1P20	1.11808184449956	1.0779779317562	-0.0526981547948297	0.818117056788763
SYTL1	7.71748488272085	10.7956426649148	0.484246472639327	0.0167990476336361
MAP3K6	2.19691011250131	1.9972813289098	-0.137438283255995	0.390563347115826
WASF2	79.3714930282615	68.3316353376413	-0.216067289418342	0.0649241450740566
AHDC1	3.13171346317305	0.957617438090561	-1.70943089003568	0.00339978533778233
IFI6	22.6449874224598	12.87267475786	-0.814879881962713	0.0150305234441705
FAM76A	14.3726462928392	8.30228486770314	-0.791745375779472	0.000180626815834271
STX12	25.8539862206885	21.5129114105251	-0.265183952905206	0.0164242103818961
PPP1R8	56.0746778722362	66.360205769869	0.242968932213264	0.00635610631369134
THEMIS2	3.93664605277109	0.540938584381111	-2.86343029271432	0.00110152528742516
RPA2	60.5704616439883	80.9942116598876	0.419204400818166	0.000861508595835261
SMPDL3B	1.94770916004507	3.08880036271865	0.665268364471807	0.00479933330988912
XKR8	11.7286341864885	11.5826355069635	-0.0180714588084488	0.715481744489284
EYA3	26.4050370230202	22.8402803074442	-0.209232807950906	0.0627658747505928
DNAJC8	170.028649353442	207.02612758924	0.284034996606627	0.00175804536320883
ATPIF1	144.631968709818	179.167841762197	0.30892524265291	0.000259395347311111
SESN2	44.6922647003187	18.3092325715126	-1.28745383049176	0.00308807228538367
MED18	26.2482025711008	29.4724246010734	0.167147118156469	0.0273701029394758
PHACTR4	21.359828443107	21.6694651966013	0.0207634883909553	0.7865032986777
SNHG3	68.6461488227654	83.1161628694765	0.275950267743384	0.00850325695435143
RCC1	58.7118289689156	84.086685596863	0.518226180536438	0.00648549923014903
SNORA73B	40.8559513164676	46.2323197969825	0.178355509369352	0.00489621698985978
TRNAU1AP	33.357308639622	43.4372662089618	0.380930414939843	0.0017608196524385
SNHG12	132.947282551292	138.384098844981	0.0578238895252381	0.378860784164002
SNORD99	33.7130515995252	34.8449769549253	0.0476434792716242	0.692774130688939
SNORA61	112.635417089275	126.828172303536	0.171214706592925	0.189042945713629
SNORA44	57.1443660474649	44.3577729666978	-0.365424332743224	0.0220711082852205
SNORA16A	50.3664505218565	49.3177155111719	-0.0303570904812715	0.791100731387521
TAF12	65.3497394141643	39.5800440821438	-0.723408264019747	0.00235008113681568
GMEB1	14.8479843298592	21.6235389157708	0.542335561359756	0.00499506494481907
YTHDF2	111.013183029366	93.9631592463597	-0.240563883732095	0.00835071881365055
EPB41	67.9980709493098	66.5387624102255	-0.0312987858240909	0.744703767392135
SRSF4	143.956144118513	139.746676662881	-0.0428153906194017	0.624890452655687
MECR	19.9662422141555	26.5376488103286	0.410477723015491	0.00166788937617945
PTPRU	0.167344851920994	0.150716671676062	-0.150985158730161	0.535299497781178
MATN1-AS1	0.900851734769105	0.97952374135335	0.120790778515563	0.677048218706715
LAPTM5	1542.21293924944	1568.92810807758	0.0247772687517046	0.636797230454378
SDC3	2.07998630159007	1.1052902013236	-0.912148818501904	0.00263957048414056
PUM1	46.4595422083263	38.2025566982721	-0.282305744979462	0.0139103919954681
SNRNP40	62.4954767905067	81.6129793682863	0.385046834093656	0.00971157145257914
ZCCHC17	66.4816616012627	52.3940371275753	-0.343553809838886	0.00348864678346149
SERINC2	5.38674324781483	4.78488621528509	-0.17092868481835	0.268860781263865
TINAGL1	0.847924872989388	0.955670672085607	0.172577099203637	0.440087966071692
PEF1	44.6058451222753	57.2460352788947	0.35994300672507	8.91193387885127e-05
COL16A1	0.285460374355511	0.841868318776789	1.5603040966345	0.000437269431564333
ADGRB2	4.0827169108936	4.44919591749719	0.124015091217875	0.358408096497567
PTP4A2	127.901967421969	124.457503886327	-0.0393852393016253	0.458761841209515
KHDRBS1	134.232811093269	134.050083919724	-0.001965236194881	0.967658347256101
TMEM39B	50.6102013088316	42.6978786113765	-0.245263819672507	0.0311372330455972
KPNA6	37.2579042072737	35.5017012141025	-0.0696583644809514	0.27857790679796
TXLNA	75.3198980400821	68.7823241443939	-0.130993181852319	0.108665868238574
CCDC28B	0.730575806434104	1.29269078755002	0.823271339178039	0.00641381793720213
IQCC	5.24406348881767	6.02125932560287	0.199380101147533	0.248541910801326
TMEM234	5.48671122447789	9.79403948713897	0.835962366487065	0.00472361572442475
EIF3I	214.380284023935	280.695559720912	0.388834011136413	0.00185216190188454
FAM167B	0.450073966541672	0.733361261537064	0.704361942471166	0.202581491458096
HDAC1	63.4613365527202	82.0486829549734	0.370602269763399	0.00325040628028961
MARCKSL1	226.67230812859	44.615697638593	-2.34498484808106	0.000272014723503354
FAM229A	24.8800864796564	12.731822901356	-0.966552505628085	0.0078484970813228
BSDC1	54.4323935704081	42.0145244363468	-0.373577323160403	0.006554085678235
ZBTB8A	3.81731263691361	4.10201188600906	0.103774324442398	0.343055121114085
ZBTB8OS	68.0642836519961	87.2834160653218	0.358809615689118	0.00509630488343378
RBBP4	70.6478734406381	95.5807237982754	0.436073557733796	0.00510174197119203
SYNC	0.469738498385926	0.199848824012058	-1.23294875407759	0.0456978671355813
KIAA1522	15.2243213171512	20.6860349848757	0.442279225905224	0.0599347962400683
YARS	133.918160700902	159.347991619312	0.250829217436237	0.0169920407172318
S100PBP	28.7602588274276	35.1921045442642	0.291175132799966	0.018083474973971
TMEM54	7.6739248754721	11.8563180124212	0.627619502777691	0.010645211051641
RNF19B	77.7013921248847	39.258897221725	-0.984920798463462	6.04125700030259e-05
AK2	51.5245152189169	81.8887030185125	0.668405412273503	0.00017106571221401
AZIN2	2.92454981012664	0.915471059110045	-1.67562837709737	0.00153375850223136
TRIM62	18.9925567125319	8.20975536534648	-1.21002299092955	0.000177869201386889
ZNF362	8.22108256574973	9.03318755127837	0.13590678012064	0.158049912217099
PHC2	47.4547686000138	35.460795226801	-0.420328177225902	0.00298285781093074
ZSCAN20	2.96360074565551	4.51831792825435	0.60843468671481	0.0224358709580642
SMIM12	20.7034116268985	23.2350710225878	0.166435531861048	0.00187017533226103
LOC653160	2.05274368212473	1.41615178698247	-0.53557758947697	0.12228607282852
ZMYM6NB	12.472601859848	19.408708944152	0.637941702587081	0.0173842376370777
ZMYM6	19.6304569137762	17.8240903747841	-0.139265300205469	0.095927376182433
ZMYM1	2.99755734314677	3.55965171723417	0.24794873960373	0.199044235795085
SFPQ	452.09861162118	320.723132895383	-0.495309071959955	0.000941528608679466
ZMYM4	22.0136189982168	20.92371428497	-0.0732573659773631	0.369923332795143
KIAA0319L	31.2603421080104	26.0515043086077	-0.262966885671929	0.0567896541822289
NCDN	25.180578591117	31.0757707539094	0.303478740817272	0.0553277359282526
TFAP2E	0.424395595602321	0.426713730473528	0.00785884926940868	0.978442504413423
PSMB2	81.9068180026727	107.026762742758	0.385916143772603	0.00277338561413126
C1orf216	15.0758056293053	19.6272032778214	0.380619515019369	0.000712031522095449
CLSPN	43.1267936483981	33.0242981431112	-0.385056559309239	0.00370070615567554
AGO4	6.2798902031658	11.4389175534041	0.865139298089468	0.00407582774366051
AGO1	9.87716817624501	10.352469483674	0.0678055702854505	0.619803818521077
AGO3	10.1661010572417	7.53859419558162	-0.4313990587322	0.0294549111811928
ADPRHL2	49.7780572040171	48.7947624415216	-0.028783624913984	0.549755669666823
TRAPPC3	65.091880786973	83.639541795757	0.361707557851927	0.000146339142166491
MAP7D1	102.194902881231	105.862634682143	0.0508702233913594	0.55075813704319
THRAP3	172.472895957777	112.073990789977	-0.621918152603824	0.00193002041343082
SH3D21	3.86705091948411	2.11464978912333	-0.870815005406242	0.00313929012540865
EVA1B	9.05675148896049	9.45397420062974	0.0619272561124297	0.52396553371672
STK40	65.1158671821398	46.2029675416738	-0.495023619986114	0.00439693181100556
LSM10	85.7979059294039	112.461886191942	0.390421807443449	0.000673839611120979
OSCP1	0.924709003362271	2.04947110836433	1.14818031175489	0.00466726466019656
MRPS15	95.8866566834952	192.122804864799	1.00262680327344	5.40965631516782e-05
LINC01137	4.46571149591622	4.97274052365421	0.155151103747402	0.288453039123396
ZC3H12A	63.23311817883	39.3809418343851	-0.683182748928333	0.000611805759940716
MEAF6	24.1850563790535	30.4668680970601	0.333125301980409	0.00441832542337732
SNIP1	21.0509244048113	16.7186657383811	-0.332423872170439	0.00299611585421793
GNL2	100.474897779843	144.332417857701	0.522560263851441	8.85554365716259e-05
C1orf109	16.0556540668984	33.0813449546804	1.04293645186792	1.81736722440619e-05
CDCA8	129.52695803164	92.9125928103946	-0.479306343543564	0.00292473064243506
EPHA10	1.47013199411932	1.46594051704237	-0.00411912667540628	0.975099775883241
MANEAL	32.2339435020662	57.6814669046622	0.839527155835287	0.000585062362655913
YRDC	13.0232130538196	29.1752758971654	1.16366086845075	0.000113686215023869
C1orf122	74.2245136818566	88.873499367667	0.259857559256534	0.0203392522264616
MTF1	13.7717429462174	10.4730321629244	-0.395031964647641	0.00956404657129602
INPP5B	18.8872224213463	21.6258155735165	0.195343989295177	0.105468617945316
SF3A3	93.069518237546	117.466845145377	0.335872971112015	0.0021933084701659
FHL3	0.956749867965219	0.404408231048	-1.24232943563093	0.10840436846221
UTP11L	43.7242415728013	57.8908681060961	0.404902430930715	0.00152854179277781
RRAGC	79.6536268489081	50.4868377236168	-0.657832737059558	0.00114483152572427
