KB528_24	JQ1_0	LOG2_FOLD_CHANGE	P_VALUE
PHF13	20.2026480074951	17.2640502420283	-0.226773434233233	0.0872210706164575
THAP3	20.6389595141882	11.3426598406026	-0.863611250764413	3.81640302015902e-05
DNAJC11	44.469764172929	45.3009795803515	0.0267174932196096	0.733954854191004
CAMTA1	4.41459852153673	6.28827119789877	0.510381198587711	0.0109325234795097
VAMP3	68.7148880601594	39.7954547266532	-0.788019051881888	0.0119080979244013
PER3	1.11646115276891	0.382119058413399	-1.54683893363607	0.00301087179594606
PARK7	400.308166010007	397.576295615389	-0.00987930323623465	0.899634291350472
ERRFI1	2.33846934676264	0.835721809214896	-1.48446982726335	0.00162310596419441
RERE	11.9250956788906	10.5189929575688	-0.181004247564379	0.150330912430659
ENO1	194.035204281219	586.400047293906	1.59556679198016	6.38762681792245e-07
H6PD	12.7181848612907	2.52853558503456	-2.33051879663776	0.00372047010445976
SLC25A33	11.6396601601699	15.2872560250123	0.393280537524829	0.0139450241023364
TMEM201	3.637438809475	9.03946686764345	1.31331470885124	0.000152528553245808
PIK3CD	4.5861210863482	2.39845996159508	-0.935166090298953	0.000148114206579286
CLSTN1	123.920106234724	69.3238146448568	-0.837987337828621	0.00680149814430023
CTNNBIP1	33.2152336862823	20.2202196300508	-0.716046396816588	0.00392822579294799
LZIC	49.5278111726877	30.0376725654526	-0.721465832440524	0.00563969628412551
NMNAT1	15.3275783702761	7.93154459687116	-0.950456030933123	0.00217688328203276
UBE4B	50.0511130939503	39.3740676365398	-0.346156392306224	0.0303088074630222
KIF1B	14.5458705068068	13.4559693431218	-0.112363314215703	0.235857682750618
RNU6-2	2.02040228938302	2.12596123233352	0.0734727073997778	0.846175067724425
PGD	90.7685106985496	136.308773303823	0.586614630557196	0.00104084170224518
APITD1	4.97391326337439	4.96884665959465	-0.00147032913124808	0.988664628124683
DFFA	40.4605272945305	23.8139585646783	-0.764707663738951	0.000149608167896839
PEX14	30.642039796143	20.106033060305	-0.607883873977472	0.000487584774699433
TARDBP	119.504032074308	98.9021206615813	-0.272985934928247	0.0184760157520259
SRM	58.6282804264562	214.03096417717	1.86815088048541	0.000232296715125313
EXOSC10	99.3059942480525	75.5222395375046	-0.394979256430774	0.0144117381342169
MTOR	35.3124191481445	21.936484930971	-0.686843290203839	0.0163153296366859
UBIAD1	16.2317707011256	26.2016956896273	0.69083979132386	0.00035617520788798
PTCHD2	0.25807073176208	1.05574968425391	2.03242937832965	0.000915663387101276
FBXO2	8.90457691003965	4.01449283659269	-1.14932932599661	0.000269435862951111
FBXO44	20.810398735736	11.6398048449596	-0.838237737997013	0.0217997213412637
FBXO6	14.5371241009205	7.84363093308729	-0.890148328149119	0.00631508132068107
MAD2L2	55.7901254506905	72.8231054372725	0.384386468302794	0.00146651490425468
AGTRAP	48.116289684743	86.6957453990982	0.849435796260674	0.00112959871219799
C1orf167	1.33732835249372	2.48025720266498	0.891136003877298	7.86137119855399e-05
MTHFR	27.8150029965904	15.3148735187874	-0.860929808841806	0.0142870493332702
CLCN6	8.74568882271254	5.88814987569061	-0.570757623396781	0.0688279360854632
NPPA-AS1	2.16563905910484	1.00457300921874	-1.10821039467053	0.00672958093845229
KIAA2013	134.14686069155	96.3852126351691	-0.476929561917912	0.0109504000169676
PLOD1	50.0527300119222	27.9766163760978	-0.839227273003149	0.00558132842952359
MFN2	66.2510073902162	60.1088441061467	-0.140365114576694	0.0518151146875177
MIIP	29.2270555089545	30.4089996214782	0.0571938645691591	0.520258959310523
TNFRSF1B	1.27342405281132	9.90843810398958	2.95994473946134	9.75807701351381e-06
VPS13D	13.2676589225773	5.80223723078456	-1.19323264172098	0.00927696048958327
DHRS3	0.476062187886034	0.587239210236348	0.302798256078605	0.220346016988318
PRDM2	20.220338298199	15.7720079929419	-0.358440787894845	0.0183787074137556
KAZN	1.72830130353641	2.77874818443279	0.68508034885535	0.0108682663550213
TMEM51	0.440653545474571	1.41218453516001	1.68021190488349	0.0108369739288004
EFHD2	32.0380296489796	31.90171173975	-0.00615158789596781	0.935972703884306
CASP9	24.585575885488	8.20318228297442	-1.58355655676216	0.0006371964299786
DNAJC16	25.7985461775845	12.8814210184323	-1.00199801428055	0.0120169885893803
AGMAT	3.65388885507009	16.3674586634822	2.16332567988348	1.84884387677662e-06
DDI2	8.35969968220183	6.35164798816662	-0.396320155437519	0.129795617957998
RSC1A1	9.40480088533028	7.35859969877338	-0.353966144477017	0.00469538858023935
PLEKHM2	87.8056905056447	61.2838743269972	-0.518806934483855	0.0198039624947324
SLC25A34	2.29442112085107	1.83853605321034	-0.319572741974111	0.252119591125739
UQCRHL	26.4146251301962	33.1103673829215	0.325946082878977	0.0593256781642718
FLJ37453	3.87184086208864	3.3452838103808	-0.210891044310059	0.0304531670184529
SPEN	22.5106126447756	22.6241466179034	0.00725805335619928	0.960742481501235
ZBTB17	31.2986901728396	18.4209819045431	-0.764752318385189	0.00710141177503785
ARHGEF19	3.5025204241442	4.72848459666255	0.432984433632844	0.0246293053832715
RSG1	10.1554851536503	5.37983749953283	-0.916624661248657	0.00129834576201807
FBXO42	20.3199440594223	12.8003112374491	-0.666717540849426	0.0121179937773203
SZRD1	95.2848064188512	101.811306517476	0.0955796933426948	0.230241038756439
NECAP2	160.439626631732	104.704780619133	-0.615703199433978	0.0100167119507999
CROCCP3	5.49265936482734	1.44890846406667	-1.92253836944377	0.0217209772317706
NBPF1	24.4878739533165	5.70611852466122	-2.10148590470907	0.00242460074324092
CROCCP2	155.364332306849	78.3323050144987	-0.987976018723501	0.0132932847453258
MST1P2	10.3454086583698	3.36645432181903	-1.6196888401558	0.015135096719406
MST1L	2.44003282867393	0.852515036386171	-1.51710337295181	0.0341143185159087
CROCC	22.6907081968139	8.04823384689487	-1.49535750813647	0.00973210867390125
ATP13A2	41.7239617661745	15.5617569148697	-1.42287120178839	0.0046255335713378
SDHB	147.68579134292	160.903232745364	0.123662278910249	0.13663039407274
RCC2	57.2386999022726	137.5130037003	1.2645052425379	0.000122408253875769
ALDH4A1	13.3297796939807	9.95662845786291	-0.420923736127971	0.0564962250058214
IFFO2	9.71945256334369	9.26035024101165	-0.0698082985164924	0.368944382497561
UBR4	38.7137389071914	23.4847568086548	-0.721120993242142	0.0271067844853314
EMC1	41.4422948755768	29.0264502352827	-0.513735745164909	0.0121308872942968
MRTO4	23.8435733248152	72.1110496637928	1.59661988035866	9.49887122496894e-06
AKR7A3	0.757941611459495	0.539927236784112	-0.489321717909235	0.286165913344607
LOC100506730	4.99116511690102	4.81318354693953	-0.0523851912445341	0.743992790381194
AKR7A2	58.746100528051	37.8270333387404	-0.635075456512211	0.00141397582422675
PQLC2	15.0117078033462	8.34382508090575	-0.847307295375116	0.0149583456356364
CAPZB	155.895702409142	135.367988466562	-0.203694543883084	0.102886089343219
MINOS1	37.065423503977	46.8812821419006	0.338938030627324	0.00452771848699857
RPS14P3	2.01549734591235	3.46342895825209	0.781065198228906	0.0318514536602632
TMCO4	35.324529433832	24.9221239559689	-0.503243316784061	0.00390040056506107
OTUD3	4.61294177525177	4.61021902034704	-0.000851791527823705	0.996898584014472
MUL1	57.2578272213396	37.9922783380188	-0.591766694245238	0.0058896670044733
PINK1	90.356289851461	28.0204011594179	-1.689147422449	0.00155487796538782
PINK1-AS	5.52852402231731	6.14299564126541	0.152047991282953	0.234853408906416
DDOST	357.587778645052	415.193209125421	0.215485417194483	0.0251789513885117
HP1BP3	183.981439927669	148.106939305385	-0.312920997056158	0.0971434031329116
EIF4G3	43.8767613356457	20.6458537405837	-1.08760496278413	0.0035952178939385
ECE1	58.1979105465522	39.9783095286532	-0.541749888204715	0.0118884417706986
LOC100506801	2.26204562589782	2.21224236218941	-0.0321185803876862	0.826176278025914
NBPF3	19.8002035262815	7.62332475022037	-1.37702301914586	8.40909668818967e-05
USP48	63.5772333167718	77.5085957789575	0.285846079302261	0.0275951081301938
HSPG2	0.299707730763821	3.45179832657689	3.52571997382729	2.43767631723401e-05
LOC101928043	2.13889487426882	1.69058581463227	-0.339342326712439	0.243873462530289
LINC00339	20.5659790164636	22.6565612787278	0.139669160274396	0.223118262758315
CDC42	222.547191697283	184.412237841993	-0.271176897557248	0.0172133346373579
ZBTB40	25.0669370640468	10.9337732488655	-1.19699436214906	0.0112912572699996
KDM1A	54.912313976369	38.7311235426348	-0.503636354186212	0.00247356468450884
LUZP1	9.91862510795002	4.83110057567732	-1.03778826446979	0.00744169013728497
LINC01355	3.10662506585713	2.20108468299526	-0.497133483622652	0.270018646827484
HNRNPR	44.440384018648	76.2423130228946	0.778720604673351	0.000295058569099929
ZNF436	9.34960952077109	3.33756987781783	-1.48610807077212	0.00698133997546503
ZNF436-AS1	2.53716810921291	1.06023894712955	-1.25882967044491	0.0141507553170836
ASAP3	0.641653126376449	0.10392927489526	-2.62619150508634	0.00292181337188275
E2F2	6.21486583394746	89.4544321046529	3.84735781180629	0.000192421299718901
ID3	23.645844787303	17.9785128557304	-0.395312996278219	0.041583410542231
MDS2	0.688076414698324	3.63841191760019	2.40266818667577	0.0114168946055945
RPL11	3665.27949596044	3575.66585200394	-0.0357112931397863	0.659232582541602
TCEB3	54.2178971767929	32.8822171370959	-0.721461581446462	0.00369548178547214
TCEB3-AS1	15.328505298867	11.1622445105027	-0.457589870632336	0.0351214350382822
PITHD1	67.3068147135759	68.0291727913277	0.0154009636677125	0.817297713868806
LYPLA2	116.305404111073	93.407963219013	-0.316300679971728	0.0245324393071312
GALE	16.2054065229539	16.7952659062723	0.0515794247777378	0.602504696555481
HMGCL	91.4895222192486	35.7708695254398	-1.35482134102431	0.000884948509839152
FUCA1	114.078141897878	49.6294413181507	-1.20075426917537	0.00551372083014776
PNRC2	198.556064606739	170.865382812459	-0.21668628878364	0.0532701897581788
SRSF10	16.5210867620489	23.8633554389166	0.530488324610512	0.00350179344239976
IL22RA1	7.682702689462	9.22901423350879	0.264562635095715	0.0806488189779902
IFNLR1	50.9965217400962	31.1518707662109	-0.711080046081194	0.0054544744259094
GRHL3	38.6327881036407	17.6988804087457	-1.12616769814627	0.00379586420141024
STPG1	17.5237259002047	8.45517520507494	-1.05140299877372	0.00258977452495628
NIPAL3	69.0220122266379	47.1693516337646	-0.549206763416754	0.00441415080060676
RCAN3AS	3.61379188831295	2.75900496711974	-0.389365372396409	0.319665105118424
RCAN3	36.9567070368187	17.0531481236236	-1.1157981187892	0.000631514644147335
NCMAP	0.435060870102325	0.623036684406393	0.518099846662015	0.102300218061766
SRRM1	81.9723668227169	79.5216492356673	-0.0437899761210668	0.617286373248664
CLIC4	117.553734252155	152.608837096849	0.376518137651605	0.000916673711371869
RUNX3	49.5349904488589	62.3113899771379	0.331047925437483	0.0166458855289379
SYF2	166.115476305914	103.270219721209	-0.685762208835117	0.012857979431683
RSRP1	278.879068558358	126.651516813361	-1.13877530079153	0.0156738009988907
TMEM50A	172.677813466168	137.066761435064	-0.333203968598246	0.0146733364399876
TMEM57	31.3966707939917	26.7036287409501	-0.233575786055901	0.0414472829081021
LDLRAP1	85.4656580850695	149.107166630606	0.802932864369275	0.000838129785084033
MAN1C1	1.93382766038889	11.6796202374066	2.59446223078908	4.14767726752916e-06
SEPN1	37.4546268974738	17.3872351540339	-1.10711541121393	0.0134828784397189
MTFR1L	62.6279482334574	37.0719725359173	-0.756477734778678	0.0247051853240629
AUNIP	0.743325630625742	4.69684810439138	2.65962667815073	0.0120521144458749
PAQR7	0.880598087887175	0.631862253503182	-0.478873627679364	0.167571124896507
STMN1	148.465430580806	275.984591469395	0.894460676024495	0.000197168272814362
PAFAH2	16.6432335607356	10.8045859932365	-0.623291964810055	0.000931337425831129
PDIK1L	15.2980096351913	17.9504275052679	0.230674241851648	0.0234453060233199
ZNF593	81.5193215160207	85.7892627335181	0.0736550492641185	0.443258311981668
CNKSR1	33.8868525021757	18.1228947798717	-0.902912225570395	0.00970963825334692
CEP85	11.0196146221696	21.840258573424	0.986916165984004	0.000118697604196107
SH3BGRL3	241.127178679659	173.648932968991	-0.473620727922422	0.0174509265804086
UBXN11	22.2878024193007	18.5688832650865	-0.263367319634476	0.0887749444613151
CD52	6.17861282710938	10.0398312870446	0.700380148714535	0.0904306038760684
DHDDS	32.2860418245302	22.9613471903489	-0.491703291110397	0.0160489416215324
LOC101928324	2.00775326041418	0.744149343646529	-1.43191789192997	0.0400734466152795
HMGN2	673.242884528092	496.572590511448	-0.439122446255844	0.00452528291683587
RPS6KA1	108.805791463314	64.1537395362981	-0.762150081816875	0.00248578529792196
ARID1A	73.3160908691303	72.231453357955	-0.0215026661480329	0.82171018084373
PIGV	20.5793919003914	11.0346233708162	-0.899162963735355	0.00530028658450254
ZDHHC18	58.1237592656907	57.0802546230107	-0.0261362446719931	0.59597577355442
SFN	2.19155857813099	8.07004819278888	1.88062004787994	0.0116847209493851
GPN2	51.7043589680253	31.582009443969	-0.711182945612337	0.00542458947528057
GPATCH3	28.900096325583	16.7050807580188	-0.790787344148269	0.00547862512598939
NUDC	98.8562031546483	117.656019532046	0.251171731826173	0.0359195976555695
KDF1	27.967963090459	14.4458444205477	-0.953120648037709	0.00478058231491291
TRNP1	0.225187336498364	0.259124091181268	0.202517452263586	0.695208391013375
SLC9A1	19.961832188086	12.168830744467	-0.714053592123616	0.0193259302374169
WDTC1	103.185163865035	44.8312906767244	-1.20265761280284	0.00457706340001349
TMEM222	51.5145681210387	56.1257401674372	0.123682087172705	0.293794363008508
ACTG1P20	1.77944015959865	1.16556088698045	-0.610399047142187	0.172841419557778
SYTL1	8.65883657175321	19.1976705438936	1.14868616605349	0.000345944936380182
MAP3K6	1.67724182590686	1.22549826927554	-0.45272226594244	0.0249993564279484
WASF2	101.398527552807	69.9060050114747	-0.536548407253302	0.00951110412598593
AHDC1	2.28202400217294	0.869156121923268	-1.39262671675529	0.0020657077308294
IFI6	75.9094974250571	9.91752178669268	-2.93622883309924	0.00311310042305049
FAM76A	15.0041646397324	7.63644340297003	-0.974390219768948	0.000131434918146017
STX12	35.2582500711892	19.1835087046408	-0.878094256459759	0.0117266203015489
PPP1R8	65.0347943973091	64.0315686542984	-0.0224284301522762	0.749513025898754
THEMIS2	2.46881437751165	0.453390056654035	-2.4449937121586	0.000199084729708609
RPA2	41.3176095291355	66.4524233995807	0.685565024857761	9.49643463687871e-05
SMPDL3B	7.21589876295064	3.17367320839693	-1.18502551591908	0.000237169396470296
XKR8	21.0150413441912	11.3083358028792	-0.894035664813133	0.0185050125674274
EYA3	20.2707797884119	26.3621529447967	0.379066608879677	0.000625271921342963
DNAJC8	222.847723515034	207.181605271601	-0.105162305009738	0.186823114101043
ATPIF1	242.663892638947	208.686484301453	-0.217622290976397	0.100804266761519
SESN2	29.1160330760253	82.0353596627528	1.49443207951348	9.11763737889914e-06
MED18	46.1775183373035	31.8403700229756	-0.536333540363538	0.00330178879082475
PHACTR4	25.5851132218603	19.6146034596382	-0.383376448385543	0.0493587451545123
SNHG3	37.0757170558898	91.2943974465977	1.30005173251522	0.000116465055173287
RCC1	32.1130277892288	70.4930995540525	1.13432334499852	0.000180351861862514
SNORA73B	10.3554519869199	23.2880550671175	1.16919963139294	0.0719105196197698
TRNAU1AP	45.1402959988417	46.5564027452312	0.0445637116603678	0.681458443712087
SNHG12	67.0824018792058	83.5040068507683	0.315911080041715	0.0169997550015643
SNORD99	13.3376656132909	22.8345884615785	0.775714603798782	0.0877013453749139
SNORA61	44.9496029395553	66.7335938038184	0.570104827580743	0.0513316082410818
SNORA44	41.2590253788765	31.1147350988569	-0.407111778647464	0.0938772203721782
SNORA16A	26.6440255345691	33.4225186784309	0.327008387509328	0.201281436739305
TAF12	59.8165200740697	38.807799425201	-0.624197353487277	0.0116099011198005
GMEB1	25.0382872832115	23.1176941060059	-0.115138377486444	0.129385386100549
YTHDF2	95.1271126383147	88.8787081344541	-0.0980187420961188	0.269864887903779
EPB41	77.9428139977565	68.7734428345179	-0.180564449121762	0.0533522710817334
SRSF4	120.941942379835	146.495162707187	0.276538372828094	0.0451171778906341
MECR	17.5213720138932	23.239930060469	0.407489977189847	0.0227010147547749
PTPRU	0.643098703276848	0.190544076407675	-1.75491542181541	0.00774254538801349
MATN1-AS1	2.30232552634483	2.11530761259898	-0.122224352453052	0.56303982843647
LAPTM5	1092.65205756028	1567.80013477226	0.520907589957148	0.00353657403835091
SDC3	0.952247999873573	1.22769386603761	0.366541601929544	0.0671285095774485
PUM1	50.9322696145662	37.3900213219062	-0.445926713313591	0.0169587465614434
SNRNP40	53.7160966845505	69.502978563176	0.371720331936117	0.0114589417147214
ZCCHC17	47.8939383305093	42.595088443232	-0.169155987941924	0.179227118392574
SERINC2	24.9254571034108	3.14380712533765	-2.98703534706537	0.00400116630779846
TINAGL1	1.1642032335758	0.460750428917766	-1.33728551580082	0.00140251042044695
PEF1	67.426367576817	49.8545047679994	-0.435589008276226	0.0113780265220936
COL16A1	0.53220699055277	0.385222734073145	-0.466294613405283	0.171385642776357
ADGRB2	2.06020177699451	5.11014610301431	1.31057889705173	0.000139124425071108
PTP4A2	99.5623698401595	115.61055030926	0.215600584644432	0.0391766417089469
KHDRBS1	138.51709459975	131.358798556916	-0.0765511953831818	0.260445135533664
TMEM39B	25.8509193719711	35.1705754391216	0.444153349626839	0.0290336360635881
KPNA6	47.1917977288263	34.0543405315754	-0.470697436285136	0.000282459040023557
TXLNA	64.9280951446002	61.2948587704847	-0.0830768142676234	0.21351271161327
CCDC28B	0.805150749368518	1.18107346535933	0.552767875117815	0.104600916446077
IQCC	5.35052678663293	4.106489801839	-0.381775223931794	0.042086892306224
TMEM234	24.2920694752236	7.41144045462564	-1.71265952971727	0.00692828654418399
EIF3I	271.866285776751	281.932811169644	0.0524541342622129	0.330388438899356
FAM167B	1.37000749081873	0.809983167508568	-0.75821994909742	0.237511217982646
HDAC1	157.924960433149	101.414991019453	-0.638968285532981	0.0110580228046534
MARCKSL1	25.4006588134487	36.2372329407937	0.512606879561026	0.00253777838862439
FAM229A	23.7730668014807	14.8606872925363	-0.677827186868399	0.0970788896393062
BSDC1	80.2999538211106	46.1512480708127	-0.799029494795693	0.00741243556824018
ZBTB8A	4.31671634214972	5.24049035897615	0.279767518509002	0.0321839670566976
ZBTB8OS	70.0192017503161	91.5290663622082	0.386479350069729	0.00973772547776233
RBBP4	63.0743035450831	98.3836785045114	0.64136662622452	0.00134114282495116
SYNC	0.746100608614323	0.489195052780196	-0.608960371128662	0.321356984083751
KIAA1522	19.5562722591386	16.0216431641654	-0.28760927881958	0.0741912719250291
YARS	103.087466360202	238.937869980239	1.21276659219632	0.000360571638771676
S100PBP	29.8980526081395	53.006863380868	0.826127654944265	0.000590946600235662
TMEM54	36.9636531665868	12.1178164477955	-1.60897758934569	2.69215053245021e-05
RNF19B	33.6411926333884	25.9131234969069	-0.376545927809608	0.0176616377629496
AK2	47.6527719312151	77.0458487415667	0.693157088676685	1.27119932899855e-05
AZIN2	3.99740344363326	0.964546181464866	-2.05114096638334	0.00459293811877834
TRIM62	18.7783671144158	4.97486367767807	-1.91634271966497	0.00222787285872156
ZNF362	26.0899396960087	8.90809266570773	-1.55030513869629	0.0125817193121787
PHC2	43.6731665070984	29.9353703390236	-0.54489601864726	0.015506815918838
ZSCAN20	7.94761858670644	3.14687119151453	-1.33660451092325	0.00391374813838261
SMIM12	23.4711922219533	22.0888202492964	-0.0875747583157337	0.0569910418316199
LOC653160	4.84609855721097	1.49092382412387	-1.70061719801835	0.0210482101833278
ZMYM6NB	71.1200584598124	21.9952637704689	-1.69306360768082	0.00266884224589032
ZMYM6	25.3016067243858	18.9503488201518	-0.417004598678916	0.0609585491226033
ZMYM1	12.3520040588307	4.88072225903739	-1.33957857018859	0.00227396562219232
SFPQ	220.676760953102	264.118905746444	0.259252863775435	0.0137656010636323
ZMYM4	43.3334193464523	24.0023503928354	-0.852304394629091	0.00265321597421129
KIAA0319L	70.0347007655709	31.4927314794619	-1.15305103206692	0.00871727561468839
NCDN	40.1165359601527	25.9068691890244	-0.630862357180911	0.00734673014237049
TFAP2E	2.54195122587143	0.577190493454274	-2.13881690524349	0.000405200731861262
PSMB2	60.2915927858436	98.3291539425316	0.70566238645232	0.000172187122607781
C1orf216	28.738454430511	20.5370303693479	-0.484754890252716	0.0127378473277675
CLSPN	4.87021309606916	18.3257273054176	1.91181365280823	8.65600633774117e-06
AGO4	34.7775018634774	10.9131508258816	-1.67208661053678	0.00616618297337987
AGO1	19.4235024909339	8.34545709542433	-1.21874039850494	0.00132827587740418
AGO3	10.9622763693014	6.19308913703985	-0.823816295951276	0.000645397837177703
ADPRHL2	47.9105053421039	44.6211609683087	-0.10261397996556	0.229680187430794
TRAPPC3	112.251624654949	87.2069212536556	-0.364221780306964	0.00818974736247123
MAP7D1	103.193682060574	89.4149846286259	-0.206766114643709	0.0608426984578228
THRAP3	117.645662776536	111.853753372515	-0.0728344655529824	0.272497042807069
SH3D21	7.06338924813231	1.28832197165066	-2.45486741211192	0.00733350724450543
EVA1B	72.0482941288019	5.69937704970445	-3.66008812812258	0.000835070943994032
STK40	53.6709330549973	57.4455004150266	0.0980529248336538	0.218853712597186
LSM10	107.656571059998	107.41832168391	-0.00319629436600031	0.971178018648686
OSCP1	8.177112950888	1.13586886438783	-2.84779528263458	0.00199330032427287
MRPS15	176.395261829177	209.010627447589	0.244764491047031	0.0142730234938798
LINC01137	4.50421646483829	5.28016277877275	0.229306243687202	0.0682589451370666
ZC3H12A	12.415289236032	29.1982444029696	1.23376375504691	0.000444584744827365
MEAF6	42.2031449470785	25.6261324712192	-0.719734749831282	0.00134824332338424
SNIP1	21.0100074729947	15.1426104041099	-0.472462745104179	0.00467218950329108
GNL2	69.6831017591457	113.938924312148	0.709379942786019	0.00421721710870835
C1orf109	19.4568847256631	32.7019256741282	0.749094855964258	0.000432953583648653
CDCA8	40.5898243083707	62.2033749385026	0.615874762693915	0.00728727638758907
EPHA10	2.71755709408109	1.17188319532719	-1.21348156591569	0.0093234666299595
MANEAL	44.6910120128548	41.8356516137447	-0.0952518083971493	0.192336363782284
YRDC	20.5999840511301	34.295885169402	0.735392271348103	0.00335226164526142
C1orf122	70.1925273966677	68.26195155547	-0.0402357907626499	0.490945226836892
MTF1	14.8932776301373	10.8283015784191	-0.459854315560643	0.00129401349496671
INPP5B	32.7248313402254	25.7810626443448	-0.344074026758496	0.0237534303751666
SF3A3	74.8771581554282	101.953261984156	0.445310349117117	0.000300806571833109
