Lenalidomide_0	Lenalidomide_6	LOG2_FOLD_CHANGE	P_VALUE
DFFB	8.93294535764178	6.6616761493077	-0.423250716530285	0.00525628209144113
C1orf174	32.8623545320101	33.6480085377796	0.0340852706030648	0.597518003710691
LINC01134	2.61592720946901	2.2806007013903	-0.197908522376181	0.358079665982156
NPHP4	7.74949770059547	9.82434604543112	0.342258575802848	0.0342918529177907
KCNAB2	69.7344627001478	63.3255535182142	-0.139084028389917	0.118906219569889
RPL22	561.920183290164	520.63900709305	-0.110081815799813	0.0140743371372966
RNF207	1.87469062131591	1.34576924366803	-0.478221473298945	0.0228653478656071
ICMT	49.579822307387	68.0470545087535	0.456779613588971	0.00386453373150972
LINC00337	0.636137537090601	0.759015298407026	0.254790244989471	0.53006541486181
GPR153	0.514257265298752	0.43067893199551	-0.255877519556906	0.515340766279181
ACOT7	39.9924765518801	45.7026503123639	0.192549206643607	0.101922461203557
PLEKHG5	0.643103978892495	0.791894164232199	0.300255613135806	0.129639349942464
NOL9	12.6458212351564	16.8670851191034	0.415549945769773	0.0157712830532555
ZBTB48	18.066612013329	14.3459958117493	-0.332677871870559	0.00259176779324347
KLHL21	29.8144319873514	39.9251534547034	0.421287101357136	0.0151421177803319
PHF13	17.2054055703938	16.7726871683154	-0.0367480570895804	0.357992592433499
THAP3	10.4751293472818	12.7436503673709	0.282810532496536	0.00786553483641413
DNAJC11	46.7951586866829	47.5246877406298	0.0223178679168765	0.802495431364562
CAMTA1	6.22934001656147	6.21125342581909	-0.00419488881708875	0.914104343376923
VAMP3	40.8890191536139	40.2603022399374	-0.0223554530685791	0.748825584605779
PER3	0.23832250714805	0.254573518725097	0.0951671489568608	0.713783754995187
PARK7	387.270014820532	392.0086094386	0.0175455376404358	0.68905955435084
ERRFI1	0.977411876678159	0.601649866417851	-0.700042488537457	0.00803388254220645
RERE	10.7169597343743	12.4744689837013	0.219082714325714	0.258483330278218
ENO1	557.7328934406	659.556903095799	0.241922773591099	0.000840181382362211
H6PD	2.63919253534973	2.40147519293365	-0.136175696809411	0.354722049333165
SLC25A33	14.9066885757754	14.899948855004	-0.00065242930687276	0.993598411630668
TMEM201	8.78496428755394	12.9528959687796	0.560166360764624	0.00197704476250397
PIK3CD	2.35033526030009	2.11990875368716	-0.148864393865994	0.5183769164127
CLSTN1	65.4032760209706	68.4330328446861	0.0653299852841779	0.463985918086055
CTNNBIP1	18.6213429568338	21.0193493779911	0.174760890861354	0.0468155307732142
LZIC	32.0494627272185	31.142127476534	-0.0414326663132722	0.359011631381622
NMNAT1	8.36947565862666	7.85863581075226	-0.0908583466474857	0.259870578118653
UBE4B	40.862760897349	40.7788980775303	-0.00296389167835077	0.980942309338548
KIF1B	14.2251736769963	10.9938646324081	-0.371747646015143	0.0337284936546739
RNU6-2	2.25841304687274	2.0435895451807	-0.144203908214938	0.373406311082495
PGD	133.22370284103	143.808183524927	0.110294989800505	0.0920781727965683
APITD1	5.25871714466939	6.67449566624533	0.343947929590942	0.093337287203655
DFFA	24.9655871584029	28.2770273294681	0.179689624958738	0.0566880996604765
PEX14	19.1446891791911	23.0973078284549	0.270780466357356	0.0781406946295104
TARDBP	107.985480012719	114.492729203469	0.084418646506368	0.149202796918985
SRM	199.896130051729	316.786200268971	0.664258948531884	0.000254360681565683
EXOSC10	76.3175824688614	92.6885738554254	0.280376030737765	0.0243670299785545
MTOR	22.9959446372646	27.0306082756285	0.23321451493665	0.162741792035189
UBIAD1	25.2672046035271	37.9403500892906	0.586466928208497	0.00605163821833532
PTCHD2	1.1024444683744	0.803393994613355	-0.456526404742606	0.0216615771288495
FBXO2	4.34037632545581	3.54504350356447	-0.292016802846848	0.0688035457991172
FBXO44	11.2016279378641	9.73260070764536	-0.202811142085611	0.134101228277699
FBXO6	8.15213007176958	10.3988059744496	0.35116890702275	0.00906300288822654
MAD2L2	68.8880865894108	73.8157190007485	0.0996735629916614	0.15441961916846
AGTRAP	79.3726335494537	80.9512706604841	0.0284120518562806	0.648272852162221
C1orf167	2.42579601370453	2.37602046424493	-0.0299109768036163	0.620721177018621
MTHFR	15.9183731826012	10.9088665030877	-0.545191698890225	0.0071367415658449
CLCN6	6.69076159426831	5.66292880853687	-0.24062204581856	0.147654315362444
NPPA-AS1	1.70832034130008	1.14179581950632	-0.581273846756036	0.13050454060627
KIAA2013	92.5673903439899	100.234372190465	0.114801364521076	0.0145432167797138
PLOD1	26.4103847635089	28.4079115111537	0.105187451805384	0.16607335395879
MFN2	60.0882958870292	68.6908435219391	0.193033793442909	0.0840064753720684
MIIP	29.4429877549972	31.80260760452	0.111220984192358	0.146422760802202
TNFRSF1B	9.54096734149988	10.2775839188423	0.107293700875952	0.156196808402855
VPS13D	6.17630542536851	7.03150114646902	0.187088624066565	0.337786101411619
DHRS3	0.550285799377315	1.45344804161366	1.40122649420169	0.000184910487571999
PRDM2	17.3570212594794	16.6816201532405	-0.0572599665472303	0.560284986005687
KAZN	2.67602710654437	3.08406857399817	0.204742114123058	0.106850950388252
TMEM51	1.37282270749582	1.62542585426438	0.243672425894239	0.210406655718725
EFHD2	30.1548469760906	42.9726411787856	0.511028536458209	0.0125138730090766
CASP9	7.75018148338963	10.301962537224	0.410617199867435	0.0015408799164595
DNAJC16	13.4913760347879	12.3962668958127	-0.122131779452072	0.30792069791208
AGMAT	16.7894978436947	23.978271787453	0.514168600119398	0.000725684539417513
DDI2	6.95015518337135	7.74601539517206	0.156409177965007	0.563987243040933
RSC1A1	8.67584486530984	10.2430979965201	0.239575959235253	0.296717893474408
PLEKHM2	60.5135728348884	52.6058731601172	-0.202034889031245	0.0677345147947307
SLC25A34	2.16786466573397	0.939222789001627	-1.20673537665162	0.00355317620016899
UQCRHL	33.203459013562	32.1235875339203	-0.0477005232727771	0.837503529911084
FLJ37453	3.28834273408282	2.71010574741018	-0.279011528475352	0.180910298096873
SPEN	24.6950250556751	24.4783421682139	-0.0127145797894374	0.952768609820359
ZBTB17	17.0678467038467	19.7546487816888	0.210911138803017	0.0499445739141909
ARHGEF19	5.18888227643973	5.81397176955432	0.164100261426699	0.257666598264662
RSG1	4.79610506607571	7.17345381489624	0.580804639455046	0.0112580506501388
FBXO42	13.0634623199052	13.3972328769952	0.0363977336825227	0.679578553887488
SZRD1	97.3058897288143	115.454906489154	0.246730448474378	0.0154334687546176
NECAP2	101.431097037136	118.749027398464	0.227415671501368	0.0004744159077723
CROCCP3	1.5405717222674	1.64975384296301	0.0987849288938168	0.407196939365855
NBPF1	5.78376201824598	5.88928708571257	0.0260848108387961	0.685815311865792
CROCCP2	83.9898702743565	89.5008673667771	0.0916863238653683	0.171505359685133
MST1P2	4.31217225127028	2.63894087417989	-0.708455780960691	0.00232092427066569
MST1L	1.19356401104778	0.699861740069813	-0.770134094194409	0.0147068211378146
CROCC	9.03040441201298	8.390149689381	-0.106094047769218	0.361602176031278
ATP13A2	14.8151864324268	20.383928281255	0.460355325637563	0.0173460165490178
SDHB	157.85467446745	164.230991148025	0.0571294129832465	0.340584930941911
RCC2	133.25934764363	135.18582739008	0.0207071741226842	0.758072315772771
ALDH4A1	10.1023274332753	13.8616739018637	0.456413776531085	0.000246813163934242
IFFO2	9.66722688212597	8.66706903384683	-0.157557905113727	0.161889110525063
UBR4	25.5066947581561	24.8018735175239	-0.04042685687736	0.813735666296644
EMC1	29.2524755644107	29.8455692076464	0.0289580472257088	0.643304646854964
MRTO4	69.3391344341718	96.6358676082074	0.478888935349492	5.02853766255147e-05
AKR7A3	0.896008202014617	0.714114940375494	-0.327355636767211	0.500627705003191
LOC100506730	4.47183258667965	3.59062399055022	-0.316631596423899	0.0407562882503699
AKR7A2	35.0406352143478	37.8794369825739	0.112385959346811	0.0477404079515774
PQLC2	8.78446695584062	10.7124645491578	0.286263779200755	0.0148546574465806
CAPZB	128.59874998647	127.367148904499	-0.0138834000400359	0.799858961494178
MINOS1	45.5087369371725	42.161666698043	-0.110211646422705	0.313819413970254
RPS14P3	2.92064134403889	2.51568838703988	-0.215331975774837	0.249402263148634
TMCO4	24.7371149930641	25.7054157444344	0.0553950921562483	0.57797333198843
OTUD3	5.26745370841265	5.44955694747172	0.049033212246571	0.6356944096756
MUL1	36.6763088625117	44.7425414346754	0.286798753601697	0.010876727140449
PINK1	27.0865904883852	44.862596953033	0.727934329447794	9.83069893389583e-05
PINK1-AS	6.51094928560599	6.45097431622166	-0.0133508283270875	0.926354453025807
DDOST	405.24840235087	455.227136152097	0.167780061376479	0.0767157867887141
HP1BP3	155.21328758312	118.893331280078	-0.384584273156411	0.00715762299365024
EIF4G3	21.7074708185647	18.3292513122508	-0.244043786538425	0.111126360865169
ECE1	37.3851779961763	43.1849802935646	0.208063229346983	0.125615466907578
LOC100506801	2.17935805857491	1.8370180484108	-0.246537443364335	0.0666373498664443
NBPF3	8.1078408051033	9.68265772098501	0.256085334309524	0.00299891152626073
USP48	81.1337744988601	64.856613539905	-0.323048910843461	0.00479570379617617
HSPG2	3.67452054683628	2.21560619585296	-0.729854540645908	0.0286981788424934
LOC101928043	1.38280113069757	1.27165103010164	-0.120890871706163	0.83390520163106
LINC00339	22.7237961413277	15.6997673451736	-0.533460685531181	0.012218690990255
CDC42	181.961293244505	174.446132833972	-0.0608499775158501	0.0207361506393218
ZBTB40	12.515121359549	12.9826779465072	0.0529157188417038	0.650688370359269
KDM1A	39.3667635668053	43.5145702184798	0.144520437165366	0.177995782812653
LUZP1	5.3952489667573	8.7093335991014	0.690872798990173	0.0258549676721699
LINC01355	2.76287648290098	3.17466461558391	0.200433121295706	0.167430403839027
HNRNPR	76.5509910203934	80.3173653531888	0.0692908905950251	0.251671840732854
ZNF436	3.46567534772613	4.0077582533596	0.209658974042316	0.170702025898567
ZNF436-AS1	1.02444912141031	0.82380917330142	-0.314466239487269	0.221520218829118
ASAP3	0.150452997514727	0.211207290220278	0.489346782760752	0.406045483879272
E2F2	85.9276169161831	96.4064355172976	0.166007570979529	0.141762728997881
ID3	17.0875678045992	12.7667195755148	-0.420559192179771	0.0183435739665631
MDS2	4.52230261716095	1.48702262019865	-1.60463094212482	0.00114260484789547
RPL11	3503.70073517444	3141.55568737984	-0.157400400359804	0.0514274243954178
TCEB3	32.7025876900367	40.5345783786179	0.309748339122391	0.0707835470493996
TCEB3-AS1	10.0616241649705	7.47042975178754	-0.429600061793852	0.0338926002870665
PITHD1	64.7750852104606	83.3491108682949	0.363727801010742	0.00574671705437265
LYPLA2	88.636754091491	99.5943229199017	0.168158457704738	0.0147164946329272
GALE	17.2516606105645	18.5205923442265	0.102395001528613	0.207961591476872
HMGCL	36.9781516557207	35.2409386431111	-0.0694207627878768	0.137055077836825
FUCA1	47.8817842752012	51.4279120881039	0.103074669057282	0.229068554358425
PNRC2	176.662970262648	166.799217192868	-0.0828871549990726	0.0794118093283897
SRSF10	25.3905026394031	25.2050265227646	-0.0105774829029398	0.7957475372739
IL22RA1	8.93130607327564	12.3323481480525	0.465504454101004	0.0257913926698715
IFNLR1	31.6807610839967	25.6855112171591	-0.302652206632495	0.0187821700223165
GRHL3	17.8401344716529	18.072285311825	0.0186524624761408	0.770447190643623
STPG1	9.06798362462548	6.70108557707655	-0.436386954435835	0.00158744280974042
NIPAL3	48.2237869744246	50.1920802183526	0.0577147910036246	0.45508999541931
RCAN3AS	2.74970359112488	0.750927656191519	-1.87253027791965	0.171948099695115
RCAN3	17.0008835585565	18.1225998292347	0.0921802090681651	0.406491608246606
NCMAP	0.635042176495247	1.18102226418686	0.895111844980179	0.00411325280060973
SRRM1	82.4123240342632	81.2548574594361	-0.0204060351282364	0.848929943903463
CLIC4	154.560868805889	132.187845566252	-0.225585579138102	0.014482635230401
RUNX3	59.4760060032925	67.6409559347655	0.185589279522897	0.0910918807486776
SYF2	102.947343621452	87.5719538003972	-0.233365799480144	0.0222302450364381
RSRP1	144.285088685839	97.0540768098697	-0.572061489974375	0.0223088059912843
TMEM50A	133.744041480218	140.491010472546	0.0710032019204597	0.197240569621506
TMEM57	26.3063534309154	26.81231189325	0.0274843442092569	0.61922578262918
LDLRAP1	148.746502792153	137.586505493911	-0.112516772114397	0.0918323082715812
MAN1C1	11.3504924745278	20.0599877096251	0.821565827593105	0.00142471684166766
SEPN1	17.0630116176301	15.4051724335817	-0.147457473593867	0.291749968811206
MTFR1L	38.455929582188	34.070858339306	-0.1746677734517	0.0109238627381983
AUNIP	4.55114085573468	7.44444020200112	0.709935129100643	0.000193322900953495
PAQR7	0.66679787238416	0.687834006937252	0.0448109443736183	0.91028853484565
STMN1	267.543759329236	258.735942954344	-0.0482943937684793	0.419912452013592
PAFAH2	11.0344464457163	11.9039816552042	0.109429951113522	0.413356002333941
PDIK1L	18.8508887606675	17.9494012031172	-0.070696827519283	0.25003880902863
ZNF593	84.9184740506338	110.158612527504	0.375431941667496	0.00149001189046247
CNKSR1	17.1139690704917	19.6500433517979	0.199358106988028	0.0444951992882356
CEP85	22.5930221811251	26.7229223323949	0.242200517533971	0.0279385286397969
SH3BGRL3	161.172140759757	188.256389442625	0.224096441069089	0.0223831226667513
UBXN11	18.7269578711326	26.7219271131204	0.512907496982388	0.00346502323365227
CD52	9.35310064727728	8.78231130914702	-0.0908440372599459	0.746998679998073
DHDDS	25.018358852256	31.7969992048569	0.345903464629646	0.00320054669804304
LOC101928324	1.35935877400845	1.36645462449252	0.00751127823687241	0.989324366206374
HMGN2	472.294089851347	610.239556584208	0.369690218322197	0.000764712106099249
RPS6KA1	63.3522571375511	68.6628826543507	0.116134405671752	0.0789185188868414
ARID1A	74.8105831555112	81.590307755934	0.125155405430769	0.412972062691428
PIGV	11.2417912106847	10.719372379072	-0.0686514874249566	0.414012392987103
ZDHHC18	54.9074924523863	59.0977375755756	0.106099874171774	0.110640222336554
SFN	7.36543003721326	13.37619685713	0.860826318920066	0.000702675426214156
GPN2	32.0681218010981	34.0403236964629	0.0861048969743115	0.200686829821418
GPATCH3	16.9493124654678	21.2337507416768	0.325132479373242	0.032172969624778
NUDC	110.867081500088	140.317433393509	0.339863198108478	0.00649778260032178
KDF1	13.6019595497541	15.0991381241077	0.150651694680901	0.0316936937134804
TRNP1	0.249219184617148	0.206940325681985	-0.268200324562088	0.202664621429829
SLC9A1	12.6954940684449	15.4720199510987	0.285345019074765	0.072836120955652
WDTC1	43.4897876751533	52.2954471344044	0.266008684921449	0.0480756968783238
TMEM222	54.022171886819	60.1085990078944	0.154019751999611	0.0199319476385486
ACTG1P20	1.49804680670511	1.0779779317562	-0.474755058030482	0.0428425747764407
SYTL1	19.5724616328744	10.7956426649148	-0.858376085860162	0.000659680584376844
MAP3K6	1.02682150557756	1.9972813289098	0.959852142334468	0.0185614114956956
WASF2	68.7744711521938	68.3316353376413	-0.00931948651396499	0.895567047867085
AHDC1	1.00219675971642	0.957617438090561	-0.0656444494687238	0.566738132045532
IFI6	10.208200907537	12.87267475786	0.334583227953214	0.0318235241928317
FAM76A	7.43989973134879	8.30228486770314	0.158225256446144	0.370409107248164
STX12	20.3040929062028	21.5129114105251	0.0834322067679863	0.299267954771017
PPP1R8	65.5639866441509	66.360205769869	0.0174147790652655	0.197576660428826
THEMIS2	0.507139152942204	0.540938584381111	0.0930831466694463	0.747318328571204
RPA2	66.5409702462229	80.9942116598876	0.283575905320899	0.00344072018726747
SMPDL3B	3.14173822080769	3.08880036271865	-0.0245163470889629	0.857276482371871
XKR8	11.3859128091944	11.5826355069635	0.0247136037282668	0.611275896336147
EYA3	28.1933787310849	22.8402803074442	-0.303776026423677	0.0242470085335703
DNAJC8	203.522034857564	207.02612758924	0.0246278533588517	0.436026943259412
ATPIF1	206.919734676382	179.167841762197	-0.207759530639752	0.0244258840371357
SESN2	81.1638429292118	18.3092325715126	-2.14826585306869	3.37417598770112e-06
MED18	32.1746053015913	29.4724246010734	-0.126556699252611	0.116262580184928
PHACTR4	18.8583974637368	21.6694651966013	0.200456463241728	0.0801232018293146
SNHG3	99.2381935617207	83.1161628694765	-0.255766421514257	0.0428431952206552
RCC1	67.5407722711144	84.086685596863	0.316118704791354	0.0231878346330149
SNORA73B	29.1513000814768	46.2323197969825	0.665341528664786	0.0229029877202432
TRNAU1AP	48.2692650456786	43.4372662089618	-0.152171552508978	0.0724807964787275
SNHG12	98.3606937994768	138.384098844981	0.492524361954958	0.0146786873649093
SNORD99	33.7993352368557	34.8449769549253	0.043955828773839	0.847381454281645
SNORA61	76.7018780251615	126.828172303536	0.725541439208775	0.00158318845692105
SNORA44	44.9528809735344	44.3577729666978	-0.0192266440666552	0.923706047203428
SNORA16A	33.9035428644114	49.3177155111719	0.540669932459975	0.0662262200438534
TAF12	38.9662300247099	39.5800440821438	0.0225488613932958	0.671530462043881
GMEB1	22.9070494677726	21.6235389157708	-0.0831889905624854	0.261136674451865
YTHDF2	90.8613650496597	93.9631592463597	0.0484282409293313	0.407339697092483
EPB41	67.8446839636161	66.5387624102255	-0.028040743276495	0.768772501874455
SRSF4	149.842324340136	139.746676662881	-0.100631209293155	0.303446939396746
MECR	22.9366954813869	26.5376488103286	0.210383000657985	0.00598676470299404
PTPRU	0.183464394038775	0.150716671676062	-0.283661087413806	0.171579416695261
MATN1-AS1	2.58935697103713	0.97952374135335	-1.40244150459411	0.00147327430667014
LAPTM5	1531.11114997553	1568.92810807758	0.0352002280824838	0.501296029525948
SDC3	1.33216055192444	1.1052902013236	-0.269342757853582	0.0809646442597719
PUM1	38.8964558288031	38.2025566982721	-0.0259695120056591	0.658607736000371
SNRNP40	67.0081603246112	81.6129793682863	0.284461811102846	0.0194858515009057
ZCCHC17	41.3663092479881	52.3940371275753	0.340946386218654	0.000470766142552942
SERINC2	3.02151536643743	4.78488621528509	0.663212338664088	0.0437146527389361
TINAGL1	0.488034813134666	0.955670672085607	0.969529481739133	0.0336833208492968
PEF1	48.2598762749209	57.2460352788947	0.246351562237227	0.00151855719499843
COL16A1	0.318790537550673	0.841868318776789	1.40098578372652	0.000733096884161009
ADGRB2	5.14839764199294	4.44919591749719	-0.210578857888926	0.150842338117098
PTP4A2	114.470853131112	124.457503886327	0.12067291472059	0.0910883973858079
KHDRBS1	127.940744282142	134.050083919724	0.0672963413641345	0.237720123754921
TMEM39B	35.1828439454176	42.6978786113765	0.27929228787161	0.021020109621594
KPNA6	34.3910863251399	35.5017012141025	0.045853471530217	0.462323732402247
TXLNA	62.7536957350993	68.7823241443939	0.132337439353256	0.12723806775622
CCDC28B	1.13579541364276	1.29269078755002	0.186674231588	0.387852695177309
IQCC	3.96326545328593	6.02125932560287	0.603375653243859	0.0348406777493129
TMEM234	7.68763183170173	9.79403948713897	0.349364766974672	0.0100731117933764
EIF3I	272.131461955048	280.695559720912	0.0447024816243701	0.441989545146834
FAM167B	0.664573043380028	0.733361261537064	0.142096285175505	0.791924994316043
HDAC1	102.291036201078	82.0486829549734	-0.318127645851925	0.00255727452335133
MARCKSL1	34.4796303518639	44.615697638593	0.371807091243054	0.00596062167569791
FAM229A	16.2855706315403	12.731822901356	-0.355155276885011	0.116901443531442
BSDC1	46.8618379918865	42.0145244363468	-0.157525385665901	0.0773963439999898
ZBTB8A	5.37434371453626	4.10201188600906	-0.389756919245399	0.0170968085955367
ZBTB8OS	94.5356311526625	87.2834160653218	-0.115150627449851	0.0857674913551345
RBBP4	100.542050836731	95.5807237982754	-0.0730074245057074	0.0992524754620776
SYNC	0.378307513493887	0.199848824012058	-0.920650346358311	0.146506175819982
KIAA1522	16.0005595991003	20.6860349848757	0.370534779365619	0.0839419111952425
YARS	241.64580618236	159.347991619312	-0.600713120807187	0.000798700931135121
S100PBP	56.2595321161812	35.1921045442642	-0.676845762349333	0.00342354225052319
TMEM54	11.1599988769023	11.8563180124212	0.0873191675366305	0.508850008340291
RNF19B	24.2122437251079	39.258897221725	0.697282869542031	0.0048887554515598
AK2	77.7142491437063	81.8887030185125	0.0754852927448453	0.0264980961958513
AZIN2	0.783076933754815	0.915471059110045	0.225360225942721	0.324401057070453
TRIM62	4.31259870479355	8.20975536534648	0.928781756250338	0.0210779849407256
ZNF362	8.98710025423331	9.03318755127837	0.00737946702977662	0.927769779777028
PHC2	28.8728685673486	35.460795226801	0.296510440948853	0.0205241152241377
ZSCAN20	3.39667244501495	4.51831792825435	0.411663688566983	0.0442413909207999
SMIM12	22.3816951748999	23.2350710225878	0.0539847455101479	0.108263697383326
LOC653160	1.64858325083551	1.41615178698247	-0.219250836987087	0.0739366196269899
ZMYM6NB	22.6227919859707	19.408708944152	-0.22107283612588	0.0973276634346345
ZMYM6	21.4214686215821	17.8240903747841	-0.265228939529449	0.0227737544296422
ZMYM1	5.31786344401551	3.55965171723417	-0.579110638890377	0.000992450898520718
SFPQ	265.158190433774	320.723132895383	0.274475102868753	0.0219555275533047
ZMYM4	25.0424236498204	20.92371428497	-0.259235220447687	0.0359097881708532
KIAA0319L	31.9427129099553	26.0515043086077	-0.294120165367862	0.0389953425225757
NCDN	25.7671074164934	31.0757707539094	0.270259582898768	0.0770336268520696
TFAP2E	0.738052594979165	0.426713730473528	-0.790455095796951	0.019819711794832
PSMB2	97.7705591462076	107.026762742758	0.130499588425878	0.0587879065250739
C1orf216	20.5556323853729	19.6272032778214	-0.066679141743336	0.0789480793114839
CLSPN	19.1465894174047	33.0242981431112	0.786440472850833	0.00586669687278215
AGO4	11.9839689632702	11.4389175534041	-0.0671552539092229	0.362158491663678
AGO1	8.86000027347907	10.352469483674	0.224596301608691	0.201672827069338
AGO3	6.59833680489683	7.53859419558162	0.192193092818298	0.155842231036804
ADPRHL2	42.7041399218557	48.7947624415216	0.192350361672292	0.0197155339829736
TRAPPC3	86.8877306080984	83.639541795757	-0.0549673104599603	0.143730138622245
MAP7D1	86.0535200932611	105.862634682143	0.298887351690178	0.0603448012190374
THRAP3	112.015504561505	112.073990789977	0.000753072280879422	0.990877724433154
SH3D21	1.34031283922575	2.11464978912333	0.657848979861503	0.0401269464535893
EVA1B	6.07319964827322	9.45397420062974	0.638464131039974	0.0169543815437815
STK40	55.0737324481389	46.2029675416738	-0.253378869318458	0.0477949688205478
LSM10	104.875020879741	112.461886191942	0.100765050940489	0.0202017132633468
OSCP1	1.28182264969966	2.04947110836433	0.677054984777862	0.0402556562619246
MRPS15	207.641301278815	192.122804864799	-0.112064657949478	0.0239452323288219
LINC01137	5.43179222348397	4.97274052365421	-0.127387141132236	0.39522993832449
ZC3H12A	32.1544502929166	39.3809418343851	0.292479189523294	0.013116493853582
MEAF6	26.105491603648	30.4668680970601	0.222887875962824	0.00876115584286097
SNIP1	15.418123759008	16.7186657383811	0.116832501791178	0.0695021711299875
GNL2	115.590452414021	144.332417857701	0.320373135030838	0.000934433972897835
C1orf109	33.8213226227814	33.0813449546804	-0.0319151892550222	0.286138997868111
CDCA8	59.8269468741225	92.9125928103946	0.635078703649686	0.00770865231711789
EPHA10	1.18299990452562	1.46594051704237	0.309376607680774	0.136539007739082
MANEAL	42.1105935412446	57.6814669046622	0.453924644227347	0.00730389265195993
YRDC	32.5809870571489	29.1752758971654	-0.159284012786137	0.0165754010695922
C1orf122	67.4185026465852	88.873499367667	0.398608709310645	0.00766302521828893
MTF1	11.2204275880307	10.4730321629244	-0.0994484619326846	0.26888495576806
INPP5B	26.6509880519965	21.6258155735165	-0.301434478011702	0.0190173161835732
SF3A3	100.250310129872	117.466845145377	0.228646915820691	0.00442021054627811
FHL3	0.282043776788397	0.404408231048	0.51989325650671	0.323544907490812
UTP11L	48.0348936708945	57.8908681060961	0.269252996644755	0.00634503962499636
RRAGC	61.1077932857375	50.4868377236168	-0.275449067543709	0.00111658069001577
AKIRIN1	82.4785294808328	69.4394054301239	-0.248264016096319	0.0313113012351997
