JQ1_0	Lenalidomide_24	LOG2_FOLD_CHANGE	P_VALUE
PDIK1L	17.9504275052679	14.2189057042438	-0.336207764983601	0.000885221823674657
ZNF593	85.7892627335181	98.2656957863144	0.195890771327704	0.0891415075792343
CNKSR1	18.1228947798717	15.9166478913361	-0.187276885636141	0.0373551224562984
CEP85	21.840258573424	21.5598813568051	-0.0186406978444791	0.74594138576273
SH3BGRL3	173.648932968991	166.447825697562	-0.0611035210088307	0.410570829371661
UBXN11	18.5688832650865	28.9015047264548	0.638257553055921	0.000207710319999116
CD52	10.0398312870446	6.8461506923758	-0.552370072583403	0.126042046750454
DHDDS	22.9613471903489	28.8200519653204	0.327865646394968	0.0642535627067322
LOC101928324	0.744149343646529	0.85347611964547	0.197758601585165	0.762954242754928
HMGN2	496.572590511448	646.591320229188	0.380849510237669	0.000689761253687779
RPS6KA1	64.1537395362981	66.2233177570343	0.0458059280944639	0.439635061320238
ARID1A	72.231453357955	70.009430597679	-0.0450779259997551	0.671841443186963
PIGV	11.0346233708162	8.343036158618	-0.403392985834829	0.00228243335611859
ZDHHC18	57.0802546230107	44.4310588698446	-0.361423246683407	0.00986144020334483
SFN	8.07004819278888	15.9491873451364	0.982833722450316	0.00128018509645138
GPN2	31.582009443969	30.6406656393033	-0.0436553285743929	0.541073944470412
GPATCH3	16.7050807580188	19.4193338515322	0.217206755147281	0.0126383835365617
NUDC	117.656019532046	137.299487916591	0.222751110906225	0.014927222363462
KDF1	14.4458444205477	15.4762927683073	0.0994053879407804	0.279869432511445
TRNP1	0.259124091181268	0.236395027306259	-0.132443463433695	0.818579691082135
SLC9A1	12.168830744467	10.632828165029	-0.194665169667922	0.115557952653842
WDTC1	44.8312906767244	39.6108921278211	-0.178608840259484	0.0839560607884244
TMEM222	56.1257401674372	51.1284522707315	-0.134536211454528	0.109013967165361
ACTG1P20	1.16556088698045	1.06516189083446	-0.129951652339758	0.622091581339055
SYTL1	19.1976705438936	10.2667567202807	-0.902950759461818	0.00294879421600648
MAP3K6	1.22549826927554	2.39922774887209	0.969201666525194	0.000695110321030083
WASF2	69.9060050114747	62.8243097677118	-0.154093474470162	0.131678675431646
AHDC1	0.869156121923268	0.806725245083998	-0.107537940699399	0.571525790294679
IFI6	9.91752178669268	18.9495047455782	0.934108576578411	0.00220002952601259
FAM76A	7.63644340297003	7.48536751835638	-0.0288277221098476	0.705934559005794
STX12	19.1835087046408	19.1406388992526	-0.00322762985224153	0.928999152534525
PPP1R8	64.0315686542984	60.6541223920075	-0.0781776514715792	0.203341047230822
THEMIS2	0.453390056654035	0.398239542039579	-0.187116275138178	0.581959574818174
RPA2	66.4524233995807	64.4959868988014	-0.0431124176930676	0.233670672375842
SMPDL3B	3.17367320839693	4.76651791163604	0.586782135572884	0.00844763178891937
XKR8	11.3083358028792	8.14871889660036	-0.472741461452777	0.00119318794557159
EYA3	26.3621529447967	19.7607587804093	-0.415829852116421	0.0097071029068304
DNAJC8	207.181605271601	223.349552677243	0.10840744695739	0.0685391147290744
ATPIF1	208.686484301453	209.695974719519	0.00696200146465066	0.750330533236239
SESN2	82.0353596627528	16.9024863247557	-2.27901040804193	1.40607826160533e-05
MED18	31.8403700229756	26.0472940095244	-0.289723599627019	0.0144380331401106
PHACTR4	19.6146034596382	14.1109898742175	-0.475108973994537	0.00176265679970108
SNHG3	91.2943974465977	78.8775766070739	-0.210911099837714	0.0697802698136443
RCC1	70.4930995540525	87.3466026846294	0.309269549583017	0.00529559641547401
SNORA73B	23.2880550671175	35.3370325155582	0.601590736342144	0.319407660696461
TRNAU1AP	46.5564027452312	44.3134204247176	-0.0712359018393828	0.205443481141003
SNHG12	83.5040068507683	140.175960351737	0.747321623261826	0.0020250767598541
SNORD99	22.8345884615785	44.195395561411	0.952675283329488	0.00063997885782658
SNORA61	66.7335938038184	120.262081422258	0.849696728639714	0.00344968523608082
SNORA44	31.1147350988569	31.1296947048102	0.000693464453159628	0.997117724885022
SNORA16A	33.4225186784309	44.6786435038255	0.418764927411361	0.0541233803340374
TAF12	38.807799425201	31.9364885063362	-0.281140934536152	0.00149025656382414
GMEB1	23.1176941060059	21.6331872514302	-0.0957512666911718	0.314382500054335
YTHDF2	88.8787081344541	80.3406038596961	-0.145708542013344	0.0469524831483368
EPB41	68.7734428345179	49.9661183523719	-0.460901423664668	0.00246474073229063
SRSF4	146.495162707187	117.679357048814	-0.315991757982048	0.00202849748678796
MECR	23.239930060469	25.7185384544081	0.146202931798288	0.00722165668273321
PTPRU	0.190544076407675	0.0648128527735732	-1.5557729170742	0.0562170724974709
MATN1-AS1	2.11530761259898	1.13892646159266	-0.893192880566453	0.0252400539153282
LAPTM5	1567.80013477226	1665.77990467994	0.0874561391091371	0.109505944797124
SDC3	1.22769386603761	0.662802637444232	-0.889299611060837	0.0105911379772893
PUM1	37.3900213219062	32.0583159672511	-0.221954651613796	0.0432442963776451
SNRNP40	69.502978563176	80.0439022200471	0.203716695652476	0.0130896720395631
ZCCHC17	42.595088443232	45.5395471760589	0.0964328603782977	0.227445635925032
SERINC2	3.14380712533765	3.94864100314934	0.328843498883145	0.0899488866007091
TINAGL1	0.460750428917766	0.478430001380732	0.0543223519921214	0.843917306786695
PEF1	49.8545047679994	53.6296089413597	0.105305863519407	0.109411937160967
COL16A1	0.385222734073145	1.30878736536759	1.7644659740943	0.000168689103631891
ADGRB2	5.11014610301431	2.94584828672911	-0.794681407043674	0.00010624332379938
PTP4A2	115.61055030926	114.678378509593	-0.0116796494270042	0.727928280172584
KHDRBS1	131.358798556916	145.564254388053	0.148143285364082	0.0107642610664934
TMEM39B	35.1705754391216	29.8657289167564	-0.235878006347041	0.0279732588405415
KPNA6	34.0543405315754	31.1617948910846	-0.128060360681436	0.0487902804506073
TXLNA	61.2948587704847	59.9639643030814	-0.0316703049809781	0.676624251352538
CCDC28B	1.18107346535933	1.98214139554531	0.746961174152805	0.0387336547499926
IQCC	4.106489801839	4.47392798682793	0.123636319443073	0.277159575158284
TMEM234	7.41144045462564	10.8518769132153	0.550118718448951	0.0229035102256275
EIF3I	281.932811169644	309.169134775106	0.133044910491826	0.0813273518265857
FAM167B	0.809983167508568	0.421102106243389	-0.943721835740261	0.0277481275953095
HDAC1	101.414991019453	92.9844851274424	-0.125209003863607	0.0218215269436199
MARCKSL1	36.2372329407937	30.664659904049	-0.240895845620558	0.0059930012536368
FAM229A	14.8606872925363	11.5427401077935	-0.364515097575707	0.0658856658439194
BSDC1	46.1512480708127	40.5188427130609	-0.187776694374436	0.0417034191626773
ZBTB8A	5.24049035897615	3.94768479893508	-0.408695009711207	0.0175728274334708
ZBTB8OS	91.5290663622082	95.6918550489445	0.0641661682836637	0.419501502708772
RBBP4	98.3836785045114	86.4823853124014	-0.186012682249995	0.00608803562957418
SYNC	0.489195052780196	0.391824725029409	-0.320201376183642	0.208816333404126
KIAA1522	16.0216431641654	20.7927543820532	0.37605876556317	0.0557419430859045
YARS	238.937869980239	160.146577380379	-0.577242563522822	1.49771202151055e-05
S100PBP	53.006863380868	30.8079556465749	-0.782876222107153	0.0020536965032796
TMEM54	12.1178164477955	12.3104214427269	0.0227503948911797	0.864950511235782
RNF19B	25.9131234969069	24.8922337006309	-0.0579872283690584	0.290068422373352
AK2	77.0458487415667	80.049072730489	0.0551674651013683	0.0512931187642903
AZIN2	0.964546181464866	0.583083473532626	-0.726147881954252	0.0734596402556913
TRIM62	4.97486367767807	4.72191066761336	-0.0752862452296469	0.576764786150142
ZNF362	8.90809266570773	5.68915736844074	-0.646901577582113	0.000768211877769474
PHC2	29.9353703390236	34.0860513278413	0.187330362926441	0.069745173803661
ZSCAN20	3.14687119151453	3.94443817928242	0.32590169944867	0.0230789462737701
SMIM12	22.0888202492964	24.5011137791367	0.149530965921815	0.0341109874699691
LOC653160	1.49092382412387	1.32714920195867	-0.167875976002356	0.55073722113152
ZMYM6NB	21.9952637704689	23.9777310179389	0.12450224245713	0.259297902982713
ZMYM6	18.9503488201518	14.0215931945946	-0.434574120443513	0.00410304598269066
ZMYM1	4.88072225903739	4.2314818157079	-0.205931689635811	0.184215204961053
SFPQ	264.118905746444	262.918632465016	-0.00657118773903826	0.874701426828391
ZMYM4	24.0023503928354	17.9177013025726	-0.421790123359883	0.00061454191858704
KIAA0319L	31.4927314794619	23.0681206020793	-0.44911842304416	0.00496566564892108
NCDN	25.9068691890244	25.9395648909751	0.00181960183579109	0.986870139335066
TFAP2E	0.577190493454274	0.439425552110711	-0.393428774967624	0.279854446039838
PSMB2	98.3291539425316	108.438049581734	0.141179934900783	0.00805135461797559
C1orf216	20.5370303693479	21.8378393292141	0.0886025360457999	0.35278320110896
CLSPN	18.3257273054176	25.1466372384883	0.456495030260263	0.000441092985623962
AGO4	10.9131508258816	6.90442127723632	-0.6604752950175	0.000110862866017216
AGO1	8.34545709542433	7.49498041286931	-0.155066362820163	0.275167956532608
AGO3	6.19308913703985	5.87008049431596	-0.0772789242606719	0.412630444137479
ADPRHL2	44.6211609683087	54.2957447733541	0.283111086019723	0.00470929530811699
TRAPPC3	87.2069212536556	86.7671536576853	-0.0072936370719033	0.804890243603709
MAP7D1	89.4149846286259	108.769668029118	0.282687765488389	0.0120472605962736
THRAP3	111.853753372515	101.958115746928	-0.133637051621444	0.0695770062186304
SH3D21	1.28832197165066	1.65896248539498	0.364788072186996	0.10411366443331
EVA1B	5.69937704970445	9.0552349431508	0.667947833988942	0.0564472321408996
STK40	57.4455004150266	47.5227950156462	-0.273574204431822	0.0180850643082908
LSM10	107.41832168391	107.364774603751	-0.000719349985499038	0.984092753560912
OSCP1	1.13586886438783	1.10215091333806	-0.0434745056966624	0.831089478073081
MRPS15	209.010627447589	210.895134267027	0.0129495098395455	0.69931669936161
LINC01137	5.28016277877275	3.61039619492953	-0.548425243017153	0.0114840381033297
ZC3H12A	29.1982444029696	27.6000719629326	-0.0812095984621707	0.149965144864657
MEAF6	25.6261324712192	22.9699924576562	-0.15786537867438	0.0347959143912698
SNIP1	15.1426104041099	15.0339407773447	-0.0103907042520338	0.833804824561104
GNL2	113.938924312148	129.68661980375	0.18676894864018	0.00865758927492529
C1orf109	32.7019256741282	31.056069929444	-0.074500320551914	0.19715528344785
CDCA8	62.2033749385026	70.0200716587063	0.170775680136469	0.00466736013564956
EPHA10	1.17188319532719	0.721144042948769	-0.700469419180198	0.00126160621790034
MANEAL	41.8356516137447	45.4129161402472	0.118369774758228	0.136346609639446
YRDC	34.295885169402	28.0992677374025	-0.287502957272064	4.81781899471943e-05
C1orf122	68.26195155547	92.6464188441194	0.440653550835266	0.00638775882110692
MTF1	10.8283015784191	9.02805283610128	-0.262320206696153	0.0457514085515824
INPP5B	25.7810626443448	18.5528159756482	-0.47467355196464	0.0010392748042024
SF3A3	101.953261984156	106.686617253939	0.0654712811870426	0.0693741461732278
FHL3	0.243543873639564	0.301631446189065	0.30860515016189	0.322115506296425
