KB528_0	GNE781_0	LOG2_FOLD_CHANGE	P_VALUE
CAPZB	129.656905414497	131.057942096443	0.0155057385456172	0.551868937429483
MINOS1	44.6370625999959	54.2489858782514	0.281354076436196	0.354451050957234
RPS14P3	3.50676506941528	3.43804660320643	-0.0285516817056926	0.909830541838128
TMCO4	25.4293525001982	25.6330936009868	0.0115128771945908	0.863119381280359
OTUD3	5.11531928861481	4.17571983926307	-0.292799372389141	0.169485538815711
MUL1	37.3642302580608	36.3930815489279	-0.0379935864333989	0.578883545718098
PINK1	27.1303748380938	28.9799641346675	0.0951468291407888	0.110684436278532
PINK1-AS	5.95444558294527	5.22417247053686	-0.188764658616481	0.513421249924331
DDOST	416.537269105947	391.22114966392	-0.0904612191346902	0.498227266198808
HP1BP3	149.801977413576	134.355760361571	-0.1569984910556	0.386639619748777
EIF4G3	21.0907706741256	18.3501436641311	-0.200820455319935	0.486479945018871
ECE1	38.2071603399279	36.9442692935307	-0.0484924423297727	0.655182219738996
LOC100506801	2.14867473441335	1.91035104124875	-0.169609336059419	0.385020095058195
NBPF3	7.57388867008261	6.57846071461791	-0.203284165819912	0.255161627616896
USP48	77.7579400968208	74.1721179265936	-0.0681130360621401	0.549578948135384
HSPG2	3.67331379889121	3.3549953906497	-0.130771361596382	0.445250780630088
LOC101928043	1.70752589514916	1.89460401783485	0.149988891491188	0.756242910664725
LINC00339	21.7791981667485	23.0325488347792	0.0807232318232658	0.196838632744614
CDC42	175.828914719794	155.343029376095	-0.178714832721432	0.352189746493949
ZBTB40	11.5933203849049	9.79764390494182	-0.242787057616389	0.399765998769317
KDM1A	39.1862530290747	40.8509930179339	0.0600235185322659	0.431383232308394
LUZP1	5.11192596695057	4.60815021121529	-0.149679197852124	0.589913440399703
LINC01355	2.66291445619249	2.16315447312716	-0.299869390628394	0.243867748559557
HNRNPR	71.8418099698503	68.7186113510319	-0.0641228143997617	0.661612219893694
ZNF436	3.25247419974775	3.02146311725872	-0.106290281519382	0.647752260427201
ZNF436-AS1	1.07575460733567	1.07498132031631	-0.00103742852084696	0.997195209733391
ASAP3	0.144636526538865	0.13745314371582	-0.0734920334426623	0.80410766274705
E2F2	89.1969900546838	87.9296815002144	-0.020644784324429	0.83166863239298
ID3	18.9080425074675	19.8107037295013	0.0672801163891465	0.792785748593857
MDS2	4.12535368923886	3.44300829906788	-0.26084815643274	0.19668871298193
RPL11	3444.93010564202	3223.48323838097	-0.0958542306020246	0.594661806879468
TCEB3	32.81125967494	31.3435906126482	-0.0660205228104666	0.66392817420678
TCEB3-AS1	10.640363748168	10.799624443801	0.0214336724335912	0.909594492261609
PITHD1	65.4751479040829	70.957188199834	0.116001427975213	0.306900046940665
LYPLA2	92.3440364685464	102.530298089492	0.150959593746542	0.351451787294901
GALE	18.2198425934958	18.6406652862266	0.0329428554324306	0.845741323120498
HMGCL	35.5751376715596	40.5417020697347	0.188537319186432	0.267210533442187
FUCA1	47.8525645708203	44.84480054341	-0.0936555214508894	0.50452116055385
PNRC2	164.811829975546	159.19020729249	-0.0500682108620914	0.58579746545848
SRSF10	23.9639708165313	21.4135144521471	-0.162345386970757	0.255423640881646
IL22RA1	9.55556304666269	8.16282400059377	-0.227272532702206	0.288424059987089
IFNLR1	30.9251654124218	29.239821090826	-0.080846827979882	0.590800000758311
GRHL3	17.542190670356	15.8070614369549	-0.150259730073204	0.460958034552991
STPG1	9.1147392918455	7.81472902201005	-0.222005543340114	0.213562233780994
NIPAL3	47.5256921262663	44.3739908748162	-0.0989933262652288	0.467073948242371
RCAN3AS	2.01972434694249	3.49590987752697	0.791509586876922	0.111853112708252
RCAN3	17.6492041514305	15.2090722678318	-0.214670976723724	0.290319278894989
NCMAP	0.645316574418012	0.419128481427579	-0.622614518779085	0.0705168680868087
SRRM1	84.1567339600668	74.8373439320948	-0.169320359649118	0.493294670818621
CLIC4	146.310032430395	130.552760627616	-0.164395733239726	0.386369902798522
RUNX3	61.0985559571756	59.2345366558554	-0.0446996993379506	0.788066663539425
SYF2	100.934727164891	110.394252116716	0.129242430197342	0.378562815179741
RSRP1	139.732527464117	141.815412820287	0.0213464406350433	0.60766691593441
TMEM50A	131.124298480945	124.315438006617	-0.0769295869914373	0.442305035457611
TMEM57	26.0446180955544	24.4460268919529	-0.0913852731462525	0.557442080342442
LDLRAP1	151.050422300906	147.691141192084	-0.0324469245176657	0.616357933106508
MAN1C1	12.2983564050978	12.0926833563476	-0.0243311087532753	0.741370598062236
SEPN1	17.2834168435783	15.3163965784806	-0.174311538525865	0.571151015344119
MTFR1L	37.083290659295	35.5499745632987	-0.0609207424791243	0.621496959539323
AUNIP	4.82176825592038	4.32655720875017	-0.156342834613867	0.299830340790971
PAQR7	0.820050685447826	0.68690373993063	-0.255605142721424	0.314365202473897
STMN1	265.467368947229	302.176157537351	0.186855295788445	0.444963210008704
PAFAH2	10.7445229329029	10.6100222857657	-0.0181737405906675	0.744714555340586
PDIK1L	17.4944528180753	15.8210515554589	-0.145052048888698	0.353221673178992
ZNF593	87.0138296756217	104.458329595572	0.263610917482447	0.443553005891491
CNKSR1	17.9721590102368	18.1712373724606	0.0158929319986739	0.831777213725313
CEP85	22.3630177995026	18.8266323628534	-0.248339928053603	0.407799514488927
SH3BGRL3	165.948240969479	153.896546476502	-0.108772479955077	0.636348019736711
UBXN11	19.0215468455743	20.577220722432	0.113413564770141	0.300702091412557
CD52	9.20691591398989	6.85532683359452	-0.425492521200588	0.456514883244286
DHDDS	24.040984586126	22.7581931417314	-0.0791099608668901	0.656141111887402
LOC101928324	1.69102367495309	1.01706742085024	-0.733481540309462	0.14086905101727
HMGN2	471.590663354334	447.10949480598	-0.0769069725958651	0.54326793975328
RPS6KA1	64.0502869262516	64.8024784885532	0.0168439592322743	0.688846170113593
ARID1A	74.1828875691211	64.4863103224887	-0.202093499819317	0.523023835667859
PIGV	11.1706621911694	10.2834412787412	-0.119391577863583	0.465893207064056
ZDHHC18	57.3828577846647	60.0609012045416	0.0658063033894053	0.284045719302924
SFN	7.08300536177489	10.3956452731647	0.553545771694074	0.212042747120946
GPN2	33.3954639981032	30.619019928792	-0.125224054266958	0.220359226927024
GPATCH3	16.1292313669713	19.248595930917	0.255075524745093	0.393112409616775
NUDC	110.07636057508	141.935509060604	0.366730887783541	0.296528444793191
KDF1	14.8985939836216	14.241747904117	-0.0650499658966582	0.111413953362018
TRNP1	0.281792865770797	0.300913464076967	0.0947135730920336	0.855000772485534
SLC9A1	12.8261311163875	11.8305090426598	-0.116573909219221	0.393189736107397
WDTC1	44.8528819635059	42.3354817516226	-0.0833333804789406	0.445272649334658
TMEM222	56.51401297628	61.7211266911937	0.127155761431009	0.182081947943356
ACTG1P20	1.4917318503856	1.11944705148326	-0.414201931965317	0.283322629904884
SYTL1	20.8710773277306	24.8313869191618	0.250659771530731	0.141491070465666
MAP3K6	1.26524131019042	1.17828460207562	-0.102724516944472	0.656253069450896
WASF2	69.4215329533953	65.6747477680789	-0.0800444683198483	0.572046085951681
AHDC1	1.07063700220111	0.900583112912927	-0.249538088831042	0.416960790238185
IFI6	11.3087466885378	12.7808834378055	0.176548512417641	0.611348460045756
FAM76A	7.22334166541409	6.35151767578155	-0.185565051080608	0.351037911311771
STX12	19.4697714549077	17.7127974831966	-0.136443865996307	0.0873737020628674
PPP1R8	62.0363992692355	57.8146739870656	-0.101679240825352	0.59784498447361
THEMIS2	0.661459403197684	0.5208804974294	-0.344700193030161	0.217977239553336
RPA2	65.0077795488239	66.0089671784426	0.0220496475578051	0.617532872893437
SMPDL3B	3.19677343723642	2.99558031543976	-0.0937809860217052	0.518119301628347
XKR8	11.3384204473939	13.07425256968	0.205508799898139	0.216432331384523
EYA3	27.3553943041468	23.4294880677039	-0.22349991927786	0.343747309635289
DNAJC8	193.12152114546	181.056738817164	-0.0930670708063833	0.396592211876647
ATPIF1	203.993152846577	221.588268492677	0.119360774989482	0.27062670528461
SESN2	83.3016632293272	81.1191219051578	-0.038303265616564	0.693954758666693
MED18	30.2569482294756	34.0905356457088	0.172104785862963	0.580771879255329
PHACTR4	19.6636842487621	18.8306698156845	-0.0624493366156028	0.487756406688474
SNHG3	96.393714482573	90.6766721462583	-0.0882076312924024	0.536713105320098
RCC1	70.0822734280724	69.5531692260286	-0.0109333224749616	0.845275210225548
SNORA73B	29.5403635390773	22.0312652099839	-0.423135232357958	0.296082211334371
TRNAU1AP	46.505948348923	45.3389700382887	-0.0366636382411092	0.50707272231131
SNHG12	95.4622169006621	101.538543997385	0.089025732614992	0.226091133556848
SNORD99	33.2815647953454	30.9293819782682	-0.105745259882557	0.807068065367181
SNORA61	76.357943473523	58.6968307997776	-0.379495637134109	0.485897832437272
SNORA44	36.1694580825108	29.3968807824655	-0.299108899627756	0.534704901181893
SNORA16A	28.6475044877074	27.8808877427606	-0.0391329717324839	0.905189186942039
TAF12	39.3896048772756	36.465845737919	-0.111269090814993	0.53389559306503
GMEB1	22.9706463212687	20.6363461667354	-0.154603897699976	0.383008249247956
YTHDF2	87.9478359204471	73.7468359790977	-0.254066925041278	0.352813522799932
EPB41	67.3367333407149	61.4101772835954	-0.132915966448895	0.52098889875511
SRSF4	141.707407430956	144.050818727797	0.0236626864141784	0.701477517685091
MECR	23.5919576847525	26.5228978728453	0.168943272037014	0.339456862192897
PTPRU	0.188360962679391	0.183156649607179	-0.0404219212588294	0.92599411477091
MATN1-AS1	2.2084199998415	2.07471769412628	-0.0900995286332942	0.669258739298082
LAPTM5	1582.23037698278	1384.72451797564	-0.192360685434761	0.486102641378477
SDC3	1.2893150849101	1.24941261076346	-0.0453548782185429	0.69481041462447
PUM1	37.7623535862928	33.8906225864596	-0.156062545246614	0.510590180131056
SNRNP40	66.3091564781392	63.3448220731654	-0.0659814069817829	0.501676043257115
ZCCHC17	40.0890603455234	40.7529790765888	0.0236969230989517	0.639753523897993
SERINC2	3.50162038407292	3.14287255073752	-0.155938918126379	0.29299289949069
TINAGL1	0.691368301853396	0.545850680645372	-0.340948108961419	0.0237409771756328
PEF1	48.3709062519426	51.4521925190303	0.0890929880064212	0.397223536394646
COL16A1	0.347434156397923	0.44948100802556	0.371520565686244	0.50861151802941
ADGRB2	4.94747059336414	5.07727416289937	0.037363032640244	0.492861642549934
PTP4A2	112.420298324885	114.85983087179	0.030971794058011	0.455024740274606
KHDRBS1	124.292269621917	126.378221374508	0.0240112962949583	0.540798607076322
TMEM39B	35.7581147851644	34.0776735146847	-0.0694438317188904	0.435987948323968
KPNA6	33.6604261454398	30.8907620794733	-0.123877978597739	0.483156132336113
TXLNA	61.2037679799583	56.7558818645097	-0.108850561408522	0.490410054721119
CCDC28B	1.30093757815735	1.26290384947543	-0.0428069355657655	0.918434266005067
IQCC	4.18572522987342	4.85738599941521	0.214702527219465	0.154750808673035
TMEM234	7.88665391548135	9.02254008048816	0.194120311677759	0.188485039334507
EIF3I	271.378001847553	255.628429549686	-0.0862554856995731	0.383332936537115
FAM167B	0.888342299745017	0.940390480159911	0.0821442453022294	0.862650960599398
HDAC1	100.676759868674	104.226260718099	0.0499881316819857	0.511027690486784
MARCKSL1	35.1104779512708	37.6524095557187	0.100840557283666	0.269074801708797
FAM229A	16.9486690190961	18.0583583352241	0.0914947622135106	0.695468812206726
BSDC1	46.4541107957475	42.7659462635607	-0.119343806322954	0.331253785726679
ZBTB8A	4.98087971030656	4.65599084903017	-0.0973123471767562	0.583995254581459
ZBTB8OS	90.7253127757727	96.6403837370887	0.091121057881388	0.460394204323976
RBBP4	97.1157305230634	88.7744202849078	-0.129560963927542	0.407199328076138
SYNC	0.484093478468102	0.370795387199119	-0.384662362329632	0.211237579952594
KIAA1522	17.4525407358231	15.6836890377719	-0.154172136072854	0.463013445609233
YARS	241.779533210454	236.274171744044	-0.0332301946539218	0.562346383040796
S100PBP	54.1842390969831	47.8589842848557	-0.179083488250174	0.28426075572279
TMEM54	12.3728894213704	13.8757077758689	0.16537891276082	0.270141604722793
RNF19B	24.2812554493392	23.693046481749	-0.0353793032481274	0.679505374253983
AK2	75.4358090095462	73.1856354793488	-0.0436890152419898	0.542936671699945
AZIN2	0.827518909905263	0.984710299143487	0.250907067656187	0.421088645793783
TRIM62	5.04225475074692	4.59663285257725	-0.133491571382253	0.373126989965032
ZNF362	8.97727748847292	8.42000082641749	-0.0924576146856898	0.360773920912648
PHC2	28.0381684597799	30.1449827454831	0.104525792492881	0.121006641470759
ZSCAN20	3.3916167803746	2.56426190022843	-0.403429549869284	0.349461281615953
SMIM12	22.2822185849203	24.715061759959	0.149497626227152	0.23344300100926
LOC653160	1.63644644284211	1.24971907899669	-0.388962555260288	0.237580515688916
ZMYM6NB	22.020042624294	19.2444556929554	-0.194374394761481	0.299973181030474
ZMYM6	19.6432957038023	16.4917863008287	-0.252289329643669	0.329752247217306
ZMYM1	4.84326909467042	3.78227703336166	-0.356726124549846	0.332309569455585
SFPQ	259.697526541768	248.640011721366	-0.0627737964346093	0.539534096054677
ZMYM4	23.6484319492464	19.714330810001	-0.262499786369064	0.390528990883102
KIAA0319L	31.298749463066	31.429883859888	0.00603192544007229	0.932662596472731
NCDN	25.9726663381647	27.3414938679557	0.0740979423774264	0.0991703173185327
TFAP2E	0.588392480888153	0.556607029936624	-0.0801196804053019	0.725560594835567
PSMB2	97.9338280873875	90.6957737260428	-0.110771953358643	0.32830223487065
C1orf216	19.440898821917	21.7788294421893	0.163831493465214	0.00612159599257639
CLSPN	18.7588951811661	18.7516223490385	-0.000559441973400517	0.994531437129151
AGO4	11.3139980085354	10.5006838601655	-0.107625535258966	0.542058199772037
AGO1	8.73900960089202	7.44810177568698	-0.230597000229824	0.3601693703389
AGO3	6.53522152819927	5.20334322926761	-0.328797265459203	0.35015932674404
ADPRHL2	42.8946745124591	47.6559278516282	0.151857135608094	0.34773892168276
TRAPPC3	85.1898978623776	95.1117997109999	0.158941974671947	0.341407300404322
MAP7D1	86.6467444519745	96.5482253420029	0.156104196642161	0.27726225415258
THRAP3	107.622899521685	99.9954282863505	-0.106051038182295	0.593704078168111
SH3D21	1.46253683961867	1.42074642044578	-0.0418238844400275	0.851177262026757
EVA1B	5.84699974484532	8.39993185582085	0.522681095761569	0.255464030436745
STK40	58.2076460666585	58.0854134162216	-0.00303276058508625	0.95983595514251
LSM10	105.596589120966	99.5699072353572	-0.0847815437482668	0.267568072675279
OSCP1	1.12131033347971	0.93699872766916	-0.259066619218407	0.479585925816131
MRPS15	203.692681173346	196.382638213621	-0.05272675456975	0.500211173098073
LINC01137	5.36590530843538	6.00019043858501	0.161186695058887	0.569697656680515
ZC3H12A	33.32114931124	29.566218393652	-0.172488432603067	0.301662620180164
MEAF6	25.6211891495374	24.1272434747282	-0.0866743388649057	0.240822013183917
SNIP1	15.1766899409316	13.8863456224995	-0.128190186307905	0.358054383367208
GNL2	109.144479939713	106.406080341245	-0.0366585740111093	0.605682472198081
C1orf109	32.2266838077756	32.1180615083296	-0.00487091838916046	0.946248389050015
CDCA8	62.5985814795738	54.010312287044	-0.21289507525465	0.393159789504293
EPHA10	1.0415252053697	1.0528823042689	0.0156464210365952	0.930000382930357
MANEAL	43.0286498459768	40.5583830500376	-0.0852974348285266	0.626576872608839
YRDC	32.4525256589238	35.2512017315958	0.119341678402546	0.254837795326667
C1orf122	68.0642315848833	98.1600138912863	0.528238606054574	0.334721733846098
MTF1	11.1429414597524	9.9986825056378	-0.156320205386787	0.506673279279713
INPP5B	26.1029338394555	25.1676144463982	-0.0526434928644616	0.663757429298039
SF3A3	95.4887515662436	96.9992300080543	0.0226424992380949	0.714823800097956
FHL3	0.313804918472884	0.369206727692215	0.234560877239778	0.57422739870001
UTP11L	45.3044637156466	43.9227928333608	-0.0446834106678221	0.72619450956881
RRAGC	58.3395665924727	55.5697615423998	-0.0701746189270781	0.516559140043655
AKIRIN1	81.9891141807642	74.779239253067	-0.132794579241609	0.355267029836305
NDUFS5	398.408899641642	450.956947268717	0.178739831741863	0.524275832218191
MACF1	40.4110125655899	33.8942201304591	-0.25370922480465	0.420988355276446
