KB528_24	JQ1_6	LOG2_FOLD_CHANGE	P_VALUE
ICMT	39.4776522964629	59.3018154603699	0.587040075524825	0.00339540003292445
LINC00337	1.03108595779963	0.597161700664283	-0.787971064425215	0.0322953093760752
GPR153	0.458991258442888	0.906381536732214	0.981651795762574	0.018995585084716
ACOT7	17.6839258365592	59.0937788489938	1.74056766837742	0.000400673316440926
PLEKHG5	0.920462133657144	0.344912106717014	-1.41612960307795	0.00511783861214562
NOL9	17.0003379957332	11.0495529496763	-0.621575428626844	0.021937195829994
ZBTB48	34.7276780716626	15.5208421736541	-1.16187911239994	0.0163290176998967
KLHL21	31.8216330996608	42.9257096114911	0.431834106549408	0.016706659131076
PHF13	20.2026480074951	17.9015235589596	-0.174462025435413	0.10727655146928
THAP3	20.6389595141882	15.0145232020996	-0.459011579318816	0.00203955380088968
DNAJC11	44.469764172929	28.2958113761979	-0.652236246992668	0.0100167591270356
CAMTA1	4.41459852153673	5.54820569390728	0.329739034766935	0.0347932438967143
VAMP3	68.7148880601594	47.3074064581383	-0.538556643453848	0.0153403617506235
PER3	1.11646115276891	0.160723557221111	-2.79627974834412	0.00451652344099314
PARK7	400.308166010007	316.629140875885	-0.338317006380872	0.0286404658379653
ERRFI1	2.33846934676264	1.26895103151638	-0.881928120641309	0.0103002101925148
RERE	11.9250956788906	10.3819172444694	-0.19992794849526	0.118385492661865
ENO1	194.035204281219	466.944807174661	1.26693360576882	1.91628196882931e-05
H6PD	12.7181848612907	3.08783437578212	-2.0422255069454	0.00391384331592626
SLC25A33	11.6396601601699	14.0173740121029	0.268167166039855	0.0570457628915693
TMEM201	3.637438809475	10.7116338677544	1.55818367042769	0.00204106939787408
PIK3CD	4.5861210863482	0.603621455468518	-2.92555845471029	4.57027185587867e-05
CLSTN1	123.920106234724	84.4353344922023	-0.553491516725016	0.0069175114343384
CTNNBIP1	33.2152336862823	34.9591039512059	0.0738231425453077	0.266477359914897
LZIC	49.5278111726877	15.3611692780715	-1.68895082719766	0.00148672618418238
NMNAT1	15.3275783702761	8.74879492085417	-0.808973565592457	0.00474303323834607
UBE4B	50.0511130939503	44.3113079891774	-0.175727240537226	0.0842663668119388
KIF1B	14.5458705068068	16.1562313487505	0.151481071919412	0.127273121078115
RNU6-2	2.02040228938302	1.8227054388812	-0.148561150386107	0.726379977206484
PGD	90.7685106985496	191.191367239614	1.07475359214637	0.000212894631200312
APITD1	4.97391326337439	3.79497362383379	-0.390291491088337	0.0292042033151309
DFFA	40.4605272945305	15.8661077702215	-1.35056686807132	0.000835967436565906
PEX14	30.642039796143	18.4049500857954	-0.735418501435919	0.000992646081932236
TARDBP	119.504032074308	99.4836412545855	-0.264528077161983	0.0239714201872248
SRM	58.6282804264562	154.130480091286	1.39448354232192	0.000109601563958001
EXOSC10	99.3059942480525	48.311639375274	-1.03950999440133	0.00307840666351302
MTOR	35.3124191481445	29.2999533575435	-0.269277291172345	0.0724150972539803
UBIAD1	16.2317707011256	21.0816040725259	0.377164253936528	0.0037279241209775
PTCHD2	0.25807073176208	1.52802551526155	2.56583019663312	0.00160667344602286
FBXO2	8.90457691003965	5.69563675854918	-0.644689924284072	0.00355378091417636
FBXO44	20.810398735736	8.93592207284606	-1.21961609823082	0.0140467907867121
FBXO6	14.5371241009205	12.4992772641034	-0.217897209682287	0.100754010089507
MAD2L2	55.7901254506905	60.423447067564	0.115098694554684	0.230346899674209
AGTRAP	48.116289684743	54.7874475075033	0.187319992942772	0.182229032211952
C1orf167	1.33732835249372	0.311024895488567	-2.10425176366481	0.000102556003491141
MTHFR	27.8150029965904	23.3170204959107	-0.254479811689772	0.0811228017900123
CLCN6	8.74568882271254	3.51007134298092	-1.31707166338042	0.0184909725238929
NPPA-AS1	2.16563905910484	0.356115378262494	-2.60437617051329	0.00219306944305708
KIAA2013	134.14686069155	112.288447568835	-0.256603784611952	0.036644211041696
PLOD1	50.0527300119222	30.4716594559721	-0.715980689828702	0.00758264846661071
MFN2	66.2510073902162	51.1932830966607	-0.371987860516819	0.00793313237809215
MIIP	29.2270555089545	19.9452815489437	-0.551257002843698	0.0215681256003418
TNFRSF1B	1.27342405281132	9.63481328211141	2.91954378843597	0.00140735351219945
VPS13D	13.2676589225773	5.90266043034324	-1.16847657615146	0.00647847207047529
DHRS3	0.476062187886034	0.303673165094766	-0.648630618273883	0.157297584214179
PRDM2	20.220338298199	26.230329916896	0.375428818901848	0.00792646594477141
KAZN	1.72830130353641	1.98059536065804	0.196579413257705	0.281305423859109
TMEM51	0.440653545474571	0.704870658182532	0.677713738237395	0.0814461762108313
EFHD2	32.0380296489796	31.609044703286	-0.0194479897815339	0.769072272387074
CASP9	24.585575885488	20.113964694512	-0.289614667318246	0.00305787962614238
DNAJC16	25.7985461775845	18.9581832705519	-0.444469047991718	0.0353136211930903
AGMAT	3.65388885507009	6.66074640985605	0.866251105829934	4.24407525384623e-05
DDI2	8.35969968220183	12.0751801445977	0.530521691897811	0.0320753724207856
RSC1A1	9.40480088533028	13.9396831870707	0.56772846782963	0.000569315961966075
PLEKHM2	87.8056905056447	57.8214308955392	-0.602710129533383	0.0162996947925989
SLC25A34	2.29442112085107	0.844488934234461	-1.441979785764	0.0365703175940312
UQCRHL	26.4146251301962	28.2429326941536	0.0965529675198092	0.450870972004713
FLJ37453	3.87184086208864	2.299230439763	-0.751868590076353	0.000117906408954298
SPEN	22.5106126447756	30.1084842607333	0.419564759422218	0.039973967843644
ZBTB17	31.2986901728396	16.8552248829729	-0.892906406759066	0.00676480623615628
ARHGEF19	3.5025204241442	3.61756472654749	0.0466253666923446	0.696484513148209
RSG1	10.1554851536503	6.08557833350026	-0.738792883680878	0.00294828715579993
FBXO42	20.3199440594223	18.5567692748764	-0.13095087061785	0.164102931050259
SZRD1	95.2848064188512	108.023875470014	0.181032119009247	0.0622300347402419
NECAP2	160.439626631732	123.932123508523	-0.372480327867757	0.021674591386269
CROCCP3	5.49265936482734	1.63220745875406	-1.75068038373457	0.0219356000559541
NBPF1	24.4878739533165	8.72163464686566	-1.4893970623334	0.00441881779231518
CROCCP2	155.364332306849	78.2136672683076	-0.990162700608234	0.0129633460051205
MST1P2	10.3454086583698	1.62642758064873	-2.66921214426874	0.00946945424012651
MST1L	2.44003282867393	0.345918388592449	-2.81839694547626	0.0247419196921478
CROCC	22.6907081968139	7.41309126157414	-1.61395446004944	0.00557152062081737
ATP13A2	41.7239617661745	26.7551912151362	-0.641057311193539	0.00435385560740003
SDHB	147.68579134292	129.762045792507	-0.186662562995772	0.0630500502680638
RCC2	57.2386999022726	144.781882469533	1.33881827085346	4.71168074315507e-06
ALDH4A1	13.3297796939807	27.1593480269407	1.02679591072925	0.001665754865669
IFFO2	9.71945256334369	14.3578704913851	0.562894826454838	0.000462614536534613
UBR4	38.7137389071914	47.2486341649654	0.287426977980742	0.0665784094905469
EMC1	41.4422948755768	23.4579959183558	-0.821024129577335	0.00513718366616305
MRTO4	23.8435733248152	25.4985867798248	0.0968168281726293	0.260672655450065
AKR7A3	0.757941611459495	0.79402672963458	0.0671008605004916	0.860891593070547
LOC100506730	4.99116511690102	4.35430827823702	-0.196933079926732	0.284438337199181
AKR7A2	58.746100528051	42.5229002635488	-0.466253092200997	0.00104743283359559
PQLC2	15.0117078033462	7.22638595586191	-1.05474189894899	0.00441121766582367
CAPZB	155.895702409142	108.269476455138	-0.525954584849964	0.0161063433740549
MINOS1	37.065423503977	31.7584612904557	-0.222932980449488	0.0364495274782844
RPS14P3	2.01549734591235	1.85801172831487	-0.117376274928159	0.663576736589809
TMCO4	35.324529433832	10.5497348921559	-1.7434635967973	0.000122822022757721
OTUD3	4.61294177525177	9.75424491605748	1.08034311421347	0.00929299012814133
MUL1	57.2578272213396	44.3766068288837	-0.367673566151087	0.0253005290403471
PINK1	90.356289851461	60.1551685393605	-0.586936333724988	0.00801720295630386
PINK1-AS	5.52852402231731	7.1064346260114	0.362231557517889	0.0396576809227879
DDOST	357.587778645052	434.119268631491	0.279794028791719	0.00717271716207822
HP1BP3	183.981439927669	165.224277792583	-0.155134544705554	0.277155642811647
EIF4G3	43.8767613356457	20.497993806	-1.09797432420361	0.00242994333546537
ECE1	58.1979105465522	77.5914643889866	0.414930596830414	0.00628997705860396
LOC100506801	2.26204562589782	0.96334458409284	-1.23150418793317	0.000435877783237137
NBPF3	19.8002035262815	12.5048145966168	-0.663031592369709	4.89700302850769e-05
USP48	63.5772333167718	71.4095811244437	0.167607419428293	0.0964079954644986
HSPG2	0.299707730763821	0.21432284760323	-0.483770642895069	0.0180497610995627
LOC101928043	2.13889487426882	0.755273109670186	-1.50179524843917	0.0187485614052457
LINC00339	20.5659790164636	12.5835675174344	-0.708718758109327	0.0114036448806274
CDC42	222.547191697283	210.170123642149	-0.0825536955245211	0.203969192331285
ZBTB40	25.0669370640468	13.0927335214251	-0.937019386773406	0.0167582045698043
KDM1A	54.912313976369	41.7771596064598	-0.394415298851439	0.000766641763173142
LUZP1	9.91862510795002	16.8699211260322	0.76624117120032	0.000479465650033159
LINC01355	3.10662506585713	2.22323708163471	-0.482686332428262	0.27823650683281
HNRNPR	44.440384018648	53.3142215396062	0.262649139028661	0.00915931058698581
ZNF436	9.34960952077109	4.7523643734539	-0.976260658467029	0.0111537318213692
ZNF436-AS1	2.53716810921291	0.737852710719245	-1.78181435245601	0.0173645245242952
ASAP3	0.641653126376449	1.31756056593818	1.03800378016269	0.0063805544696493
E2F2	6.21486583394746	63.0784648444168	3.34335239740837	0.000785900106736547
ID3	23.645844787303	16.560231372079	-0.513863855744611	0.0224659869410418
MDS2	0.688076414698324	0.841080017819552	0.289674267567977	0.0892488424671388
RPL11	3665.27949596044	3028.09956796465	-0.275510571446196	0.0459045543977637
TCEB3	54.2178971767929	41.8581712826024	-0.373259875908271	0.0072863796162908
TCEB3-AS1	15.328505298867	4.51425864207951	-1.76365604044729	0.00443468456231782
PITHD1	67.3068147135759	114.528240204192	0.766878891756308	0.000297136511938306
LYPLA2	116.305404111073	77.2761037691838	-0.589823871948974	0.0104476761939797
GALE	16.2054065229539	22.6913453172555	0.485666933555551	0.00762853776460245
HMGCL	91.4895222192486	38.5970633839434	-1.24511544333457	0.00191259002467031
FUCA1	114.078141897878	72.1869546054163	-0.660212341936207	0.00779478857247892
PNRC2	198.556064606739	264.789966296357	0.415302028481685	0.00635879348236771
SRSF10	16.5210867620489	21.1767355583098	0.35817162097387	0.0134276364061461
IL22RA1	7.682702689462	8.20959517558953	0.0956971585080285	0.0459589592368802
IFNLR1	50.9965217400962	19.9880055729797	-1.35126432479911	0.00253707474070648
GRHL3	38.6327881036407	4.37441958376701	-3.1426622877453	0.00124194716783691
STPG1	17.5237259002047	4.84860258414717	-1.85366864068337	0.00177527210014319
NIPAL3	69.0220122266379	44.1364071777468	-0.645087338717929	0.00362635869510454
RCAN3AS	3.61379188831295	1.30530574048455	-1.4691256589947	0.050627954407497
RCAN3	36.9567070368187	20.0565089549203	-0.881765701998619	9.279573917066e-05
NCMAP	0.435060870102325	0.530995357369694	0.287481982240139	0.166630123710268
SRRM1	81.9723668227169	76.9158416359402	-0.0918568868563374	0.347619158363633
CLIC4	117.553734252155	200.276683640114	0.768674102438066	3.95288703651821e-05
RUNX3	49.5349904488589	77.8285561211049	0.651851618474688	0.000464128353903364
SYF2	166.115476305914	95.5498340449535	-0.797861217030833	0.00497024734738087
RSRP1	278.879068558358	205.92853520319	-0.437495900182924	0.0675004392106996
TMEM50A	172.677813466168	155.398712221802	-0.152108181610359	0.0665501880903212
TMEM57	31.3966707939917	38.2021194957416	0.283041094493863	0.0124999966507049
LDLRAP1	85.4656580850695	165.126596858713	0.950155777070347	0.00154534031451133
MAN1C1	1.93382766038889	31.1270436027828	4.00863742343363	0.000284572755054514
SEPN1	37.4546268974738	12.7205478450939	-1.5579831451614	0.00899597289310486
MTFR1L	62.6279482334574	40.3437688777841	-0.634460749810188	0.0272386386343137
AUNIP	0.743325630625742	5.27030928441027	2.82582136831237	3.03810663378778e-06
PAQR7	0.880598087887175	0.310418961271783	-1.50426702751235	0.00883297390127579
STMN1	148.465430580806	248.44918230986	0.742823747793416	0.00225751401905879
PAFAH2	16.6432335607356	8.59246193364788	-0.953792297034759	0.00126321586762296
PDIK1L	15.2980096351913	18.6734837294076	0.287647140530208	0.0147921522895363
ZNF593	81.5193215160207	48.96305465872	-0.735448477754157	0.000344650951627626
CNKSR1	33.8868525021757	16.5304851802467	-1.03559657255886	0.00285360587444232
CEP85	11.0196146221696	32.5887084092267	1.564298403889	2.58489290190284e-05
SH3BGRL3	241.127178679659	232.109531564227	-0.0549885055693086	0.509620188495578
UBXN11	22.2878024193007	12.8610926939098	-0.793241152680607	0.0132124434655079
CD52	6.17861282710938	7.46958751803955	0.273745605308119	0.0207445614004541
DHDDS	32.2860418245302	36.6017789018413	0.181003185827287	0.05170962613304
LOC101928324	2.00775326041418	1.03695890618591	-0.953223260024996	0.0553202880297304
HMGN2	673.242884528092	508.888410284856	-0.403777742103645	0.0116655691239327
RPS6KA1	108.805791463314	66.1129738256532	-0.718750034642672	0.00830682404732485
ARID1A	73.3160908691303	94.8486445752276	0.371497292035384	0.0220531636241349
PIGV	20.5793919003914	9.62206441474513	-1.09678199006272	0.00341967388632021
ZDHHC18	58.1237592656907	78.3086219834221	0.430043145687327	0.000982903447047032
SFN	2.19155857813099	7.31015341020076	1.73794444161108	0.00166475822061197
GPN2	51.7043589680253	38.6674960499477	-0.419164568594926	0.0105184977139607
GPATCH3	28.900096325583	20.2848845292333	-0.510669211221727	0.0117751097892185
NUDC	98.8562031546483	100.658445355799	0.0260648190907926	0.758696190712892
KDF1	27.967963090459	6.44796816746574	-2.11685865936306	0.00399798251880742
TRNP1	0.225187336498364	1.56651470913404	2.79836071200628	0.0281532219324409
SLC9A1	19.961832188086	29.6511602867049	0.570844416434123	0.00308570158469529
WDTC1	103.185163865035	54.7083076573336	-0.915403719269298	0.00480236988142639
TMEM222	51.5145681210387	59.8374762903717	0.216068850715808	0.120523412235758
ACTG1P20	1.77944015959865	1.11808184449956	-0.670397619093711	0.151071415432067
SYTL1	8.65883657175321	7.71748488272085	-0.166042441133472	0.298387711999357
MAP3K6	1.67724182590686	2.19691011250131	0.389385129810592	0.0504076173960767
WASF2	101.398527552807	79.3714930282615	-0.353343853700232	0.0190378335310851
AHDC1	2.28202400217294	3.13171346317305	0.456638253085824	0.0158834935824891
IFI6	75.9094974250571	22.6449874224598	-1.74508866179838	0.00245483279095768
FAM76A	15.0041646397324	14.3726462928392	-0.0620372834148133	0.243048441361978
STX12	35.2582500711892	25.8539862206885	-0.447574137574883	0.0329531666290842
PPP1R8	65.0347943973091	56.0746778722362	-0.213862356293528	0.0584978490251473
THEMIS2	2.46881437751165	3.93664605277109	0.673148635580093	0.00834428254322426
RPA2	41.3176095291355	60.5704616439883	0.551857619001285	0.00288766275375156
SMPDL3B	7.21589876295064	1.94770916004507	-1.8894008337891	0.000151005862261048
XKR8	21.0150413441912	11.7286341864885	-0.841387275215174	0.0199837763775129
EYA3	20.2707797884119	26.4050370230202	0.381411575918665	0.000603965578058188
DNAJC8	222.847723515034	170.028649353442	-0.39028036633994	0.0163212825310792
ATPIF1	242.663892638947	144.631968709818	-0.74657298407536	0.0124665932353962
SESN2	29.1160330760253	44.6922647003187	0.618211344125809	0.00825379870563288
MED18	46.1775183373035	26.2482025711008	-0.814972009131313	0.000682649018406491
PHACTR4	25.5851132218603	21.359828443107	-0.260404558023792	0.0896822668481678
SNHG3	37.0757170558898	68.6461488227654	0.888704189634615	0.000453453681414741
RCC1	32.1130277892288	58.7118289689156	0.870492503145855	5.95453571510865e-05
SNORA73B	10.3554519869199	40.8559513164676	1.98015572047097	0.000819868400780051
TRNAU1AP	45.1402959988417	33.357308639622	-0.436412985924857	0.0421225632920468
SNHG12	67.0824018792058	132.947282551292	0.986848038240042	0.000155812299469558
SNORD99	13.3376656132909	33.7130515995252	1.33780103640491	0.0169741108555348
SNORA61	44.9496029395553	112.635417089275	1.32528026297288	0.00251323713142999
SNORA44	41.2590253788765	57.1443660474649	0.469901525617954	0.0291493229615208
SNORA16A	26.6440255345691	50.3664505218565	0.918650993790112	0.00456220126674399
TAF12	59.8165200740697	65.3497394141643	0.127637501497187	0.165018408870118
GMEB1	25.0382872832115	14.8479843298592	-0.753868786662104	0.00109555045563164
YTHDF2	95.1271126383147	111.013183029366	0.222802515268058	0.0500426223713225
EPB41	77.9428139977565	67.9980709493098	-0.196922199747623	0.0393161338159714
SRSF4	120.941942379835	143.956144118513	0.251314710550418	0.0494510507877188
MECR	17.5213720138932	19.9662422141555	0.188447083242579	0.131558845735858
PTPRU	0.643098703276848	0.167344851920994	-1.9422160108223	0.0100488406568732
MATN1-AS1	2.30232552634483	0.900851734769105	-1.35373024383069	0.0123693829919654
LAPTM5	1092.65205756028	1542.21293924944	0.497167912885689	0.000678912587826445
SDC3	0.952247999873573	2.07998630159007	1.12716476944128	0.00148969439884663
PUM1	50.9322696145662	46.4595422083263	-0.132605068675042	0.1191047097915
SNRNP40	53.7160966845505	62.4954767905067	0.21839730201462	0.0768686094358678
ZCCHC17	47.8939383305093	66.4816616012627	0.473113366755297	0.00756574951715526
SERINC2	24.9254571034108	5.38674324781483	-2.21013475446152	0.00509468970969421
TINAGL1	1.1642032335758	0.847924872989388	-0.457334578483227	0.0305131951276253
PEF1	67.426367576817	44.6058451222753	-0.596080105855861	0.00865425694724313
COL16A1	0.53220699055277	0.285460374355511	-0.898696965831462	0.060967785717137
ADGRB2	2.06020177699451	4.0827169108936	0.986743894384567	0.000487586420283915
PTP4A2	99.5623698401595	127.901967421969	0.361365980619535	0.00526809724738484
KHDRBS1	138.51709459975	134.232811093269	-0.0453266737032283	0.460603445250198
TMEM39B	25.8509193719711	50.6102013088316	0.969212622860031	0.00412716648865402
KPNA6	47.1917977288263	37.2579042072737	-0.340989607096712	0.000640849028872048
TXLNA	64.9280951446002	75.3198980400821	0.214188162678041	0.0190912240892475
CCDC28B	0.805150749368518	0.730575806434104	-0.140224947528293	0.558685541559101
IQCC	5.35052678663293	5.24406348881767	-0.0289957871035994	0.809673678228246
TMEM234	24.2920694752236	5.48671122447789	-2.146471849136	0.00985801296667743
EIF3I	271.866285776751	214.380284023935	-0.342725022263484	0.0163830283487023
FAM167B	1.37000749081873	0.450073966541672	-1.60594975847581	0.0992039622998296
HDAC1	157.924960433149	63.4613365527202	-1.31528939962163	0.00303125439018001
MARCKSL1	25.4006588134487	226.67230812859	3.15767033056577	0.000277029181627242
FAM229A	23.7730668014807	24.8800864796564	0.0656634725308001	0.77194898133328
BSDC1	80.2999538211106	54.4323935704081	-0.560933680599641	0.0104869958922538
ZBTB8A	4.31671634214972	3.81731263691361	-0.177376946536018	0.129944151420426
ZBTB8OS	70.0192017503161	68.0642836519961	-0.0408526637722738	0.613069498272472
RBBP4	63.0743035450831	70.6478734406381	0.163593763585158	0.109000993242796
SYNC	0.746100608614323	0.469738498385926	-0.667512347637465	0.294299342106848
KIAA1522	19.5562722591386	15.2243213171512	-0.361253479688004	0.0451668647433661
YARS	103.087466360202	133.918160700902	0.377482681652914	0.0183303427841906
S100PBP	29.8980526081395	28.7602588274276	-0.0559748590573171	0.526864834412923
TMEM54	36.9636531665868	7.6739248754721	-2.26807080051469	0.000219048188957621
RNF19B	33.6411926333884	77.7013921248847	1.20771159436897	2.82013683539975e-05
AK2	47.6527719312151	51.5245152189169	0.112698888654604	0.0280183106655297
AZIN2	3.99740344363326	2.92454981012664	-0.450848625285138	0.0553497437105157
TRIM62	18.7783671144158	18.9925567125319	0.0163625112702428	0.861569754194098
ZNF362	26.0899396960087	8.22108256574973	-1.66609332153216	0.0112877272937479
PHC2	43.6731665070984	47.4547686000138	0.119805930021798	0.170114328468531
ZSCAN20	7.94761858670644	2.96360074565551	-1.42317153622222	0.00597883197316448
SMIM12	23.4711922219533	20.7034116268985	-0.1810226027087	0.0117910225952148
LOC653160	4.84609855721097	2.05274368212473	-1.23927025065752	0.0303689446072332
ZMYM6NB	71.1200584598124	12.472601859848	-2.51149405861099	0.0015984638124352
ZMYM6	25.3016067243858	19.6304569137762	-0.36613525007323	0.0767304215499609
ZMYM1	12.3520040588307	2.99755734314677	-2.04288587407189	0.00142952203292553
SFPQ	220.676760953102	452.09861162118	1.03470277703245	8.16045326825868e-06
ZMYM4	43.3334193464523	22.0136189982168	-0.97708373992701	0.00123532868958241
KIAA0319L	70.0347007655709	31.2603421080104	-1.16373635813003	0.00755306521991672
NCDN	40.1165359601527	25.180578591117	-0.671885602226247	0.00222960702645703
TFAP2E	2.54195122587143	0.424395595602321	-2.58245475956271	1.48495773933086e-05
PSMB2	60.2915927858436	81.9068180026727	0.442026705136398	0.000643859158941389
C1orf216	28.738454430511	15.0758056293053	-0.930747375241483	0.00317333265866251
CLSPN	4.87021309606916	43.1267936483981	3.14652765598987	0.000262996723684805
AGO4	34.7775018634774	6.2798902031658	-2.46934306419135	0.00419796013808821
AGO1	19.4235024909339	9.87716817624501	-0.975633994577496	0.00384088603392418
AGO3	10.9622763693014	10.1661010572417	-0.108780934718616	0.322669509418434
ADPRHL2	47.9105053421039	49.7780572040171	0.0551678936770219	0.451996334979437
TRAPPC3	112.251624654949	65.091880786973	-0.786186820057204	0.00331445676722178
MAP7D1	103.193682060574	102.194902881231	-0.0140314042062266	0.837794474842886
THRAP3	117.645662776536	172.472895957777	0.551921526851611	0.00126416705690314
SH3D21	7.06338924813231	3.86705091948411	-0.869126841234925	0.0187797593091079
EVA1B	72.0482941288019	9.05675148896049	-2.991898695772	0.000596886802827635
STK40	53.6709330549973	65.1158671821398	0.278868167364789	0.0162078194987891
LSM10	107.656571059998	85.7979059294039	-0.327422038925868	0.0617746495756235
OSCP1	8.177112950888	0.924709003362271	-3.14452022799864	0.00107381510001876
MRPS15	176.395261829177	95.8866566834952	-0.879409836086131	0.00528393323775628
LINC01137	4.50421646483829	4.46571149591622	-0.0123861126139226	0.861105739133002
ZC3H12A	12.415289236032	63.23311817883	2.34856249203843	5.88457145554243e-05
MEAF6	42.2031449470785	24.1850563790535	-0.803234610573664	0.00305245842357369
SNIP1	21.0100074729947	21.0509244048113	0.00280691228680935	0.948692437284528
GNL2	69.6831017591457	100.474897779843	0.52795436140631	0.00174724084662611
C1orf109	19.4568847256631	16.0556540668984	-0.277199298272508	0.0160132320721666
CDCA8	40.5898243083707	129.52695803164	1.67406239216182	0.000172832997354164
EPHA10	2.71755709408109	1.47013199411932	-0.886364654040955	0.0160908526730286
MANEAL	44.6910120128548	32.2339435020662	-0.471404015874595	0.00410182826601148
YRDC	20.5999840511301	13.0232130538196	-0.661557789999222	0.00396725718018914
C1orf122	70.1925273966677	74.2245136818566	0.0805782844171176	0.247510911413883
MTF1	14.8932776301373	13.7717429462174	-0.11295013127546	0.156951273033456
INPP5B	32.7248313402254	18.8872224213463	-0.792975203935603	0.00707198317759219
SF3A3	74.8771581554282	93.069518237546	0.31378305859694	0.0018652008139046
FHL3	0.692997145413123	0.956749867965219	0.465292387157079	0.335504122675549
