siIRF4 KMS12BM	CTRL KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
ACAA1	118.0211366	49.2417169866667	-1.26109228488197	0.000894753770642803
ACAA2	172.876921566667	88.4084836833333	-0.967488564877643	7.38996757315071e-05
ACACA	22.8072783166667	62.06647504	1.44431991845391	0.00233035958680041
ACACB	2.61769966166667	7.293132837	1.47823909049352	0.00469531941125674
ACAD10	12.4291451666667	7.84801375166667	-0.663327601628546	0.00998623320652349
ACAD11	4.016365857	1.05998596666667	-1.92184552777367	0.00162032714850929
ACAD8	52.2209907233333	52.09373815	-0.00351986243052046	0.953322890322941
ACAD9	70.7491050566667	37.3165305066667	-0.922897040355283	0.000933328987821215
ACADM	108.919941166667	110.2046262	0.0169166788082188	0.711239813020221
ACADS	26.98328634	12.78358755	-1.0777733002725	0.000520754982745274
ACADSB	16.0164709266667	7.65702933466667	-1.06469960945747	2.7374204529814e-05
ACADVL	164.0550469	79.0757144733333	-1.05287338571615	1.61471867565595e-05
ACAP1	108.364355433333	26.40033499	-2.03726214436525	0.00530263330002576
ACAP2	45.1981185433333	49.8513041366667	0.14136852779107	0.0612328351016121
ACAP3	76.24411866	28.2756024633333	-1.43106829104982	0.000555880828778705
ACAT1	256.632069066667	203.6247046	-0.333788856859494	0.0061882632121172
ACAT2	150.765880233333	198.413525066667	0.396200402099903	0.00167520312900516
ACBD3	41.4781554833333	81.0162271766667	0.965859162586272	2.32651877907495e-05
ACBD4	32.0041700433333	7.67879895566667	-2.05930731487873	0.00433591125957547
ACBD5	10.1954339133333	40.6328038333333	1.99472174284424	0.000952801865238526
ACBD6	91.8944848333333	82.24213099	-0.160100631963427	0.00329742671526911
ACCS	2.03249685866667	2.319902221	0.190810877533014	0.602920779770667
ACD	28.7443494566667	26.6702292433333	-0.108048154391969	0.215561146430506
ACER2	1.442080825	0.502005277666667	-1.52237758960388	0.0341544610347647
ACER3	5.25389182966667	7.17740270866667	0.450075371813334	0.00407179155778309
ACIN1	112.160026533333	71.0952711566667	-0.657733087277318	0.000171290034887904
ACKR4	0.577600961666667	0.539561984	-0.0982844405320056	0.684995836010397
ACLY	185.155639533333	218.194555166667	0.236876608782167	0.0426670805813031
ACN9	60.8221773033333	49.0809267933333	-0.309434971062079	0.00113029483722754
ACO1	38.5549275266667	31.5898002433333	-0.287456441796211	0.0165152309723048
ACO2	92.15611144	44.0483201166667	-1.06499284330952	4.05671541747639e-05
ACOT11	1.11816117933333	0.0425235093333333	-4.71672368986087	0.0630029308594629
ACOT13	29.9698206733333	29.2435061766667	-0.0353941565139525	0.445208892001734
ACOT2	18.5456625466667	27.2891453333333	0.557245402398	0.0103626450253689
ACOT7	109.059125866667	57.86514681	-0.914343942631194	0.00121152645780869
ACOT8	66.6060980033333	46.45530959	-0.519810768479975	0.00061271231432539
ACOT9	58.7373252433333	50.7790137033333	-0.210045196952174	0.0460741085047727
ACOX1	5.46092856433333	15.1962970533333	1.47650162900386	0.000180625429094681
ACOX3	5.15787648233333	6.25339778033333	0.277863065628162	0.0564022168870559
ACOXL	0.936565156333333	1.312799075	0.487194856850657	0.0719497193237565
ACP1	163.339366433333	202.703825666667	0.311500780461416	0.00280251562102537
ACP2	35.7927461566667	33.76892405	-0.0839710243594132	0.306830508364891
ACP5	39.86423451	2.57078218333333	-3.9548156820107	0.00124739597168052
ACP6	24.01260945	34.43722005	0.520176495909926	0.000774183206815847
ACPT	2.69548886133333	0.263838382	-3.35282058624051	6.99647031152248e-05
ACRC	2.49234349266667	1.240364592	-1.00673866523578	0.028605462500116
ACRV1	1.749481319	2.31600429766667	0.404710670919414	0.111357297417522
ACSBG2	1.250005331	2.60605819566667	1.05993505328749	0.00175525902406379
ACSF2	25.30398113	6.13240253733333	-2.04484007987089	0.00377714613132839
ACSF3	9.063202038	9.422910258	0.0561518579456086	0.646771437770419
ACSL1	7.35030883233333	16.4267999	1.16017468371369	0.00423161113738452
ACSL3	48.97212314	61.3765807133333	0.325727531485372	0.0341107841467648
ACSL4	33.1844984333333	44.93606906	0.437364456436577	0.0151076561659427
ACSL5	8.271243075	26.13474709	1.65979312650582	8.53020163287091e-05
ACSM3	8.64711146333333	14.6355691	0.759188654412428	0.00732297909969853
ACSS1	285.765304	46.15999543	-2.63011577696532	0.000543153601057159
ACSS2	17.43403984	17.7206192933333	0.0235221120139951	0.854937682782751
ACTA1	0.410571946	1.11194653233333	1.43738046019075	0.136455578909222
ACTA2	1.567829723	1.05026078733333	-0.578021277475737	0.256361885706769
ACTB	2755.90288166667	2912.31917766667	0.079643429178796	0.376191531618795
ACTG1	1539.19813433333	1616.746164	0.0709142318285038	0.348067025279067
ACTL10	12.4513554066667	6.149019126	-1.01787459775783	0.000680911671235348
ACTL6A	129.448256433333	151.777670266667	0.2295840217499	0.0297871220257119
ACTL8	326.502457333333	0.501663765333333	-9.34615739707179	0.000133971736279174
ACTN1	0.978762153	6.18512113833333	2.65977163015396	0.0130273252341244
ACTN4	128.1699848	108.022646773333	-0.246724644430563	0.0522937334237839
ACTR10	36.6973388566667	27.4083206633333	-0.421061512995634	0.00328984061910283
ACTR1A	60.2602605033333	50.02422123	-0.268580107040558	0.00415849348770645
ACTR1B	112.405799833333	51.23018758	-1.13365039725533	0.000191368339360003
ACTR2	340.977508433333	394.6707572	0.210973048604654	0.0320661452618636
ACTR3	143.143426966667	151.864859433333	0.0853266535225713	0.0390357452887569
ACTR3B	31.6799997033333	14.80461418	-1.09752542868029	0.00318275071073317
ACTR3C	5.895518856	4.56776122466667	-0.368131551101618	0.00189705259397703
ACTR5	16.32229866	27.3752505866667	0.746027925332583	0.00385436002742826
ACTR6	49.89768156	48.99442558	-0.0263551703035273	0.429426879293124
ACTR8	32.9269725366667	29.81723997	-0.143123148877528	0.0163278379440354
ACVR1	0.574284412666667	8.56873955933333	3.8992456935533	4.65133986798673e-05
ACVR1B	9.43565042666667	9.45647133066667	0.00317997390606139	0.980575022001811
ACVR1C	1.732424215	1.21488335433333	-0.511974441233239	0.00946157764052908
ACVR2A	3.613481698	10.5809719133333	1.5500106597484	1.42635681213202e-05
ACVR2B	9.68927226333333	7.84838952166667	-0.303991667134421	0.105037220495392
ACVR2B-AS1	0.706465419	0.439897000666667	-0.683453178742404	0.0426958733038545
ACY1	3.98303859733333	2.73136952966667	-0.544244949159763	0.101380903608424
ACY3	134.0158945	1.23896207633333	-6.75712827817079	0.000274767867196189
ACYP1	83.18222109	56.1263982933333	-0.567595725034971	0.00160397073947636
ACYP2	2.093144908	9.150334144	2.12815223491234	0.0026404213348704
ADA	43.7083219066667	75.1317775866667	0.7815152464298	0.00471128070516385
ADAL	4.781374974	8.02406474266667	0.746907694599951	0.000859700873176747
ADAM10	91.7766078266667	156.997636266667	0.774544449164125	7.41738098711681e-05
ADAM11	4.518164489	6.26201480766667	0.470890125326561	0.0367931373312955
ADAM15	135.9538706	86.7713277466667	-0.647826915308477	0.00288414722838614
ADAM17	32.62567942	41.79248787	0.357235697894627	0.00059914343319423
ADAM19	9.760482453	0.137028371	-6.15440592922768	0.000447672341077701
ADAM1A	3.94998429766667	6.49337992766667	0.717122705753204	0.0163304947851917
ADAM22	13.2084551	24.19063469	0.87298688725265	0.00108219786279924
ADAM8	15.16573254	3.29018767033333	-2.2045734032755	0.00553532805220963
ADAM9	31.23472965	80.2517339233333	1.36138152070703	2.46425178923073e-05
ADAMTS13	4.12499442166667	1.43689055566667	-1.52144198883354	0.00884951367928175
ADAMTS17	0.116309954	2.5284689	4.44221755806385	0.00679620976825706
ADAMTSL2	0.431472049666667	17.90787838	5.37518350913706	0.00204197163805135
ADAMTSL5	8.40085039533333	4.27095976433333	-0.975975068628051	0.00095247084149726
ADAP2	4.226780824	4.00010573966667	-0.0795211676073718	0.574050743632443
ADAR	117.222016433333	205.037937866667	0.806647314501912	0.00383367161807585
ADAT1	7.568138603	9.32195528833333	0.300694082718541	0.136340722399027
ADAT2	18.75103075	14.3342662233333	-0.387501848836007	0.00157357118490862
ADAT3	16.0606691566667	11.679380337	-0.459568270599639	0.0584638584979919
ADC	0.226500149	0.179001469	-0.33954057211688	0.613928848409543
ADCK1	10.7210424933333	10.794868541	0.00990047697046311	0.933407963061783
ADCK2	59.12098277	22.5850237933333	-1.38830381799336	0.00113049242985607
ADCK3	148.3285381	131.0926396	-0.178209510523435	0.0171700295948118
ADCK4	19.3163581966667	7.251608009	-1.41345027540717	0.000279569579812955
ADCK5	61.78681626	11.80607506	-2.38776961721182	0.00111520356008868
ADCY1	0.158546784	0.108267682333333	-0.550305947887304	0.271713754319098
ADCY3	34.96167733	58.9500645966667	0.753718992501444	0.0136033036825694
ADCY6	5.28334455566667	5.04362071733333	-0.0669917105626608	0.783535826841666
ADCY7	28.04138415	29.5805045233333	0.0770890952311871	0.285742343929676
ADD1	78.88183586	74.00878603	-0.0919965767844722	0.306874586229955
ADD3	84.88845482	40.0285456866667	-1.08453915382569	0.009677744875258
ADH5	91.0175315266667	110.3182367	0.277454937635024	0.00633369318154103
ADI1	127.4247012	170.221313333333	0.417766717273469	0.00291810944393175
ADIPOR1	107.927194233333	60.5993614033333	-0.832683928313434	0.00181173546969118
ADIPOR2	89.7730470766667	148.688245933333	0.727936335375692	0.000867680413791375
ADK	28.43084236	42.41483707	0.577112175671867	0.000138893942001239
ADM	11.54328886	126.0916351	3.44934633706672	0.00243370682293179
ADM2	0.185119341666667	2.794631847	3.91613069695782	2.76573624797507e-05
ADM5	9.034867549	2.70940519633333	-1.73752728409396	0.00183989386539605
ADNP	63.9258804433333	58.44191549	-0.129396661031968	0.170444070173454
ADNP2	32.3289783433333	21.0492906266667	-0.619056301851951	0.00278369025240178
ADO	23.3382910933333	25.18413621	0.10981632286453	0.236090269821805
ADORA2A	2.19389353133333	0.157715752666667	-3.79809484512166	0.0144404015983493
ADORA2A-AS1	1.340633683	0.266190882	-2.33238202698398	0.000522017760332933
ADORA2B	4.38772671766667	0.437231365666667	-3.32700486820472	0.00769862128757044
ADPGK	55.0579379	109.106900633333	0.986719867602328	1.83233147363464e-05
ADPRH	7.51242498733333	7.93537750066667	0.0790201760054258	0.496154778001446
ADPRHL2	25.9402509066667	40.99006636	0.660081891493103	0.0145194226952411
ADPRM	3.718237814	3.562469053	-0.0617415646451423	0.752853148625232
ADRBK1	470.786402233333	285.259975166667	-0.722795314938678	0.000876702400273596
ADRM1	318.984760066667	334.295879166667	0.0676380721939083	0.230552632744442
ADSL	153.943185266667	148.857369566667	-0.0484673561233204	0.340937609573339
ADSS	92.9973790533333	122.703037133333	0.399908996478348	0.00198706522825016
ADTRP	0.393639209	1.75485755266667	2.15640809250368	0.00126583185738185
AEBP1	1.92573060166667	3.10501287633333	0.689193358457675	0.0903618077305663
AEBP2	23.9067807	24.8472936733333	0.0556688553200558	0.495048112022145
AEN	27.3350496266667	70.0180102033333	1.35697406858261	0.000411107564911767
AES	635.1204064	311.8796475	-1.02604071551275	7.68349916541644e-05
AFAP1-AS1	0.127042365	0.405286846333333	1.67363367836519	0.0150321557048133
AFF1	17.7371835533333	38.43959889	1.11581633634777	0.00628721200836131
AFF4	10.3005457666667	10.2508454056667	-0.00697788325138139	0.940710094419437
AFG3L1P	10.49325402	5.66485698966667	-0.889350695022552	0.0018054358160927
AFG3L2	152.014393233333	258.8966257	0.768168232809034	1.30572937171946e-05
AFMID	35.62615682	75.15683057	1.07696736751524	5.78541739598222e-06
AFTPH	32.9823892966667	32.57657334	-0.0178610558394266	0.582555536952327
AGA	10.1202676893333	4.65609010066667	-1.12005656956985	0.000586663619180013
AGAP1	2.66648482766667	0.198678030333333	-3.74643486469961	0.00717493220149374
AGAP2	33.01052454	7.97265268933333	-2.04979433546421	0.00150087547411439
AGAP3	124.8122099	61.6283776566667	-1.01809235610176	0.000229231614841241
AGAP4	1.498364853	1.19861696933333	-0.322018259915314	0.146252023201067
AGAP5	3.835023535	3.73453852766667	-0.0383054493959331	0.71364621622974
AGAP6	7.09075199966667	8.480041987	0.258132769423553	0.104832158125572
AGAP7	0.889944504333333	0.413651075333333	-1.10530104187602	0.0838323631206906
AGBL3	2.09037874733333	1.623936488	-0.364269152150383	0.0206253251633429
AGBL5	30.6357018733333	36.6593935666667	0.258969016196761	0.00264105390910728
AGER	2.42955939666667	0.480640919333333	-2.337663320624	0.00147722473208072
AGFG1	12.6173941	41.48734905	1.71725749723218	0.000603043191717305
AGFG2	6.80370156766667	4.96651824866667	-0.454085048708316	0.0113260054975691
AGGF1	25.9417153533333	18.3499802066667	-0.499495371688155	0.00529642971955147
AGK	57.8889162066667	108.074863833333	0.90067196667211	0.00200900641127211
AGL	7.99541070766667	18.4108883833333	1.20331519397165	4.36975022201498e-05
AGMAT	18.64049821	5.696963154	-1.71017543934051	0.000372637393087766
AGO1	7.855345747	13.8057991133333	0.813527715909476	0.000957079531703075
AGO2	33.35432694	48.1624987	0.530036312619059	0.026850904947643
AGO3	7.934106455	22.4187479866667	1.49856605069284	0.00184490197024698
AGO4	8.764016458	7.34972067066667	-0.25390277283862	0.157700366495382
AGPAT1	10.59977265	10.4754878543333	-0.0170158880766454	0.81331520287784
AGPAT2	67.7710071566667	62.8615118666667	-0.108491241296806	0.328262749303264
AGPAT3	77.57852542	32.9267051633333	-1.23639919924802	5.20508392166583e-05
AGPAT4	10.9632446266667	0.195252611333333	-5.81118918074278	0.0011373271454519
AGPAT5	28.1521744333333	95.4354896133333	1.76127950299045	5.43100491977502e-06
AGPAT6	37.3344579166667	39.9749445333333	0.0985882481536108	0.0370222527272728
AGPS	35.1130902666667	62.8956004833333	0.840950132916491	9.39617828800905e-06
AGRN	35.9213541766667	7.253605535	-2.30807154233541	0.00951044875206949
AGTPBP1	49.0624064633333	52.2522792866667	0.0908759716701669	0.118746676138091
AGTRAP	24.15072425	67.1818637166667	1.47600536412985	0.000330094073179805
AHCTF1	42.7727656966667	107.048330633333	1.32349789744184	2.26562853582367e-05
AHCY	233.5641655	231.1857955	-0.014766187613434	0.621504598806904
AHCYL1	48.04216249	37.9107013	-0.341695946792236	0.00126969187066184
AHCYL2	8.79844320866667	9.21422265066667	0.0666141826386449	0.387860751400595
AHDC1	4.98014433166667	4.721342247	-0.0769904875047044	0.679611501600932
AHI1	5.79924592233333	2.75599236133333	-1.07329342898037	0.00169481253715841
AHNAK	206.473038533333	29.8347288133333	-2.79088883680696	0.00169252492654344
AHRR	4.165790891	3.638579616	-0.195215043893608	0.118761772529152
AHSA1	598.616468166667	539.289169233333	-0.150572908570851	0.0492668220566236
AHSA2	57.0336250666667	16.5504593033333	-1.78494147873412	0.00909513648992622
AIDA	37.25939746	57.8538701066667	0.634809127009286	0.000313748535743697
AIF1L	22.9921880333333	6.37311881233333	-1.85107230363066	0.000927947796591793
AIFM1	69.9354313766667	94.89453411	0.440301437762444	0.000870887510410602
AIFM2	25.1714805933333	20.56863445	-0.291344062075862	0.0701189762522394
AIG1	8.77667688733333	14.5220530333333	0.726498725867147	0.000562468799395783
AIM1	1.74784183266667	0.871594661333333	-1.00384537220085	0.00717889189030313
AIM1L	1.74983156633333	0.190143274666667	-3.20205724201724	0.000317331801331373
AIM2	46.6515502566667	0.745522535666667	-5.9675292502221	0.00636923665238072
AIMP1	34.8994382533333	67.73330251	0.956661524967503	0.000876606268858809
AIMP2	38.17879281	84.6591182266667	1.14889397590609	0.00087870568337547
AIP	335.327805666667	242.915544066667	-0.465117307195618	0.0106274680120911
AJUBA	1.169249777	2.04668057166667	0.807702802868276	0.00876034032879628
AK1	48.1173880766667	6.161590558	-2.96518360922826	0.00546617507553787
AK2	70.84733048	225.5616817	1.67073660559418	1.20800866143358e-06
AK3	43.91345145	37.01765648	-0.246449366192186	0.0365865348351285
AK6	41.2502639433333	57.7701304766667	0.485920402483769	0.0223205802225495
AK7	6.86918347933333	1.19234714966667	-2.52633428515156	9.98425182230262e-05
AK9	0.625944688	0.252038095666667	-1.31239336394278	0.0656055683794848
AKAP1	26.71024654	61.25272864	1.1973808212802	1.27752297977741e-05
AKAP10	7.61342699233333	11.4186587033333	0.584775296122818	0.000143735742539129
AKAP11	9.57210260033333	9.17867072833333	-0.0605506256839444	0.300892449001363
AKAP13	26.6347563033333	11.9899719	-1.15148180329512	0.0014576278562677
AKAP2	0.322050549	0.716028333666667	1.15272952563507	0.00273053782472983
AKAP3	0.276386433333333	0.236196083333333	-0.226701759754534	0.700236303050895
AKAP5	8.92292264233333	3.32231786433333	-1.42532622201905	0.00111625527305175
AKAP6	0.083723726	0.0590103393333333	-0.504668763579266	0.333761072658585
AKAP8	53.0579265366667	37.1219068766667	-0.515297476573881	0.00169708194096315
AKAP8L	62.67097004	51.6411224766667	-0.279276964212517	0.025128050969308
AKAP9	19.0185205633333	37.1703753266667	0.966748231458233	0.00253195288832484
AKIP1	17.75102658	29.2090136133333	0.718511178079856	0.00449084501316709
AKIRIN1	40.4649597466667	88.1569109933333	1.12340051263254	0.000571190943433225
AKIRIN2	94.9263263466667	61.6567218866667	-0.622550064394487	0.0029395237761897
AKNA	101.27228978	18.05680761	-2.48762472027551	0.000822233021953451
AKR1A1	82.1736140766667	52.05102749	-0.658748576630691	0.00252085969043328
AKR1B1	412.421615433333	256.142413833333	-0.68717378364729	0.000168091208397381
AKR7A2	70.3555373233333	26.3219902833333	-1.41839539542886	0.00426383671466033
AKR7A3	2.86330732033333	0.859451837333333	-1.73619382373804	0.0468174283062274
AKR7L	2.49763268433333	1.14496910266667	-1.12525265454876	0.0227237942707346
AKT1	153.398293166667	84.0573222266667	-0.867837027241066	0.0030690393385232
AKT1S1	42.2295883233333	16.8372532066667	-1.32659738361399	0.00017455102474533
AKT2	85.6544917066667	34.3097718066667	-1.31990937236726	2.50280269333623e-05
AKT3	17.4641401066667	0.434035341666667	-5.33043927931017	0.00109844380970784
AKTIP	6.11202657833333	22.0183739733333	1.84898520968623	6.75951469399671e-05
ALAD	64.3837614166667	61.4081144166667	-0.0682675594480722	0.277665892335018
ALAS1	56.8085264166667	64.1705315733333	0.17580345350077	0.112574247481704
ALCAM	0.043407695	0.303131704333333	2.80392202955819	0.00431525957132426
ALDH16A1	60.8618405633333	21.6088916333333	-1.49391288885663	0.000251504195418246
ALDH18A1	84.9407241733333	71.08834321	-0.256843396907093	0.00318174029483757
ALDH1A3	2.63773428566667	1.40551460133333	-0.908200799454869	0.0125709989790363
ALDH1B1	87.63616916	61.2182372	-0.517564918608159	0.00220203765941387
ALDH1L2	2.73632222	57.94124839	4.40428073674618	0.000508574733111826
ALDH2	12.8206603033333	10.388374737	-0.303500605079084	0.0141671499111865
ALDH3A2	32.97903893	18.1016758866667	-0.865426085724807	0.0015325932785406
ALDH3B1	6.37177362266667	3.42025713433333	-0.897590220737571	0.0313676924375171
ALDH4A1	16.1423521666667	10.45369315	-0.626838097569537	0.000689914003428433
ALDH5A1	32.2007642633333	33.78567	0.0693165351981059	0.210355061253112
ALDH6A1	24.5235468666667	13.0731719333333	-0.907558429079376	0.000425438776468872
ALDH8A1	0.141055295666667	0.771448271666667	2.45130859191392	0.00323422895641557
ALDH9A1	93.71334703	109.459397	0.224069371995436	0.00319221746019484
ALDOA	1028.552636	922.975559766667	-0.156251274242566	0.0212464845560936
ALDOC	157.165452233333	119.419897033333	-0.396240892470788	0.0130891040090498
ALG1	22.1331261566667	29.4500295166667	0.412061843418568	0.000138237494261581
ALG10	12.0207437466667	15.84094009	0.398131794409042	0.0108240627540788
ALG10B	4.38036591933333	6.92835677566667	0.661461831353925	0.0121641012085569
ALG11	6.15180248566667	7.84020756966667	0.349882666422521	0.118527626786255
ALG12	24.5474250233333	11.39807223	-1.10678185636864	0.0002449279797983
ALG13	13.31574533	13.0769351033333	-0.0261087337146153	0.709766396309248
ALG14	16.02401919	17.94369335	0.163240816706912	0.216451925119287
ALG1L2	3.46162034133333	0.967576518333333	-1.83899984077144	0.00278802729943429
ALG1L9P	0.586047095333333	0.565645288666667	-0.051118970873252	0.880876670332514
ALG2	26.0279818566667	86.13639131	1.72655942985406	7.92876600825918e-08
ALG3	169.906249366667	150.3028462	-0.176866588632593	0.105927887883198
ALG5	39.1245978166667	58.4766296533333	0.579784240957104	0.0026021098349108
ALG6	13.2788412766667	21.35364092	0.685352817373673	0.000554979021372243
ALG8	137.3192434	214.2136103	0.641516332749351	0.000233479188565102
ALG9	15.7691756	18.3115728466667	0.215648475561986	0.00392536498579168
ALKBH1	22.12558942	27.8295550033333	0.330901951320661	0.0598260632168583
ALKBH2	131.2478476	72.7882850666667	-0.850515584270463	0.000138019563207559
ALKBH3	21.3866084933333	29.7845366833333	0.477855800425273	0.00906583577813685
ALKBH3-AS1	0.117777519666667	0.370373675333333	1.65291736474848	0.0514953567697967
ALKBH4	40.81654834	39.3223451633333	-0.0538048199252414	0.504851667495297
ALKBH5	44.24186957	51.0646451866667	0.206912428873538	0.160583474517943
ALKBH6	31.8894761233333	20.8074208566667	-0.615982247654723	0.0157357632458064
ALKBH7	69.81488641	75.8145698533333	0.118940437954664	0.0702074000056663
ALKBH8	26.4098385833333	25.7043734966667	-0.0390616346809861	0.239709652888078
ALMS1	8.46612171666667	13.76382907	0.701108745368543	0.00763539554792238
ALMS1-IT1	0.611196698666667	1.09590544466667	0.842414671237063	0.0420495307682695
ALOX12	2.42770609366667	2.386106905	-0.0249350929108256	0.654471356686519
ALOX12B	4.487425905	2.60075476333333	-0.786957750194797	0.0229719517133993
ALOX12P2	3.35668591	1.600522819	-1.06849430242483	0.00288416574272601
ALOX15P1	7.96900324066667	1.23517867133333	-2.68967953791344	0.000395383651696432
ALOX5AP	2.22836902533333	0.366063578333333	-2.60582202328841	0.093399281035227
ALPK1	0.103150619	5.78933894233333	5.81057423910747	0.000288174852001714
ALS2	5.15652833533333	5.37651429733333	0.0602710584615048	0.543575950070466
ALS2CL	1.51632370466667	0.338064723	-2.16520638861306	0.0164539900191895
ALS2CR12	0.602345927	0.322268882	-0.902327374358628	0.115503826222892
ALX3	2.66711780266667	4.323434417	0.696896256938765	0.0568852142031768
ALYREF	205.9511888	534.369621733333	1.37553554086061	0.00310786165997764
AMACR	0.862056194333333	0.901828688	0.0650714876968223	0.85004270710094
AMBRA1	21.38508966	20.1614471433333	-0.0850060599691854	0.296473506055293
AMD1	92.1921071766667	183.913165266667	0.996309609627919	2.04317504903488e-06
AMDHD1	4.78923504666667	1.89555998266667	-1.33717113253324	0.0553166829317838
AMDHD2	15.2113624033333	5.228455342	-1.5406926787324	0.00030403392134735
AMER1	8.89919422233333	9.640285593	0.115401173710272	0.0597715251568503
AMFR	60.8281542166667	69.1693119433333	0.185392877982429	0.0800467298108013
