CTRL KMS12BM	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
ACTB	2537.603197	3251.541421	0.357657308480649	0.000843805264614753
ACTG1	1450.49212566667	1835.682872	0.33977438032456	0.00533829864828521
ACTL10	10.9850327493333	6.74560575566667	-0.703519262653157	0.00543312296547921
ACTL6A	136.0675264	141.458946766667	0.056060627614314	0.0347245020388639
ACTL8	366.6393248	0.567068501333333	-9.33662279675642	0.000255958115831268
ACTN1	0.986773895	6.25050822633333	2.66318204459355	0.000193527460444445
ACTN4	121.5587653	96.6144018133333	-0.331343760912042	0.0148823235769086
ACTR10	30.7019800966667	28.0387609333333	-0.130909107595469	0.0850009755264906
ACTR1A	58.8158082266667	44.08331378	-0.415971291139987	0.000572112304316508
ACTR1B	103.231736766667	61.1288387	-0.755961505195954	0.000502962181017725
ACTR2	304.497828666667	401.102719766667	0.397539808199155	0.00601164888515974
ACTR3	125.361407233333	161.470652	0.365178692728427	6.04245029520801e-05
ACTR3B	29.7870288133333	18.1987307233333	-0.710846392621617	0.000350383154446636
ACTR3C	4.97981064066667	5.83066486033333	0.227569516484521	0.144391014493559
ACTR5	20.6088371066667	24.47422769	0.248000234460577	0.0181719958913435
ACTR6	47.3612123066667	45.11604684	-0.0700653487627326	0.13429520902085
ACTR8	30.1296341133333	29.38464941	-0.0361204677655751	0.575593806718358
ACVR1	0.633071344	6.21586121066667	3.29551429274015	0.00770162830985053
ACVR1B	7.88593163233333	9.15504816233333	0.215286272738169	0.189318709690946
ACVR1C	1.959939611	1.33887348733333	-0.549789559048427	0.0133556680241451
ACVR2A	2.90115439766667	7.73806985633333	1.41534667600988	0.000265350438750154
ACVR2B	11.8232245733333	6.09049314833333	-0.956992605233632	0.000276015573148951
ACVR2B-AS1	0.880617803666667	0.568774264666667	-0.630659823089054	0.20065333602504
ACY1	4.112417383	2.95879373466667	-0.47497756995766	0.0389092375461317
ACY3	92.6331505633333	2.93695453266667	-4.97913574577628	2.0323720503369e-07
ACYP1	82.36040228	55.4584482633333	-0.570543626573557	0.00425231395768349
ACYP2	1.051046896	10.9612655733333	3.3825154330398	1.8434535481677e-05
ADA	41.6882016566667	87.96324804	1.07726173805283	1.15511941716826e-06
ADAL	5.22690184166667	7.386171844	0.498870761619345	0.00956147144574667
ADAM10	97.1436376566667	157.4281556	0.696502170146899	0.0034546245185411
ADAM11	4.28142457133333	10.3894376466667	1.278954753114	2.49481989229761e-05
ADAM15	148.722715166667	104.484771033333	-0.509332333744993	0.000997169656815419
ADAM17	33.2796547066667	38.0809415866667	0.194428686200056	0.0160503929502981
ADAM19	6.308678694	0.0924206626666667	-6.09297863100702	0.00103324330595456
ADAM1A	4.738140717	7.08988265633333	0.581440704319023	0.0116642730627497
ADAM22	12.44505676	24.8846473533333	0.999683132116116	0.0108577045861628
ADAM8	16.8260954966667	1.493587201	-3.49384706249259	0.000167438760251057
ADAM9	35.29793576	70.6667916866667	1.00144859482361	6.2830072248328e-05
ADAMTS13	3.341624479	2.64335025066667	-0.338182018657488	0.051757614623042
ADAMTS17	0.10214746	5.79565489166667	5.82624645510992	0.00102861106549394
ADAMTSL2	0.602235968333333	23.8640115166667	5.30836389370461	0.000452196545994571
ADAMTSL5	8.06777129566667	3.200521748	-1.33386307520838	0.000191246647048306
ADAP2	4.64663268666667	4.28442204433333	-0.117085003003549	0.573408007320364
ADAR	110.717885966667	189.303740533333	0.773814616436449	0.00217552835799669
ADAT1	7.294576945	8.470339287	0.215595448870582	0.0376951200267986
ADAT2	18.1909447166667	17.8918251966667	-0.0239199005417131	0.608564979047432
ADAT3	16.4144644133333	14.9203513733333	-0.137686165690436	0.366887642494539
ADC	0.263911183666667	0.445856905	0.756528271919596	0.08271328678468
ADCK1	10.2723006166667	8.907401301	-0.205682830660577	0.0130755107039773
ADCK2	55.8772970333333	20.8638455533333	-1.42125713955263	0.00261396342613277
ADCK3	150.783804633333	135.6389302	-0.152710169314832	0.0530637006193575
ADCK4	16.5098818133333	8.41368245033333	-0.97252051872535	0.000108402780776652
ADCK5	55.45837986	16.0928847666667	-1.78498250782453	0.000775049415708347
ADCY1	0.076900129	0.0177949013333333	-2.11152208469341	0.0962500721534638
ADCY3	42.7087364533333	71.9706325133333	0.752877121337349	1.17601448160803e-05
ADCY6	4.14558830266667	5.86403381333333	0.500316572519821	0.00754758211996642
ADCY7	28.6297186233333	30.64682796	0.0982242669051345	0.189951106397436
ADD1	66.36132622	76.92409634	0.213092872106698	0.0208858705414464
ADD3	78.1024602766667	40.7042311866667	-0.94018922509281	6.66096257611596e-05
ADH5	84.9131855166667	103.563292333333	0.286452233815849	0.000291009913438966
ADI1	118.417222066667	132.570472966667	0.162880568700967	0.0176139308245246
ADIPOR1	105.380366933333	52.4678610033333	-1.00610022742105	5.41034258586455e-05
ADIPOR2	90.8509381333333	166.998894466667	0.878265235062248	0.00204671327375308
ADK	28.1259804466667	43.2685588533333	0.621415681417966	0.00144681485796456
ADM	10.5811085163333	118.441755066667	3.48461509101444	5.32776993861253e-06
ADM2	0.192561987333333	4.93708768933333	4.6802654280867	0.00388909328612813
ADM5	10.74764439	2.643073513	-2.02373203546113	0.000264327774553146
ADNP	64.5613295433333	55.9321453133333	-0.206992622173836	0.00387623719747369
ADNP2	34.5355158466667	17.6362797733333	-0.969534504456921	0.000234806906311976
ADO	24.82952762	34.1049366866667	0.457923769743546	0.00274002825146518
ADORA2A	1.47248415566667	0.317398016666667	-2.21388709203751	0.000970232489770121
ADORA2A-AS1	1.14241311033333	0.241796608666667	-2.24021852571076	2.9280115570162e-05
ADORA2B	4.36238726333333	0.397995541666667	-3.45429367345554	0.00155700492181762
ADPGK	65.05717376	76.8989884533333	0.24125647117531	0.00948240224644315
ADPRH	5.865142529	10.2217566423333	0.801405076679675	0.00178426528733098
ADPRHL2	27.3156023566667	40.7550079466667	0.57725211025858	0.000151586827636804
ADPRM	3.39543135333333	3.697905185	0.12311336910998	0.253974014340656
ADRBK1	411.651786033333	407.5739865	-0.0143625114097965	0.706980814364857
ADRM1	367.358233266667	313.170388433333	-0.230239802556744	0.00659321972836692
ADSL	156.9159595	140.867588866667	-0.155652381107421	0.00873703974682913
ADSS	92.8707486533333	122.542642966667	0.399987702433716	0.000665670127197247
ADTRP	0.374009251333333	4.86904944133333	3.70249428854857	0.00114732890189319
AEBP1	2.228399879	1.719196594	-0.374273613095742	0.100026018837403
AEBP2	23.10538876	20.5709411766667	-0.167621561185633	0.0392846992350696
AEN	32.6350209266667	53.32191601	0.708307657139276	4.28768788519358e-05
AES	547.4969433	401.417630333333	-0.447746928591711	0.00632457247487569
AFAP1-AS1	0.059542656	0.176320297666667	1.5662030826489	0.0524234647628197
AFF1	19.39145768	38.1606504533333	0.976664505778543	0.00133989468444192
AFF4	8.963019985	10.217620579	0.18900245025781	0.171627761162521
AFG3L1P	9.781221491	6.136083307	-0.672696572131279	0.00268775848751078
AFG3L2	155.021057166667	227.336632166667	0.552365977132828	2.10852735753682e-05
AFMID	37.0160286466667	104.555888	1.49805228306271	0.000477892454552589
AFTPH	34.8632089133333	28.087944	-0.311754340534923	0.0176941884615629
AGA	8.92998774	4.07828408666667	-1.13069592001297	0.00612318325401092
AGAP1	2.63487610733333	0.028699087	-6.52058647589998	0.000351301748648573
AGAP2	31.1112095266667	8.611130608	-1.85315990894191	0.00134658920319448
AGAP3	137.691025766667	65.3311131233333	-1.07559240661458	0.00367378192622026
AGAP4	1.77727542166667	1.09512704633333	-0.698569023509659	0.00582884348954159
AGAP5	4.24708767466667	3.289925545	-0.368418956844266	0.0790891448369283
AGAP6	7.34835064466667	8.937041378	0.282376834078834	0.0287320941952331
AGAP7	0.940846459	0.456974734333333	-1.04184489986527	0.0140733415893528
AGBL3	2.09193819966667	1.61985843433333	-0.368972495970471	0.224815463551588
AGBL5	25.6065363866667	36.37324239	0.506365413426792	0.000428028420579423
AGER	2.24437665733333	0.703285234666667	-1.67413297958981	0.00364873654854055
AGFG1	12.4734856666667	36.5267794433333	1.55008988027863	0.00168607509973242
AGFG2	7.25192821366667	5.619345139	-0.367962630964528	0.0110067423708254
AGGF1	23.7164751033333	18.04605373	-0.394206216772723	0.00722969378048606
AGK	55.05202592	65.8082577266667	0.257472970940982	3.29879218648311e-05
AGL	7.157483329	17.14608437	1.26035483747871	0.000787164781871377
AGMAT	15.7287727	6.899744512	-1.1887912561414	0.00225980087453073
AGO1	7.21338611	13.4052843133333	0.894053263889039	0.00872275164693069
AGO2	36.8792073033333	42.5567857766667	0.206581545044898	0.0841217201751151
AGO3	7.41571531033333	20.4323534766667	1.46219762377081	0.00050244647496482
AGO4	7.33164918433333	7.50297419266667	0.0333248406259479	0.740789522036433
AGPAT1	8.34518709333333	10.8175073433333	0.374351800826221	0.0261842816742165
AGPAT2	62.2094608	67.0579370566667	0.108274099566213	0.0329616153692081
AGPAT3	71.2212995133333	43.12656009	-0.723732112777371	1.34935666735834e-05
AGPAT4	10.793564	0.123316636333333	-6.45166006332904	9.89142100532018e-05
AGPAT5	30.32124026	78.6548256633333	1.37520651446466	0.000771897138030146
AGPAT6	37.1770063633333	36.5485230733333	-0.0245974955217276	0.333291265190989
AGPS	34.9560688866667	53.95927707	0.626328069243787	0.00190506229534753
AGRN	31.39222148	14.2039112	-1.14411887922115	0.0039141489820853
AGTPBP1	48.7142443866667	51.5005905833333	0.0802452883617705	0.145442670480619
AGTRAP	17.26632653	70.10978924	2.02165472069088	0.00180402669936565
AHCTF1	45.7374459266667	90.6643483333333	0.987159550738494	0.00573602854108607
AHCY	251.117881833333	197.109319333333	-0.349368776374093	0.000191734322352972
AHCYL1	45.0874643	48.9451420833333	0.118439300475106	0.0402176237387854
AHCYL2	9.244891169	9.69866206666667	0.0691294045121114	0.297341485934112
AHDC1	4.09696042466667	6.210355716	0.600121948412899	0.00810316873337753
AHI1	5.80301330466667	1.94144237633333	-1.5796733491246	5.89657654052346e-05
AHNAK	220.126590666667	20.6446392666667	-3.41449431424869	8.83153649795698e-05
AHRR	4.52601832833333	3.928145236	-0.204394155226514	0.0746412946127846
AHSA1	626.1605466	466.120520333333	-0.425829582377396	0.000314586949879163
AHSA2	47.32586207	22.2252588133333	-1.09042856640618	2.11326689385613e-05
AIDA	31.1483704433333	54.6738441733333	0.81169412719423	0.00275066468533574
AIF1L	22.54057476	9.722695525	-1.21309605522709	0.000107845819805236
AIFM1	69.7715811233333	87.8784711066667	0.332870242703312	0.00365472909410921
AIFM2	26.5477068466667	19.58970835	-0.438491329418276	0.0297871338110425
AIG1	9.09998722966667	15.1866441966667	0.738866685889436	0.000209430039227388
AIM1	1.51233542966667	1.09403916666667	-0.467113771147233	0.0652004205833475
AIM1L	1.767920785	0.109964078666667	-4.00694940459943	0.00979020617084328
AIM2	44.9838815466667	0.329369004333333	-7.09355954791105	8.95368412625077e-06
AIMP1	33.86713288	64.2564786366667	0.923956064371722	2.29237817746087e-05
AIMP2	40.1697367533333	80.88462619	1.00975650751586	0.000689751571219627
AIP	320.5624146	292.2478319	-0.133412959988958	0.000408678989260508
AJUBA	1.45610662266667	1.74289987233333	0.259373690597568	0.237291234903862
AK1	45.0840786966667	8.69916370433333	-2.37366942112378	0.00168457592415459
AK2	74.0760007033333	211.464477733333	1.51333722061608	3.76620555659964e-07
AK3	37.66636251	36.6101917233333	-0.0410313881719576	0.0917632547946671
AK6	46.43689206	46.5932416866667	0.00484928988757744	0.947444966933657
AK7	6.59515538166667	1.48036901933333	-2.1554498009015	0.000383303601215518
AK9	0.646987306666667	0.278885457	-1.2140647037462	0.0131669757930034
AKAP1	30.0646667466667	50.36830797	0.744447300147005	0.000805915524494225
AKAP10	7.47888376533333	10.6581561113333	0.51106300281353	0.0224448799097007
AKAP11	8.93700804066667	7.798738857	-0.196551079340783	0.0945370631478088
AKAP13	22.8460854166667	15.71648095	-0.539668764151678	0.00118718224873691
AKAP2	0.589912541	0.401700964	-0.554379156306945	0.14849554392133
AKAP3	0.212045095333333	0.340982124666667	0.685324997362484	0.404593917088849
AKAP5	6.50812916266667	6.04995119933333	-0.105319378301829	0.172591627293059
AKAP6	0.040219127	0.047588994	0.242746190483093	0.680603880480579
AKAP8	53.0966404233333	34.9688899466667	-0.602548580651401	0.00236553227701999
AKAP8L	60.59708874	51.3868493066667	-0.23784928553411	0.00600368592309684
AKAP9	17.2335500233333	31.2380201333333	0.858083098331246	0.00513977404309577
AKIP1	16.96830272	28.7661679933333	0.761530784832848	0.000508945416767631
AKIRIN1	40.4189496533333	79.81919199	0.981703842892194	0.00111486296909139
AKIRIN2	99.35417209	65.4110594533333	-0.603045968795469	0.000421584118484041
AKNA	93.94414912	24.0566486733333	-1.96536763783713	0.000537991891811185
AKR1A1	90.04284164	55.1809561033333	-0.706441133132362	0.000731480049549377
AKR1B1	383.257591166667	263.504548866667	-0.540486500311558	0.000285887423155091
AKR7A2	64.02624076	29.42370651	-1.12168431136526	0.000703390976237582
AKR7A3	2.618769742	1.358919567	-0.946429147780919	0.00636440320513876
AKR7L	2.05813523033333	1.132857327	-0.86137159963723	0.00767614857369693
AKT1	135.928304766667	95.6114769566667	-0.507590193060312	0.00896726837251998
AKT1S1	40.94591506	18.3627394766667	-1.15693822387093	0.000636390537075369
AKT2	81.33075751	36.6673251033333	-1.14930602645503	9.04482844834957e-05
AKT3	27.4443844066667	0.400460802666667	-6.09870613124485	9.67926773324873e-05
AKTIP	6.047784271	21.3889616233333	1.82238786165628	8.60596073685313e-05
ALAD	56.47989055	54.8329405533333	-0.0426944490411514	0.272557113328853
ALAS1	53.73190933	69.3063508566667	0.367208454911556	0.0212565009795518
ALCAM	0.0303654186666667	0.11441484	1.91377302102337	0.0651140978700794
ALDH16A1	58.2228979433333	23.8030740733333	-1.29043874492876	0.00015830006188691
ALDH18A1	83.9816130066667	61.81249445	-0.442175011463162	0.00888562229076447
ALDH1A3	2.553133686	0.81411102	-1.64897162867431	0.00241708097828567
ALDH1B1	95.2215909033333	53.7979560266667	-0.823737371979757	0.000190066681814837
ALDH1L2	4.011022294	30.0470884233333	2.90518330984541	0.00128222870851944
ALDH2	10.0071604416667	12.8553843633333	0.361340082281477	0.0130606115025373
ALDH3A2	29.9422511633333	18.77190361	-0.673607734795999	0.000622308077631313
ALDH3B1	4.61190116133333	6.49828645033333	0.49469774576224	0.000145406051830297
ALDH4A1	15.11602177	11.41483323	-0.405168719440168	0.0526952917253398
ALDH5A1	27.9867165666667	20.2075434833333	-0.469848286112459	0.00242058598457611
ALDH6A1	17.94695099	14.5955007666667	-0.298215055139351	0.0220393091039208
ALDH8A1	0.0618821166666667	0.536630926	3.11633574953336	0.0310399413812972
ALDH9A1	88.2009834933333	114.116977266667	0.371646790504832	2.68878375844363e-06
ALDOA	1046.63480833333	892.790927866667	-0.229363872776159	0.00103530614711822
ALDOC	157.294550966667	133.345981233333	-0.238294347694132	0.0332710788226815
ALG1	21.0838241366667	24.2926230533333	0.204381713293185	0.0050016040325512
ALG10	11.05548362	13.0303428933333	0.237112911959047	0.0933819166662238
ALG10B	3.667181345	5.781722675	0.656827800223758	0.00204520744310025
ALG11	6.16226997033333	5.52517440666667	-0.157441883456267	0.214703407098243
ALG12	26.37734273	12.65806756	-1.05924206092827	0.000609013994879717
ALG13	11.88757094	13.41917115	0.174841614123629	0.00142190676802204
ALG14	17.5683643433333	15.1661347033333	-0.212126437358088	0.173871939145144
ALG1L2	3.24511316333333	1.22333834266667	-1.40744531873475	0.0178791288161443
ALG1L9P	0.325158425666667	0.461888257	0.506401059628258	0.222910743585374
ALG2	29.56802146	94.07102369	1.66971269501728	6.15290628145603e-06
ALG3	188.848966633333	125.534536833333	-0.589148559066899	0.00506009992694569
ALG5	43.8306422733333	45.1087549833333	0.041467648160254	0.493132973538182
ALG6	13.3529920466667	20.0114300333333	0.583661219784179	0.0120594210178397
ALG8	142.003465533333	189.4896513	0.416192921359583	0.00090454048086201
ALG9	16.4974654666667	13.8951785	-0.247660030050993	0.0135847220516875
ALKBH1	20.5385465866667	21.68220044	0.078177084747351	0.300905311393108
ALKBH2	142.7430861	65.82934025	-1.11661822487625	1.63272932525039e-05
ALKBH3	21.1292175066667	27.70001605	0.390647472292971	0.0035827232436399
ALKBH3-AS1	0.285333680333333	0.259991867666667	-0.134183552760074	0.703032157309886
ALKBH4	38.8935996066667	39.02204411	0.00475659076946999	0.858245876772691
ALKBH5	45.5145500766667	41.29817656	-0.140249735649344	0.0206135555907353
ALKBH6	32.9340929266667	22.7191849766667	-0.535670735024895	0.00643603955207797
ALKBH7	61.7391867166667	86.5271663366667	0.486966678245671	0.0201798621179937
ALKBH8	28.0120054966667	20.4537266733333	-0.453681549225217	0.0041722448140375
ALMS1	8.80772299733333	11.6987270823333	0.409510559263627	0.0859661818353584
ALMS1-IT1	0.511899459	0.941257701666667	0.878729282797102	0.00277806317453071
ALOX12	2.217567052	2.92319984433333	0.39857073466968	0.031746602898685
ALOX12B	5.08808919066667	1.74324101233333	-1.54535191677634	0.019814178662018
ALOX12P2	2.79576085266667	1.829743471	-0.611599561257431	0.000382213291728646
ALOX15P1	6.12008586466667	1.591994765	-1.94271630220307	0.00471705413829617
ALOX5AP	1.637922184	2.207891506	0.430802463344248	0.084794692796069
ALPK1	0.0837536803333333	9.225605665	6.78334723035234	0.00384597077859718
ALS2	4.26512859266667	3.574365421	-0.254902104998064	0.0108607515347726
ALS2CL	1.325059123	0.109871472333333	-3.59216798261637	0.000466609861712007
ALS2CR12	0.320404839	0.478976597666667	0.580059232399084	0.440531214744279
ALX3	3.10980948166667	3.21881100533333	0.0497016722124112	0.72099419045798
ALYREF	223.5250137	489.723367866667	1.13153075190102	0.00453989225634115
AMACR	0.83045631	0.532735157333333	-0.640485777247717	0.0433569437807518
AMBRA1	20.64375251	20.7974682966667	0.0107026779556719	0.736818524843403
AMD1	93.87966867	149.774848366667	0.673910717635383	0.00293906827240573
AMDHD1	3.45482076533333	1.54564292033333	-1.16040380467748	0.0021501585433141
AMDHD2	16.5550149566667	4.12893521533333	-2.00342662680717	2.13490903444344e-06
AMER1	8.82771513333333	8.55888794833333	-0.0446167149853684	0.61563139489903
AMFR	60.2314325533333	60.73643334	0.0120456181922241	0.754913875242181
