CTRL MM1R	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
ABT1	74.7841729766667	68.8891858666667	-0.118455447864797	0.0262801981510543
ABTB1	23.59754934	23.62875149	0.0019063611940337	0.957100663332467
ABTB2	0.998408824333333	0.737489109333333	-0.437008940448989	0.159759995399503
ACAA1	40.9398147766667	31.92487689	-0.358823518654724	0.00551419991426626
ACAA2	81.7159312933333	114.6673914	0.488765904571131	0.0010021409138956
ACACA	18.5519590333333	13.31442654	-0.478581247140513	0.00353302657265518
ACACB	11.12357657	7.79181604833333	-0.51358920988911	0.0200365257083808
ACAD10	4.59839687366667	4.731653352	0.041213397496671	0.734812238973636
ACAD11	1.905806505	1.231389417	-0.630114576334214	0.0127173664836766
ACAD8	38.19399566	34.4156992666667	-0.150279031929769	0.00164014655541749
ACAD9	97.00527244	76.8869446566667	-0.33532451244404	0.00109440476354592
ACADM	65.02239896	87.12545311	0.42215746964436	0.0051717549067227
ACADS	5.785622833	7.89485385266667	0.448440283081549	0.0669429532333661
ACADSB	8.78619351666667	10.9295273573333	0.314920833262511	0.0432511650401918
ACADVL	250.446831566667	238.9567077	-0.0677550942799815	0.172171086582188
ACAP1	49.1439496066667	59.75481466	0.282041151854304	0.0248545777727808
ACAP2	31.8646116933333	42.33757857	0.409983679101425	0.00374331048772772
ACAP3	35.94761873	27.45100111	-0.389037441901648	0.00811270139977287
ACAT1	100.467602953333	137.774666266667	0.455580271346209	0.00057110309722821
ACAT2	95.22330062	60.0798721833333	-0.664432892704168	0.000115232361025939
ACBD3	75.36944296	73.4291476433333	-0.0376268766125042	0.603199457738178
ACBD4	14.7881206266667	11.0556528766667	-0.419654492666715	0.0146477868754304
ACBD5	14.6788135666667	19.5743490733333	0.415228967564779	0.0126961790969915
ACBD6	127.852890933333	132.4595972	0.051067593911364	0.189964583627532
ACCS	8.08745250466667	3.30973294266667	-1.28897052173486	0.00189890050203231
ACD	50.67580717	38.2458648566667	-0.405993391251971	0.00778380610013023
ACER2	0.579433186	0.347680331	-0.736880861641546	0.0421169933093607
ACER3	9.711715329	12.35518049	0.347318047484095	0.0333425015391248
ACIN1	61.2630827166667	50.5511809133333	-0.277273169241523	0.0288314360051637
ACKR4	1.31540507866667	1.38601644933333	0.0754372340572032	0.776772685114007
ACLY	136.586924366667	109.843121666667	-0.314374847687256	0.0151979312496839
ACN9	21.12754954	19.8269337966667	-0.0916638629219887	0.118208055150445
ACO1	21.4400239566667	18.62284362	-0.203233135420422	0.063632260395686
ACO2	151.417065466667	135.966743366667	-0.155273993245746	0.0905851364035617
ACOT11	0.845610893333333	0.595726048333333	-0.505344919119925	0.285317763435945
ACOT13	20.8753985566667	20.2303813433333	-0.0452802270291762	0.483773692460104
ACOT2	1.086018244	0.193463400666667	-2.48891577036222	0.00132911910095646
ACOT7	68.9427507933333	73.1012057366667	0.0844963393756397	0.0631950346870785
ACOT8	41.57619402	36.8498749733333	-0.174097972174807	0.0277788680214603
ACOT9	31.7253404566667	31.6174026733333	-0.0049167891306316	0.941343088613277
ACOX1	8.816574601	9.60067785933333	0.122918019962712	0.0767339605458579
ACOX3	9.52871202233333	13.0918884433333	0.458320088154056	0.00201074058885405
ACOXL	20.6816752833333	27.4529952833333	0.408610510934017	0.0101459702330818
ACP1	175.109508966667	207.429720166667	0.244365187250873	0.0110341689975748
ACP2	35.6440401633333	25.70965278	-0.471350745942643	0.0165015303770411
ACP5	3.22621627866667	0.463634382333333	-2.79878369371517	0.00836162371256585
ACP6	64.4026386066667	50.1220741466667	-0.361673680094048	0.0082198567949965
ACPT	0.959661054666667	0.437779517	-1.13232049164303	0.119841068486543
ACRC	3.08911237	1.83274996133333	-0.753182376501279	0.00259506417988239
ACRV1	1.40756566433333	1.51984348766667	0.110720536644417	0.681517390229928
ACSBG2	0.827411800666667	0.562653330333333	-0.556359230617246	0.0847725778816435
ACSF2	6.95105518833333	5.68875649933333	-0.289118669880531	0.0695871080748407
ACSF3	12.9434616966667	11.43660038	-0.178565250818246	0.0409640505980165
ACSL1	4.83350688133333	7.39360858633333	0.61320837446525	0.00251648967236208
ACSL3	42.90006135	39.0061596966667	-0.137277744284483	0.042189804412701
ACSL4	33.0354754233333	31.0910073266667	-0.087518747381147	0.437836914268022
ACSL5	40.0336061	48.7025403866667	0.282785452122293	0.0288908253554221
ACSM3	3.417844959	4.841304569	0.502308903089352	0.0426415151977762
ACSS1	149.662696766667	138.336638	-0.113531376237564	0.0402505428690699
ACSS2	22.6441533233333	12.4804073633333	-0.859473572415994	0.00133082368558621
ACTA1	0.588142269333333	0.855536976333333	0.540665029773538	0.507785411128982
ACTA2	0.389050729333333	2.21670960666667	2.51038959734922	0.285690992020788
ACTB	5389.92786833333	5113.31990333333	-0.0760056781729224	0.150416398946234
ACTG1	3249.697024	3508.682871	0.110624338041683	0.0952307868839731
ACTL10	3.992044593	2.741101097	-0.542372297871204	0.0543117782919754
ACTL6A	186.933643033333	247.4010041	0.404325116841738	0.00281332511378797
ACTL8	2.59192121766667	0.429818613333333	-2.59222200241058	0.0336520047127386
ACTN1	2.08387497733333	4.395062484	1.07661495079471	0.0115043813188031
ACTN4	222.8095357	151.558021633333	-0.555940764973756	0.00270615158098644
ACTR10	23.24155065	28.7884984666667	0.30878621669942	0.0118594144219006
ACTR1A	62.5888252133333	69.4204947733333	0.149456550291941	0.0363980378943975
ACTR1B	115.416634933333	105.797214366667	-0.125549531886183	0.00623637484765147
ACTR2	304.694777866667	352.908107266667	0.211927799128119	0.0191743700168736
ACTR3	172.306738966667	215.2785817	0.321225664458915	0.000545922110847944
ACTR3B	9.61554301933333	10.3963193533333	0.112632617786681	0.349297489008392
ACTR3C	6.486748473	5.82949756266667	-0.154123954014401	0.148971201300045
ACTR5	22.0006798666667	19.46795166	-0.176447009267657	0.0201413015923419
ACTR6	20.2803107	29.22600131	0.52717269867841	0.00640451123128227
ACTR8	25.24728983	24.49899006	-0.0434062529271998	0.508053574654797
ACVR1	5.13136515066667	6.23496647666667	0.28103911105934	0.132991233114744
ACVR1B	2.85647875166667	2.03299825333333	-0.490628822584314	0.00902463538428942
ACVR1C	1.80075125633333	3.65814532533333	1.02251347864127	0.0011623016349633
ACVR2A	2.83375044666667	2.65373226066667	-0.0946898911514442	0.296292949321874
ACVR2B	2.13255650233333	2.77766793833333	0.381290173445267	0.00675162084963682
ACVR2B-AS1	0.229347739333333	0.187749194	-0.288729972613959	0.744328522212925
ACY1	1.955943536	1.254101081	-0.641211088734475	0.200487997234678
ACY3	6.258103659	2.549996195	-1.29523046116939	0.00055981783575929
ACYP1	47.8063095366667	40.38381955	-0.243423670525676	0.0405871635332451
ACYP2	27.2322869333333	29.6956109733333	0.124931572517796	0.123776194731874
ADA	298.368287766667	266.826320333333	-0.161193221981687	0.0144064112624242
ADAL	8.552021972	8.877930296	0.0539578219014421	0.64655434902486
ADAM10	201.498899	226.675736166667	0.169858014504934	0.041983300083896
ADAM11	1.03437531866667	0.877709707	-0.23694398841061	0.352758282088111
ADAM15	179.722319133333	135.834256233333	-0.403922222830315	0.00265421681025988
ADAM17	26.4639711133333	27.4163394633333	0.0510063953727286	0.568032327905357
ADAM19	0.409116425666667	0.232495562	-0.815308283786151	0.112824279495736
ADAM1A	4.367218198	4.48312374	0.0377897063286156	0.845316977388917
ADAM22	6.234314504	4.25080148266667	-0.552496051763876	0.00015636099327374
ADAM8	271.066718933333	278.715171	0.0401435405905469	0.565380909134586
ADAM9	50.9563519466667	47.63386783	-0.0972742971769528	0.0982232151855264
ADAMTS13	0.093555934	0.0996585196666667	0.0911639816913748	0.824894935825775
ADAMTS17	0.546823241333333	0.445947179	-0.294201724629538	0.32284234825511
ADAMTSL2	0.331467599	0.561348928666667	0.760029960313977	0.295663272992302
ADAMTSL5	0.515785826666667	0.219036939666667	-1.23559793485338	0.248557296727342
ADAP2	0.175164139333333	0.194377912666667	0.150156845673485	0.827815942637459
ADAR	262.1446096	225.095882466667	-0.219823213712729	0.0141010052934986
ADAT1	9.01113384266667	8.03706416233333	-0.165040047824054	0.24621855482221
ADAT2	7.96187877133333	7.084203292	-0.168503291907659	0.0836885837809726
ADAT3	23.1749380533333	11.9152264833333	-0.959759108148799	0.000980123663614962
ADC	0.587782258333333	1.09900122866667	0.902839280862523	0.0602945030342936
ADCK1	4.50261761666667	3.944231727	-0.191019648697962	0.0502412306789581
ADCK2	58.0356176433333	42.5881613033333	-0.446486138974633	0.00498639617370772
ADCK3	118.179695666667	112.292553	-0.0737199343517106	0.209965563823651
ADCK4	18.4170012866667	10.5085978906667	-0.809467985863612	9.98445949768185e-05
ADCK5	26.23646124	16.4962325266667	-0.669436569313092	0.00845736686512475
ADCY1	8.77087421333333	14.4884780033333	0.724113497824328	0.0019280071218818
ADCY3	110.091619766667	102.405449303333	-0.104412166816814	0.198248891369908
ADCY6	17.90918373	12.4140888833333	-0.528721202661086	0.0279284615679909
ADCY7	71.90892727	63.9128924833333	-0.170063907492003	0.0998868785358609
ADD1	91.2724063966667	94.0980096466667	0.0439854389946253	0.459083976179868
ADD3	38.6749153166667	52.1981118966667	0.432599490035902	0.00689972983254611
ADH5	24.57080538	19.33323799	-0.345861862247723	0.00793900862520484
ADI1	240.905362066667	261.1685096	0.11651444896698	0.0110929305039981
ADIPOR1	195.955948233333	211.000565533333	0.106717499171642	0.00473105465873642
ADIPOR2	81.22826177	82.2353862333333	0.0177775532583106	0.795907290870045
ADK	30.9737652	33.3517462466667	0.106715531666229	0.211999358036164
ADM	269.819906433333	336.476587833333	0.318509335517004	0.0149967094770278
ADM2	1.64282534433333	0.977284020666667	-0.749329301670474	0.00871916727817093
ADM5	0.785889588	0.570169796666667	-0.462935020038386	0.304794997778062
ADNP	53.28574149	52.6467478433333	-0.0174051257050938	0.786786621008324
ADNP2	14.9222390866667	12.6369330266667	-0.239817663591998	0.0541316547515592
ADO	26.7177615233333	26.8934920666667	0.00945795796303301	0.839303907579855
ADORA2A	4.270230014	3.37567848533333	-0.339136280170188	0.131522803207873
ADORA2A-AS1	3.16230364033333	1.90914880866667	-0.728046342034846	0.0321627429025993
ADORA2B	0.339839437333333	0.54903852	0.692054088229901	0.129408849643277
ADPGK	103.813709233333	125.8241501	0.277411879992156	6.83648098470427e-05
ADPRH	1.44159029166667	1.42769240066667	-0.0139760193604593	0.966998376534212
ADPRHL2	55.8622522	55.5866967766667	-0.00713408706796952	0.907830882465597
ADPRM	5.581291912	7.39858200233333	0.406649689133901	0.0123918650344486
ADRBK1	283.554484533333	317.2839007	0.162148346023535	0.0593333932550457
ADRM1	392.2195126	350.1994672	-0.163484421383909	0.0554160581635508
ADSL	172.2217463	189.846066433333	0.140562784790852	0.0503117022664672
ADSS	87.6078731066667	98.7284731566667	0.172405688817528	0.0838479357564264
ADTRP	20.6505508866667	16.2101800566667	-0.349280152503456	0.0103309347162872
AEBP1	1.25258141733333	2.520568815	1.00884496132896	0.0160301332607958
AEBP2	10.8620659266667	11.9011265366667	0.131799617850144	0.122298629739735
AEN	90.7967185733333	71.9337776166667	-0.335970789419307	0.012374051170114
AES	51.39530557	70.0369006266667	0.446478650819833	0.00329537058843831
AFAP1-AS1	27.19213032	25.0525701233333	-0.118230565260954	0.156177439619033
AFF1	39.0436515466667	40.6684491433333	0.0588219890387928	0.216892756635157
AFF4	26.5219199666667	23.0133447466667	-0.204714539074246	0.0173382728465136
AFG3L1P	10.6414336176667	7.42933123533333	-0.518388269391981	0.00951410940763428
AFG3L2	112.291050366667	115.6770672	0.0428599316724969	0.410632917246815
AFMID	18.9961425833333	21.0189677633333	0.145985330530104	0.0244835885447004
AFTPH	52.1358734566667	60.9171999466667	0.224573231622556	0.00885770450460865
AGA	23.9803801633333	32.9047271	0.456440326601321	0.00449797760589816
AGAP1	18.8974582133333	17.35551205	-0.122798268531774	0.0183258898769548
AGAP2	18.4960934	14.6443353666667	-0.33687787019677	0.00803600626849019
AGAP3	53.9563117833333	43.7720897766667	-0.301780472272498	0.0305566984382266
AGAP4	3.85350491833333	3.575061411	-0.108203208159711	0.346781202470235
AGAP5	8.63407177833333	6.65265829433333	-0.376110153168974	0.0632612124856959
AGAP6	27.8238518433333	19.7940823733333	-0.491252968160151	0.00138319743054611
AGAP7	1.21173640733333	0.47851803	-1.34043070923663	0.028878133023623
AGBL3	2.928042783	2.61575546033333	-0.162708960053503	0.486978437535907
AGBL5	37.8325596033333	34.4820526233333	-0.133782730088233	0.0768649343700951
AGER	0.832774295333333	0.426846686333333	-0.964207559172437	0.00962019455518391
AGFG1	27.89189086	35.2769657033333	0.338880733392858	0.00154566073061334
AGFG2	4.03903917433333	4.150993861	0.0394446596101419	0.755812068763514
AGGF1	28.1944757233333	37.0680928666667	0.394765374920298	0.00820520863749796
AGK	65.2256650033333	70.0720621766667	0.103399606457024	0.0564026121674361
AGL	2.99588773333333	4.12858020333333	0.462662169972137	0.0046110595413898
AGMAT	28.5108624933333	29.92304388	0.0697452553637656	0.393554222923322
AGO1	11.94144462	11.8708227066667	-0.00855745330522494	0.836308163235775
AGO2	23.35393104	18.1360857266667	-0.364802295753717	0.0070356667593851
AGO3	7.04447190733333	6.34936607366667	-0.149878999046437	0.163683685385935
AGO4	5.152149998	7.04360710133333	0.45113984038868	0.00334227468297778
AGPAT1	4.121428887	4.66811345066667	0.179695021588737	0.0271436588721023
AGPAT2	0.420248785	1.09874084766667	1.38653559446252	0.0683232642202081
AGPAT3	69.9628532566667	80.1287111566667	0.195730144517117	4.95017051122191e-05
AGPAT4	0.655355988333333	0.380007897	-0.786249389503469	0.00678018710560817
AGPAT5	49.2799441266667	61.9792731266667	0.330785215237781	0.00352628058772556
AGPAT6	38.9715892266667	35.9619928533333	-0.115949793728619	0.0845011716107783
AGPS	26.1061595	26.17599533	0.00385415887567473	0.948964285608364
AGRN	0.371248256	1.254811139	1.75701408745889	0.053978367768604
AGTPBP1	35.3987285066667	33.84744352	-0.0646506689140129	0.367687646458443
AGTRAP	91.7558445766667	98.2328321633333	0.0984052379194818	0.198023337104226
AHCTF1	54.0135547566667	62.3405488566667	0.206849358244913	0.0392346678196902
AHCY	203.7346665	182.890140366667	-0.15571418187356	0.00991873410057921
AHCYL1	24.17846218	16.4582706533333	-0.554909734856826	0.0209916643931761
AHCYL2	11.08208471	9.51928003833333	-0.21930493102815	0.0201105278454552
AHDC1	2.40024968733333	1.97643224733333	-0.280285990805421	0.315715549495136
AHI1	6.09810120166667	6.372559614	0.0635128714889934	0.663581614858416
AHNAK	15.1837263866667	9.12953745766667	-0.733912226168426	0.0191874054811447
AHRR	0.319597553	0.286755033	-0.156437554286454	0.724001297976127
AHSA1	176.370651866667	245.931225566667	0.479644407723155	0.000625350159176269
AHSA2	65.5444695	36.7948727733333	-0.832969307929799	0.00098611231137911
AIDA	41.5249544733333	47.30138671	0.187903892457546	0.158126830862629
AIF1L	0.138670437	0.657788242666667	2.24596296776358	0.0105873266293763
AIFM1	57.3510546033333	53.4363788933333	-0.101997768417304	0.0160446474270806
AIFM2	34.5017603033333	27.95224425	-0.303705851191757	0.000337714659900415
AIG1	9.80013418366667	11.2975742833333	0.20513963509762	0.0322793237574987
AIM1	0.281787745666667	0.348755149	0.307605643604917	0.377595250131947
AIM1L	0.323778909666667	0.312953135	-0.0490623858154769	0.859130003673776
AIM2	25.5579105333333	27.6684001466667	0.114469331548826	0.480495632083512
AIMP1	53.41822778	69.9070268566667	0.388105365055011	0.000615039571977311
AIMP2	69.2280220833333	66.05208266	-0.0677520782538363	0.327337280947763
AIP	127.7541448	76.26123452	-0.744348307321307	0.00163714073759367
AJUBA	0.156167949	0.442823707	1.50363406674141	0.0246744894470648
AK1	4.75265014133333	4.85861810133333	0.0318138338479958	0.678728667860672
AK2	101.935226403333	101.87925358	-0.000792404118532215	0.986616987748525
AK3	49.8935534433333	50.6072539366667	0.0204907701418112	0.616998496616437
AK6	36.4888347133333	49.29812876	0.434077807791745	0.000100282273416495
AK7	0.321768618333333	0.0897121036666667	-1.84264908165376	0.0140977963144003
AK9	1.289306364	1.40858163833333	0.127648065071681	0.502839093553842
AKAP1	59.71520689	52.2648446933333	-0.192257508965751	0.0124604305564615
AKAP10	23.50492303	24.7504580833333	0.0744922707049114	0.2574814542094
AKAP11	17.4932404433333	9.499995321	-0.880798850480071	0.00734431288834377
AKAP13	19.74005241	18.5183701533333	-0.0921686910702435	0.298027102983483
AKAP2	0.761271164	0.678642730666667	-0.165758159705335	0.444154653837239
AKAP3	0.439585410666667	0.544071775666667	0.307653483220842	0.228741635192001
AKAP5	2.19430580933333	2.41070371166667	0.135689746042813	0.344383781837917
AKAP6	1.03934336	0.317063596666667	-1.71282819472548	0.00107660162500298
AKAP8	54.7496412266667	40.95750792	-0.418721574283319	0.0108126632473699
AKAP8L	45.4889149033333	35.4938735566667	-0.357944992081143	0.0161384639146995
AKAP9	27.97113191	25.8248256566667	-0.11518002715675	0.28065294601209
AKIP1	41.0834095633333	35.48360415	-0.211403362800376	0.0156965114878781
AKIRIN1	67.5427059366667	77.8932203066667	0.205697785407198	0.0370273733830803
AKIRIN2	61.6603765466667	54.8654766133333	-0.168445062046869	0.0742747052093025
AKNA	67.8645895833333	58.0216409666667	-0.22606790233255	0.0259189629559891
AKR1A1	134.203903566667	125.516046	-0.0965548251497877	0.00117585046236825
AKR1B1	577.523860233333	504.622128233333	-0.194677080833629	0.0165438889418947
AKR7A2	40.5862859533333	40.98782949	0.01420326888986	0.742034853243925
AKR7A3	0.791680623333333	0.834613499666667	0.0761897146851785	0.904250758370749
AKR7L	0.633177748	0.381043623	-0.732654384034868	0.235768704725165
AKT1	62.7540245366667	64.24091108	0.0337843688004386	0.490459610695882
AKT1S1	38.62879551	32.8838923033333	-0.232295619603144	0.0303555019914692
AKT2	94.1791004833333	76.6364597766667	-0.29737602606096	0.00148769580215856
AKT3	9.134210274	16.3920554933333	0.84364486678216	0.000455036224590221
AKTIP	28.9136417233333	32.4930237366667	0.168379674065576	0.0186151321721993
ALAD	26.30607377	27.6056017633333	0.0695651105207122	0.173278029069628
ALAS1	49.2280650966667	42.3651427433333	-0.216603305699423	0.000905146623250517
ALCAM	7.06917882033333	10.274865359	0.539504947516285	0.00270165973446279
ALDH16A1	70.7660716033333	42.6745245266667	-0.729682754967812	0.00191621220692747
ALDH18A1	69.5627339766667	80.3551474266667	0.208075808659639	0.0132985219877778
ALDH1A3	0.955584381	1.45012106133333	0.601718168360836	0.213887561020633
ALDH1B1	55.4588767333333	51.5992396133333	-0.104068590576635	0.0206081577625252
ALDH1L2	7.459931478	4.89192201266667	-0.608760974386167	0.000628836180155443
ALDH2	0.198747958333333	0.530443573666667	1.416259251351	0.158646754776783
ALDH3A2	38.6984619633333	50.98850976	0.397895944116731	0.00205936435768379
ALDH3B1	7.46922508533333	6.716289338	-0.15329419156462	0.366709983536109
ALDH4A1	13.4291278066667	10.026506599	-0.421546573183887	0.0101693927287971
ALDH5A1	29.7074537133333	38.15104119	0.360897476435734	0.00373189874747467
ALDH6A1	9.04603418566667	10.0660095026667	0.15413451175389	0.288811222100434
ALDH8A1	1.75352915766667	0.703801271666667	-1.31702139396706	0.0106101617455677
ALDH9A1	101.198614733333	93.0120886666667	-0.121699402884106	0.134646659287673
ALDOA	835.747908966667	740.922118266667	-0.173745938051683	0.0207240051391343
ALDOC	35.4540644	12.69500711	-1.48168982232457	0.00145064339111664
ALG1	34.4465710666667	30.96640293	-0.153656570417056	0.00432750451362188
ALG10	13.93993145	14.0333326966667	0.00963420038722429	0.926177339175313
ALG10B	7.19974607833333	8.11431586933333	0.17252343774578	0.0687549511949115
ALG11	5.91536198166667	5.63542025333333	-0.0699432535062905	0.680273138400126
ALG12	27.3738666666667	22.3695149033333	-0.291265264455124	0.0461225694067349
ALG13	11.8828427066667	12.4939973866667	0.0723551230208148	0.261628061028791
ALG14	9.12180391566667	10.9132211916667	0.258685933228838	0.143702320750038
ALG1L2	0.661091165666667	0.967836233	0.549913714865485	0.193420766446304
ALG1L9P	0.906450755	0.574444195	-0.658061896892228	0.0211472885731476
ALG2	62.1108875	70.1031756533333	0.174633616835242	0.0162806554604161
ALG3	198.345249533333	198.881472066667	0.00389503534124786	0.941481012116295
ALG5	78.81278027	69.6070693166667	-0.179195761794867	0.0869241912950495
ALG6	23.238774	25.12864548	0.112798948129316	0.0356827319962105
ALG8	95.7613069133333	120.615118	0.332896000304211	0.000707405033529924
ALG9	15.76873015	14.0735172666667	-0.164083551770047	0.0925506144215667
ALKBH1	7.091155941	8.28750317033333	0.224916694391457	0.12598964617847
ALKBH2	66.50587671	49.44931804	-0.427531203435173	0.00361782308222813
ALKBH3	30.82013202	32.3210032366667	0.0685989379720096	0.4140097724609
ALKBH3-AS1	0.998785266333333	0.972164817	-0.0389736159727555	0.830588748897263
ALKBH4	13.8530685033333	12.10304287	-0.194835767383704	0.0546107941274552
ALKBH5	77.6489708333333	71.1640878433333	-0.12581741812567	0.0886827608612044
ALKBH6	45.9859068466667	35.7706085666667	-0.36241712762038	0.00918970556949624
ALKBH7	88.31263951	83.0271924966667	-0.0890360190778024	0.233748407094599
ALKBH8	11.2904813533333	12.5022945933333	0.147085907819567	0.312279303259413
ALMS1	10.2063601746667	11.2587449766667	0.141577558409941	0.250139357348323
ALMS1-IT1	1.02416845866667	0.948058320333333	-0.111405319028551	0.807803091497199
ALOX12	4.848956163	3.64082581	-0.413408492311395	0.132587891967705
ALOX12B	0.0453214176666667	0.734928738333333	4.01933947229439	0.00933161216298518
ALOX12P2	15.4014521266667	9.64879857666667	-0.674645160877607	0.000903135253812348
ALOX15P1	4.70969445133333	2.85936652566667	-0.719937903255176	0.0447213820901775
ALOX5AP	6.3301919	10.8944720206667	0.7832751399649	0.0131554206851583
ALPK1	0.980444269333333	1.174662506	0.260738781689428	0.3271966653999
ALS2	9.46850278166667	8.86307787433333	-0.095328526443446	0.258783011546563
ALS2CL	0.185489586333333	0.334949061333333	0.852603514823109	0.119333808413487
ALS2CR12	1.34388085666667	0.367451002333333	-1.87078144790641	0.0118273238374748
ALX3	1.85592137566667	1.12415530133333	-0.723294236643926	0.15097992114269
ALYREF	387.9041164	374.410379233333	-0.0510796564792832	0.441504982688231
AMACR	1.32830176233333	0.832676780333333	-0.673754434748305	0.081762073342159
AMBRA1	18.93492858	15.7818015666667	-0.262788074423794	0.00738423863204205
AMD1	138.0171824	195.819851666667	0.504679142737442	0.000534462959889401
AMDHD1	1.592066555	1.61548373633333	0.0210655787448161	0.916994569112089
AMDHD2	60.0062047333333	48.98560624	-0.292753790299224	0.00393500710652821
AMER1	5.63638037266667	6.01285723433333	0.0932817288558634	0.0971258158678162
AMFR	46.8557107133333	47.7135404133333	0.0261738479378521	0.257946829431039
AMH	17.0936671633333	8.56488874233333	-0.996955525583039	0.00361921976947739
AMIGO1	0.923924821	1.11492945633333	0.271105060401427	0.441227694393246
