CTRL MM1R	CTRL KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
ACKR4	1.31540507866667	0.539561984	-1.28564653672036	0.0203304425475737
ACLY	136.586924366667	218.194555166667	0.675795721778829	0.00416528586207685
ACN9	21.12754954	49.0809267933333	1.21603704433774	4.45914620976669e-05
ACO1	21.4400239566667	31.5898002433333	0.559152296461057	0.00192207590239749
ACO2	151.417065466667	44.0483201166667	-1.78136890865616	0.00190504378001706
ACOT11	0.845610893333333	0.0425235093333333	-4.31366139389253	0.0402672044210978
ACOT13	20.8753985566667	29.2435061766667	0.486312552860324	0.00123239648282988
ACOT2	1.086018244	27.2891453333333	4.65120696739809	0.00299305902216387
ACOT7	68.9427507933333	57.86514681	-0.252704213568206	0.0324650822730661
ACOT8	41.57619402	46.45530959	0.160085801619167	0.0625399837537666
ACOT9	31.7253404566667	50.7790137033333	0.678596727083134	0.00372774907733095
ACOX1	8.816574601	15.1962970533333	0.785429662240225	0.00105092037554822
ACOX3	9.52871202233333	6.25339778033333	-0.607640930609233	0.00270159976009277
ACOXL	20.6816752833333	1.312799075	-3.97763502085022	0.00162674270274925
ACP1	175.109508966667	202.703825666667	0.211115888784911	0.0135013807934096
ACP2	35.6440401633333	33.76892405	-0.0779646592899321	0.434342532292634
ACP5	3.22621627866667	2.57078218333333	-0.327635777935744	0.202364278857788
ACP6	64.4026386066667	34.43722005	-0.903151111799915	0.00115305471667839
ACPT	0.959661054666667	0.263838382	-1.86287048983173	0.066281904009626
ACRC	3.08911237	1.240364592	-1.31642810376842	0.0032674613960689
ACRV1	1.40756566433333	2.31600429766667	0.718435703421048	0.00129198304471539
ACSBG2	0.827411800666667	2.60605819566667	1.65519186220998	0.00334712897772603
ACSF2	6.95105518833333	6.13240253733333	-0.180779599215719	0.290138374643536
ACSF3	12.9434616966667	9.422910258	-0.45797890520322	0.0133008068468075
ACSL1	4.83350688133333	16.4267999	1.76490925597491	0.00328744614928741
ACSL3	42.90006135	61.3765807133333	0.516708564686388	0.000263806663684009
ACSL4	33.0354754233333	44.93606906	0.44385781811963	0.0194104856125384
ACSL5	40.0336061	26.13474709	-0.615242376780965	0.0096560186966277
ACSM3	3.417844959	14.6355691	2.09831998585355	6.08557988147724e-06
ACSS1	149.662696766667	46.15999543	-1.69699969006789	0.000131851603321249
ACSS2	22.6441533233333	17.7206192933333	-0.353709573757807	0.0301282442752819
ACTA1	0.588142269333333	1.11194653233333	0.918850333381035	0.214887176777453
ACTA2	0.389050729333333	1.05026078733333	1.43271741462853	0.077327482622213
ACTB	5389.92786833333	2912.31917766667	-0.888097488606193	0.000475030319093097
ACTG1	3249.697024	1616.746164	-1.0072120316019	0.000222378705764577
ACTL10	3.992044593	6.149019126	0.623228457863699	0.0202923273992354
ACTL6A	186.933643033333	151.777670266667	-0.300566683650415	0.0047292122344354
ACTL8	2.59192121766667	0.501663765333333	-2.36922922510547	0.0309726334065389
ACTN1	2.08387497733333	6.18512113833333	1.56953312598175	0.0213690827704875
ACTN4	222.8095357	108.022646773333	-1.04447717501572	0.000186828802138573
ACTR10	23.24155065	27.4083206633333	0.237907608490674	0.0121891808894064
ACTR1A	62.5888252133333	50.02422123	-0.323278294645173	0.00236700284953129
ACTR1B	115.416634933333	51.23018758	-1.17178509441611	0.000272435039693253
ACTR2	304.694777866667	394.6707572	0.373284853877097	0.00787462075174068
ACTR3	172.306738966667	151.864859433333	-0.182191048927116	0.012580279025669
ACTR3B	9.61554301933333	14.80461418	0.622606654815787	0.0536207007952
ACTR3C	6.486748473	4.56776122466667	-0.50600826148701	0.0194113120201738
ACTR5	22.0006798666667	27.3752505866667	0.315324064158945	0.0151877000432012
ACTR6	20.2803107	48.99442558	1.27253785860397	2.27912646185951e-05
ACTR8	25.24728983	29.81723997	0.240018190776151	0.030033824573972
ACVR1	5.13136515066667	8.56873955933333	0.739740310899854	0.0174968880350142
ACVR1B	2.85647875166667	9.45647133066667	1.72706414603572	0.00763050330130517
ACVR1C	1.80075125633333	1.21488335433333	-0.567781109087951	0.0596722687444808
ACVR2A	2.83375044666667	10.5809719133333	1.90068753355853	4.24067757858943e-06
ACVR2B	2.13255650233333	7.84838952166667	1.87981267898587	0.0126393558133506
ACVR2B-AS1	0.229347739333333	0.439897000666667	0.939629077674708	0.108762926941254
ACY1	1.955943536	2.73136952966667	0.481759787634786	0.146381189001154
ACY3	6.258103659	1.23896207633333	-2.33659352714471	0.000713626879065539
ACYP1	47.8063095366667	56.1263982933333	0.231478443111415	0.0322009514737032
ACYP2	27.2322869333333	9.150334144	-1.57342181062817	0.000657520727797504
ADA	298.368287766667	75.1317775866667	-1.98959906477846	0.000149012969049722
ADAL	8.552021972	8.02406474266667	-0.0919323131878078	0.391501438119503
ADAM10	201.498899	156.997636266667	-0.360029117541412	0.00501954983446073
ADAM11	1.03437531866667	6.26201480766667	2.59786716361371	0.00471730681820698
ADAM15	179.722319133333	86.7713277466667	-1.05047927350739	0.000103366982831429
ADAM17	26.4639711133333	41.79248787	0.659214078728678	0.00241717975992372
ADAM19	0.409116425666667	0.137028371	-1.57803683483704	0.0398419613415261
ADAM1A	4.367218198	6.49337992766667	0.572255010068838	0.0386298517746103
ADAM22	6.234314504	24.19063469	1.95614577991916	0.00079968635953364
ADAM8	271.066718933333	3.29018767033333	-6.36433430564626	0.000845039514845847
ADAM9	50.9563519466667	80.2517339233333	0.655270567260315	5.8499586318414e-05
ADAMTS13	0.093555934	1.43689055566667	3.94097720669347	0.0328252122334434
ADAMTS17	0.546823241333333	2.5284689	2.20911756607185	0.00601286327021186
ADAMTSL2	0.331467599	17.90787838	5.75558276160192	0.00180372956362559
ADAMTSL5	0.515785826666667	4.27095976433333	3.04971627195249	0.000975423335086447
ADAP2	0.175164139333333	4.00010573966667	4.51325878403049	0.000954119009859244
ADAR	262.1446096	205.037937866667	-0.354472006298154	0.00391392835213361
ADAT1	9.01113384266667	9.32195528833333	0.0489239459298724	0.764062525309683
ADAT2	7.96187877133333	14.3342662233333	0.848287244312982	0.000374989253023898
ADAT3	23.1749380533333	11.679380337	-0.988601750130176	0.0018679800325706
ADC	0.587782258333333	0.179001469	-1.71531038601203	0.0165351622584922
ADCK1	4.50261761666667	10.794868541	1.26150980686014	0.0111917509650272
ADCK2	58.0356176433333	22.5850237933333	-1.36157214979173	0.000168785213914064
ADCK3	118.179695666667	131.0926396	0.149604496640109	0.0446852333827434
ADCK4	18.4170012866667	7.251608009	-1.34466533010325	2.13149595616223e-05
ADCK5	26.23646124	11.80607506	-1.15204372392203	0.0031595137726669
ADCY1	8.77087421333333	0.108267682333333	-6.34004607558997	0.00296096017549202
ADCY3	110.091619766667	58.9500645966667	-0.901139355155177	0.000968167641798664
ADCY6	17.90918373	5.04362071733333	-1.82816788973943	0.0063435150437511
ADCY7	71.90892727	29.5805045233333	-1.28152422872411	0.00221759841743549
ADD1	91.2724063966667	74.00878603	-0.302482216564657	0.019349751876336
ADD3	38.6749153166667	40.0285456866667	0.0496310680927825	0.393152269122206
ADH5	24.57080538	110.3182367	2.16665425032374	0.000782557494803149
ADI1	240.905362066667	170.221313333333	-0.501054817886201	0.0014294475289847
ADIPOR1	195.955948233333	60.5993614033333	-1.69315487078657	1.44560385905517e-06
ADIPOR2	81.22826177	148.688245933333	0.872236927201322	0.000186435826612941
ADK	30.9737652	42.41483707	0.453522251010001	0.00616807691016873
ADM	269.819906433333	126.0916351	-1.09752421888111	0.000551162770256333
ADM2	1.64282534433333	2.794631847	0.766479131564961	0.0012627324069305
ADM5	0.785889588	2.70940519633333	1.78557762401385	0.0128532726669841
ADNP	53.28574149	58.44191549	0.133253924776034	0.142421536936926
ADNP2	14.9222390866667	21.0492906266667	0.496307585768699	0.00235541730569508
ADO	26.7177615233333	25.18413621	-0.0852838916171702	0.299122013921719
ADORA2A	4.270230014	0.157715752666667	-4.75891511307523	0.0080647508467924
ADORA2A-AS1	3.16230364033333	0.266190882	-3.57044284038359	0.00870937507325458
ADORA2B	0.339839437333333	0.437231365666667	0.363543616727152	0.1070926998582
ADPGK	103.813709233333	109.106900633333	0.071745377054835	0.0519782097739078
ADPRH	1.44159029166667	7.93537750066667	2.46063765585575	0.00413373801637971
ADPRHL2	55.8622522	40.99006636	-0.446599414371965	0.0122592522876977
ADPRM	5.581291912	3.562469053	-0.647721622413344	0.0100655937781425
ADRBK1	283.554484533333	285.259975166667	0.00865136323573243	0.915358028409273
ADRM1	392.2195126	334.295879166667	-0.230535739112786	0.00599511929736594
ADSL	172.2217463	148.857369566667	-0.210336674497679	0.00380878746722077
ADSS	87.6078731066667	122.703037133333	0.486038526623775	0.00281161003488564
ADTRP	20.6505508866667	1.75485755266667	-3.55675443608974	0.00126528790946025
AEBP1	1.25258141733333	3.10501287633333	1.30969487012494	0.0410750727342476
AEBP2	10.8620659266667	24.8472936733333	1.19379019960207	1.86134344897625e-05
AEN	90.7967185733333	70.0180102033333	-0.374914095601908	0.00543478670470703
AES	51.39530557	311.8796475	2.60128091378022	0.00198971590304745
AFAP1-AS1	27.19213032	0.405286846333333	-6.06810201780564	0.00132820070039039
AFF1	39.0436515466667	38.43959889	-0.0224947049255009	0.786014624806498
AFF4	26.5219199666667	10.2508454056667	-1.37144232207287	6.31505224394411e-05
AFG3L1P	10.6414336176667	5.66485698966667	-0.909581083791561	0.00178912382216159
AFG3L2	112.291050366667	258.8966257	1.20513321310216	0.000238026773474417
AFMID	18.9961425833333	75.15683057	1.98419773822682	1.30910439405563e-07
AFTPH	52.1358734566667	32.57657334	-0.678441540543747	0.00215612970356456
AGA	23.9803801633333	4.65609010066667	-2.36466364869288	2.10766549395468e-05
AGAP1	18.8974582133333	0.198678030333333	-6.57161603951281	0.000268956982885899
AGAP2	18.4960934	7.97265268933333	-1.21408886034497	3.17426082798531e-05
AGAP3	53.9563117833333	61.6283776566667	0.191803077859141	0.108778973103262
AGAP4	3.85350491833333	1.19861696933333	-1.68480052829546	0.00331593991897438
AGAP5	8.63407177833333	3.73453852766667	-1.20911110454763	0.0109096429913942
AGAP6	27.8238518433333	8.480041987	-1.71417884260831	1.58604293937039e-05
AGAP7	1.21173640733333	0.413651075333333	-1.55058966142649	0.0219136666654577
AGBL3	2.928042783	1.623936488	-0.850441423704693	0.0199415187035621
AGBL5	37.8325596033333	36.6593935666667	-0.0454454663285027	0.21402458261608
AGER	0.832774295333333	0.480640919333333	-0.792966061212584	0.0173102932049423
AGFG1	27.89189086	41.48734905	0.572825733594197	0.000181281452196618
AGFG2	4.03903917433333	4.96651824866667	0.29822267371682	0.0824924828832294
AGGF1	28.1944757233333	18.3499802066667	-0.619634009370111	0.000248149763336302
AGK	65.2256650033333	108.074863833333	0.728519365422988	0.00276326383761564
AGL	2.99588773333333	18.4108883833333	2.61950377598493	0.000227485683172872
AGMAT	28.5108624933333	5.696963154	-2.32324670297644	0.000754828517872629
AGO1	11.94144462	13.8057991133333	0.209297019406855	0.024839172413086
AGO2	23.35393104	48.1624987	1.0442448305707	0.0111533084774569
AGO3	7.04447190733333	22.4187479866667	1.67014224733739	0.000245465968649037
AGO4	5.152149998	7.34972067066667	0.512514824525144	0.0180826774764144
AGPAT1	4.121428887	10.4754878543333	1.34580092601534	0.00363623935182342
AGPAT2	0.420248785	62.8615118666667	7.22478951180257	0.00362896237448303
AGPAT3	69.9628532566667	32.9267051633333	-1.08733097235879	0.00128184296902242
AGPAT4	0.655355988333333	0.195252611333333	-1.74693694594524	0.000819166659565931
AGPAT5	49.2799441266667	95.4354896133333	0.953525240968994	6.01817140469998e-05
AGPAT6	38.9715892266667	39.9749445333333	0.0366732673917921	0.463965092609212
AGPS	26.1061595	62.8956004833333	1.26856886768871	6.3006263449137e-06
AGRN	0.371248256	7.253605535	4.28824213717059	0.00718697980960694
AGTPBP1	35.3987285066667	52.2522792866667	0.561796429275428	0.000143196047938902
AGTRAP	91.7558445766667	67.1818637166667	-0.449728237842955	0.000586912923211219
AHCTF1	54.0135547566667	107.048330633333	0.986868894154692	3.27697353449952e-05
AHCY	203.7346665	231.1857955	0.182361275440195	0.00209766405340339
AHCYL1	24.17846218	37.9107013	0.648882656852796	0.00273499499360514
AHCYL2	11.08208471	9.21422265066667	-0.26629493549209	0.00650684822943491
AHDC1	2.40024968733333	4.721342247	0.976012575939864	0.0287114951451897
AHI1	6.09810120166667	2.75599236133333	-1.14578820354916	0.00917340264110806
AHNAK	15.1837263866667	29.8347288133333	0.974466763291536	0.00396395970204507
AHRR	0.319597553	3.638579616	3.50904711133674	0.00168267715141245
AHSA1	176.370651866667	539.289169233333	1.61244854395355	2.16697078181975e-07
AHSA2	65.5444695	16.5504593033333	-1.98560279928404	0.00161881774129798
AIDA	41.5249544733333	57.8538701066667	0.47843488448541	0.002004929834368
AIF1L	0.138670437	6.37311881233333	5.52226739781088	5.54926589737737e-07
AIFM1	57.3510546033333	94.89453411	0.726504975369818	0.000991600034550804
AIFM2	34.5017603033333	20.56863445	-0.746223954419728	1.64363677018978e-05
AIG1	9.80013418366667	14.5220530333333	0.56737201869655	0.00461113100646311
AIM1	0.281787745666667	0.871594661333333	1.62904848636975	0.0247760807878617
AIM1L	0.323778909666667	0.190143274666667	-0.767922102322717	0.195802706443995
AIM2	25.5579105333333	0.745522535666667	-5.09937412151829	0.0079440638460113
AIMP1	53.41822778	67.73330251	0.342533226289958	0.00320644081488841
AIMP2	69.2280220833333	84.6591182266667	0.290309332793147	0.00920571105588559
AIP	127.7541448	242.915544066667	0.927084712301644	0.0037296578776379
AJUBA	0.156167949	2.04668057166667	3.7121156578261	0.00110582406853553
AK1	4.75265014133333	6.161590558	0.374570613585467	0.178167951165437
AK2	101.935226403333	225.5616817	1.14586930532261	2.38541856960476e-05
AK3	49.8935534433333	37.01765648	-0.430639858733395	0.00568404371840717
AK6	36.4888347133333	57.7701304766667	0.662868674509073	0.0176992074048618
AK7	0.321768618333333	1.19234714966667	1.88970880104998	0.0414817886510771
AK9	1.289306364	0.252038095666667	-2.35488139724016	0.0032979073053882
AKAP1	59.71520689	61.25272864	0.0366757430917993	0.376319844707714
AKAP10	23.50492303	11.4186587033333	-1.0415697622577	0.000978294464668724
AKAP11	17.4932404433333	9.17867072833333	-0.930440418292067	0.00353341681778756
AKAP13	19.74005241	11.9899719	-0.719297542546805	0.00467683142044917
AKAP2	0.761271164	0.716028333666667	-0.088393754833355	0.531627464841995
AKAP3	0.439585410666667	0.236196083333333	-0.89615846391727	0.0877362530398904
AKAP5	2.19430580933333	3.32231786433333	0.598425509550057	0.00483014887515093
AKAP6	1.03934336	0.0590103393333333	-4.13856078056198	0.000824423602689778
AKAP8	54.7496412266667	37.1219068766667	-0.560578690120645	0.00347404672039473
AKAP8L	45.4889149033333	51.6411224766667	0.183005338688611	0.108327119513125
AKAP9	27.97113191	37.1703753266667	0.410214619190536	0.00876408975400976
AKIP1	41.0834095633333	29.2090136133333	-0.49214227841989	0.00551606022430428
AKIRIN1	67.5427059366667	88.1569109933333	0.38427369432559	9.39840370971901e-06
AKIRIN2	61.6603765466667	61.6567218866667	-8.55122270418204e-05	0.999138630773719
AKNA	67.8645895833333	18.05680761	-1.91011614955068	0.00160691193583286
AKR1A1	134.203903566667	52.05102749	-1.36642808778574	1.4280301113675e-06
AKR1B1	577.523860233333	256.142413833333	-1.17293438814933	2.15255615047245e-05
AKR7A2	40.5862859533333	26.3219902833333	-0.624723745582243	0.000507980885152353
AKR7A3	0.791680623333333	0.859451837333333	0.118498253701208	0.870341204446785
AKR7L	0.633177748	1.14496910266667	0.854626206978059	0.0172698850884397
AKT1	62.7540245366667	84.0573222266667	0.421665513139161	0.00771993466139629
AKT1S1	38.62879551	16.8372532066667	-1.19801989396159	0.000160857119147667
AKT2	94.1791004833333	34.3097718066667	-1.45678741273481	3.60071486491921e-05
AKT3	9.134210274	0.434035341666667	-4.39539557651018	0.0031761629301195
AKTIP	28.9136417233333	22.0183739733333	-0.39304239841299	0.0018499776091467
ALAD	26.30607377	61.4081144166667	1.22303336502607	0.000660295312330804
ALAS1	49.2280650966667	64.1705315733333	0.382429898486704	0.0323146661766003
ALCAM	7.06917882033333	0.303131704333333	-4.54352598085007	0.00229453153474502
ALDH16A1	70.7660716033333	21.6088916333333	-1.71143275885817	1.57814304022727e-05
ALDH18A1	69.5627339766667	71.08834321	0.0312983766997452	0.568650302361109
ALDH1A3	0.955584381	1.40551460133333	0.556643263092796	0.0714057744442163
ALDH1B1	55.4588767333333	61.2182372	0.14254310630682	0.046509651927189
ALDH1L2	7.459931478	57.94124839	2.95735648493742	0.000542144752338891
ALDH2	0.198747958333333	10.388374737	5.70788611160276	0.00164480284906708
ALDH3A2	38.6984619633333	18.1016758866667	-1.09615295798151	0.00220811625846556
ALDH3B1	7.46922508533333	3.42025713433333	-1.12685378378619	0.00788530234159423
ALDH4A1	13.4291278066667	10.45369315	-0.3613528906032	0.00322668720255886
ALDH5A1	29.7074537133333	33.78567	0.185586511206748	0.0270821702263946
ALDH6A1	9.04603418566667	13.0731719333333	0.531251870409228	0.0134399052096288
ALDH8A1	1.75352915766667	0.771448271666667	-1.18462009255996	0.00682034761435736
ALDH9A1	101.198614733333	109.459397	0.113206272326814	0.113099944635957
ALDOA	835.747908966667	922.975559766667	0.14322460582355	0.041996821241245
ALDOC	35.4540644	119.419897033333	1.75202029947857	0.00297640955562254
ALG1	34.4465710666667	29.4500295166667	-0.226091299101646	0.000474363177715867
ALG10	13.93993145	15.84094009	0.184434488821521	0.0833212327632595
ALG10B	7.19974607833333	6.92835677566667	-0.0554328027336665	0.606770985837443
ALG11	5.91536198166667	7.84020756966667	0.406425395412443	0.0514163357862234
ALG12	27.3738666666667	11.39807223	-1.26400939523125	0.00216758726147525
ALG13	11.8828427066667	13.0769351033333	0.138144439676249	0.138006441576079
ALG14	9.12180391566667	17.94369335	0.976085807562931	0.00377234686830096
ALG1L2	0.661091165666667	0.967576518333333	0.549526521938666	0.382428349361653
ALG1L9P	0.906450755	0.565645288666667	-0.680331009551517	0.0608821710996037
ALG2	62.1108875	86.13639131	0.471776700494586	0.0035623387886353
ALG3	198.345249533333	150.3028462	-0.400141515625285	0.00433238302717889
ALG5	78.81278027	58.4766296533333	-0.430569433068642	0.00483947850106186
ALG6	23.238774	21.35364092	-0.122051880267875	0.016119149078647
ALG8	95.7613069133333	214.2136103	1.16153539936123	0.000293001489223437
ALG9	15.76873015	18.3115728466667	0.21568922960007	0.00160201077613726
ALKBH1	7.091155941	27.8295550033333	1.97252511221169	6.9443216279333e-06
ALKBH2	66.50587671	72.7882850666667	0.130224445882715	0.0694435276414208
ALKBH3	30.82013202	29.7845366833333	-0.0493095244889305	0.497732529564922
ALKBH3-AS1	0.998785266333333	0.370373675333333	-1.43119297808451	0.00299791647548548
ALKBH4	13.8530685033333	39.3223451633333	1.50514379210305	0.0040681115106934
ALKBH5	77.6489708333333	51.0646451866667	-0.604642022079308	0.00965103399875659
ALKBH6	45.9859068466667	20.8074208566667	-1.14409364108461	0.000832222177434565
ALKBH7	88.31263951	75.8145698533333	-0.220144805970176	0.050156128084718
ALKBH8	11.2904813533333	25.7043734966667	1.18690685447611	0.000604914622659562
ALMS1	10.2063601746667	13.76382907	0.431413421441664	0.00928817623656226
ALMS1-IT1	1.02416845866667	1.09590544466667	0.0976702929548259	0.827085532603353
ALOX12	4.848956163	2.386106905	-1.02301552940553	0.00590760216132519
ALOX12B	0.0453214176666667	2.60075476333333	5.84259356760422	0.0203038318044461
ALOX12P2	15.4014521266667	1.600522819	-3.26645123094759	6.4660329083152e-05
ALOX15P1	4.70969445133333	1.23517867133333	-1.9309137198744	0.0072335700070523
ALOX5AP	6.3301919	0.366063578333333	-4.11208309139101	1.0239239116418e-06
ALPK1	0.980444269333333	5.78933894233333	2.56189109117128	2.14846364178767e-05
ALS2	9.46850278166667	5.37651429733333	-0.816465168296504	0.00159397954171522
ALS2CL	0.185489586333333	0.338064723	0.865961285055501	0.122652578472198
ALS2CR12	1.34388085666667	0.322268882	-2.06006844509524	0.017253674249998
ALX3	1.85592137566667	4.323434417	1.22004221158581	0.0139375967866016
ALYREF	387.9041164	534.369621733333	0.462137908987802	0.00445352955373216
AMACR	1.32830176233333	0.901828688	-0.558657624735032	0.144891451033031
AMBRA1	18.93492858	20.1614471433333	0.0905492163786337	0.179499405525184
AMD1	138.0171824	183.913165266667	0.414176871547126	0.00165005778447334
AMDHD1	1.592066555	1.89555998266667	0.251723461750868	0.160507432412126
AMDHD2	60.0062047333333	5.228455342	-3.52065499043142	0.00011756121662318
AMER1	5.63638037266667	9.640285593	0.774306911258768	0.00184144319232288
AMFR	46.8557107133333	69.1693119433333	0.561907212986881	0.0129076042786703
