siIRF4 KMS12BM	siIRF4 MM1S	LOG2_FOLD_CHANGE	P_VALUE
ADCK1	10.7210424933333	4.651248227	-1.20475535695246	0.000538746666958733
ADCK2	59.12098277	56.4869177166667	-0.0657534713904409	0.43871182497764
ADCK3	148.3285381	140.141653333333	-0.0819103742369897	0.102643035327573
ADCK4	19.3163581966667	14.9148160666667	-0.373076935671025	0.00687433420431258
ADCK5	61.78681626	15.15373601	-2.02762551608415	0.00161682811865646
ADCY1	0.158546784	9.156527371	5.85182003854643	0.00291369361692143
ADCY3	34.96167733	103.44541156	1.56502334751975	0.0042427015642456
ADCY6	5.28334455566667	12.52362119	1.24512837205708	0.00771919924019785
ADCY7	28.04138415	89.6674566133333	1.67702691283045	0.00227326873286721
ADD1	78.88183586	103.628252513333	0.393652349525361	0.00254631802774131
ADD3	84.88845482	47.01057939	-0.852582893258356	0.0117102968832945
ADH5	91.0175315266667	21.53818716	-2.07924763440541	5.71123736297346e-05
ADI1	127.4247012	245.930901966667	0.948608055097758	4.27230699721728e-05
ADIPOR1	107.927194233333	197.3678893	0.870828866048976	5.01099319359773e-05
ADIPOR2	89.7730470766667	67.9963437733333	-0.400825190441918	0.0235716075596843
ADK	28.43084236	34.1642088533333	0.2650288740778	0.00500595195069674
ADM	11.54328886	242.013853566667	4.38996340025988	2.11243789810402e-05
ADM2	0.185119341666667	1.15436447433333	2.64057126248539	0.000470873414985019
ADM5	9.034867549	0.505810541666667	-4.15883444152913	0.00171384695024487
ADNP	63.9258804433333	55.6080004533333	-0.201107663868301	0.0877136987818075
ADNP2	32.3289783433333	11.48164645	-1.49349837925851	0.00118481635838439
ADO	23.3382910933333	27.5518236833333	0.239448889392021	0.00771692322958915
ADORA2A	2.19389353133333	3.12968053533333	0.512521886314484	0.0568948600643608
ADORA2A-AS1	1.340633683	2.30379125466667	0.781094914178943	0.0161543297715505
ADORA2B	4.38772671766667	0.861182588333333	-2.34908261661421	0.00412286016598341
ADPGK	55.0579379	129.8723091	1.23807137499431	0.000579080357811401
ADPRH	7.51242498733333	2.83104410733333	-1.40794445393655	0.00330010243409129
ADPRHL2	25.9402509066667	58.0078623333333	1.16105602097553	5.73631884922232e-05
ADPRM	3.718237814	10.2929116353333	1.46896019488932	0.0108096283807094
ADRBK1	470.786402233333	347.3777111	-0.438567462541042	0.00478967509146037
ADRM1	318.984760066667	285.029683566667	-0.162375326631793	0.0499307754046838
ADSL	153.943185266667	169.434033	0.138325683798244	0.037905588686521
ADSS	92.9973790533333	95.4986902	0.0382908888903454	0.537771887597312
ADTRP	0.393639209	31.27184183	6.31184645296826	0.00170615494826069
AEBP1	1.92573060166667	2.495774057	0.374081439812782	0.210180355032151
AEBP2	23.9067807	13.20531762	-0.856300866789309	0.00539563892407472
AEN	27.3350496266667	62.8416861833333	1.20096989714738	4.53702059071236e-05
AES	635.1204064	74.2491242166667	-3.09658421031201	0.000130641055833581
AFAP1-AS1	0.127042365	18.8416706966667	7.21247340978532	0.00403252771498351
AFF1	17.7371835533333	41.5752704666667	1.22894870336165	0.00255481432567925
AFF4	10.3005457666667	28.18530262	1.4522222779478	0.00479770489566541
AFG3L1P	10.49325402	6.51131435333333	-0.688441439784666	0.000655819454365603
AFG3L2	152.014393233333	108.324117433333	-0.488853446994103	9.06309241494425e-05
AFMID	35.62615682	27.5110653666667	-0.372924851664	0.00130162332734395
AFTPH	32.9823892966667	73.4803167733333	1.15566193223362	0.000910929098432752
AGA	10.1202676893333	32.1589231566667	1.66797164760457	0.000294520215554559
AGAP1	2.66648482766667	21.5541678733333	3.01495584227089	0.000707380354452357
AGAP2	33.01052454	17.88211077	-0.884409023764177	0.00698227215129362
AGAP3	124.8122099	41.4916058366667	-1.58886767485037	3.81467733370473e-06
AGAP4	1.498364853	3.842851298	1.35878818738719	0.000214911733618531
AGAP5	3.835023535	6.39796364366667	0.738377363011836	0.00397109901006718
AGAP6	7.09075199966667	19.5345793666667	1.46201964698383	1.80050595919979e-05
AGAP7	0.889944504333333	1.749100207	0.974825664894627	0.0218692969701329
AGBL3	2.09037874733333	3.973989118	0.926823559939482	0.0407722648887033
AGBL5	30.6357018733333	33.4006957266667	0.124664249645537	0.172722572679864
AGER	2.42955939666667	0.714521835	-1.76564469890304	0.00242558631263364
AGFG1	12.6173941	32.9348184933333	1.38419962143252	0.00164111285597889
AGFG2	6.80370156766667	2.4867369	-1.45206598450706	0.000512578913412491
AGGF1	25.9417153533333	39.5082478433333	0.606879986870906	0.000217704631926785
AGK	57.8889162066667	54.52488867	-0.0863722276110784	0.211803482724902
AGL	7.99541070766667	5.61872013233333	-0.508930602208537	0.00785569666062246
AGMAT	18.64049821	42.14780097	1.17701694175978	0.000250139158768186
AGO1	7.855345747	12.1448997466667	0.6286038997677	0.0148593073895996
AGO2	33.35432694	15.89474501	-1.06932405696695	0.000212954985030866
AGO3	7.934106455	6.88597184533333	-0.204407472640942	0.0309116277042548
AGO4	8.764016458	15.5478375766667	0.827049842801309	0.00187396846568396
AGPAT1	10.59977265	5.35757411966667	-0.9843815121702	0.000140065461568292
AGPAT2	67.7710071566667	1.412296052	-5.58455376195221	0.000485918775689288
AGPAT3	77.57852542	88.8516902466667	0.19574186725409	0.0085562886077165
AGPAT4	10.9632446266667	0.805421820666667	-3.76678646539931	0.00103512458985781
AGPAT5	28.1521744333333	64.6550815966667	1.19951740549717	2.95941005887137e-05
AGPAT6	37.3344579166667	39.5238113166667	0.0822142902485291	0.198102735948133
AGPS	35.1130902666667	23.2836646833333	-0.592690825837709	0.000207124919557544
AGRN	35.9213541766667	1.10136373966667	-5.027478816892	0.00782663559230387
AGTPBP1	49.0624064633333	37.0755584566667	-0.404149574746289	0.00258950500463287
AGTRAP	24.15072425	135.531720366667	2.48849218556956	0.000523827634483827
AHCTF1	42.7727656966667	50.8673739166667	0.250048120210592	0.0698250157088196
AHCY	233.5641655	162.044427333333	-0.527429538623409	0.000116399738703352
AHCYL1	48.04216249	17.4813011566667	-1.45848852102042	0.000124931229138619
AHCYL2	8.79844320866667	9.46168001566667	0.104848094480686	0.184821646694111
AHDC1	4.98014433166667	2.496323074	-0.996382894454471	0.000216367557646688
AHI1	5.79924592233333	6.16394067333333	0.087987657903497	0.00226214571898131
AHNAK	206.473038533333	6.218896074	-5.05315108705891	0.00178901805869557
AHRR	4.165790891	0.446256027333333	-3.22264686258064	0.0001503885174288
AHSA1	598.616468166667	186.0820415	-1.68569313870035	0.000895599968119918
AHSA2	57.0336250666667	50.9267550766667	-0.163388938253429	0.255726379142084
AIDA	37.25939746	49.4981364933333	0.409769867668988	0.000110700788476498
AIF1L	22.9921880333333	0.382580640666667	-5.90923608297019	0.000501289149672482
AIFM1	69.9354313766667	50.8796014733333	-0.458936182765314	0.00116209538899042
AIFM2	25.1714805933333	17.25014276	-0.545181777207416	0.0122015879561286
AIG1	8.77667688733333	8.77675202333333	1.23506734949413e-05	0.999757239021797
AIM1	1.74784183266667	0.574657517666667	-1.60480033199192	0.00779876311300232
AIM1L	1.74983156633333	0.258336282	-2.75989387725257	0.000395304152184156
AIM2	46.6515502566667	41.7460481966667	-0.160285389115723	0.321850607027259
AIMP1	34.8994382533333	62.03840577	0.829957798456476	0.000470264170801762
AIMP2	38.17879281	55.8045384666667	0.547610971871943	0.00596304429190039
AIP	335.327805666667	87.7152083766667	-1.93467320849266	7.49498669899934e-08
AJUBA	1.169249777	0.367098501	-1.67134402510467	0.0120253134080439
AK1	48.1173880766667	5.004429157	-3.26528091294678	0.00598596351993024
AK2	70.84733048	83.7305615466667	0.24104080715456	0.0141729591744949
AK3	43.91345145	54.9967634366667	0.324683788520256	0.0127373134796718
AK6	41.2502639433333	40.7900966533333	-0.0161844249524936	0.832602018743166
AK7	6.86918347933333	0.0811758506666667	-6.40294421184197	0.00121946253257372
AK9	0.625944688	2.07267353033333	1.72738581021708	0.000998185061969613
AKAP1	26.71024654	43.7259840066667	0.711097558477823	0.00277725040840776
AKAP10	7.61342699233333	27.78714919	1.8677999316237	0.000616523328128228
AKAP11	9.57210260033333	9.33600076133333	-0.0360311820557471	0.747424935702585
AKAP13	26.6347563033333	29.0988531933333	0.127652215693236	0.122747432284283
AKAP2	0.322050549	0.889381025666667	1.46551447482582	0.00843809166187925
AKAP3	0.276386433333333	1.12958777566667	2.03103767439891	0.000724234608932715
AKAP5	8.92292264233333	3.21573356133333	-1.47236845506179	0.000272848590291116
AKAP6	0.083723726	0.592766669333333	2.82375590551645	0.00607504134281536
AKAP8	53.0579265366667	41.5201701766667	-0.353755940434823	0.000624229825266526
AKAP8L	62.67097004	42.9716098566667	-0.544413497577723	0.0023209816786136
AKAP9	19.0185205633333	34.88357618	0.875142924927016	0.000139765119511609
AKIP1	17.75102658	32.10458359	0.854876825275958	0.00298388194375813
AKIRIN1	40.4649597466667	87.7838253466667	1.11728197942375	0.000518465817384008
AKIRIN2	94.9263263466667	67.9037067833333	-0.483317920226145	0.00517029426180791
AKNA	101.27228978	87.2351466166667	-0.215258064489575	0.0396172438195644
AKR1A1	82.1736140766667	147.592008933333	0.844867487323746	0.000315680434846974
AKR1B1	412.421615433333	461.8607814	0.163338098109855	0.00207916487547573
AKR7A2	70.3555373233333	37.640295	-0.902386040043915	0.0115882108706678
AKR7A3	2.86330732033333	0.557962782333333	-2.35944172527994	0.0364220492639074
AKR7L	2.49763268433333	0.423939483666667	-2.55863107845988	0.0110358662469901
AKT1	153.398293166667	56.1244442733333	-1.45058127041688	0.00377382306366932
AKT1S1	42.2295883233333	40.22201525	-0.0702688160108105	0.20624365227536
AKT2	85.6544917066667	81.3734561733333	-0.0739706354104005	0.152183133869044
AKT3	17.4641401066667	19.3212788766667	0.145794979851309	0.211457221016432
AKTIP	6.11202657833333	39.0586246166667	2.67591842595282	0.000681520727933899
ALAD	64.3837614166667	31.24961429	-1.0428584812671	0.000248083220130764
ALAS1	56.8085264166667	41.2530330533333	-0.461607285957704	0.00350118233672378
ALCAM	0.043407695	8.61349594133333	7.63250427402289	0.000850817304025744
ALDH16A1	60.8618405633333	38.1633085466667	-0.6733517136068	0.0033998699365038
ALDH18A1	84.9407241733333	72.75558512	-0.223398407123789	0.00300480924633984
ALDH1A3	2.63773428566667	1.471813301	-0.841704563195049	0.0329156052377821
ALDH1B1	87.63616916	44.4780946266667	-0.978431434632825	0.000585208019444918
ALDH1L2	2.73632222	2.40330248966667	-0.187219883583318	0.30215138503886
ALDH2	12.8206603033333	1.049250505	-3.61103950439037	9.05689445093127e-05
ALDH3A2	32.97903893	46.2533255733333	0.488007741265241	0.00581939886034113
ALDH3B1	6.37177362266667	13.91521304	1.12689607970191	0.00558230125482762
ALDH4A1	16.1423521666667	8.89624890233333	-0.859581756834813	0.000180661975534569
ALDH5A1	32.2007642633333	29.51982607	-0.125410709032034	0.118563964492872
ALDH6A1	24.5235468666667	12.9029472033333	-0.92646701877206	0.00167093229042564
ALDH8A1	0.141055295666667	1.138294804	3.0125415104235	0.00594484546095512
ALDH9A1	93.71334703	103.248249966667	0.139790886480126	0.0117374528718484
ALDOA	1028.552636	593.988687233333	-0.79210826575573	0.000108892520714119
ALDOC	157.165452233333	15.7952913733333	-3.3147176667534	0.00213773024050695
ALG1	22.1331261566667	31.5761953066667	0.512630111203617	0.00206916481224879
ALG10	12.0207437466667	11.7448435033333	-0.0334986711622421	0.486689358071933
ALG10B	4.38036591933333	7.67414879433333	0.808955345484267	0.00567859679574163
ALG11	6.15180248566667	6.50922459666667	0.0814765105567773	0.713757122209173
ALG12	24.5474250233333	22.9027771566667	-0.100049148618242	0.375559384052824
ALG13	13.31574533	13.75068923	0.0463707494724212	0.570825651058049
ALG14	16.02401919	10.4507358316667	-0.616631528603725	0.00513183423325341
ALG1L2	3.46162034133333	0.822232473666667	-2.07382924685866	0.00267039343065452
ALG1L9P	0.586047095333333	0.938309632333333	0.679047469804516	0.100753389099316
ALG2	26.0279818566667	72.7603930466667	1.48308988316593	3.57345895596816e-06
ALG3	169.906249366667	159.625230233333	-0.0900502168641113	0.309070676970428
ALG5	39.1245978166667	56.1995970966667	0.522483865723385	0.00142834439607174
ALG6	13.2788412766667	22.3062366266667	0.748317869987833	0.000348520383360656
ALG8	137.3192434	97.9973747433333	-0.486718807057865	0.00568725260368562
ALG9	15.7691756	11.7789225566667	-0.420899660355727	0.00706788172839699
ALKBH1	22.12558942	8.316087757	-1.41173900104554	0.00647341322388355
ALKBH2	131.2478476	43.8660769333333	-1.58111617052253	0.000473370388641282
ALKBH3	21.3866084933333	31.2828421633333	0.54866387601793	0.0117565484256866
ALKBH3-AS1	0.117777519666667	1.29643363566667	3.46041225497558	0.0237970220588995
ALKBH4	40.81654834	12.8785687466667	-1.66418191655395	4.86461571075151e-05
ALKBH5	44.24186957	76.2530110733333	0.785381955551672	0.000982151451706351
ALKBH6	31.8894761233333	32.07560723	0.00839618017802587	0.912788762730134
ALKBH7	69.81488641	96.6718878866667	0.469561725451958	0.000496123486844552
ALKBH8	26.4098385833333	10.138507166	-1.38123024395425	3.1336058378851e-05
ALMS1	8.46612171666667	9.50997082566667	0.167739684945029	0.2664422722545
ALMS1-IT1	0.611196698666667	0.667685751333333	0.127532502115973	0.759934854227681
ALOX12	2.42770609366667	5.080066808	1.06525369540597	0.0381893490426108
ALOX12B	4.487425905	0.860917779666667	-2.38194075035721	0.000138616242741445
ALOX12P2	3.35668591	10.4480220333333	1.63812039104785	0.00061004045121655
ALOX15P1	7.96900324066667	5.67117076466667	-0.490752685896979	0.158833619609711
ALOX5AP	2.22836902533333	28.3397260833333	3.66876574132331	4.04273830990816e-05
ALPK1	0.103150619	1.68589348266667	4.03068900359633	0.00179634226567635
ALS2	5.15652833533333	7.49713361166667	0.539939024562777	0.00315597893134387
ALS2CL	1.51632370466667	0.311775242666667	-2.28199949611181	0.012008022998206
ALS2CR12	0.602345927	0.783007075	0.378433079187308	0.460181059644793
ALX3	2.66711780266667	1.22054915933333	-1.12775114515179	0.0601037885515644
ALYREF	205.9511888	274.6141586	0.415103556286127	0.00355802695488332
AMACR	0.862056194333333	1.03315306066667	0.261200182390205	0.164682272762852
AMBRA1	21.38508966	17.8630749933333	-0.259624805045787	0.0295287278668239
AMD1	92.1921071766667	158.908868933333	0.785484497916655	0.000220646241169337
AMDHD1	4.78923504666667	1.94423768166667	-1.3005906439137	0.0434343941947066
AMDHD2	15.2113624033333	52.3292139166667	1.78246721351049	0.00321108489331188
AMER1	8.89919422233333	6.871551548	-0.373038826933459	0.00590539110824406
AMFR	60.8281542166667	54.98635265	-0.145665634358256	0.02936029116962
