siIRF4 KMS12BM	CTRL KMS12BM	CTRL MM1R	siIRF4 MM1R	CTRL KMS12PE	siIRF4 MM1S	CTRL MM1S	siIRF4 KMS12PE
ABHD14A	37.6959880166667	45.5832528066667	18.31002975	15.65439109	42.8201581	14.7200823433333	16.8853592766667	34.8926599533333
ABHD14B	90.1236557533333	83.38047477	53.9047367666667	63.9371027	44.5619923366667	49.1462512766667	42.1083401466667	51.8838458333333
ABHD15	60.1484455166667	54.94406649	17.7290554866667	18.7771202566667	19.3189233533333	23.8939309833333	16.2363522	20.3202434966667
ABHD16A	3.84814107366667	3.665506334	4.900759433	5.28634280133333	4.59035059066667	5.076302848	5.24814111466667	4.76749155633333
ABHD16B	35.9127867033333	36.6523415366667	8.74352183266667	7.844522558	9.993668256	5.43596659533333	5.806552714	12.1996906
ABHD17A	111.876264133333	109.8037795	197.8218257	185.066531166667	56.1185882566667	129.383842133333	110.444030133333	62.24924843
ABHD17B	34.2393449766667	31.7468843066667	25.6677638566667	26.3023009766667	44.6737999866667	39.55985191	35.7413994066667	42.8985218733333
ABHD17C	25.76037189	28.6048493466667	9.17948127833333	6.64659941033333	22.66864953	16.6712823033333	20.0478414733333	19.0658999633333
ABHD2	94.58664109	78.95659923	114.725413866667	149.916136066667	28.8740321266667	180.527640366667	139.601071933333	28.5986639533333
ABHD3	71.3370248133333	78.9352410666667	91.36458638	69.07647131	32.1252063766667	95.18685708	116.8221322	23.5919188466667
ABHD4	15.42945388	15.5692394166667	62.5351062333333	81.6074769266667	18.1953141333333	68.34340438	48.9658854	20.20392407
ABHD5	7.67683927966667	7.940653183	10.7750883293333	9.30569867166667	9.89320682433333	11.6753616633333	14.2725011066667	8.72417118
ABHD6	15.10119849	15.6264830366667	6.423806455	6.941835228	23.3527338633333	9.942226013	8.76810621266667	18.3473729533333
ABHD8	11.5246360466667	9.678977378	16.7221743833333	17.5498696733333	6.13615560033333	17.6057987233333	16.2186272933333	7.68976826033333
ABI1	43.8911538933333	37.6460777666667	71.4985205833333	87.6680266433333	137.705805566667	121.978908533333	93.4344711166667	147.199827866667
ABI2	18.4197311833333	16.7862094633333	12.6056564833333	12.0427769033333	30.99562087	17.5080187566667	18.6021803233333	34.5548153366667
ABL1	46.4406773433333	42.8238235633333	12.38650454	14.63894878	44.1893291	15.0746403933333	13.25507105	45.8873105866667
ABL2	8.21872706366667	8.78288062566667	12.9794967733333	11.73026812	15.9063749033333	11.10961023	12.1204380933333	12.1874482266667
ABLIM1	18.2904954866667	14.67982703	14.4656307	34.1735097566667	5.36587465466667	65.95776819	32.7221347633333	6.306466695
ABR	26.1318653666667	24.0192008733333	100.200218346667	120.510403233333	0.946206295	87.1460955	64.9397121433333	0.373448214666667
ABRACL	105.427570333333	118.715525766667	88.5590961433333	92.7058500833333	215.017982066667	132.8166261	138.7038121	217.642528933333
ABT1	125.436596866667	135.516212333333	74.7841729766667	70.98308137	111.1418329	64.0198559866667	68.8891858666667	106.1773278
ABTB1	31.77935632	23.2821345766667	23.59754934	48.6085846833333	3.779085602	46.3145385766667	23.62875149	7.41825222766667
ABTB2	0.335656391	0.515041247666667	0.998408824333333	0.877369466333333	1.02312492533333	0.673802694	0.737489109333333	0.901065089
ACAA1	118.0211366	115.014273566667	40.9398147766667	46.92185648	49.2417169866667	40.6271038433333	31.92487689	58.55711672
ACAA2	172.876921566667	140.0604109	81.7159312933333	72.6674422133333	88.4084836833333	103.1057971	114.6673914	97.43420784
ACACA	22.8072783166667	25.4430267633333	18.5519590333333	13.6470344	62.06647504	10.5586621866667	13.31442654	49.7807392633333
ACACB	2.61769966166667	2.16212126566667	11.12357657	7.77912208933333	7.293132837	5.51729508566667	7.79181604833333	4.330977514
ACAD10	12.4291451666667	11.2237823733333	4.59839687366667	5.083455474	7.84801375166667	5.48653485133333	4.731653352	8.82186098533333
ACAD11	4.016365857	4.30541921566667	1.905806505	3.12225495633333	1.05998596666667	1.36799528733333	1.231389417	0.957168939666667
ACAD8	52.2209907233333	47.6777142033333	38.19399566	39.2778465933333	52.09373815	35.2962606766667	34.4156992666667	61.6787423466667
ACAD9	70.7491050566667	66.7227910133333	97.00527244	79.86857211	37.3165305066667	64.2353215333333	76.8869446566667	41.5574556566667
ACADM	108.919941166667	95.5023533666667	65.02239896	63.6325801866667	110.2046262	82.8349304833333	87.12545311	118.602029933333
ACADS	26.98328634	22.1983305033333	5.785622833	4.72886056866667	12.78358755	6.16698864033333	7.89485385266667	16.55303021
ACADSB	16.0164709266667	14.1657028633333	8.78619351666667	12.4405241633333	7.65702933466667	14.8535398033333	10.9295273573333	6.32819500966667
ACADVL	164.0550469	156.1941832	250.446831566667	219.045943233333	79.0757144733333	226.002176133333	238.9567077	94.52589636
ACAP1	108.364355433333	88.5421951833333	49.1439496066667	68.3269533233333	26.40033499	94.48210097	59.75481466	45.6702295166667
ACAP2	45.1981185433333	43.0808565766667	31.8646116933333	34.8774921233333	49.8513041366667	49.5838819533333	42.33757857	42.6308298333333
ACAP3	76.24411866	73.03620799	35.94761873	29.6733774666667	28.2756024633333	22.47001773	27.45100111	43.2537656466667
ACAT1	256.632069066667	264.813057566667	100.467602953333	92.9046822933333	203.6247046	127.770811333333	137.774666266667	187.844780166667
ACAT2	150.765880233333	177.8974579	95.22330062	57.2554548966667	198.413525066667	36.3649296	60.0798721833333	163.708181433333
ACBD3	41.4781554833333	43.8691329766667	75.36944296	75.8883969866667	81.0162271766667	78.9787482866667	73.4291476433333	61.9215169333333
ACBD4	32.0041700433333	30.1143679433333	14.7881206266667	15.78140964	7.67879895566667	13.57544962	11.0556528766667	8.379954361
ACBD5	10.1954339133333	9.95234355966667	14.6788135666667	18.85830252	40.6328038333333	26.3780175466667	19.5743490733333	39.5874896566667
ACBD6	91.8944848333333	89.59688015	127.852890933333	122.337203066667	82.24213099	131.6344759	132.4595972	88.7754431566667
ACCS	2.03249685866667	1.212707704	8.08745250466667	15.28059001	2.319902221	6.65987219366667	3.30973294266667	4.17560621133333
ACD	28.7443494566667	32.83512952	50.67580717	36.7125187433333	26.6702292433333	24.78595706	38.2458648566667	27.64368023
ACER2	1.442080825	1.363402089	0.579433186	0.551806214	0.502005277666667	0.329153282333333	0.347680331	0.347799991333333
ACER3	5.25389182966667	4.854962915	9.711715329	7.523221924	7.17740270866667	11.10405785	12.35518049	5.86719144466667
ACIN1	112.160026533333	110.7844856	61.2630827166667	64.5000274666667	71.0952711566667	50.89567604	50.5511809133333	63.9210415133333
ACKR4	0.577600961666667	0.744748358333333	1.31540507866667	1.05159387466667	0.539561984	1.30932555133333	1.38601644933333	0.650143207333333
ACLY	185.155639533333	202.818205166667	136.586924366667	119.916576633333	218.194555166667	102.717125833333	109.843121666667	214.624264
ACN9	60.8221773033333	56.96317699	21.12754954	20.1994053466667	49.0809267933333	18.9630289866667	19.8269337966667	47.14244281
ACO1	38.5549275266667	37.2328315166667	21.4400239566667	19.8660038666667	31.5898002433333	18.64177022	18.62284362	27.90453978
ACO2	92.15611144	92.34161372	151.417065466667	146.088245866667	44.0483201166667	143.234949833333	135.966743366667	43.6614752133333
ACOT11	1.11816117933333	0.756349511	0.845610893333333	1.10419608733333	0.0425235093333333	1.13956369866667	0.595726048333333	0.0604011653333333
ACOT13	29.9698206733333	29.7728199933333	20.8753985566667	18.93137004	29.2435061766667	18.1129448133333	20.2303813433333	27.1408487
ACOT2	18.5456625466667	17.66168198	1.086018244	1.139081765	27.2891453333333	0.198130253333333	0.193463400666667	34.0562520433333
ACOT7	109.059125866667	107.758590533333	68.9427507933333	41.7243821033333	57.86514681	45.4104228266667	73.1012057366667	61.1682214733333
ACOT8	66.6060980033333	58.7569115	41.57619402	46.7576177666667	46.45530959	41.3513335833333	36.8498749733333	54.11101799
ACOT9	58.7373252433333	60.0532701466667	31.7253404566667	25.87756431	50.7790137033333	27.0436350233333	31.6174026733333	49.8466997
ACOX1	5.46092856433333	4.353348888	8.816574601	10.4603957933333	15.1962970533333	12.33925397	9.60067785933333	17.7364304433333
ACOX3	5.15787648233333	5.27539152566667	9.52871202233333	12.1381525133333	6.25339778033333	13.38605234	13.0918884433333	8.347656741
ACOXL	0.936565156333333	0.728421503666667	20.6816752833333	20.5488113266667	1.312799075	28.66187048	27.4529952833333	4.40343889633333
ACP1	163.339366433333	166.764306633333	175.109508966667	168.656263633333	202.703825666667	192.8723171	207.429720166667	213.613769266667
ACP2	35.7927461566667	33.4386622333333	35.6440401633333	39.9601219266667	33.76892405	28.6612049866667	25.70965278	34.46006193
ACP5	39.86423451	20.22794151	3.22621627866667	11.51961546	2.57078218333333	1.637387704	0.463634382333333	4.66796317
ACP6	24.01260945	27.13964812	64.4026386066667	83.5095158766667	34.43722005	70.7534523533333	50.1220741466667	31.61648278
ACPT	2.69548886133333	3.27151761766667	0.959661054666667	0.992004041	0.263838382	0.280402574333333	0.437779517	0.528097964
ACRC	2.49234349266667	2.55422553466667	3.08911237	5.142117087	1.240364592	3.43499874066667	1.83274996133333	1.374729892
ACRV1	1.749481319	1.78902280033333	1.40756566433333	0.978337859333333	2.31600429766667	1.04802781033333	1.51984348766667	2.34461094466667
ACSBG2	1.250005331	1.00415767433333	0.827411800666667	0.453003972666667	2.60605819566667	0.498204023666667	0.562653330333333	2.11741328433333
ACSF2	25.30398113	18.16955885	6.95105518833333	8.14813060566667	6.13240253733333	7.53278216666667	5.68875649933333	8.628450761
ACSF3	9.063202038	7.99603442766667	12.9434616966667	14.731405	9.422910258	15.27000948	11.43660038	10.53693233
ACSL1	7.35030883233333	7.60023288866667	4.83350688133333	5.601966569	16.4267999	9.36814400366667	7.39360858633333	19.0110400366667
ACSL3	48.97212314	50.86472418	42.90006135	34.35357822	61.3765807133333	35.07407186	39.0061596966667	49.30049694
ACSL4	33.1844984333333	32.3736140933333	33.0354754233333	25.6997282466667	44.93606906	27.4635675933333	31.0910073266667	42.12576076
ACSL5	8.271243075	5.59629816166667	40.0336061	45.2140451333333	26.13474709	55.48571599	48.7025403866667	26.5356617033333
ACSM3	8.64711146333333	4.720362509	3.417844959	3.76533658066667	14.6355691	4.953829869	4.841304569	20.33403013
ACSS1	285.765304	214.461678833333	149.662696766667	253.1854242	46.15999543	279.7122941	138.336638	60.00253159
ACSS2	17.43403984	18.39015289	22.6441533233333	26.6801787966667	17.7206192933333	21.65666382	12.4804073633333	16.3848149833333
ACTA1	0.410571946	0.362286649333333	0.588142269333333	0.705707693333333	1.11194653233333	0.811786750333333	0.855536976333333	0.862507749
ACTA2	1.567829723	1.38019991966667	0.389050729333333	0.573700218333333	1.05026078733333	1.52789330133333	2.21670960666667	0.504544739666667
ACTB	2755.90288166667	2537.603197	5389.92786833333	4730.96611033333	2912.31917766667	5521.92915	5113.31990333333	3251.541421
ACTG1	1539.19813433333	1450.49212566667	3249.697024	2627.72085366667	1616.746164	3653.803113	3508.682871	1835.682872
ACTL10	12.4513554066667	10.9850327493333	3.992044593	4.525535072	6.149019126	2.78044441066667	2.741101097	6.74560575566667
ACTL6A	129.448256433333	136.0675264	186.933643033333	156.7018079	151.777670266667	198.7360812	247.4010041	141.458946766667
ACTL8	326.502457333333	366.6393248	2.59192121766667	3.509700066	0.501663765333333	0.261223581333333	0.429818613333333	0.567068501333333
ACTN1	0.978762153	0.986773895	2.08387497733333	2.01279024366667	6.18512113833333	5.396360429	4.395062484	6.25050822633333
ACTN4	128.1699848	121.5587653	222.8095357	175.7516626	108.022646773333	130.845959133333	151.558021633333	96.6144018133333
ACTR10	36.6973388566667	30.7019800966667	23.24155065	24.2753958066667	27.4083206633333	31.5080775333333	28.7884984666667	28.0387609333333
ACTR1A	60.2602605033333	58.8158082266667	62.5888252133333	63.13512779	50.02422123	70.2921483	69.4204947733333	44.08331378
ACTR1B	112.405799833333	103.231736766667	115.416634933333	106.725018833333	51.23018758	101.611049553333	105.797214366667	61.1288387
ACTR2	340.977508433333	304.497828666667	304.694777866667	361.8851364	394.6707572	415.0992761	352.908107266667	401.102719766667
ACTR3	143.143426966667	125.361407233333	172.306738966667	173.875036433333	151.864859433333	241.134402933333	215.2785817	161.470652
ACTR3B	31.6799997033333	29.7870288133333	9.61554301933333	12.0689092066667	14.80461418	12.6558600633333	10.3963193533333	18.1987307233333
ACTR3C	5.895518856	4.97981064066667	6.486748473	7.27553448266667	4.56776122466667	7.21971326133333	5.82949756266667	5.83066486033333
ACTR5	16.32229866	20.6088371066667	22.0006798666667	18.60862322	27.3752505866667	17.5822739533333	19.46795166	24.47422769
ACTR6	49.89768156	47.3612123066667	20.2803107	22.7332143266667	48.99442558	28.4668427933333	29.22600131	45.11604684
ACTR8	32.9269725366667	30.1296341133333	25.24728983	26.4606810433333	29.81723997	24.8722138233333	24.49899006	29.38464941
ACVR1	0.574284412666667	0.633071344	5.13136515066667	4.60680715033333	8.56873955933333	5.15073804933333	6.23496647666667	6.21586121066667
ACVR1B	9.43565042666667	7.88593163233333	2.85647875166667	3.626132071	9.45647133066667	2.76567872	2.03299825333333	9.15504816233333
ACVR1C	1.732424215	1.959939611	1.80075125633333	1.44874210933333	1.21488335433333	2.148779623	3.65814532533333	1.33887348733333
ACVR2A	3.613481698	2.90115439766667	2.83375044666667	3.85816911166667	10.5809719133333	3.87484249333333	2.65373226066667	7.73806985633333
ACVR2B	9.68927226333333	11.8232245733333	2.13255650233333	1.750109733	7.84838952166667	3.02966226933333	2.77766793833333	6.09049314833333
ACVR2B-AS1	0.706465419	0.880617803666667	0.229347739333333	0.113302092333333	0.439897000666667	0.192054376666667	0.187749194	0.568774264666667
ACY1	3.98303859733333	4.112417383	1.955943536	2.58889332166667	2.73136952966667	1.47508782633333	1.254101081	2.95879373466667
ACY3	134.0158945	92.6331505633333	6.258103659	11.75609848	1.23896207633333	5.334906807	2.549996195	2.93695453266667
ACYP1	83.18222109	82.36040228	47.8063095366667	32.4102977933333	56.1263982933333	27.22239483	40.38381955	55.4584482633333
ACYP2	2.093144908	1.051046896	27.2322869333333	30.5644642866667	9.150334144	31.11339534	29.6956109733333	10.9612655733333
ADA	43.7083219066667	41.6882016566667	298.368287766667	287.748953133333	75.1317775866667	231.0344525	266.826320333333	87.96324804
ADAL	4.781374974	5.22690184166667	8.552021972	7.939974811	8.02406474266667	8.374938171	8.877930296	7.386171844
ADAM10	91.7766078266667	97.1436376566667	201.498899	186.5485153	156.997636266667	196.799037933333	226.675736166667	157.4281556
ADAM11	4.518164489	4.28142457133333	1.03437531866667	1.570644305	6.26201480766667	1.12137999166667	0.877709707	10.3894376466667
ADAM15	135.9538706	148.722715166667	179.722319133333	148.6024843	86.7713277466667	123.723930966667	135.834256233333	104.484771033333
ADAM17	32.62567942	33.2796547066667	26.4639711133333	27.76108051	41.79248787	30.7445359566667	27.4163394633333	38.0809415866667
ADAM19	9.760482453	6.308678694	0.409116425666667	0.567140014333333	0.137028371	0.290584167	0.232495562	0.0924206626666667
ADAM1A	3.94998429766667	4.738140717	4.367218198	3.90234632933333	6.49337992766667	4.654222801	4.48312374	7.08988265633333
ADAM22	13.2084551	12.44505676	6.234314504	4.54932999333333	24.19063469	3.95247771466667	4.25080148266667	24.8846473533333
ADAM8	15.16573254	16.8260954966667	271.066718933333	242.125610466667	3.29018767033333	224.868971366667	278.715171	1.493587201
ADAM9	31.23472965	35.29793576	50.9563519466667	48.1684935233333	80.2517339233333	42.87668076	47.63386783	70.6667916866667
ADAMTS13	4.12499442166667	3.341624479	0.093555934	0.202895475333333	1.43689055566667	0.179264495333333	0.0996585196666667	2.64335025066667
ADAMTS17	0.116309954	0.10214746	0.546823241333333	0.479139204	2.5284689	0.418616697666667	0.445947179	5.79565489166667
ADAMTSL2	0.431472049666667	0.602235968333333	0.331467599	0.441787676666667	17.90787838	1.22203437833333	0.561348928666667	23.8640115166667
ADAMTSL5	8.40085039533333	8.06777129566667	0.515785826666667	0.749491962666667	4.27095976433333	0.491646972333333	0.219036939666667	3.200521748
ADAP2	4.226780824	4.64663268666667	0.175164139333333	0.302279896666667	4.00010573966667	0.354692054333333	0.194377912666667	4.28442204433333
ADAR	117.222016433333	110.717885966667	262.1446096	278.391082233333	205.037937866667	248.844053466667	225.095882466667	189.303740533333
ADAT1	7.568138603	7.294576945	9.01113384266667	8.71210566	9.32195528833333	7.73280731533333	8.03706416233333	8.470339287
ADAT2	18.75103075	18.1909447166667	7.96187877133333	9.15431830066667	14.3342662233333	8.19276770166667	7.084203292	17.8918251966667
ADAT3	16.0606691566667	16.4144644133333	23.1749380533333	25.54101977	11.679380337	15.6041747966667	11.9152264833333	14.9203513733333
ADC	0.226500149	0.263911183666667	0.587782258333333	1.19020335066667	0.179001469	2.01777557066667	1.09900122866667	0.445856905
ADCK1	10.7210424933333	10.2723006166667	4.50261761666667	5.15618018933333	10.794868541	4.651248227	3.944231727	8.907401301
ADCK2	59.12098277	55.8772970333333	58.0356176433333	65.7372579533333	22.5850237933333	56.4869177166667	42.5881613033333	20.8638455533333
ADCK3	148.3285381	150.783804633333	118.179695666667	150.503078166667	131.0926396	140.141653333333	112.292553	135.6389302
ADCK4	19.3163581966667	16.5098818133333	18.4170012866667	20.26685106	7.251608009	14.9148160666667	10.5085978906667	8.41368245033333
ADCK5	61.78681626	55.45837986	26.23646124	26.1834196333333	11.80607506	15.15373601	16.4962325266667	16.0928847666667
ADCY1	0.158546784	0.076900129	8.77087421333333	5.511194646	0.108267682333333	9.156527371	14.4884780033333	0.0177949013333333
ADCY3	34.96167733	42.7087364533333	110.091619766667	97.77162659	58.9500645966667	103.44541156	102.405449303333	71.9706325133333
ADCY6	5.28334455566667	4.14558830266667	17.90918373	15.54194589	5.04362071733333	12.52362119	12.4140888833333	5.86403381333333
ADCY7	28.04138415	28.6297186233333	71.90892727	101.309228113333	29.5805045233333	89.6674566133333	63.9128924833333	30.64682796
ADD1	78.88183586	66.36132622	91.2724063966667	91.8180812566667	74.00878603	103.628252513333	94.0980096466667	76.92409634
ADD3	84.88845482	78.1024602766667	38.6749153166667	32.3018446633333	40.0285456866667	47.01057939	52.1981118966667	40.7042311866667
ADH5	91.0175315266667	84.9131855166667	24.57080538	25.1081271366667	110.3182367	21.53818716	19.33323799	103.563292333333
ADI1	127.4247012	118.417222066667	240.905362066667	233.080700966667	170.221313333333	245.930901966667	261.1685096	132.570472966667
ADIPOR1	107.927194233333	105.380366933333	195.955948233333	173.072425733333	60.5993614033333	197.3678893	211.000565533333	52.4678610033333
ADIPOR2	89.7730470766667	90.8509381333333	81.22826177	69.80183963	148.688245933333	67.9963437733333	82.2353862333333	166.998894466667
ADK	28.43084236	28.1259804466667	30.9737652	36.33249997	42.41483707	34.1642088533333	33.3517462466667	43.2685588533333
ADM	11.54328886	10.5811085163333	269.819906433333	226.743786133333	126.0916351	242.013853566667	336.476587833333	118.441755066667
ADM2	0.185119341666667	0.192561987333333	1.64282534433333	1.26815820666667	2.794631847	1.15436447433333	0.977284020666667	4.93708768933333
ADM5	9.034867549	10.74764439	0.785889588	0.366000279333333	2.70940519633333	0.505810541666667	0.570169796666667	2.643073513
ADNP	63.9258804433333	64.5613295433333	53.28574149	51.03038998	58.44191549	55.6080004533333	52.6467478433333	55.9321453133333
ADNP2	32.3289783433333	34.5355158466667	14.9222390866667	12.3184292866667	21.0492906266667	11.48164645	12.6369330266667	17.6362797733333
ADO	23.3382910933333	24.82952762	26.7177615233333	25.53608999	25.18413621	27.5518236833333	26.8934920666667	34.1049366866667
ADORA2A	2.19389353133333	1.47248415566667	4.270230014	5.027597915	0.157715752666667	3.12968053533333	3.37567848533333	0.317398016666667
ADORA2A-AS1	1.340633683	1.14241311033333	3.16230364033333	2.95775518966667	0.266190882	2.30379125466667	1.90914880866667	0.241796608666667
ADORA2B	4.38772671766667	4.36238726333333	0.339839437333333	0.53946601	0.437231365666667	0.861182588333333	0.54903852	0.397995541666667
ADPGK	55.0579379	65.05717376	103.813709233333	114.400438633333	109.106900633333	129.8723091	125.8241501	76.8989884533333
ADPRH	7.51242498733333	5.865142529	1.44159029166667	2.21953242633333	7.93537750066667	2.83104410733333	1.42769240066667	10.2217566423333
ADPRHL2	25.9402509066667	27.3156023566667	55.8622522	54.2277645733333	40.99006636	58.0078623333333	55.5866967766667	40.7550079466667
ADPRM	3.718237814	3.39543135333333	5.581291912	8.13350254866667	3.562469053	10.2929116353333	7.39858200233333	3.697905185
ADRBK1	470.786402233333	411.651786033333	283.554484533333	288.7104777	285.259975166667	347.3777111	317.2839007	407.5739865
ADRM1	318.984760066667	367.358233266667	392.2195126	326.209164166667	334.295879166667	285.029683566667	350.1994672	313.170388433333
ADSL	153.943185266667	156.9159595	172.2217463	164.760071833333	148.857369566667	169.434033	189.846066433333	140.867588866667
ADSS	92.9973790533333	92.8707486533333	87.6078731066667	85.7199097366667	122.703037133333	95.4986902	98.7284731566667	122.542642966667
ADTRP	0.393639209	0.374009251333333	20.6505508866667	41.04866871	1.75485755266667	31.27184183	16.2101800566667	4.86904944133333
AEBP1	1.92573060166667	2.228399879	1.25258141733333	0.794052415333333	3.10501287633333	2.495774057	2.520568815	1.719196594
AEBP2	23.9067807	23.10538876	10.8620659266667	10.0447359376667	24.8472936733333	13.20531762	11.9011265366667	20.5709411766667
AEN	27.3350496266667	32.6350209266667	90.7967185733333	87.29544901	70.0180102033333	62.8416861833333	71.9337776166667	53.32191601
AES	635.1204064	547.4969433	51.39530557	49.4414516766667	311.8796475	74.2491242166667	70.0369006266667	401.417630333333
AFAP1-AS1	0.127042365	0.059542656	27.19213032	23.7931396866667	0.405286846333333	18.8416706966667	25.0525701233333	0.176320297666667
AFF1	17.7371835533333	19.39145768	39.0436515466667	38.7809584133333	38.43959889	41.5752704666667	40.6684491433333	38.1606504533333
AFF4	10.3005457666667	8.963019985	26.5219199666667	28.5366111866667	10.2508454056667	28.18530262	23.0133447466667	10.217620579
AFG3L1P	10.49325402	9.781221491	10.6414336176667	10.0474244306667	5.66485698966667	6.51131435333333	7.42933123533333	6.136083307
AFG3L2	152.014393233333	155.021057166667	112.291050366667	99.7328173533333	258.8966257	108.324117433333	115.6770672	227.336632166667
AFMID	35.62615682	37.0160286466667	18.9961425833333	25.1661247433333	75.15683057	27.5110653666667	21.0189677633333	104.555888
