CTRL MM1R	siIRF4 MM1S	LOG2_FOLD_CHANGE	P_VALUE
ACTA2	0.389050729333333	1.52789330133333	1.97351360861023	0.000885343639796682
ACTB	5389.92786833333	5521.92915	0.0349064113295577	0.544833734457919
ACTG1	3249.697024	3653.803113	0.169093676762177	0.0344557979787049
ACTL10	3.992044593	2.78044441066667	-0.521812342665059	0.0770666260182001
ACTL6A	186.933643033333	198.7360812	0.088327583678933	0.0624266272908876
ACTL8	2.59192121766667	0.261223581333333	-3.31066482396283	0.0299500161640454
ACTN1	2.08387497733333	5.396360429	1.37271798541628	0.00571572375926051
ACTN4	222.8095357	130.845959133333	-0.767941606933622	0.000852564186912152
ACTR10	23.24155065	31.5080775333333	0.439015404005924	0.00833051444080347
ACTR1A	62.5888252133333	70.2921483	0.167458450606869	0.0129250495472193
ACTR1B	115.416634933333	101.611049553333	-0.183793879255928	0.00145247404888101
ACTR2	304.694777866667	415.0992761	0.446091641968508	0.00111495053534644
ACTR3	172.306738966667	241.134402933333	0.484858369761039	0.000112289285075258
ACTR3B	9.61554301933333	12.6558600633333	0.39636531462741	0.00268649745621987
ACTR3C	6.486748473	7.21971326133333	0.154446041406696	0.451908059709247
ACTR5	22.0006798666667	17.5822739533333	-0.323426437306632	0.00240860786474931
ACTR6	20.2803107	28.4668427933333	0.489202740223715	0.00147329421681937
ACTR8	25.24728983	24.8722138233333	-0.0215936055803726	0.738336031113765
ACVR1	5.13136515066667	5.15073804933333	0.00543647877548707	0.97865106667079
ACVR1B	2.85647875166667	2.76567872	-0.0466042252844009	0.763248938450183
ACVR1C	1.80075125633333	2.148779623	0.254918617965865	0.27919478604784
ACVR2A	2.83375044666667	3.87484249333333	0.451424954771138	0.00379766015289784
ACVR2B	2.13255650233333	3.02966226933333	0.506573012253544	0.000267046953786966
ACVR2B-AS1	0.229347739333333	0.192054376666667	-0.256021845566767	0.751062935601882
ACY1	1.955943536	1.47508782633333	-0.407063868594801	0.411868083311189
ACY3	6.258103659	5.334906807	-0.230262486021914	0.305078059341825
ACYP1	47.8063095366667	27.22239483	-0.812407049140992	0.00184677454969525
ACYP2	27.2322869333333	31.11339534	0.192217698575914	0.0443824752378089
ADA	298.368287766667	231.0344525	-0.368986199745727	0.00366488136653945
ADAL	8.552021972	8.374938171	-0.03018702003433	0.770227239974473
ADAM10	201.498899	196.799037933333	-0.0340487878444875	0.556009098543039
ADAM11	1.03437531866667	1.12137999166667	0.116515477337376	0.658268791463821
ADAM15	179.722319133333	123.723930966667	-0.538645006912376	0.00279695907249592
ADAM17	26.4639711133333	30.7445359566667	0.216300466779901	0.0731472142785613
ADAM19	0.409116425666667	0.290584167	-0.493555364049871	0.305333948043075
ADAM1A	4.367218198	4.654222801	0.0918256613935402	0.628626997471962
ADAM22	6.234314504	3.95247771466667	-0.657473608560772	0.0114836859156115
ADAM8	271.066718933333	224.868971366667	-0.269563388632697	0.0664036860164811
ADAM9	50.9563519466667	42.87668076	-0.249068770417505	0.00604379324122816
ADAMTS13	0.093555934	0.179264495333333	0.938188712287612	0.0328161955945114
ADAMTS17	0.546823241333333	0.418616697666667	-0.385444703775627	0.266273849679612
ADAMTSL2	0.331467599	1.22203437833333	1.88234511297918	0.00263932964401674
ADAMTSL5	0.515785826666667	0.491646972333333	-0.0691493712026001	0.914002275186301
ADAP2	0.175164139333333	0.354692054333333	1.01785956409351	0.12930261266788
ADAR	262.1446096	248.844053466667	-0.0751209685765488	0.253390670288093
ADAT1	9.01113384266667	7.73280731533333	-0.220716382559156	0.164560848242187
ADAT2	7.96187877133333	8.19276770166667	0.0412420042014029	0.63955340410947
ADAT3	23.1749380533333	15.6041747966667	-0.570633418013211	0.00494821099946219
ADC	0.587782258333333	2.01777557066667	1.7794119996695	0.00200636128880787
ADCK1	4.50261761666667	4.651248227	0.0468539729372104	0.769443840041835
ADCK2	58.0356176433333	56.4869177166667	-0.0390218031888129	0.501098039170048
ADCK3	118.179695666667	140.141653333333	0.245903632926554	0.00569827137158577
ADCK4	18.4170012866667	14.9148160666667	-0.304291990367101	0.00180206521062617
ADCK5	26.23646124	15.15373601	-0.791899622794364	0.00830657784503689
ADCY1	8.77087421333333	9.156527371	0.0620799108437697	0.603764168903049
ADCY3	110.091619766667	103.44541156	-0.0898350001368727	0.340509305327188
ADCY6	17.90918373	12.52362119	-0.51604780711969	0.0443907404542674
ADCY7	71.90892727	89.6674566133333	0.318413588875156	0.0202412219843393
ADD1	91.2724063966667	103.628252513333	0.183166709745177	0.0385628249185642
ADD3	38.6749153166667	47.01057939	0.28158732866012	0.0083634655467529
ADH5	24.57080538	21.53818716	-0.190048321716694	0.0464232669946076
ADI1	240.905362066667	245.930901966667	0.0297865199380878	0.37041452937621
ADIPOR1	195.955948233333	197.3678893	0.0103579235758362	0.604036198866028
ADIPOR2	81.22826177	67.9963437733333	-0.256524598616288	0.0420637141517791
ADK	30.9737652	34.1642088533333	0.141438949415934	0.109920967577946
ADM	269.819906433333	242.013853566667	-0.156907155687944	0.000722301482615574
ADM2	1.64282534433333	1.15436447433333	-0.509080302907467	0.0234047531797996
ADM5	0.785889588	0.505810541666667	-0.63572953342132	0.208626984381205
ADNP	53.28574149	55.6080004533333	0.0615429219397001	0.52717997641244
ADNP2	14.9222390866667	11.48164645	-0.378134491637863	0.0168340906322824
ADO	26.7177615233333	27.5518236833333	0.0443486749103202	0.31802429815092
ADORA2A	4.270230014	3.12968053533333	-0.448298381639083	0.0754543157242902
ADORA2A-AS1	3.16230364033333	2.30379125466667	-0.456965899220667	0.0732102570141103
ADORA2B	0.339839437333333	0.861182588333333	1.34146586831767	0.0800517409549386
ADPGK	103.813709233333	129.8723091	0.323096884446814	0.00926353033779069
ADPRH	1.44159029166667	2.83104410733333	0.973673025913779	0.000443353259735253
ADPRHL2	55.8622522	58.0078623333333	0.0543747151104619	0.376097210176347
ADPRM	5.581291912	10.2929116353333	0.882980137121116	0.0292596848401784
ADRBK1	283.554484533333	347.3777111	0.292879215633368	0.00916981002243166
ADRM1	392.2195126	285.029683566667	-0.460549137938488	0.00282234990054147
ADSL	172.2217463	169.434033	-0.0235436345761144	0.499579027800449
ADSS	87.6078731066667	95.4986902	0.124420419035773	0.0735746785889676
ADTRP	20.6505508866667	31.27184183	0.598683924374837	0.00459671360305468
AEBP1	1.25258141733333	2.495774057	0.99458295148005	0.0160364143839777
AEBP2	10.8620659266667	13.20531762	0.281820477492705	0.0170250648552774
AEN	90.7967185733333	62.8416861833333	-0.530918267037143	0.00454679568999874
AES	51.39530557	74.2491242166667	0.530737418980961	0.00197983121687314
AFAP1-AS1	27.19213032	18.8416706966667	-0.529262286385506	0.00641693376250726
AFF1	39.0436515466667	41.5752704666667	0.0906376620883753	0.228212460234864
AFF4	26.5219199666667	28.18530262	0.0877578391263103	0.325638590236321
AFG3L1P	10.6414336176667	6.51131435333333	-0.708671828553674	0.00415005844063162
AFG3L2	112.291050366667	108.324117433333	-0.0518884667009778	0.369126061147587
AFMID	18.9961425833333	27.5110653666667	0.534305519047575	0.00114949247562616
AFTPH	52.1358734566667	73.4803167733333	0.495081447529302	0.000720217059500421
AGA	23.9803801633333	32.1589231566667	0.423364568481534	0.000288827753216633
AGAP1	18.8974582133333	21.5541678733333	0.189774667457685	0.051804923252049
AGAP2	18.4960934	17.88211077	-0.0487035486449355	0.161872443721978
AGAP3	53.9563117833333	41.4916058366667	-0.378972240889469	0.00280013230912541
AGAP4	3.85350491833333	3.842851298	-0.00399408099295422	0.963483776131226
AGAP5	8.63407177833333	6.39796364366667	-0.432428292139861	0.0459020417615396
AGAP6	27.8238518433333	19.5345793666667	-0.510291965048035	0.00114299115120239
AGAP7	1.21173640733333	1.749100207	0.529537045344152	0.0698204718942605
AGBL3	2.928042783	3.973989118	0.440651288385172	0.114102601582502
AGBL5	37.8325596033333	33.4006957266667	-0.179750232879727	0.079021648933032
AGER	0.832774295333333	0.714521835	-0.220947439491623	0.208176274599304
AGFG1	27.89189086	32.9348184933333	0.239767857794533	0.010760440311104
AGFG2	4.03903917433333	2.4867369	-0.699758262081926	0.0194105417843009
AGGF1	28.1944757233333	39.5082478433333	0.48674134918895	0.000112013332578887
AGK	65.2256650033333	54.52488867	-0.2585248288602	0.0246873911758678
AGL	2.99588773333333	5.61872013233333	0.907257979804746	0.0100900390459357
AGMAT	28.5108624933333	42.14780097	0.563945678123851	0.00159544208099803
AGO1	11.94144462	12.1448997466667	0.0243732032650784	0.795281170628708
AGO2	23.35393104	15.89474501	-0.555115539015303	0.00541959386992657
AGO3	7.04447190733333	6.88597184533333	-0.0328312759963986	0.713986093887211
AGO4	5.152149998	15.5478375766667	1.59346744016507	0.000259137713661888
AGPAT1	4.121428887	5.35757411966667	0.37843530192179	0.0198966565881729
AGPAT2	0.420248785	1.412296052	1.74872699114716	0.0296845532863325
AGPAT3	69.9628532566667	88.8516902466667	0.344810094143323	0.00335531736376314
AGPAT4	0.655355988333333	0.805421820666667	0.297465769398225	0.120534303303398
AGPAT5	49.2799441266667	64.6550815966667	0.39176314347572	0.00135953850152373
AGPAT6	38.9715892266667	39.5238113166667	0.0202993094867101	0.743573916898013
AGPS	26.1061595	23.2836646833333	-0.165072091065493	0.0615596449418505
AGRN	0.371248256	1.10136373966667	1.568834862614	0.0014208687696688
AGTPBP1	35.3987285066667	37.0755584566667	0.0667708828589722	0.317538578135988
AGTRAP	91.7558445766667	135.531720366667	0.56275858359675	0.0027787418740398
AHCTF1	54.0135547566667	50.8673739166667	-0.08658088307656	0.382470824898103
AHCY	203.7346665	162.044427333333	-0.330302075569779	0.00036458361130558
AHCYL1	24.17846218	17.4813011566667	-0.467909917375392	0.030188144090309
AHCYL2	11.08208471	9.46168001566667	-0.228061023650049	0.0194583880640956
AHDC1	2.40024968733333	2.496323074	0.0566201689900969	0.798350578100451
AHI1	6.09810120166667	6.16394067333333	0.0154928833347043	0.890407073587193
AHNAK	15.1837263866667	6.218896074	-1.28779548696041	0.0054832709674929
AHRR	0.319597553	0.446256027333333	0.481615292649713	0.257779966832964
AHSA1	176.370651866667	186.0820415	0.0773283138240462	0.0601959061838583
AHSA2	65.5444695	50.9267550766667	-0.364050258803354	0.00582165259384999
AIDA	41.5249544733333	49.4981364933333	0.253395625145113	0.0031890003951787
AIF1L	0.138670437	0.382580640666667	1.46410361847136	0.00276261998069919
AIFM1	57.3510546033333	50.8796014733333	-0.17273264515794	0.00236872170621345
AIFM2	34.5017603033333	17.25014276	-1.00006166955128	0.000541842888411799
AIG1	9.80013418366667	8.77675202333333	-0.159114356497103	0.00124150504682192
AIM1	0.281787745666667	0.574657517666667	1.02809352657867	0.00609339668247887
AIM1L	0.323778909666667	0.258336282	-0.325758737558044	0.584984742916882
AIM2	25.5579105333333	41.7460481966667	0.707869739588087	0.0124055175748697
AIMP1	53.41822778	62.03840577	0.21582949977893	0.00689643189945891
AIMP2	69.2280220833333	55.8045384666667	-0.310973671241	0.0144907251571797
AIP	127.7541448	87.7152083766667	-0.5424711889954	0.00268449108470463
AJUBA	0.156167949	0.367098501	1.23306882985315	0.221605369916404
AK1	4.75265014133333	5.004429157	0.0744733098669453	0.648643252440969
AK2	101.935226403333	83.7305615466667	-0.283826493117015	0.000408949207082298
AK3	49.8935534433333	54.9967634366667	0.140493295979046	0.0396570031421978
AK6	36.4888347133333	40.7900966533333	0.16076384707281	0.114329122217048
AK7	0.321768618333333	0.0811758506666667	-1.98690112564042	0.00918175873990879
AK9	1.289306364	2.07267353033333	0.684897776919699	0.00850361176032909
AKAP1	59.71520689	43.7259840066667	-0.449607519710582	0.00180678146110707
AKAP10	23.50492303	27.78714919	0.241454873243182	0.00974332642830879
AKAP11	17.4932404433333	9.33600076133333	-0.90592097466387	0.0011261816697344
AKAP13	19.74005241	29.0988531933333	0.559836476441549	0.00138911047915659
AKAP2	0.761271164	0.889381025666667	0.224391194357399	0.26902078667084
AKAP3	0.439585410666667	1.12958777566667	1.36158097023618	0.00260386414238724
AKAP5	2.19430580933333	3.21573356133333	0.551383276507315	0.0399584517195048
AKAP6	1.03934336	0.592766669333333	-0.810136111466272	0.00277526781583214
AKAP8	54.7496412266667	41.5201701766667	-0.399037153981587	0.012730247646326
AKAP8L	45.4889149033333	42.9716098566667	-0.0821311946765948	0.38267589394992
AKAP9	27.97113191	34.88357618	0.318609312659319	0.00711466329544791
AKIP1	41.0834095633333	32.10458359	-0.355776631223787	0.013689578792663
AKIRIN1	67.5427059366667	87.7838253466667	0.378155161116793	0.0181852994011635
AKIRIN2	61.6603765466667	67.9037067833333	0.1391466319413	0.160383088217156
AKNA	67.8645895833333	87.2351466166667	0.362250506235253	0.016190989020796
AKR1A1	134.203903566667	147.592008933333	0.1371879761687	0.000753446893964392
AKR1B1	577.523860233333	461.8607814	-0.322422506392184	0.000101052378550676
AKR7A2	40.5862859533333	37.640295	-0.108714390197295	0.0377144595574622
AKR7A3	0.791680623333333	0.557962782333333	-0.50474964784069	0.488533556897517
AKR7L	0.633177748	0.423939483666667	-0.578752216933059	0.151810371927509
AKT1	62.7540245366667	56.1244442733333	-0.16107873003665	0.0435301066113923
AKT1S1	38.62879551	40.22201525	0.0583086736415839	0.112126664219379
AKT2	94.1791004833333	81.3734561733333	-0.210848675777945	0.00731774812252761
AKT3	9.134210274	19.3212788766667	1.08083868265129	0.00348685154638032
AKTIP	28.9136417233333	39.0586246166667	0.433890817853591	0.00509824102121995
ALAD	26.30607377	31.24961429	0.248442443207038	0.0296271385191855
ALAS1	49.2280650966667	41.2530330533333	-0.254980840971769	0.0167118750476355
ALCAM	7.06917882033333	8.61349594133333	0.285056263614629	0.0232458106223912
ALDH16A1	70.7660716033333	38.1633085466667	-0.89087158360834	0.000423029931507683
ALDH18A1	69.5627339766667	72.75558512	0.0647433664830482	0.231616809000419
ALDH1A3	0.955584381	1.471813301	0.623139499352616	0.203263023453067
ALDH1B1	55.4588767333333	44.4780946266667	-0.318323409717846	0.0064558286075255
ALDH1L2	7.459931478	2.40330248966667	-1.63414413539208	0.000130939034091381
ALDH2	0.198747958333333	1.049250505	2.40034721229147	0.0523974643035827
ALDH3A2	38.6984619633333	46.2533255733333	0.257280869008536	0.0245578506654055
ALDH3B1	7.46922508533333	13.91521304	0.897632516653296	0.00529278359583497
ALDH4A1	13.4291278066667	8.89624890233333	-0.594096549868475	0.00078764569328127
ALDH5A1	29.7074537133333	29.51982607	-0.00914073302339161	0.894916033122592
ALDH6A1	9.04603418566667	12.9029472033333	0.512343280716544	0.0241267504612539
ALDH8A1	1.75352915766667	1.138294804	-0.623387174050383	0.0243129370609798
ALDH9A1	101.198614733333	103.248249966667	0.028927786811505	0.594039231468563
ALDOA	835.747908966667	593.988687233333	-0.492632385689614	0.00153684998871506
ALDOC	35.4540644	15.7952913733333	-1.16645647480404	0.00122622735738241
ALG1	34.4465710666667	31.5761953066667	-0.125523031316597	0.0311914216144428
ALG10	13.93993145	11.7448435033333	-0.247195976749762	0.0542161040096406
ALG10B	7.19974607833333	7.67414879433333	0.0920607113966749	0.379741797290553
ALG11	5.91536198166667	6.50922459666667	0.138019239546699	0.500968632287552
ALG12	27.3738666666667	22.9027771566667	-0.257276687480856	0.0747764533918595
ALG13	11.8828427066667	13.75068923	0.210623922863285	0.0836469484266905
ALG14	9.12180391566667	10.4507358316667	0.196213462252294	0.246359213923689
ALG1L2	0.661091165666667	0.822232473666667	0.314697115851447	0.367313849863345
ALG1L9P	0.906450755	0.938309632333333	0.0498354311262509	0.831349040835825
ALG2	62.1108875	72.7603930466667	0.228307153806451	0.0173632177774969
ALG3	198.345249533333	159.625230233333	-0.313325143856803	0.00395221208017294
ALG5	78.81278027	56.1995970966667	-0.487869808302361	0.00190890180355561
ALG6	23.238774	22.3062366266667	-0.0590868276537159	0.114067565731779
ALG8	95.7613069133333	97.9973747433333	0.0333002595540177	0.405795106162912
ALG9	15.76873015	11.7789225566667	-0.420858906317644	0.00267777062187362
ALKBH1	7.091155941	8.316087757	0.229884159845486	0.194890897591039
ALKBH2	66.50587671	43.8660769333333	-0.600376140369349	0.00712606136046927
ALKBH3	30.82013202	31.2828421633333	0.0214985511037259	0.78567476338468
ALKBH3-AS1	0.998785266333333	1.29643363566667	0.376301912142599	0.266489569490154
ALKBH4	13.8530685033333	12.8785687466667	-0.10523330452566	0.097622485536639
ALKBH5	77.6489708333333	76.2530110733333	-0.026172495401174	0.45235080424516
ALKBH6	45.9859068466667	32.07560723	-0.519715213251862	0.00364118661539614
ALKBH7	88.31263951	96.6718878866667	0.130476481527118	0.101800626051023
ALKBH8	11.2904813533333	10.138507166	-0.155261754797158	0.0165825479651997
ALMS1	10.2063601746667	9.50997082566667	-0.10195563898185	0.420913001230649
ALMS1-IT1	1.02416845866667	0.667685751333333	-0.617211876166265	0.329761038157681
ALOX12	4.848956163	5.080066808	0.0671732589112723	0.722483686980642
ALOX12B	0.0453214176666667	0.860917779666667	4.2476105674418	0.0478673059503097
ALOX12P2	15.4014521266667	10.4480220333333	-0.559836537474904	0.00591400285616466
ALOX15P1	4.70969445133333	5.67117076466667	0.268013132142059	0.47245388017527
ALOX5AP	6.3301919	28.3397260833333	2.16250467322071	8.78223835926292e-05
ALPK1	0.980444269333333	1.68589348266667	0.782005855660136	0.023438785295541
ALS2	9.46850278166667	7.49713361166667	-0.336797202195232	0.0183282298885415
ALS2CL	0.185489586333333	0.311775242666667	0.749168177556752	0.251024571546859
ALS2CR12	1.34388085666667	0.783007075	-0.779307991549299	0.0879436278255198
ALX3	1.85592137566667	1.22054915933333	-0.604605190504741	0.192021643971015
ALYREF	387.9041164	274.6141586	-0.498294075586679	0.00802882769339119
AMACR	1.32830176233333	1.03315306066667	-0.36252893004165	0.200350060659743
AMBRA1	18.93492858	17.8630749933333	-0.0840695286979678	0.198769323156631
AMD1	138.0171824	158.908868933333	0.203351759835862	0.010339379077629
AMDHD1	1.592066555	1.94423768166667	0.288303950370402	0.344034979685492
AMDHD2	60.0062047333333	52.3292139166667	-0.197495098188528	0.0663123146517556
AMER1	5.63638037266667	6.871551548	0.285866910615037	5.99655044658115e-05
AMFR	46.8557107133333	54.98635265	0.230848700646196	0.000897622110323205
AMH	17.0936671633333	8.87799911833333	-0.945155466055381	0.0270987966633946
AMIGO1	0.923924821	0.865428157666667	-0.0943614043029803	0.731931374883335
AMIGO3	16.2695472333333	9.67126677333333	-0.750397326697	0.00263182679793485
