siIRF4 MM1R	CTRL KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
ADCK5	26.1834196333333	11.80607506	-1.14912411068598	0.000140692420220093
ADCY1	5.511194646	0.108267682333333	-5.66969051059904	0.00180239049096888
ADCY3	97.77162659	58.9500645966667	-0.729922460484131	0.00123514806137696
ADCY6	15.54194589	5.04362071733333	-1.62363545052792	0.00034789226468491
ADCY7	101.309228113333	29.5805045233333	-1.77604702888089	6.04076121354967e-07
ADD1	91.8180812566667	74.00878603	-0.311081732087958	0.01666271959123
ADD3	32.3018446633333	40.0285456866667	0.309412645476053	0.0030826081515615
ADH5	25.1081271366667	110.3182367	2.13544497811363	0.000498486464905652
ADI1	233.080700966667	170.221313333333	-0.453417867039479	0.00110624589066693
ADIPOR1	173.072425733333	60.5993614033333	-1.51400139401672	2.81872331966054e-05
ADIPOR2	69.80183963	148.688245933333	1.09095363999577	9.04377355674521e-06
ADK	36.33249997	42.41483707	0.22330838178564	0.0013906952161435
ADM	226.743786133333	126.0916351	-0.846590443865831	0.011777179621573
ADM2	1.26815820666667	2.794631847	1.13992350365003	0.000931565025051476
ADM5	0.366000279333333	2.70940519633333	2.88805951257212	0.00954221697540545
ADNP	51.03038998	58.44191549	0.19564679763123	0.064128335801097
ADNP2	12.3184292866667	21.0492906266667	0.772953303611347	0.00352800595106953
ADO	25.53608999	25.18413621	-0.0200223918985574	0.815504413104329
ADORA2A	5.027597915	0.157715752666667	-4.99447060503975	0.00327825443725412
ADORA2A-AS1	2.95775518966667	0.266190882	-3.47396958731606	0.0157601445567748
ADORA2B	0.53946601	0.437231365666667	-0.303135163714155	0.377025555752475
ADPGK	114.400438633333	109.106900633333	-0.0683502336892747	0.204972860670915
ADPRH	2.21953242633333	7.93537750066667	1.83804307046083	0.00280740741865501
ADPRHL2	54.2277645733333	40.99006636	-0.403757373885037	0.0174057525289436
ADPRM	8.13350254866667	3.562469053	-1.19099927555331	0.0116532150300436
ADRBK1	288.7104777	285.259975166667	-0.0173461293628862	0.830453903528227
ADRM1	326.209164166667	334.295879166667	0.0353282589713372	0.512472365220953
ADSL	164.760071833333	148.857369566667	-0.146436012645985	0.013203700088125
ADSS	85.7199097366667	122.703037133333	0.517468722920978	0.00582103954512891
ADTRP	41.04866871	1.75485755266667	-4.54790960101163	0.00110647741622288
AEBP1	0.794052415333333	3.10501287633333	1.96729310343966	0.0284382154784255
AEBP2	10.0447359376667	24.8472936733333	1.30664908626014	4.46287162008774e-05
AEN	87.29544901	70.0180102033333	-0.318180380195072	0.00144701323997565
AES	49.4414516766667	311.8796475	2.65719640033734	0.00236017143589511
AFAP1-AS1	23.7931396866667	0.405286846333333	-5.87545849555393	7.52674300924836e-05
AFF1	38.7809584133333	38.43959889	-0.012755175995325	0.872490440437338
AFF4	28.5366111866667	10.2508454056667	-1.47707112406783	2.31920292551833e-05
AFG3L1P	10.0474244306667	5.66485698966667	-0.826714286024527	0.00212405895212909
AFG3L2	99.7328173533333	258.8966257	1.37623595159387	2.30452726226426e-06
AFMID	25.1661247433333	75.15683057	1.57842115103007	1.50054373432591e-05
AFTPH	58.25186824	32.57657334	-0.838469462437746	0.000913124997296584
AGA	23.6458547766667	4.65609010066667	-2.34439641345643	0.000128582766474832
AGAP1	22.7394017966667	0.198678030333333	-6.83861814238102	0.00113941916471352
AGAP2	20.6204801166667	7.97265268933333	-1.37094619624391	0.000390689873308107
AGAP3	46.1854515266667	61.6283776566667	0.416156340702238	0.027580006929058
AGAP4	4.41418050733333	1.19861696933333	-1.8807749223635	0.0064937158150015
AGAP5	10.50136191	3.73453852766667	-1.49157455445896	6.16880602914583e-06
AGAP6	27.85031901	8.480041987	-1.71555053983838	0.000342416714863126
AGAP7	1.90868948433333	0.413651075333333	-2.20609617887626	0.000722652150088746
AGBL3	5.09556644833333	1.623936488	-1.6497473224501	0.00943121822629882
AGBL5	31.64119938	36.6593935666667	0.21237863334683	0.0131004534388305
AGER	1.30885972866667	0.480640919333333	-1.44527910846112	0.00014449246804594
AGFG1	24.93234228	41.48734905	0.734653051302599	8.68130488732284e-05
AGFG2	2.56900052133333	4.96651824866667	0.951027629406734	0.00343343180025604
AGGF1	29.6555487033333	18.3499802066667	-0.692523558678988	0.00139902863617048
AGK	56.6615156966667	108.074863833333	0.931589919075753	0.00147470590874983
AGL	3.73676706933333	18.4108883833333	2.30069670143338	2.24022294142017e-06
AGMAT	33.3928115066667	5.696963154	-2.55127258568071	0.00348042104369617
AGO1	12.62702771	13.8057991133333	0.128759315542333	0.120383280323621
AGO2	18.54591618	48.1624987	1.37680870229396	0.00814569702871667
AGO3	8.19317537966667	22.4187479866667	1.45221110862958	0.00024459572746169
AGO4	11.0679018733333	7.34972067066667	-0.590620432508599	0.00492117578588546
AGPAT1	4.46737469133333	10.4754878543333	1.22951826555698	0.00408687300302443
AGPAT2	0.294396107	62.8615118666667	7.73827456644701	0.00367102360408585
AGPAT3	71.90103803	32.9267051633333	-1.12675444415613	0.000429882798504668
AGPAT4	1.09573449666667	0.195252611333333	-2.48848451820023	0.0240231921105711
AGPAT5	53.05610038	95.4354896133333	0.847007219813266	0.000301078453629304
AGPAT6	40.4680288166667	39.9749445333333	-0.0176865456389448	0.528825591765466
AGPS	23.4978114133333	62.8956004833333	1.4204327144173	2.54768659684613e-06
AGRN	0.454476145	7.253605535	3.99642181502014	0.00743225774020645
AGTPBP1	33.42370445	52.2522792866667	0.644622329585576	0.000103578655511065
AGTRAP	111.8482241	67.1818637166667	-0.735398626232427	3.86780682212392e-05
AHCTF1	44.9915106233333	107.048330633333	1.25053758537249	8.00041634284991e-05
AHCY	166.953028866667	231.1857955	0.469610491549562	0.000114744620536038
AHCYL1	22.9025712233333	37.9107013	0.727095569045882	0.000147380027464132
AHCYL2	10.4476543073333	9.21422265066667	-0.181244702323555	0.0668458668995156
AHDC1	3.30407877966667	4.721342247	0.51494898117821	0.107306100647225
AHI1	5.573624103	2.75599236133333	-1.0160438179258	0.000441262101713378
AHNAK	7.308948459	29.8347288133333	2.02925689821325	0.00499828079379421
AHRR	0.690675373666667	3.638579616	2.39729568900208	0.00103154528007348
AHSA1	141.182816733333	539.289169233333	1.93349455005991	8.34522460607203e-07
AHSA2	86.1570818233333	16.5504593033333	-2.38009813119684	0.000725693596491798
AIDA	40.5992123233333	57.8538701066667	0.510961733395807	0.00197547681191789
AIF1L	0.293867978333333	6.37311881233333	4.43875948905475	1.3879859060823e-05
AIFM1	50.26987261	94.89453411	0.916630957867393	0.000284282026590572
AIFM2	20.8683483566667	20.56863445	-0.0208704050459225	0.841409488829552
AIG1	8.321729887	14.5220530333333	0.803290060417589	0.00205157354294151
AIM1	0.513942379666667	0.871594661333333	0.762050738106851	0.0793322113548863
AIM1L	0.252437891	0.190143274666667	-0.408841563506949	0.489444370911065
AIM2	52.2587248466667	0.745522535666667	-6.13127614901081	0.00102338788377561
AIMP1	50.0189788766667	67.73330251	0.43738973414297	0.000410788731757694
AIMP2	66.8900573033333	84.6591182266667	0.339873681044723	0.00323756400969971
AIP	138.784257533333	242.915544066667	0.807610879846866	0.00580706992074929
AJUBA	0.195056703666667	2.04668057166667	3.39132046991477	0.000940909570784306
AK1	4.68370253433333	6.161590558	0.395653365427207	0.167853504439667
AK2	88.1292321233333	225.5616817	1.35582946430514	5.49388846323478e-06
AK3	51.59849706	37.01765648	-0.479115480307106	0.000451758527066419
AK6	32.8040412533333	57.7701304766667	0.816450196253995	0.00871224272959134
AK7	0.287681861333333	1.19234714966667	2.05125816944694	0.033418928935046
AK9	1.94572930366667	0.252038095666667	-2.94859729225005	0.00490827771583637
AKAP1	52.33017167	61.25272864	0.227131121883379	0.00883237588543441
AKAP10	25.0477977033333	11.4186587033333	-1.13329056783288	0.000865023062636979
AKAP11	19.2966761033333	9.17867072833333	-1.07199522118917	0.00139280327149656
AKAP13	28.6664329666667	11.9899719	-1.25753412010627	0.000741829524996126
AKAP2	1.35224631066667	0.716028333666667	-0.91726937936039	0.00124971078272903
AKAP3	0.936974908	0.236196083333333	-1.98802537153996	0.00194256527518112
AKAP5	2.09403923733333	3.32231786433333	0.665901635225813	0.0108778057264205
AKAP6	1.500919731	0.0590103393333333	-4.66873525920373	0.000353895556713973
AKAP8	55.4745850366667	37.1219068766667	-0.579556150082669	0.00203617216803622
AKAP8L	48.05751201	51.6411224766667	0.103758399051716	0.260539445275794
AKAP9	33.9874750266667	37.1703753266667	0.129150069653624	0.149526008410033
AKIP1	37.6226725966667	29.2090136133333	-0.365188697769125	0.0109987215489291
AKIRIN1	72.5285570366667	88.1569109933333	0.281524526326503	0.022323143960602
AKIRIN2	75.4321667933333	61.6567218866667	-0.290921680544291	0.0110523925593905
AKNA	97.88918219	18.05680761	-2.43860658412027	0.00016065322391202
AKR1A1	163.993587766667	52.05102749	-1.65564085803679	0.000329957151221081
AKR1B1	529.879561433333	256.142413833333	-1.04871831653492	0.000445826384079379
AKR7A2	35.80180502	26.3219902833333	-0.443763746069589	0.00411017092944606
AKR7A3	1.12964978433333	0.859451837333333	-0.394386875391802	0.510372594159098
AKR7L	1.015615466	1.14496910266667	0.17295439737033	0.540008952368142
AKT1	51.06356933	84.0573222266667	0.719079112714203	0.00597183863434077
AKT1S1	43.79156611	16.8372532066667	-1.37899624613058	0.000472025032175817
AKT2	95.8179935666667	34.3097718066667	-1.48167707308088	2.68897432960791e-06
AKT3	11.1250445266667	0.434035341666667	-4.67985478005744	7.34547516534275e-05
AKTIP	27.97901586	22.0183739733333	-0.345637285936002	0.0151483294994792
ALAD	29.4822166366667	61.4081144166667	1.05858430637224	0.0014557076961062
ALAS1	48.51889031	64.1705315733333	0.403364379686709	0.0250822494232982
ALCAM	5.59264449366667	0.303131704333333	-4.20551397018428	0.000294842507586427
ALDH16A1	61.85956091	21.6088916333333	-1.51737151780709	0.00110967194397789
ALDH18A1	65.7929885766667	71.08834321	0.111679164605378	0.080490363391869
ALDH1A3	0.978522356666667	1.40551460133333	0.52242172324722	0.0473388261998595
ALDH1B1	46.3183973366667	61.2182372	0.40237616708263	0.0076794745876379
ALDH1L2	3.726041307	57.94124839	3.95887519570918	0.00044081963832807
ALDH2	0.318678487333333	10.388374737	5.02672451975847	0.00157967708397962
ALDH3A2	34.6843365266667	18.1016758866667	-0.938161016801765	4.67329092145304e-05
ALDH3B1	13.4158022866667	3.42025713433333	-1.97175663681216	5.88597960446094e-05
ALDH4A1	11.8528951466667	10.45369315	-0.181226772580657	0.0789989961924256
ALDH5A1	20.24276348	33.78567	0.739005209553788	0.000647301022011565
ALDH6A1	10.9175601366667	13.0731719333333	0.259958745691112	0.0228305495826433
ALDH8A1	2.175523404	0.771448271666667	-1.49572120993893	0.000104199349815413
ALDH9A1	107.868802666667	109.459397	0.0211181386930752	0.527471142367196
ALDOA	632.217794233333	922.975559766667	0.545870804537941	0.000710726496203223
ALDOC	45.2057589666667	119.419897033333	1.40146474897536	0.00461525765246739
ALG1	37.49260657	29.4500295166667	-0.348337048487949	0.00378515469695251
ALG10	11.0216092266667	15.84094009	0.52332307340035	0.00383268925129267
ALG10B	6.40348443566667	6.92835677566667	0.113656066854036	0.311972737075656
ALG11	6.026504089	7.84020756966667	0.379570497528076	0.0039078038453669
ALG12	28.1468122033333	11.39807223	-1.30418169738883	0.000727989999912899
ALG13	13.7121373633333	13.0769351033333	-0.0684290171359777	0.391469522772252
ALG14	9.83449205933333	17.94369335	0.867554424776698	0.00502190791802001
ALG1L2	1.563488144	0.967576518333333	-0.692320616526756	0.218036784502089
ALG1L9P	1.21026566766667	0.565645288666667	-1.09735423096552	0.00565759774237304
ALG2	66.3022619566667	86.13639131	0.377564793122983	0.00158387731951115
ALG3	167.122808566667	150.3028462	-0.153036313784355	0.0950331135730915
ALG5	64.84552309	58.4766296533333	-0.149146811983715	0.0581578695492284
ALG6	20.7658966	21.35364092	0.0402659149987279	0.278734855569412
ALG8	83.4712426	214.2136103	1.3596989932868	0.000801827834749713
ALG9	13.4066537066667	18.3115728466667	0.449806528416451	0.000534483462073207
ALKBH1	6.663208563	27.8295550033333	2.06232888328219	4.75961664059942e-06
ALKBH2	62.07889508	72.7882850666667	0.2296033943605	0.00198060534348292
ALKBH3	31.8524340666667	29.7845366833333	-0.096840105832244	0.332609559032388
ALKBH3-AS1	1.18665849633333	0.370373675333333	-1.67985134090748	0.113210401574091
ALKBH4	14.5350703533333	39.3223451633333	1.43581131130226	0.00316575633307892
ALKBH5	72.45564232	51.0646451866667	-0.504773259738642	0.0160886571576707
ALKBH6	37.1166056433333	20.8074208566667	-0.834966630660987	0.00429921007025477
ALKBH7	94.2568212433333	75.8145698533333	-0.314121899574792	0.00096533801239078
ALKBH8	9.71465244233333	25.7043734966667	1.40377956205448	0.000489395184063589
ALMS1	7.94553222266667	13.76382907	0.792666115531875	0.00560278772072835
ALMS1-IT1	0.641060034666667	1.09590544466667	0.773591951823759	0.0557558260225354
ALOX12	6.85685408966667	2.386106905	-1.52288814102127	0.0100255141166602
ALOX12B	0.192943404	2.60075476333333	3.75268073801254	0.0224703601759768
ALOX12P2	15.5487557	1.600522819	-3.28018398134217	0.000211335772156461
ALOX15P1	8.92393496733333	1.23517867133333	-2.85296025412125	0.0007568176297488
ALOX5AP	22.6223532933333	0.366063578333333	-5.94951096428779	0.00134800805506251
ALPK1	1.16145802166667	5.78933894233333	2.31746161092227	7.14452957434793e-05
ALS2	7.722519759	5.37651429733333	-0.522400509615299	0.00724095155114319
ALS2CL	0.301288567333333	0.338064723	0.166153549482349	0.593708710896464
ALS2CR12	1.67233503666667	0.322268882	-2.37552711194843	0.00157421834844289
ALX3	1.637422523	4.323434417	1.40075115987513	0.017499224776939
ALYREF	275.045413966667	534.369621733333	0.958168146600712	0.00177794071164428
AMACR	1.60965571066667	0.901828688	-0.835826833953839	0.0363309138329218
AMBRA1	19.5773289033333	20.1614471433333	0.0424152563906075	0.426815061509584
AMD1	124.4774973	183.913165266667	0.563139798118936	0.000105876787555331
AMDHD1	1.934086251	1.89555998266667	-0.029028024007841	0.888330230509462
AMDHD2	62.3757576966667	5.228455342	-3.57652874052086	4.40448394567131e-05
AMER1	5.87296470466667	9.640285593	0.714986919304793	0.000209852238409993
