CTRL KMS12PE	siIRF4 MM1S	LOG2_FOLD_CHANGE	P_VALUE
ABTB1	3.779085602	46.3145385766667	3.61535603705083	0.000258917214581697
ABTB2	1.02312492533333	0.673802694	-0.602584209641364	0.0966950521702598
ACAA1	49.2417169866667	40.6271038433333	-0.277438543549623	0.00114805474558008
ACAA2	88.4084836833333	103.1057971	0.221868727713319	0.0246107976568572
ACACA	62.06647504	10.5586621866667	-2.55538716023107	0.00197410020776756
ACACB	7.293132837	5.51729508566667	-0.402577528265836	0.023487019437004
ACAD10	7.84801375166667	5.48653485133333	-0.516432300275818	0.0454756178401241
ACAD11	1.05998596666667	1.36799528733333	0.368018095397794	0.0896493938269709
ACAD8	52.09373815	35.2962606766667	-0.561594614975215	0.00177126796989765
ACAD9	37.3165305066667	64.2353215333333	0.783551962243501	0.000501315006927484
ACADM	110.2046262	82.8349304833333	-0.411873618921347	0.000634079977951741
ACADS	12.78358755	6.16698864033333	-1.05165467300969	0.0193643440062376
ACADSB	7.65702933466667	14.8535398033333	0.955950096612217	0.000233287890090438
ACADVL	79.0757144733333	226.002176133333	1.51503007304583	0.0010617674883097
ACAP1	26.40033499	94.48210097	1.8394848100197	6.65738932740109e-06
ACAP2	49.8513041366667	49.5838819533333	-0.00776002143848976	0.901015586972701
ACAP3	28.2756024633333	22.47001773	-0.331556500915479	0.14736125651523
ACAT1	203.6247046	127.770811333333	-0.672354309086151	0.000386639810653811
ACAT2	198.413525066667	36.3649296	-2.44789068344514	0.000199344507374165
ACBD3	81.0162271766667	78.9787482866667	-0.036746399016902	0.289674979882215
ACBD4	7.67879895566667	13.57544962	0.822047399862069	0.00371367717424822
ACBD5	40.6328038333333	26.3780175466667	-0.623308777809394	0.00060689835974871
ACBD6	82.24213099	131.6344759	0.678587837450748	1.21588935231351e-05
ACCS	2.319902221	6.65987219366667	1.5214304914387	0.00271695171055616
ACD	26.6702292433333	24.78595706	-0.105707258935631	0.24320505904257
ACER2	0.502005277666667	0.329153282333333	-0.60894294709682	0.136017775660424
ACER3	7.17740270866667	11.10405785	0.629553214594546	0.00756678130616858
ACIN1	71.0952711566667	50.89567604	-0.482210509355325	0.0041519533194777
ACKR4	0.539561984	1.30932555133333	1.27896324547526	0.0123226582701005
ACLY	218.194555166667	102.717125833333	-1.08693836151314	0.00359475853743312
ACN9	49.0809267933333	18.9630289866667	-1.37197306561656	2.67286050238199e-05
ACO1	31.5898002433333	18.64177022	-0.760919949672216	0.00601966674298489
ACO2	44.0483201166667	143.234949833333	1.7012246534031	0.00218388607835668
ACOT11	0.0425235093333333	1.13956369866667	4.74407709662825	0.0214118636362671
ACOT13	29.2435061766667	18.1129448133333	-0.691095175315174	9.73190421456409e-05
ACOT2	27.2891453333333	0.198130253333333	-7.10573421327767	0.00277793387840368
ACOT7	57.86514681	45.4104228266667	-0.349671179265287	0.023487184276997
ACOT8	46.45530959	41.3513335833333	-0.167909641092047	0.0615833467467607
ACOT9	50.7790137033333	27.0436350233333	-0.908943291333068	0.00787639393669303
ACOX1	15.1962970533333	12.33925397	-0.300464646892099	0.00845482238507835
ACOX3	6.25339778033333	13.38605234	1.09801836491774	0.0038275055050853
ACOXL	1.312799075	28.66187048	4.44841473071706	0.000761080707838443
ACP1	202.703825666667	192.8723171	-0.0717272286082313	0.104944870982123
ACP2	33.76892405	28.6612049866667	-0.236596947455754	0.0452835981881531
ACP5	2.57078218333333	1.637387704	-0.6508114124665	0.0121134281773726
ACP6	34.43722005	70.7534523533333	1.03883185906376	2.4330255402542e-05
ACPT	0.263838382	0.280402574333333	0.087845138045815	0.888990439983066
ACRC	1.240364592	3.43499874066667	1.4695453222892	0.00113359530023707
ACRV1	2.31600429766667	1.04802781033333	-1.14396092989372	0.00871903333183428
ACSBG2	2.60605819566667	0.498204023666667	-2.38706072252886	0.00324455733542171
ACSF2	6.13240253733333	7.53278216666667	0.296730409893432	0.117923306045789
ACSF3	9.422910258	15.27000948	0.696456348859143	0.00274722765695906
ACSL1	16.4267999	9.36814400366667	-0.810216298968419	0.00225354353166195
ACSL3	61.3765807133333	35.07407186	-0.807283348218055	0.000498156887557221
ACSL4	44.93606906	27.4635675933333	-0.710354877505113	0.000199479990314948
ACSL5	26.13474709	55.48571599	1.08614721971859	0.000409818122480262
ACSM3	14.6355691	4.953829869	-1.56286261802957	1.23484680870889e-05
ACSS1	46.15999543	279.7122941	2.59922867923137	0.00054218382062966
ACSS2	17.7206192933333	21.65666382	0.289381991306742	0.0358245595309952
ACTA1	1.11194653233333	0.811786750333333	-0.453914719869774	0.42771261837726
ACTA2	1.05026078733333	1.52789330133333	0.540796193981703	0.128526650949978
ACTB	2912.31917766667	5521.92915	0.923003899935751	0.000440008195967355
ACTG1	1616.746164	3653.803113	1.17630570836408	0.000121643028564478
ACTL10	6.149019126	2.78044441066667	-1.14504080052876	0.00464754408239727
ACTL6A	151.777670266667	198.7360812	0.388894267329348	0.00245074295930241
ACTL8	0.501663765333333	0.261223581333333	-0.941435598857352	0.149979452550629
ACTN1	6.18512113833333	5.396360429	-0.196815140565471	0.354842853474374
ACTN4	108.022646773333	130.845959133333	0.276535568082099	0.03164560670496
ACTR10	27.4083206633333	31.5080775333333	0.20110779551525	0.0560324039950586
ACTR1A	50.02422123	70.2921483	0.490736745252041	0.000508142675401713
ACTR1B	51.23018758	101.611049553333	0.987991215160182	0.000251038629034655
ACTR2	394.6707572	415.0992761	0.0728067880914112	0.127709394403114
ACTR3	151.864859433333	241.134402933333	0.667049418688154	0.000328215461732947
ACTR3B	14.80461418	12.6558600633333	-0.226241340188377	0.234351476883227
ACTR3C	4.56776122466667	7.21971326133333	0.660454302893705	0.0762424329178237
ACTR5	27.3752505866667	17.5822739533333	-0.638750501465577	0.00284633367917892
ACTR6	48.99442558	28.4668427933333	-0.783335118380259	5.6730601985856e-05
ACTR8	29.81723997	24.8722138233333	-0.261611796356524	0.0011587995854498
ACVR1	8.56873955933333	5.15073804933333	-0.734303832124367	0.0193717783551054
ACVR1B	9.45647133066667	2.76567872	-1.77366837132012	0.00270226676657243
ACVR1C	1.21488335433333	2.148779623	0.822699727053816	0.0454176324476884
ACVR2A	10.5809719133333	3.87484249333333	-1.4492625787874	7.9191957006885e-06
ACVR2B	7.84838952166667	3.02966226933333	-1.37323966673233	0.0178025872834997
ACVR2B-AS1	0.439897000666667	0.192054376666667	-1.19565092324148	0.075939841066981
ACY1	2.73136952966667	1.47508782633333	-0.888823656229586	0.0780362855901206
ACY3	1.23896207633333	5.334906807	2.10633104112279	0.0234238492863647
ACYP1	56.1263982933333	27.22239483	-1.04388549225241	0.000480323002798216
ACYP2	9.150334144	31.11339534	1.76563950920409	7.23818972349271e-06
ADA	75.1317775866667	231.0344525	1.62061286503273	0.00152574310367599
ADAL	8.02406474266667	8.374938171	0.0617452931534779	0.351518409393628
ADAM10	156.997636266667	196.799037933333	0.325980329696924	0.00930688317349102
ADAM11	6.26201480766667	1.12137999166667	-2.48135168627634	0.00307950379855541
ADAM15	86.7713277466667	123.723930966667	0.511834266595012	0.00542163751056155
ADAM17	41.79248787	30.7445359566667	-0.442913611948777	0.00250596141390642
ADAM19	0.137028371	0.290584167	1.08448147078717	0.173078907654235
ADAM1A	6.49337992766667	4.654222801	-0.480429348675298	0.0592607468212995
ADAM22	24.19063469	3.95247771466667	-2.61361938847993	7.40639090584715e-05
ADAM8	3.29018767033333	224.868971366667	6.09477091701356	0.00427448234961395
ADAM9	80.2517339233333	42.87668076	-0.90433933767782	2.24611117387556e-05
ADAMTS13	1.43689055566667	0.179264495333333	-3.00278849440585	0.0366350111171151
ADAMTS17	2.5284689	0.418616697666667	-2.59456226984747	0.00493332197594402
ADAMTSL2	17.90787838	1.22203437833333	-3.87323764862274	0.00216036549382977
ADAMTSL5	4.27095976433333	0.491646972333333	-3.11886564315509	0.00343243115690675
ADAP2	4.00010573966667	0.354692054333333	-3.49539921993698	0.00104768962186125
ADAR	205.037937866667	248.844053466667	0.279351037721605	0.015276013407424
ADAT1	9.32195528833333	7.73280731533333	-0.269640328489029	0.164422355697301
ADAT2	14.3342662233333	8.19276770166667	-0.807045240111579	0.000360698298479312
ADAT3	11.679380337	15.6041747966667	0.417968332116965	0.0617798322798177
ADC	0.179001469	2.01777557066667	3.49472238568153	0.000937731633160327
ADCK1	10.794868541	4.651248227	-1.21465583392293	0.00447787696747411
ADCK2	22.5850237933333	56.4869177166667	1.32255034660292	0.000866199129151887
ADCK3	131.0926396	140.141653333333	0.0962991362864454	0.101772768982686
ADCK4	7.251608009	14.9148160666667	1.04037333973615	7.08416159701369e-05
ADCK5	11.80607506	15.15373601	0.360144101127667	0.0244468197620078
ADCY1	0.108267682333333	9.156527371	6.40212598643374	0.00298166623532749
ADCY3	58.9500645966667	103.44541156	0.811304355018304	0.00227255628281173
ADCY6	5.04362071733333	12.52362119	1.31212008261974	0.000113454627810274
ADCY7	29.5805045233333	89.6674566133333	1.59993781759927	0.00228107767133223
ADD1	74.00878603	103.628252513333	0.485648926309834	0.00286119593543076
ADD3	40.0285456866667	47.01057939	0.231956260567338	0.0144447082972119
ADH5	110.3182367	21.53818716	-2.35670257204044	0.000364403712390486
ADI1	170.221313333333	245.930901966667	0.530841337824289	0.000329421052075822
ADIPOR1	60.5993614033333	197.3678893	1.70351279436241	9.76307394103687e-06
ADIPOR2	148.688245933333	67.9963437733333	-1.12876152581761	5.27348108266882e-05
ADK	42.41483707	34.1642088533333	-0.312083301594067	0.00177057505936651
ADM	126.0916351	242.013853566667	0.940617063193161	0.00103167369094582
ADM2	2.794631847	1.15436447433333	-1.27555943447243	0.000133916401463495
ADM5	2.70940519633333	0.505810541666667	-2.42130715743517	0.00265258695219664
ADNP	58.44191549	55.6080004533333	-0.0717110028363337	0.449017180670452
ADNP2	21.0492906266667	11.48164645	-0.874442077406562	0.000460393302832998
ADO	25.18413621	27.5518236833333	0.129632566527491	0.151016913124591
ADORA2A	0.157715752666667	3.12968053533333	4.31061673143614	0.00582327028071446
ADORA2A-AS1	0.266190882	2.30379125466667	3.11347694116292	0.00457895715959551
ADORA2B	0.437231365666667	0.861182588333333	0.977922251590515	0.108858823627733
ADPGK	109.106900633333	129.8723091	0.25135150739198	0.0103183572646621
ADPRH	7.93537750066667	2.83104410733333	-1.48696462994197	0.00771297267341361
ADPRHL2	40.99006636	58.0078623333333	0.500974129482427	0.0110761477502293
ADPRM	3.562469053	10.2929116353333	1.53070175953446	0.0171800478328871
ADRBK1	285.259975166667	347.3777111	0.284227852397636	0.026346565280457
ADRM1	334.295879166667	285.029683566667	-0.230013398825702	0.00584258466982888
ADSL	148.857369566667	169.434033	0.186793039921564	0.00911939695621065
ADSS	122.703037133333	95.4986902	-0.361618107588003	0.00270503712492028
ADTRP	1.75485755266667	31.27184183	4.15543836046458	0.00179269926830117
AEBP1	3.10501287633333	2.495774057	-0.315111918644893	0.28385195543126
AEBP2	24.8472936733333	13.20531762	-0.911969722109365	4.0235940358466e-05
AEN	70.0180102033333	62.8416861833333	-0.156004171435235	0.0215061489172652
AES	311.8796475	74.2491242166667	-2.07054349479926	0.00237845145917781
AFAP1-AS1	0.405286846333333	18.8416706966667	5.53883973142014	0.00416260153630067
AFF1	38.43959889	41.5752704666667	0.113132367013876	0.256024533445864
AFF4	10.2508454056667	28.18530262	1.45920016119918	0.00129281890807624
AFG3L1P	5.66485698966667	6.51131435333333	0.200909255237886	0.207163576017372
AFG3L2	258.8966257	108.324117433333	-1.25702167980314	1.91916278766449e-05
AFMID	75.15683057	27.5110653666667	-1.44989221917925	2.11203116365407e-06
AFTPH	32.57657334	73.4803167733333	1.17352298807305	0.000754312496098089
AGA	4.65609010066667	32.1589231566667	2.78802821717442	1.79600621278232e-05
AGAP1	0.198678030333333	21.5541678733333	6.7613907069705	0.00116836963794645
AGAP2	7.97265268933333	17.88211077	1.16538531170003	0.000404101363181556
AGAP3	61.6283776566667	41.4916058366667	-0.57077531874861	0.00980274987566688
AGAP4	1.19861696933333	3.842851298	1.6808064473025	0.000741253812146696
AGAP5	3.73453852766667	6.39796364366667	0.776682812407769	0.00498997191813041
AGAP6	8.480041987	19.5345793666667	1.20388687756027	0.000346072138780134
AGAP7	0.413651075333333	1.749100207	2.08012670677065	0.00152004476806831
AGBL3	1.623936488	3.973989118	1.29109271208987	0.0290256424880798
AGBL5	36.6593935666667	33.4006957266667	-0.134304766551224	0.127221518188474
AGER	0.480640919333333	0.714521835	0.572018621720961	0.00799466879714566
AGFG1	41.48734905	32.9348184933333	-0.333057875799664	0.0016699045166678
AGFG2	4.96651824866667	2.4867369	-0.997980935798746	0.00318389018560683
AGGF1	18.3499802066667	39.5082478433333	1.10637535855906	8.54662808965078e-05
AGK	108.074863833333	54.52488867	-0.987044194283188	0.000121253295053933
AGL	18.4108883833333	5.61872013233333	-1.71224579618019	4.91141566271268e-06
AGMAT	5.696963154	42.14780097	2.88719238110029	7.48120429672237e-07
AGO1	13.8057991133333	12.1448997466667	-0.184923816141776	0.110068319593594
AGO2	48.1624987	15.89474501	-1.59936036958601	0.00432562070851994
AGO3	22.4187479866667	6.88597184533333	-1.70297352333378	0.000688802095972193
AGO4	7.34972067066667	15.5478375766667	1.08095261563993	0.000174347142109344
AGPAT1	10.4754878543333	5.35757411966667	-0.967365624093554	0.00173408350840281
AGPAT2	62.8615118666667	1.412296052	-5.47606252065541	0.00381935042036268
AGPAT3	32.9267051633333	88.8516902466667	1.43214106650211	1.58834631388959e-05
AGPAT4	0.195252611333333	0.805421820666667	2.04440271534347	0.00414162919489857
AGPAT5	95.4354896133333	64.6550815966667	-0.561762097493273	6.42027711242182e-06
AGPAT6	39.9749445333333	39.5238113166667	-0.0163739579050817	0.758623139681001
AGPS	62.8956004833333	23.2836646833333	-1.4336409587542	2.2722924751044e-06
AGRN	7.253605535	1.10136373966667	-2.71940727455659	0.00862869803361364
AGTPBP1	52.2522792866667	37.0755584566667	-0.495025546416456	0.000969407446303335
AGTRAP	67.1818637166667	135.531720366667	1.0124868214397	0.000341386661258576
AHCTF1	107.048330633333	50.8673739166667	-1.07344977723125	0.000134707860153917
AHCY	231.1857955	162.044427333333	-0.512663351009975	6.07299009434129e-05
AHCYL1	37.9107013	17.4813011566667	-1.11679257422819	0.000106836583514768
AHCYL2	9.21422265066667	9.46168001566667	0.0382339118420417	0.45069864304052
AHDC1	4.721342247	2.496323074	-0.919392406949767	0.047802100829873
AHI1	2.75599236133333	6.16394067333333	1.16128108688387	0.00102829048535819
AHNAK	29.8347288133333	6.218896074	-2.26226225025195	0.0029444189405109
AHRR	3.638579616	0.446256027333333	-3.02743181868703	0.00330758814075153
AHSA1	539.289169233333	186.0820415	-1.5351202301295	2.08386408627309e-07
AHSA2	16.5504593033333	50.9267550766667	1.62155254048069	0.00201158464824049
AIDA	57.8538701066667	49.4981364933333	-0.225039259340298	0.00158851194345057
AIF1L	6.37311881233333	0.382580640666667	-4.05816377933953	1.34564205185431e-10
AIFM1	94.89453411	50.8796014733333	-0.899237620527758	0.000835583748654364
AIFM2	20.56863445	17.25014276	-0.253837715131554	0.0485203431898165
AIG1	14.5220530333333	8.77675202333333	-0.726486375193652	0.00241963422196205
AIM1	0.871594661333333	0.574657517666667	-0.600954959791076	0.109950824513114
AIM1L	0.190143274666667	0.258336282	0.442163364764674	0.602761546988049
AIM2	0.745522535666667	41.7460481966667	5.80724386110638	9.35120050892783e-05
AIMP1	67.73330251	62.03840577	-0.126703726511028	0.00710550747931335
AIMP2	84.6591182266667	55.8045384666667	-0.601283004034147	0.000385838052368075
AIP	242.915544066667	87.7152083766667	-1.46955590129704	0.00347213656666785
AJUBA	2.04668057166667	0.367098501	-2.47904682797295	0.000624645564990892
AK1	6.161590558	5.004429157	-0.300097303718522	0.252488883187796
AK2	225.5616817	83.7305615466667	-1.42969579843962	5.24828974313352e-05
AK3	37.01765648	54.9967634366667	0.571133154712442	3.4111980059428e-06
AK6	57.7701304766667	40.7900966533333	-0.502104827436262	0.0153648456940626
AK7	1.19234714966667	0.0811758506666667	-3.8766099266904	0.0262197673696039
AK9	0.252038095666667	2.07267353033333	3.03977917415986	0.00192052960974769
AKAP1	61.25272864	43.7259840066667	-0.486283262802381	0.00182961256477459
AKAP10	11.4186587033333	27.78714919	1.28302463550088	0.0013217009379499
AKAP11	9.17867072833333	9.33600076133333	0.0245194436281971	0.832762823427237
AKAP13	11.9899719	29.0988531933333	1.27913401898835	0.000135923823941506
AKAP2	0.716028333666667	0.889381025666667	0.312784949190754	0.156745210450182
AKAP3	0.236196083333333	1.12958777566667	2.25773943415345	0.000718321845275717
AKAP5	3.32231786433333	3.21573356133333	-0.0470422330427419	0.743579469766821
AKAP6	0.0590103393333333	0.592766669333333	3.32842466909571	0.00290612299725455
AKAP8	37.1219068766667	41.5201701766667	0.161541536139058	0.0579575768389428
AKAP8L	51.6411224766667	42.9716098566667	-0.265136533365206	0.0465990146414842
AKAP9	37.1703753266667	34.88357618	-0.0916053065312165	0.257060123892472
AKIP1	29.2090136133333	32.10458359	0.136365647196103	0.207731733425085
AKIRIN1	88.1569109933333	87.7838253466667	-0.00611853320879712	0.911059603676868
AKIRIN2	61.6567218866667	67.9037067833333	0.139232144168342	0.167499937880651
AKNA	18.05680761	87.2351466166667	2.27236665578593	0.00259925491770897
AKR1A1	52.05102749	147.592008933333	1.50361606395444	2.06871402073317e-07
AKR1B1	256.142413833333	461.8607814	0.850511881757145	5.55242603223695e-06
AKR7A2	26.3219902833333	37.640295	0.516009355384948	0.0042007399999174
AKR7A3	0.859451837333333	0.557962782333333	-0.623247901541898	0.516052056644955
AKR7L	1.14496910266667	0.423939483666667	-1.43337842391112	0.0011132079066418
AKT1	84.0573222266667	56.1244442733333	-0.58274424317581	0.00670821096989287
AKT1S1	16.8372532066667	40.22201525	1.25632856760318	1.30715024473535e-05
AKT2	34.3097718066667	81.3734561733333	1.24593873695686	0.000172703625947964
AKT3	0.434035341666667	19.3212788766667	5.47623425916148	0.00295644886893717
AKTIP	22.0183739733333	39.0586246166667	0.826933216266581	0.00163846907598401
ALAD	61.4081144166667	31.24961429	-0.974590921819027	0.00020562142199353
ALAS1	64.1705315733333	41.2530330533333	-0.637410739458473	0.00692110722260533
ALCAM	0.303131704333333	8.61349594133333	4.8285822444647	0.00083944445005284
ALDH16A1	21.6088916333333	38.1633085466667	0.820561175249829	0.00045673075248515
ALDH18A1	71.08834321	72.75558512	0.0334449897833033	0.459008856758897
ALDH1A3	1.40551460133333	1.471813301	0.0664962362598199	0.839499632510119
ALDH1B1	61.2182372	44.4780946266667	-0.460866516024666	0.00143698112871744
ALDH1L2	57.94124839	2.40330248966667	-4.59150062032949	0.00037083323775586
ALDH2	10.388374737	1.049250505	-3.30753889931129	0.000356847814805219
ALDH3A2	18.1016758866667	46.2533255733333	1.35343382699005	0.00282736463356805
ALDH3B1	3.42025713433333	13.91521304	2.02448630043948	0.000235680445036843
ALDH4A1	10.45369315	8.89624890233333	-0.232743659265276	0.0268622833167665
ALDH5A1	33.78567	29.51982607	-0.19472724423014	0.0391947779012968
ALDH6A1	13.0731719333333	12.9029472033333	-0.018908589692684	0.737762195539152
ALDH8A1	0.771448271666667	1.138294804	0.561232918509581	0.0924884099054704
ALDH9A1	109.459397	103.248249966667	-0.0842784855153093	0.0127245242334601
ALDOA	922.975559766667	593.988687233333	-0.635856991513163	0.00108518911919281
ALDOC	119.419897033333	15.7952913733333	-2.91847677428261	0.0025956743439992
ALG1	29.4500295166667	31.5761953066667	0.100568267785049	0.0644604181390788
ALG10	15.84094009	11.7448435033333	-0.431630465571284	0.00594212035232372
ALG10B	6.92835677566667	7.67414879433333	0.147493514130342	0.246336090801107
ALG11	7.84020756966667	6.50922459666667	-0.268406155865744	0.148881648387007
ALG12	11.39807223	22.9027771566667	1.0067327077504	0.00902899080641974
ALG13	13.0769351033333	13.75068923	0.0724794831870367	0.457950461434394
ALG14	17.94369335	10.4507358316667	-0.779872345310637	0.00913989136590262
ALG1L2	0.967576518333333	0.822232473666667	-0.234829406087219	0.670841363667666
ALG1L9P	0.565645288666667	0.938309632333333	0.730166440677768	0.0878992624707571
ALG2	86.13639131	72.7603930466667	-0.243469546688135	4.20680613448359e-06
ALG3	150.3028462	159.625230233333	0.0868163717684823	0.295443280185837
ALG5	58.4766296533333	56.1995970966667	-0.0573003752337187	0.375462635072017
ALG6	21.35364092	22.3062366266667	0.0629650526141589	0.105524114529055
ALG8	214.2136103	97.9973747433333	-1.12823513980722	0.000643482342736193
ALG9	18.3115728466667	11.7789225566667	-0.636548135917713	0.000469194047814634
ALKBH1	27.8295550033333	8.316087757	-1.7426409523662	3.25043915341074e-05
ALKBH2	72.7882850666667	43.8660769333333	-0.730600586252063	0.0008187195890115
ALKBH3	29.7845366833333	31.2828421633333	0.0708080755926563	0.422147949930367
ALKBH3-AS1	0.370373675333333	1.29643363566667	1.80749489022711	0.0307959600589739
ALKBH4	39.3223451633333	12.8785687466667	-1.61037709662871	0.00376858505441051
ALKBH5	51.0646451866667	76.2530110733333	0.578469526678134	0.00628971966601717
ALKBH6	20.8074208566667	32.07560723	0.624378427832749	0.0167819095129963
ALKBH7	75.8145698533333	96.6718878866667	0.350621287497294	0.00115643951762114
ALKBH8	25.7043734966667	10.138507166	-1.34216860927327	7.82538073022641e-05
ALMS1	13.76382907	9.50997082566667	-0.533369060423513	0.0093487867497509
ALMS1-IT1	1.09590544466667	0.667685751333333	-0.714882169121091	0.0958855612291356
ALOX12	2.386106905	5.080066808	1.0901887883168	0.0346410409930422
ALOX12B	2.60075476333333	0.860917779666667	-1.59498300016242	0.0254585748179933
ALOX12P2	1.600522819	10.4480220333333	2.70661469347268	0.000447837627528438
ALOX15P1	1.23517867133333	5.67117076466667	2.19892685201646	0.0428671549668354
ALOX5AP	0.366063578333333	28.3397260833333	6.27458776461172	6.62433839921062e-05
ALPK1	5.78933894233333	1.68589348266667	-1.77988523551114	2.66382499525313e-05
ALS2	5.37651429733333	7.49713361166667	0.479667966101272	0.0053077437330821
ALS2CL	0.338064723	0.311775242666667	-0.116793107498749	0.783625178604055
ALS2CR12	0.322268882	0.783007075	1.28076045354594	0.119931121077779
ALX3	4.323434417	1.22054915933333	-1.82464740209055	0.00982826806284154
ALYREF	534.369621733333	274.6141586	-0.960431984574481	0.00303246360426629
AMACR	0.901828688	1.03315306066667	0.196128694693382	0.530568409996148
AMBRA1	20.1614471433333	17.8630749933333	-0.174618745076602	0.0416759342858452
AMD1	183.913165266667	158.908868933333	-0.210825111711264	0.00417209967302654
AMDHD1	1.89555998266667	1.94423768166667	0.0365804886195341	0.878629062763287
AMDHD2	5.228455342	52.3292139166667	3.3231598922429	0.00226374134935193
