siIRF4 KMS12BM	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
ACER3	5.25389182966667	5.86719144466667	0.159283569785492	0.153485031128526
ACIN1	112.160026533333	63.9210415133333	-0.811195775275625	0.00122448654154159
ACKR4	0.577600961666667	0.650143207333333	0.170684392006344	0.615001983726954
ACLY	185.155639533333	214.624264	0.213074694601513	0.0299309701450366
ACN9	60.8221773033333	47.14244281	-0.367570945104155	8.6641752935364e-05
ACO1	38.5549275266667	27.90453978	-0.466415403383117	0.0128491440031272
ACO2	92.15611144	43.6614752133333	-1.0777189667807	0.000442857527347562
ACOT11	1.11816117933333	0.0604011653333333	-4.21040796872973	0.0651308200656964
ACOT13	29.9698206733333	27.1408487	-0.143044616566496	0.0360900465007484
ACOT2	18.5456625466667	34.0562520433333	0.876837863096379	0.000443470499712968
ACOT7	109.059125866667	61.1682214733333	-0.834256263082237	0.00349998817747295
ACOT8	66.6060980033333	54.11101799	-0.299731883750502	0.014743479886192
ACOT9	58.7373252433333	49.8466997	-0.236779581899123	0.0109173808997043
ACOX1	5.46092856433333	17.7364304433333	1.69949749851658	5.64694618461535e-06
ACOX3	5.15787648233333	8.347656741	0.694594052753905	0.0378376874033386
ACOXL	0.936565156333333	4.40343889633333	2.23317937609473	3.24878239097196e-05
ACP1	163.339366433333	213.613769266667	0.387132107425176	0.00729141821336634
ACP2	35.7927461566667	34.46006193	-0.0547419427849029	0.386512706139566
ACP5	39.86423451	4.66796317	-3.09422988271549	0.00146326567447439
ACP6	24.01260945	31.61648278	0.396884692246833	0.00648586985954413
ACPT	2.69548886133333	0.528097964	-2.35166946343496	0.00084911953718436
ACRC	2.49234349266667	1.374729892	-0.858354728436014	0.0230002431310646
ACRV1	1.749481319	2.34461094466667	0.422421288043104	0.110417223226007
ACSBG2	1.250005331	2.11741328433333	0.760368639552054	0.0646747483286334
ACSF2	25.30398113	8.628450761	-1.5521909333407	0.00797401976672055
ACSF3	9.063202038	10.53693233	0.217362158064345	0.0376347021034101
ACSL1	7.35030883233333	19.0110400366667	1.37096068668532	4.70968584174813e-05
ACSL3	48.97212314	49.30049694	0.00964144469969536	0.917533990311022
ACSL4	33.1844984333333	42.12576076	0.344193271732098	0.0259479528736197
ACSL5	8.271243075	26.5356617033333	1.68175645311336	0.00122596921173153
ACSM3	8.64711146333333	20.33403013	1.23360598915724	0.00470602706939163
ACSS1	285.765304	60.00253159	-2.25173548680759	0.000717844432464859
ACSS2	17.43403984	16.3848149833333	-0.0895475293882405	0.472394391205963
ACTA1	0.410571946	0.862507749	1.07090236559288	0.0107514315579987
ACTA2	1.567829723	0.504544739666667	-1.63571477273822	0.078150190037988
ACTB	2755.90288166667	3251.541421	0.238598754016569	0.00661927535660822
ACTG1	1539.19813433333	1835.682872	0.254137888350008	0.0145603195152144
ACTL10	12.4513554066667	6.74560575566667	-0.884282888899942	0.00121780510175952
ACTL6A	129.448256433333	141.458946766667	0.128007891466055	0.00500146103823091
ACTL8	326.502457333333	0.567068501333333	-9.16935511265512	0.000134405351573189
ACTN1	0.978762153	6.25050822633333	2.67494327835801	5.1287056435068e-06
ACTN4	128.1699848	96.6144018133333	-0.407748281858798	0.000345015503181544
ACTR10	36.6973388566667	28.0387609333333	-0.388252852099892	0.00142873462223176
ACTR1A	60.2602605033333	44.08331378	-0.450974233081686	0.00041655134065405
ACTR1B	112.405799833333	61.1288387	-0.878791411855458	0.00238122049735316
ACTR2	340.977508433333	401.102719766667	0.234295169399191	0.0133072295381571
ACTR3	143.143426966667	161.470652	0.173810548148231	0.00448322599792627
ACTR3B	31.6799997033333	18.1987307233333	-0.799734489231219	2.25034235098423e-05
ACTR3C	5.895518856	5.83066486033333	-0.0159583875222985	0.882448598121373
ACTR5	16.32229866	24.47422769	0.584419089251636	0.00023728890239385
ACTR6	49.89768156	45.11604684	-0.145332122513331	0.0151802789650299
ACTR8	32.9269725366667	29.38464941	-0.164207184200085	0.0087419846973528
ACVR1	0.574284412666667	6.21586121066667	3.43611698176929	0.00596173737528893
ACVR1B	9.43565042666667	9.15504816233333	-0.0435544947072777	0.697910506478674
ACVR1C	1.732424215	1.33887348733333	-0.37177259882018	0.0391444434979981
ACVR2A	3.613481698	7.73806985633333	1.09858416575926	7.62986014481174e-06
ACVR2B	9.68927226333333	6.09049314833333	-0.669829264403774	0.00477026579458903
ACVR2B-AS1	0.706465419	0.568774264666667	-0.312762754549145	0.102565234113695
ACY1	3.98303859733333	2.95879373466667	-0.428860334144677	0.139725917825414
ACY3	134.0158945	2.93695453266667	-5.5119393752441	0.000202433712405279
ACYP1	83.18222109	55.4584482633333	-0.584867957525534	0.00508058408686857
ACYP2	2.093144908	10.9612655733333	2.38867028194023	3.2296977682375e-06
ADA	43.7083219066667	87.96324804	1.00899288683766	3.29423543446043e-05
ADAL	4.781374974	7.386171844	0.627401276282501	0.00324515223245368
ADAM10	91.7766078266667	157.4281556	0.778495196917137	0.000512550222380172
ADAM11	4.518164489	10.3894376466667	1.20130886723186	3.16914354666559e-05
ADAM15	135.9538706	104.484771033333	-0.379824544875587	0.000794511372631751
ADAM17	32.62567942	38.0809415866667	0.223061205374977	0.00457736648672558
ADAM19	9.760482453	0.0924206626666667	-6.72259321678173	0.000685516781009614
ADAM1A	3.94998429766667	7.08988265633333	0.843914831646546	0.00396076035319722
ADAM22	13.2084551	24.8846473533333	0.913794207790954	0.012118355281173
ADAM8	15.16573254	1.493587201	-3.3439618102037	0.00644827007339674
ADAM9	31.23472965	70.6667916866667	1.17788136848544	0.000139789924780609
ADAMTS13	4.12499442166667	2.64335025066667	-0.6420245699403	0.0509133639211327
ADAMTS17	0.116309954	5.79565489166667	5.63892521521001	0.000991237414754806
ADAMTSL2	0.431472049666667	23.8640115166667	5.78942566272802	0.000526990229604119
ADAMTSL5	8.40085039533333	3.200521748	-1.39222826344056	0.000423358266694412
ADAP2	4.226780824	4.28442204433333	0.0195412976083509	0.901697877414446
ADAR	117.222016433333	189.303740533333	0.69145935849059	0.000987198985057769
ADAT1	7.568138603	8.470339287	0.162481248695241	0.0649888811397932
ADAT2	18.75103075	17.8918251966667	-0.0676693348067855	0.25655390877179
ADAT3	16.0606691566667	14.9203513733333	-0.106250491627623	0.516447005234292
ADC	0.226500149	0.445856905	0.977068761104739	0.0317923872409831
ADCK1	10.7210424933333	8.907401301	-0.267368699788286	0.012351567097039
ADCK2	59.12098277	20.8638455533333	-1.50266515662014	0.00386711800902906
ADCK3	148.3285381	135.6389302	-0.129024885184186	0.0267873587558693
ADCK4	19.3163581966667	8.41368245033333	-1.19901384779784	0.000323362693099884
ADCK5	61.78681626	16.0928847666667	-1.9408760735998	0.00205059390177782
ADCY1	0.158546784	0.0177949013333333	-3.15537277504544	0.0498544319326614
ADCY3	34.96167733	71.9706325133333	1.04163393593239	0.000192502246745838
ADCY6	5.28334455566667	5.86403381333333	0.150441923441145	0.516364275206553
ADCY7	28.04138415	30.64682796	0.12818019437731	0.131694111115061
ADD1	78.88183586	76.92409634	-0.0362575380277444	0.564534904989631
ADD3	84.88845482	40.7042311866667	-1.06038958485137	0.00758160803548007
ADH5	91.0175315266667	103.563292333333	0.186296370313549	0.00607448925265115
ADI1	127.4247012	132.570472966667	0.057114513735403	0.384946171568777
ADIPOR1	107.927194233333	52.4678610033333	-1.04055254320913	0.000746790367744436
ADIPOR2	89.7730470766667	166.998894466667	0.895484283135631	0.000150623208254989
ADK	28.43084236	43.2685588533333	0.605862225314719	0.000821241699998867
ADM	11.54328886	118.441755066667	3.35905153999879	4.39453363202053e-06
ADM2	0.185119341666667	4.93708768933333	4.73713272544076	0.00370213448928649
ADM5	9.034867549	2.643073513	-1.77328689949315	0.000785811843648931
ADNP	63.9258804433333	55.9321453133333	-0.192722458787102	0.0766765592639013
ADNP2	32.3289783433333	17.6362797733333	-0.874281647843402	0.000640667543977459
ADO	23.3382910933333	34.1049366866667	0.547281658326315	0.000590231455365909
ADORA2A	2.19389353133333	0.317398016666667	-2.78912849579077	0.0141614308447061
ADORA2A-AS1	1.340633683	0.241796608666667	-2.47104917143942	0.00189706922856249
ADORA2B	4.38772671766667	0.397995541666667	-3.46264949770596	0.00539181489215588
ADPGK	55.0579379	76.8989884533333	0.482014043481881	0.000739643388684202
ADPRH	7.51242498733333	10.2217566423333	0.444292563959894	0.00683846936287414
ADPRHL2	25.9402509066667	40.7550079466667	0.651784913484717	0.00270806843142546
ADPRM	3.718237814	3.697905185	-0.00791081200273265	0.966785791501796
ADRBK1	470.786402233333	407.5739865	-0.208010677373984	0.0399871599279344
ADRM1	318.984760066667	313.170388433333	-0.0265396926640156	0.633763561327713
ADSL	153.943185266667	140.867588866667	-0.12805829250181	0.0541070461126838
ADSS	92.9973790533333	122.542642966667	0.398021910012762	0.00180562182342171
ADTRP	0.393639209	4.86904944133333	3.62869431544156	0.00221124508216384
AEBP1	1.92573060166667	1.719196594	-0.163671363110358	0.585126216953331
AEBP2	23.9067807	20.5709411766667	-0.216812066429544	0.0912497953752417
AEN	27.3350496266667	53.32191601	0.963976626799217	3.10470150700938e-05
AES	635.1204064	401.417630333333	-0.661926143047189	0.00129041022623492
AFAP1-AS1	0.127042365	0.176320297666667	0.472888889784271	0.464050606651194
AFF1	17.7371835533333	38.1606504533333	1.1053088168903	0.00267736344565473
AFF4	10.3005457666667	10.217620579	-0.0116615107202186	0.906210674904041
AFG3L1P	10.49325402	6.136083307	-0.774072160599981	0.00127497236365999
AFG3L2	152.014393233333	227.336632166667	0.580622243971644	2.0947879327307e-05
AFMID	35.62615682	104.555888	1.55326554277921	6.29079223535038e-05
AFTPH	32.9823892966667	28.087944	-0.231744888702923	0.0427374441294193
AGA	10.1202676893333	4.07828408666667	-1.31121327122895	4.50265411921048e-06
AGAP1	2.66648482766667	0.028699087	-6.53779046748796	0.00620320986838627
AGAP2	33.01052454	8.611130608	-1.93865148786181	0.00275304659381068
AGAP3	124.8122099	65.3311131233333	-0.93391694846844	0.000516231751655013
AGAP4	1.498364853	1.09512704633333	-0.452290716495499	0.0753254149238821
AGAP5	3.835023535	3.289925545	-0.221180496978184	0.104631174487311
AGAP6	7.09075199966667	8.937041378	0.333858665362022	0.0226900939087905
AGAP7	0.889944504333333	0.456974734333333	-0.9616009721323	0.100769601959558
AGBL3	2.09037874733333	1.61985843433333	-0.367896626168838	0.0195630191331967
AGBL5	30.6357018733333	36.37324239	0.2476636322221	0.00752945144760326
AGER	2.42955939666667	0.703285234666667	-1.7885128695397	0.00317135648846211
AGFG1	12.6173941	36.5267794433333	1.53354057936501	0.00243224535474297
AGFG2	6.80370156766667	5.619345139	-0.275917848073022	0.0406505271685363
AGGF1	25.9417153533333	18.04605373	-0.523590492253674	0.00835294160988389
AGK	57.8889162066667	65.8082577266667	0.18498148027102	0.00016768657362981
AGL	7.99541070766667	17.14608437	1.10063509856296	0.000429180319131842
AGMAT	18.64049821	6.899744512	-1.43382557284641	0.000283985719325403
AGO1	7.855345747	13.4052843133333	0.771055136692977	0.00676267445698447
AGO2	33.35432694	42.5567857766667	0.351515261947397	0.0232572500367666
AGO3	7.934106455	20.4323534766667	1.36471572885053	0.000875956602381197
AGO4	8.764016458	7.50297419266667	-0.224129597641655	0.197036758080832
AGPAT1	10.59977265	10.8175073433333	0.0293347787460503	0.689934317775924
AGPAT2	67.7710071566667	67.0579370566667	-0.0152601104262422	0.687648067133915
AGPAT3	77.57852542	43.12656009	-0.847080707219092	0.000866732929939626
AGPAT4	10.9632446266667	0.123316636333333	-6.47416358084255	0.00112981777781902
AGPAT5	28.1521744333333	78.6548256633333	1.48228892288554	8.09301472118638e-05
AGPAT6	37.3344579166667	36.5485230733333	-0.030694675746873	0.304556957953026
AGPS	35.1130902666667	53.95927707	0.619862047724918	0.00242105314087519
AGRN	35.9213541766667	14.2039112	-1.33855349230228	0.0185240412732284
AGTPBP1	49.0624064633333	51.5005905833333	0.0699709780847964	0.219880818072617
AGTRAP	24.15072425	70.10978924	1.5375494435731	0.00191299981046933
AHCTF1	42.7727656966667	90.6643483333333	1.08384286045347	0.00314855884367007
AHCY	233.5641655	197.109319333333	-0.244822957566508	0.00138353551312657
AHCYL1	48.04216249	48.9451420833333	0.0268645845903628	0.5114556928759
AHCYL2	8.79844320866667	9.69866206666667	0.140537464089168	0.115179469338194
AHDC1	4.98014433166667	6.210355716	0.318488351069973	0.0449078809595832
AHI1	5.79924592233333	1.94144237633333	-1.57873643090995	0.00123056069961103
AHNAK	206.473038533333	20.6446392666667	-3.32211429033785	0.00184011906729305
AHRR	4.165790891	3.928145236	-0.084742150996068	0.360616023157317
AHSA1	598.616468166667	466.120520333333	-0.360928941473955	0.0095943074841001
AHSA2	57.0336250666667	22.2252588133333	-1.3596125142087	0.0109130616287493
AIDA	37.25939746	54.6738441733333	0.553246472513856	0.00220051267161312
AIF1L	22.9921880333333	9.722695525	-1.2417155176207	0.000127755767244135
AIFM1	69.9354313766667	87.8784711066667	0.329486217061581	0.00102279034717711
AIFM2	25.1714805933333	19.58970835	-0.361694159671518	0.0538431284412961
AIG1	8.77667688733333	15.1866441966667	0.791056411010553	7.63366354282448e-05
AIM1	1.74784183266667	1.09403916666667	-0.675910249417486	0.0198411295359483
AIM1L	1.74983156633333	0.109964078666667	-3.99211183021105	0.00152352345635855
AIM2	46.6515502566667	0.329369004333333	-7.14607641829934	0.00652319367899711
AIMP1	34.8994382533333	64.2564786366667	0.880638106072727	0.000829618924899082
AIMP2	38.17879281	80.88462619	1.08309402810195	0.00109991140205942
AIP	335.327805666667	292.2478319	-0.19837979572096	0.000335455320541185
AJUBA	1.169249777	1.74289987233333	0.57590653700728	0.0638958228469269
AK1	48.1173880766667	8.69916370433333	-2.46760971281613	0.00761043666338438
AK2	70.84733048	211.464477733333	1.57762993793959	3.00093475675626e-06
AK3	43.91345145	36.6101917233333	-0.262417601023179	0.0303411115761419
AK6	41.2502639433333	46.5932416866667	0.175717357669988	0.0771151655406417
AK7	6.86918347933333	1.48036901933333	-2.21418177127376	0.000218096774476311
AK9	0.625944688	0.278885457	-1.16636247381044	0.0896184809410591
AKAP1	26.71024654	50.36830797	0.915122974794103	0.000487708340607329
AKAP10	7.61342699233333	10.6581561113333	0.485339971836514	0.0165236654686415
AKAP11	9.57210260033333	7.798738857	-0.295595017782413	0.031733278164593
AKAP13	26.6347563033333	15.71648095	-0.761031858504217	0.00171157526328856
AKAP2	0.322050549	0.401700964	0.318834772275909	0.432574020474615
AKAP3	0.276386433333333	0.340982124666667	0.303009309180984	0.674880155690374
AKAP5	8.92292264233333	6.04995119933333	-0.560592827217151	0.00357503049769595
AKAP6	0.083723726	0.047588994	-0.815008560823605	0.132309954172263
AKAP8	53.0579265366667	34.9688899466667	-0.601496297431128	0.000452866756555316
AKAP8L	62.67097004	51.3868493066667	-0.286398125191455	0.0166214348251276
AKAP9	19.0185205633333	31.2380201333333	0.715897993940192	0.00551638408440431
AKIP1	17.75102658	28.7661679933333	0.696470588005532	0.00118500171147562
AKIRIN1	40.4649597466667	79.81919199	0.980062514199384	8.16876040530143e-05
AKIRIN2	94.9263263466667	65.4110594533333	-0.537273670126837	0.00717443322208624
AKNA	101.27228978	24.0566486733333	-2.07373189646769	0.000665703647345799
AKR1A1	82.1736140766667	55.1809561033333	-0.574504765274072	0.00110637759967874
AKR1B1	412.421615433333	263.504548866667	-0.646292080537237	8.38160655371521e-05
AKR7A2	70.3555373233333	29.42370651	-1.25768498044055	0.00753789017938865
AKR7A3	2.86330732033333	1.358919567	-1.07522245684038	0.101036825883655
AKR7L	2.49763268433333	1.132857327	-1.14059514346173	0.0116827889727779
AKT1	153.398293166667	95.6114769566667	-0.682026719210801	0.0123109234612543
AKT1S1	42.2295883233333	18.3627394766667	-1.20147287731003	0.00174846204792648
AKT2	85.6544917066667	36.6673251033333	-1.22403387828735	0.000874879847481482
AKT3	17.4641401066667	0.400460802666667	-5.44659076160785	0.00114470507111489
AKTIP	6.11202657833333	21.3889616233333	1.80714372312861	0.000281236798436406
ALAD	64.3837614166667	54.8329405533333	-0.231654020318274	0.0168811908364329
ALAS1	56.8085264166667	69.3063508566667	0.286880078425537	0.028921459115019
ALCAM	0.043407695	0.11441484	1.39825146586072	0.0780892048959573
ALDH16A1	60.8618405633333	23.8030740733333	-1.35439006005911	0.00115506452286322
ALDH18A1	84.9407241733333	61.81249445	-0.458557922288843	0.00183569637793878
ALDH1A3	2.63773428566667	0.81411102	-1.69600178806109	0.00637421278998216
ALDH1B1	87.63616916	53.7979560266667	-0.703975060405303	0.00249091210407805
ALDH1L2	2.73632222	30.0470884233333	3.45691516769513	0.00158438287330468
ALDH2	12.8206603033333	12.8553843633333	0.00390217888723116	0.952762177386546
ALDH3A2	32.97903893	18.77190361	-0.812974399049408	0.000247810478233268
ALDH3B1	6.37177362266667	6.49828645033333	0.0283643288820321	0.873034521098497
ALDH4A1	16.1423521666667	11.41483323	-0.499941032762914	0.00127573225121841
ALDH5A1	32.2007642633333	20.2075434833333	-0.672200978028313	6.99862623952541e-05
ALDH6A1	24.5235468666667	14.5955007666667	-0.748643942572162	0.000463928571629803
ALDH8A1	0.141055295666667	0.536630926	1.92766936907774	0.0266137744357744
ALDH9A1	93.71334703	114.116977266667	0.28418699636295	0.00371624855088964
ALDOA	1028.552636	892.790927866667	-0.204221353070012	0.0117933482497292
ALDOC	157.165452233333	133.345981233333	-0.237109776613972	0.0511163308152147
ALG1	22.1331261566667	24.2926230533333	0.134311040190803	0.00442471928090564
ALG10	12.0207437466667	13.0303428933333	0.116348887766751	0.280779231150802
ALG10B	4.38036591933333	5.781722675	0.400448018250035	0.00865011491642729
ALG11	6.15180248566667	5.52517440666667	-0.154989178729959	0.458845233141106
ALG12	24.5474250233333	12.65806756	-0.955514523620015	0.00177501774585782
ALG13	13.31574533	13.41917115	0.0111623810077241	0.735253050091906
ALG14	16.02401919	15.1661347033333	-0.0793826121153756	0.0393134374949578
ALG1L2	3.46162034133333	1.22333834266667	-1.50062403361267	0.00481355066524554
ALG1L9P	0.586047095333333	0.461888257	-0.343472738007567	0.332075602538171
ALG2	26.0279818566667	94.07102369	1.85368695078495	0.000348572355187337
ALG3	169.906249366667	125.534536833333	-0.436654587226479	0.0246765016080818
ALG5	39.1245978166667	45.1087549833333	0.205331545880015	0.0346372190416588
ALG6	13.2788412766667	20.0114300333333	0.591695005764878	0.0119788934847872
ALG8	137.3192434	189.4896513	0.464585246384404	0.000996233819517778
ALG9	15.7691756	13.8951785	-0.182522871365361	0.0374228192966586
ALKBH1	22.12558942	21.68220044	-0.0292047112472715	0.819081294681167
ALKBH2	131.2478476	65.82934025	-0.995491119416536	5.14508556960731e-05
ALKBH3	21.3866084933333	27.70001605	0.373179095376123	0.00203752629460582
ALKBH3-AS1	0.117777519666667	0.259991867666667	1.14240230108631	0.1042492084636
ALKBH4	40.81654834	39.02204411	-0.0648648324232014	0.092069313689737
ALKBH5	44.24186957	41.29817656	-0.0993342684919251	0.347339174980254
ALKBH6	31.8894761233333	22.7191849766667	-0.489169316527714	0.00921548555359418
ALKBH7	69.81488641	86.5271663366667	0.309618466274939	0.025088683116097
ALKBH8	26.4098385833333	20.4537266733333	-0.36871175733588	0.000529547048676742
ALMS1	8.46612171666667	11.6987270823333	0.46657842585501	0.0753952990487003
ALMS1-IT1	0.611196698666667	0.941257701666667	0.622953013632444	0.0360491006743563
ALOX12	2.42770609366667	2.92319984433333	0.267954687640965	0.0789947375470207
ALOX12B	4.487425905	1.74324101233333	-1.36411607428559	0.000262452974816522
ALOX12P2	3.35668591	1.829743471	-0.875396150612428	0.0151345080740544
ALOX15P1	7.96900324066667	1.591994765	-2.32356369201905	0.000848054323564167
ALOX5AP	2.22836902533333	2.207891506	-0.0133188865748658	0.977312608672063
ALPK1	0.103150619	9.225605665	6.48281924395531	0.00385195899643243
ALS2	5.15652833533333	3.574365421	-0.52871295495858	0.00442443958507614
ALS2CL	1.51632370466667	0.109871472333333	-3.78668902250415	0.014807741416142
ALS2CR12	0.602345927	0.478976597666667	-0.330637095117141	0.503126236497835
ALX3	2.66711780266667	3.21881100533333	0.271246322474552	0.340728808652585
ALYREF	205.9511888	489.723367866667	1.24966458417841	0.0041495126202083
AMACR	0.862056194333333	0.532735157333333	-0.694363423182019	0.0446191915402492
AMBRA1	21.38508966	20.7974682966667	-0.0401973380504454	0.554001490436934
AMD1	92.1921071766667	149.774848366667	0.700080224997705	0.000537911132827373
AMDHD1	4.78923504666667	1.54564292033333	-1.63158818061826	0.0411008578261343
AMDHD2	15.2113624033333	4.12893521533333	-1.88130768627417	3.4511849567155e-05
AMER1	8.89919422233333	8.55888794833333	-0.0562513529305753	0.493783109957095
AMFR	60.8281542166667	60.73643334	-0.00217703661374484	0.955523399709545
AMH	37.0035669333333	34.66830898	-0.0940468772799896	0.609234499593855
