siIRF4 MM1R	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
ACSL5	45.2140451333333	26.5356617033333	-0.768838471229347	7.50347403830111e-05
ACSM3	3.76533658066667	20.33403013	2.43304544315193	0.00568902692715234
ACSS1	253.1854242	60.00253159	-2.07709907526506	0.00444378715581336
ACSS2	26.6801787966667	16.3848149833333	-0.703408952627162	0.00118522057523799
ACTA1	0.705707693333333	0.862507749	0.28946668065269	0.343525146829572
ACTA2	0.573700218333333	0.504544739666667	-0.185314863446928	0.694585728565367
ACTB	4730.96611033333	3251.541421	-0.541011024110384	0.00777768916699857
ACTG1	2627.72085366667	1835.682872	-0.517495180481837	0.00429005965454773
ACTL10	4.525535072	6.74560575566667	0.575859625213479	0.0138855033291476
ACTL6A	156.7018079	141.458946766667	-0.147638399704577	0.0213748837941541
ACTL8	3.509700066	0.567068501333333	-2.6297528181313	0.0880102840000601
ACTN1	2.01279024366667	6.25050822633333	1.63477666514199	0.000133122169820827
ACTN4	175.7516626	96.6144018133333	-0.863228171815506	0.00309781398524412
ACTR10	24.2753958066667	28.0387609333333	0.207927777561869	0.011666745972996
ACTR1A	63.13512779	44.08331378	-0.518210253928313	0.000206875340884963
ACTR1B	106.725018833333	61.1288387	-0.803973352410784	0.00132782377297473
ACTR2	361.8851364	401.102719766667	0.148439895156585	0.0334603901516146
ACTR3	173.875036433333	161.470652	-0.106778844478806	0.00361102999092347
ACTR3B	12.0689092066667	18.1987307233333	0.592542542104868	0.00154681378737662
ACTR3C	7.27553448266667	5.83066486033333	-0.319392835882389	0.110785792201491
ACTR5	18.60862322	24.47422769	0.395292014863693	1.08042856291131e-05
ACTR6	22.7332143266667	45.11604684	0.98883897524592	0.000401201648258965
ACTR8	26.4606810433333	29.38464941	0.151212491460924	0.00617365283044342
ACVR1	4.60680715033333	6.21586121066667	0.432187085981502	0.0706428871633923
ACVR1B	3.626132071	9.15504816233333	1.33613600380208	0.000435880632563456
ACVR1C	1.44874210933333	1.33887348733333	-0.113781159379664	0.545890474649553
ACVR2A	3.85816911166667	7.73806985633333	1.00405737180777	0.0111884046268973
ACVR2B	1.750109733	6.09049314833333	1.79911366534418	0.00549409348281524
ACVR2B-AS1	0.113302092333333	0.568774264666667	2.32768168535612	0.002982560509656
ACY1	2.58889332166667	2.95879373466667	0.192673607401237	0.50855804380327
ACY3	11.75609848	2.93695453266667	-2.00101651308692	7.89073585875409e-05
ACYP1	32.4102977933333	55.4584482633333	0.774954973560047	0.000880364981843584
ACYP2	30.5644642866667	10.9612655733333	-1.47944090114715	0.00172828726230579
ADA	287.748953133333	87.96324804	-1.70983789790679	0.000717475903291648
ADAL	7.939974811	7.386171844	-0.104307602374568	0.174108079024692
ADAM10	186.5485153	157.4281556	-0.244857292068099	0.0112008309111144
ADAM11	1.570644305	10.3894376466667	2.72568916332597	5.72815195381526e-06
ADAM15	148.6024843	104.484771033333	-0.508165554172543	0.00778217467475967
ADAM17	27.76108051	38.0809415866667	0.456005429829117	0.000403639580025991
ADAM19	0.567140014333333	0.0924206626666667	-2.61741760971407	3.41919995750677e-05
ADAM1A	3.90234632933333	7.08988265633333	0.861419928445741	0.00197298303117574
ADAM22	4.54932999333333	24.8846473533333	2.45152995050262	0.0038819374801131
ADAM8	242.125610466667	1.493587201	-7.34083040620721	8.35633216233582e-05
ADAM9	48.1684935233333	70.6667916866667	0.552942607165276	0.000432648632724245
ADAMTS13	0.202895475333333	2.64335025066667	3.70355900065404	0.00543979493049322
ADAMTS17	0.479139204	5.79565489166667	3.59645492344618	0.00112337965126723
ADAMTSL2	0.441787676666667	23.8640115166667	5.75533959243223	0.000482132425913985
ADAMTSL5	0.749491962666667	3.200521748	2.09432219962702	0.00894074033513948
ADAP2	0.302279896666667	4.28442204433333	3.82514366239645	0.00588128676955672
ADAR	278.391082233333	189.303740533333	-0.55641007958928	0.00090000658768442
ADAT1	8.71210566	8.470339287	-0.0406016919448795	0.538039594201974
ADAT2	9.15431830066667	17.8918251966667	0.966776207156291	0.00047216346948845
ADAT3	25.54101977	14.9203513733333	-0.775534616949454	0.0151145531431576
ADC	1.19020335066667	0.445856905	-1.41655541885673	0.0165003480068728
ADCK1	5.15618018933333	8.907401301	0.788701911167244	0.000192852444942153
ADCK2	65.7372579533333	20.8638455533333	-1.65570618463753	1.48772364923716e-05
ADCK3	150.503078166667	135.6389302	-0.15002168321317	0.00737500124239905
ADCK4	20.26685106	8.41368245033333	-1.26831267506889	0.00569928167792162
ADCK5	26.1834196333333	16.0928847666667	-0.702230567073956	0.00063402186178092
ADCY1	5.511194646	0.0177949013333333	-8.27475733775717	0.00176070565106694
ADCY3	97.77162659	71.9706325133333	-0.442007517053187	0.000551630278944007
ADCY6	15.54194589	5.86403381333333	-1.40620181652412	0.000972329497696601
ADCY7	101.309228113333	30.64682796	-1.72495592973476	1.77986383848245e-06
ADD1	91.8180812566667	76.92409634	-0.25534269333123	0.00769953306977803
ADD3	32.3018446633333	40.7042311866667	0.333562214450376	0.013330401819354
ADH5	25.1081271366667	103.563292333333	2.04428641079215	1.01901657600804e-06
ADI1	233.080700966667	132.570472966667	-0.814070070577545	1.32232090522356e-05
ADIPOR1	173.072425733333	52.4678610033333	-1.72187000891241	6.72504982827862e-06
ADIPOR2	69.80183963	166.998894466667	1.25850158775571	0.000238250515462399
ADK	36.33249997	43.2685588533333	0.252058431428493	0.019403853493109
ADM	226.743786133333	118.441755066667	-0.936885240933762	0.0175982846723359
ADM2	1.26815820666667	4.93708768933333	1.96092553213298	0.00369999936512711
ADM5	0.366000279333333	2.643073513	2.85229989717293	0.0414821715287199
ADNP	51.03038998	55.9321453133333	0.132320999876096	0.0176109173943071
ADNP2	12.3184292866667	17.6362797733333	0.517727957619896	0.028388157412056
ADO	25.53608999	34.1049366866667	0.417442943563227	0.00204971282119592
ADORA2A	5.027597915	0.317398016666667	-3.98550425570887	0.00274378760048587
ADORA2A-AS1	2.95775518966667	0.241796608666667	-3.6126367317715	0.0159718076869696
ADORA2B	0.53946601	0.397995541666667	-0.438779793215397	0.339071682799323
ADPGK	114.400438633333	76.8989884533333	-0.573056057809722	0.00505406574456778
ADPRH	2.21953242633333	10.2217566423333	2.2033154584153	0.000542497880280206
ADPRHL2	54.2277645733333	40.7550079466667	-0.412054351893423	0.0121824074829065
ADPRM	8.13350254866667	3.697905185	-1.1371685229109	0.0126563149829257
ADRBK1	288.7104777	407.5739865	0.497438508201808	0.000173036573616426
ADRM1	326.209164166667	313.170388433333	-0.0588495058865871	0.332720145812247
ADSL	164.760071833333	140.867588866667	-0.226026949024475	0.00257987281951882
ADSS	85.7199097366667	122.542642966667	0.515581636455392	0.0007943699126181
ADTRP	41.04866871	4.86904944133333	-3.07562337807375	0.000994129640066447
AEBP1	0.794052415333333	1.719196594	1.11442838187163	0.00988315738422579
AEBP2	10.0447359376667	20.5709411766667	1.03416816451054	8.09930210675208e-06
AEN	87.29544901	53.32191601	-0.711177821978468	0.00041642191527801
AES	49.4414516766667	401.417630333333	3.0213109728029	1.69094473565663e-08
AFAP1-AS1	23.7931396866667	0.176320297666667	-7.07620328413485	9.16272666466301e-05
AFF1	38.7809584133333	38.1606504533333	-0.0232626954527898	0.699491952445113
AFF4	28.5366111866667	10.217620579	-1.48175475153666	2.80021146932307e-05
AFG3L1P	10.0474244306667	6.136083307	-0.711435751601956	0.00214688311900319
AFG3L2	99.7328173533333	227.336632166667	1.18868996275648	0.000229544984020095
AFMID	25.1661247433333	104.555888	2.05471932629403	0.000347038313475099
AFTPH	58.25186824	28.087944	-1.05235329530124	8.03103708706822e-05
AGA	23.6458547766667	4.07828408666667	-2.53555311511554	0.000692225324599686
AGAP1	22.7394017966667	0.028699087	-9.62997374516937	0.00112068126234004
AGAP2	20.6204801166667	8.611130608	-1.25980334864151	0.00257180641702637
AGAP3	46.1854515266667	65.3311131233333	0.500331748335555	0.000272772519552166
AGAP4	4.41418050733333	1.09512704633333	-2.01104737894369	0.0040300490756917
AGAP5	10.50136191	3.289925545	-1.67444960204121	4.25198868297042e-05
AGAP6	27.85031901	8.937041378	-1.63982464389991	0.000894740359938843
AGAP7	1.90868948433333	0.456974734333333	-2.06239610913254	0.000287199561105211
AGBL3	5.09556644833333	1.61985843433333	-1.65337479646855	0.00797621724297027
AGBL5	31.64119938	36.37324239	0.201073249372169	0.0312163871865179
AGER	1.30885972866667	0.703285234666667	-0.896128657376818	3.68306426003189e-05
AGFG1	24.93234228	36.5267794433333	0.550936133435424	0.00254893342290017
AGFG2	2.56900052133333	5.619345139	1.12919483004203	0.000692481022023772
AGGF1	29.6555487033333	18.04605373	-0.716618679244507	0.00313445396707785
AGK	56.6615156966667	65.8082577266667	0.215899432674663	0.000790796446222343
AGL	3.73676706933333	17.14608437	2.19801660602469	0.000390358209802784
AGMAT	33.3928115066667	6.899744512	-2.27492271918661	0.00402919404824887
AGO1	12.62702771	13.4052843133333	0.0862867363258338	0.367354387268789
AGO2	18.54591618	42.5567857766667	1.1982876516223	0.00412671895786326
AGO3	8.19317537966667	20.4323534766667	1.31836078678726	2.93777772549405e-05
AGO4	11.0679018733333	7.50297419266667	-0.560847257311634	0.00587474666428222
AGPAT1	4.46737469133333	10.8175073433333	1.27586893237968	0.00396280392458243
AGPAT2	0.294396107	67.0579370566667	7.83150569731757	3.88444793369688e-05
AGPAT3	71.90103803	43.12656009	-0.737435952127201	7.15752228882946e-06
AGPAT4	1.09573449666667	0.123316636333333	-3.15145891829999	0.0208745390314907
AGPAT5	53.05610038	78.6548256633333	0.568016639708356	0.000454680942994484
AGPAT6	40.4680288166667	36.5485230733333	-0.146969469539429	0.00036011156776665
AGPS	23.4978114133333	53.95927707	1.19934462922573	0.000469589032907042
AGRN	0.454476145	14.2039112	4.96593986505327	0.000760606985604072
AGTPBP1	33.42370445	51.5005905833333	0.623717336000206	0.000411454952771646
AGTRAP	111.8482241	70.10978924	-0.673854546789184	0.000647556172283426
AHCTF1	44.9915106233333	90.6643483333333	1.01088254838412	0.00454986666902017
AHCY	166.953028866667	197.109319333333	0.239553721596488	0.00205016438965244
AHCYL1	22.9025712233333	48.9451420833333	1.09565610042848	4.21372472828623e-05
AHCYL2	10.4476543073333	9.69866206666667	-0.107321420873032	0.205433717374373
AHDC1	3.30407877966667	6.210355716	0.910427819752888	0.00443347454378035
AHI1	5.573624103	1.94144237633333	-1.52148681985537	0.000160603200495116
AHNAK	7.308948459	20.6446392666667	1.49803144468237	0.00520869041918676
AHRR	0.690675373666667	3.928145236	2.50776858189962	0.000426977944497983
AHSA1	141.182816733333	466.120520333333	1.72313851715681	6.04668228694923e-07
AHSA2	86.1570818233333	22.2252588133333	-1.95476916667143	0.000357252848207539
AIDA	40.5992123233333	54.6738441733333	0.429399078900377	0.00196010702073618
AIF1L	0.293867978333333	9.722695525	5.04811627506471	0.000793275190712237
AIFM1	50.26987261	87.8784711066667	0.80581573716653	0.000119034873479748
AIFM2	20.8683483566667	19.58970835	-0.0912205026415782	0.427337598200334
AIG1	8.321729887	15.1866441966667	0.867847745560995	0.000591399384811034
AIM1	0.513942379666667	1.09403916666667	1.08998586089021	0.0312601286303799
AIM1L	0.252437891	0.109964078666667	-1.19889615170076	0.0425145254515693
AIM2	52.2587248466667	0.329369004333333	-7.30982331708805	0.00128654230085316
AIMP1	50.0189788766667	64.2564786366667	0.361366315248194	0.0011725079779864
AIMP2	66.8900573033333	80.88462619	0.274073733240581	0.00774655331081046
AIP	138.784257533333	292.2478319	1.07434839132152	3.76495571320092e-06
AJUBA	0.195056703666667	1.74289987233333	3.15952420405377	0.00702703652782275
AK1	4.68370253433333	8.69916370433333	0.89322726183934	0.00122387394802936
AK2	88.1292321233333	211.464477733333	1.26272279665055	5.11569928613563e-07
AK3	51.59849706	36.6101917233333	-0.495083715138099	0.000209134892083164
AK6	32.8040412533333	46.5932416866667	0.506247151440215	0.00551573604087763
AK7	0.287681861333333	1.48036901933333	2.36341068332475	0.00862909461009523
AK9	1.94572930366667	0.278885457	-2.80256640211772	0.00776956657930395
AKAP1	52.33017167	50.36830797	-0.0551267246027228	0.290469083135277
AKAP10	25.0477977033333	10.6581561113333	-1.23272589211918	4.02296024510641e-05
AKAP11	19.2966761033333	7.798738857	-1.30703961328764	0.000341325200917727
AKAP13	28.6664329666667	15.71648095	-0.867084175315369	0.000695649000323844
AKAP2	1.35224631066667	0.401700964	-1.75116413271955	0.000887432963086838
AKAP3	0.936974908	0.340982124666667	-1.45831430260444	0.0270780881865025
AKAP5	2.09403923733333	6.04995119933333	1.53063503002771	0.00289368826789072
AKAP6	1.500919731	0.047588994	-4.97907505644807	0.000524829755580331
AKAP8	55.4745850366667	34.9688899466667	-0.665754970939916	0.00740437467561772
AKAP8L	48.05751201	51.3868493066667	0.0966372380727786	0.089961562350713
AKAP9	33.9874750266667	31.2380201333333	-0.121700167864417	0.172061656900584
AKIP1	37.6226725966667	28.7661679933333	-0.387229287843449	0.0178726725303426
AKIRIN1	72.5285570366667	79.81919199	0.138186527893343	0.0860615645459258
AKIRIN2	75.4321667933333	65.4110594533333	-0.205645286276642	0.0141244677080526
AKNA	97.88918219	24.0566486733333	-2.02471376031245	4.39061300184515e-05
AKR1A1	163.993587766667	55.1809561033333	-1.57139704668018	5.40077133983621e-05
AKR1B1	529.879561433333	263.504548866667	-1.00783661342486	0.00030788344901545
AKR7A2	35.80180502	29.42370651	-0.283053331081278	0.000979850455464272
AKR7A3	1.12964978433333	1.358919567	0.266584491505857	0.325978575760027
AKR7L	1.015615466	1.132857327	0.15761190845736	0.621241715829815
AKT1	51.06356933	95.6114769566667	0.904889420744468	4.75581976843598e-06
AKT1S1	43.79156611	18.3627394766667	-1.25387173982662	0.00244870358428111
AKT2	95.8179935666667	36.6673251033333	-1.38580157900096	0.000350104470691249
AKT3	11.1250445266667	0.400460802666667	-4.79600626235512	0.000181356646634844
AKTIP	27.97901586	21.3889616233333	-0.387478772493625	0.00975264735009354
ALAD	29.4822166366667	54.8329405533333	0.895197845502034	0.000189281737743642
ALAS1	48.51889031	69.3063508566667	0.514441004611476	0.0129879839387466
ALCAM	5.59264449366667	0.11441484	-5.61118453388175	0.000270755079557767
ALDH16A1	61.85956091	23.8030740733333	-1.37784868900956	0.00271079989526732
ALDH18A1	65.7929885766667	61.81249445	-0.090035360776372	0.00525376620406073
ALDH1A3	0.978522356666667	0.81411102	-0.265379265358998	0.302388297149971
ALDH1B1	46.3183973366667	53.7979560266667	0.215966025285486	0.0570482081430706
ALDH1L2	3.726041307	30.0470884233333	3.01150962665814	0.0014202426769949
ALDH2	0.318678487333333	12.8553843633333	5.33412730372479	0.000787824098140901
ALDH3A2	34.6843365266667	18.77190361	-0.885709330126366	0.000185192494314214
ALDH3B1	13.4158022866667	6.49828645033333	-1.04580208719256	0.000968616925577509
ALDH4A1	11.8528951466667	11.41483323	-0.0543297077740344	0.47217343824808
ALDH5A1	20.24276348	20.2075434833333	-0.0025123036726305	0.962734531485588
ALDH6A1	10.9175601366667	14.5955007666667	0.418873232198325	0.0133115832281065
ALDH8A1	2.175523404	0.536630926	-2.01936043277511	0.000208701341514482
ALDH9A1	107.868802666667	114.116977266667	0.0812357630605902	0.0834341158851007
ALDOA	632.217794233333	892.790927866667	0.497900725710496	0.00548849897213678
ALDOC	45.2057589666667	133.345981233333	1.56059586483218	0.00268325034184691
ALG1	37.49260657	24.2926230533333	-0.626087851715714	0.0014935811907207
ALG10	11.0216092266667	13.0303428933333	0.24154016675806	0.0859735829273994
ALG10B	6.40348443566667	5.781722675	-0.147357746249853	0.0891334654913434
ALG11	6.026504089	5.52517440666667	-0.125301347624404	0.18707551934168
ALG12	28.1468122033333	12.65806756	-1.15291436464021	0.00012315696855372
ALG13	13.7121373633333	13.41917115	-0.0311579024136381	0.539726247551636
ALG14	9.83449205933333	15.1661347033333	0.624930995954411	0.0160511926258817
ALG1L2	1.563488144	1.22333834266667	-0.353944809367985	0.462543179197252
ALG1L9P	1.21026566766667	0.461888257	-1.38970799809983	0.00131324085973221
ALG2	66.3022619566667	94.07102369	0.504692314053865	0.000137257739159886
ALG3	167.122808566667	125.534536833333	-0.412824312378241	0.00125276442333207
ALG5	64.84552309	45.1087549833333	-0.523599507060804	0.00237365665639752
ALG6	20.7658966	20.0114300333333	-0.0533918966100678	0.449155261615779
ALG8	83.4712426	189.4896513	1.18276790692185	0.000128950288042297
ALG9	13.4066537066667	13.8951785	0.0516351814891041	0.3523168387591
ALKBH1	6.663208563	21.68220044	1.70222222071426	0.00103532456857894
ALKBH2	62.07889508	65.82934025	0.0846278592144267	0.0873877398526156
ALKBH3	31.8524340666667	27.70001605	-0.201516810881394	0.0965882079933434
ALKBH3-AS1	1.18665849633333	0.259991867666667	-2.19036640456965	0.0925153085803049
ALKBH4	14.5350703533333	39.02204411	1.4247512988043	1.39944945397517e-05
ALKBH5	72.45564232	41.29817656	-0.811019957104105	1.03756621733143e-05
ALKBH6	37.1166056433333	22.7191849766667	-0.708153699533978	0.00204754681936586
ALKBH7	94.2568212433333	86.5271663366667	-0.123443871254517	0.151859332194941
ALKBH8	9.71465244233333	20.4537266733333	1.07412943939959	0.00144544443011314
ALMS1	7.94553222266667	11.6987270823333	0.558135796018343	0.0567018782922975
ALMS1-IT1	0.641060034666667	0.941257701666667	0.55413029421914	0.012344587781745
ALOX12	6.85685408966667	2.92319984433333	-1.22999836046948	0.0097451343270784
ALOX12B	0.192943404	1.74324101233333	3.17552241392175	0.00418323526308507
ALOX12P2	15.5487557	1.829743471	-3.08708582952977	0.00096723046822447
ALOX15P1	8.92393496733333	1.591994765	-2.48684440822687	7.58528981005531e-05
ALOX5AP	22.6223532933333	2.207891506	-3.35700782757424	0.00107577209085998
ALPK1	1.16145802166667	9.225605665	2.98970661577011	0.00459207052721415
ALS2	7.722519759	3.574365421	-1.11138452303538	3.25994121233256e-05
ALS2CL	0.301288567333333	0.109871472333333	-1.45532908440874	0.0180965583029031
ALS2CR12	1.67233503666667	0.478976597666667	-1.80383683270694	0.00205604373257907
ALX3	1.637422523	3.21881100533333	0.975101225410918	0.00654219484791162
ALYREF	275.045413966667	489.723367866667	0.832297189918511	0.00290205528582663
AMACR	1.60965571066667	0.532735157333333	-1.59526174483268	0.000874267796817129
AMBRA1	19.5773289033333	20.7974682966667	0.0872239783093473	0.024053402074304
AMD1	124.4774973	149.774848366667	0.266910413488722	0.00369210399440393
AMDHD1	1.934086251	1.54564292033333	-0.323445072092863	0.24895021822539
AMDHD2	62.3757576966667	4.12893521533333	-3.91714374806263	1.09908755345332e-05
AMER1	5.87296470466667	8.55888794833333	0.543334392663945	0.0100448305670085
