GENE	TF	ENHANCER_LIST
B3GALT4	0	5_MACS_peak_24451_lociStitched,2_MACS_peak_24464_lociStitched,2_MACS_peak_24460_lociStitched,3_MACS_peak_24448_lociStitched
B4GALT3	0	4_MACS_peak_2068_lociStitched,3_MACS_peak_2064_lociStitched
BAG1	0	3_MACS_peak_28537_lociStitched
BAGE	0	2_MACS_peak_18459_lociStitched
BAGE4	0	2_MACS_peak_18459_lociStitched
BAK1	0	4_MACS_peak_24493_lociStitched,1_MACS_peak_24486_lociStitched
BANF1	0	4_MACS_peak_4944_lociStitched,2_MACS_peak_4957_lociStitched
BAT2	0	1_MACS_peak_24368_lociStitched,1_MACS_peak_24365_lociStitched
BAT3	0	1_MACS_peak_24368_lociStitched,1_MACS_peak_24365_lociStitched
BAT5	0	3_MACS_peak_24374_lociStitched,1_MACS_peak_24368_lociStitched,1_MACS_peak_24365_lociStitched
BAX	0	4_MACS_peak_14915_lociStitched
BBC3	0	3_MACS_peak_14825_lociStitched
BCAN	0	3_MACS_peak_1962_lociStitched
BCL2	0	5_MACS_peak_13252_lociStitched
BCL2L11	0	5_MACS_peak_16453_lociStitched
BCL2L12	0	5_MACS_peak_14963_lociStitched
BCL6B	1	1_MACS_peak_11104_lociStitched
BCR	0	1_MACS_peak_18974_lociStitched,3_MACS_peak_18965_lociStitched
BEST2	0	5_MACS_peak_13919_lociStitched
BET1L	0	3_MACS_peak_4100_lociStitched
BHLHE41	1	2_MACS_peak_6179_lociStitched,6_MACS_peak_6173_lociStitched
BMI1	0	6_MACS_peak_3074_lociStitched,6_MACS_peak_3062_lociStitched
BMP8A	0	3_MACS_peak_799_lociStitched
BMP8B	0	5_MACS_peak_814_lociStitched
BOLA1	0	3_MACS_peak_1647_lociStitched,3_MACS_peak_1654_lociStitched
BRD2	0	2_MACS_peak_24442_lociStitched
BRP44	0	2_MACS_peak_2182_lociStitched
BTG2	0	2_MACS_peak_2509_lociStitched
BZRAP1	0	4_MACS_peak_12185_lociStitched
C10ORF91	0	6_MACS_peak_4065_lociStitched
C11ORF10	0	1_MACS_peak_4697_lociStitched
C11ORF2	0	2_MACS_peak_4865_lociStitched
C11ORF24	0	2_MACS_peak_5102_lociStitched
C11ORF82	0	4_MACS_peak_5269_lociStitched
C11ORF9	0	1_MACS_peak_4697_lociStitched
C12ORF5	0	2_MACS_peak_5847_lociStitched
C12ORF57	0	1_MACS_peak_5930_lociStitched,3_MACS_peak_5927_lociStitched,3_MACS_peak_5924_lociStitched,2_MACS_peak_5932_lociStitched,2_MACS_peak_5922_lociStitched
C12ORF60	0	1_MACS_peak_6080_lociStitched
C12ORF67	0	6_MACS_peak_6131_lociStitched,3_MACS_peak_6145_lociStitched,4_MACS_peak_6137_lociStitched
C12ORF69	0	1_MACS_peak_6080_lociStitched
C14ORF73	0	2_MACS_peak_8569_lociStitched
C15ORF28	0	2_MACS_peak_9265_lociStitched
C15ORF39	0	2_MACS_peak_9388_lociStitched
C15ORF53	0	2_MACS_peak_8787_lociStitched
C16ORF53	0	5_MACS_peak_10287_lociStitched
C16ORF92	0	3_MACS_peak_10305_lociStitched
C17ORF103	0	3_MACS_peak_11404_lociStitched
C17ORF107	0	4_MACS_peak_11058_lociStitched
C17ORF37	0	2_MACS_peak_11718_lociStitched
C17ORF46	0	2_MACS_peak_11951_lociStitched
C17ORF49	0	1_MACS_peak_11104_lociStitched
C17ORF51	0	1_MACS_peak_11414_lociStitched
C17ORF55	0	1_MACS_peak_12699_lociStitched
C17ORF65	0	5_MACS_peak_11913_lociStitched
C17ORF70	0	3_MACS_peak_12705_lociStitched
C17ORF81	0	2_MACS_peak_11121_lociStitched
C17ORF82	0	1_MACS_peak_12244_lociStitched
C17ORF91	0	3_MACS_peak_10944_lociStitched
C17ORF96	0	5_MACS_peak_11669_lociStitched
C18ORF1	0	3_MACS_peak_12915_lociStitched
C19ORF22	0	3_MACS_peak_13377_lociStitched
C19ORF35	0	3_MACS_peak_13506_lociStitched,3_MACS_peak_13509_lociStitched
C19ORF54	0	3_MACS_peak_14576_lociStitched
C19ORF61	0	1_MACS_peak_14688_lociStitched
C19ORF70	0	2_MACS_peak_13652_lociStitched
C19ORF76	0	5_MACS_peak_14963_lociStitched
C1ORF189	0	3_MACS_peak_1810_lociStitched
C1ORF220	0	1_MACS_peak_2269_lociStitched,3_MACS_peak_2270_lociStitched
C1ORF43	0	3_MACS_peak_1810_lociStitched
C1ORF51	0	3_MACS_peak_1667_lociStitched
C1ORF54	0	3_MACS_peak_1667_lociStitched
C1ORF66	0	3_MACS_peak_1970_lociStitched
C1ORF93	0	4_MACS_peak_104_lociStitched
C1QBP	0	2_MACS_peak_11083_lociStitched
C1QTNF5	0	5_MACS_peak_5555_lociStitched
C1QTNF6	0	1_MACS_peak_19205_lociStitched
C2	0	1_MACS_peak_24404_lociStitched
C20ORF72	0	2_MACS_peak_17753_lociStitched
C21ORF121	0	4_MACS_peak_18670_lociStitched
C21ORF128	0	4_MACS_peak_18670_lociStitched
C21ORF33	0	2_MACS_peak_18759_lociStitched,2_MACS_peak_18755_lociStitched,2_MACS_peak_18757_lociStitched
C22ORF26	0	4_MACS_peak_19530_lociStitched,4_MACS_peak_19534_lociStitched
C22ORF41	0	2_MACS_peak_19637_lociStitched
C2ORF57	0	2_MACS_peak_17395_lociStitched
C3	0	3_MACS_peak_13693_lociStitched
C3ORF51	0	9_MACS_peak_20284_lociStitched,4_MACS_peak_20310_lociStitched
C4B	0	1_MACS_peak_24404_lociStitched
C4ORF47	0	2_MACS_peak_22467_lociStitched,1_MACS_peak_22462_lociStitched,3_MACS_peak_22464_lociStitched
C6ORF1	0	2_MACS_peak_24508_lociStitched
C6ORF105	0	5_MACS_peak_23947_lociStitched,7_MACS_peak_23958_lociStitched
C6ORF106	0	3_MACS_peak_24528_lociStitched,3_MACS_peak_24532_lociStitched,2_MACS_peak_24535_lociStitched
C6ORF130	0	3_MACS_peak_24714_lociStitched
C6ORF136	0	3_MACS_peak_24315_lociStitched
C6ORF226	0	2_MACS_peak_24772_lociStitched,1_MACS_peak_24769_lociStitched
C6ORF227	0	4_MACS_peak_24493_lociStitched,1_MACS_peak_24486_lociStitched
C6ORF25	0	3_MACS_peak_24374_lociStitched
C6ORF26	0	3_MACS_peak_24374_lociStitched,1_MACS_peak_24381_lociStitched
C6ORF27	0	3_MACS_peak_24374_lociStitched,1_MACS_peak_24381_lociStitched
C6ORF47	0	1_MACS_peak_24368_lociStitched,1_MACS_peak_24365_lociStitched
C6ORF48	0	1_MACS_peak_24381_lociStitched,3_MACS_peak_24390_lociStitched
C7ORF47	0	3_MACS_peak_26493_lociStitched
C7ORF49	0	3_MACS_peak_26883_lociStitched
C7ORF55	0	2_MACS_peak_26936_lociStitched
C7ORF61	0	3_MACS_peak_26493_lociStitched
C8G	0	6_MACS_peak_29462_lociStitched
C9ORF129	0	6_MACS_peak_28916_lociStitched
C9ORF53	0	2_MACS_peak_28481_lociStitched
C9ORF64	0	2_MACS_peak_28826_lociStitched
C9ORF69	0	1_MACS_peak_29431_lociStitched
C9ORF78	0	4_MACS_peak_29315_lociStitched
CA14	0	3_MACS_peak_1667_lociStitched
CABLES1	0	4_MACS_peak_12950_lociStitched
CABP2	0	5_MACS_peak_5066_lociStitched
CABP4	0	5_MACS_peak_5066_lociStitched
CACNA1I	0	2_MACS_peak_19355_lociStitched
CACYBP	0	1_MACS_peak_2242_lociStitched
CADM1	0	3_MACS_peak_5475_lociStitched
CALML4	0	3_MACS_peak_9257_lociStitched
CALML6	0	4_MACS_peak_75_lociStitched
CAMKK1	0	1_MACS_peak_11016_lociStitched
CAMTA2	1	4_MACS_peak_11058_lociStitched
CAPN1	0	2_MACS_peak_4865_lociStitched
CASC3	0	3_MACS_peak_11738_lociStitched
CASP3	0	2_MACS_peak_22429_lociStitched
CASQ1	0	1_MACS_peak_2028_lociStitched
CATSPER1	0	4_MACS_peak_4944_lociStitched,2_MACS_peak_4957_lociStitched
CBX1	0	3_MACS_peak_12029_lociStitched
CBX2	0	2_MACS_peak_12651_lociStitched
CBX3	0	4_MACS_peak_25901_lociStitched
CBX4	0	2_MACS_peak_12651_lociStitched
CBX6	0	3_MACS_peak_19292_lociStitched
CBX7	0	3_MACS_peak_19332_lociStitched,2_MACS_peak_19330_lociStitched
CBX8	0	2_MACS_peak_12651_lociStitched
CCDC106	0	3_MACS_peak_15120_lociStitched,5_MACS_peak_15114_lociStitched
CCDC110	0	2_MACS_peak_22467_lociStitched,3_MACS_peak_22464_lociStitched
CCDC111	0	2_MACS_peak_22429_lociStitched
CCDC117	0	8_MACS_peak_19078_lociStitched
CCDC134	0	5_MACS_peak_19423_lociStitched,2_MACS_peak_19433_lociStitched
CCDC40	0	2_MACS_peak_12669_lociStitched
CCDC85B	0	3_MACS_peak_4928_lociStitched
CCDC88C	0	6_MACS_peak_8416_lociStitched
CCDC9	0	3_MACS_peak_14825_lociStitched
CCND2	0	2_MACS_peak_5836_lociStitched,2_MACS_peak_5847_lociStitched
CCR10	0	5_MACS_peak_11849_lociStitched
CD151	0	2_MACS_peak_4161_lociStitched
CD19	0	3_MACS_peak_10251_lociStitched
CD27	0	5_MACS_peak_5871_lociStitched
CD69	0	6_MACS_peak_5982_lociStitched,5_MACS_peak_5996_lociStitched
CD70	0	6_MACS_peak_13683_lociStitched
CDC16	0	1_MACS_peak_7880_lociStitched
CDC42BPG	0	2_MACS_peak_4837_lociStitched
CDC6	0	8_MACS_peak_11761_lociStitched
CDCA5	0	2_MACS_peak_4865_lociStitched
CDK2AP2	0	5_MACS_peak_5066_lociStitched
CDK6	0	1_MACS_peak_26408_lociStitched,6_MACS_peak_26393_lociStitched
CDKN1A	0	2_MACS_peak_24621_lociStitched,4_MACS_peak_24614_lociStitched,2_MACS_peak_24611_lociStitched
CDKN1B	0	5_MACS_peak_6052_lociStitched
CDKN2A	0	2_MACS_peak_28481_lociStitched
CDKN2B	0	2_MACS_peak_28481_lociStitched
CDKN2B-AS1	0	2_MACS_peak_28481_lociStitched
CEBPB	1	2_MACS_peak_18203_lociStitched
CELF2	0	5_MACS_peak_2954_lociStitched
CELF5	0	1_MACS_peak_13572_lociStitched
CEND1	0	2_MACS_peak_4161_lociStitched
CETP	0	6_MACS_peak_10484_lociStitched
CFB	0	1_MACS_peak_24404_lociStitched
CFL1	0	3_MACS_peak_4928_lociStitched
CFLAR	0	4_MACS_peak_17113_lociStitched,2_MACS_peak_17109_lociStitched
CHAC1	0	2_MACS_peak_8861_lociStitched
CHCHD6	0	2_MACS_peak_20711_lociStitched
CHERP	0	4_MACS_peak_14089_lociStitched
CHMP2A	0	4_MACS_peak_15204_lociStitched
CHMP4B	0	3_MACS_peak_17917_lociStitched
CHMP5	0	3_MACS_peak_28537_lociStitched
CHRM1	0	3_MACS_peak_4769_lociStitched
CHRNB1	0	3_MACS_peak_11145_lociStitched
CHRNE	0	4_MACS_peak_11058_lociStitched
CHST15	0	3_MACS_peak_4018_lociStitched,6_MACS_peak_4012_lociStitched
CIC	0	3_MACS_peak_14646_lociStitched
CISD2	0	3_MACS_peak_21921_lociStitched
CISD3	0	5_MACS_peak_11669_lociStitched
CKS1B	0	6_MACS_peak_1851_lociStitched,2_MACS_peak_1839_lociStitched,1_MACS_peak_1838_lociStitched,3_MACS_peak_1847_lociStitched
CLDN7	0	2_MACS_peak_11124_lociStitched,2_MACS_peak_11121_lociStitched
CLEC2D	0	4_MACS_peak_5962_lociStitched,6_MACS_peak_5982_lociStitched
CLECL1	0	6_MACS_peak_5982_lociStitched,5_MACS_peak_5996_lociStitched
CLIC1	0	3_MACS_peak_24374_lociStitched
CLK3	0	1_MACS_peak_9344_lociStitched
CLN6	0	3_MACS_peak_9257_lociStitched
CLPTM1L	0	1_MACS_peak_22520_lociStitched
CNPY3	0	2_MACS_peak_24772_lociStitched,1_MACS_peak_24769_lociStitched
CNTF	0	2_MACS_peak_4639_lociStitched
CNTNAP1	0	5_MACS_peak_11849_lociStitched
COL11A2	0	1_MACS_peak_24445_lociStitched,1_MACS_peak_24446_lociStitched
COL1A1	0	4_MACS_peak_12090_lociStitched
COMMD3	0	6_MACS_peak_3074_lociStitched,6_MACS_peak_3062_lociStitched
COPZ2	0	3_MACS_peak_12029_lociStitched,3_MACS_peak_12026_lociStitched
CORO1A	0	1_MACS_peak_10318_lociStitched
COX6B2	0	5_MACS_peak_15089_lociStitched
CPLX3	0	3_MACS_peak_9352_lociStitched
CPN2	0	2_MACS_peak_21310_lociStitched
CPNE5	0	2_MACS_peak_24621_lociStitched
CPT1B	0	2_MACS_peak_19637_lociStitched
CPT1C	0	5_MACS_peak_14963_lociStitched
CRABP2	0	3_MACS_peak_1962_lociStitched,3_MACS_peak_1970_lociStitched
CREB3L2	1	11_MACS_peak_26898_lociStitched
CRELD2	0	3_MACS_peak_19596_lociStitched
CRIPT	0	11_MACS_peak_15710_lociStitched
CROCC	0	2_MACS_peak_310_lociStitched
CRTAM	0	10_MACS_peak_5604_lociStitched
CRYAA	0	3_MACS_peak_18698_lociStitched
CSK	0	3_MACS_peak_9352_lociStitched
CSNK1G1	0	2_MACS_peak_9145_lociStitched
CSNK2B	0	1_MACS_peak_24368_lociStitched,1_MACS_peak_24365_lociStitched
CST6	1	4_MACS_peak_4944_lociStitched,2_MACS_peak_4957_lociStitched
CTDNEP1	0	2_MACS_peak_11121_lociStitched
CTSW	0	3_MACS_peak_4928_lociStitched
CUEDC2	0	4_MACS_peak_3761_lociStitched
CUL4A	0	2_MACS_peak_7851_lociStitched
CXCR4	0	4_MACS_peak_16672_lociStitched
CXXC4	0	9_MACS_peak_21965_lociStitched
CXXC5	0	4_MACS_peak_23353_lociStitched
CYP1A2	0	3_MACS_peak_9352_lociStitched
CYP21A2	0	1_MACS_peak_24404_lociStitched
CYP4V2	0	2_MACS_peak_22479_lociStitched
DAD1	0	2_MACS_peak_7932_lociStitched
DAP3	0	1_MACS_peak_1898_lociStitched
DAPK3	0	5_MACS_peak_13594_lociStitched
DAXX	0	5_MACS_peak_24451_lociStitched,2_MACS_peak_24464_lociStitched,2_MACS_peak_24460_lociStitched
DCAF6	0	2_MACS_peak_2182_lociStitched
DCAF8	0	1_MACS_peak_2029_lociStitched
DCST1	0	6_MACS_peak_1851_lociStitched
DCST2	0	6_MACS_peak_1851_lociStitched
DCTD	0	2_MACS_peak_22374_lociStitched
DCTN2	0	3_MACS_peak_6614_lociStitched
DDAH2	0	3_MACS_peak_24374_lociStitched
DDIT3	1	3_MACS_peak_6614_lociStitched
DDIT4	0	2_MACS_peak_3439_lociStitched,3_MACS_peak_3433_lociStitched
DDR2	0	1_MACS_peak_2119_lociStitched
DDX17	0	3_MACS_peak_19273_lociStitched
DDX6	0	3_MACS_peak_5527_lociStitched
DEDD	0	4_MACS_peak_2068_lociStitched,3_MACS_peak_2064_lociStitched
DEF6	0	2_MACS_peak_24555_lociStitched
DENND5B	0	2_MACS_peak_6251_lociStitched
DERL2	0	2_MACS_peak_11083_lociStitched
DERL3	0	9_MACS_peak_18999_lociStitched
DHDH	0	4_MACS_peak_14915_lociStitched
DHRS13	0	3_MACS_peak_11482_lociStitched
DHX33	0	2_MACS_peak_11083_lociStitched
DIRAS1	0	3_MACS_peak_13541_lociStitched
DKFZP434I0714	0	2_MACS_peak_22249_lociStitched
DKFZP434K028	0	1_MACS_peak_4697_lociStitched
DLEU1	0	3_MACS_peak_7663_lociStitched
DLEU2	0	3_MACS_peak_7663_lociStitched
DLG4	0	2_MACS_peak_11121_lociStitched
DLL4	0	2_MACS_peak_8861_lociStitched
DNAH1	0	4_MACS_peak_20211_lociStitched
DNAJB12	0	2_MACS_peak_3439_lociStitched
DNAJB13	0	4_MACS_peak_5188_lociStitched
DNAJB9	0	1_MACS_peak_26689_lociStitched
DNAJC18	0	3_MACS_peak_23342_lociStitched
DNMT3A	0	4_MACS_peak_15408_lociStitched
DOM3Z	0	1_MACS_peak_24404_lociStitched
DPM3	0	3_MACS_peak_1863_lociStitched
DSCAM	0	5_MACS_peak_18641_lociStitched
DTNB	0	4_MACS_peak_15408_lociStitched
DUSP22	0	3_MACS_peak_23773_lociStitched,4_MACS_peak_23780_lociStitched,3_MACS_peak_23784_lociStitched,4_MACS_peak_23776_lociStitched
DVL2	0	2_MACS_peak_11121_lociStitched
DYSFIP1	0	2_MACS_peak_12723_lociStitched,2_MACS_peak_12725_lociStitched
E2F2	1	7_MACS_peak_407_lociStitched
ECE1	0	5_MACS_peak_367_lociStitched
EDF1	0	6_MACS_peak_29462_lociStitched
EEF1A1	0	3_MACS_peak_25031_lociStitched
EEF1G	0	4_MACS_peak_4716_lociStitched,6_MACS_peak_4720_lociStitched
EEF2	0	5_MACS_peak_13594_lociStitched
EFCAB4A	0	2_MACS_peak_4161_lociStitched
EFEMP2	0	3_MACS_peak_4928_lociStitched
EFNA1	0	3_MACS_peak_1863_lociStitched
EGFL8	0	2_MACS_peak_24415_lociStitched
EHD1	0	2_MACS_peak_4837_lociStitched
EIF1	0	2_MACS_peak_11781_lociStitched
EIF1AD	0	4_MACS_peak_4944_lociStitched,2_MACS_peak_4957_lociStitched
EIF5	0	2_MACS_peak_8571_lociStitched
EIF5A	0	2_MACS_peak_11124_lociStitched
ELFN2	0	3_MACS_peak_19212_lociStitched
EMG1	0	1_MACS_peak_5930_lociStitched,3_MACS_peak_5927_lociStitched,3_MACS_peak_5924_lociStitched,2_MACS_peak_5932_lociStitched,2_MACS_peak_5922_lociStitched
ENO2	0	1_MACS_peak_5930_lociStitched,3_MACS_peak_5927_lociStitched,3_MACS_peak_5924_lociStitched,2_MACS_peak_5922_lociStitched
ENO3	0	4_MACS_peak_11058_lociStitched
ENPP6	0	2_MACS_peak_22387_lociStitched,2_MACS_peak_22385_lociStitched,3_MACS_peak_22397_lociStitched,3_MACS_peak_22394_lociStitched
ENSA	0	5_MACS_peak_1689_lociStitched,4_MACS_peak_1695_lociStitched
EPCAM	0	2_MACS_peak_15740_lociStitched,4_MACS_peak_15742_lociStitched
EPN1	0	3_MACS_peak_15120_lociStitched,5_MACS_peak_15114_lociStitched
EPN2	0	6_MACS_peak_11351_lociStitched
EPS15L1	0	5_MACS_peak_14073_lociStitched,2_MACS_peak_14078_lociStitched
ERC2	0	9_MACS_peak_20284_lociStitched,4_MACS_peak_20310_lociStitched
ERF	1	3_MACS_peak_14646_lociStitched
ERN1	0	8_MACS_peak_12293_lociStitched,3_MACS_peak_12290_lociStitched,4_MACS_peak_12284_lociStitched,4_MACS_peak_12310_lociStitched
ERP29	0	4_MACS_peak_7095_lociStitched
FADS1	0	1_MACS_peak_4697_lociStitched
FADS2	0	1_MACS_peak_4697_lociStitched
FAM100B	0	3_MACS_peak_12533_lociStitched
FAM126B	0	2_MACS_peak_17109_lociStitched
FAM149A	0	2_MACS_peak_22479_lociStitched
FAM187B	0	2_MACS_peak_14371_lociStitched
FAM195B	0	2_MACS_peak_12723_lociStitched,2_MACS_peak_12725_lociStitched
FAM27C	0	1_MACS_peak_28685_lociStitched
FAM57B	0	3_MACS_peak_10305_lociStitched
FAM60A	0	2_MACS_peak_6244_lociStitched
FAM71E2	0	5_MACS_peak_15089_lociStitched
FAM78A	0	6_MACS_peak_29349_lociStitched,4_MACS_peak_29344_lociStitched
FANCE	0	1_MACS_peak_24567_lociStitched
FARP2	0	2_MACS_peak_17511_lociStitched
FAU	0	2_MACS_peak_4865_lociStitched
FBXL15	0	4_MACS_peak_3761_lociStitched
FBXO48	0	6_MACS_peak_16006_lociStitched
FBXW5	0	6_MACS_peak_29462_lociStitched
FBXW7	0	2_MACS_peak_22249_lociStitched
FCER1G	0	4_MACS_peak_2068_lociStitched,3_MACS_peak_2064_lociStitched
FCGRT	0	3_MACS_peak_14940_lociStitched
FCHSD2	0	2_MACS_peak_5168_lociStitched
FCRL5	0	2_MACS_peak_1985_lociStitched
FEN1	0	1_MACS_peak_4697_lociStitched
FGD2	0	2_MACS_peak_24631_lociStitched,1_MACS_peak_24629_lociStitched
FGF11	0	3_MACS_peak_11145_lociStitched
FGF22	0	3_MACS_peak_13355_lociStitched
FIBP	0	3_MACS_peak_4928_lociStitched
FIZ1	1	5_MACS_peak_15114_lociStitched
FKRP	0	5_MACS_peak_14799_lociStitched,2_MACS_peak_14808_lociStitched
FLAD1	0	6_MACS_peak_1851_lociStitched,2_MACS_peak_1839_lociStitched,1_MACS_peak_1838_lociStitched,3_MACS_peak_1847_lociStitched
FLI1	1	5_MACS_peak_5701_lociStitched
FLJ13224	0	2_MACS_peak_6244_lociStitched
FLJ25328	0	3_MACS_peak_14047_lociStitched
FLJ39582	0	1_MACS_peak_18881_lociStitched
FLT3LG	0	3_MACS_peak_14940_lociStitched
FMNL1	0	2_MACS_peak_11951_lociStitched
FMOD	0	2_MACS_peak_2509_lociStitched
FNBP1	0	4_MACS_peak_29315_lociStitched
FNDC3A	0	5_MACS_peak_7641_lociStitched
FOSL1	1	3_MACS_peak_4928_lociStitched
FRG1	0	1_MACS_peak_22491_lociStitched
FRG1B	0	2_MACS_peak_17826_lociStitched
FRMD8	0	2_MACS_peak_4877_lociStitched
FRS3	0	3_MACS_peak_24729_lociStitched
FSCN2	0	3_MACS_peak_12705_lociStitched
FSTL3	0	3_MACS_peak_13355_lociStitched
FTL	0	4_MACS_peak_14915_lociStitched
FXYD4	0	3_MACS_peak_3219_lociStitched
FXYD5	0	2_MACS_peak_14371_lociStitched
GAB1	0	9_MACS_peak_22188_lociStitched
GABARAP	0	2_MACS_peak_11121_lociStitched
GABRR2	0	1_MACS_peak_25115_lociStitched
GAL3ST3	0	4_MACS_peak_4944_lociStitched,2_MACS_peak_4957_lociStitched
GALK1	0	3_MACS_peak_12505_lociStitched
GAST	0	2_MACS_peak_11781_lociStitched
GDNF	0	3_MACS_peak_22723_lociStitched
GDPD3	0	3_MACS_peak_10305_lociStitched
GGCX	0	2_MACS_peak_16194_lociStitched
GGNBP1	0	4_MACS_peak_24493_lociStitched,1_MACS_peak_24486_lociStitched
GIMAP8	0	2_MACS_peak_27046_lociStitched
GJD3	0	8_MACS_peak_11761_lociStitched
GLI1	1	2_MACS_peak_6608_lociStitched
GLRX2	0	1_MACS_peak_2400_lociStitched
