KB528_1	KB528_24	LOG2_FOLD_CHANGE	P_VALUE
DVL1	61.0259157083431	83.8750603900216	0.458819861903045	0.0824256634235565
MXRA8	0.534229469483622	0.388459835705039	-0.459694120186453	0.595747834857306
AURKAIP1	192.291598634789	212.671241555121	0.145329226593557	0.484118507330358
CCNL2	316.345522268336	340.253559836319	0.105109080439098	0.737542088369051
LOC148413	54.3575612381492	58.7605687660157	0.112367629576384	0.271402787748099
MRPL20	151.136292340747	187.12878632703	0.308181371485883	0.0215661651017527
ATAD3B	137.488646163078	80.412541910945	-0.77382004492634	0.14328085518183
ATAD3A	30.1238670508423	31.5961618333017	0.0688423335619091	0.661662500856626
TMEM240	0.509214060825722	2.41185031691633	2.24379621242619	0.00126923889155183
SSU72	119.791233818665	248.367411234265	1.05195354991893	0.000237619169284523
C1orf233	3.23810896387176	9.91621893939983	1.61463859110794	0.0275542741259543
MIB2	33.0554148238613	86.8031819243768	1.39286130850079	0.00112341134554796
MMP23B	2.03299940383748	0.674523132612678	-1.59166996609995	0.0241793132635858
MMP23A	0.601091471086487	0.644680737512148	0.101000327943457	0.898433475216975
CDK11B	120.391179546958	66.5507882447181	-0.855202037994353	0.0359775023506577
SLC35E2B	19.2974157725707	51.0318292916305	1.40298969675238	0.0545701943233239
CDK11A	113.281239698349	98.8248389799075	-0.196963354311506	0.561666988893823
SLC35E2	15.1625443820362	46.7839924166465	1.62550311431129	0.0414884258399071
NADK	48.007485392148	53.5540350843196	0.157735910087537	0.558238093684859
GNB1	219.974900907763	259.115648255911	0.236257222036314	0.236469439459396
CALML6	1.65237696076329	1.87781381170674	0.184511174699737	0.75201893855585
TMEM52	7.43646861789547	0.481788186199868	-3.94814676308132	0.0351383197945044
PRKCZ	9.80788824483842	22.8274133314772	1.21875294552097	0.000494269750707693
C1orf86	12.0053261093882	18.2111225821076	0.601145263547996	0.00680933080196642
SKI	207.193610283649	36.930377515683	-2.48809959645028	0.018033306979662
MORN1	2.86595401480892	6.36658609242441	1.15150451282129	0.00238780249466557
LOC100129534	0.886899989672775	6.74084425846325	2.92608595851862	0.0331192750635256
RER1	60.6362883096134	140.796859506279	1.2153618042643	0.00251613727266112
PEX10	10.922312322485	17.9323611474354	0.715287143599317	0.0016360745650434
PLCH2	17.469102134698	12.3377932259449	-0.501721086603901	0.352800167709263
PANK4	28.8091632188323	46.8866060583853	0.702648094600287	0.00904974172756321
LOC115110	5.46723059049075	7.10858522144271	0.378752232445506	0.149578268862192
LOC100133445	4.56923720111645	5.25183860907156	0.200869243780689	0.439589637474634
TNFRSF14	361.862891326057	274.144875633785	-0.400504661609975	0.258043111624264
FAM213B	10.6705069924138	29.4161099917713	1.46297775095846	0.000720483255252023
MEGF6	28.0700430143939	32.7378723118353	0.221929287104556	0.234333619309499
TPRG1L	76.0115799077451	86.7282712712261	0.190283131787123	0.147513472096387
WRAP73	46.8972462377169	67.8686464271538	0.533242028760743	0.047319397297346
TP73-AS1	8.37563838511786	29.30912126454	1.80707865337872	0.0122320108469005
SMIM1	1.50572451056072	3.86616704905671	1.36044613808173	0.0535800666547603
LRRC47	75.054463805026	86.5726539380404	0.205973509318825	0.112189182885147
CEP104	11.8573005843773	24.8061808140656	1.06492402803519	0.00192779090898829
DFFB	6.3688285891217	20.8081982168834	1.70805209857825	0.014179404165068
C1orf174	58.8357502585551	68.3429092617938	0.216098618948825	0.24917722606408
LINC01134	0.191671396435338	0.846201504637356	2.14236619460368	0.064633002217842
NPHP4	11.8016752394248	17.4717471495888	0.566032219237215	0.136541779976006
KCNAB2	115.443953563789	63.7642001984128	-0.856374044161864	0.0197671829575209
RPL22	637.394315674563	625.460117783541	-0.027268258675032	0.787908082511796
RNF207	1.62703999387608	3.38677840723559	1.05766388216616	0.13362066300669
ICMT	14.0202397809827	28.7967018614517	1.03839256341258	0.00526662168258261
LINC00337	0.399541916870458	0.372870401981803	-0.0996725853762644	0.85082612134814
GPR153	1.55257054619953	2.95553576625409	0.928760855813285	0.0726022545866218
ACOT7	13.7033811771465	5.93052100334074	-1.20830115026599	0.00134063918565567
ESPN	0.719582127150201	0.438512893947606	-0.714540089620482	0.163196798378551
TNFRSF25	144.104503948693	132.264089635047	-0.123694011446574	0.630480734062681
PLEKHG5	3.55847518181469	6.21007827088199	0.803352277980864	0.0287013459292318
NOL9	28.5346247115698	21.3956035150353	-0.41539921450318	0.07408228778805
ZBTB48	50.0856546997994	79.1903995736978	0.66092808723074	0.0461844939609814
KLHL21	69.3265000993074	40.8661495466121	-0.762500611443406	0.0601792191039916
PHF13	10.9269174207183	24.1213037683727	1.14242142624652	0.000853543705898825
THAP3	26.8997458422616	31.9416045749739	0.247844246049966	0.172613035529018
DNAJC11	27.5302147280978	48.7195800838954	0.823485836047146	0.0449855207621684
CAMTA1	5.34744407084528	6.67878550467933	0.320736293232678	0.0209514220104827
VAMP3	79.8757586192086	62.7628982673574	-0.347845753438858	0.00188319700032286
PER3	4.17739837800481	4.60938862448027	0.14197067577389	0.460311793627103
UTS2	1.57344935440741	1.1876850368674	-0.405778445039042	0.305035134625861
TNFRSF9	3.88074378985755	0.964759907543311	-2.00809132863851	0.00475253596470879
PARK7	143.232870793117	307.296502998433	1.10126873178777	0.000459792224699254
ERRFI1	16.2931465659119	2.88738793678086	-2.4964283871103	0.00334355565851583
SLC45A1	0.709118793103737	2.04517996572927	1.52812856259016	0.00163688914508681
RERE	16.7889401658274	29.9214069472885	0.833666854154545	0.0112060174484701
ENO1	243.66819143406	302.991492399679	0.314359352068476	0.108609997437818
MIR6728	3.61195991249377	0.62732275621363	-2.52550207843056	0.0463526415090874
CA6	0.735219089640287	0.888458135631664	0.273129571650911	0.627448513009799
SLC2A5	1.48646807950005	0.425812212956693	-1.80359924882856	0.00444053788293259
GPR157	1.4919452532811	3.33265184722245	1.15947601394629	0.0137893677980703
H6PD	8.66563923518497	25.2235676229341	1.54139426376728	0.0233093587497431
SPSB1	19.1367541979514	3.8453210289178	-2.31517020118998	0.0829135600676533
SLC25A33	34.5120483255952	18.0229919566416	-0.937261572135771	0.00266622114863747
TMEM201	5.81408775648582	6.45471459052107	0.150800457650044	0.363760066170832
PIK3CD	68.8701518724867	128.527358258298	0.900124719752379	0.012814832212143
CLSTN1	44.717124709287	101.76627012993	1.18636013566678	0.00201934091887814
CTNNBIP1	11.6557779668531	21.5727047015836	0.888161766713465	0.0228705628971559
LZIC	11.756866057196	28.0695166184347	1.25550067696502	0.000741665560856544
NMNAT1	2.01146322980012	9.85650249108198	2.29283044219313	0.00991713017608556
RBP7	29.2232979850712	9.71348391851461	-1.58905825965723	0.0441698050956046
UBE4B	18.869153138285	35.1474729196475	0.897391289037127	0.00379486945658529
KIF1B	7.68378062229251	7.11813803434258	-0.110316419822935	0.512977053612224
PGD	138.928996532935	234.476216781117	0.755093853276946	0.0799913238758804
APITD1	0.966348363372461	1.44305791020195	0.578513924910569	0.230636165040325
CORT	0.452381525802155	0.430181703187737	-0.0725938499837939	0.873532105065936
DFFA	13.4092818626085	20.7237300889999	0.628051723381848	0.0238583795662339
PEX14	16.6527286417723	38.9824806167312	1.22706730794426	0.00180658088282439
CASZ1	14.6486149749727	4.32839163674575	-1.75886131790857	0.000454498720118606
C1orf127	0.849025883447416	0.150329386900919	-2.49768147675809	0.00581239577883363
TARDBP	101.990949393586	123.340422993963	0.274204565020896	0.0144932459395381
SRM	75.4572792627381	78.9142137420738	0.0646250943185904	0.743964878391886
EXOSC10	105.387046662592	112.096556039734	0.0890444014014152	0.677424665613313
MTOR	18.0810337797972	34.6950903435787	0.94025435744055	0.0503349601073154
UBIAD1	16.427404765254	18.3653439244028	0.160881335007003	0.431094289477268
PTCHD2	1.2575992395631	0.4229687173742	-1.5720493791924	0.0238870695608699
FBXO2	3.036240475341	15.9733102212096	2.39530535568125	0.0147305691367365
FBXO44	23.3522231139513	74.2293865363928	1.66843054589029	0.00166767073895839
FBXO6	10.247967088393	28.5262748399594	1.4769536144855	0.00421715176579694
MAD2L2	41.5346485339547	62.8302139642322	0.59714314669964	0.001401601939029
DRAXIN	1.97855767752791	0.443482919930056	-2.15749867485486	0.135680857620741
AGTRAP	48.9798623482123	57.8624862555285	0.240439595430696	0.408549167373003
MTHFR	14.9438121889577	24.5147176526857	0.714099916782682	0.056082145068327
CLCN6	12.9596604683676	16.8863429495785	0.381828998242216	0.196501243086271
NPPA-AS1	2.59848988978122	4.06811068680082	0.646685487388654	0.0096523625024413
KIAA2013	52.6557176145388	98.1906145975552	0.898994938672812	0.00184751330463759
PLOD1	12.9950724074296	48.6669823419031	1.90497864884439	0.0299630022771084
MFN2	69.7635292276661	58.8838064494382	-0.244602090521624	0.0900460456112022
MIIP	44.9610088805574	92.377205521043	1.03886249568097	0.00602786084502416
TNFRSF8	2.19778515766681	2.19908292472381	0.000851643541104178	0.998488113606005
TNFRSF1B	416.281375672991	85.7171958591186	-2.27990245433199	6.68186792847637e-05
VPS13D	9.81348035352804	18.205251319798	0.89151787252838	0.0136761087342641
DHRS3	30.2337078829141	14.7147072896189	-1.03889907899478	0.100798285530908
MIR6730	2.46173083301753	1.88244429641022	-0.387065850787163	0.755251426002091
PRDM2	56.1992144993802	29.6906371568834	-0.920541912241997	0.000281520116995585
TMEM51	4.86438284882898	5.77596994261684	0.247806454805982	0.404598543636143
EFHD2	384.015158760105	175.201017626006	-1.1321521069441	0.00471444358587645
CTRC	17.7942470987394	2.39300915405391	-2.89451307076314	0.0967552379147439
CASP9	27.4961809428031	23.2748310604186	-0.240460554659891	0.25990364641842
DNAJC16	3.45925300637633	13.2951240925478	1.94236480294018	3.51972642568646e-05
AGMAT	2.28211394781309	3.64994782952971	0.677505014635191	0.170631994151186
DDI2	4.08115312128583	2.4475164383508	-0.737658290773233	0.302702153903543
RSC1A1	12.3339075038849	5.60861700814964	-1.13691295706273	0.00929907127941504
PLEKHM2	136.215542348979	80.6476126537834	-0.756187593705884	0.000630718727816653
SLC25A34	12.820344975765	4.69221246157961	-1.45009483854772	0.0586049566486865
UQCRHL	7.63072685882504	9.79365982535229	0.360027599726469	0.166983771280465
FLJ37453	3.94965563654534	12.8096995665013	1.69743786182265	0.00125369307194243
SPEN	26.7855289135851	33.2515216785631	0.311966579561218	0.24254152967648
ZBTB17	131.596099446344	79.4216820624428	-0.728511906762797	0.0694514487421608
EPHA2	0.577664308525163	0.0228717533752438	-4.65859248552261	0.0334813528588415
ARHGEF19	6.31333020800752	12.9450375726448	1.03592603673072	0.0150344293190221
RSG1	2.63214738024066	7.88690537106023	1.58321906169959	0.01180717010912
FBXO42	26.5966677929635	38.771947914822	0.543767711721294	0.000286650327723335
SZRD1	79.5102233434245	84.9751774549306	0.0959010969909913	0.68849862470001
NECAP2	75.0227361439937	144.135670304682	0.942027628548019	0.00654716528234089
CROCCP3	2.80459257538572	11.842466510028	2.07810648193396	0.00539550472304151
NBPF1	5.4460937515121	30.407610301081	2.48113871817858	0.0158002555386298
CROCCP2	81.3730873090383	143.656491176464	0.819999550151087	0.0384361749144864
MST1P2	3.660098854345	21.135119411498	2.52968774408728	0.0209623319133324
ESPNP	0.441822954260378	1.17806075285387	1.41487366234218	0.147162963357216
MST1L	0.638872253583717	2.97212148840487	2.21789369924702	0.0997210242783025
CROCC	27.1416390712984	66.9335414703746	1.30222150258909	0.0204465303632103
ATP13A2	35.1422338277804	53.5078755210483	0.606545349600371	0.0165784774692441
SDHB	95.3444208385546	119.150710871423	0.321567133324372	0.0543221400910583
PADI2	3.94345504978888	1.15910468458967	-1.76644932864757	0.0534162056837604
PADI4	15.8649208775102	1.14937460312499	-3.7869193445854	0.121491914049981
RCC2	99.81943018138	81.8703792965535	-0.285979089049162	0.131579833411495
ARHGEF10L	5.38458375977006	8.1971651051561	0.606290231012337	0.182986511638031
ALDH4A1	9.000705825613	11.4431758242018	0.346377453217662	0.209952350924042
IFFO2	41.1601805012617	12.8092337153111	-1.68406513679763	0.0137657535239401
UBR4	78.7751381010953	51.527747194015	-0.61239085955906	0.0261957610504867
EMC1	22.6181556008726	17.6314753874399	-0.359328086202671	0.0501454212984226
MRTO4	52.1768708295111	25.8651380001771	-1.0124015360327	0.00823807337382642
AKR7L	0.679937075327662	1.15496889415172	0.764380853557382	0.0703010319258837
AKR7A3	2.84688781424222	3.7706939416265	0.405444412360256	0.331007647134767
LOC100506730	1.41973387197915	3.79183056890662	1.41727397845818	0.0101416661972989
AKR7A2	13.0936113938148	40.5201834227638	1.62977763797326	0.00269785146113691
PQLC2	7.57563885052761	14.8541026145067	0.971421989113026	0.0185589719994854
CAPZB	143.051084320031	202.480852492328	0.501255053403255	0.0108459367929183
MINOS1	15.7955599127594	29.4624138141021	0.89935655529872	0.0104317366462662
RPS14P3	16.5941728399685	17.8393945396864	0.104389933693757	0.766245874262935
NBL1	0.383120147899449	0.07659408324097	-2.32249204172638	0.0356999755456937
TMCO4	12.3391115259398	31.2395615568241	1.34013568818584	0.0373576544417092
OTUD3	25.4873928217709	14.4548118444362	-0.818233973862644	0.0220701150517802
UBXN10-AS1	2.00297710903328	0.294542564380985	-2.76559789518007	0.0548473863334577
CAMK2N1	8.16931643290348	11.1196189200341	0.444820075264172	0.124888681884151
MUL1	38.5468046263747	36.8544977093075	-0.0647705754991642	0.799447019808057
CDA	22.4439531950786	10.0298297416984	-1.16202969317782	0.0473456544935406
PINK1	21.3811818486084	57.9091917013741	1.4374507592918	2.02534368124817e-05
PINK1-AS	5.52383866654813	7.82319880360496	0.502087443529709	0.112794130848081
DDOST	95.5852267414455	124.493899456185	0.381215484445901	0.215292079764599
HP1BP3	59.4532491695668	218.309738017096	1.87654892350985	0.0103062601565712
EIF4G3	14.7590807984207	26.7157393409263	0.856087070811854	0.0678493984789241
ECE1	99.818699768541	20.5776767744617	-2.27823000076934	0.000406252192327314
LOC100506801	1.75702518031751	0.878324916596808	-1.0003082308035	0.0616268537373402
NBPF3	4.12743935528246	10.7303919771391	1.37838385535745	0.00628706365795373
USP48	29.765848376711	63.5499786798477	1.09423362704012	0.00572179064694902
LINC00339	8.22512877937053	31.1192810320655	1.91969855708057	0.0513629025392721
CDC42	217.393049707031	187.477685216591	-0.213586929456785	0.230498593263111
ZBTB40	23.5191011125067	74.6860327613811	1.6670055437131	0.0418140509488803
C1QC	0.64102297289947	0.160879672142114	-1.99439401421131	0.266469178802312
EPHB2	0.488636538614708	1.77840637538683	1.86375137269936	0.0753165975914802
KDM1A	31.0536231694315	52.8216641717985	0.766368150868253	0.00110618673567008
LUZP1	12.9228635178747	7.92720976307067	-0.705040728232769	0.214333318107423
LINC01355	2.74233539170668	11.8336561993264	2.10941895572546	0.00636222852527404
HNRNPR	89.0088411672557	87.517159875579	-0.024382724521671	0.895071409832494
ZNF436	11.2734226894	8.25788981332941	-0.449080520658915	0.19507210758517
C1orf213	2.29770833019717	3.95917058697178	0.785002554738715	0.00597952809008954
TCEA3	4.62641242970032	14.0724517470762	1.60490791295295	0.0472865985035258
ASAP3	1.23970253680582	2.30274889552607	0.89336310880928	0.0148190776766059
E2F2	0.824102499644044	0.127255081099448	-2.69510052504011	0.0215426063277208
ID3	49.8597939281421	37.267041837795	-0.41997661396546	0.0740339657582601
MDS2	4.13279861117691	2.86059584014886	-0.530803383148642	0.337362921663375
RPL11	6067.62214340641	6100.18435822976	0.00772159846275229	0.951662925348155
TCEB3	43.4747488161477	33.2172031541168	-0.388247086760893	0.062210315321458
TCEB3-AS1	2.52369004649855	15.2794902752244	2.59798977777624	0.00753767885394397
PITHD1	229.059280274928	117.71182968359	-0.960461700280987	0.0055464676368472
LYPLA2	129.31684864532	161.057454577232	0.31666518209309	0.144410854147871
GALE	13.7199192253868	21.8789560839419	0.67327191628923	0.024392289010845
HMGCL	15.7835494399792	50.2737556162874	1.6713837888319	0.000441419565449983
FUCA1	43.9301745003824	340.499840827707	2.95436998856689	0.017057809330325
CNR2	2.25558518895335	6.25120659330028	1.47063290748055	0.0690093710752866
PNRC2	202.665948612743	150.910137710032	-0.425413986194735	0.0503119010653171
SRSF10	49.5489240651692	36.5660477426683	-0.438349029434421	0.0216978995340013
IFNLR1	2.38576711608906	4.82978459929028	1.01750562570185	0.0568818049317279
STPG1	1.52977920960848	8.04282510670136	2.39437890234955	0.00633693889576904
NIPAL3	10.0046651406282	29.5186343418438	1.56095309712206	0.000843931963915018
RCAN3AS	5.10602645126945	9.66955421388191	0.921248368554638	0.0777236928453279
RCAN3	54.0333001103639	23.4251986059663	-1.20578751842086	0.0840929075620072
SRRM1	132.200724957328	136.040830367631	0.0413096288606129	0.801843474363304
CLIC4	6.74793541975086	6.50842374199548	-0.0521379833817169	0.901038385613428
RUNX3	332.980160412069	79.8538567028481	-2.06000222906257	0.00502895590755408
SYF2	167.690400240457	136.670406047999	-0.295099218893229	0.00730768230025611
RSRP1	455.445620924747	444.594281291915	-0.0347894186585146	0.824942251167539
TMEM50A	75.4512289872318	103.029975502235	0.449447830238764	0.0838295789618584
RHCE	0.643182245610734	0.400809461747172	-0.682311016888143	0.37918016846182
TMEM57	93.9630161496646	25.9987635780501	-1.85365000892813	0.0134992850320867
LDLRAP1	24.9722671224454	63.4181016890596	1.34456789035509	0.0147875630843872
MAN1C1	16.4409704853162	17.8954280261535	0.122295589200896	0.550272524084751
SEPN1	12.6780553038515	41.6563736574784	1.7162037864631	0.017963017565936
MTFR1L	33.0247479691748	87.4433475240791	1.40480108013364	0.00770651957354474
PAQR7	2.69300965904793	7.25197253278067	1.42915405643134	0.00460797448505988
STMN1	37.4923784523131	43.8528253945328	0.226072446458072	0.409922931627119
PAFAH2	12.045765196757	24.9021811088417	1.0477460668102	0.000229249440034375
PDIK1L	7.79343174163857	10.4789448455257	0.42716280886843	0.278784980377994
ZNF593	51.9238083044335	56.673454841548	0.126276952152528	0.437526320334343
CNKSR1	2.81981943749213	6.94796108569058	1.30098688881601	0.0118999555630967
CEP85	14.871514072284	27.2151184645229	0.871856779991789	0.0761692202906073
SH3BGRL3	903.616246431459	1448.8344224215	0.681110613571866	0.110651301137659
UBXN11	213.069673161185	174.877839962824	-0.284977778158697	0.577346001719313
CD52	921.577415948372	333.151302776261	-1.46792782749922	0.00116337096123195
AIM1L	0.841572052095714	0.480380433558104	-0.808909405100586	0.110585620803563
ZNF683	24.2919474441936	1.66469570332937	-3.8671477627572	0.293170026180468
DHDDS	18.667239973262	22.6805755443485	0.280948615655425	0.183708397693543
HMGN2	206.72188309962	453.4963830561	1.13339992711787	0.00305314462565194
RPS6KA1	32.0710440868857	110.533823134702	1.78514467182211	0.0287509547914228
ARID1A	27.8449500993127	67.1172813784945	1.26926857262797	0.012398668195793
PIGV	5.21659261166386	11.9517626041035	1.19604372149683	0.00586108748067505
ZDHHC18	48.6914588904656	62.6914381005367	0.36459969743893	0.165174631599461
SFN	1.24601387108522	0.172316846158633	-2.85418447374359	0.0889330413270823
GPN2	41.7939345486721	35.2598898346442	-0.245265615565863	0.224033412463574
GPATCH3	67.1644169047242	35.2425290003908	-0.930379653103193	4.73079613757254e-05
NUDC	119.058775947044	133.985509060628	0.170403010183797	0.104496395674232
KDF1	2.94621318882226	3.74618680583486	0.346561014248217	0.378367575820285
TRNP1	3.17787311102061	0.591265545480399	-2.42618340538723	0.0213116438853447
FAM46B	0.434639944288796	0.0469698367755413	-3.21001428197992	0.0308531311592919
SLC9A1	42.3460176251867	16.4314578294837	-1.36576581505132	0.0042781435790793
WDTC1	18.6139012761361	62.7706312610515	1.75370925698887	0.00177341797998312
TMEM222	78.1653864012109	71.739530263073	-0.123761588467045	0.125667802060552
LOC644961	2.05857511236302	1.29370991522251	-0.670131927709707	0.237127795307638
SYTL1	151.827298411064	89.4606077942822	-0.763106744199407	0.016750666360591
MAP3K6	3.00325972447115	8.96490709774458	1.57775938690362	0.000519057537463403
WASF2	66.8576554118409	88.4347687093843	0.40352092326746	0.0122935604041228
AHDC1	21.1561455862218	11.5074375315249	-0.878510197576927	0.00138269173255335
FGR	516.562025612705	17.5193777152602	-4.8819181527726	0.0580352813107901
IFI6	107.585826154281	309.036674160497	1.52229003333174	0.204897682857723
FAM76A	20.7229073135412	21.7398485247467	0.0691154685775391	0.611375715394699
STX12	26.9195497638168	35.0849168994399	0.38219666459713	0.0319528765484011
PPP1R8	58.1370024681999	51.8713514425938	-0.164518730544929	0.31834515316187
THEMIS2	116.340297191232	115.483020707171	-0.0106701446703689	0.97433441069262
RPA2	35.9960657091889	72.1214401615131	1.00258897382785	0.0121229591255407
XKR8	24.8405748180711	33.8185774580177	0.445117417289147	0.0535161910499231
EYA3	8.10886676692272	17.9459516472519	1.14608621552558	0.00427823657542484
PTAFR	16.3606803386449	66.3331597000776	2.01949750633579	0.0553274791159692
DNAJC8	140.327793766889	169.586887584942	0.273223843394972	0.0523001205051944
ATPIF1	91.3622110405068	130.023386514276	0.509101664719077	0.00295142001954864
SESN2	82.0290146047858	13.567384464811	-2.59599167457337	0.000230391327622672
MED18	16.7127370314113	32.6969667818534	0.968208784871226	0.00321299351778728
PHACTR4	11.6787194724342	24.5774398153491	1.07345254395207	0.00031541823429097
RCC1	14.8691512622185	28.582740074368	0.942821926453695	0.00114466277831254
SNHG3	101.19853060171	52.4397769601043	-0.94845488778339	0.0153836121722793
TRNAU1AP	32.1928352584085	48.1633235578505	0.581195307983005	0.081747006589969
SNHG12	457.67260440127	162.78293120227	-1.49136650492065	0.0225323001803204
SNORD99	267.918806599172	32.7995780342686	-3.03004669508011	0.0643528651016446
SNORA61	233.242586662851	78.6918627043357	-1.56754486378812	0.0362648401437266
SNORA44	306.908228945625	77.8636260215687	-1.97878589238767	4.74086373045867e-05
SNORA16A	164.656076195858	51.0209775877222	-1.69029330466623	0.00341299794545411
TAF12	27.7894253544425	50.6361720369144	0.865632342913069	0.00123673077199144
RNU11	22.2162207345821	3.97896573853837	-2.48114803491986	0.0677511928845693
GMEB1	14.2269946942563	13.0616993444609	-0.123288333976331	0.260876220111804
YTHDF2	85.0362886206191	64.3438112679396	-0.402277238842943	0.0399486637305235
EPB41	35.4389083887836	67.9270293007142	0.938651595405097	0.0396071654167091
SRSF4	191.005126559519	157.776681128204	-0.27572736502909	0.382678468387749
MECR	3.79094057448725	8.46527395181936	1.15900091565645	0.00217394487666935
MATN1	1.52362141831163	0.35910948646255	-2.08500880408516	0.0144091292752461
MATN1-AS1	5.97520584011657	11.7269401339589	0.972766306996114	0.0156184157132809
LAPTM5	1044.32023728169	523.337957942825	-0.996749370129154	0.0769017541116467
SDC3	0.825238532646704	0.49132584895412	-0.748131044022745	0.129660178443104
PUM1	53.5104603385495	50.0502231997664	-0.0964444373790678	0.289256410263482
SNRNP40	63.3361783925963	83.4558798700999	0.39798387801062	0.0571286168778387
ZCCHC17	36.5278408859009	42.1613971155428	0.206926194453047	7.97297441145204e-05
SERINC2	5.11327096124806	2.65219051040027	-0.947062069113982	0.243741996943894
PEF1	61.2129638018742	66.5968090227913	0.121615830342907	0.0918625353631109
BAI2	0.962962632222697	0.7349244623162	-0.389883842198402	0.43259359647145
PTP4A2	118.306285559197	152.830057975565	0.369401589050957	0.0132402761936497
KHDRBS1	109.756050919947	111.241288490885	0.0193918817748216	0.887399560279705
TMEM39B	12.5702829189215	27.3264779174797	1.1202824035055	0.000860246177745142
KPNA6	35.2657335979335	41.9987081277366	0.252077900576866	0.00484496816983552
TXLNA	35.9533852490647	49.35739003679	0.457138492072886	0.0193344143480339
CCDC28B	10.9563810233099	13.2156289654709	0.270473744403461	0.108487370986528
IQCC	4.12891130139539	7.36485367298877	0.834895435263053	0.00941206548617733
TMEM234	13.8526368214763	24.2995439249536	0.810768619820788	0.0551503173756958
EIF3I	213.950998560488	231.314162650064	0.112573188049364	0.0743829788104369
MTMR9LP	0.615818768902687	8.78438620552769	3.83436374024905	0.0104735980603239
FAM167B	0.578688451902956	8.39213816809302	3.85817967102124	6.03635051063279e-05
LCK	75.4154480694564	141.766823024439	0.910587965485263	0.00895339231048053
HDAC1	83.5604580866128	241.947351246593	1.53380083865501	6.70662915329778e-06
MARCKSL1	502.956635786655	73.1385706602215	-2.78172968063418	0.00171989795061408
FAM229A	43.2387873610537	70.784781261515	0.711113150980984	0.090878450499168
BSDC1	86.5062875394169	92.4564715769312	0.0959693099356859	0.335373854732259
ZBTB8OS	35.1189014740383	71.7703366136619	1.03113996938019	0.000491979267974005
RBBP4	23.9574236204972	41.4365014697496	0.790429430653411	0.00228963744136583
KIAA1522	2.18857797087038	2.34382201062257	0.0988692332092828	0.677864388556285
YARS	112.099915497019	62.5507478358556	-0.841686152626617	0.0554661732908839
S100PBP	7.58452438973005	23.3280429450145	1.62093466074621	0.00162990196240959
TMEM54	0.804922523834369	0.377113111468619	-1.09385261528685	0.10812410832531
RNF19B	120.219193828797	39.3711895980202	-1.61045504150803	2.08806272422719e-05
AK2	19.0597235497976	42.4522016718667	1.15531218335789	0.00300646295214401
ADC	3.47371476124171	6.25935939241109	0.84953571937637	0.0648161465431176
TRIM62	21.5917573975009	24.8908776635448	0.205136429238865	0.337309455354754
ZNF362	14.4966284008677	34.4762510624413	1.2498855048164	0.00706111676503531
A3GALT2	2.02873008826646	0.297342401888434	-2.77037981944684	0.130973725681606
PHC2	73.8191325904029	44.41947411573	-0.732802472485796	0.00194479497203247
MIR3605	12.721904342978	4.88025210473659	-1.38228706216923	0.122519752674454
ZSCAN20	0.882707756901134	2.19823551371753	1.31633818072922	0.0189889602192494
SMIM12	19.2188166501191	15.6551169945925	-0.295885218422383	0.0857416242791618
DLGAP3	1.7870622497617	0.962488533601707	-0.892748630800797	0.00656006597082576
LOC653160	9.13182613705892	19.1598609900134	1.06911179683479	0.074356835929091
ZMYM6NB	17.5348609381084	83.8899514342371	2.25827202188663	9.45807843131763e-05
