KB528_3Hr_RPMI8226	KB528_6Hr_RPMI8226	LOG2_FOLD_CHANGE	P_VALUE
ATAD3B	145.495613263935	119.435805608059	-0.284740249741366	0.0280901948953777
ATAD3A	211.278239678563	212.301400819458	0.00696970408282946	0.93036608811956
TMEM240	1.03154044215913	0.867296511667481	-0.250203172022668	0.280381700942655
SSU72	420.466110207004	420.623802501757	0.000540969261085	0.988619705329748
C1orf233	37.5150247181042	29.9749905137849	-0.323709211742698	0.0314582834233471
MIB2	32.8243964767291	31.4303602603252	-0.0626096767032042	0.396023859149014
CDK11B	47.0061263224924	56.4934474938585	0.265234747425123	0.03131110363284
SLC35E2B	14.0410576056314	20.350246559486	0.53539466706566	0.0118464912828147
CDK11A	17.2539834768714	20.7380285631436	0.265349273016831	0.105043228540727
SLC35E2	2.10399338934496	3.34313179559036	0.66807005939063	0.0111369225250878
NADK	122.17567639743	122.869415279813	0.00816875222738293	0.897788266179244
GNB1	291.563314210864	334.043320616127	0.196226006840954	0.0330060797263117
CALML6	1.34158151718207	0.882541064417788	-0.604199405001992	0.158498904741371
TMEM52	27.5908457389861	20.2210075517158	-0.448334795965104	0.0046373047336568
PRKCZ	6.20593538650799	7.60348989785936	0.293013071624461	0.045643271223727
FAAP20	12.16103341314	12.6305096449604	0.054647023009052	0.487111611852857
SKI	26.6617365325975	24.4433394035953	-0.125329352184376	0.446188403807531
MORN1	1.92505258043452	2.07762585850612	0.1100380235038	0.348856558333673
RER1	96.287842599202	100.303740439853	0.0589498481430516	0.367871935779707
PEX10	46.2187574055145	45.7362792086112	-0.0151394706654435	0.835047450942378
PANK4	23.3710637649338	30.6608333775253	0.391673508945595	0.0270232889731074
LOC115110	1.08241756428102	0.680602999654507	-0.669371740195267	0.0487775692020475
TNFRSF14	13.2309160404763	12.2219924611875	-0.11443345359842	0.300572491966609
FAM213B	33.240383168741	30.555553834251	-0.121502381636758	0.180170600544706
ARHGEF16	5.42134329301893	4.66812197094837	-0.21580810790368	0.130173054100961
MEGF6	6.46109267160715	3.34619515952463	-0.94925657793177	0.0213779569800286
TPRG1L	41.6024594817842	56.6653750406358	0.445798635138885	0.0033982685570608
WRAP73	40.2764453838868	53.83507196713	0.418609989229923	0.0136455031715185
TP73-AS1	0.703301617977101	0.994546221208477	0.499894885099891	0.102540787910361
SMIM1	6.15515852884184	3.68160003666195	-0.741463111398597	0.000566372197521832
LRRC47	105.003047507653	106.154576201247	0.01573536560681	0.819504334044781
CEP104	26.1960054287573	31.0297891272463	0.244307057468162	0.0257324368660525
DFFB	6.7736302431542	8.47659984915379	0.323556448485766	0.0821811446103609
C1orf174	34.7626076635017	42.0132022264822	0.273306443792426	0.0274923270285138
LINC01134	1.31181750160618	1.42286333293683	0.117230068601814	0.368249240927204
NPHP4	11.7200341716913	12.5087429220529	0.0939600356047625	0.441859164452972
KCNAB2	78.1290805878762	67.8485875116103	-0.203540855275396	0.140669180942525
RPL22	473.652837638607	431.608039114333	-0.134108290988836	0.364468093458664
LOC102724450	31.0263524884821	22.9658034900428	-0.434006842016965	0.067277244363653
RNF207	9.0634296731791	7.98857814670112	-0.182118333954056	0.294178144835515
ICMT	75.5449220223558	94.897735056318	0.329038870967633	0.0193892604610856
LINC00337	0.63418148885331	0.70932440784612	0.161549824391496	0.640746957997025
GPR153	1.20063049817331	1.19578264903026	-0.00583703813049596	0.973754285945536
ACOT7	114.381706455546	121.654259971307	0.0889305057445927	0.205876109558304
ESPN	5.34941255935334	4.55803284432842	-0.230969151599629	0.233688072288821
TNFRSF25	59.598722158913	48.8686715758164	-0.286371511021809	0.00527108934048503
PLEKHG5	1.50795559622819	1.17878297144818	-0.355295822412255	0.228202658239603
NOL9	17.5679884072335	16.3959028506414	-0.09961366062751	0.229662478270111
ZBTB48	33.9307041702338	31.0674384577081	-0.127188076207285	0.166188088763395
KLHL21	87.1857209941536	82.176452806085	-0.0853668171609131	0.504485371318236
PHF13	12.0767768533703	22.8367716674468	0.919123249688176	0.000661821762336518
THAP3	13.3541154527131	19.5006608347618	0.546238596398216	0.00510594894926907
DNAJC11	83.758170870843	84.4950165601215	0.0126363183269031	0.86561139065062
CAMTA1	8.2054989395711	7.73581127778158	-0.0850384608439753	0.0655871089126585
VAMP3	48.434667950668	56.0577661878636	0.210874205282398	0.00253918288413998
PARK7	741.466388651534	761.65527764989	0.0387568915409732	0.578734924311467
ERRFI1	2.07943515709574	1.45323385176603	-0.516924820679592	0.074295048509
RERE	23.3220719822263	28.891818868572	0.308965064522061	0.148082283577693
ENO1	2367.63609727363	2509.45148208859	0.0839246956292023	0.142019497337869
MIR6728	6.45727628610581	4.71823026593755	-0.45267992789372	0.191746225141348
ENO1-AS1	2.36117801274132	2.17046678229659	-0.12150146943331	0.755874726120527
SLC2A5	5.2645142581485	3.43139643189127	-0.617504612796211	0.0154434398148314
GPR157	2.32783706767295	1.93768392191966	-0.264656827971619	0.521798217537703
H6PD	4.99907769802684	5.40441972311744	0.112477772707657	0.429992596260785
SPSB1	5.99467003249484	11.9604891207352	0.996524139357143	0.000271825556639933
SLC25A33	63.4306790407614	47.5843161439959	-0.414694649040148	0.00287797514141708
TMEM201	28.8752218740568	31.4071371725003	0.121260412172109	0.385898953160018
PIK3CD	0.734803934596167	0.495326511758771	-0.568979509989832	0.0811899179634342
PIK3CD-AS2	12.4794771220761	10.8933763523268	-0.196106307835389	0.0300165852707819
CLSTN1	74.508186546877	103.556194488474	0.474943000033239	0.0152993759242936
CTNNBIP1	10.5982291918931	11.5320766265579	0.121829096356459	0.0249005337642189
LZIC	37.6655838648221	45.0553496886578	0.258451522814676	0.0224292069078275
NMNAT1	5.8278489405509	5.11276631562476	-0.188859395200643	0.0786792988673605
UBE4B	35.2514771142965	49.5509414654266	0.491228757938191	0.011889665814594
KIF1B	4.33099897831196	6.49055540730088	0.583642105177734	0.00607066509470979
RNU6-2	0.774674992541697	0.943682031506023	0.284709664808645	0.588958199945543
PGD	328.860758942055	361.149104691698	0.135117723900408	0.0210257446426363
APITD1	5.74494199604731	6.95430309167558	0.275613619149743	0.0534422822059638
DFFA	43.6126680089379	50.1714072691502	0.202118155029526	0.00477403102501859
PEX14	33.0572219157967	39.8184953572759	0.268473218616136	0.0260810438398024
TARDBP	90.2994396476536	108.277050976552	0.261938559880186	0.00171394150197552
SRM	1206.84417677293	1289.23498782347	0.0952758338260245	0.204839117350099
EXOSC10	95.137495015863	132.838606413203	0.481588548427035	0.0121019849740694
MTOR	34.8518115719467	50.1464568296838	0.524914120450175	0.00735010554170619
UBIAD1	64.5138882975499	47.4944396309924	-0.441851150617198	0.00469374549678104
PTCHD2	1.36930392214121	0.811163689650483	-0.755377714579074	0.024737978148791
FBXO2	0.777427029435486	0.631434286191804	-0.300074668354469	0.418315869868298
FBXO44	2.27358701563478	2.88842730838947	0.34531396700509	0.0220016773895985
FBXO6	0.649962216151911	0.590342666988828	-0.138803237016997	0.22208751398204
MAD2L2	156.472211000791	176.569262056942	0.174327752674323	0.0261039680193246
AGTRAP	64.6488337775042	55.1202815766293	-0.230041087070223	0.00934970121274363
MTHFR	8.93072460324459	9.93342458809232	0.153513943833238	0.107992109486887
CLCN6	7.13678333391459	8.64035036208113	0.275815839896611	0.190598254630097
NPPA-AS1	1.25312496820905	1.40391142634909	0.16392162301285	0.501617726937905
KIAA2013	190.359185569268	200.070538914665	0.0717845537890661	0.206335610712355
PLOD1	112.666532140881	136.215796763968	0.273834997283879	0.00950906178369597
MFN2	101.300677736396	132.156974369351	0.383608736574913	0.00915827438439194
MIIP	72.3253924837534	78.9879847911305	0.127130968147248	0.051783464166937
TNFRSF8	22.6080009284125	27.603333687189	0.288009083478791	0.0661576768003405
TNFRSF1B	37.424226874735	23.6704822079641	-0.660883416273975	0.0289791814537997
VPS13D	3.99673780119498	5.92190437513352	0.567238264116556	0.0103370131474298
DHRS3	25.2215155527941	17.0462077629634	-0.565204147998187	0.0186036732792759
PRAMEF11	0.486115903487625	1.07805064867826	1.14905272159285	0.0100640468634571
PRAMEF2	0.116281241403703	0.288329995701916	1.31010255317315	0.00459988259577496
PRAMEF4	2.46591601593826	2.48496470690834	0.0111016965041657	0.914835466790275
LRRC38	0.291284981899028	0.186871098072041	-0.640387865082867	0.264846146282006
PRDM2	17.4672256896307	17.2096324737935	-0.0214341962086957	0.857095961779196
KAZN	5.72969610525135	5.29483992104976	-0.113871554701679	0.412822223100715
TMEM51-AS1	0.247528368648662	0.0905582950883176	-1.45067517619358	0.0772928034087406
TMEM51	3.62235050472162	6.89068366392219	0.927720977373469	0.000236575006019128
EFHD2	109.731222401855	116.945021233447	0.0918563605648095	0.279599092289159
CASP9	9.10901132703476	10.3386469046782	0.18268100127206	0.0147491742797913
DNAJC16	7.70262903857859	9.36523473516205	0.28196420911847	0.00632818120635857
AGMAT	22.9100122210371	22.2900354496851	-0.0395793171923947	0.389479290581245
DDI2	11.3675140558717	14.9902283812192	0.399105575433581	0.155436278653182
RSC1A1	10.4261291699195	13.4061008734674	0.362686055687611	0.123184306875731
PLEKHM2	58.7971627747053	79.6291142556033	0.43754946980084	0.0140730388829767
SLC25A34	0.869879057115069	0.68991123920573	-0.334404067694996	0.261722631168914
UQCRHL	21.3996302540891	17.8064544658225	-0.265185587097849	0.249588290073985
FLJ37453	5.07761607908585	4.71306118329444	-0.107486906233918	0.269831697077021
SPEN	34.9504600892391	45.2987323336225	0.374159230189266	0.139439697881066
ZBTB17	35.2157949843689	36.1330521198093	0.037096471370779	0.712717110382506
FAM131C	1.60887431407681	0.905763985807081	-0.828844544066761	0.000761326889818332
ARHGEF19	14.6986161824902	11.1022046304847	-0.404834147814609	0.00430567246628854
RSG1	9.25441412417203	13.2173848310379	0.514223191558599	0.0308743479854857
FBXO42	13.6547679407749	13.5742446124056	-0.00853287976873209	0.919575702232206
SZRD1	108.518034740404	118.124419562501	0.122372414475438	0.113697755867679
NECAP2	55.1583637431008	57.5190759595011	0.0604608387984882	0.22790730655866
CROCCP3	1.07111223130882	1.74412032061765	0.703389916091952	0.00483221537504628
NBPF1	2.73619709458623	4.38610921075513	0.680769579841299	0.00584800233453145
CROCCP2	47.0982053112854	63.314144529669	0.426855750509988	0.0185143752215072
MST1P2	1.35591931357262	1.6000227931007	0.238821126294847	0.17990010340364
CROCC	12.5343014508066	13.6411377000387	0.122082377659406	0.381616352785098
MFAP2	1.09860705072562	0.671755597996049	-0.709667112108848	0.0484586992537197
ATP13A2	45.673486259082	52.9127453008156	0.212258356929593	0.0893885558466623
SDHB	270.466195201981	278.323854561973	0.0413162773938924	0.605200477130934
PADI4	3.24610703025805	2.56188185818141	-0.341506622067624	0.0791678047554862
RCC2	192.376829841371	238.128144442297	0.307803094097069	0.0180450309056306
ARHGEF10L	2.50313003562739	1.89360402960574	-0.402598558584441	0.132505539657576
ACTL8	78.4136331037596	80.7514054179208	0.0423828639327638	0.167493851655959
IGSF21	10.2886231355768	8.09612538940696	-0.345746388791411	0.0374622626803028
ALDH4A1	14.4637334574819	15.5692812529401	0.106262348109995	0.335096833334071
IFFO2	10.708642241784	12.5187404837763	0.225313848257898	0.13821973900118
UBR4	38.3168655953539	52.2381235458433	0.447123524286666	0.0521995747220741
EMC1	60.5610705285731	68.0996515877903	0.169256709279826	0.0641827595007643
MRTO4	218.335204970125	194.817615507046	-0.164420640677849	0.0011740900794996
AKR7L	0.936999586901481	0.463722174215721	-1.01478769684419	0.0279999734058917
AKR7A3	2.60738948722092	2.08411119355666	-0.323173854440575	0.0380418263510243
LOC100506730	3.05072020334894	3.04337350974909	-0.00347846424983798	0.965017607517335
AKR7A2	86.0870822855414	96.4901411802905	0.164584771805406	0.0192398639707507
PQLC2	3.95220652465988	6.20935712701971	0.651785572031375	0.00207659766528485
CAPZB	140.138403759528	148.211987221384	0.0808097674579581	0.0951123819817153
MINOS1	77.0916627236756	69.7297609172165	-0.144800309549926	0.246012396281607
RPS14P3	2.23629947927549	2.74928890162046	0.297945113540311	0.197272846324853
TMCO4	9.15158170543263	7.68432552814514	-0.252102475216477	0.0999599854649335
OTUD3	7.54100053059104	6.89673882361752	-0.128841617578374	0.310627860102125
MUL1	73.2370751458403	83.4369621285772	0.188112455802	0.0356753654150299
PINK1	12.073038690678	17.4666836463671	0.532816876507329	0.00498010957173008
PINK1-AS	6.58127737267505	6.91794776509213	0.0719764939163985	0.545833267008816
DDOST	528.843631756339	572.927498047389	0.115511372587266	0.080307113749885
HP1BP3	121.156553033681	158.897402203193	0.391223099997732	0.0146017787886181
EIF4G3	16.9503461146886	22.3417148552768	0.398425192697198	0.0340436090191606
ECE1	32.1296111886405	32.4488034469692	0.0142617573030103	0.89153431529806
LOC100506801	0.532647368097801	0.422456089158649	-0.334379339608238	0.11334014785157
NBPF3	4.92463499503243	5.476042869552	0.153116942265125	0.144339154443816
RAP1GAP	0.717973861981707	0.542483302072693	-0.404352592017418	0.0897914822838348
USP48	34.2935322756698	35.7747392291358	0.0610047395550066	0.0685185123507325
HSPG2	0.580996915876271	0.408294221908294	-0.508921354349157	0.201291952186273
LOC101928043	1.4754101986856	1.04589952045864	-0.496371854781507	0.0275415939918487
LINC00339	16.8859040428507	17.3963651676787	0.0429664770172234	0.648641707827786
CDC42	124.208762670563	138.478778510806	0.156897947903594	0.0437733967943649
ZBTB40	11.3943277165407	17.4169443968434	0.61217573602417	0.0154208922351138
C1QA	0.811832495815005	0.64313823159304	-0.33605323543154	0.284654360337643
EPHB2	4.43978754042171	2.77787986544367	-0.676506431502277	0.00972194927184088
KDM1A	83.9046637411368	90.9640604685163	0.116545651538108	0.118165603846133
LUZP1	5.85447960965626	7.56293740579388	0.369405739787225	0.0252239587083487
LINC01355	3.07683901902919	3.15847527217835	0.0377793138605771	0.490244925861695
HNRNPR	96.2833015406684	109.250452078995	0.18228173203827	0.00661439045486757
ZNF436	4.88509477669403	6.15518705378688	0.33341614784974	0.000811752625314926
ZNF436-AS1	1.53933149667835	2.7409175821473	0.832354996747267	0.0312513294763822
E2F2	39.1406565872619	61.3385644787718	0.648126445781491	0.00588466910419175
ID3	7.17662195715378	6.24521151131181	-0.200554492371395	0.34081496485901
RPL11	4026.94295545566	4023.83020512193	-0.00111560706138508	0.986941336826031
TCEB3	52.2250207931293	57.5672225465587	0.140506446339787	0.206381512709121
TCEB3-AS1	11.4428113456525	12.1304441289168	0.0841908259232363	0.369837425255929
PITHD1	158.170987675841	178.755984272562	0.176506540808006	0.0965196258199195
LYPLA2	160.063029640833	173.17933591126	0.113626673570776	0.00117906150015832
GALE	32.1030904117179	31.2516214659785	-0.0387811405953699	0.406572455628335
HMGCL	14.5955595102741	12.7119184550695	-0.199347741406741	0.0111811942975742
FUCA1	19.8747306507901	21.978097368254	0.14513118975191	0.127728499233337
PNRC2	90.4176734508244	132.263013380924	0.548732975269983	0.000439513687010494
SRSF10	25.5719102476381	27.1980024179605	0.0889407599281478	0.0328859940093196
IFNLR1	1.38962216140798	3.65717197568303	1.39603580274495	0.0040624562064731
GRHL3	0.366902868205473	0.151109331660949	-1.27980542670101	0.00160920528922529
STPG1	1.8765954613761	2.6022924804067	0.471665439325304	0.00740563678042789
NIPAL3	17.6546498758754	22.8404274914864	0.371541442978876	0.0154778472843547
RCAN3	0.777677229882864	0.918519058813046	0.240138159053739	0.31289981836836
SRRM1	77.2644594320586	84.2902583346767	0.125560957183446	0.166871441517928
CLIC4	45.4979960945312	45.0384421661222	-0.0146460779845514	0.729280317540448
RUNX3	53.949875308282	50.0720486313904	-0.10761414270504	0.297742066934593
SYF2	63.1808357281066	70.7865282270591	0.163987798673854	0.0533751165551167
RSRP1	137.683984871346	128.556487583602	-0.0989583404050995	0.0767093449931361
TMEM50A	90.9537060730613	102.137314178691	0.167305697888972	0.00313316294270333
RHCE	1.78636738807796	1.64282054405218	-0.120853924719201	0.674896019638182
TMEM57	31.7601270999452	44.2059031684806	0.477022351138129	0.0162999486400353
LDLRAP1	49.2572257466841	49.1490003585653	-0.00317330111857609	0.978424631456378
SEPN1	1.74393607450352	1.76864795434282	0.0202997533492653	0.834509557801653
MTFR1L	13.6571202515361	17.0756190976816	0.322284577990473	0.0195631405609227
AUNIP	21.1261995748095	17.83962768766	-0.24394775535625	0.00176978825984149
PAQR7	2.01759109100937	1.42278536048898	-0.503915775125656	0.0713509143044925
STMN1	142.204147157089	149.774196783639	0.0748255570983833	0.391867407222411
PAFAH2	7.75328976152372	14.6862333172502	0.921583936595922	0.000142662261250016
PDIK1L	10.8583467613053	12.8967059931342	0.248198165155454	0.0281713361260779
ZNF593	192.619312275737	188.081520682169	-0.0343942483408447	0.632491490700525
CEP85	39.1380382779326	51.9991759781402	0.409917315952763	0.0104398747648643
SH3BGRL3	109.726765482036	131.756431331439	0.263957901748159	0.0596307064034966
UBXN11	43.6708566429634	47.8003845316694	0.130351392906514	0.196131491484991
DHDDS	38.529253793123	40.8750125116152	0.0852649270236848	0.292047416823933
LOC101928324	0.362357431990242	0.810705932222108	1.16176521536099	0.200085340624357
HMGN2	685.113821173865	906.202992552038	0.403490565385873	0.000499776869026684
RPS6KA1	33.6360051313222	40.1422190527471	0.255114000465193	0.017678910328987
ARID1A	46.7925192779054	65.3077282219183	0.480975819371865	0.0409612971156547
PIGV	11.0406711965572	13.3017179577674	0.268784705582961	0.0129801846045735
ZDHHC18	32.4493081193396	45.2717157240929	0.480422265844096	0.00952515484120049
SFN	27.2640282938263	14.9788968717347	-0.864067358145391	0.00183648051210727
GPN2	63.0051266918632	72.8165568963208	0.208797300423241	0.0485641642535066
GPATCH3	29.8236938409579	28.6424973891548	-0.058301665829792	0.411872855718241
NUDC	315.242297339441	343.952326700968	0.125747494897176	0.0463536506155554
KDF1	8.24127516863672	10.2927665208083	0.320691318956868	0.0889689694538157
TRNP1	3.70035800912425	2.34836221071345	-0.656009911559779	0.034852929585066
SLC9A1	16.5492862331078	19.0635199669861	0.204045533738822	0.206631158326047
WDTC1	28.3576357545095	33.1470416372605	0.22514285944284	0.0958973902598227
TMEM222	77.942442441016	75.6077350488399	-0.0438753042818649	0.547392020351093
ACTG1P20	1.96662863579515	1.8348553233933	-0.100058242620916	0.669304171042183
SYTL1	27.1911263044053	20.5934022435994	-0.400953713730974	0.00473197018006309
MAP3K6	4.05831694379678	6.42229079610998	0.662206450448803	0.0126971909833819
GPR3	2.58034495964903	5.00982718815304	0.957196890416791	0.0210341492712908
WASF2	72.6134538641888	93.2338314586757	0.360616679576575	0.0154603246702384
AHDC1	2.70945020487031	3.62941045154095	0.421735087963673	0.0816456955779653
IFI6	45.602559427369	46.8281439044751	0.0382610586343876	0.57399886989371
FAM76A	9.06626253403609	8.6730498606674	-0.0639685348126626	0.102168654723085
STX12	16.4035245472116	21.0435478651358	0.359372125074779	0.000987962911407657
PPP1R8	84.8024738710775	92.6547004613345	0.127757815476119	0.0154279234984455
THEMIS2	9.30593929479001	9.7975416821878	0.0742680295446027	0.504016410188621
RPA2	78.1350085323807	97.5176541858398	0.31969432659427	0.000380931224385065
SMPDL3B	28.3933055436817	27.5205646990104	-0.0450407439036158	0.47013357101665
XKR8	8.19371778366375	14.1157829427536	0.784719043175409	0.000888080125815582
EYA3	23.3031414403138	29.865466678987	0.357953811336636	0.0154300495629646
DNAJC8	198.100580799258	205.210169475587	0.0508691174924207	0.357500540772944
ATPIF1	183.798621041874	192.495357824202	0.0666977117325105	0.200367375054857
SESN2	19.8026657218539	14.2258990021818	-0.477174824580818	0.00559330327760603
MED18	27.6544961909015	25.7955048942889	-0.100394374727892	0.324168116660368
PHACTR4	18.6198543549137	27.9003411146664	0.583440972680497	0.00164302598617169
SNHG3	200.759523361312	134.138910284016	-0.581740638935231	0.000148703831872408
RCC1	145.988826707524	174.307281824288	0.25577488415296	0.00776480820435017
SNORA73B	168.246147765623	92.838809993431	-0.857773537194215	0.00737725989556224
TRNAU1AP	22.7669439741348	29.8912914761353	0.392784580793721	0.00367000519603396
SNHG12	197.125236521284	148.259207972952	-0.410990776650963	0.000736361980496189
SNORD99	54.580912296792	30.3836552319183	-0.845101068642143	0.00516148106502715
SNORA61	103.220354691967	75.4874610233544	-0.4514185651483	0.00699331496278878
SNORA44	51.694446634059	31.4693439381534	-0.716062202687947	0.0067675929229739
SNORA16A	62.7541677438959	35.0632016720887	-0.839753540430828	0.0123931272124928
TAF12	40.1620811357389	47.9118828337725	0.254549479982595	0.033866673911154
RNU11	3.16275058374079	2.78843526260467	-0.181724011413434	0.587415982578913
GMEB1	18.5995977205843	15.5248108652823	-0.26069572591913	0.0324661509176615
YTHDF2	118.974937636777	111.42198901064	-0.0946237231769767	0.146933995039702
EPB41	42.0980117639807	46.6535498320614	0.148234760556322	0.169009071946676
SRSF4	146.304264425116	174.202711492449	0.251795258629836	0.0331342702017045
MECR	40.5310012170513	40.4613496003019	-0.00248137177973459	0.958573314475814
PTPRU	1.32128335124576	1.28145821077895	-0.0441534557999063	0.704802004649562
MATN1-AS1	2.13576982432926	1.05661803027562	-1.01530224006104	0.00796958396588119
LAPTM5	357.448055131551	369.278130399875	0.0469742223717115	0.439787862116823
SDC3	0.835553335785403	0.81655450905572	-0.0331827265843498	0.861284579037775
PUM1	42.3723852925224	58.5422638993362	0.466354192136151	0.00659767202307819
SNRNP40	112.961042905769	133.826137456835	0.244534601533537	0.0157472576133479
ZCCHC17	50.0714352350967	58.6054032484417	0.227045874019712	0.00401164845369626
SERINC2	8.74761605258753	10.6728416951045	0.286982547153591	0.0518714355449392
PEF1	77.5792406467133	93.0178416179557	0.261836809319918	0.00141822184869174
COL16A1	2.48837496075526	1.75112904173166	-0.506918493599323	0.000923977215042913
ADGRB2	1.63367140581712	1.30883738311044	-0.319831970832254	0.196429603132367
PTP4A2	120.766029783987	112.767975351323	-0.0988572776215525	0.0754270295858485
KHDRBS1	158.02776580415	149.547902548899	-0.0795703887676878	0.202459183186771
TMEM39B	38.6463277719444	49.0584905566098	0.344171511627243	0.0139829003819291
KPNA6	31.3711924545416	36.8142819897273	0.230825195371979	0.0408255240088494
TXLNA	95.8412496324983	87.127361210891	-0.137520869394356	0.256316445950609
CCDC28B	9.8067132667031	7.52379620367891	-0.382308924993594	0.00358330044893484
IQCC	13.5762187681066	16.8260372284656	0.309613723566435	0.020328532040804
TMEM234	12.8077349023813	19.1150830029321	0.577696112741396	0.00488545136242674
EIF3I	601.623198552957	623.493099817831	0.0515133955554329	0.280365909542192
MTMR9LP	1.10554399569793	1.00364522313756	-0.139507055537182	0.543172609841635
FAM167B	0.164808282864117	0.631653200868249	1.9383439363325	0.0154611835122248
HDAC1	139.183890394788	160.195740326414	0.20284354783613	0.0233063889365189
MARCKSL1	104.630716697362	107.623788792703	0.0406905521955953	0.474289366034478
FAM229A	21.9742202888754	20.6972133966416	-0.086375433957285	0.654374312908132
BSDC1	29.9370334852709	43.7680086397546	0.547945476398413	0.010845315177292
ZBTB8A	1.50800911793154	1.09583555302548	-0.460613835686336	0.00943871414245932
ZBTB8OS	54.5610455435339	50.3516723458667	-0.115831595023254	0.42564623784244
RBBP4	97.8169873370994	105.412413556391	0.10788783441087	0.0416976127792142
SYNC	3.43064711947649	2.55038517572705	-0.427765587455096	0.1329688539856
KIAA1522	15.2870339201519	20.3034439899713	0.409415952903387	0.0683499012518898
YARS	205.105152775377	201.3739731029	-0.0264865045330397	0.652116672219704
S100PBP	9.99676202470316	16.2991864142027	0.705267169812876	0.00165481661200153
TMEM54	1.84383445815383	1.62345134302918	-0.183644988746687	0.330681708984635
RNF19B	30.5434672400802	25.6378658554188	-0.252587669323087	0.0300863274320824
AK2	140.020642398236	129.642833655097	-0.111097070998495	0.0178717520695626
TRIM62	7.5828279160768	8.05683050480292	0.0874764223026235	0.476904426166641
ZNF362	2.61144044227762	3.03434051278507	0.216537192162984	0.374556236218393
PHC2	29.1341907711287	30.8139304935309	0.0808694790765303	0.25725935812891
LOC101929464	0.979515643379744	0.997323329338429	0.0259927647401347	0.96028117783636
ZSCAN20	1.00478855606775	1.87779761157096	0.902149640143937	0.0117709604005747
SMIM12	23.9457878576867	26.1330272375021	0.126102351940893	0.0324104884986144
LOC653160	0.75653998327786	0.674098186356649	-0.166457587444981	0.723179995720402
ZMYM6NB	5.63105985767167	7.71240156953935	0.453773685116058	0.053345105034645
ZMYM6	7.04217843896047	8.42846547517102	0.259248207902079	0.0672940773904459
ZMYM1	0.184786063993282	0.29039123494387	0.652141951089743	0.0499147571885577
SFPQ	432.840915913439	510.186898452541	0.237188969375989	0.0130436299379796
ZMYM4	11.4838505814463	19.7217177330211	0.780178749233193	0.000732877063184204
KIAA0319L	20.3117273121316	23.5186695340604	0.211493516477004	0.0251763880097989
NCDN	66.7670906301698	80.7904999432811	0.275048481896745	0.0697357059335767
PSMB2	108.259737060581	122.279420835291	0.175684834991363	0.027574796496468
C1orf216	12.5875694971505	14.1010428995505	0.163802123397048	0.0375468808314487
CLSPN	23.9576898615675	29.6435436126484	0.307229116990075	0.0140765891629285
AGO4	1.0760209571786	1.87389062292343	0.800330569928747	0.000742340321719124
AGO1	9.5763504083423	14.8821638407768	0.63603645902074	0.00772443068929077
AGO3	11.7036423811282	17.0937991029914	0.546515480161488	0.00890006327254904
ADPRHL2	96.980345311096	78.6340775476049	-0.30253772378019	0.0148676486904653
TRAPPC3	68.6740186128073	78.9233119914424	0.200687110974682	0.0323128531757633
