DMSO_MM1S	KB528_6_MM1S	LOG2_FOLD_CHANGE	P_VALUE
TMEM201	14.4644913781739	13.3876401840585	-0.111613912245565	0.45883815376094
PIK3CD	1.68207336788503	2.86738682693471	0.769495911787163	0.0070768157698839
CLSTN1	59.5811422351545	79.3506862067644	0.413386917332281	0.0851077928198264
CTNNBIP1	16.4417644307369	25.816972067768	0.650954676077222	0.00308924495610893
LZIC	17.6752289277281	29.4185092377956	0.734995240099553	0.00525358420239866
NMNAT1	5.05061282889336	9.43195889823778	0.90109897994106	0.00018976696120947
UBE4B	27.3677075194928	40.2483266261955	0.55645421152585	0.0564545382543169
KIF1B	5.41790749414435	6.92475952860671	0.354028211505506	0.243349074332857
RNU6-2	1.576206023117	1.41688326972325	-0.153735212884852	0.57294491203415
PGD	164.563612066216	169.392253285994	0.0417225327163582	0.388867571318074
APITD1	5.40437485628127	8.51409408183579	0.655725286351262	0.0165359004370652
DFFA	19.5371580751347	21.8690160772259	0.162667688172258	0.186581802919239
PEX14	24.0269622198456	33.0041891623529	0.457994897797507	0.000755025659726374
TARDBP	96.1960052389972	109.493188666329	0.186792236577297	0.164283977853359
SRM	474.146607383938	393.24031198274	-0.269921989924726	0.00559791546606794
EXOSC10	75.6428054046223	130.711350899447	0.78910965400659	0.0118186280516397
MTOR	17.1938541891988	30.2742298265941	0.816197281534011	0.0363390290746362
UBIAD1	32.8275146291445	20.9873037541272	-0.64538869259177	0.0113922149063408
PTCHD2	0.819543374862385	0.704980892943702	-0.217236150150945	0.312481725276044
FBXO2	3.51590752729584	4.25746586079686	0.276097835136918	0.0864151954052505
FBXO44	10.0355196720588	16.258581940829	0.696086106204923	0.00134844278372237
FBXO6	11.0557456445359	16.6420952513974	0.590040751558039	0.0162679615292184
MAD2L2	93.5022964486061	132.876187871251	0.507008885417954	0.00440448679279395
AGTRAP	115.379212408084	56.6853939253251	-1.0253343703154	1.38191162742188e-05
C1orf167	3.49201337975602	1.9875065454813	-0.813099475056836	0.000139073449853302
MTHFR	11.8317277907459	9.758027087722	-0.277999373029286	0.243897968127372
CLCN6	5.8192808933325	4.78806201770715	-0.281399046816994	0.104489253733083
NPPA-AS1	1.40382721555633	1.00153617848769	-0.487150841675563	0.18757344549549
KIAA2013	101.049220264332	91.4077171815611	-0.144670312947395	0.0213311679739411
PLOD1	45.442908667529	53.3499690452171	0.231432253484264	0.146216935798054
MFN2	53.150581429162	77.6148335040655	0.546246928234818	0.0442819680045419
MIIP	48.0940062767641	46.6228095953613	-0.044821161963101	0.377801602357186
TNFRSF8	2.26106359755391	0.757455356927519	-1.57776880541561	0.00201077281850105
TNFRSF1B	16.7947339015388	5.66943967559145	-1.56673087516928	0.00972284522871639
VPS13D	2.47662890570643	5.41444835884034	1.12843664542147	0.0266844198857135
PRDM2	10.4878323486528	15.6392502729553	0.576454824303781	0.0463600825478301
KAZN	2.3857408814617	1.48690696243599	-0.682122979441859	0.0186752757415841
TMEM51	3.27903007919124	2.77179060944237	-0.242450860452474	0.0745418548674869
EFHD2	46.0657239371514	64.8975099620674	0.494469439231964	0.00144633338724029
CASP9	6.42650690794912	19.075575387043	1.56961988767138	5.99039445905762e-06
DNAJC16	5.79407075837332	8.84754951906721	0.610700628126556	0.0201139729395881
AGMAT	20.4371603158147	10.0451061136725	-1.02470194753088	0.000191960726613672
DDI2	3.05666612187036	3.84981212320575	0.332829065808483	0.492265488830091
RSC1A1	4.7096573257623	4.94548399873653	0.0704896265564193	0.762712802736908
PLEKHM2	47.355476552677	66.7436751301146	0.495099848596891	0.0251715422436841
SLC25A34	0.62743676052266	0.917522055026599	0.548272780429144	0.0869831065918424
UQCRHL	26.0843628037854	23.5271524900047	-0.14885847063367	0.354967824537136
FLJ37453	2.69927293558605	3.37887418472789	0.32397176997435	0.100923408860734
SPEN	12.198258580574	13.9488312201571	0.193469039135317	0.543022974165177
ZBTB17	20.2097342378468	30.1212685130249	0.575732178167437	0.00456445083262097
ARHGEF19	5.22113683355429	6.22089569229312	0.252758347555915	0.0671024785037288
RSG1	4.41949402153206	9.35465057520029	1.08180255741668	0.00481250406823564
FBXO42	9.51026244661494	14.7109218011001	0.629330590567532	0.0103012002027124
SZRD1	99.390067652511	87.4146516474625	-0.185226574758014	0.103037908059581
NECAP2	79.5152341687959	73.9351616604528	-0.104970653799946	0.0507454809972905
CROCCP3	0.827078407480673	2.01228633298661	1.28273959497996	0.00102146309255526
NBPF1	2.23436692893054	8.85120552998639	1.98600783752981	2.51325246346073e-05
CROCCP2	58.5785370226317	93.129477974806	0.668865728811794	0.000477892060274928
MST1P2	3.55236104463208	5.92032399112588	0.736897912221013	0.00973915084177495
MST1L	1.10753077303947	1.41089425221979	0.349263075703892	0.267693231565206
CROCC	8.075145181815	12.6854656812125	0.651616378306499	0.00633665278153301
ATP13A2	14.9270829298968	24.4374368746101	0.711160716075756	0.00440655803105763
SDHB	165.625875484744	183.494563871014	0.147809242504279	0.0694846199605827
RCC2	117.206040658497	106.602764867277	-0.136802069881052	0.266642976696064
ALDH4A1	12.6976953768391	22.3897160244778	0.818269557591433	0.00225698842396089
IFFO2	6.96754167716221	6.77576336146661	-0.0402662365126994	0.804142379317848
UBR4	14.9057915828315	26.9533537135282	0.854591801025472	0.0527495865307514
EMC1	28.1772982229941	29.8216474478032	0.0818266735038531	0.6065393841535
MRTO4	111.838991965117	59.1024789651623	-0.920132714014409	0.000792168807680388
AKR7A3	0.684285590951413	1.03403291991994	0.595611642772897	0.245815730397992
LOC100506730	2.56858607336417	3.62879717367537	0.498517002504975	0.024337705286039
AKR7A2	44.821699151632	64.8007854410165	0.531813958716108	0.00584810439736113
PQLC2	8.60400327596797	17.9933526231536	1.06438404355059	4.29615461362781e-05
CAPZB	125.163126980071	128.358027929182	0.0363639222485157	0.371141484552057
MINOS1	49.502181769061	43.1812789656543	-0.197086137735518	0.101097585009153
RPS14P3	2.76661317902223	1.92600295222113	-0.522511029434756	0.064784727891936
TMCO4	17.411162762665	16.6329928897394	-0.065964767022492	0.543309668276541
OTUD3	2.92636501526011	5.35669862997984	0.872234398876831	0.0171908028453638
MUL1	40.2187845586115	56.7782377591666	0.497468589466626	0.00256165494336352
PINK1	19.6032117243017	48.9021759347335	1.31880862026747	2.16080247512324e-05
PINK1-AS	4.06071780589352	5.33863074213598	0.394734992751588	0.0833675854858176
DDOST	372.375992564678	444.338755355456	0.25489991514692	0.0128976604462764
HP1BP3	97.1350825268615	132.473503334403	0.447639471378901	0.0425824464432167
EIF4G3	9.36385315531296	16.3328253622855	0.802600164324183	0.042327516319382
ECE1	28.9002119747371	33.9223737952215	0.23115705478106	0.228173034502832
LOC100506801	1.33545793822872	0.728686792009499	-0.873963791239338	0.00361966313379967
NBPF3	4.47651085781519	10.1397787302717	1.17957957960487	0.000369420620126336
USP48	45.7462144599161	44.4127836475755	-0.0426773665024425	0.765359077751425
HSPG2	2.07891877994561	0.190539141677244	-3.44767409527088	0.0448379090782804
LOC101928043	1.70477243401049	1.28551675560657	-0.407230755611402	0.238556447414708
LINC00339	17.8878129664406	17.1685999819966	-0.0592046094774864	0.489923954199169
CDC42	129.482169169186	166.573683165633	0.363407048721569	0.0199557460759048
ZBTB40	9.26677304515443	13.7859424219392	0.573058951084534	0.0749749326323808
KDM1A	38.9984144739523	52.9885907670966	0.442266288663751	0.0117332233967524
LUZP1	3.20074918115753	9.20685696334189	1.52429910509549	0.000955282500263586
LINC01355	1.58570290917871	1.66247541783875	0.0682105094801377	0.681765936625226
HNRNPR	63.6196359010559	71.6557552987461	0.171610469292322	0.20002905812031
ZNF436	1.99047027863127	5.84784847107741	1.55479659928134	0.000220579550937894
ZNF436-AS1	1.01085686421077	2.22502113665772	1.138240312784	0.0102373627752717
E2F2	95.2132183726336	71.9922915752782	-0.403319434344179	0.0920573046453036
ID3	28.2855366016087	16.3386140398757	-0.791778931656976	0.00355732004718323
MDS2	4.05213243218175	1.64671853866102	-1.29908733819349	0.0170105100966219
RPL11	3100.91687306778	2887.02231816886	-0.103112591446438	0.27929303551494
TCEB3	28.6703606856141	36.2214436335826	0.33728399273388	0.0470839343051483
TCEB3-AS1	9.20187488973385	9.11547891448143	-0.0136093860154938	0.922835349465557
PITHD1	67.7241596898067	90.307795826341	0.415179946008617	0.000873828814781475
LYPLA2	101.150617539623	114.606157254217	0.180179427659969	0.0227132344827019
GALE	30.5508020827591	30.1289501186371	-0.0200598558759578	0.243427721990666
HMGCL	25.6338108372443	44.4197279866299	0.793152586184626	0.000119793444470621
FUCA1	37.7162683945033	51.7432138899725	0.456182721474723	0.00263001324668207
PNRC2	114.815198495228	186.963990004466	0.703446798846294	0.00317371104663209
SRSF10	19.3407702492233	26.6978979942801	0.465080907152915	0.00742700094467432
IL22RA1	8.36870662209187	12.4019028556194	0.567484916398769	0.000608879928832892
IFNLR1	18.8594448124753	28.2130596397333	0.581075924942508	0.0286975217019501
LOC284632	0.207045676174887	0.133077952017454	-0.637677505220717	0.396690816440549
GRHL3	19.3084875522092	9.79924515079386	-0.978492635512783	0.0305295102292009
STPG1	4.74859547001322	12.7986998385357	1.43042449664609	8.54534222596959e-05
NIPAL3	25.7301662721404	33.3383977206245	0.373723988499182	0.0960825760574337
RCAN3AS	1.46883233047029	1.24840469657222	-0.234584029492283	0.347875096011645
RCAN3	8.13660165103475	19.0021537701537	1.22366468132557	0.000556643796428637
SRRM1	60.1488641564994	66.6262914684767	0.147554099017734	0.144523641689183
CLIC4	71.5600603687968	87.0499181286541	0.282688336544862	0.150427257180046
RUNX3	50.1770566305377	47.7345518970485	-0.0719939289787652	0.211986301523895
SYF2	66.5515994855506	99.2063446513457	0.575959049860539	0.000487891511804658
RSRP1	106.263012329461	149.838681892217	0.495770597756919	0.00265687395815283
TMEM50A	102.248748791229	132.964568737132	0.378958670737879	0.000302832763987644
TMEM57	21.2333480770681	37.3989655643151	0.816666492959483	0.000544362778512904
LDLRAP1	157.456710535959	91.8982300024037	-0.776846263984672	0.0142796792476645
MAN1C1	11.1401115749966	5.62438929189051	-0.985995323157778	0.00503332135008384
SEPN1	10.5081477461029	12.7769683040447	0.282037166586951	0.152596611719111
MTFR1L	28.1161828712156	38.7212075198215	0.46172320018363	0.00301571998134172
AUNIP	5.95295189004977	9.39701796141923	0.658597771287442	0.000877533152487893
STMN1	286.89738619392	387.395333429771	0.433271750963595	0.00417190200090636
PAFAH2	6.49906438448959	12.3530168291433	0.926559471387155	4.12878298683664e-05
PDIK1L	8.79668504633766	12.1163798971184	0.461926853939363	0.0240929269643587
ZNF593	119.811348150165	93.8883190610638	-0.351746978126804	0.144453125845793
CNKSR1	19.1697315085289	25.8838045340338	0.433219556870649	0.00251699823846858
CEP85	25.731407127627	34.9314291291467	0.440995314756507	0.0606656745409835
SH3BGRL3	236.246835405155	256.177832670886	0.116850639062402	0.161798666033517
UBXN11	35.2556392168098	35.958861152624	0.0284932920060185	0.585225928556868
CD52	20.2798344418672	19.5856768371652	-0.0502468892223607	0.739076937662535
DHDDS	26.7623377571552	41.8899659535097	0.646400567135072	0.0135835620927266
LOC101928324	0.370030050780443	0.926891114802861	1.32475743102609	0.00571919483907661
HMGN2	630.296262596689	1499.01188725568	1.24990981072197	2.71816674140291e-05
RPS6KA1	56.4193575673961	68.275933012845	0.275186885600081	0.11556160558661
ARID1A	41.2114425734455	37.4250941692866	-0.139039018475679	0.59390785762405
PIGV	7.11758551623806	11.5919538180761	0.70366392552351	2.07521078064052e-05
ZDHHC18	49.9409460824172	61.3325632075518	0.296430093308119	0.0237374261468412
SFN	16.1726005151181	9.99619025107842	-0.694101414656131	0.0108752711564376
GPN2	31.7307238808339	45.1486131450588	0.508801238135659	0.000256687176018386
GPATCH3	20.8585458624833	32.2033668452482	0.626572944255333	0.00191821147210884
NUDC	161.079804520721	176.85091431404	0.134758051142259	0.0241342676908487
KDF1	13.6599445475182	21.71519833242	0.66875350245894	0.000712149058914988
SLC9A1	9.70266626177469	22.2736864819658	1.19888720112544	0.00333580870288785
WDTC1	28.1338460439888	47.63957724007	0.759853820494753	0.0108089521167922
TMEM222	70.241245512184	77.3902666506808	0.139833703626862	0.0038991113604511
ACTG1P20	0.695324888187667	1.05507471911816	0.601586037641856	0.22047290046565
SYTL1	7.77394002486815	6.97696563448861	-0.156046249910496	0.0712114461527484
MAP3K6	1.8869946917294	6.10969423475589	1.69500981633111	0.000103447886017174
GPR3	0.726059913485987	1.30257107702744	0.843201590286674	0.0520306253430748
WASF2	51.4367227553012	77.607540591401	0.593398110413508	0.0411035080230552
AHDC1	0.99220591983179	2.34833957416275	1.2429295698836	0.00494711208611113
IFI6	16.5576523242295	25.6347233480896	0.630601197594355	0.00244433799733379
FAM76A	5.05997263503808	10.4943747546909	1.05241472695237	0.000114399824173781
STX12	12.6492629303579	22.9990213426312	0.862519150866923	0.000671218094223147
PPP1R8	50.2016437191418	66.6198396784543	0.408217279994544	0.00711303162237235
THEMIS2	0.871703737726544	2.78460545177705	1.67556312715458	0.00649410397391737
RPA2	79.128555128822	112.095193266407	0.502454096264219	0.000165115428981573
SMPDL3B	4.16127854303928	4.09670169418569	-0.0225640159069248	0.628189292622388
XKR8	8.68964346013033	20.5412675378084	1.24115631967368	0.000182071152229694
EYA3	16.1415928168818	17.4590587645859	0.113192836309318	0.484475448715816
DNAJC8	185.173214849908	210.089907082422	0.182131426180186	0.0204623963989653
ATPIF1	164.746056511017	166.702626736048	0.0170329048903551	0.786736473183575
SESN2	16.0645791201884	24.2669008971652	0.595106691254785	0.0133168555007686
MED18	22.4945990966094	33.9393127614553	0.593378696847802	0.000711194097500548
PHACTR4	9.48078313057722	16.6386049929289	0.811456342214533	0.0104313940375199
SNHG3	100.875956947013	53.3158838608735	-0.919945049867691	0.0107009886753147
RCC1	93.3492922216828	78.1171220780231	-0.257000284209576	0.0803081002675278
SNORA73B	43.1488494547144	28.6179704348433	-0.592400730247654	0.113866444591041
TRNAU1AP	50.8231241431727	57.0119131384202	0.165778352659435	0.0137118017306575
SNHG12	147.872137606246	107.689533969304	-0.457472196882084	0.00304447909172852
SNORD99	47.6825453913376	29.6479743286703	-0.685527714563681	0.0937624864607136
SNORA61	107.823142479899	86.8653757072659	-0.31181371972688	0.0757729621725071
SNORA44	36.3203649004727	27.7964913949729	-0.385875906424482	0.112644830504093
SNORA16A	42.9915388503622	34.5590847416413	-0.314987741591	0.118430657272443
TAF12	27.4857774332392	49.5891480758814	0.85133915409268	0.000161858694910744
GMEB1	15.0112045597926	19.2601332020009	0.359577931522617	0.0639833113772501
YTHDF2	76.2947615710052	87.3977992088408	0.196012946791935	0.175104067443598
EPB41	38.4296511862277	48.9307609507257	0.348521837560994	0.119423246881688
SRSF4	109.373376638792	118.76662240513	0.118867841015543	0.182883892631851
MECR	30.0372755373622	29.6469175053972	-0.0188718519439742	0.582953799553215
PTPRU	0.664436318980203	2.24098790240328	1.75393202050863	0.00355716587291753
MATN1-AS1	1.18339860382791	1.09541294224039	-0.111461267173859	0.767515693568354
LAPTM5	1102.50866788102	911.254466851962	-0.274864111765951	0.0319919871149242
SDC3	0.660873476138073	2.91160489555341	2.13936859515583	6.74290143701724e-05
PUM1	23.2127529149398	30.1984344190154	0.379556128526092	0.144509017439016
SNRNP40	84.4243812490163	107.465737147738	0.348145158896036	0.00312594516943928
ZCCHC17	36.5151387123428	63.844507061648	0.806067790238863	0.000231019895613626
SERINC2	2.95966369914676	7.62240988602691	1.36481393492207	0.00433944430102083
TINAGL1	0.707077836970736	2.81050643438919	1.99088917331201	0.000357674825699916
PEF1	50.4706401740057	70.6468556080701	0.485180963643894	0.000722459050236336
ADGRB2	4.48536530049487	6.09144577871496	0.441559199313691	0.0272886780382373
PTP4A2	82.3859157110478	82.4596477440069	0.00129057577491153	0.978069525691503
KHDRBS1	116.515234763239	134.282824070905	0.204756178955067	0.122212002047348
TMEM39B	40.619695605009	39.992328867286	-0.0224561325997618	0.595360226157108
KPNA6	19.3172899617506	24.4039263202589	0.337220568530786	0.0309961868912389
TXLNA	50.8138651007562	60.7108520884404	0.256732216511319	0.160071646298897
CCDC28B	0.895817412655203	0.42738430021025	-1.06767079702881	0.163950925763724
IQCC	4.92362514025789	12.1333384171212	1.3011837225192	0.000445570479790575
TMEM234	10.2964982572818	19.3399085503262	0.909427199242059	0.00549292980514365
EIF3I	343.655800864839	346.352970556602	0.0112787353393239	0.674420789986574
FAM167B	0.774299008475389	0.748653000045556	-0.0485936088954457	0.863026733433209
HDAC1	109.395970918434	143.745312405393	0.39395530565506	0.00791458169132665
MARCKSL1	67.001549740383	71.1241847878279	0.0861457462368567	0.0816156675524108
FAM229A	16.7033055512209	19.3012387175675	0.208559802489954	0.0498108881218565
BSDC1	37.409051489458	63.9874003941061	0.774400468785414	0.00414130950939514
ZBTB8A	3.31431865073033	3.21023873004741	-0.0460317275680402	0.762700428461598
ZBTB8OS	79.3963309142995	70.7304369032117	-0.166741165792875	0.0240944490318729
RBBP4	70.8078825763452	78.3949083669685	0.146849981471332	0.221331906742867
KIAA1522	12.9960418261118	23.940461032409	0.881378643268792	0.00793637080366415
YARS	154.409656847803	126.339258896638	-0.289459967671597	0.0487707116913033
S100PBP	29.9537654747995	20.6499352797846	-0.536600114965326	0.0423125958382035
TMEM54	20.9820973771404	34.6589403833572	0.724068650741136	0.00021578106371831
RNF19B	15.3528142339765	29.38616319004	0.936633873765025	0.000302379441213405
AK2	77.0087598871507	73.0407439366586	-0.0763211047637069	0.297711600246749
AZIN2	0.647043100789688	1.6471089685995	1.34800228207594	0.00792368027406804
TRIM62	4.16345284908458	11.6249374121666	1.4813705581645	0.000365201949627947
ZNF362	4.3268039792162	10.3884108869673	1.26360131461745	1.33388966030514e-05
PHC2	25.483742296423	36.2397803165979	0.507997056458418	0.00951876866305692
ZSCAN20	1.60652708141004	4.52315636241284	1.49338456912037	0.0174133811572782
SMIM12	21.837379376577	24.2409792147029	0.150648243544567	0.069902662287324
LOC653160	0.808140190373697	1.98444414074873	1.29605746491162	0.0185795422168412
ZMYM6NB	12.9730343377131	30.1679288924096	1.21749969576849	0.00104053136038938
ZMYM6	9.70365429339387	17.2195659435003	0.827448718530224	0.0044677045910187
ZMYM1	1.75864127510996	4.27646801083963	1.281958514134	0.000194999732615604
SFPQ	226.607126054851	292.198128712476	0.366753708977294	0.0305876490624874
ZMYM4	10.4784733369691	18.3375897970517	0.807375492150173	0.0257355110539509
KIAA0319L	20.0374668753254	27.4259937302885	0.452843759559412	0.0500500718984881
NCDN	29.7047633113628	35.142301396254	0.242514380402582	0.0637613030124006
TFAP2E	0.313740308040814	0.598937532654172	0.932834649690865	0.037805108103428
PSMB2	113.613244487471	124.553220634301	0.132631299422057	0.0720383656546779
C1orf216	17.0804829107495	21.6845504069528	0.3443187672648	0.00516331281664515
CLSPN	18.1539284915535	35.7392572189724	0.977227870937277	1.12210546452189e-05
AGO4	2.79993722415555	10.551421431322	1.91397097744241	0.000201652050006606
AGO1	5.49856283764251	13.3970358032627	1.2847873336356	0.00617679700676666
AGO3	3.34325636995247	7.73950819671189	1.21098790496687	0.00256641264636389
ADPRHL2	57.2871255934236	69.440734156976	0.277571248917024	0.0347446586081141
TRAPPC3	71.5707857889427	84.7763472315105	0.24429098680221	0.00483418447454277
MAP7D1	86.1140814383727	95.222383805897	0.145051578432516	0.191458596460953
THRAP3	81.1858573515329	109.685290248507	0.434069725106707	0.0611857136043786
SH3D21	1.7981859603664	7.65984954794689	2.0907738298736	0.00129310549889904
EVA1B	5.44261471877377	19.6685893360484	1.85352167204028	6.84505725472322e-05
STK40	46.4954348666359	47.8626614205987	0.0418115478760761	0.640783047422903
LSM10	106.215012747376	103.123455831461	-0.0426151787497747	0.557059377869861
OSCP1	0.896844827308482	5.42978940504133	2.59796594824565	0.00475946022240719
MRPS15	223.844101650075	223.664240329343	-0.00115968810008019	0.979652175229356
LINC01137	3.62538526064861	2.87632085221115	-0.333909698184061	0.0171269613888691
ZC3H12A	34.3342606130029	13.0675713471704	-1.3936578593275	0.00672762828530694
MEAF6	16.8911626251083	28.1910399581936	0.738968066633714	2.63344622149504e-05
MIR5581	3.12495636660897	7.58252444458638	1.2788421980881	0.0197019080834288
SNIP1	11.1462476206825	16.1009551150002	0.530588162882445	0.0185452156197894
GNL2	111.38382704911	100.111635871485	-0.153930101450028	0.232936169700724
C1orf109	29.0784078723924	20.144221029217	-0.529582261665237	0.0451891036327261
CDCA8	89.4500586010904	144.076177974238	0.68767748278397	0.000776956693718665
EPHA10	1.6682425361362	2.50329461263942	0.585499042617156	0.00685351793185359
MANEAL	45.0568325079359	54.2515755762993	0.267919141188027	0.0398601780457913
YRDC	37.2469194939337	27.2867013927355	-0.448923110342911	0.00464200386839337
C1orf122	88.2982049942471	92.8465113421944	0.0724635929251288	0.456497083823354
MTF1	6.52999700915395	9.39324595841019	0.52454145509449	0.0665987343913702
INPP5B	12.3272837396311	22.1322221660854	0.84429336739326	0.000857475207783568
SF3A3	94.6048944567537	113.522438585322	0.262990755958661	0.0381275341802013
FHL3	0.648514492882034	1.13752374728998	0.810685942731945	0.000541042996206728
UTP11L	51.4286497767079	60.7296933517162	0.239829807230921	0.00931928562186246
RRAGC	33.2227865293945	56.3816014301531	0.763051372919893	0.00351969037623289
AKIRIN1	45.2168659155677	59.6060990456579	0.398598959357325	0.0151887159027882
NDUFS5	483.032986906888	472.069863093639	-0.0331213314813404	0.643443522707414
MACF1	15.3360391675464	14.540737996214	-0.0768254334778736	0.813260264983592
