KB528_3Hr_RPMI8226	KB528_24Hr_RPMI8226	LOG2_FOLD_CHANGE	P_VALUE
SKI	26.6617365325975	17.8620905178328	-0.57786981069891	0.0564362677841905
MORN1	1.92505258043452	3.93522452075712	1.03154809799192	0.000722939060921449
RER1	96.287842599202	105.497105404007	0.131777856729328	0.0942342311157896
PEX10	46.2187574055145	63.0370976649928	0.44772263882305	0.00221424153613421
PANK4	23.3710637649338	29.6011166328425	0.340928197382888	0.00461392132766173
LOC115110	1.08241756428102	4.90715027556365	2.18062829779526	0.000536812806610067
TNFRSF14	13.2309160404763	19.2363621430532	0.53992304185817	0.00116496679933697
FAM213B	33.240383168741	41.4418683270227	0.318152033178209	0.014211402183895
ARHGEF16	5.42134329301893	9.29654826263549	0.778044789114839	0.00134432038909719
MEGF6	6.46109267160715	4.38707364552833	-0.558519242808265	0.0686043115840563
TPRG1L	41.6024594817842	51.556329327065	0.309480730233049	0.00190136149847955
WRAP73	40.2764453838868	49.0190425840649	0.28340594321476	0.00288481008411215
TP73-AS1	0.703301617977101	2.12205183797545	1.59324445776557	0.000937347786488871
SMIM1	6.15515852884184	5.20659270428045	-0.241456460889566	0.182363510606272
LRRC47	105.003047507653	93.2459385450232	-0.171318406610819	0.0635368180740593
CEP104	26.1960054287573	28.2652953166042	0.109684935249643	0.144254353702625
DFFB	6.7736302431542	8.58387479561797	0.341699797512677	0.0717357012559634
C1orf174	34.7626076635017	32.0053796881428	-0.119221883987643	0.0532202277789584
LINC01134	1.31181750160618	1.62920489529863	0.31260102634598	0.156237753236025
NPHP4	11.7200341716913	15.7206104454824	0.423680463652393	0.0323296501116168
KCNAB2	78.1290805878762	79.395460663055	0.0231968885712743	0.809802821225936
RPL22	473.652837638607	488.750839375988	0.0452691524466785	0.717339196378643
LOC102724450	31.0263524884821	38.9026939026095	0.326375960144248	0.0510569952484844
RNF207	9.0634296731791	14.3228768411654	0.66019231033905	0.00504052012162655
ICMT	75.5449220223558	59.1314193611208	-0.353409876340646	0.000907103144422964
LINC00337	0.63418148885331	1.00170576341419	0.65949112765815	0.0485188542399786
GPR153	1.20063049817331	3.06396098001201	1.3516057038582	0.0141416338332846
ACOT7	114.381706455546	138.165216850836	0.272538128059853	0.00917291203932024
ESPN	5.34941255935334	3.06909793705264	-0.801565788087267	0.0388048066001242
TNFRSF25	59.598722158913	46.9004977009197	-0.345678166079198	0.00164983826472934
PLEKHG5	1.50795559622819	2.26680962835457	0.588069288326951	0.056009649580232
NOL9	17.5679884072335	13.5380882720358	-0.375924978668622	0.00531795388160156
ZBTB48	33.9307041702338	30.2105366640786	-0.167539558354667	0.0916050314825912
KLHL21	87.1857209941536	52.2047948768357	-0.739909553519203	0.0247794134544231
PHF13	12.0767768533703	24.8920262947163	1.04344820726743	0.000348363822518755
THAP3	13.3541154527131	13.7042722844242	0.0373413029346448	0.50350976424287
DNAJC11	83.758170870843	67.2186248907931	-0.317368907371212	0.0130962988062609
CAMTA1	8.2054989395711	9.39103803535986	0.19469357430605	0.0182311396425543
VAMP3	48.434667950668	41.330867613042	-0.228820402221826	0.00441561674854041
PARK7	741.466388651534	818.863652004209	0.143241954979541	0.127327664891286
ERRFI1	2.07943515709574	1.64440561867548	-0.338625491725969	0.165737826335527
RERE	23.3220719822263	40.0018562580307	0.778370982490394	0.00827049775010747
ENO1	2367.63609727363	2064.58952414805	-0.197592379965009	0.00097124507540413
MIR6728	6.45727628610581	2.01738029981762	-1.67844268218849	0.0297455263561896
ENO1-AS1	2.36117801274132	4.33187571303164	0.875485038199479	0.0205688732627442
SLC2A5	5.2645142581485	1.0990328559683	-2.26006590719736	0.00162876468705391
GPR157	2.32783706767295	3.52439656521348	0.598386182274561	0.13040366717531
H6PD	4.99907769802684	11.7851843369724	1.23724046920195	0.00132446559686635
SPSB1	5.99467003249484	7.48316927981878	0.319969066408923	0.00824050149290311
SLC25A33	63.4306790407614	33.2178804925841	-0.933220763334144	0.000228193579611178
TMEM201	28.8752218740568	20.1135808230626	-0.521662084412955	0.056239654864798
PIK3CD	0.734803934596167	2.0981094490227	1.51365868218423	0.000666861299935941
PIK3CD-AS2	12.4794771220761	13.5902623488698	0.123015818467905	0.206973121644486
CLSTN1	74.508186546877	111.755564461865	0.584875812212076	0.0164926122306574
CTNNBIP1	10.5982291918931	16.2503706433068	0.61664939211815	0.0179628515013636
LZIC	37.6655838648221	48.1860710580384	0.355369279892894	0.0142775748609701
NMNAT1	5.8278489405509	6.70875416304223	0.203081395412472	0.00101979067535869
UBE4B	35.2514771142965	52.6556934557245	0.578905821831207	0.00803470734995177
KIF1B	4.33099897831196	8.8830533306322	1.03635582060872	0.000774878929058477
RNU6-2	0.774674992541697	0.776268783488402	0.00296510439636466	0.994888693433171
PGD	328.860758942055	308.18489350933	-0.093680723858092	0.0289343401571417
APITD1	5.74494199604731	7.5297023092404	0.390300501576079	0.0122825984331201
DFFA	43.6126680089379	55.1457985291635	0.338503723239264	0.00101411605781623
PEX14	33.0572219157967	41.1595318424471	0.316261085209837	0.0165502267820311
TARDBP	90.2994396476536	116.042906414062	0.361869394667997	0.00209427273028218
SRM	1206.84417677293	764.091425618661	-0.65942223661491	0.00491722254069774
EXOSC10	95.137495015863	99.6490070225384	0.0668413896109333	0.176192341484963
MTOR	34.8518115719467	48.7899092110231	0.485349150391372	0.00921003723611521
UBIAD1	64.5138882975499	34.5008806607064	-0.902976583488928	0.00383513513010563
PTCHD2	1.36930392214121	0.370268633961461	-1.88679844688086	0.0134172166958208
FBXO2	0.777427029435486	1.51011573648223	0.957879950084385	0.0122751943192026
FBXO44	2.27358701563478	5.35576067643429	1.23612127435483	0.000121007383539149
FBXO6	0.649962216151911	1.68922763158698	1.37793599296785	0.0304662495647419
MAD2L2	156.472211000791	199.011612901618	0.346946157082629	0.00568455533148315
AGTRAP	64.6488337775042	60.1961394051759	-0.102953380266981	0.00946031845684618
MTHFR	8.93072460324459	11.7063346494341	0.390440287039712	0.00508368583034757
CLCN6	7.13678333391459	9.98935142668893	0.485117037690966	0.0443077396837509
NPPA-AS1	1.25312496820905	1.34857386421393	0.10590424819811	0.606205306221975
KIAA2013	190.359185569268	195.387828345192	0.0376164104261161	0.417222652273611
PLOD1	112.666532140881	205.586614241897	0.867687310435249	0.000900450756395003
MFN2	101.300677736396	89.8298355047626	-0.173377229159906	0.138223881198935
MIIP	72.3253924837534	64.6987807548653	-0.160763722198982	0.0224150028582988
TNFRSF8	22.6080009284125	18.6636973226407	-0.276598614223026	0.108095568252208
TNFRSF1B	37.424226874735	38.8154592930091	0.0526588458885072	0.631132378438986
VPS13D	3.99673780119498	7.49345940172579	0.906808971082833	0.00146783808477445
DHRS3	25.2215155527941	47.9729659196677	0.927566667294526	0.000130278999921438
PRAMEF11	0.486115903487625	8.09483728782432	4.05762984319884	3.80461657668615e-06
PRAMEF2	0.116281241403703	2.18310187991227	4.23068917506416	0.012283726949868
PRAMEF4	2.46591601593826	18.985031540293	2.94466682529886	0.000100394627559761
LRRC38	0.291284981899028	0.544964776642251	0.903731664698512	0.178081260998651
PRDM2	17.4672256896307	14.5459410749471	-0.264033846825644	0.116019196137144
KAZN	5.72969610525135	4.58727082318188	-0.320822538835976	0.112802354841931
TMEM51-AS1	0.247528368648662	0.694916178149534	1.48924508967236	0.00431632725639439
TMEM51	3.62235050472162	11.0505644539028	1.60912200744435	9.43429959733095e-06
EFHD2	109.731222401855	109.450121738128	-0.00370052257401914	0.955116650074841
CASP9	9.10901132703476	12.6433464376045	0.473011985655233	0.000442021779573646
DNAJC16	7.70262903857859	9.27057951793886	0.267308580448232	0.00836108797467625
AGMAT	22.9100122210371	20.381007210698	-0.168752878296768	0.00728906817745439
DDI2	11.3675140558717	10.8656915352062	-0.0651367917590471	0.801175748762082
RSC1A1	10.4261291699195	9.52136345614268	-0.130963551891063	0.55383121212437
PLEKHM2	58.7971627747053	71.394164503123	0.280059618205452	0.0548027966608296
SLC25A34	0.869879057115069	0.486824694071522	-0.837412480758082	0.0491992818852701
UQCRHL	21.3996302540891	20.8946090838159	-0.0344551021436106	0.866665134798809
FLJ37453	5.07761607908585	7.16541248283833	0.49689844053374	0.00371834992980386
SPEN	34.9504600892391	28.7270894295518	-0.28289961808154	0.303327123195765
ZBTB17	35.2157949843689	34.4336631678298	-0.0324029836574124	0.721196791977174
FAM131C	1.60887431407681	0.730127314671147	-1.13983166807237	0.00190047925201705
ARHGEF19	14.6986161824902	10.1842721364008	-0.529337461861084	0.00799163288371478
RSG1	9.25441412417203	20.3268036848563	1.13516981015586	0.00398043487615646
FBXO42	13.6547679407749	13.6166757192083	-0.0040302593126479	0.957811593323776
SZRD1	108.518034740404	136.987843244699	0.336113043537567	0.00585361566489395
NECAP2	55.1583637431008	87.9041420206394	0.672351486035084	1.21295762526296e-05
CROCCP3	1.07111223130882	3.00551993258914	1.48850493421301	3.02714744490088e-05
NBPF1	2.73619709458623	3.98663974360275	0.543001086132851	0.0433551583653322
CROCCP2	47.0982053112854	73.8801277809593	0.649514274931115	0.00353855494866704
MST1P2	1.35591931357262	3.45793737032065	1.35064040847072	0.000597026371064362
CROCC	12.5343014508066	22.3454783980813	0.834101336392386	0.00200005101337843
MFAP2	1.09860705072562	1.44858609475264	0.398969975743315	0.0830250468536384
ATP13A2	45.673486259082	62.5517753973165	0.453693917870297	0.0131280952461859
SDHB	270.466195201981	251.788744221926	-0.103234495658416	0.277828203630319
PADI4	3.24610703025805	2.12991565402995	-0.607914269069541	0.0213289166572996
RCC2	192.376829841371	250.292879168523	0.379682197760321	0.00974681933549388
ARHGEF10L	2.50313003562739	4.93123280324895	0.978215124165663	0.00303629397321365
ACTL8	78.4136331037596	51.8798325201995	-0.595930682870198	0.00272440407436955
IGSF21	10.2886231355768	4.58415661583289	-1.16632168883272	0.00386593915518509
ALDH4A1	14.4637334574819	18.551053949512	0.359061157023727	0.000642797850998703
IFFO2	10.708642241784	10.2410862773299	-0.0644068202388398	0.618393743431882
UBR4	38.3168655953539	54.2232061632848	0.500930870550366	0.0365206928225039
EMC1	60.5610705285731	64.1106309180038	0.0821728986258914	0.246548305155051
MRTO4	218.335204970125	130.085344538437	-0.747086336539311	7.70164448790125e-06
AKR7L	0.936999586901481	0.878267905029973	-0.0933873282247605	0.657697897558981
AKR7A3	2.60738948722092	2.20965587101441	-0.238784402573433	0.0986000236035861
LOC100506730	3.05072020334894	3.56874148024072	0.226265527011886	0.407935696698374
AKR7A2	86.0870822855414	119.114228255626	0.468477077401257	0.00215551988888711
PQLC2	3.95220652465988	8.61002128939276	1.12335846718563	0.000766882778256775
CAPZB	140.138403759528	176.471657370872	0.332584126323938	0.00335671093736522
MINOS1	77.0916627236756	74.6335292698158	-0.0467509347175253	0.64655032047296
RPS14P3	2.23629947927549	1.42696816963381	-0.648160249001428	0.0840503651451007
TMCO4	9.15158170543263	15.1410651588753	0.72637368408935	0.00389324777408757
OTUD3	7.54100053059104	5.1750930401842	-0.543171150905961	0.0235544851700054
MUL1	73.2370751458403	49.6148587115573	-0.561801930474186	0.00986263446028286
PINK1	12.073038690678	31.8501056991878	1.39950932327529	0.000429293606407268
PINK1-AS	6.58127737267505	5.27198748644819	-0.320020680590554	0.0626101944693782
DDOST	528.843631756339	539.933466249839	0.0299404309525541	0.499684508877603
HP1BP3	121.156553033681	176.614002004076	0.543727286346107	0.0121262668870487
EIF4G3	16.9503461146886	30.7470041870539	0.859131116786016	0.00122033351503902
ECE1	32.1296111886405	31.2441016522365	-0.0403196628443191	0.628300784596837
LOC100506801	0.532647368097801	1.46759169577668	1.46219800876803	0.0165428323211104
NBPF3	4.92463499503243	6.04173891810701	0.294947043571985	0.0174168479194232
RAP1GAP	0.717973861981707	1.20141092965124	0.742726465290445	0.0243532096704439
USP48	34.2935322756698	44.627979813694	0.380011989941622	0.00280627578569039
HSPG2	0.580996915876271	0.764395533507028	0.395788843079917	0.184541230116772
LOC101928043	1.4754101986856	2.66083072214169	0.850760617947774	0.078532698828092
LINC00339	16.8859040428507	38.3498540898798	1.18340166782591	6.87022599543292e-05
CDC42	124.208762670563	139.66747454605	0.169229131925602	0.0521689287020057
ZBTB40	11.3943277165407	16.5060549230375	0.534679540176398	0.0293754106038738
C1QA	0.811832495815005	0.251963782803362	-1.68796571291821	0.012343827092636
EPHB2	4.43978754042171	2.15515609843167	-1.04269827233442	0.0108454964516399
KDM1A	83.9046637411368	128.514400823221	0.615107122766987	2.80670944118957e-05
LUZP1	5.85447960965626	5.87949218523677	0.00615061533074276	0.950114528412276
LINC01355	3.07683901902919	6.19017540923928	1.00853132776941	0.000190602290943419
HNRNPR	96.2833015406684	94.1972540206634	-0.031600608558603	0.46088597178225
ZNF436	4.88509477669403	5.34089752435424	0.128695651069514	0.0601086459121469
ZNF436-AS1	1.53933149667835	3.91320164884759	1.34604550376845	3.2824641898187e-05
E2F2	39.1406565872619	59.1085329184867	0.594698455675384	0.0111897342544606
ID3	7.17662195715378	39.5299644720749	2.46156982753133	0.000442076803250822
RPL11	4026.94295545566	3964.84548356717	-0.0224203927464502	0.753240355713617
TCEB3	52.2250207931293	43.3056515417669	-0.270185847614553	0.0866143887188805
TCEB3-AS1	11.4428113456525	28.2675603026764	1.30470582686715	0.000170187071679565
PITHD1	158.170987675841	92.8268770176507	-0.768870511779491	0.00146173128167327
LYPLA2	160.063029640833	189.238806069955	0.241567842218171	0.00149418673085974
GALE	32.1030904117179	43.3961469651209	0.434854769669537	0.000918781805883104
HMGCL	14.5955595102741	35.0299366191706	1.26305886124943	0.000376968575447104
FUCA1	19.8747306507901	27.6901631697078	0.47843824646457	0.011226006412274
PNRC2	90.4176734508244	112.894990971075	0.320304775639519	0.00810312444625759
SRSF10	25.5719102476381	24.8053321413595	-0.0439096604602194	0.268381938772757
IFNLR1	1.38962216140798	5.65789065798518	2.02557162893835	0.000543578969867596
GRHL3	0.366902868205473	0.0837089461460174	-2.13194446277917	0.00956323012953608
STPG1	1.8765954613761	5.51193687806337	1.55444168540069	0.000276515744934896
NIPAL3	17.6546498758754	30.5176656646758	0.78959640271227	0.00112606698455931
RCAN3	0.777677229882864	2.24944512477358	1.5323257698829	0.00729209725112869
SRRM1	77.2644594320586	69.6502896679801	-0.149675594390949	0.0557119891582784
CLIC4	45.4979960945312	53.8839920903813	0.244053734448303	0.00639261998198494
RUNX3	53.949875308282	37.5448532223313	-0.523004473593028	0.0169616681449817
SYF2	63.1808357281066	62.5969575556889	-0.0133944820099953	0.821169224182902
RSRP1	137.683984871346	113.758036762399	-0.27539228556369	0.000194019359595097
TMEM50A	90.9537060730613	117.479147499048	0.36920037232807	0.00332845008755198
RHCE	1.78636738807796	3.84708077194629	1.10673530159341	0.00473836026017186
TMEM57	31.7601270999452	25.9585128089131	-0.2910089538167	0.0102167176739809
LDLRAP1	49.2572257466841	53.4010999984716	0.116534084991777	0.250139289644918
SEPN1	1.74393607450352	4.97642186289985	1.5127616334394	6.58909438972203e-05
MTFR1L	13.6571202515361	25.4089991273263	0.89568623989473	0.00822924131040872
AUNIP	21.1261995748095	17.1986805991742	-0.296735369455742	0.0091038105220073
PAQR7	2.01759109100937	3.38322033527598	0.745763326661297	0.00768341136010095
STMN1	142.204147157089	212.517004680765	0.57961474454298	0.00873707806296215
PAFAH2	7.75328976152372	12.27823751333	0.663222994601338	0.00422989400129002
PDIK1L	10.8583467613053	12.5631947754278	0.210398920883658	0.057764608757234
ZNF593	192.619312275737	142.065494867133	-0.439196164351588	0.0172459723185335
CEP85	39.1380382779326	49.7745766807737	0.346837600923551	0.0327780001467395
SH3BGRL3	109.726765482036	161.208935446393	0.55501622833943	0.000356119811712839
UBXN11	43.6708566429634	46.974729946727	0.105214036601038	0.087684691751385
DHDDS	38.529253793123	30.77203630288	-0.324334329730361	0.0249890893334904
LOC101928324	0.362357431990242	2.97560270462316	3.03769652453239	0.0683206794795793
HMGN2	685.113821173865	873.608970939104	0.350643981437372	0.000790873352361409
RPS6KA1	33.6360051313222	56.5298499416003	0.749006497072882	0.000405775974224583
ARID1A	46.7925192779054	61.647273524313	0.39775918540099	0.0805884898448048
PIGV	11.0406711965572	25.3246295882946	1.19771328686737	8.78698411354604e-05
ZDHHC18	32.4493081193396	33.7427431844989	0.0563895476384712	0.442223388578117
SFN	27.2640282938263	14.5766140212487	-0.903343100646063	2.70757999574526e-06
GPN2	63.0051266918632	68.2860478261167	0.116121613161682	0.128120395914274
GPATCH3	29.8236938409579	18.322835859253	-0.702816145705202	0.00252501099621555
NUDC	315.242297339441	303.890001582041	-0.0529119111349869	0.414235202555621
KDF1	8.24127516863672	13.4326357356645	0.704802929112784	0.00413273945726301
TRNP1	3.70035800912425	3.60955279206796	-0.0358447535119469	0.799167419643024
SLC9A1	16.5492862331078	11.4147103742252	-0.535874740786233	0.0436253177840971
WDTC1	28.3576357545095	56.8308445544526	1.00293689864293	0.00208964332503662
TMEM222	77.942442441016	44.5061625602541	-0.80840402803744	0.00729933642512331
ACTG1P20	1.96662863579515	1.38022215283836	-0.510824061216623	0.158207302567276
SYTL1	27.1911263044053	28.0056614468221	0.0425825911551683	0.474763124186603
MAP3K6	4.05831694379678	12.8641514083069	1.66440284667512	4.2906278218952e-05
GPR3	2.58034495964903	5.02966351395159	0.96289793780029	0.019490229704928
WASF2	72.6134538641888	96.0605884652982	0.403707770136446	0.0168361895785066
AHDC1	2.70945020487031	3.70198375393187	0.450298430925831	0.0676785969547589
IFI6	45.602559427369	58.6816470393702	0.363794566825406	0.00881763114860396
FAM76A	9.06626253403609	8.64663284988741	-0.0683695068903751	0.177895194694756
STX12	16.4035245472116	22.9372483671971	0.483686497809899	0.000288707049259338
PPP1R8	84.8024738710775	65.8187001140804	-0.365608817679699	0.000390230566365334
THEMIS2	9.30593929479001	8.38971101768374	-0.14953065791769	0.192714209996078
RPA2	78.1350085323807	72.1554325049	-0.114861077589387	0.0236575636769789
SMPDL3B	28.3933055436817	34.9450354655481	0.299536693735372	0.00129126209147225
XKR8	8.19371778366375	8.09515665734585	-0.0174592030984646	0.803821647610734
EYA3	23.3031414403138	23.0437594595462	-0.0161483506792513	0.858729627007144
DNAJC8	198.100580799258	205.291953430206	0.0514439710716363	0.364383492272202
ATPIF1	183.798621041874	233.980055686454	0.348259617849331	0.00142149079159321
SESN2	19.8026657218539	18.6793612076686	-0.0842495318002814	0.294746026250888
MED18	27.6544961909015	31.1052880575495	0.169645807416715	0.125756774402875
PHACTR4	18.6198543549137	25.6625754832827	0.462824177713766	0.000471582204397263
SNHG3	200.759523361312	122.412450242812	-0.713718127854628	2.02192384644241e-05
RCC1	145.988826707524	112.113204052866	-0.380901755761621	0.00443379327614647
SNORA73B	168.246147765623	52.770264613723	-1.67277634968251	0.00462448993936645
TRNAU1AP	22.7669439741348	28.997461360881	0.348985951914253	0.00492122234509408
SNHG12	197.125236521284	75.3387803414518	-1.38764790322315	0.000613700593030129
SNORD99	54.580912296792	11.4098443586963	-2.25811739684288	0.00243170462290452
SNORA61	103.220354691967	40.5416307501907	-1.34825146703896	0.000643380844393922
SNORA44	51.694446634059	15.7435127069589	-1.71525183263853	0.000346500729404717
SNORA16A	62.7541677438959	15.2473568942649	-2.04115210173631	0.00400185219396328
TAF12	40.1620811357389	44.8261798461863	0.158507526598354	0.0694657904947994
RNU11	3.16275058374079	2.35235811255571	-0.42707208223093	0.473620527255371
GMEB1	18.5995977205843	15.5664176761997	-0.256834445524262	0.0212282319689107
YTHDF2	118.974937636777	79.8914162804273	-0.574545288197688	0.00459455226536618
EPB41	42.0980117639807	59.2449690885068	0.492940551487485	0.00693903886291275
SRSF4	146.304264425116	142.8698392683	-0.034270434777398	0.662194456837739
MECR	40.5310012170513	39.1583859543098	-0.0497045134011349	0.265562622043605
PTPRU	1.32128335124576	2.10097796530535	0.669121143420359	0.00254349180777033
MATN1-AS1	2.13576982432926	2.09975793521216	-0.0245331532523578	0.896355218933008
LAPTM5	357.448055131551	359.950021049266	0.0100630001010159	0.815206842014763
SDC3	0.835553335785403	1.30449124427987	0.642683433112085	0.0504205703242208
PUM1	42.3723852925224	51.3512977140607	0.277276390352292	0.0407460850640278
SNRNP40	112.961042905769	106.153013579855	-0.0896799848543088	0.177700787828439
ZCCHC17	50.0714352350967	55.355018758349	0.144726315703084	0.0533607660026287
SERINC2	8.74761605258753	20.9918846029997	1.26286988967465	0.00012542449793469
PEF1	77.5792406467133	81.8195985972359	0.0767758047587048	0.0601755251481249
COL16A1	2.48837496075526	1.76354924592327	-0.496722031723739	0.0634175076184523
ADGRB2	1.63367140581712	3.34987509604899	1.03598947285126	0.0013740396525934
PTP4A2	120.766029783987	109.251963725904	-0.144555485392399	0.00614146781901169
KHDRBS1	158.02776580415	220.278849822575	0.479152915479225	0.00145006076365747
TMEM39B	38.6463277719444	37.1784738145608	-0.0558637852757163	0.343437778661543
KPNA6	31.3711924545416	37.1127758976076	0.242475544599	0.0316986470330115
TXLNA	95.8412496324983	73.1887796570359	-0.389024228528751	0.0462090079010315
CCDC28B	9.8067132667031	16.3800628755846	0.740099293478095	0.00609282386346326
IQCC	13.5762187681066	14.0158707171719	0.0459796547831995	0.495065179314648
TMEM234	12.8077349023813	18.4800779769764	0.528955492218726	0.00697569940917264
EIF3I	601.623198552957	604.09225048591	0.00590868096010501	0.773479444684181
MTMR9LP	1.10554399569793	6.06717771229643	2.45626913054029	0.000672044269323718
FAM167B	0.164808282864117	2.64661871343556	4.00528971135211	0.00580217024741588
HDAC1	139.183890394788	195.431761961834	0.489672717513223	0.00211783977321902
MARCKSL1	104.630716697362	138.261279814066	0.402090735805973	0.000916038112636159
FAM229A	21.9742202888754	17.4154752543617	-0.3354421316843	0.00601065604620867
BSDC1	29.9370334852709	39.0394156366002	0.383000188790145	0.0435240974696868
ZBTB8A	1.50800911793154	1.50182169590908	-0.00593161290089305	0.92015171351748
ZBTB8OS	54.5610455435339	52.5553712752273	-0.0540330723854862	0.690174287343877
RBBP4	97.8169873370994	104.052577693133	0.0891557684363616	0.0670314588573856
SYNC	3.43064711947649	3.38347302889172	-0.0199758479104541	0.912442414266596
KIAA1522	15.2870339201519	40.2605867064333	1.39705968269938	0.00053339679510712
YARS	205.105152775377	198.825956584146	-0.0448576245437052	0.266096266696873
S100PBP	9.99676202470316	29.5494539686702	1.56359868845985	3.0552370949892e-05
TMEM54	1.84383445815383	7.30733289419143	1.98663579796698	0.0372060135268821
RNF19B	30.5434672400802	15.4989543842848	-0.978692954267432	0.000756611218951395
AK2	140.020642398236	116.450085552523	-0.265927831216485	0.00125344004639947
TRIM62	7.5828279160768	8.40256596115037	0.148093979992262	0.230892659692384
ZNF362	2.61144044227762	10.4913322248604	2.00628018141947	0.000117014703733956
PHC2	29.1341907711287	31.4622957273708	0.110910705486921	0.114899176958022
LOC101929464	0.979515643379744	1.91711573677963	0.968796997125317	0.0660801308214503
ZSCAN20	1.00478855606775	1.51739255775347	0.594702428955094	0.00917152875999611
SMIM12	23.9457878576867	20.1301749037211	-0.25041219614505	0.00459531262097561
LOC653160	0.75653998327786	1.20618937825146	0.672968199671368	0.152465546720804
ZMYM6NB	5.63105985767167	18.0453236007988	1.6801466230328	0.00112345495264488
ZMYM6	7.04217843896047	8.89362329999461	0.336749515376684	0.10493450355058
ZMYM1	0.184786063993282	0.952117853715931	2.36528420508427	0.001251371220158
SFPQ	432.840915913439	246.502092725324	-0.812236987095916	0.00174372023203851
ZMYM4	11.4838505814463	24.8933984186086	1.11615673425856	0.000114186176467306
KIAA0319L	20.3117273121316	37.0869036516814	0.868596891870396	5.26778461107324e-05
NCDN	66.7670906301698	59.4439660912841	-0.167606800841935	0.231874083830749
PSMB2	108.259737060581	98.8510967840943	-0.131167910863726	0.0918815325553729
C1orf216	12.5875694971505	19.5019056312565	0.631615360488795	0.000300437150413203
CLSPN	23.9576898615675	20.858795600816	-0.199832943670405	0.0355568869503563
AGO4	1.0760209571786	5.59913632977577	2.37949813084008	1.05239585619165e-06
AGO1	9.5763504083423	14.7481076421111	0.622982003360785	0.00822355162565312
AGO3	11.7036423811282	15.3086282010953	0.38738741743197	0.0268761017603958
