DMSO_MM1S	KB528_3_MM1S	LOG2_FOLD_CHANGE	P_VALUE
PANK4	24.1600230204457	23.371453676368	-0.0478743584982751	0.554244776640821
LOC115110	8.34061857752574	4.53208514335534	-0.879979419316339	0.0170900376588452
TNFRSF14	41.9867110458425	30.7017245995105	-0.451613083672512	0.000493876841271171
FAM213B	7.53335636741404	8.45249586758171	0.166084627771345	0.197237684360722
TPRG1L	42.333781857943	58.2545019078266	0.460560169009	0.00192683633002162
WRAP73	40.9036664212754	56.6011033804487	0.468600011512669	0.0118508568400924
TP73	8.55356690794431	20.8476790909958	1.285288715422	0.00134754757167613
TP73-AS1	1.7603847712236	2.54967100107542	0.534420303335423	0.00517974680690154
SMIM1	1.81365232468584	1.62842671585285	-0.155419123656083	0.683830246889831
LRRC47	56.4842057140209	77.3779294993841	0.454074612125253	0.00151164219388191
CEP104	14.4910921002746	22.7714895137562	0.652062337559165	0.0248656528420263
DFFB	5.78711202202667	6.26090033379483	0.113526564534714	0.258355593124118
C1orf174	30.4444427772563	34.2435780318773	0.169654545840175	0.0352550767330535
LINC01134	2.2618495112724	2.7708316974386	0.292816138021582	0.21568353119461
NPHP4	7.64188974599717	9.95896457208185	0.38206631065995	0.0856043137438215
KCNAB2	70.8967551882241	71.1059558864085	0.00425080656397902	0.973035616614933
RPL22	431.234565493714	396.050779421795	-0.122787405093538	0.12072864189317
LOC102724450	0.368044825005556	0.72386320025594	0.975835588383861	0.439572962046721
RNF207	0.960105920109453	0.80796168643593	-0.248906692607542	0.372486710820803
ICMT	49.5060688386437	83.5337726507041	0.7547542034051	0.00714847132476276
LINC00337	0.507788785452619	1.4347679255051	1.49851696062274	0.00507104698723405
ACOT7	73.122402754068	81.6034562858036	0.158316781148727	0.0323645081673982
PLEKHG5	0.880472439226838	1.25502105793895	0.511361821023686	0.249768703060384
NOL9	9.53537910479021	13.8366415727626	0.537131611740031	0.0066159160591465
ZBTB48	15.5598831418727	23.787607695351	0.612378962722005	0.000798412104140546
KLHL21	34.7980825626387	36.7178369987038	0.077473260761419	0.46778958463954
PHF13	16.3064590534712	24.3312154415116	0.577364855538525	0.00882601069713467
THAP3	12.3473108402296	18.354368217906	0.57192658886602	2.18467384818756e-05
DNAJC11	52.2942453652219	60.0033677938812	0.198391280585636	0.13775567864964
CAMTA1	6.6251500271131	6.20689645697827	-0.0940810457110303	0.0972448528887095
VAMP3	27.9926688791882	53.1099739522657	0.923933778852682	0.016226814066792
PARK7	431.085048686142	411.728851757317	-0.0662779778627125	0.237242768248252
ERRFI1	0.509941541401381	2.11807014648571	2.05434659523077	0.00152321278755609
RERE	6.24439308403616	4.61972700658717	-0.434753756691684	0.208391410445892
ENO1	825.081672406729	794.724019126234	-0.0540829865729843	0.185773925711735
ENO1-AS1	0.82866848323449	0.694798326194679	-0.25420077464278	0.640075415717977
H6PD	1.82072034237398	2.12468006224618	0.222736268907368	0.37504225573195
SPSB1	0.726559651014524	0.890034952578634	0.292780744383298	0.107610977845355
SLC25A33	14.152674655294	22.9978859610428	0.700426522362525	0.000651735337655162
TMEM201	14.4644913781739	19.6011745948856	0.438424516042378	0.0363035073769614
PIK3CD	1.68207336788503	2.3157789815812	0.461256935028916	0.0463503519942355
CLSTN1	59.5811422351545	73.8778063216812	0.310285246649678	0.145319320933762
CTNNBIP1	16.4417644307369	22.4900898810022	0.451924298181416	2.65073775978556e-05
LZIC	17.6752289277281	22.4136672677756	0.342649817497728	0.0589140063594236
NMNAT1	5.05061282889336	7.25537981733753	0.522592689456669	0.00198161839719185
UBE4B	27.3677075194928	32.0608533653825	0.22833823516845	0.280805188212916
KIF1B	5.41790749414435	5.99964730575621	0.147141932148005	0.595562776260724
RNU6-2	1.576206023117	1.37106241414249	-0.201161871602312	0.389106345261434
PGD	164.563612066216	181.339756297041	0.140049885640059	0.049398607352476
APITD1	5.40437485628127	6.88857977532174	0.350078826032751	0.0288901924660623
DFFA	19.5371580751347	19.5785155340468	0.00305075779627988	0.974518937985816
PEX14	24.0269622198456	32.6034575537752	0.440370711498244	0.00121526561282738
TARDBP	96.1960052389972	91.3656400479049	-0.0743252722441483	0.521364179533035
SRM	474.146607383938	530.967145904517	0.163289382445757	0.126120994110941
EXOSC10	75.6428054046223	115.28851476898	0.607974021116403	0.0237051505843443
MTOR	17.1938541891988	27.6442568015987	0.685086809431672	0.0571319274368663
UBIAD1	32.8275146291445	37.1472589750455	0.178350233376557	0.0754059041630581
PTCHD2	0.819543374862385	0.875421574270733	0.0951576319081677	0.645399815895475
FBXO2	3.51590752729584	3.52312819751612	0.0029598454049323	0.992726551118791
FBXO44	10.0355196720588	11.8578173862185	0.24072315798827	0.0181257286800954
FBXO6	11.0557456445359	10.8518339337508	-0.0268574544129156	0.708517528586712
MAD2L2	93.5022964486061	106.266660434994	0.184615340369773	0.0898444721903063
AGTRAP	115.379212408084	83.4332111725897	-0.467689642591183	0.00145267795211858
C1orf167	3.49201337975602	1.83425481433968	-0.928865014924415	0.0359223818667567
MTHFR	11.8317277907459	9.7454197691254	-0.279864532422402	0.242552443208481
CLCN6	5.8192808933325	4.49219766059612	-0.373419476858405	0.0770951837852077
NPPA-AS1	1.40382721555633	0.712037541747644	-0.979340164704243	0.0111447812171143
KIAA2013	101.049220264332	87.901024122237	-0.201106310143794	0.0203672529935761
PLOD1	45.442908667529	46.3380877465559	0.0281433286419536	0.826144302243255
MFN2	53.150581429162	80.4262296339565	0.597580614473649	0.0363770794227279
MIIP	48.0940062767641	45.9106898780699	-0.0670269981929918	0.235610814972244
TNFRSF8	2.26106359755391	1.65681057318443	-0.448592906263363	0.180598695479798
TNFRSF1B	16.7947339015388	9.56539105219028	-0.812113082332342	0.0245841441679279
VPS13D	2.47662890570643	3.32864187093448	0.426555945501254	0.250161867874819
PRDM2	10.4878323486528	18.0375042732967	0.782283207591945	0.0207097943546614
KAZN	2.3857408814617	2.68572786207914	0.170875769094611	0.309187223940341
TMEM51	3.27903007919124	1.7483309689223	-0.907290814910384	0.00346351597939883
EFHD2	46.0657239371514	61.7089243999626	0.421785462699817	0.00153023679774628
CASP9	6.42650690794912	14.4346746876633	1.16743190726815	0.000499478384381039
DNAJC16	5.79407075837332	7.67704303085354	0.40597343141809	0.0742077977230798
AGMAT	20.4371603158147	15.1173252499683	-0.434991849779292	0.00878558730042692
DDI2	3.05666612187036	4.91107215027022	0.684079041859387	0.186946890855593
RSC1A1	4.7096573257623	5.71121213065137	0.278174878086777	0.274105109640801
PLEKHM2	47.355476552677	64.4367475332863	0.444352395632581	0.0388188102104842
SLC25A34	0.62743676052266	1.08283117194954	0.787266362796401	0.000457527290985069
UQCRHL	26.0843628037854	24.305197908665	-0.101920309700511	0.36371280104577
FLJ37453	2.69927293558605	2.84133195529981	0.0739965311559638	0.357716223857124
SPEN	12.198258580574	15.3650531544999	0.332977554044924	0.31528672334837
ZBTB17	20.2097342378468	29.7995819413906	0.560241741140906	0.00190520401715299
ARHGEF19	5.22113683355429	8.97313678695085	0.781248435081857	0.00236278298498978
RSG1	4.41949402153206	7.34693941532844	0.73326216986837	0.0238242036565975
FBXO42	9.51026244661494	16.2027288636469	0.768679752702383	0.00405168649288728
SZRD1	99.390067652511	96.719598144707	-0.0392934357295013	0.661635596355326
NECAP2	79.5152341687959	54.674910505675	-0.540352336202345	0.00362626170718977
CROCCP3	0.827078407480673	1.38577597940675	0.74459804509451	0.0237137679537313
NBPF1	2.23436692893054	6.00390536704146	1.42603511209508	0.00238816883143512
CROCCP2	58.5785370226317	80.4326185767933	0.457408526519124	0.00388379481640741
MST1P2	3.55236104463208	3.8571000107367	0.118738336468037	0.278614323794137
MST1L	1.10753077303947	0.976339201537532	-0.181892421287004	0.229360065342928
CROCC	8.075145181815	9.12570171813205	0.17644730071762	0.21280459925827
ATP13A2	14.9270829298968	18.0243475793884	0.27201478005319	0.0502745687569034
SDHB	165.625875484744	171.041824242269	0.0464210647301383	0.466917710721787
RCC2	117.206040658497	111.626046532743	-0.0703732252708952	0.519450944441322
ALDH4A1	12.6976953768391	18.0282841314069	0.505695420092261	0.0145219843912902
IFFO2	6.96754167716221	6.82461883339956	-0.0299012556991398	0.852677182255948
UBR4	14.9057915828315	21.939416115777	0.557652138389654	0.147820905550193
EMC1	28.1772982229941	31.3584912070309	0.154322861178923	0.370146834493109
MRTO4	111.838991965117	105.227980795675	-0.0879048849698331	0.0544221295928847
AKR7A3	0.684285590951413	1.22901669677781	0.844834041668369	0.279984457349245
LOC100506730	2.56858607336417	4.06315761990965	0.661626912124027	0.00989055166500881
AKR7A2	44.821699151632	51.5330140912768	0.201299634900667	0.0375377785746757
PQLC2	8.60400327596797	17.7590400209789	1.04547361859003	8.04992118711524e-05
CAPZB	125.163126980071	127.34031419239	0.0248796216301605	0.393635023450421
MINOS1	49.502181769061	43.5510450387745	-0.184784774474547	0.130838334225429
RPS14P3	2.76661317902223	1.70265821612779	-0.700332079980406	0.0371834794210435
TMCO4	17.411162762665	17.0336408800818	-0.0316257142223897	0.735272951902395
OTUD3	2.92636501526011	6.46042137712604	1.14251853405014	0.00672221034780911
MUL1	40.2187845586115	66.0662054376226	0.716043001824219	0.00456248681775677
PINK1	19.6032117243017	24.5303296864244	0.323476583765805	0.0761328390757466
PINK1-AS	4.06071780589352	5.75585892641519	0.503296460087189	0.0563280162176646
DDOST	372.375992564678	430.559150227736	0.209451384751518	0.0359502227275677
HP1BP3	97.1350825268615	115.803415086515	0.253613442832843	0.157170301713945
EIF4G3	9.36385315531296	12.4213123959096	0.407643396846596	0.173467120265503
ECE1	28.9002119747371	32.2457917989998	0.158030820999585	0.373700240270059
LOC100506801	1.33545793822872	0.452040535595937	-1.56281048376614	0.00211420823149726
NBPF3	4.47651085781519	7.43212137323982	0.731399376872618	0.00485204306209413
USP48	45.7462144599161	43.7359093889073	-0.0648340723240127	0.654138342961707
HSPG2	2.07891877994561	0.675349223430298	-1.62212777692126	0.0776991770928439
LOC101928043	1.70477243401049	1.69048430752061	-0.012142546196177	0.960651878495806
LINC00339	17.8878129664406	15.4532209627409	-0.211069433795876	0.0870768592221118
CDC42	129.482169169186	144.64146114514	0.159727716992052	0.112565040745438
ZBTB40	9.26677304515443	11.3303214339521	0.290049846243378	0.275260431472094
KDM1A	38.9984144739523	43.2717948005283	0.150011490489512	0.138079722876139
LUZP1	3.20074918115753	9.68581768859575	1.59746421999073	0.00385175080185889
LINC01355	1.58570290917871	1.30644103135656	-0.279480491502351	0.218090933646059
HNRNPR	63.6196359010559	72.1246524571971	0.181020346673595	0.177867800595041
ZNF436	1.99047027863127	5.42182545361353	1.44566933931732	0.00402607995517407
ZNF436-AS1	1.01085686421077	1.63212000154366	0.691168407005108	0.054448013270072
E2F2	95.2132183726336	68.3656464470284	-0.477890318775325	0.0718336924942946
ID3	28.2855366016087	16.3856916490068	-0.787627969327565	0.00671889136763654
MDS2	4.05213243218175	2.12052701433086	-0.93425846302641	0.0300192249920541
RPL11	3100.91687306778	2944.57360750332	-0.0746361138365543	0.39681358493612
TCEB3	28.6703606856141	36.3598677593779	0.342786898044262	0.0484235127030725
TCEB3-AS1	9.20187488973385	6.90775873520784	-0.413710146187156	0.0731985297415241
PITHD1	67.7241596898067	101.618306264127	0.585417830218931	0.00179716189383925
LYPLA2	101.150617539623	105.126583212364	0.0556223999222413	0.043053415547724
GALE	30.5508020827591	30.5265288511464	-0.00114670605877008	0.966014572302879
HMGCL	25.6338108372443	28.6404799611905	0.160007697604572	0.14906142670409
FUCA1	37.7162683945033	43.1326125711838	0.193592159285572	0.0408298146402775
PNRC2	114.815198495228	137.557510644977	0.260721283688796	0.0427282551980432
SRSF10	19.3407702492233	28.5439345856743	0.561538962624526	0.00606279674391696
IL22RA1	8.36870662209187	6.456061499748	-0.374350350828641	0.128055273404914
IFNLR1	18.8594448124753	12.9158439716382	-0.546145288478679	0.069992945782776
LOC284632	0.207045676174887	0.0556438930327241	-1.89565381030238	0.156148873901406
GRHL3	19.3084875522092	5.70548437851715	-1.75881388405924	0.0158335856586122
STPG1	4.74859547001322	6.38217115001993	0.426546438629131	0.00352807874142509
NIPAL3	25.7301662721404	24.8363979555402	-0.0510048266010865	0.762002476326528
RCAN3AS	1.46883233047029	0.822928934124268	-0.835829965406861	0.0539321352980689
RCAN3	8.13660165103475	11.6637160870517	0.51952924120034	0.0409495176861795
SRRM1	60.1488641564994	83.3834569916383	0.471223692037276	0.0246923497443974
CLIC4	71.5600603687968	69.0681372721091	-0.0511342889428827	0.752286906222832
RUNX3	50.1770566305377	54.0596024006848	0.107523055913809	0.263530621210905
SYF2	66.5515994855506	93.7357303710468	0.49412574212255	0.000917116193257085
RSRP1	106.263012329461	157.370500127081	0.566525610094382	0.00374183672962902
TMEM50A	102.248748791229	110.169052971223	0.107635831541038	0.0368449041754631
TMEM57	21.2333480770681	36.157650047177	0.767969043849546	0.00140864195181909
LDLRAP1	157.456710535959	97.2360746748651	-0.69539168451261	0.0170674027887275
MAN1C1	11.1401115749966	8.24041708691525	-0.434974416154758	0.0312587475425773
SEPN1	10.5081477461029	11.5397070641978	0.135098211361046	0.441528846733748
MTFR1L	28.1161828712156	28.9402352376225	0.041675905173724	0.565515139455207
AUNIP	5.95295189004977	11.7245566086539	0.977856224805324	0.00148895932934331
STMN1	286.89738619392	300.003619460006	0.0644450821842151	0.253805781147212
PAFAH2	6.49906438448959	9.24060391923407	0.507755101542165	0.018251197415896
PDIK1L	8.79668504633766	10.897367999771	0.308947864085316	0.0853491873544484
ZNF593	119.811348150165	116.82103235106	-0.0364645229994204	0.815489294747718
CNKSR1	19.1697315085289	20.7657960949048	0.115379050440182	0.161975018087902
CEP85	25.731407127627	32.1938383731908	0.323254241878545	0.117901186429515
SH3BGRL3	236.246835405155	241.184729526603	0.029843562572185	0.771565202328198
UBXN11	35.2556392168098	36.4477910605754	0.0479773436310392	0.606187604810107
CD52	20.2798344418672	19.2223289319573	-0.0772627344609955	0.50188943984339
DHDDS	26.7623377571552	52.7018779172018	0.977650225584554	0.00562081467495659
LOC101928324	0.370030050780443	0.427722389331124	0.209032288487312	0.734133614119435
HMGN2	630.296262596689	1111.36824453583	0.81823491015525	0.000212198190195988
RPS6KA1	56.4193575673961	61.0590214600244	0.114014230485457	0.413184411015596
ARID1A	41.2114425734455	30.4768955382289	-0.435329011517558	0.214125973218148
PIGV	7.11758551623806	6.4681018357244	-0.138045528526633	0.134918935541226
ZDHHC18	49.9409460824172	58.350745294573	0.224527931139384	0.0500013215097644
SFN	16.1726005151181	10.7112585330185	-0.594423677998071	0.0156703817815979
GPN2	31.7307238808339	46.1135592589098	0.539310589769622	0.000851646294317499
GPATCH3	20.8585458624833	36.8359755590895	0.820476866288882	0.0067509942317283
NUDC	161.079804520721	179.783752488946	0.158487020147754	0.0324672719269382
KDF1	13.6599445475182	22.8657528346865	0.743236792358905	0.00193305816791081
SLC9A1	9.70266626177469	24.2772375004034	1.32315111220129	0.0018949111494673
WDTC1	28.1338460439888	31.7194934695504	0.173062942647358	0.226059441697616
TMEM222	70.241245512184	93.0004487280351	0.404919250400623	0.000159504445301125
ACTG1P20	0.695324888187667	1.45424241662948	1.06450864620046	0.0503735754264797
SYTL1	7.77394002486815	6.826380585366	-0.187525127455775	0.0936749300386744
MAP3K6	1.8869946917294	3.61013793070377	0.935963593956344	0.0193189250006986
GPR3	0.726059913485987	1.55239896644267	1.0963388702206	0.0875012287301276
WASF2	51.4367227553012	64.7518082568832	0.33212175644408	0.132800725323598
AHDC1	0.99220591983179	2.02788262145277	1.03126267825527	0.0144851127464769
IFI6	16.5576523242295	18.1928304646781	0.135871886309782	0.455936751240212
FAM76A	5.05997263503808	12.1662563242169	1.26568381721852	0.039123995388992
STX12	12.6492629303579	21.2513022744084	0.748497930084646	0.0255440424889536
PPP1R8	50.2016437191418	74.3955071555594	0.567480895519122	0.00624941356401269
THEMIS2	0.871703737726544	3.27112836846352	1.90787857528668	0.000825407348334203
RPA2	79.128555128822	99.2085622754704	0.326266224802535	0.00384028121902851
SMPDL3B	4.16127854303928	3.90439047457429	-0.0919295183849035	0.60273735020229
XKR8	8.68964346013033	15.9815505288271	0.879038496261853	0.00408730472328105
EYA3	16.1415928168818	16.8003061835875	0.0577045785755245	0.713801978483495
DNAJC8	185.173214849908	189.515980891087	0.03344407938721	0.517753744624345
ATPIF1	164.746056511017	149.561423151634	-0.139505827844854	0.127727930960576
SESN2	16.0645791201884	40.1855863643012	1.32279494922099	0.000950755803284731
MED18	22.4945990966094	36.1323902616252	0.683714041219984	0.0125161501679476
PHACTR4	9.48078313057722	12.6318284344048	0.413985343257181	0.0507670433250747
SNHG3	100.875956947013	100.392946440491	-0.00692444971345889	0.950586214715564
RCC1	93.3492922216828	87.9424877001406	-0.0860787401105583	0.378007502588571
SNORA73B	43.1488494547144	70.6161644726766	0.71067637195099	0.0362597838414639
TRNAU1AP	50.8231241431727	45.4423280224399	-0.161448315496443	0.0637035878302983
SNHG12	147.872137606246	144.417666039234	-0.0341030100958991	0.285718593967059
SNORD99	47.6825453913376	44.6259154864299	-0.095579485979655	0.715471964884405
SNORA61	107.823142479899	102.837190689759	-0.0683047580738204	0.541347576567824
SNORA44	36.3203649004727	40.7783996425733	0.167026460523277	0.0937548431699799
SNORA16A	42.9915388503622	43.506589722085	0.0171811837510426	0.87234585030223
TAF12	27.4857774332392	41.2441942533804	0.585505765938346	0.0168103380644592
GMEB1	15.0112045597926	20.7037109539065	0.463849631716519	0.0386022662980952
YTHDF2	76.2947615710052	113.782941323957	0.576628371185439	0.0196638719324829
EPB41	38.4296511862277	47.5693430219395	0.307812218867337	0.144547015851216
SRSF4	109.373376638792	150.220217717007	0.457817390115457	0.00641842200276152
MECR	30.0372755373622	32.6963466473148	0.122375481613862	0.0798293535530624
PTPRU	0.664436318980203	1.5872315533836	1.25630977097735	0.00276196465810024
MATN1-AS1	1.18339860382791	1.18107435826746	-0.00283630109342613	0.992968012791864
LAPTM5	1102.50866788102	1018.49124821819	-0.114356414801329	0.154309041767732
SDC3	0.660873476138073	1.87097345842691	1.50134309258239	0.00757700439174873
PUM1	23.2127529149398	30.0506596657143	0.372479031865536	0.151462928746793
SNRNP40	84.4243812490163	116.316915344884	0.462329309674736	0.0114264713401915
ZCCHC17	36.5151387123428	52.6755931087246	0.52863994233581	0.0316832657962928
SERINC2	2.95966369914676	3.87004129335917	0.386915705490723	0.166147249771872
TINAGL1	0.707077836970736	1.402047704354	0.987594493035299	0.0385509498434704
PEF1	50.4706401740057	56.7067315767082	0.168075619619444	0.0506547696760241
ADGRB2	4.48536530049487	4.81967061584105	0.103709066705405	0.480663978982835
PTP4A2	82.3859157110478	82.2010706284966	-0.00324053805201925	0.942772290038427
KHDRBS1	116.515234763239	128.791682573192	0.144520822046983	0.21710430390538
TMEM39B	40.619695605009	36.021217756196	-0.173332473703177	0.0831878115190779
KPNA6	19.3172899617506	24.3699254917413	0.335209128678816	0.0420151675200132
TXLNA	50.8138651007562	74.9831036093065	0.561343335817251	0.0287909456307465
CCDC28B	0.895817412655203	0.48472521210176	-0.886037585561097	0.208958655235568
IQCC	4.92362514025789	11.6707020803605	1.24509852093181	0.0224403244350278
TMEM234	10.2964982572818	13.127165688385	0.350401681053112	0.214973128562643
EIF3I	343.655800864839	356.357343054641	0.05236034059365	0.13660953602318
FAM167B	0.774299008475389	0.542641897797956	-0.51289035120536	0.165325113269589
HDAC1	109.395970918434	125.982668714955	0.203665673262547	0.071633909240798
MARCKSL1	67.001549740383	78.7981608950373	0.233967493004969	0.00689778633588753
FAM229A	16.7033055512209	19.179998179288	0.199468945947929	0.0378731682376762
BSDC1	37.409051489458	53.1635606456094	0.507050346124347	0.0169310569970109
ZBTB8A	3.31431865073033	7.40807893121406	1.16038715502087	0.00376921739693268
ZBTB8OS	79.3963309142995	74.3605103808755	-0.0945356663028561	0.102804595508089
RBBP4	70.8078825763452	81.2842684907318	0.199066189511838	0.136525500803013
KIAA1522	12.9960418261118	15.0516760645907	0.21185185389963	0.255805715534916
YARS	154.409656847803	169.703606566567	0.136254243368894	0.152086252432471
S100PBP	29.9537654747995	14.9660819178259	-1.00104079804334	0.0144488299278642
TMEM54	20.9820973771404	23.6908049789671	0.175168322702841	0.0629116204864385
RNF19B	15.3528142339765	30.1354620746231	0.972959054399028	0.00322372822384788
AK2	77.0087598871507	82.0257221206862	0.0910538253536017	0.226788730242768
AZIN2	0.647043100789688	1.23411129590634	0.931538785744353	0.0135744588867516
TRIM62	4.16345284908458	13.2382107955303	1.66885575780654	0.00120859430224367
ZNF362	4.3268039792162	10.6888236159911	1.30472941480242	0.0212935682418344
PHC2	25.483742296423	39.116199355222	0.618189047193295	0.00253105655136094
ZSCAN20	1.60652708141004	3.99499073878673	1.31424685800322	0.0296654433223781
SMIM12	21.837379376577	25.0170040484164	0.196109293451388	0.0262095866975814
LOC653160	0.808140190373697	2.35210760901608	1.54127657683413	0.0462277540742758
ZMYM6NB	12.9730343377131	16.4087719658434	0.338951312138374	0.175942543457571
ZMYM6	9.70365429339387	16.0324732183947	0.724396938807433	0.0057793845044899
ZMYM1	1.75864127510996	1.84574722371636	0.0697437543402932	0.611462156509033
SFPQ	226.607126054851	299.205763746199	0.40094473690542	0.0190352994705926
ZMYM4	10.4784733369691	13.5738151904498	0.373397737383262	0.138987267414746
KIAA0319L	20.0374668753254	21.4550996183518	0.0986204642817345	0.533222169941845
NCDN	29.7047633113628	43.3777965453197	0.546262477396413	0.00902971550689668
TFAP2E	0.313740308040814	0.596367125201662	0.926629838596769	0.0542963230789092
PSMB2	113.613244487471	125.657383046571	0.145364412676934	0.0711431045049698
C1orf216	17.0804829107495	20.7873907989106	0.283359920346799	0.0227009581002199
CLSPN	18.1539284915535	41.3916523680931	1.189058062832	0.000318769286560828
AGO4	2.79993722415555	4.54584526642009	0.69915409620666	0.0463556604337943
AGO1	5.49856283764251	9.67497932381141	0.815203988187773	0.0278965848530491
AGO3	3.34325636995247	5.73177533726636	0.777728073856449	0.0202414875943823
ADPRHL2	57.2871255934236	80.187525667943	0.485166870275989	0.0482673187884049
TRAPPC3	71.5707857889427	78.9698201961575	0.141930586182837	0.0259378010489382
MAP7D1	86.1140814383727	76.6337861651188	-0.168268582289777	0.181722704545997
THRAP3	81.1858573515329	114.01718190603	0.489950913147549	0.0466924297909966
SH3D21	1.7981859603664	5.85480181311095	1.70307811022093	0.00277796842360422
EVA1B	5.44261471877377	7.90721141729226	0.538869087215644	0.0437550953216525
STK40	46.4954348666359	53.0350042742725	0.189855811837491	0.120217320082986
LSM10	106.215012747376	104.947856408953	-0.0173149959260948	0.796731510696912
OSCP1	0.896844827308482	3.64659461839176	2.02361953247257	0.00195476346372484
MRPS15	223.844101650075	222.726585717271	-0.00722052792702499	0.854552690672445
LINC01137	3.62538526064861	1.34346062670728	-1.43218027449896	0.000895973414771479
ZC3H12A	34.3342606130029	9.82386151412259	-1.80528676711303	0.00526892439757348
MEAF6	16.8911626251083	20.5259942174917	0.28118347070695	0.0104121644534024
MIR5581	3.12495636660897	5.16466755804712	0.724839442211996	0.149847488446028
SNIP1	11.1462476206825	20.272118104475	0.862938725460108	0.00200406080636156
GNL2	111.38382704911	135.578709645597	0.283590876970407	0.065131643550892
C1orf109	29.0784078723924	21.6764545440681	-0.423819474535912	0.0620941452157848
CDCA8	89.4500586010904	108.020154798073	0.272146188317682	0.0163422816638231
EPHA10	1.6682425361362	2.65865405308649	0.672367015262888	0.00639637327421527
MANEAL	45.0568325079359	61.264297691766	0.443300679792957	0.0155351191319947
YRDC	37.2469194939337	34.1259699663652	-0.126251059929009	0.112976053261159
C1orf122	88.2982049942471	105.296239052655	0.25399789255225	0.0580507884876645
MTF1	6.52999700915395	10.7656504442908	0.721281251480834	0.0309342320695228
INPP5B	12.3272837396311	20.7533602570755	0.751490004193081	0.00497733285434632
SF3A3	94.6048944567537	120.96644446896	0.354620176535997	0.0192323202521239
FHL3	0.648514492882034	1.3762823598408	1.08556576452546	0.0629675525461761
UTP11L	51.4286497767079	64.107302124912	0.317916418755604	0.00417935454696808
RRAGC	33.2227865293945	51.4114853951245	0.629917612402422	0.0102520701621817
AKIRIN1	45.2168659155677	64.6947946425219	0.516788638264897	0.00555120632217707
NDUFS5	483.032986906888	447.650457126668	-0.109749056301545	0.198451724471089
MACF1	15.3360391675464	10.5413696088974	-0.540863602458668	0.243438831384106
KIAA0754	0.406883832187546	0.503998820332837	0.308803401877288	0.624702288724625
