KB528_3_MM1S	KB528_24_MM1S	LOG2_FOLD_CHANGE	P_VALUE
SNORA73B	70.6161644726766	27.1624295451173	-1.37838593573557	0.0647848217119233
TRNAU1AP	45.4423280224399	51.9282034621712	0.192481567603262	0.0376101060629095
SNHG12	144.417666039234	104.812745831498	-0.462433064630433	0.00488102428549635
SNORD99	44.6259154864299	30.1304726684813	-0.566658460644243	0.136448733151634
SNORA61	102.837190689759	54.9011345006706	-0.905454237102806	0.00936259466657583
SNORA44	40.7783996425733	61.6741981762435	0.596861896651932	0.00615481851169728
SNORA16A	43.506589722085	37.8796559659718	-0.199810707308553	0.031578495575001
TAF12	41.2441942533804	44.5801389109811	0.112210059602058	0.277510246292932
GMEB1	20.7037109539065	16.0581279319994	-0.366585668765638	0.0134421640705211
YTHDF2	113.782941323957	80.1615221069864	-0.505302472937607	0.00365763492613921
EPB41	47.5693430219395	46.2756536423811	-0.0397787321725474	0.618103474949204
SRSF4	150.220217717007	102.533385885015	-0.55098525218472	0.00107629527367317
MECR	32.6963466473148	21.0690190685044	-0.634006297317856	0.00114600677986924
PTPRU	1.5872315533836	3.16135761904359	0.994031633806893	0.000188575235920986
MATN1-AS1	1.18107435826746	2.94602686683789	1.31867079034005	0.00164403116125881
LAPTM5	1018.49124821819	1788.24713626692	0.812112547728683	0.00258778346185539
SDC3	1.87097345842691	1.06993255615	-0.806269234363067	0.00804985477611257
PUM1	30.0506596657143	35.2433505888503	0.229954426919772	0.0421176010270087
SNRNP40	116.316915344884	52.6183104824134	-1.14442408449899	0.000473585005708117
ZCCHC17	52.6755931087246	38.9043417503529	-0.437203483454657	0.00775534229490895
SERINC2	3.87004129335917	31.7232937158133	3.03512170354302	0.000182419037282518
TINAGL1	1.402047704354	2.08196222439395	0.570408454726953	0.0273156887390825
PEF1	56.7067315767082	71.4917871893995	0.334257512309943	0.00384350809116562
ADGRB2	4.81967061584105	2.66939243100605	-0.852423140061203	0.0667676581756496
PTP4A2	82.2010706284966	65.3461536731471	-0.331054864086164	0.00661006096073103
KHDRBS1	128.791682573192	119.972090259417	-0.102340603439211	0.0364489160477146
TMEM39B	36.021217756196	32.7087449032463	-0.139170553204629	0.16513751526163
KPNA6	24.3699254917413	27.2960639573063	0.163591091953215	0.0230907257992845
TXLNA	74.9831036093065	53.451319906696	-0.488339967386178	0.000974428979607546
CCDC28B	0.48472521210176	0.775960661199941	0.678816390481235	0.131203243097199
IQCC	11.6707020803605	5.64141410221464	-1.04876260710342	0.0356673349064289
TMEM234	13.127165688385	32.3663528021234	1.30193935002975	0.00133173568662992
EIF3I	356.357343054641	310.453785181094	-0.198946130926862	0.0508287108532749
FAM167B	0.542641897797956	1.71085436727775	1.65664461017978	0.00971355950601481
HDAC1	125.982668714955	165.839741340606	0.396564493853234	0.00712814723051972
MARCKSL1	78.7981608950373	32.1681647025842	-1.29252833044064	0.00400523322540358
FAM229A	19.179998179288	35.8776165000916	0.903481465779252	0.0356272847815238
BSDC1	53.1635606456094	76.5229197944608	0.525454189152817	0.0024096713223923
ZBTB8A	7.40807893121406	2.90458037694094	-1.35076971687229	0.0323181403442072
ZBTB8OS	74.3605103808755	60.2092457527588	-0.304551627624675	0.00341128517945352
RBBP4	81.2842684907318	46.0454599045757	-0.819917251332152	0.00087093834789267
KIAA1522	15.0516760645907	17.2842304429516	0.199532225161284	0.0107740928424674
YARS	169.703606566567	96.2476801899208	-0.818193551914489	0.000705178065709906
S100PBP	14.9660819178259	21.2328001182087	0.504598065163405	0.00986273322509303
TMEM54	23.6908049789671	43.6149015972975	0.880493914632978	0.00601680348153233
RNF19B	30.1354620746231	25.2859154038008	-0.253128178135193	0.0378634272415169
AK2	82.0257221206862	43.5300684789919	-0.914064100000573	0.00102240257097294
AZIN2	1.23411129590634	5.21672763078915	2.07967260417943	0.00131242848370952
TRIM62	13.2382107955303	14.6712615043254	0.148284777558735	0.112797272677507
ZNF362	10.6888236159911	18.6309286950559	0.80159650747892	0.00707186840215737
PHC2	39.116199355222	39.4781993438841	0.0132899873343651	0.734229921101192
ZSCAN20	3.99499073878673	3.70643996623986	-0.108158014661537	0.13428426862482
SMIM12	25.0170040484164	22.4534153957286	-0.155974117149333	0.107487457649895
LOC653160	2.35210760901608	4.13378595636561	0.813509624235818	0.00987419865604826
ZMYM6NB	16.4087719658434	49.9411722563865	1.60576241422728	0.000866853998741087
ZMYM6	16.0324732183947	15.7832029113068	-0.0226069936762253	0.666364397455144
ZMYM1	1.84574722371636	5.58193106937598	1.59655932035224	0.00020624098927378
SFPQ	299.205763746199	174.15741924054	-0.780746032673165	0.0106623610472889
ZMYM4	13.5738151904498	23.4378320120803	0.788012851491443	0.00689301195881386
KIAA0319L	21.4550996183518	63.5570891820407	1.56673245327091	0.00167017648139501
NCDN	43.3777965453197	45.1467907417852	0.057666666886308	0.42185793219621
TFAP2E	0.596367125201662	1.52913315014493	1.35844139945016	0.0269741543358978
PSMB2	125.657383046571	58.4517433242865	-1.10417748087943	0.000674714600737755
C1orf216	20.7873907989106	24.5921449428604	0.24248888850721	0.0104217505736136
CLSPN	41.3916523680931	5.11165933408911	-3.01747624620165	0.00125146992174453
AGO4	4.54584526642009	18.3251732678635	2.01120635638467	0.000400231525005287
AGO1	9.67497932381141	11.4125797778046	0.238294461951865	0.0196301339499247
AGO3	5.73177533726636	4.99283653915337	-0.199122387875471	0.122799000068368
ADPRHL2	80.187525667943	61.2032651844966	-0.389769199484705	0.00746847458068294
TRAPPC3	78.9698201961575	97.9350257873578	0.310523516519947	0.00694100805267448
MAP7D1	76.6337861651188	122.349133158268	0.674951389684511	0.000660320863891356
THRAP3	114.01718190603	96.3343372094341	-0.243129222752098	0.0182219265105174
SH3D21	5.85480181311095	5.81177999815503	-0.0106402443207109	0.859856597667923
EVA1B	7.90721141729226	68.7601160155412	3.12033107499242	0.000155442593353766
STK40	53.0350042742725	54.3354362474359	0.0349485108772777	0.43968318001228
LSM10	104.947856408953	101.566193400689	-0.0472524226361326	0.579646761350003
OSCP1	3.64659461839176	6.95233184522696	0.930947117532768	0.000705905559106564
MRPS15	222.726585717271	187.384180764884	-0.249274611627248	0.0476934755029186
LINC01137	1.34346062670728	4.52954706494713	1.75341275386102	0.0200279442237432
ZC3H12A	9.82386151412259	18.366154560821	0.902687463331655	0.00318914653381674
MEAF6	20.5259942174917	30.588693592118	0.575546388858966	0.00395359067120555
MIR5581	5.16466755804712	12.2690807959095	1.24827977273911	0.00425433115786407
SNIP1	20.272118104475	13.5580004279846	-0.580352413251414	0.00118454484395081
GNL2	135.578709645597	59.7140818907237	-1.1829875494164	4.62034527298771e-05
C1orf109	21.6764545440681	17.817748517563	-0.282813758262488	0.0181981667431313
CDCA8	108.020154798073	69.0822979506325	-0.644912542330969	0.000692479626756107
EPHA10	2.65865405308649	3.47008887705364	0.38427654967119	0.0259371954625313
MANEAL	61.264297691766	42.7219235056556	-0.520069971395152	0.00256795156386165
YRDC	34.1259699663652	24.0386805430087	-0.505512342239237	0.0150788039875256
C1orf122	105.296239052655	89.1286903618346	-0.240492094920998	0.0100465497484996
MTF1	10.7656504442908	8.67415874524716	-0.311639736358559	0.0167314948100693
INPP5B	20.7533602570755	21.1722547014818	0.0288299670367977	0.457072042538171
SF3A3	120.96644446896	67.3680178670633	-0.844471148655808	0.000279459543121246
FHL3	1.3762823598408	1.05238710834238	-0.387111004731266	0.0963602685382673
UTP11L	64.107302124912	30.8717889300563	-1.05419961065035	0.000119332937194052
RRAGC	51.4114853951245	62.2528021071527	0.276048081419101	0.00741918920985143
AKIRIN1	64.6947946425219	73.6964463381226	0.187945416540626	0.0513600737221154
