DMSO_MM1S	KB528_1_MM1S	LOG2_FOLD_CHANGE	P_VALUE
SMIM1	1.81365232468584	1.49936666023612	-0.274544691197477	0.572781072208764
LRRC47	56.4842057140209	54.7067508438896	-0.04612863974425	0.839979176919743
CEP104	14.4910921002746	12.7651123656054	-0.182960088421344	0.589067000443225
DFFB	5.78711202202667	4.79800867820047	-0.270407803801642	0.312086554930693
C1orf174	30.4444427772563	27.9038253698051	-0.12571599117282	0.259769727693779
LINC01134	2.2618495112724	1.68261580859652	-0.426797141056791	0.335088740388572
NPHP4	7.64188974599717	7.21969184655353	-0.0819921824368886	0.839753861002884
KCNAB2	70.8967551882241	67.1284282799334	-0.0787957354405968	0.814348272493964
RPL22	431.234565493714	419.467779474383	-0.0399128241996701	0.819571749621772
LOC102724450	0.368044825005556	0.479080996810085	0.380388102723604	0.483684048187613
RNF207	0.960105920109453	0.774911373129518	-0.309162256258482	0.492238889311189
ICMT	49.5060688386437	53.1266499472057	0.101830349615812	0.696592982108524
LINC00337	0.507788785452619	0.820178967197308	0.691710214107267	0.105144162084181
ACOT7	73.122402754068	69.5294224186552	-0.0726898720820743	0.0982290729714935
PLEKHG5	0.880472439226838	0.841363971636142	-0.065547803913562	0.758460179705172
NOL9	9.53537910479021	10.6916448015999	0.165121611162469	0.395071886299687
ZBTB48	15.5598831418727	14.7367644315632	-0.0784114208502593	0.595265444891631
KLHL21	34.7980825626387	47.4346875933582	0.446934632397788	0.351232790602109
PHF13	16.3064590534712	16.7874954531816	0.0419434739806947	0.866504358100189
THAP3	12.3473108402296	12.6818750178623	0.0385711970913532	0.585600088596565
DNAJC11	52.2942453652219	49.1946491827647	-0.0881507915446564	0.723436763278311
CAMTA1	6.6251500271131	6.1102940324637	-0.116711319483498	0.563799931154421
VAMP3	27.9926688791882	32.5475868171359	0.217501538291582	0.151832981694555
PARK7	431.085048686142	397.652474752446	-0.116464376991766	0.432350548902869
ERRFI1	0.509941541401381	1.20959548102371	1.24612088063185	0.0711119699089418
RERE	6.24439308403616	5.99638500981023	-0.0584683403493445	0.89767629696512
ENO1	825.081672406729	785.791100964397	-0.0703911051065484	0.402601732674454
ENO1-AS1	0.82866848323449	0.548524934522286	-0.595237849870248	0.44427840212395
H6PD	1.82072034237398	1.38039795294986	-0.399425105894891	0.342582908138467
SPSB1	0.726559651014524	0.81624175372027	0.167915262645975	0.580216932905045
SLC25A33	14.152674655294	19.6310042482635	0.472059249761271	0.00766394679051158
TMEM201	14.4644913781739	16.7805384430653	0.214273414801997	0.554295936944231
PIK3CD	1.68207336788503	1.10385198008448	-0.607693905406855	0.108744880783811
CLSTN1	59.5811422351545	55.1800187200864	-0.11070983574963	0.781403381210592
CTNNBIP1	16.4417644307369	15.9163970543709	-0.0468513342154721	0.476949002714851
LZIC	17.6752289277281	15.8186238365705	-0.160104804806328	0.509414748427647
NMNAT1	5.05061282889336	4.29160459077862	-0.234941292781062	0.00494316673413054
UBE4B	27.3677075194928	22.8860571726268	-0.258005655423192	0.545601228551908
KIF1B	5.41790749414435	5.24318653002389	-0.0472918893898737	0.923721150368425
RNU6-2	1.576206023117	1.67702325678856	0.0894465769389321	0.561693194344225
PGD	164.563612066216	146.15554145355	-0.171140835928306	0.384888511642698
APITD1	5.40437485628127	6.29220628640967	0.219438223644137	0.559109567602631
DFFA	19.5371580751347	17.7779967402621	-0.136127856862852	0.288861854872071
PEX14	24.0269622198456	22.224821964873	-0.112482394796437	0.22963241520319
TARDBP	96.1960052389972	84.1187440850181	-0.193549673586036	0.388832976571193
SRM	474.146607383938	525.105463057344	0.14727399193701	0.0268232458980481
EXOSC10	75.6428054046223	68.9579555182589	-0.133485868573853	0.746958607639149
MTOR	17.1938541891988	16.5517369735064	-0.0549103524554369	0.923511192430776
UBIAD1	32.8275146291445	36.4642701326566	0.151577989835631	0.482167949559169
PTCHD2	0.819543374862385	0.808135450922746	-0.0202231847308672	0.966127691467029
FBXO2	3.51590752729584	3.58202502532618	0.026878290228524	0.80388978098088
FBXO44	10.0355196720588	10.0091560279456	-0.00379499485278274	0.964281672141227
FBXO6	11.0557456445359	9.62168573578668	-0.200434745777854	0.0971635425778795
MAD2L2	93.5022964486061	91.1003822418173	-0.0375446911777717	0.712988991903746
AGTRAP	115.379212408084	110.004854765132	-0.0688161259636954	0.456902404326423
C1orf167	3.49201337975602	2.97545939105847	-0.23094665861145	0.010930107489238
MTHFR	11.8317277907459	9.55254921667034	-0.308703075477955	0.398326405029335
CLCN6	5.8192808933325	4.86748592414913	-0.257664078877787	0.534387849386378
NPPA-AS1	1.40382721555633	1.17149751699804	-0.261011481838944	0.328602674939484
KIAA2013	101.049220264332	92.4489781890049	-0.128328910204194	0.417614980636129
PLOD1	45.442908667529	38.9319381577043	-0.22310101198868	0.460205582165622
MFN2	53.150581429162	50.7851547086858	-0.065678637485645	0.864399157577934
MIIP	48.0940062767641	46.7278396684369	-0.0415747693412285	0.563279616271377
TNFRSF8	2.26106359755391	2.04925454599663	-0.141902373412018	0.583504664643565
TNFRSF1B	16.7947339015388	13.6867956940699	-0.295224210177218	0.378433249364654
VPS13D	2.47662890570643	2.50600716717131	0.0170128272121794	0.978041560003813
PRDM2	10.4878323486528	11.572282011263	0.141956857716257	0.759120980478578
KAZN	2.3857408814617	2.33830321223552	-0.0289753394691768	0.925842842047248
TMEM51	3.27903007919124	2.59835230549985	-0.335672079675334	0.0161636758373418
EFHD2	46.0657239371514	49.1093004566785	0.092302586423505	0.0825674022983047
CASP9	6.42650690794912	6.91705606233307	0.106123367694337	0.346222859134209
DNAJC16	5.79407075837332	4.62950324236455	-0.323719906309446	0.402711094888385
AGMAT	20.4371603158147	18.794633216712	-0.120873990906991	0.0814445195296167
DDI2	3.05666612187036	3.1725359525665	0.0536775374464101	0.947973173022467
RSC1A1	4.7096573257623	4.72364275878158	0.00427776694549933	0.991531677897492
PLEKHM2	47.355476552677	47.9052217344755	0.0166516405312735	0.956869241075267
SLC25A34	0.62743676052266	0.571097597259015	-0.135732742015372	0.749946478953073
UQCRHL	26.0843628037854	23.8177387856653	-0.131148738465173	0.423947033405679
FLJ37453	2.69927293558605	2.53737375696933	-0.0892348164766255	0.587456401852585
SPEN	12.198258580574	12.0398112340757	-0.0188624308020003	0.975088304584381
ZBTB17	20.2097342378468	18.0761788338856	-0.160960614833595	0.489388177591794
ARHGEF19	5.22113683355429	5.77644261536141	0.145817323050315	0.183915588743209
RSG1	4.41949402153206	3.84572883888092	-0.200624165690414	0.604669887527292
FBXO42	9.51026244661494	8.65851288992419	-0.135365892854215	0.637052116639008
SZRD1	99.390067652511	94.3957436432682	-0.0743798770198267	0.647875670966889
NECAP2	79.5152341687959	62.7055177920579	-0.342638890986354	0.00853180545822959
CROCCP3	0.827078407480673	0.898993591533197	0.120286727388719	0.780752361991677
NBPF1	2.23436692893054	2.37496717159658	0.0880414462471078	0.778223649800432
CROCCP2	58.5785370226317	54.1555760087088	-0.113262273515557	0.430604209001034
MST1P2	3.55236104463208	2.90672244590678	-0.289384898134277	0.343101194672613
MST1L	1.10753077303947	0.773083989761016	-0.518649719262655	0.0419857070830735
CROCC	8.075145181815	7.04404435572964	-0.197084204313978	0.47004597888435
ATP13A2	14.9270829298968	12.8714986545156	-0.213752220433776	0.542962540621507
SDHB	165.625875484744	154.655519092684	-0.0988697616687027	0.484968416084373
RCC2	117.206040658497	106.822923105643	-0.13382565861231	0.462766757551214
ALDH4A1	12.6976953768391	12.1594866145462	-0.0624843545113431	0.661405663096943
IFFO2	6.96754167716221	8.4809835026044	0.283581850527512	0.495159366548447
UBR4	14.9057915828315	15.3252243782279	0.040035203995061	0.949926870957896
EMC1	28.1772982229941	26.1211410127778	-0.109315368167412	0.737815913563374
MRTO4	111.838991965117	126.709393578849	0.180100219902718	0.205905512954099
AKR7A3	0.684285590951413	0.532992722983322	-0.360482732940611	0.512439247673056
LOC100506730	2.56858607336417	2.50451897066036	-0.0364408797956246	0.826944573724094
AKR7A2	44.821699151632	45.4850010544188	0.0211935453913565	0.869042776833678
PQLC2	8.60400327596797	10.1053699189624	0.232042155055874	0.0172541169245895
CAPZB	125.163126980071	121.934375081923	-0.0377047072240092	0.399580730080806
MINOS1	49.502181769061	46.4671315545902	-0.0912815231030187	0.723890440560236
RPS14P3	2.76661317902223	1.84229231561076	-0.586618952713001	0.106642690617837
TMCO4	17.411162762665	14.7207244828914	-0.242163877510372	0.531862835035345
OTUD3	2.92636501526011	3.79796388659007	0.376116454647772	0.424364746276791
MUL1	40.2187845586115	42.0703561580531	0.0649345486941648	0.754601075678551
PINK1	19.6032117243017	17.7262589983143	-0.145201942242625	0.212006671425253
PINK1-AS	4.06071780589352	4.46128928632445	0.135725928171108	0.717654116951274
DDOST	372.375992564678	341.570221145924	-0.124577860901988	0.520104600461376
HP1BP3	97.1350825268615	85.7776804302789	-0.179390147980014	0.59875769518339
EIF4G3	9.36385315531296	8.29976254063266	-0.174032249173965	0.726277652729359
ECE1	28.9002119747371	28.0089555230618	-0.0451918893842436	0.887144120122762
LOC100506801	1.33545793822872	1.07814695028444	-0.308780708067946	0.129223526074303
NBPF3	4.47651085781519	3.76572490466854	-0.249447074118431	0.512430765200783
USP48	45.7462144599161	40.2352796198313	-0.185191305125655	0.535105021816523
HSPG2	2.07891877994561	1.78408826943415	-0.220646399784516	0.695583223002386
LOC101928043	1.70477243401049	1.89419222484847	0.152003574424268	0.554209197506595
LINC00339	17.8878129664406	13.854795742689	-0.368591566933553	0.0312346757484876
CDC42	129.482169169186	122.78165853095	-0.0766583768584521	0.584028869174398
ZBTB40	9.26677304515443	8.49428783121671	-0.12557404309478	0.813577403140852
KDM1A	38.9984144739523	33.6524769615999	-0.212702773646419	0.425047640930409
LUZP1	3.20074918115753	3.76033477644625	0.232451480335299	0.609819974522994
LINC01355	1.58570290917871	0.796405227346915	-0.993547903321708	0.0208470136014098
HNRNPR	63.6196359010559	57.9225842001246	-0.135346145973413	0.619623481742321
ZNF436	1.99047027863127	2.53532697934682	0.349062493088555	0.44396708983015
ZNF436-AS1	1.01085686421077	0.784612140583529	-0.365527164251346	0.427764732621891
E2F2	95.2132183726336	67.0159030697504	-0.506658383651472	0.149463571789985
ID3	28.2855366016087	13.1674919201137	-1.10308396622015	0.000493034238682276
MDS2	4.05213243218175	2.98119620738426	-0.442789995801015	0.0993779256092882
RPL11	3100.91687306778	3017.71603223305	-0.0392377975196473	0.81573464337372
TCEB3	28.6703606856141	29.3427902417886	0.0334460107451276	0.912772789350622
TCEB3-AS1	9.20187488973385	7.78725988175079	-0.240812067771172	0.166325168210296
PITHD1	67.7241596898067	79.1120123806229	0.224226182560222	0.0111844934713358
LYPLA2	101.150617539623	100.103110362711	-0.0150183260939073	0.619982914767724
GALE	30.5508020827591	26.1535258962525	-0.224204800157742	0.04237603710123
HMGCL	25.6338108372443	19.6301593414933	-0.384976088622796	0.0173343180832378
FUCA1	37.7162683945033	33.6454650201304	-0.164774883401345	0.333764187620321
PNRC2	114.815198495228	87.0025819851684	-0.400183507588143	0.0336596734606471
SRSF10	19.3407702492233	20.7209266097605	0.0994432681788538	0.642230026577026
IL22RA1	8.36870662209187	6.4336782299648	-0.379360888737292	0.262236693985019
IFNLR1	18.8594448124753	8.4879787233425	-1.15179426134444	0.0120878456703682
LOC284632	0.207045676174887	0.0604782713790491	-1.77546026518112	0.157632524224733
GRHL3	19.3084875522092	9.46760281791342	-1.02816407243165	0.0266202475598524
STPG1	4.74859547001322	2.8834794761985	-0.719690105378466	0.0339964512189228
NIPAL3	25.7301662721404	23.3394465281376	-0.140690430643938	0.676031471307497
RCAN3AS	1.46883233047029	1.18399943776681	-0.311001323486414	0.26181757149149
RCAN3	8.13660165103475	7.93846857903989	-0.0355656395433465	0.905982393078311
SRRM1	60.1488641564994	66.3886380360604	0.142398861263592	0.214662925666985
CLIC4	71.5600603687968	63.2561325960393	-0.177949250552795	0.630825639262914
RUNX3	50.1770566305377	52.2173894456737	0.0575024881910445	0.650541851844892
SYF2	66.5515994855506	72.5832851970142	0.125164016265046	0.49878489013549
RSRP1	106.263012329461	96.1141099022051	-0.144819371268818	0.426303605865637
TMEM50A	102.248748791229	96.4321342961693	-0.0844973049575372	0.26688238388419
TMEM57	21.2333480770681	20.8387129650392	-0.0270656964939847	0.915778176771874
LDLRAP1	157.456710535959	136.831789347439	-0.202551801724939	0.279762995920392
MAN1C1	11.1401115749966	9.21589801051454	-0.273567026096503	0.297918262272276
SEPN1	10.5081477461029	9.95798204900162	-0.0775830704215966	0.851023225467843
MTFR1L	28.1161828712156	24.6830617773072	-0.187879380776968	0.21206288183999
AUNIP	5.95295189004977	8.53930513185027	0.520513443331437	0.0419509792345346
STMN1	286.89738619392	283.07054935167	-0.0193731652368795	0.905240704484846
PAFAH2	6.49906438448959	4.35257750979195	-0.578362051129503	0.0292229252932539
PDIK1L	8.79668504633766	8.09892568143169	-0.119229411289824	0.666180712944285
ZNF593	119.811348150165	126.862743331151	0.0825038829521821	0.811269814597989
CNKSR1	19.1697315085289	17.400430374243	-0.139707141273909	0.517481808117497
CEP85	25.731407127627	19.5725168278852	-0.394701069425425	0.341963956829681
SH3BGRL3	236.246835405155	240.510704661981	0.0258061028195588	0.835180747587475
UBXN11	35.2556392168098	32.3485631066606	-0.124152407746718	0.280560583010036
CD52	20.2798344418672	18.4638893364596	-0.135339392372779	0.491850135805112
DHDDS	26.7623377571552	25.1526163500298	-0.0894956689715103	0.767653993445105
LOC101928324	0.370030050780443	0.36837763692039	-0.00645695677472498	0.991865540858435
HMGN2	630.296262596689	710.505765825501	0.172816248974227	0.0564525704308781
RPS6KA1	56.4193575673961	49.6085516635154	-0.185601400489689	0.560643523988212
ARID1A	41.2114425734455	36.9274272794361	-0.158352210882819	0.70844454812518
PIGV	7.11758551623806	5.65388030731383	-0.332146580109893	0.231925904633433
ZDHHC18	49.9409460824172	47.8333417297459	-0.0622065676623628	0.779750720800161
SFN	16.1726005151181	13.0562458257397	-0.308811553301053	0.145149168227733
GPN2	31.7307238808339	30.3157853596148	-0.0658112368616313	0.670978716488506
GPATCH3	20.8585458624833	28.8730943378047	0.469087144915232	0.00314971735104766
NUDC	161.079804520721	148.121619850777	-0.120993394656179	0.111303202711922
KDF1	13.6599445475182	14.5146352998078	0.0875566956950806	0.278194978768577
SLC9A1	9.70266626177469	11.1754709189563	0.203882470977667	0.649190735626077
WDTC1	28.1338460439888	25.6554676901831	-0.133040464502905	0.676745872826444
TMEM222	70.241245512184	77.9784160523305	0.150756423231008	0.0344355904555632
ACTG1P20	0.695324888187667	1.502840271694	1.11193254675918	0.312358889132383
SYTL1	7.77394002486815	6.82196706376156	-0.188458187796445	0.045653660176866
MAP3K6	1.8869946917294	1.7527516417063	-0.106468778388948	0.794444935725384
GPR3	0.726059913485987	1.29910338389979	0.83935573891957	0.0583745656351058
WASF2	51.4367227553012	51.4272845997711	-0.000264745280038862	0.999351827431025
AHDC1	0.99220591983179	0.941188174762938	-0.0761563704291159	0.884634562347365
IFI6	16.5576523242295	16.6207937473827	0.00549115096192571	0.986057783373255
FAM76A	5.05997263503808	5.82260067929371	0.202534097800237	0.268203662575214
STX12	12.6492629303579	10.8640915826308	-0.21948577541534	0.33102145253278
PPP1R8	50.2016437191418	48.9646632370691	-0.0359936399467609	0.862840783243904
THEMIS2	0.871703737726544	1.22278518065794	0.488261172202294	0.316821764789331
RPA2	79.128555128822	68.5774303760258	-0.206464567227926	0.194556006575305
SMPDL3B	4.16127854303928	3.66763509128482	-0.182176754964562	0.0299752279286909
XKR8	8.68964346013033	11.3129822680179	0.38061040607469	0.0699582221982349
EYA3	16.1415928168818	12.4167434912897	-0.378496096519405	0.259892677327375
DNAJC8	185.173214849908	175.9456417981	-0.073745650321555	0.48725365065788
ATPIF1	164.746056511017	151.881880428466	-0.117294166195573	0.493029907914961
SESN2	16.0645791201884	23.0174193425083	0.518842907265262	0.189334517953161
MED18	22.4945990966094	18.9336927387114	-0.248622840172232	0.201870255069554
PHACTR4	9.48078313057722	9.2063731155578	-0.0423733201391397	0.845038151971116
SNHG3	100.875956947013	131.417447907063	0.381574471231199	0.0905431167869253
RCC1	93.3492922216828	81.6475721267459	-0.193229097491062	0.436121277633234
SNORA73B	43.1488494547144	96.2568240312477	1.15756673166032	0.0708465759314224
TRNAU1AP	50.8231241431727	40.9261122927406	-0.312463434980519	0.000924942442631762
SNHG12	147.872137606246	205.698895811239	0.476183807249506	0.0176905897627415
SNORD99	47.6825453913376	70.2966717370451	0.559995133288541	0.0532434597694334
SNORA61	107.823142479899	157.908084021251	0.5504181688031	0.0355841534952377
SNORA44	36.3203649004727	55.2348654898187	0.604800519056062	0.262907443637143
SNORA16A	42.9915388503622	71.6936309274482	0.737792207959791	0.202219367723005
TAF12	27.4857774332392	24.8799642469445	-0.143700874192809	0.215253914209539
GMEB1	15.0112045597926	14.4085123617629	-0.0591183602808978	0.859356117798521
YTHDF2	76.2947615710052	85.4335283180034	0.163218361018869	0.539727795616219
EPB41	38.4296511862277	35.2983002332049	-0.122621168450772	0.773262406620283
SRSF4	109.373376638792	108.293340394815	-0.0143170783484722	0.94194443410442
MECR	30.0372755373622	27.0525126519873	-0.150991363849781	0.0770584457812351
PTPRU	0.664436318980203	0.942321764164464	0.504088829940089	0.0621428842534416
MATN1-AS1	1.18339860382791	1.09807087905779	-0.107964916660554	0.804282326224693
LAPTM5	1102.50866788102	1011.00508963409	-0.12499973812004	0.579400487394915
SDC3	0.660873476138073	0.609407749674046	-0.116966248495547	0.780732503683299
PUM1	23.2127529149398	22.4212651398735	-0.0500499433604947	0.897125574649725
SNRNP40	84.4243812490163	77.8311998440694	-0.117311102829587	0.170244698388769
ZCCHC17	36.5151387123428	34.3680711833462	-0.0874258244816645	0.416009695690093
SERINC2	2.95966369914676	3.06833856680898	0.0520244270478852	0.793971538633414
TINAGL1	0.707077836970736	0.750523677459406	0.0860285471826246	0.368948573271335
PEF1	50.4706401740057	45.1509395550908	-0.160688376668995	0.0687971366372404
ADGRB2	4.48536530049487	3.91410879195495	-0.196541631011158	0.541194946180563
PTP4A2	82.3859157110478	77.5695601579353	-0.0869071013081658	0.414231262673956
KHDRBS1	116.515234763239	107.704264160631	-0.113443235193768	0.588074333072414
TMEM39B	40.619695605009	35.6170237122949	-0.189612463792652	0.0344015540047201
KPNA6	19.3172899617506	18.8268966518577	-0.037097499876167	0.85704811778307
TXLNA	50.8138651007562	57.5694192206212	0.180080452621459	0.612144170647382
CCDC28B	0.895817412655203	0.816324850303954	-0.134061333134723	0.778438704753463
IQCC	4.92362514025789	5.83768575949549	0.245675626629448	0.240563841015314
TMEM234	10.2964982572818	9.96344771672105	-0.0474368147724384	0.805474443505361
EIF3I	343.655800864839	335.454607942626	-0.0348467507930662	0.546168175361696
FAM167B	0.774299008475389	0.477166761980126	-0.698397242038496	0.119305668561529
HDAC1	109.395970918434	99.6802736358829	-0.134179670408156	0.440388375178926
MARCKSL1	67.001549740383	75.2879445749594	0.16822440756586	0.249209272969475
FAM229A	16.7033055512209	16.903886767728	0.017221370933244	0.927741510039038
BSDC1	37.409051489458	35.9368057485137	-0.0579252064075058	0.844452816666445
ZBTB8A	3.31431865073033	3.01293592094993	-0.137542325156677	0.554251495608532
ZBTB8OS	79.3963309142995	73.964032622744	-0.102248454034897	0.351699019706982
RBBP4	70.8078825763452	64.9906724246603	-0.123677300133927	0.543299389822976
KIAA1522	12.9960418261118	12.0226939622099	-0.112312090507416	0.748722873991772
YARS	154.409656847803	143.986751918987	-0.100826905403201	0.601071189524877
S100PBP	29.9537654747995	18.9232613707115	-0.662576620452485	0.0571093490230745
TMEM54	20.9820973771404	21.3892802769826	0.0277290410235803	0.870431240156191
RNF19B	15.3528142339765	17.3470048091696	0.176183452072678	0.545820819984809
AK2	77.0087598871507	72.8507461260787	-0.0800788161141441	0.623970675103006
AZIN2	0.647043100789688	0.572180781264817	-0.177390775710509	0.287526691118231
TRIM62	4.16345284908458	4.60211182315015	0.144515553319809	0.736718932557238
ZNF362	4.3268039792162	4.66152001919201	0.107498700097086	0.738681576761283
PHC2	25.483742296423	28.1852582878062	0.145363634879425	0.298733079209789
ZSCAN20	1.60652708141004	1.9020598965131	0.243617377182386	0.731583117590876
SMIM12	21.837379376577	23.4242094763477	0.101200626292215	0.340649809532816
LOC653160	0.808140190373697	0.721452811244039	-0.163700549028326	0.576837604607277
ZMYM6NB	12.9730343377131	11.0090678852398	-0.236823635209964	0.231634945701774
ZMYM6	9.70365429339387	8.69321531673951	-0.158638275038575	0.651156872456987
ZMYM1	1.75864127510996	1.23400668210849	-0.51111102748845	0.104393939681999
SFPQ	226.607126054851	243.275559453784	0.102398158062834	0.635207109594662
ZMYM4	10.4784733369691	8.59973489938243	-0.285064446251272	0.52153189034557
KIAA0319L	20.0374668753254	17.1977721317571	-0.220478450868313	0.449633650966275
NCDN	29.7047633113628	31.6355675463721	0.0908531850934344	0.821768821367708
TFAP2E	0.313740308040814	0.411009824143431	0.389601985765114	0.313772194369349
PSMB2	113.613244487471	115.643793102541	0.0255568078088947	0.776196173150662
C1orf216	17.0804829107495	16.0868873467357	-0.0864635584946259	0.676389184646561
CLSPN	18.1539284915535	22.0177897789084	0.27838787376856	0.106888397466815
AGO4	2.79993722415555	2.53906065283571	-0.141099623308095	0.7442280579367
AGO1	5.49856283764251	5.43233980070265	-0.0174808648560323	0.972029565171215
AGO3	3.34325636995247	3.11778424835245	-0.100732892419324	0.815827533544039
ADPRHL2	57.2871255934236	68.4704223135499	0.257269959015767	0.0439416795608385
TRAPPC3	71.5707857889427	65.5668843778342	-0.126403477179573	0.0283687436862146
MAP7D1	86.1140814383727	77.3878820610664	-0.154141490756663	0.582693760098146
THRAP3	81.1858573515329	78.1026965457377	-0.0558560713406464	0.854657683984101
SH3D21	1.7981859603664	2.32516695810004	0.370792086689264	0.155532971056615
EVA1B	5.44261471877377	5.22448530898766	-0.0590109948258703	0.832441196940274
STK40	46.4954348666359	40.9951574503252	-0.181635571250679	0.5513752328517
LSM10	106.215012747376	100.653134792923	-0.0775955903894022	0.61988147600937
OSCP1	0.896844827308482	1.3030731886234	0.53898782104037	0.0419304282769243
MRPS15	223.844101650075	209.576506099303	-0.0950173061065791	0.373018703921312
LINC01137	3.62538526064861	2.35314083433552	-0.623546647134225	0.0057336053231617
ZC3H12A	34.3342606130029	11.0115497099584	-1.64063137475317	0.000709994099311789
MEAF6	16.8911626251083	15.2819665701523	-0.144438423299506	0.162436684584406
MIR5581	3.12495636660897	2.52454135847995	-0.307814733099848	0.646157394880322
SNIP1	11.1462476206825	15.2501194342405	0.452262432229116	0.105962895355664
GNL2	111.38382704911	102.655660178481	-0.117726592050279	0.682067566958898
C1orf109	29.0784078723924	22.1774224203533	-0.390856582216042	0.12361953234682
CDCA8	89.4500586010904	68.1832465156355	-0.391665133014656	0.113612702505436
EPHA10	1.6682425361362	1.5002771136646	-0.153100046009676	0.578477187738254
MANEAL	45.0568325079359	46.236271975302	0.0372791824300719	0.887700114253271
YRDC	37.2469194939337	45.3185991486829	0.282982154012263	0.00853260290018424
C1orf122	88.2982049942471	102.168838406066	0.210499225116091	0.365047874967305
MTF1	6.52999700915395	7.97099761082401	0.287677965131634	0.504445359152287
INPP5B	12.3272837396311	11.0158728283999	-0.162271133892153	0.470063719515663
SF3A3	94.6048944567537	92.9178814826556	-0.0259585631941078	0.872905302990415
FHL3	0.648514492882034	0.78258724661076	0.271112783711947	0.0135075214480977
UTP11L	51.4286497767079	53.5223423000147	0.0575689768345714	0.299532763779632
RRAGC	33.2227865293945	33.15651370847	-0.00288076257264703	0.987208070403486
AKIRIN1	45.2168659155677	45.7617119918177	0.017280026742405	0.928538611910418
NDUFS5	483.032986906888	477.94141174873	-0.0152879389476308	0.956930714394645
MACF1	15.3360391675464	14.2661161038197	-0.104333306703295	0.85239784280909
