KB528_1Hr_RPMI8226	KB528_3Hr_RPMI8226	LOG2_FOLD_CHANGE	P_VALUE
DHRS3	41.9450317853737	25.2215155527941	-0.733844970200929	4.73936272841886e-05
PRAMEF11	2.87631441615864	0.486115903487625	-2.56484915012661	0.00129049474975494
PRAMEF2	1.20972100018114	0.116281241403703	-3.37898407107224	9.79536150267059e-07
PRAMEF4	10.7119371787478	2.46591601593826	-2.11902383452254	0.000211528008682485
LRRC38	1.51745583284935	0.291284981899028	-2.38115130004354	0.0141296517484972
PRDM2	17.0695708482766	17.4672256896307	0.0332236963985651	0.768930730373751
KAZN	5.8711277706206	5.72969610525135	-0.0351790311636158	0.769412432848159
TMEM51-AS1	0.73678604228715	0.247528368648662	-1.57365185261917	0.00316457628221239
TMEM51	12.9197334874237	3.62235050472162	-1.83457825419239	9.11559566545257e-06
EFHD2	105.384288866068	109.731222401855	0.0583142818114692	0.500656412259447
CASP9	11.5756952254685	9.10901132703476	-0.345732462461037	0.00140247046254381
DNAJC16	7.60267809805387	7.70262903857859	0.0188432384765613	0.801733573004985
AGMAT	24.7079675021068	22.9100122210371	-0.108998110028399	0.019244839978458
DDI2	13.572122751256	11.3675140558717	-0.255729595515186	0.318312200433659
RSC1A1	11.9455971598311	10.4261291699195	-0.196275337063201	0.339789977308302
PLEKHM2	58.8964032544711	58.7971627747053	-0.00243299250377877	0.980309715273879
SLC25A34	0.864647459817202	0.869879057115069	0.00870280424230267	0.967558416060746
UQCRHL	22.2374996691862	21.3996302540891	-0.0554087142824349	0.761751962657285
FLJ37453	5.55052840682485	5.07761607908585	-0.128473805398336	0.201801683030343
SPEN	34.1553139046448	34.9504600892391	0.0332013960650917	0.877645597840408
ZBTB17	30.1027964382474	35.2157949843689	0.226325137201511	0.0532112079224919
FAM131C	1.83201539961724	1.60887431407681	-0.187380004007423	0.52433991720678
ARHGEF19	11.2650193826388	14.6986161824902	0.383830541448934	0.00559595510298033
RSG1	11.0620045205697	9.25441412417203	-0.257399272364119	0.203780489494484
FBXO42	9.2519199309872	13.6547679407749	0.561580110479006	0.0110223621612999
SZRD1	126.376899081528	108.518034740404	-0.219797946062116	0.0384287201114348
NECAP2	71.3191447087815	55.1583637431008	-0.37070974126394	4.89711772228513e-05
CROCCP3	1.09500033232427	1.07111223130882	-0.0318216538508607	0.835381858518997
NBPF1	1.88765555741067	2.73619709458623	0.535576616056409	0.00337206092852088
CROCCP2	44.9990249829901	47.0982053112854	0.0657783444697647	0.612692987835141
MST1P2	1.41461419224618	1.35591931357262	-0.0611373096035192	0.445691501316233
CROCC	15.1575951974217	12.5343014508066	-0.274159287756874	0.273907315480661
MFAP2	1.31967709945388	1.09860705072562	-0.264509515965946	0.118940311849843
ATP13A2	51.1406476883826	45.673486259082	-0.16311351731355	0.147642232531686
SDHB	264.000093017833	270.466195201981	0.0349098490799516	0.661861567550167
PADI4	3.77120864698307	3.24610703025805	-0.216316402611044	0.177075828512939
RCC2	225.911112917922	192.376829841371	-0.231820191701298	0.0520625824438595
ARHGEF10L	4.69506477768525	2.50313003562739	-0.907411823001508	0.0124390003380839
ACTL8	79.2228414269975	78.4136331037596	-0.0148119411230119	0.534975141022016
IGSF21	12.4391123793564	10.2886231355768	-0.273833614447538	0.0351286634038294
ALDH4A1	15.178976744006	14.4637334574819	-0.0696345414015552	0.109611411688445
IFFO2	13.5453132149425	10.708642241784	-0.339018182968965	0.05349824912004
UBR4	50.7716351214628	38.3168655953539	-0.40604317316038	0.0866623716089419
EMC1	65.4055844922632	60.5610705285731	-0.111023114046852	0.151595363192984
MRTO4	193.387213449879	218.335204970125	0.17505236465248	0.00696860842240347
AKR7L	0.497982268812995	0.936999586901481	0.911954037317909	0.0377743446516844
AKR7A3	1.74263982713915	2.60738948722092	0.581331685499459	0.00683517520341542
LOC100506730	2.51161754954597	3.05072020334894	0.280533071205292	0.249649134981181
AKR7A2	85.3681840851519	86.0870822855414	0.0120982804264693	0.532751471054556
PQLC2	4.31645900188552	3.95220652465988	-0.127189948018474	0.225127880652648
CAPZB	149.240649997624	140.138403759528	-0.0907881802638523	0.0664609748107791
MINOS1	74.6449157345993	77.0916627236756	0.0465308467294989	0.646006621142624
RPS14P3	4.68727917156089	2.23629947927549	-1.06763732043518	0.00384088454263464
TMCO4	12.8505058878097	9.15158170543263	-0.489732138365397	0.0107747608270074
OTUD3	6.17950596923524	7.54100053059104	0.28726444706805	0.0775501795906316
MUL1	57.1297608137179	73.2370751458403	0.358331685892519	0.00866873382033517
PINK1	12.3238480899697	12.073038690678	-0.0296639671987737	0.539078949330131
PINK1-AS	7.07817873595841	6.58127737267505	-0.105010566137683	0.30197360760373
DDOST	559.136918101685	528.843631756339	-0.0803603948755075	0.14301615877233
HP1BP3	136.501653685419	121.156553033681	-0.17204599074898	0.136103359281591
EIF4G3	21.5733515864905	16.9503461146886	-0.347935595181184	0.0540248566476755
ECE1	36.8259218410263	32.1296111886405	-0.196818117454163	0.0879214907288484
LOC100506801	1.41348969069432	0.532647368097801	-1.40800872328606	0.00331941467292271
NBPF3	4.98181573286891	4.92463499503243	-0.0166548616340655	0.840139367439497
RAP1GAP	0.937347759913415	0.717973861981707	-0.384653069722528	0.278924120550621
USP48	39.9289054867504	34.2935322756698	-0.219497014726898	0.00686925878782241
HSPG2	1.2617135376794	0.580996915876271	-1.11878198426446	0.00723832333152795
LOC101928043	1.84257259594062	1.4754101986856	-0.320605348166902	0.116533842656071
LINC00339	25.5532996909867	16.8859040428507	-0.597690177155172	0.00168752529541472
CDC42	125.444011542842	124.208762670563	-0.0142766445980036	0.777627964360857
ZBTB40	13.840516189846	11.3943277165407	-0.280581944290008	0.155219883536333
C1QA	0.96390313823243	0.811832495815005	-0.247706089595276	0.227327057097584
EPHB2	5.51350710026686	4.43978754042171	-0.312479658064248	0.0525539642171143
KDM1A	94.6015001681655	83.9046637411368	-0.173112058276898	0.0255535811155768
LUZP1	5.09049880923262	5.85447960965626	0.201733908363206	0.132665990091981
LINC01355	3.40123438265824	3.07683901902919	-0.144609463624125	0.0310312320794988
HNRNPR	91.7191207749583	96.2833015406684	0.0700630872446059	0.384708403662836
ZNF436	3.70214710260132	4.88509477669403	0.400024331506073	0.00179672134820772
ZNF436-AS1	1.78999856873078	1.53933149667835	-0.217654482883224	0.167518302770461
E2F2	60.9540772114535	39.1406565872619	-0.639054768305849	0.00464079536033513
ID3	15.3243238609988	7.17662195715378	-1.09444658981541	0.0010250915878916
RPL11	3934.28426858447	4026.94295545566	0.0335838334484904	0.661652524845357
TCEB3	46.97265421385	52.2250207931293	0.152920045574177	0.216322420194872
TCEB3-AS1	16.5917275827168	11.4428113456525	-0.536022565512788	0.000425535744411002
PITHD1	122.952062417326	158.170987675841	0.363389064333731	1.21365764333231e-06
LYPLA2	159.487299612921	160.063029640833	0.00519857862037157	0.878073812302481
GALE	32.9370876775019	32.1030904117179	-0.0370008110862844	0.383474803737393
HMGCL	16.11555973646	14.5955595102741	-0.142924781345405	0.0873165231332599
FUCA1	19.8848591729108	19.8747306507901	-0.000735036202135611	0.991870702083869
PNRC2	87.5799832751678	90.4176734508244	0.0460036216722515	0.373453937818941
SRSF10	25.9968173626289	25.5719102476381	-0.0237750780116429	0.498683787386365
IFNLR1	2.89441399549844	1.38962216140798	-1.05857862187326	0.00319331497782137
GRHL3	1.09628455583254	0.366902868205473	-1.57915223059106	0.0186349474478936
STPG1	2.40868894831824	1.8765954613761	-0.36013041861339	0.0248350145901063
NIPAL3	25.5785235715194	17.6546498758754	-0.534884782139444	0.00235860629292632
RCAN3	1.01837585375538	0.777677229882864	-0.389026714764689	0.0277543431817393
SRRM1	69.9304059621218	77.2644594320586	0.143885066852312	0.0612387014730978
CLIC4	54.5426788479671	45.4979960945312	-0.261582554632349	0.00705413548248475
RUNX3	53.6301434889664	53.949875308282	0.00857551194831373	0.898266725118406
SYF2	56.130941423662	63.1808357281066	0.17069076427325	0.0562549113542215
RSRP1	128.99935037323	137.683984871346	0.0939969573889914	0.0061507954401327
TMEM50A	91.8747663806019	90.9537060730613	-0.0145362520621658	0.444298454144378
RHCE	1.74799990167805	1.78636738807796	0.0313237149841415	0.867777873750626
TMEM57	33.9650311975205	31.7601270999452	-0.0968334933569491	0.134901910840068
LDLRAP1	73.7802489828625	49.2572257466841	-0.58289928262767	0.00772256692375977
SEPN1	2.20622382952012	1.74393607450352	-0.339232007231259	0.0178657858336511
MTFR1L	15.5630573130459	13.6571202515361	-0.188472192846289	0.031950581364481
AUNIP	14.8409676149919	21.1261995748095	0.509448104761796	9.82808574297635e-05
PAQR7	3.01895402327168	2.01759109100937	-0.581414975355057	0.0268525245992791
STMN1	149.819771427469	142.204147157089	-0.0752644865838054	0.383980183682831
PAFAH2	7.35327562788333	7.75328976152372	0.0764215198973349	0.458662288943694
PDIK1L	9.50885066196139	10.8583467613053	0.191461584489654	0.091421750292897
ZNF593	169.857494103731	192.619312275737	0.181427485760538	0.0932101642370585
CEP85	37.1310186257761	39.1380382779326	0.0759465517475713	0.428223317722394
SH3BGRL3	114.351284896397	109.726765482036	-0.0595570934711784	0.358142051768887
UBXN11	45.5272008226385	43.6708566429634	-0.0600579288113872	0.478313811835658
DHDDS	31.977347581118	38.529253793123	0.268903968354396	0.0443659174759481
LOC101928324	1.04760038047988	0.362357431990242	-1.53160309920573	0.0184696650692782
HMGN2	612.954664479987	685.113821173865	0.160563316823801	0.00239350411215106
RPS6KA1	41.7844375747622	33.6360051313222	-0.312959346791394	0.00243298033481722
ARID1A	54.7472506242154	46.7925192779054	-0.226508610684459	0.238499416812807
PIGV	15.1851854230156	11.0406711965572	-0.459836644373338	0.0011279545856965
ZDHHC18	30.6984306536739	32.4493081193396	0.0800228126533902	0.295768900134956
SFN	34.8738246480779	27.2640282938263	-0.355145856769939	0.0213537831250555
GPN2	60.3322883232173	63.0051266918632	0.0625389217755014	0.355423458939211
GPATCH3	22.9639587861684	29.8236938409579	0.377087583512322	0.0224976258311425
NUDC	292.565995247277	315.242297339441	0.107699024307852	0.433774021557113
KDF1	7.25664995295269	8.24127516863672	0.183563903364796	0.111425549457977
TRNP1	3.84683369533115	3.70035800912425	-0.0560066029683975	0.789939754742439
SLC9A1	10.4921025156073	16.5492862331078	0.657465186287698	0.0316601190561125
WDTC1	35.2650073255003	28.3576357545095	-0.314500082824037	0.053938502041276
TMEM222	54.2942530492053	77.942442441016	0.521609641796464	0.0138772913953043
ACTG1P20	2.56056036728054	1.96662863579515	-0.38073501715502	0.148483326395674
SYTL1	38.7339822711033	27.1911263044053	-0.510463922027116	0.00268446811666747
MAP3K6	5.88294062188859	4.05831694379678	-0.53565593466003	0.0163005046183497
GPR3	4.89101303184804	2.58034495964903	-0.922569359952836	0.0022930846724049
WASF2	80.6553395239447	72.6134538641888	-0.151533169079036	0.172320722406952
AHDC1	3.04825867135682	2.70945020487031	-0.169985200230112	0.396739734455217
IFI6	46.070742461882	45.602559427369	-0.0147360507514752	0.842309279307667
FAM76A	6.75577179877681	9.06626253403609	0.424387341718565	0.00161592545079048
STX12	15.9449419802802	16.4035245472116	0.0409069851769354	0.420935458108715
PPP1R8	67.8548709951266	84.8024738710775	0.321653967997351	0.000954727164008078
THEMIS2	14.423381691767	9.30593929479001	-0.632185775946006	0.00152822688562171
RPA2	67.9809002041163	78.1350085323807	0.200839629156987	0.00604926848998329
SMPDL3B	31.9161002990962	28.3933055436817	-0.168733568035029	0.00739911518894169
XKR8	5.64152916532081	8.19371778366375	0.538431937410629	0.00368844490600819
EYA3	21.2972568479858	23.3031414403138	0.129856835359491	0.219925568265373
DNAJC8	187.939729743299	198.100580799258	0.0759630307479864	0.22830112319368
ATPIF1	186.502983365482	183.798621041874	-0.021072765730601	0.646093753868277
SESN2	25.5804512573062	19.8026657218539	-0.369347063856816	0.00974699296076039
MED18	18.1895698744106	27.6544961909015	0.604402631067256	0.0142108750955308
PHACTR4	21.2740815310696	18.6198543549137	-0.192255059443849	0.0168998340510427
SNHG3	209.8498833399	200.759523361312	-0.063889235198174	0.0421390833728703
RCC1	136.517670788435	145.988826707524	0.0967702512377046	0.140454065755219
SNORA73B	124.234874571221	168.246147765623	0.437503256363451	0.0163850097028762
TRNAU1AP	20.5704731931179	22.7669439741348	0.146365669016158	0.097307292136904
SNHG12	187.765572453201	197.125236521284	0.0701799225368845	0.247658361961928
SNORD99	44.9393979294225	54.580912296792	0.2804157125479	0.124583101809834
SNORA61	102.395611055965	103.220354691967	0.0115736142425742	0.888515357493107
SNORA44	51.6531877243291	51.694446634059	0.00115191853188868	0.98853763380381
SNORA16A	59.053690506721	62.7541677438959	0.0876840547763578	0.593524591166769
TAF12	32.1723587556481	40.1620811357389	0.32001231659714	0.0245977067266405
RNU11	4.55527187472226	3.16275058374079	-0.526357373122228	0.51536299155455
GMEB1	14.6006852864402	18.5995977205843	0.349235334585025	0.0148595642732037
YTHDF2	98.2653793113086	118.974937636777	0.275902574907194	0.0233658513686026
EPB41	55.0159103052463	42.0980117639807	-0.386096800388386	0.024439013089015
SRSF4	113.895664036815	146.304264425116	0.361258995997637	0.0594116316378965
MECR	37.6487384292906	40.5310012170513	0.106424291526727	0.00292338231991203
PTPRU	1.5814832521209	1.32128335124576	-0.259338389888646	0.0607459138086897
MATN1-AS1	2.68363132605574	2.13576982432926	-0.329430315873891	0.0568272205385957
LAPTM5	415.339811353459	357.448055131551	-0.216558561703999	0.00955641349008531
SDC3	1.28019036673038	0.835553335785403	-0.615554529926021	0.0756112014110261
PUM1	49.5040888017169	42.3723852925224	-0.224423344414288	0.0780110317611355
SNRNP40	93.7710843374076	112.961042905769	0.268610292710466	0.0281796112338761
ZCCHC17	43.6045761729745	50.0714352350967	0.1995082594837	0.00769270781489196
SERINC2	10.0892258230691	8.74761605258753	-0.205853671716169	0.122839272821153
PEF1	81.0805101706232	77.5792406467133	-0.0636845117884691	0.159779810962866
COL16A1	2.76782122278603	2.48837496075526	-0.153546866076986	0.289556014058008
ADGRB2	3.02291987904355	1.63367140581712	-0.887824910397014	0.00203715798152099
PTP4A2	139.315864622318	120.766029783987	-0.206144857721374	0.0323044751376534
KHDRBS1	188.527052742852	158.02776580415	-0.254593493116263	0.00566832798354264
TMEM39B	37.9511940559524	38.6463277719444	0.0261860559893579	0.643699085158889
KPNA6	32.5977700210672	31.3711924545416	-0.0553329058961132	0.466657451930568
TXLNA	86.4875731302144	95.8412496324983	0.148153863300473	0.21646147183355
CCDC28B	11.6436251466193	9.8067132667031	-0.247698698021877	0.04659955504182
IQCC	10.4999234003073	13.5762187681066	0.370702914774498	0.0187972681140097
TMEM234	10.5630358388515	12.8077349023813	0.277990824123671	0.0880132181254699
EIF3I	630.85239085699	601.623198552957	-0.0684422793285611	0.0361633957662364
MTMR9LP	2.07886086207544	1.10554399569793	-0.9110367629145	0.000542095548342322
FAM167B	0.348080174826921	0.164808282864117	-1.07863089590712	0.121767906892831
HDAC1	140.402173407898	139.183890394788	-0.0125730300128893	0.785748310073224
MARCKSL1	96.912806931086	104.630716697362	0.110547215238271	0.0885908840450083
FAM229A	24.1881589255779	21.9742202888754	-0.138488988061238	0.0793882214988427
BSDC1	31.8837131624137	29.9370334852709	-0.0908883854853865	0.446219148635479
ZBTB8A	1.3345785498777	1.50800911793154	0.17626093033704	0.0537724821601851
ZBTB8OS	51.3448509082064	54.5610455435339	0.0876516868611696	0.530874365346183
RBBP4	101.15798021841	97.8169873370994	-0.0484531997323359	0.300248415762461
SYNC	2.86711708996226	3.43064711947649	0.258879912278265	0.253258618593918
KIAA1522	34.0889650301567	15.2870339201519	-1.15699628498947	0.00490671213639038
YARS	214.447556609985	205.105152775377	-0.0642611416428289	0.13036561839405
S100PBP	18.2158309439541	9.99676202470316	-0.865660024135278	0.000712534985130692
TMEM54	1.92985075158422	1.84383445815383	-0.0657801438870574	0.757712234470083
RNF19B	34.3379507269792	30.5434672400802	-0.168940098929951	0.0667751027260776
AK2	140.353380757871	140.020642398236	-0.00342428447058278	0.891545483482329
TRIM62	5.43516853667886	7.5828279160768	0.480411211091401	0.0446462883749718
ZNF362	2.96545305581239	2.61144044227762	-0.183406732275186	0.507732781648844
PHC2	25.1438672818728	29.1341907711287	0.212506676843409	0.0384125779829359
LOC101929464	1.25695328001994	0.979515643379744	-0.359790588509804	0.517265621653611
ZSCAN20	0.898418789391949	1.00478855606775	0.161431932546065	0.15666343920501
SMIM12	21.1042651752003	23.9457878576867	0.182237306221297	0.000469602327492974
LOC653160	0.538372935906934	0.75653998327786	0.490810443894261	0.398548410043328
ZMYM6NB	6.03600635809355	5.63105985767167	-0.100187838851037	0.327375501930688
ZMYM6	6.85587016609088	7.04217843896047	0.0386819950512674	0.7543702583764
ZMYM1	0.223891798679391	0.184786063993282	-0.276945725027228	0.260569749163445
SFPQ	402.931982874684	432.840915913439	0.103300557296448	0.0786051489000509
ZMYM4	16.9236335409757	11.4838505814463	-0.559432886880038	0.0079138900876845
KIAA0319L	24.6365162180673	20.3117273121316	-0.278485331082529	0.00959589169783671
NCDN	56.5305960977759	66.7670906301698	0.240105266447173	0.142995399158402
PSMB2	105.898875427914	108.259737060581	0.0318095201781324	0.540455924197705
C1orf216	12.1468360749616	12.5875694971505	0.0514191641125592	0.463935892719354
CLSPN	15.9108093324709	23.9576898615675	0.590481579006516	0.00777269388143767
AGO4	1.67134255557738	1.0760209571786	-0.635301279176586	0.00432397086527171
AGO1	10.6278888497493	9.5763504083423	-0.150307196770985	0.31604925108261
