KB528_1_MM1S	KB528_24_MM1S	LOG2_FOLD_CHANGE	P_VALUE
LOC100506730	2.50451897066036	3.11607135641122	0.315194731307642	0.0871451335848791
AKR7A2	45.4850010544188	58.660789695886	0.367005606302275	0.0525607742271424
PQLC2	10.1053699189624	17.5649809404036	0.797579876871574	0.000966878695588618
CAPZB	121.934375081923	163.184641727953	0.420400383023261	0.00154689718010669
MINOS1	46.4671315545902	34.3472755520872	-0.436014921034022	0.234909014237874
RPS14P3	1.84229231561076	1.7808778474187	-0.0489134276780271	0.907378606787926
TMCO4	14.7207244828914	29.8088607293153	1.01789256212113	0.0488300691133055
OTUD3	3.79796388659007	2.79526271080508	-0.442242307386208	0.364006315295304
MUL1	42.0703561580531	59.7787062565853	0.506827642556385	0.064082993495563
PINK1	17.7262589983143	105.37690321406	2.57159868506218	1.34744376944708e-05
PINK1-AS	4.46128928632445	4.17982455790867	-0.0940183122320678	0.787626087151429
DDOST	341.570221145924	398.355853829726	0.221875572375596	0.282721956787517
HP1BP3	85.7776804302789	155.589272021676	0.85906838025731	0.0516865493250697
EIF4G3	8.29976254063266	20.6191251641413	1.31284115669837	0.0233602486986022
ECE1	28.0089555230618	67.257937244289	1.26381634792273	0.0115049295914386
LOC100506801	1.07814695028444	2.70864822739225	1.32901921335956	0.000475829365014413
NBPF3	3.76572490466854	9.74073149325009	1.37110250605604	0.0138291284397015
USP48	40.2352796198313	47.1175090689376	0.227802212245259	0.427833923172055
HSPG2	1.78408826943415	0.324607008006152	-2.45842094374032	0.119723642677672
LOC101928043	1.89419222484847	1.71052644404083	-0.147142336865434	0.71430439493287
LINC00339	13.854795742689	24.6047132964203	0.828549263995008	0.00123888863473367
CDC42	122.78165853095	154.988872500262	0.336069577275959	0.0557091180047249
ZBTB40	8.49428783121671	24.0396135565652	1.50084880377998	0.0242582414469144
KDM1A	33.6524769615999	43.383892298327	0.366446796870782	0.203704778096026
LUZP1	3.76033477644625	5.16663540817818	0.458363972893749	0.248477282751669
LINC01355	0.796405227346915	1.53961387682845	0.950993984013979	0.0161199928170146
HNRNPR	57.9225842001246	40.5802102554656	-0.51334962924748	0.201688566079731
ZNF436	2.53532697934682	4.98378008495952	0.975068586586915	0.0437530398733089
ZNF436-AS1	0.784612140583529	2.71612943619772	1.79150066831278	0.00758331048203354
E2F2	67.0159030697504	24.7743033247386	-1.43565900382432	0.081632518692743
ID3	13.1674919201137	31.2237145612195	1.24566160500054	0.000222284321446797
MDS2	2.98119620738426	4.33180017777933	0.539075364791781	0.0185539141663896
RPL11	3017.71603223305	3473.37333578123	0.202880432914727	0.256896793595924
TCEB3	29.3427902417886	40.3530268413707	0.459670827547166	0.163441633187807
TCEB3-AS1	7.78725988175079	16.2421465358626	1.06055463058322	0.00224798593839899
PITHD1	79.1120123806229	60.0608199477327	-0.397472599736463	0.00226686432875378
LYPLA2	100.103110362711	132.891515139355	0.408762192629203	0.0146305361850918
GALE	26.1535258962525	23.6044621789069	-0.147945845081691	0.139829306268841
HMGCL	19.6301593414933	84.8269824442992	2.11145135829111	0.000108746772674052
FUCA1	33.6454650201304	88.6720096562877	1.39806671200457	0.000291415260379146
PNRC2	87.0025819851684	145.917899185814	0.746026742217953	0.00362882446322375
SRSF10	20.7209266097605	13.9403842429478	-0.57181819250918	0.107460742583408
IL22RA1	6.4336782299648	9.47954862338646	0.559174581900998	0.126662357916274
IFNLR1	8.4879787233425	45.030867669257	2.40742133126696	0.000641303164428738
LOC284632	0.0604782713790491	2.22135202800192	5.19887732708099	0.00919721452573571
GRHL3	9.46760281791342	80.9054965438626	3.09516663061814	2.86967083106804e-05
STPG1	2.8834794761985	12.583338029344	2.12563202327612	0.000780812605270887
NIPAL3	23.3394465281376	41.6119527552452	0.834227643034382	0.0416324342508469
RCAN3AS	1.18399943776681	4.26800924645676	1.84989490581209	0.0546823069940698
RCAN3	7.93846857903989	21.7618735217677	1.4548701393153	0.00233546158614837
SRRM1	66.3886380360604	61.3364670077381	-0.114191285765415	0.271223047309291
CLIC4	63.2561325960393	70.003983563835	0.146231666780225	0.677251299528717
RUNX3	52.2173894456737	48.3588557335529	-0.110750225444003	0.413652388471223
SYF2	72.5832851970142	118.778049132892	0.710558981098795	0.0124370748656115
RSRP1	96.1141099022051	288.358482514754	1.5850433175874	0.000152261149341494
TMEM50A	96.4321342961693	137.935987724188	0.516413023264055	0.0046967033149189
TMEM57	20.8387129650392	26.8934108310684	0.367986563569483	0.197915973816609
LDLRAP1	136.831789347439	104.622784615433	-0.387206368184639	0.141769592697535
MAN1C1	9.21589801051454	2.66814636825596	-1.78828693944811	0.0415579766147144
SEPN1	9.95798204900162	28.882992128026	1.53629488587324	0.0124976026814252
MTFR1L	24.6830617773072	54.3879001141656	1.13976436248527	0.000354192637802364
AUNIP	8.53930513185027	1.85148481692043	-2.20543595956691	0.00586371792716487
STMN1	283.07054935167	181.299914653947	-0.642783413177843	0.0620531288760445
PAFAH2	4.35257750979195	10.3080631803314	1.24383139049481	0.000879509211044168
PDIK1L	8.09892568143169	8.16900217494497	0.0124293193207123	0.961796750028631
ZNF593	126.862743331151	89.7258987525046	-0.499672070849523	0.267738646013375
CNKSR1	17.400430374243	37.4101313948825	1.1043060435766	0.00903218527864627
CEP85	19.5725168278852	12.4099971312373	-0.657326501930367	0.27890088133971
SH3BGRL3	240.510704661981	315.016575128325	0.38932663347772	0.0336346754636588
UBXN11	32.3485631066606	31.5670252691669	-0.0352833163266012	0.740994269066996
CD52	18.4638893364596	15.9580253767967	-0.210424336725965	0.340050904192714
DHDDS	25.1526163500298	31.3650824321416	0.31845087873916	0.301839138938266
LOC101928324	0.36837763692039	1.06653186287185	1.5336696795542	0.0207322172070383
HMGN2	710.505765825501	761.260778844989	0.0995443934433943	0.166035051384662
RPS6KA1	49.6085516635154	107.16157868825	1.11112699697032	0.017676078835975
ARID1A	36.9274272794361	43.6880083478211	0.242544583591668	0.519496430292688
PIGV	5.65388030731383	17.901530427574	1.6627696840945	0.0015779506895479
ZDHHC18	47.8333417297459	54.773562577816	0.195463134767076	0.393651454677228
SFN	13.0562458257397	3.6069227811518	-1.85589968342792	0.020493339980318
GPN2	30.3157853596148	52.2316742368583	0.784855751347439	0.0051534445240144
GPATCH3	28.8730943378047	35.5898795015843	0.301741318351014	0.0241114027239319
NUDC	148.121619850777	117.917011601552	-0.329010364500186	0.0117936862534703
KDF1	14.5146352998078	30.3755476626964	1.0654020976231	0.00061312559826542
SLC9A1	11.1754709189563	19.0520464746978	0.76961034719171	0.0981985204635855
WDTC1	25.6554676901831	90.2209851354358	1.81419671353635	0.00132180188915205
TMEM222	77.9784160523305	69.4597262822071	-0.166898124537392	0.0381822379662008
ACTG1P20	1.502840271694	1.30649509750814	-0.201989970489632	0.779822025756436
SYTL1	6.82196706376156	9.95971919088247	0.545917277145571	0.0182994070287968
MAP3K6	1.7527516417063	2.71449042797596	0.631059810409232	0.149709796328246
GPR3	1.29910338389979	0.190788535179974	-2.76746986144888	0.0118754735782261
WASF2	51.4272845997711	84.064228874159	0.708958053194072	0.0659991480739106
AHDC1	0.941188174762938	1.75527925109277	0.899145470658101	0.0941869544142549
IFI6	16.6207937473827	74.3849975881688	2.16202239778444	0.000554295803854638
FAM76A	5.82260067929371	9.89521821436766	0.765067842199355	0.0112157752929022
STX12	10.8640915826308	25.2826448028421	1.2185798444576	0.00372686925094247
PPP1R8	48.9646632370691	49.086705911941	0.00359139202781694	0.986095337547108
THEMIS2	1.22278518065794	2.8737668855434	1.23277206494722	0.0186022454892496
RPA2	68.5774303760258	38.0083061613728	-0.851419113934983	0.030181133991277
SMPDL3B	3.66763509128482	8.15011174391734	1.15196973370225	0.01529795003066
XKR8	11.3129822680179	20.4627327126529	0.855019528824768	0.00220654729349937
EYA3	12.4167434912897	13.601466792018	0.131475390047356	0.660899559736416
DNAJC8	175.9456417981	189.40180868301	0.10632032907402	0.389278532688537
ATPIF1	151.881880428466	241.876197504451	0.671319037923998	0.0230448777967963
SESN2	23.0174193425083	25.3433447685656	0.138880850261154	0.589450971301204
MED18	18.9336927387114	36.1617628575281	0.933509194752303	0.00294831596279956
PHACTR4	9.2063731155578	14.2804119157376	0.633332775876515	0.0208793338657733
SNHG3	131.417447907063	55.1690119893977	-1.25222678186003	0.0175498142752018
RCC1	81.6475721267459	35.7878114571529	-1.18994166554043	0.0604335826762477
SNORA73B	96.2568240312477	27.1624295451173	-1.8252762954449	0.0519971168436228
TRNAU1AP	40.9261122927406	51.9282034621712	0.343496687087337	0.00620616562568032
SNHG12	205.698895811239	104.812745831498	-0.972719881975838	0.00356664122329474
SNORD99	70.2966717370451	30.1304726684813	-1.22223307991244	0.00381886124127446
SNORA61	157.908084021251	54.9011345006706	-1.52417716397973	0.0137541437363521
SNORA44	55.2348654898187	61.6741981762435	0.159087838119147	0.655212691121296
SNORA16A	71.6936309274482	37.8796559659718	-0.920421731517302	0.160219695241989
TAF12	24.8799642469445	44.5801389109811	0.841416699733214	0.00259775409860802
GMEB1	14.4085123617629	16.0581279319994	0.156382323231779	0.623537791938223
YTHDF2	85.4335283180034	80.1615221069864	-0.0918924627710373	0.70458982558867
EPB41	35.2983002332049	46.2756536423811	0.390654655145562	0.34680432856364
SRSF4	108.293340394815	102.533385885015	-0.0788507837207908	0.695374907041446
MECR	27.0525126519873	21.0690190685044	-0.360639451854213	0.00933362000009746
PTPRU	0.942321764164464	3.16135761904359	1.74625257484416	0.000338986861394214
MATN1-AS1	1.09807087905779	2.94602686683789	1.42379940590717	0.00734043825491911
LAPTM5	1011.00508963409	1788.24713626692	0.822755871047394	0.0193157770799541
SDC3	0.609407749674046	1.06993255615	0.812040106714873	0.0834308924867515
PUM1	22.4212651398735	35.2433505888503	0.652483402145803	0.110052053493155
SNRNP40	77.8311998440694	52.6183104824134	-0.564783671994663	0.00583515958757565
ZCCHC17	34.3680711833462	38.9043417503529	0.178862283362817	0.171331227375909
SERINC2	3.06833856680898	31.7232937158133	3.37001298198586	8.51410430578958e-05
TINAGL1	0.750523677459406	2.08196222439395	1.47197440057963	0.00942276597369348
PEF1	45.1509395550908	71.4917871893995	0.663021508598381	0.000878758575250448
ADGRB2	3.91410879195495	2.66939243100605	-0.55217244234464	0.242717346806327
PTP4A2	77.5695601579353	65.3461536731471	-0.247388300830018	0.103290841983544
KHDRBS1	107.704264160631	119.972090259417	0.155623453801541	0.44087672528176
TMEM39B	35.6170237122949	32.7087449032463	-0.122890563115154	0.122953527517748
KPNA6	18.8268966518577	27.2960639573063	0.535897720508197	0.0586648551349683
TXLNA	57.5694192206212	53.451319906696	-0.107077084190386	0.743128386141457
CCDC28B	0.816324850303954	0.775960661199941	-0.0731598619451387	0.829395856480305
IQCC	5.83768575949549	5.64141410221464	-0.0493397128010567	0.769153409061216
TMEM234	9.96344771672105	32.3663528021234	1.69977784585531	0.000168129743463804
EIF3I	335.454607942626	310.453785181094	-0.111739039540146	0.179836227167747
FAM167B	0.477166761980126	1.71085436727775	1.84215150101291	0.00313984703854299
HDAC1	99.6802736358829	165.839741340606	0.734409837523937	0.011360627757194
MARCKSL1	75.2879445749594	32.1681647025842	-1.22678524500153	0.0137660856774281
FAM229A	16.903886767728	35.8776165000916	1.08572904079394	0.0127449237510196
BSDC1	35.9368057485137	76.5229197944608	1.09042974168467	0.0169857532533002
ZBTB8A	3.01293592094993	2.90458037694094	-0.0528402366947415	0.797530077565983
ZBTB8OS	73.964032622744	60.2092457527588	-0.296838839892634	0.0802256944306903
RBBP4	64.9906724246603	46.0454599045757	-0.497173761686387	0.121905049684961
KIAA1522	12.0226939622099	17.2842304429516	0.523696169568331	0.163010219774397
YARS	143.986751918987	96.2476801899208	-0.581112403142394	0.0952378023875497
S100PBP	18.9232613707115	21.2328001182087	0.166133887572547	0.558957031353271
TMEM54	21.3892802769826	43.6149015972975	1.02793319631224	0.00150637801468666
RNF19B	17.3470048091696	25.2859154038008	0.543647424191157	0.0939247088815504
AK2	72.8507461260787	43.5300684789919	-0.742931458532827	0.0463673181945445
AZIN2	0.572180781264817	5.21672763078915	3.18860216563429	0.00126839287255605
TRIM62	4.60211182315015	14.6712615043254	1.67262498204546	0.00500310823409222
ZNF362	4.66152001919201	18.6309286950559	1.99882722218426	0.00212760229372744
PHC2	28.1852582878062	39.4781993438841	0.486115399648235	0.0148985296533844
ZSCAN20	1.9020598965131	3.70643996623986	0.962471466159296	0.107915079382974
SMIM12	23.4242094763477	22.4534153957286	-0.0610654499901607	0.581669382769185
LOC653160	0.721452811244039	4.13378595636561	2.51848675009828	0.00136174022111438
ZMYM6NB	11.0090678852398	49.9411722563865	2.18153736157561	2.0648579660065e-05
ZMYM6	8.69321531673951	15.7832029113068	0.860428220169783	0.0572717013412399
ZMYM1	1.23400668210849	5.58193106937598	2.17741410218099	0.000575696057180304
SFPQ	243.275559453784	174.15741924054	-0.482199453830578	0.132759498815906
ZMYM4	8.59973489938243	23.4378320120803	1.44647503512598	0.0112293713280865
KIAA0319L	17.1977721317571	63.5570891820407	1.88583136842096	0.00283728026961591
NCDN	31.6355675463721	45.1467907417852	0.513075959189286	0.211310354235543
TFAP2E	0.411009824143431	1.52913315014493	1.89546925228182	0.0165033909593688
PSMB2	115.643793102541	58.4517433242865	-0.984369876011391	0.00468040727804928
C1orf216	16.0868873467357	24.5921449428604	0.612312367348635	0.0452219956493193
CLSPN	22.0177897789084	5.11165933408911	-2.1068060571382	0.00594307840682498
AGO4	2.53906065283571	18.3251732678635	2.85146007589942	0.000161990051170219
AGO1	5.43233980070265	11.4125797778046	1.07097931499567	0.0562984722293383
AGO3	3.11778424835245	4.99283653915337	0.679338578400303	0.128530359656601
ADPRHL2	68.4704223135499	61.2032651844966	-0.161872288224483	0.0810322499406762
TRAPPC3	65.5668843778342	97.9350257873578	0.578857579882357	0.000848004480790012
MAP7D1	77.3878820610664	122.349133158268	0.660824298151397	0.072110790661926
THRAP3	78.1026965457377	96.3343372094341	0.302677761736098	0.310954811029765
SH3D21	2.32516695810004	5.81177999815503	1.32164577921096	0.000859369812331646
EVA1B	5.22448530898766	68.7601160155412	3.71821115703393	1.62149318056825e-05
STK40	40.9951574503252	54.3354362474359	0.406439893965447	0.218330251873112
LSM10	100.653134792923	101.566193400689	0.0130281718271749	0.935478154864878
OSCP1	1.3030731886234	6.95233184522696	2.41557882896497	0.00011534225516796
MRPS15	209.576506099303	187.384180764884	-0.161477833447694	0.227761247879193
LINC01137	2.35314083433552	4.52954706494713	0.944779126496288	0.0365307364812303
ZC3H12A	11.0115497099584	18.366154560821	0.738032070971793	0.0308560268083509
MEAF6	15.2819665701523	30.588693592118	1.00116828286542	0.000138401167784552
MIR5581	2.52454135847995	12.2690807959095	2.28093394805095	0.0010266145435144
SNIP1	15.2501194342405	13.5580004279846	-0.169676120020422	0.398032998193667
GNL2	102.655660178481	59.7140818907237	-0.781670080395711	0.135720291200216
C1orf109	22.1774224203533	17.817748517563	-0.315776650582358	0.260336790426192
CDCA8	68.1832465156355	69.0822979506325	0.0188987790013691	0.925912814868165
EPHA10	1.5002771136646	3.47008887705364	1.20974361094375	0.00390713402658534
MANEAL	46.236271975302	42.7219235056556	-0.114048474032267	0.675267549908947
YRDC	45.3185991486829	24.0386805430087	-0.914745556180509	0.000877130956184211
C1orf122	102.168838406066	89.1286903618346	-0.196993427484839	0.384481767853518
MTF1	7.97099761082401	8.67415874524716	0.121963549990641	0.723876219722407
INPP5B	11.0158728283999	21.1722547014818	0.942591105122032	0.0126419539053076
SF3A3	92.9178814826556	67.3680178670633	-0.463892408925703	0.0956855478470895
FHL3	0.78258724661076	1.05238710834238	0.427341976082249	0.121461048443873
UTP11L	53.5223423000147	30.8717889300563	-0.79385216872932	0.000262291270573853
RRAGC	33.15651370847	62.2528021071527	0.90884645639417	0.0071258924464182
AKIRIN1	45.7617119918177	73.6964463381226	0.687454028063118	0.0276323476155081
NDUFS5	477.94141174873	367.497829107315	-0.379098049218247	0.311047491330502
MACF1	14.2661161038197	20.9741249439046	0.5560180016127	0.268952045867652
KIAA0754	0.468800773605294	1.10197611525208	1.23304609901785	0.0634020363370471
