DMSO_MM1S	KB528_24_MM1S	LOG2_FOLD_CHANGE	P_VALUE
TARDBP	96.1960052389972	98.7563030669367	0.0378958463362693	0.739452972156718
SRM	474.146607383938	111.282140064013	-2.09111114353076	0.000560800655386829
EXOSC10	75.6428054046223	91.1519759811657	0.269071060894701	0.123486812811023
MTOR	17.1938541891988	26.8511492218859	0.643090859653985	0.0498846291345161
UBIAD1	32.8275146291445	19.6308036989663	-0.741786288649104	0.00198818267905693
PTCHD2	0.819543374862385	0.698454235625646	-0.230654716973759	0.307852007731075
FBXO2	3.51590752729584	9.72376356703664	1.46761768839335	0.00206048103646295
FBXO44	10.0355196720588	29.8087533870616	1.57062071645124	0.000763467747648795
FBXO6	11.0557456445359	18.7056755286862	0.758679738027377	0.0188710800116316
MAD2L2	93.5022964486061	66.7050236532864	-0.487206381539005	0.0146899377476702
AGTRAP	115.379212408084	68.3026362431117	-0.756370152850699	0.00012722084874195
C1orf167	3.49201337975602	2.58813698304037	-0.432145109438314	0.0177412039689864
MTHFR	11.8317277907459	22.1110624979949	0.902107586075603	0.00657718919455173
CLCN6	5.8192808933325	8.52404464466733	0.550697263425342	0.00734614320425668
NPPA-AS1	1.40382721555633	1.79944522762529	0.358186811253983	0.057228105064974
KIAA2013	101.049220264332	140.091196626211	0.471308109861791	0.00180201084063021
PLOD1	45.442908667529	64.418586188776	0.503421817386869	0.0170786054479296
MFN2	53.150581429162	57.7845703218188	0.120598840775569	0.488284279048927
MIIP	48.0940062767641	48.2073313642391	0.00339545890393915	0.94220919928989
TNFRSF8	2.26106359755391	0.185553097796478	-3.60709757969221	0.000761931611047628
TNFRSF1B	16.7947339015388	2.25820811536317	-2.89475858203666	0.00649611903981475
VPS13D	2.47662890570643	6.17697329277718	1.31852237940482	0.0107791091281249
PRDM2	10.4878323486528	13.1246916129784	0.323566995679653	0.144585882566019
KAZN	2.3857408814617	1.6086330516133	-0.568602090841724	0.0192534552148707
TMEM51	3.27903007919124	1.82087119465814	-0.84864026379616	0.0077824066188755
EFHD2	46.0657239371514	38.4195935948089	-0.261851427460011	0.0115037503472726
CASP9	6.42650690794912	18.688005908887	1.54000594864415	0.000268813508714445
DNAJC16	5.79407075837332	14.6090316949057	1.33421134934417	0.000507170712295104
AGMAT	20.4371603158147	6.89891089849738	-1.56675421901243	5.12755755881475e-05
DDI2	3.05666612187036	4.19586536629251	0.457009410602181	0.358957935990685
RSC1A1	4.7096573257623	4.56282603963334	-0.045694442043036	0.858330213510214
PLEKHM2	47.355476552677	102.566631555174	1.11495826423441	0.000427328815064219
SLC25A34	0.62743676052266	2.153095700233	1.77887048348106	0.0103990997850414
UQCRHL	26.0843628037854	22.0350252105617	-0.243386644009725	0.0596770705072157
FLJ37453	2.69927293558605	3.99060173639461	0.564035442964309	0.0531518330836906
SPEN	12.198258580574	11.745523926431	-0.0545641354862791	0.868225045605609
ZBTB17	20.2097342378468	37.2432687729404	0.881929351027448	9.69194313383128e-05
ARHGEF19	5.22113683355429	4.61347475085751	-0.178510207817132	0.09962557279759
RSG1	4.41949402153206	8.86242435726654	1.0038202007013	0.00229310539953225
FBXO42	9.51026244661494	15.8397098203754	0.735988846263527	0.00158875778992345
SZRD1	99.390067652511	96.7822873453255	-0.0383586499853241	0.654663748607387
NECAP2	79.5152341687959	142.590133456015	0.842570962629867	7.44345066779698e-06
CROCCP3	0.827078407480673	3.70023572138754	2.16152117046342	5.23182484865264e-05
NBPF1	2.23436692893054	11.0363585037095	2.30432619635312	0.000971200212087063
CROCCP2	58.5785370226317	122.282213750802	1.06177050757456	6.5827881124265e-05
MST1P2	3.55236104463208	19.0636500885851	2.4239742536264	0.00236486634257742
MST1L	1.10753077303947	4.4084727801961	1.99293216691352	6.75153110583025e-05
CROCC	8.075145181815	24.8043031234353	1.61903032215356	4.5249211257083e-05
ATP13A2	14.9270829298968	38.3298424871286	1.36053580986976	4.12057076573131e-05
SDHB	165.625875484744	141.286245525209	-0.229307057047454	0.0299219478809492
RCC2	117.206040658497	60.7521355515171	-0.948039898285972	0.0143035118693793
ALDH4A1	12.6976953768391	14.682871633842	0.209567481348264	0.0951953872733503
IFFO2	6.96754167716221	8.87648640897024	0.349338998731453	0.0854242646095138
UBR4	14.9057915828315	24.6328133311492	0.72470841574872	0.0801726865602186
EMC1	28.1772982229941	36.192030347306	0.361138758521445	0.0825429498385423
MRTO4	111.838991965117	35.3516584917549	-1.66157345799121	0.000113918860371485
AKR7A3	0.684285590951413	1.06865227155085	0.643122017425539	0.144902251072196
LOC100506730	2.56858607336417	3.11607135641122	0.278753851512017	0.0704300396861844
AKR7A2	44.821699151632	58.660789695886	0.388199151693631	0.0052899880580312
PQLC2	8.60400327596797	17.5649809404036	1.02962203192745	0.000431479871052644
CAPZB	125.163126980071	163.184641727953	0.382695675799252	0.00335567741704753
MINOS1	49.502181769061	34.3472755520872	-0.527296444137041	0.0105489702829193
RPS14P3	2.76661317902223	1.7808778474187	-0.635532380391028	0.0828222590511685
TMCO4	17.411162762665	29.8088607293153	0.775728684610757	0.00118274317050126
OTUD3	2.92636501526011	2.79526271080508	-0.0661258527384352	0.731547986747417
MUL1	40.2187845586115	59.7787062565853	0.57176219125055	0.00137843529045561
PINK1	19.6032117243017	105.37690321406	2.42639674281955	0.000187580803539089
PINK1-AS	4.06071780589352	4.17982455790867	0.0417076159390396	0.814170951554623
DDOST	372.375992564678	398.355853829726	0.0972977114736076	0.165479701799975
HP1BP3	97.1350825268615	155.589272021676	0.679678232277296	0.0110138168196511
EIF4G3	9.36385315531296	20.6191251641413	1.13880890752441	0.00591005378064912
ECE1	28.9002119747371	67.257937244289	1.21862445853849	0.00169376414782005
LOC100506801	1.33545793822872	2.70864822739225	1.02023850529161	0.000322246814820559
NBPF3	4.47651085781519	9.74073149325009	1.12165543193761	0.000299034235621082
USP48	45.7462144599161	47.1175090689376	0.0426109071196046	0.771368848632838
HSPG2	2.07891877994561	0.324607008006152	-2.67906734352484	0.0506257813795395
LOC101928043	1.70477243401049	1.71052644404083	0.00486123755883397	0.991427208877004
LINC00339	17.8878129664406	24.6047132964203	0.459957697061455	0.00209482401810882
CDC42	129.482169169186	154.988872500262	0.259411200417507	0.0359495632016401
ZBTB40	9.26677304515443	24.0396135565652	1.3752747606852	0.00388536637261419
KDM1A	38.9984144739523	43.383892298327	0.153744023224362	0.125606346386054
LUZP1	3.20074918115753	5.16663540817818	0.690815453229048	0.0267401482665474
LINC01355	1.58570290917871	1.53961387682845	-0.0425539193077286	0.814474559212417
HNRNPR	63.6196359010559	40.5802102554656	-0.648695775220893	0.0242382118812563
ZNF436	1.99047027863127	4.98378008495952	1.32413107967547	0.00104234462136093
ZNF436-AS1	1.01085686421077	2.71612943619772	1.42597350406143	0.00422431293060594
E2F2	95.2132183726336	24.7743033247386	-1.94231738747579	0.0110457108840345
ID3	28.2855366016087	31.2237145612195	0.142577638780385	0.0987973367021981
MDS2	4.05213243218175	4.33180017777933	0.0962853689907663	0.563481687211634
RPL11	3100.91687306778	3473.37333578123	0.163642635395079	0.131683413038037
TCEB3	28.6703606856141	40.3530268413707	0.493116838292294	0.00851055502017445
TCEB3-AS1	9.20187488973385	16.2421465358626	0.819742562812046	0.00251958297050188
PITHD1	67.7241596898067	60.0608199477327	-0.173246417176241	0.0380564634669474
LYPLA2	101.150617539623	132.891515139355	0.393743866535296	0.020901807894984
GALE	30.5508020827591	23.6044621789069	-0.372150645239432	0.0149784612347088
HMGCL	25.6338108372443	84.8269824442992	1.72647526966832	0.000807091008034714
FUCA1	37.7162683945033	88.6720096562877	1.23329182860323	0.000223653477396699
PNRC2	114.815198495228	145.917899185814	0.34584323462981	0.0131097350481757
SRSF10	19.3407702492233	13.9403842429478	-0.472374924330326	0.0266618797292104
IL22RA1	8.36870662209187	9.47954862338646	0.179813693163706	0.0933566998714526
IFNLR1	18.8594448124753	45.030867669257	1.25562706992252	0.00143193771282458
LOC284632	0.207045676174887	2.22135202800192	3.42341706189986	0.00668306208484545
GRHL3	19.3084875522092	80.9054965438626	2.06700255818649	6.87532561338054e-05
STPG1	4.74859547001322	12.583338029344	1.40594191789766	4.17727800004986e-06
NIPAL3	25.7301662721404	41.6119527552452	0.693537212390444	0.00964214596240501
RCAN3AS	1.46883233047029	4.26800924645676	1.53889358232568	0.0619201858473423
RCAN3	8.13660165103475	21.7618735217677	1.41930449977195	0.000349479229125334
SRRM1	60.1488641564994	61.3364670077381	0.0282075754981771	0.756423044684843
CLIC4	71.5600603687968	70.003983563835	-0.0317175837725703	0.846017454550714
RUNX3	50.1770566305377	48.3588557335529	-0.0532477372529587	0.348402546253561
SYF2	66.5515994855506	118.778049132892	0.835722997363841	0.00116848429855478
RSRP1	106.263012329461	288.358482514754	1.44022394631859	0.00044275834232096
TMEM50A	102.248748791229	137.935987724188	0.431915718306518	0.0145095932712118
TMEM57	21.2333480770681	26.8934108310684	0.340920867075498	0.028338585428063
LDLRAP1	157.456710535959	104.622784615433	-0.589758169909578	0.0186524510782946
MAN1C1	11.1401115749966	2.66814636825596	-2.06185396554461	0.00443352104227292
SEPN1	10.5081477461029	28.882992128026	1.45871181545164	0.00036013681409289
MTFR1L	28.1161828712156	54.3879001141656	0.951884981708301	0.00016690589587391
AUNIP	5.95295189004977	1.85148481692043	-1.68492251623548	1.27099134585252e-05
STMN1	286.89738619392	181.299914653947	-0.662156578414722	0.00097764038785649
PAFAH2	6.49906438448959	10.3080631803314	0.665469339365302	0.00106125866559883
PDIK1L	8.79668504633766	8.16900217494497	-0.106800091969111	0.469760434731699
ZNF593	119.811348150165	89.7258987525046	-0.417168187897341	0.106438935196952
CNKSR1	19.1697315085289	37.4101313948825	0.96459890230269	7.05711560957773e-05
CEP85	25.731407127627	12.4099971312373	-1.05202757135579	0.0291392950967244
SH3BGRL3	236.246835405155	315.016575128325	0.415132736297278	0.00446434637353063
UBXN11	35.2556392168098	31.5670252691669	-0.159435724073319	0.0577179817235915
CD52	20.2798344418672	15.9580253767967	-0.345763729098744	0.051684624977729
DHDDS	26.7623377571552	31.3650824321416	0.22895520976765	0.137012344934779
LOC101928324	0.370030050780443	1.06653186287185	1.52721272277947	0.0191726967845764
HMGN2	630.296262596689	761.260778844989	0.272360642417622	0.0049135334236485
RPS6KA1	56.4193575673961	107.16157868825	0.925525596480629	0.00135155752750796
ARID1A	41.2114425734455	43.6880083478211	0.0841923727088488	0.724061195398906
PIGV	7.11758551623806	17.901530427574	1.33062310398461	0.000481125333655089
ZDHHC18	49.9409460824172	54.773562577816	0.133256567104713	0.122727664994642
SFN	16.1726005151181	3.6069227811518	-2.16471123672897	0.00413410671354037
GPN2	31.7307238808339	52.2316742368583	0.719044514485808	0.00210386040980074
GPATCH3	20.8585458624833	35.5898795015843	0.770828463266246	0.00667532911868467
NUDC	161.079804520721	117.917011601552	-0.450003759156364	0.000632071282395477
KDF1	13.6599445475182	30.3755476626964	1.15295879331818	0.000375204859155525
SLC9A1	9.70266626177469	19.0520464746978	0.973492818169378	0.00646736032463255
WDTC1	28.1338460439888	90.2209851354358	1.68115624903344	6.20981718088783e-05
TMEM222	70.241245512184	69.4597262822071	-0.0161417013063842	0.754423090684813
ACTG1P20	0.695324888187667	1.30649509750814	0.909942576269547	0.0809356861336833
SYTL1	7.77394002486815	9.95971919088247	0.357459089349126	0.0377995932159797
MAP3K6	1.8869946917294	2.71449042797596	0.524591032020284	0.0349147326620768
GPR3	0.726059913485987	0.190788535179974	-1.92811412252931	0.00450036601553391
WASF2	51.4367227553012	84.064228874159	0.708693307914033	0.0196689956567434
AHDC1	0.99220591983179	1.75527925109277	0.822989100228985	0.0282903339833956
IFI6	16.5576523242295	74.3849975881688	2.16751354874636	3.88904032216657e-05
FAM76A	5.05997263503808	9.89521821436766	0.967601939999592	0.000655171483516259
STX12	12.6492629303579	25.2826448028421	0.999094069042257	0.000390861952321877
PPP1R8	50.2016437191418	49.086705911941	-0.032402247918944	0.705761379432413
THEMIS2	0.871703737726544	2.8737668855434	1.72103323714951	9.28535484319441e-05
RPA2	79.128555128822	38.0083061613728	-1.05788368116291	0.000179858459500224
SMPDL3B	4.16127854303928	8.15011174391734	0.96979297873769	0.0215554078249821
XKR8	8.68964346013033	20.4627327126529	1.23562993489946	6.73353003813581e-05
EYA3	16.1415928168818	13.601466792018	-0.247020706472049	0.236806854920296
DNAJC8	185.173214849908	189.40180868301	0.0325746787524649	0.669690076939122
ATPIF1	164.746056511017	241.876197504451	0.554024871728426	0.00154167419418699
SESN2	16.0645791201884	25.3433447685656	0.657723757526416	0.00579905006808782
MED18	22.4945990966094	36.1617628575281	0.68488635458007	0.00239094909580275
PHACTR4	9.48078313057722	14.2804119157376	0.590959455737376	0.0102350583734061
SNHG3	100.875956947013	55.1690119893977	-0.870652310628828	0.010224836195578
RCC1	93.3492922216828	35.7878114571529	-1.38317076303149	0.00602169284585777
SNORA73B	43.1488494547144	27.1624295451173	-0.667709563784582	0.106410190462295
TRNAU1AP	50.8231241431727	51.9282034621712	0.0310332521068183	0.525597657915569
SNHG12	147.872137606246	104.812745831498	-0.496536074726332	0.000808378040924994
SNORD99	47.6825453913376	30.1304726684813	-0.662237946623898	0.109004322846592
SNORA61	107.823142479899	54.9011345006706	-0.973758995176626	0.0151192359436866
SNORA44	36.3203649004727	61.6741981762435	0.763888357175209	0.001815257649532
SNORA16A	42.9915388503622	37.8796559659718	-0.182629523557511	0.203585898849701
TAF12	27.4857774332392	44.5801389109811	0.697715825540404	0.00811403490882258
GMEB1	15.0112045597926	16.0581279319994	0.097263962950881	0.524229844627144
YTHDF2	76.2947615710052	80.1615221069864	0.0713258982478312	0.566605815069536
EPB41	38.4296511862277	46.2756536423811	0.26803348669479	0.181146359733682
SRSF4	109.373376638792	102.533385885015	-0.0931678620692631	0.303863591962072
MECR	30.0372755373622	21.0690190685044	-0.511630815703994	0.00122491435907758
PTPRU	0.664436318980203	3.16135761904359	2.25034140478425	1.45497657644322e-05
MATN1-AS1	1.18339860382791	2.94602686683789	1.31583448924662	0.00977302620444715
LAPTM5	1102.50866788102	1788.24713626692	0.697756132927354	0.000701573374313553
SDC3	0.660873476138073	1.06993255615	0.695073858219326	0.0472550300638062
PUM1	23.2127529149398	35.2433505888503	0.602433458785308	0.0442417664829323
SNRNP40	84.4243812490163	52.6183104824134	-0.68209477482425	0.000400617141646003
ZCCHC17	36.5151387123428	38.9043417503529	0.0914364588811525	0.290408869876804
SERINC2	2.95966369914676	31.7232937158133	3.42203740903374	0.00053296492159247
TINAGL1	0.707077836970736	2.08196222439395	1.55800294776225	0.0079145760050257
PEF1	50.4706401740057	71.4917871893995	0.502333131929387	0.000611443887157642
ADGRB2	4.48536530049487	2.66939243100605	-0.748714073355798	0.0182030553359878
PTP4A2	82.3859157110478	65.3461536731471	-0.334295402138184	0.00538108243319912
KHDRBS1	116.515234763239	119.972090259417	0.0421802186077729	0.674369340841222
TMEM39B	40.619695605009	32.7087449032463	-0.312503026907806	0.00393820302888135
KPNA6	19.3172899617506	27.2960639573063	0.49880022063203	0.00883099045069386
TXLNA	50.8138651007562	53.451319906696	0.0730033684310732	0.624679702932581
CCDC28B	0.895817412655203	0.775960661199941	-0.207221195079862	0.668833844983749
IQCC	4.92362514025789	5.64141410221464	0.196335913828392	0.201043356148576
TMEM234	10.2964982572818	32.3663528021234	1.65234103108287	0.00252237651425631
EIF3I	343.655800864839	310.453785181094	-0.146585790333212	0.0755418450090523
FAM167B	0.774299008475389	1.71085436727775	1.14375425897442	0.00772752630799359
HDAC1	109.395970918434	165.839741340606	0.600230167115781	0.00106435792719082
MARCKSL1	67.001549740383	32.1681647025842	-1.05856083743567	0.000658429232310632
FAM229A	16.7033055512209	35.8776165000916	1.10295041172718	0.0248539768011166
BSDC1	37.409051489458	76.5229197944608	1.03250453527716	0.000369082662396071
ZBTB8A	3.31431865073033	2.90458037694094	-0.190382561851418	0.285268399745873
ZBTB8OS	79.3963309142995	60.2092457527588	-0.399087293927531	0.00171200620369936
RBBP4	70.8078825763452	46.0454599045757	-0.620851061820314	0.023506242315715
KIAA1522	12.9960418261118	17.2842304429516	0.411384079060914	0.0765282471813771
YARS	154.409656847803	96.2476801899208	-0.681939308545595	0.00635411380050797
S100PBP	29.9537654747995	21.2328001182087	-0.496442732879938	0.032969452083186
TMEM54	20.9820973771404	43.6149015972975	1.05566223733582	0.0014610759315278
RNF19B	15.3528142339765	25.2859154038008	0.719830876263835	0.000465857475767396
AK2	77.0087598871507	43.5300684789919	-0.823010274646971	0.00170480382735846
AZIN2	0.647043100789688	5.21672763078915	3.01121138992378	0.0012624150961169
TRIM62	4.16345284908458	14.6712615043254	1.81714053536527	8.69601308889125e-05
ZNF362	4.3268039792162	18.6309286950559	2.10632592228134	4.75439737429298e-06
PHC2	25.483742296423	39.4781993438841	0.63147903452766	0.000753931174718889
ZSCAN20	1.60652708141004	3.70643996623986	1.20608884334168	0.0394132309395821
SMIM12	21.837379376577	22.4534153957286	0.0401351763020547	0.599700415795568
LOC653160	0.808140190373697	4.13378595636561	2.35478620106995	0.00429409292042768
ZMYM6NB	12.9730343377131	49.9411722563865	1.94471372636565	0.000173236680953914
ZMYM6	9.70365429339387	15.7832029113068	0.701789945131208	0.00582065840537764
ZMYM1	1.75864127510996	5.58193106937598	1.66630307469254	5.52555012879203e-05
SFPQ	226.607126054851	174.15741924054	-0.379801295767745	0.0346570298951047
ZMYM4	10.4784733369691	23.4378320120803	1.16141058887471	0.00194168452022236
KIAA0319L	20.0374668753254	63.5570891820407	1.66535291755265	0.000810507141747783
NCDN	29.7047633113628	45.1467907417852	0.60392914428272	0.00711438004960951
TFAP2E	0.313740308040814	1.52913315014493	2.28507123804693	0.00767398193538652
PSMB2	113.613244487471	58.4517433242865	-0.958813068202497	0.000513823713302865
C1orf216	17.0804829107495	24.5921449428604	0.52584880885401	0.000899155462570516
CLSPN	18.1539284915535	5.11165933408911	-1.82841818336964	6.22884743198039e-05
AGO4	2.79993722415555	18.3251732678635	2.71036045259133	1.04146597590686e-05
AGO1	5.49856283764251	11.4125797778046	1.05349845013964	0.00832279531505822
AGO3	3.34325636995247	4.99283653915337	0.578605685980979	0.048837872628566
ADPRHL2	57.2871255934236	61.2032651844966	0.095397670791284	0.163926342621322
TRAPPC3	71.5707857889427	97.9350257873578	0.452454102702784	0.00270098604335174
MAP7D1	86.1140814383727	122.349133158268	0.506682807394734	0.00861491916006117
THRAP3	81.1858573515329	96.3343372094341	0.246821690395451	0.168410082211944
SH3D21	1.7981859603664	5.81177999815503	1.69243786590022	3.96209591672531e-05
EVA1B	5.44261471877377	68.7601160155412	3.65920016220806	4.07454784447672e-05
STK40	46.4954348666359	54.3354362474359	0.224804322714769	0.0686362190278456
LSM10	106.215012747376	101.566193400689	-0.0645674185622273	0.528623950887093
OSCP1	0.896844827308482	6.95233184522696	2.95456665000534	9.86159734960413e-05
MRPS15	223.844101650075	187.384180764884	-0.256495139554273	0.0365922607541793
LINC01137	3.62538526064861	4.52954706494713	0.321232479362063	0.205526966570172
ZC3H12A	34.3342606130029	18.366154560821	-0.902599303781376	0.00780473621737385
MEAF6	16.8911626251083	30.588693592118	0.856729859565916	0.000210547882137669
MIR5581	3.12495636660897	12.2690807959095	1.9731192149511	0.00220483337691954
SNIP1	11.1462476206825	13.5580004279846	0.282586312208694	0.0534676925373535
GNL2	111.38382704911	59.7140818907237	-0.89939667244599	0.0121984338527502
C1orf109	29.0784078723924	17.817748517563	-0.7066332327984	0.029089339102957
CDCA8	89.4500586010904	69.0822979506325	-0.372766354013286	0.00844539826481462
EPHA10	1.6682425361362	3.47008887705364	1.05664356493408	0.00130185677461987
MANEAL	45.0568325079359	42.7219235056556	-0.0767692916021949	0.426198730331363
YRDC	37.2469194939337	24.0386805430087	-0.631763402168246	0.00791293819358034
C1orf122	88.2982049942471	89.1286903618346	0.0135057976312522	0.884482760011206
MTF1	6.52999700915395	8.67415874524716	0.409641515122275	0.0983111590003872
INPP5B	12.3272837396311	21.1722547014818	0.780319971229878	0.00171402191592125
SF3A3	94.6048944567537	67.3680178670633	-0.489850972119811	0.0104657602415233
FHL3	0.648514492882034	1.05238710834238	0.698454759794196	0.0605792883668187
UTP11L	51.4286497767079	30.8717889300563	-0.736283191894748	0.000698643458235198
RRAGC	33.2227865293945	62.2528021071527	0.905965693821523	0.000776609613613021
AKIRIN1	45.2168659155677	73.6964463381226	0.704734054805523	0.00109619805346266
