DMSO_MM1S	KB528_1_MM1S	KB528_3_MM1S	KB528_6_MM1S	KB528_24_MM1S
VWA1	0.00334942505271254	0	0.005	0	0.00947443181584626
ATAD3C	15.8190141647124	16.0476369142321	13.5320947117132	14.1970165216491	23.8994902335493
ATAD3B	60.6077750782211	60.4843013169339	62.7605698018473	40.199775371791	36.9966307671407
ATAD3A	95.8112556321698	95.9954387539297	92.1373607472559	63.3310938584982	34.9198290103943
TMEM240	0.0491649728535516	0.0850735010467229	0.0564104879293874	0.150663699101461	0.10317509293467
SSU72	210.080732156757	199.859564850511	200.699052710841	166.837499065129	256.987171728064
C1orf233	0.0138120646021851	0	0.0103294541063868	0	0
MIB2	7.3993003799346	7.51765835105188	8.27406905606413	7.61303429714388	31.3482454547009
MMP23B	0.0213684381183499	0	0.017401798087292	0	0.0697691214106635
MMP23A	0.0514722979924347	0.0224158105635361	0.0557364529088345	0	0.0951817519139526
CDK11B	29.4714281425903	27.3630838405177	34.5905559875866	42.2902067949917	43.878484219893
SLC35E2B	30.0210777201124	25.5207825458467	22.3079669819172	23.8756990557159	70.4652975442616
CDK11A	13.0824596095807	11.9206183159079	15.8013253381011	17.7200020692357	27.60577673136
SLC35E2	5.27507603987736	3.51230302026066	3.90551839997917	4.37402940016849	14.9051862805499
NADK	64.2443027133215	57.1438101685803	50.0125002122289	47.6336611393081	74.0017129016417
GNB1	137.245650367315	125.913447567162	164.997658976775	177.597748375938	217.40461592259
CALML6	0.402813506686485	0.251599505100722	0.305750049694706	0.297765133894468	0.577264694957206
TMEM52	11.3389507779352	11.4820226205605	8.25598122998386	5.76086304053213	1.35680622238106
CFAP74	0	0	0	0	0.00666666666666667
GABRD	0	0	0	0	0
PRKCZ	0.0235520499265934	0.00879451093236493	0.0140163881963249	0.0494493118053298	0.0466433828452426
FAAP20	9.55989234939809	9.22749920836839	8.14485964831281	8.59154292410251	16.0394126359846
SKI	5.80987422228172	6.31535223714503	14.9368497441141	9.58917496076621	6.57376199578907
MORN1	0.790871842386014	0.721236285367603	1.00662904694408	1.11875224498973	1.96522555094478
LOC100129534	0.0105459662082925	0.0189278007999264	0	0	0.0509529888755019
RER1	91.000919537295	84.4649616878014	94.0045029760564	100.211670492893	116.788795070685
PEX10	32.0302593870648	30.5368312670195	33.3491601815596	33.0510059099723	54.0045912194425
PLCH2	0.111354387343682	0.0833778343846179	0.0684851694283984	0.0300868462801027	0.107425816750128
PANK4	24.1600230204457	21.2193516826485	23.371453676368	30.9087014272432	27.0841280956965
HES5	0.0101442814956944	0	0	0	0.0108607951655725
LOC115110	8.34061857752574	6.30517280096235	4.53208514335534	3.00067736701882	35.6745297725743
TNFRSF14	41.9867110458425	37.1186784815334	30.7017245995105	25.6520928377938	64.482532227147
LOC100996583	0.13424182737191	0.136397375644252	0.123657476379611	0.102895938651349	0.165944624921417
FAM213B	7.53335636741404	7.05373017927414	8.45249586758171	8.91288002240413	7.17310446884747
MMEL1	0	0.00933090942823971	0	0.00430070546294063	0.0151904223016147
TTC34	0.0216059319914787	0.0081719849627771	0.0335561505813659	0.0561766689262542	0.146822457887265
ACTRT2	0	0	0	0	0
LINC00982	0	0	0	0	0.00386914197040956
PRDM16	0.00333333333333333	0.00333333333333333	0	0	0.00333333333333333
MIR4251	0	0	0	0	0
ARHGEF16	0.08497441876279	0.0472264034884182	0.0416145001485708	0.191000362954299	0.0498222131138874
MEGF6	0.00897579522725338	0.025596281274281	0.0140398978903091	0.0315139056381501	0.157295593511558
MIR551A	0	0	0	0	0
TPRG1L	42.333781857943	43.2227450330927	58.2545019078266	69.2486826076201	93.3684234586923
WRAP73	40.9036664212754	41.1872846489884	56.6011033804487	56.4064665391885	45.1823628336793
TP73	8.55356690794431	9.55486876265254	20.8476790909958	16.0621039188545	3.41256341840823
TP73-AS1	1.7603847712236	1.57544106632931	2.54967100107542	3.09738598988553	4.43531868941869
CCDC27	0.0143559993749657	0	0	0	0
SMIM1	1.81365232468584	1.49936666023612	1.62842671585285	2.11361398861107	6.62460504828204
LRRC47	56.4842057140209	54.7067508438896	77.3779294993841	64.1742589899377	77.5628798431505
CEP104	14.4910921002746	12.7651123656054	22.7714895137562	24.624706950866	28.1493689354653
DFFB	5.78711202202667	4.79800867820047	6.26090033379483	5.83762489567528	6.2820980770123
C1orf174	30.4444427772563	27.9038253698051	34.2435780318773	38.4586425088936	28.0540993939553
LINC01134	2.2618495112724	1.68261580859652	2.7708316974386	3.11657331473343	4.77773060757111
LINC01346	0	0	0	0	0
LOC284661	0	0	0	0	0
AJAP1	0	0	0	0	0
MIR4417	0	0	0	0	0
MIR4689	0.169338085973154	0	0.616520846521203	1.11164015970392	1.03848547641877
NPHP4	7.64188974599717	7.21969184655353	9.95896457208185	9.42269188661375	10.1838414030778
KCNAB2	70.8967551882241	67.1284282799334	71.1059558864085	46.2373573412651	52.9675972438012
CHD5	0.0315913829555632	0.0210955608532871	0.0210817633456708	0.0200456874340944	0.0283548580925403
RPL22	431.234565493714	419.467779474383	396.050779421795	398.325291299121	449.049256059673
LOC102724450	0.368044825005556	0.479080996810085	0.72386320025594	0.885946423994304	1.26201140822351
RNF207	0.960105920109453	0.774911373129518	0.80796168643593	1.14528297517769	5.03578031275205
ICMT	49.5060688386437	53.1266499472057	83.5337726507041	79.7565629948596	34.1297567319052
LINC00337	0.507788785452619	0.820178967197308	1.4347679255051	1.67737812877895	0.792025906025074
HES3	0	0	0	0	0.020350356508232
GPR153	0.352171203849355	0.418041350538038	0.653196423088288	0.90276568386042	0.396527413738661
ACOT7	73.122402754068	69.5294224186552	81.6034562858036	91.6868013357729	31.0486120856684
HES2	0.00699647214098304	0.00673832706782379	0.0245170892971853	0.0783220131770217	0
ESPN	0.0247867411310815	0.00794234576304309	0.0117338672865714	0	0
MIR4252	0	0	0	0	0
TNFRSF25	0.0579546738153976	0.0704948736080827	0.0536950478507103	0.0519607498046228	0.143290373328277
PLEKHG5	0.880472439226838	0.841363971636142	1.25502105793895	0.856951508186564	1.24055467399835
NOL9	9.53537910479021	10.6916448015999	13.8366415727626	10.3949967348707	8.8680229349698
TAS1R1	0.025386489281326	0	0	0.020070524972729	0.030744522777138
ZBTB48	15.5598831418727	14.7367644315632	23.787607695351	19.9672288561921	37.5465089283141
KLHL21	34.7980825626387	47.4346875933582	36.7178369987038	30.5042728707389	31.1518811400878
PHF13	16.3064590534712	16.7874954531816	24.3312154415116	25.6437646235789	16.3504350184582
THAP3	12.3473108402296	12.6818750178623	18.354368217906	19.6502253405609	22.1737157830532
DNAJC11	52.2942453652219	49.1946491827647	60.0033677938812	47.3035527428782	52.6043073045104
LOC100505887	0	0	0	0	0
CAMTA1	6.6251500271131	6.1102940324637	6.20689645697827	6.18116025719563	4.28374662917695
VAMP3	27.9926688791882	32.5475868171359	53.1099739522657	57.2759777264674	55.1523528193354
PER3	0.126163012020799	0.143734190051795	0.317641373346022	0.381591222910328	0.696181969682235
UTS2	0.0570378922639686	0.0176965325163936	0.0262967625968762	0.0204126820026571	0.096894387162463
TNFRSF9	0.00781159919268534	0.00891765863499224	0.005	0.00333333333333333	0.0154631486761189
PARK7	431.085048686142	397.652474752446	411.728851757317	437.317061297304	406.982750191267
ERRFI1	0.509941541401381	1.20959548102371	2.11807014648571	2.0215955489689	2.10170641559908
LOC102724539	0.0945755837611378	0	0.0401092035568515	0.025213428794856	0.205589171995328
SLC45A1	0	0	0	0.0123212595139969	0.0115048107591506
RERE	6.24439308403616	5.99638500981023	4.61972700658717	4.63440973073753	8.01775272766197
LOC102724552	0	0	0	0	0.0214531099454409
ENO1	825.081672406729	785.791100964397	794.724019126234	677.120501888553	295.857514972413
MIR6728	0.430904823425558	0	0.242452018294855	0	0.645405098436506
ENO1-AS1	0.82866848323449	0.548524934522286	0.694798326194679	0.937522131951877	1.71687925788073
CA6	0.010666419221181	0	0	0	0
SLC2A7	0	0	0	0	0
SLC2A5	0.108237771909658	0.102997605796668	0.0441404658613841	0.0525849147495984	0.0149471404159332
GPR157	0.0423325495990801	0.0818885620135588	0.0688779037663192	0.188872226590426	0.502906331996221
MIR34A	0.727448839353771	0.896714017971317	1.67144566771432	1.58321097466761	2.60698793275144
H6PD	1.82072034237398	1.38039795294986	2.12468006224618	2.50608848490521	8.66739123818904
SPSB1	0.726559651014524	0.81624175372027	0.890034952578634	0.772647375409178	1.41457860907445
LOC100506022	0.00972409025276522	0.0388312410205874	0.128518622320766	0.154744973822574	0.106138124247954
SLC25A33	14.152674655294	19.6310042482635	22.9978859610428	15.1375352480575	10.6972719998731
TMEM201	14.4644913781739	16.7805384430653	19.6011745948856	13.3876401840585	4.6415413455824
PIK3CD	1.68207336788503	1.10385198008448	2.3157789815812	2.86738682693471	5.03549597362868
PIK3CD-AS1	0	0	0	0	0
PIK3CD-AS2	0.0138292605776377	0.0420260059291546	0.0225242480461818	0.0294414354209997	0.0600861630371871
CLSTN1	59.5811422351545	55.1800187200864	73.8778063216812	79.3506862067644	101.655543390661
CTNNBIP1	16.4417644307369	15.9163970543709	22.4900898810022	25.816972067768	33.1188025481338
LZIC	17.6752289277281	15.8186238365705	22.4136672677756	29.4185092377956	28.0399188347024
NMNAT1	5.05061282889336	4.29160459077862	7.25537981733753	9.43195889823778	12.196935761344
MIR5697	0.151970077155395	0.171293359613809	0	0.756769807145255	1.49557818512594
RBP7	0.0476487673911076	0	0.0329438620278506	0.0240064853127694	0.154293710414945
UBE4B	27.3677075194928	22.8860571726268	32.0608533653825	40.2483266261955	35.0916975642966
KIF1B	5.41790749414435	5.24318653002389	5.99964730575621	6.92475952860671	7.64525348704491
RNU6-2	1.576206023117	1.67702325678856	1.37106241414249	1.41688326972325	1.81176861160112
PGD	164.563612066216	146.15554145355	181.339756297041	169.392253285994	91.9698190887842
APITD1-CORT	0.119875810984251	0.076382408631882	0.22511857944043	0.225055500098593	0.0673649488533345
APITD1	5.40437485628127	6.29220628640967	6.88857977532174	8.51409408183579	3.84584674523808
CORT	0.173350524088198	0.294509966408953	0.469803266918579	0.442061182388959	0.139710294681541
DFFA	19.5371580751347	17.7779967402621	19.5785155340468	21.8690160772259	27.2231639321315
PEX14	24.0269622198456	22.224821964873	32.6034575537752	33.0041891623529	37.1250257358414
CASZ1	0.0198220511257123	0.0098355469567355	0.0534813319085014	0.0953268477189213	0.228103788450756
C1orf127	0.052468947801718	0.0105072606366746	0.0143817861359229	0.0147357994881461	0.00518134332307638
TARDBP	96.1960052389972	84.1187440850181	91.3656400479049	109.493188666329	98.7563030669367
MASP2	0.00597662631964295	0.0154197294830065	0.0165287090220162	0.0155823601634513	0.0166136904264219
SRM	474.146607383938	525.105463057344	530.967145904517	393.24031198274	111.282140064013
EXOSC10	75.6428054046223	68.9579555182589	115.28851476898	130.711350899447	91.1519759811657
MTOR	17.1938541891988	16.5517369735064	27.6442568015987	30.2742298265941	26.8511492218859
MTOR-AS1	0	0	0	0	0
ANGPTL7	0	0	0	0	0.0062470257270803
UBIAD1	32.8275146291445	36.4642701326566	37.1472589750455	20.9873037541272	19.6308036989663
PTCHD2	0.819543374862385	0.808135450922746	0.875421574270733	0.704980892943702	0.698454235625646
LOC101929181	0.0921883968954747	0.0549798435261212	0.155969417035838	0.111627770552512	0
FBXO2	3.51590752729584	3.58202502532618	3.52312819751612	4.25746586079686	9.72376356703664
FBXO44	10.0355196720588	10.0091560279456	11.8578173862185	16.258581940829	29.8087533870616
FBXO6	11.0557456445359	9.62168573578668	10.8518339337508	16.6420952513974	18.7056755286862
MAD2L2	93.5022964486061	91.1003822418173	106.266660434994	132.876187871251	66.7050236532864
DRAXIN	0.0229594297642896	0.0158174973994953	0	0.00886872412851889	0.00806863446983298
AGTRAP	115.379212408084	110.004854765132	83.4332111725897	56.6853939253251	68.3026362431117
C1orf167	3.49201337975602	2.97545939105847	1.83425481433968	1.9875065454813	2.58813698304037
LOC102724659	0.0250615171101516	0.00715250645068369	0.0115515147902795	0.00668128867957907	0.015628558467425
MTHFR	11.8317277907459	9.55254921667034	9.7454197691254	9.758027087722	22.1110624979949
CLCN6	5.8192808933325	4.86748592414913	4.49219766059612	4.78806201770715	8.52404464466733
NPPA-AS1	1.40382721555633	1.17149751699804	0.712037541747644	1.00153617848769	1.79944522762529
NPPA	0.0155133859875608	0.0156450609483339	0	0	0.0333605238890533
NPPB	0	0	0	0	0
KIAA2013	101.049220264332	92.4489781890049	87.901024122237	91.4077171815611	140.091196626211
PLOD1	45.442908667529	38.9319381577043	46.3380877465559	53.3499690452171	64.418586188776
MFN2	53.150581429162	50.7851547086858	80.4262296339565	77.6148335040655	57.7845703218188
MIIP	48.0940062767641	46.7278396684369	45.9106898780699	46.6228095953613	48.2073313642391
MIR6729	0.240076481855196	0	0	0	0.229053204648246
TNFRSF8	2.26106359755391	2.04925454599663	1.65681057318443	0.757455356927519	0.185553097796478
MIR7846	0	0	0	0	0
TNFRSF1B	16.7947339015388	13.6867956940699	9.56539105219028	5.66943967559145	2.25820811536317
MIR4632	0	0	0	0	0
VPS13D	2.47662890570643	2.50600716717131	3.32864187093448	5.41444835884034	6.17697329277718
SNORA59B	0	0	0	0	0
SNORA59A	0	0	0	0	0
DHRS3	0.640112092356843	0.365812079070493	0.142278215088857	0.498831450426212	0.689902805256181
MIR6730	0	0	0	0	0
AADACL4	0.0084117026243663	0	0	0	0
AADACL3	0	0	0	0	0
C1orf158	0	0	0.0205899137674066	0	0
PRAMEF12	0	0	0	0	0
PRAMEF1	0	0	0	0	0
PRAMEF11	0.00923917780970263	0	0	0	0
HNRNPCL4	0	0	0	0	0
HNRNPCL3	0	0	0	0	0
HNRNPCL1	0.0501440854528923	0.0342586719227619	0	0.125811114488505	0.0986051873818828
PRAMEF2	0	0	0	0	0
PRAMEF4	0.0442468141000929	0	0	0.015328747355064	0.0233244927962183
PRAMEF8	0	0	0	0	0
PRAMEF7	0	0	0	0	0
PRAMEF6	0	0	0	0	0
PRAMEF9	0	0	0	0	0
LOC101929983	0	0	0	0	0
LOC391003	0	0	0	0	0
PRAMEF22	0	0	0	0	0
PRAMEF25	0	0	0	0	0
PRAMEF26	0	0	0	0	0
PRAMEF5	0	0	0	0	0
LOC649324	0	0	0	0	0
LOC645354	0	0	0	0	0
HNRNPCL2	0.0384588012755644	0	0	0	0
PRAMEF10	0	0	0	0	0
LOC645382	0	0	0	0	0
PRAMEF15	0	0	0	0	0
LOC400736	0	0	0	0	0
PRAMEF14	0	0	0	0	0
PRAMEF19	0	0	0	0	0
PRAMEF16	0	0	0	0	0
PRAMEF17	0.00419519684400789	0.00846160991125848	0	0.0149375375679519	0.0412849961899034
PRAMEF20	0	0	0	0	0.00447892577176389
LRRC38	0.0803622377135387	0.0283839613844357	0.01130934466889	0.0261648789380581	0.030232722546332
PDPN	0.0300390935100083	0.00935105884523707	0.0133248696380144	0.0344444681216959	0.0145972604470348
PRDM2	10.4878323486528	11.572282011263	18.0375042732967	15.6392502729553	13.1246916129784
KAZN	2.3857408814617	2.33830321223552	2.68572786207914	1.48690696243599	1.6086330516133
TMEM51-AS1	0.00712998948274641	0.00775993671321153	0.005	0.00666666666666667	0.0114629785468239
TMEM51	3.27903007919124	2.59835230549985	1.7483309689223	2.77179060944237	1.82087119465814
C1orf195	0	0	0	0	0
FHAD1	0.0560861032088903	0.0405184024553746	0.0485008916435562	0.0344249148920509	0.0399630235455007
EFHD2	46.0657239371514	49.1093004566785	61.7089243999626	64.8975099620674	38.4195935948089
CTRC	0.0573959520781441	0.0462553642599343	0.158427962246598	0.124103324429187	0.128329331742829
CELA2A	0	0.0315332028454986	0	0	0
CELA2B	0	0.0434264855358953	0	0.0504305500583707	0.0471287498723334
CASP9	6.42650690794912	6.91705606233307	14.4346746876633	19.075575387043	18.688005908887
DNAJC16	5.79407075837332	4.62950324236455	7.67704303085354	8.84754951906721	14.6090316949057
AGMAT	20.4371603158147	18.794633216712	15.1173252499683	10.0451061136725	6.89891089849738
DDI2	3.05666612187036	3.1725359525665	4.91107215027022	3.84981212320575	4.19586536629251
RSC1A1	4.7096573257623	4.72364275878158	5.71121213065137	4.94548399873653	4.56282603963334
PLEKHM2	47.355476552677	47.9052217344755	64.4367475332863	66.7436751301146	102.566631555174
SLC25A34	0.62743676052266	0.571097597259015	1.08283117194954	0.917522055026599	2.153095700233
TMEM82	0	0	0	0	0
FBLIM1	0.00413595847351915	0	0	0.00750090499510486	0.00375939530512528
UQCRHL	26.0843628037854	23.8177387856653	24.305197908665	23.5271524900047	22.0350252105617
FLJ37453	2.69927293558605	2.53737375696933	2.84133195529981	3.37887418472789	3.99060173639461
SPEN	12.198258580574	12.0398112340757	15.3650531544999	13.9488312201571	11.745523926431
MIR5096	0.140065062883324	0.200131249556717	0	0.0748134704466315	0.1417191612483
ZBTB17	20.2097342378468	18.0761788338856	29.7995819413906	30.1212685130249	37.2432687729404
C1orf64	0	0	0	0	0
HSPB7	0	0	0	0	0
CLCNKA	0.0123067597165518	0.0106775627605488	0.0156577726818939	0	0.00587084317907571
CLCNKB	0.00522954802968758	0	0	0	0
FAM131C	0.142202159991359	0.16196950546493	0.123815270240811	0.126301440094185	0.0255016729590756
EPHA2	0.0308988977995689	0.00365925159155634	0.00544354935122152	0.0191215065300029	0.0327435036782525
ARHGEF19	5.22113683355429	5.77644261536141	8.97313678695085	6.22089569229312	4.61347475085751
RSG1	4.41949402153206	3.84572883888092	7.34693941532844	9.35465057520029	8.86242435726654
FBXO42	9.51026244661494	8.65851288992419	16.2027288636469	14.7109218011001	15.8397098203754
SZRD1	99.390067652511	94.3957436432682	96.719598144707	87.4146516474625	96.7822873453255
SPATA21	0.00657490403641534	0.0331535534736405	0	0.0356433574087551	0.128406979731887
NECAP2	79.5152341687959	62.7055177920579	54.674910505675	73.9351616604528	142.590133456015
CROCCP3	0.827078407480673	0.898993591533197	1.38577597940675	2.01228633298661	3.70023572138754
FAM231B	0	0	0	0	0
MIR3675	0	0	0	0	0
NBPF1	2.23436692893054	2.37496717159658	6.00390536704146	8.85120552998639	11.0363585037095
CROCCP2	58.5785370226317	54.1555760087088	80.4326185767933	93.129477974806	122.282213750802
MST1P2	3.55236104463208	2.90672244590678	3.8571000107367	5.92032399112588	19.0636500885851
FAM231A, FAM231A	0	0	0	0	0
FAM231C	0	0	0	0	0
ESPNP	0.0338291346455553	0.0198921320841843	0.0214175976458979	0.0585886302306004	0.093849181603764
MST1L	1.10753077303947	0.773083989761016	0.976339201537532	1.41089425221979	4.4084727801961
CROCC	8.075145181815	7.04404435572964	9.12570171813205	12.6854656812125	24.8043031234353
MFAP2	0	0	0	0.0106308750029418	0
ATP13A2	14.9270829298968	12.8714986545156	18.0243475793884	24.4374368746101	38.3298424871286
SDHB	165.625875484744	154.655519092684	171.041824242269	183.494563871014	141.286245525209
PADI2	0.061414106318761	0.0715878681409165	0.176274017991233	0.360058477771076	0.179690977128329
PADI1	0	0	0	0.00801225625786643	0
PADI3	0	0.00879687041697151	0.00676857892981246	0.00493232367624341	0.0137895593132088
MIR3972	0	0	0	0	0
PADI4	0.0221652076392916	0.00640409417612775	0.0175311750645841	0.00694227279464194	0.0128892482194922
PADI6	0.170297355506181	0.0966024650574129	0.130051847809027	0.0362772400345533	0.00621388076049082
RCC2	117.206040658497	106.822923105643	111.626046532743	106.602764867277	60.7521355515171
ARHGEF10L	0.504919549445377	0.410035365147785	0.573339237382782	0.647508888488199	0.428336490628168
ACTL8	0.198685062917787	0.271802925209218	0.33765769817499	0.404730629449067	0.0849232429469598
LOC101927876	0	0	0	0	0
IGSF21	0	0	0	0	0
KLHDC7A	0.00333333333333333	0	0	0.00333333333333333	0
PAX7	0	0	0	0	0
TAS1R2	0.0760339860540684	0.0212700498730691	0	0.0123505842093892	0.0979419381113694
ALDH4A1	12.6976953768391	12.1594866145462	18.0282841314069	22.3897160244778	14.682871633842
MIR4695	0	0	0	0	0
MIR1290	0	0.173578840774049	0	0	0
IFFO2	6.96754167716221	8.4809835026044	6.82461883339956	6.77576336146661	8.87648640897024
UBR4	14.9057915828315	15.3252243782279	21.939416115777	26.9533537135282	24.6328133311492
EMC1	28.1772982229941	26.1211410127778	31.3584912070309	29.8216474478032	36.192030347306
MRTO4	111.838991965117	126.709393578849	105.227980795675	59.1024789651623	35.3516584917549
AKR7L	0.515872345903444	0.472112939486456	0.888907837202395	0.493986251305589	0.491207766577977
AKR7A3	0.684285590951413	0.532992722983322	1.22901669677781	1.03403291991994	1.06865227155085
LOC100506730	2.56858607336417	2.50451897066036	4.06315761990965	3.62879717367537	3.11607135641122
AKR7A2	44.821699151632	45.4850010544188	51.5330140912768	64.8007854410165	58.660789695886
PQLC2	8.60400327596797	10.1053699189624	17.7590400209789	17.9933526231536	17.5649809404036
CAPZB	125.163126980071	121.934375081923	127.34031419239	128.358027929182	163.184641727953
MINOS1	49.502181769061	46.4671315545902	43.5510450387745	43.1812789656543	34.3472755520872
MINOS1-NBL1	0	0	0	0	0
RPS14P3	2.76661317902223	1.84229231561076	1.70265821612779	1.92600295222113	1.7808778474187
NBL1	0	0	0	0	0
HTR6	0	0	0	0	0.00422245835744211
TMCO4	17.411162762665	14.7207244828914	17.0336408800818	16.6329928897394	29.8088607293153
RNF186	0.034450886927437	0	0	0	0
OTUD3	2.92636501526011	3.79796388659007	6.46042137712604	5.35669862997984	2.79526271080508
PLA2G2E	0	0	0	0	0
PLA2G2A	0	0	0	0	0
PLA2G5	0.0499802373693494	0.0432125058869119	0.0674473093462788	0.0164391883800792	0.0378810679386816
PLA2G2D	0.240004512062117	0.181579263962768	0.124439271369594	0.0855190021221634	0.0884353515885526
PLA2G2F	0	0	0	0	0
PLA2G2C	0	0	0	0	0
UBXN10-AS1	0	0.0262492771117429	0	0	0
UBXN10	0	0	0	0	0
VWA5B1	0.00697428885836324	0	0	0	0
LINC01141	0.00350209665169889	0	0.00570399937304841	0.0182105306688049	0.0196781103649696
CAMK2N1	0	0.00568306339850155	0.00917831970576015	0	0
MUL1	40.2187845586115	42.0703561580531	66.0662054376226	56.7782377591666	59.7787062565853
FAM43B	0	0	0	0	0
CDA	0.0162721285928965	0.0859792229586728	0.0225007608219417	0.126948857343541	0
PINK1	19.6032117243017	17.7262589983143	24.5303296864244	48.9021759347335	105.37690321406
MIR6084	0	0	0	0	0
PINK1-AS	4.06071780589352	4.46128928632445	5.75585892641519	5.33863074213598	4.17982455790867
DDOST	372.375992564678	341.570221145924	430.559150227736	444.338755355456	398.355853829726
KIF17	0.0467285254021985	0.0342466971366886	0.0488688949424148	0.0725104571198939	0.0140761431474869
SH2D5	0.0943087046928223	0.07275516499035	0.0610099577922436	0.0187327504378303	0.0299957219484805
HP1BP3	97.1350825268615	85.7776804302789	115.803415086515	132.473503334403	155.589272021676
EIF4G3	9.36385315531296	8.29976254063266	12.4213123959096	16.3328253622855	20.6191251641413
MIR1256	0	0	0	0	0
ECE1	28.9002119747371	28.0089555230618	32.2457917989998	33.9223737952215	67.257937244289
LOC100506801	1.33545793822872	1.07814695028444	0.452040535595937	0.728686792009499	2.70864822739225
NBPF3	4.47651085781519	3.76572490466854	7.43212137323982	10.1397787302717	9.74073149325009
ALPL	0	0	0	0	0
RAP1GAP	0.034348156988741	0.0535376116204066	0.0631300007522413	0.116364722975082	0.0915798854453201
