KB528_1Hr_RPMI8226	KB528_24Hr_RPMI8226	LOG2_FOLD_CHANGE	P_VALUE
ENO1	2339.05739899833	2064.58952414805	-0.180072287348728	0.000664954071360094
MIR6728	5.35763853804277	2.01738029981762	-1.40911417615026	0.0981894087275611
ENO1-AS1	2.53006546195785	4.33187571303164	0.775817137653951	0.0252965686498485
SLC2A5	7.77673835849355	1.0990328559683	-2.82293068459795	0.000139865731748719
GPR157	2.88358479546637	3.52439656521348	0.289512818188284	0.199371577608688
H6PD	5.3690089537714	11.7851843369724	1.13424660859598	0.0079814784646951
SPSB1	9.80040231810699	7.48316927981878	-0.389191563504322	0.00653440117334909
SLC25A33	49.6701019757166	33.2178804925841	-0.580417685399495	0.00626932189534609
TMEM201	24.7849120987588	20.1135808230626	-0.301292194539365	0.000383084927526158
PIK3CD	1.55801126839546	2.0981094490227	0.429384271048851	0.0251977994944865
PIK3CD-AS2	13.8107109997901	13.5902623488698	-0.0232142875773812	0.829184106580596
CLSTN1	86.5618037687833	111.755564461865	0.368544199580864	0.000760104575212836
CTNNBIP1	9.19235655594881	16.2503706433068	0.82196596005547	0.0135021063817617
LZIC	37.1756607848483	48.1860710580384	0.374257787094889	0.000819091248697665
NMNAT1	3.3508833167467	6.70875416304223	1.0015034278375	1.13646186938001e-05
UBE4B	46.9327651596542	52.6556934557245	0.165994069891217	0.03951559591519
KIF1B	5.38464876001084	8.8830533306322	0.722203411665563	0.00201354977822716
RNU6-2	1.10719743764049	0.776268783488402	-0.512284331328489	0.225494592807322
PGD	328.623130599639	308.18489350933	-0.0926378838689797	0.0312444619812095
APITD1	5.56668249520813	7.5297023092404	0.435775029222173	0.00750396525228261
DFFA	50.2889896275545	55.1457985291635	0.133008405306377	0.00208748840214032
PEX14	30.7259131264524	41.1595318424471	0.421770686902397	0.0358617922871846
TARDBP	108.806843611373	116.042906414062	0.0928890344196423	0.0404962040256559
SRM	1167.81296177163	764.091425618661	-0.611992052980464	0.000938804993550518
EXOSC10	84.0427734714551	99.6490070225384	0.245731656278592	0.00467358645497377
MTOR	42.8687376153978	48.7899092110231	0.186656864910978	0.0460703148118522
UBIAD1	52.3319345443677	34.5008806607064	-0.601058403535662	0.00138165487544087
PTCHD2	1.46861299956189	0.370268633961461	-1.98781002845709	0.00302034686837962
FBXO2	0.870277540460191	1.51011573648223	0.795111653350728	0.009590521648225
FBXO44	3.25992166741443	5.35576067643429	0.716254196511907	0.00117231930753429
FBXO6	0.554439314254071	1.68922763158698	1.60726228634827	0.01594156863873
MAD2L2	161.124270231572	199.011612901618	0.304678794333928	7.2555337645356e-05
AGTRAP	80.5556412442391	60.1961394051759	-0.420314658465263	6.2454190766355e-05
MTHFR	19.663218962827	11.7063346494341	-0.748210090330295	1.15842465999528e-05
CLCN6	12.7252496053862	9.98935142668893	-0.349231037921283	0.0214839476539864
NPPA-AS1	2.61653796165769	1.34857386421393	-0.956224647068658	0.00161232134187394
KIAA2013	203.692390793911	195.387828345192	-0.060051489837334	0.277860779239299
PLOD1	142.164225763872	205.586614241897	0.532187863080524	1.36772323821114e-07
MFN2	97.5258491583399	89.8298355047626	-0.118589962836543	0.0124405317879086
MIIP	77.3930337716384	64.6987807548653	-0.258465188754348	0.00469714527332943
TNFRSF8	25.9939333322088	18.6636973226407	-0.47794013926228	0.000980471076756516
TNFRSF1B	58.5620904431452	38.8154592930091	-0.593335694563458	3.84569103553576e-05
VPS13D	5.95102884422503	7.49345940172579	0.332492791066594	0.0382606930340876
DHRS3	41.9450317853737	47.9729659196677	0.193721697093597	0.00504898709851971
PRAMEF11	2.87631441615864	8.09483728782432	1.49278069307223	3.92657890748516e-05
PRAMEF2	1.20972100018114	2.18310187991227	0.851705103991922	0.0527219684974813
PRAMEF4	10.7119371787478	18.985031540293	0.825642990776321	3.60936404146263e-05
LRRC38	1.51745583284935	0.544964776642251	-1.47741963534503	0.0121747489887197
PRDM2	17.0695708482766	14.5459410749471	-0.230810150427078	0.0133859189771459
KAZN	5.8711277706206	4.58727082318188	-0.356001569999592	5.52204105471983e-06
TMEM51-AS1	0.73678604228715	0.694916178149534	-0.0844067629468083	0.551762827691123
TMEM51	12.9197334874237	11.0505644539028	-0.225456246748043	0.00386917165886625
EFHD2	105.384288866068	109.450121738128	0.0546137592374501	0.443989655790458
CASP9	11.5756952254685	12.6433464376045	0.127279523194196	0.0264199785409386
DNAJC16	7.60267809805387	9.27057951793886	0.286151818924794	0.0113029122350231
AGMAT	24.7079675021068	20.381007210698	-0.277750988325167	0.000280959465383912
DDI2	13.572122751256	10.8656915352062	-0.320866387274233	0.0351786026712838
RSC1A1	11.9455971598311	9.52136345614268	-0.327238888954264	0.035084714993737
PLEKHM2	58.8964032544711	71.394164503123	0.277626625701674	0.0111987142945459
SLC25A34	0.864647459817202	0.486824694071522	-0.828709676515779	0.0182969547594459
UQCRHL	22.2374996691862	20.8946090838159	-0.0898638164260455	0.583803976242296
FLJ37453	5.55052840682485	7.16541248283833	0.368424635135404	0.00758710363177236
SPEN	34.1553139046448	28.7270894295518	-0.249698222016449	0.0437816143388443
ZBTB17	30.1027964382474	34.4336631678298	0.193922153544099	0.104506900510118
FAM131C	1.83201539961724	0.730127314671147	-1.3272116720798	0.0626565213687369
ARHGEF19	11.2650193826388	10.1842721364008	-0.14550692041215	0.123854558319329
RSG1	11.0620045205697	20.3268036848563	0.877770537791738	0.00202692989936568
FBXO42	9.2519199309872	13.6166757192083	0.557549851166358	0.002229872765582
SZRD1	126.376899081528	136.987843244699	0.116315097475451	0.0321712704545622
NECAP2	71.3191447087815	87.9041420206394	0.301641744771144	2.4136111650239e-05
CROCCP3	1.09500033232427	3.00551993258914	1.45668328036215	9.85786664625728e-05
NBPF1	1.88765555741067	3.98663974360275	1.07857770218926	0.0152039986060187
CROCCP2	44.9990249829901	73.8801277809593	0.71529261940088	0.000838343371128259
MST1P2	1.41461419224618	3.45793737032065	1.2895030988672	0.000236642938838515
CROCC	15.1575951974217	22.3454783980813	0.559942048635511	0.0335981482779849
MFAP2	1.31967709945388	1.44858609475264	0.13446045977737	0.439630970518498
ATP13A2	51.1406476883826	62.5517753973165	0.290580400556747	0.000583396158290676
SDHB	264.000093017833	251.788744221926	-0.068324646578464	0.0241573623330219
PADI4	3.77120864698307	2.12991565402995	-0.824230671680585	0.00504934610305994
RCC2	225.911112917922	250.292879168523	0.147862006059023	0.0139498629798722
ARHGEF10L	4.69506477768525	4.93123280324895	0.0708033011641557	0.48381597155632
ACTL8	79.2228414269975	51.8798325201995	-0.61074262399321	0.000751122332364479
IGSF21	12.4391123793564	4.58415661583289	-1.44015530328026	0.000738204874418995
ALDH4A1	15.178976744006	18.551053949512	0.289426615622171	0.000182447099569767
IFFO2	13.5453132149425	10.2410862773299	-0.403425003207805	0.00411490692570198
UBR4	50.7716351214628	54.2232061632848	0.0948876973899855	0.240012864090715
EMC1	65.4055844922632	64.1106309180038	-0.0288502154209605	0.278608572133004
MRTO4	193.387213449879	130.085344538437	-0.572033971886831	0.000310882814500476
AKR7L	0.497982268812995	0.878267905029973	0.818566709093149	0.00821030082236236
AKR7A3	1.74263982713915	2.20965587101441	0.342547282926026	0.057384443139124
LOC100506730	2.51161754954597	3.56874148024072	0.506798598217178	0.163699873883492
AKR7A2	85.3681840851519	119.114228255626	0.480575357827726	0.000701203021888185
PQLC2	4.31645900188552	8.61002128939276	0.99616851916716	0.000131548871954839
CAPZB	149.240649997624	176.471657370872	0.241795946060086	0.000671129444357199
MINOS1	74.6449157345993	74.6335292698158	-0.00022008798802653	0.990477064175029
RPS14P3	4.68727917156089	1.42696816963381	-1.71579756943661	0.00365493871535083
TMCO4	12.8505058878097	15.1410651588753	0.236641545723953	0.00242086128937814
OTUD3	6.17950596923524	5.1750930401842	-0.255906703837911	0.0273082349998834
MUL1	57.1297608137179	49.6148587115573	-0.203470244581667	0.0468283784286818
PINK1	12.3238480899697	31.8501056991878	1.36984535607652	0.000193168572608027
PINK1-AS	7.07817873595841	5.27198748644819	-0.425031246728237	0.000405483888564223
DDOST	559.136918101685	539.933466249839	-0.0504199639229534	0.0868870467479343
HP1BP3	136.501653685419	176.614002004076	0.371681295597128	2.78065049415671e-06
EIF4G3	21.5733515864905	30.7470041870539	0.511195521604831	0.00399731455439861
ECE1	36.8259218410263	31.2441016522365	-0.237137780298482	0.00264527209270352
LOC100506801	1.41348969069432	1.46759169577668	0.0541892854819688	0.759193172011349
NBPF3	4.98181573286891	6.04173891810701	0.27829218193792	0.0111888835811689
RAP1GAP	0.937347759913415	1.20141092965124	0.358073395567916	0.229471382510656
USP48	39.9289054867504	44.627979813694	0.160514975214724	0.0214671784362717
HSPG2	1.2617135376794	0.764395533507028	-0.722993141184546	0.00250368888542031
LOC101928043	1.84257259594062	2.66083072214169	0.530155269780872	0.140090547604264
LINC00339	25.5532996909867	38.3498540898798	0.585711490670735	0.000587457467466694
CDC42	125.444011542842	139.66747454605	0.154952487327598	0.00144066847883321
ZBTB40	13.840516189846	16.5060549230375	0.254097595886391	0.0190080280784733
C1QA	0.96390313823243	0.251963782803362	-1.93567180251349	0.00137714896296763
EPHB2	5.51350710026686	2.15515609843167	-1.35517793039867	1.9217786038205e-06
KDM1A	94.6015001681655	128.514400823221	0.441995064490089	0.00106131080834351
LUZP1	5.09049880923262	5.87949218523677	0.207884523693949	0.021771627893654
LINC01355	3.40123438265824	6.19017540923928	0.863921864145285	0.000151552687266516
HNRNPR	91.7191207749583	94.1972540206634	0.0384624786860028	0.617442523515884
ZNF436	3.70214710260132	5.34089752435424	0.528719982575587	0.000891477906448564
ZNF436-AS1	1.78999856873078	3.91320164884759	1.12839102088523	0.000270977542511598
E2F2	60.9540772114535	59.1085329184867	-0.0443563126304651	0.215977551269744
ID3	15.3243238609988	39.5299644720749	1.36712323771591	0.000609241395316515
RPL11	3934.28426858447	3964.84548356717	0.0111634407020399	0.813444399742611
TCEB3	46.97265421385	43.3056515417669	-0.117265802040376	0.0234115686609005
TCEB3-AS1	16.5917275827168	28.2675603026764	0.768683261354362	0.000761959759854387
PITHD1	122.952062417326	92.8268770176507	-0.40548144744576	0.00648690108630763
LYPLA2	159.487299612921	189.238806069955	0.246766420838542	0.00241752939937073
GALE	32.9370876775019	43.3961469651209	0.397853958583253	3.32840444813341e-05
HMGCL	16.11555973646	35.0299366191706	1.12013407990402	9.9668098105411e-05
FUCA1	19.8848591729108	27.6901631697078	0.477703210262434	0.000153603279115526
PNRC2	87.5799832751678	112.894990971075	0.366308397311771	0.000597068361946917
SRSF10	25.9968173626289	24.8053321413595	-0.0676847384718623	0.122339604973529
IFNLR1	2.89441399549844	5.65789065798518	0.966993007065094	1.57562834711143e-05
GRHL3	1.09628455583254	0.0837089461460174	-3.71109669337023	0.00574764720680408
STPG1	2.40868894831824	5.51193687806337	1.1943112667873	0.00038697840530843
NIPAL3	25.5785235715194	30.5176656646758	0.254711620572825	0.00357629408420712
RCAN3	1.01837585375538	2.24944512477358	1.14329905511821	0.01325659891389
SRRM1	69.9304059621218	69.6502896679801	-0.00579052753863676	0.893318122863836
CLIC4	54.5426788479671	53.8839920903813	-0.0175288201840461	0.682887427892491
RUNX3	53.6301434889664	37.5448532223313	-0.514428961644714	0.00013573312031663
SYF2	56.130941423662	62.5969575556889	0.157296282263255	0.0241866788614726
RSRP1	128.99935037323	113.758036762399	-0.181395328174699	0.000209954027587496
TMEM50A	91.8747663806019	117.479147499048	0.354664120265904	0.00115103583117949
RHCE	1.74799990167805	3.84708077194629	1.13805901657755	0.0092212006305705
TMEM57	33.9650311975205	25.9585128089131	-0.387842447173649	0.00172026351222319
LDLRAP1	73.7802489828625	53.4010999984716	-0.466365197635893	0.000760271391817583
SEPN1	2.20622382952012	4.97642186289985	1.17352962620814	0.000792372371732611
MTFR1L	15.5630573130459	25.4089991273263	0.707214047048441	0.00694851550622073
AUNIP	14.8409676149919	17.1986805991742	0.212712735306054	0.0324992881978559
PAQR7	3.01895402327168	3.38322033527598	0.16434835130624	0.0292483868595412
STMN1	149.819771427469	212.517004680765	0.504350257959175	9.39489498492636e-05
PAFAH2	7.35327562788333	12.27823751333	0.739644514498673	0.0011824604271971
PDIK1L	9.50885066196139	12.5631947754278	0.401860505373312	0.0164326591755956
ZNF593	169.857494103731	142.065494867133	-0.257768678591049	0.000698348794523423
CEP85	37.1310186257761	49.7745766807737	0.422784152671123	0.00231546670323637
SH3BGRL3	114.351284896397	161.208935446393	0.495459134868251	0.00404867471137645
UBXN11	45.5272008226385	46.974729946727	0.0451561077896508	0.590712555393975
DHDDS	31.977347581118	30.77203630288	-0.0554303613759645	0.151288051922695
LOC101928324	1.04760038047988	2.97560270462316	1.50609342532667	0.113108785717288
HMGN2	612.954664479987	873.608970939104	0.511207298261173	0.000287626476466205
RPS6KA1	41.7844375747622	56.5298499416003	0.436047150281488	0.000336794212645437
ARID1A	54.7472506242154	61.647273524313	0.17125057471653	0.032310611307039
PIGV	15.1851854230156	25.3246295882946	0.737876642494033	0.000422401241441508
ZDHHC18	30.6984306536739	33.7427431844989	0.136412360291861	0.0452809403734239
SFN	34.8738246480779	14.5766140212487	-1.258488957416	0.00267431222012102
GPN2	60.3322883232173	68.2860478261167	0.178660534937184	0.00810121988670034
GPATCH3	22.9639587861684	18.322835859253	-0.325728562192879	0.0110967427750359
NUDC	292.565995247277	303.890001582041	0.0547871131728646	0.687705504965751
KDF1	7.25664995295269	13.4326357356645	0.88836683247758	0.00321751501084472
TRNP1	3.84683369533115	3.60955279206796	-0.0918513564803444	0.641135522909851
SLC9A1	10.4921025156073	11.4147103742252	0.121590445501465	0.112727437902412
WDTC1	35.2650073255003	56.8308445544526	0.688436815818892	9.44213373139858e-06
TMEM222	54.2942530492053	44.5061625602541	-0.286794386240975	0.000123619523695683
ACTG1P20	2.56056036728054	1.38022215283836	-0.891559078371643	0.0203312534398953
SYTL1	38.7339822711033	28.0056614468221	-0.467881330871947	0.00450193733108264
MAP3K6	5.88294062188859	12.8641514083069	1.12874691201509	0.000151967996507587
GPR3	4.89101303184804	5.02966351395159	0.0403285778474542	0.760587756302462
WASF2	80.6553395239447	96.0605884652982	0.25217460105741	0.00662780876579013
AHDC1	3.04825867135682	3.70198375393187	0.280313230695719	0.0501039580201225
IFI6	46.070742461882	58.6816470393702	0.349058516073931	0.00238557409016811
FAM76A	6.75577179877681	8.64663284988741	0.35601783482819	0.00275387238874904
STX12	15.9449419802802	22.9372483671971	0.524593482986834	0.000129926047642141
PPP1R8	67.8548709951266	65.8187001140804	-0.0439548496823482	0.225303365869563
THEMIS2	14.423381691767	8.38971101768374	-0.781716433863696	0.0019123524390308
RPA2	67.9809002041163	72.1554325049	0.0859785515676	0.0765067523839439
SMPDL3B	31.9161002990962	34.9450354655481	0.130803125700344	0.0122008469593532
XKR8	5.64152916532081	8.09515665734585	0.520972734312165	0.00243220520965008
EYA3	21.2972568479858	23.0437594595462	0.11370848468024	0.133804807329943
DNAJC8	187.939729743299	205.291953430206	0.127407001819623	0.0153837888642225
ATPIF1	186.502983365482	233.980055686454	0.32718685211873	0.00171805627505633
SESN2	25.5804512573062	18.6793612076686	-0.453596595657097	0.000784672625095776
MED18	18.1895698744106	31.1052880575495	0.774048438483971	3.94253365804805e-05
PHACTR4	21.2740815310696	25.6625754832827	0.270569118269917	0.00218840869468335
SNHG3	209.8498833399	122.412450242812	-0.777607363052802	9.04522615382061e-06
RCC1	136.517670788435	112.113204052866	-0.284131504523917	0.00366026764133232
SNORA73B	124.234874571221	52.770264613723	-1.23527309331906	0.00745944980328783
TRNAU1AP	20.5704731931179	28.997461360881	0.495351620930411	0.00134487930177777
SNHG12	187.765572453201	75.3387803414518	-1.31746798068626	0.00210360235438477
SNORD99	44.9393979294225	11.4098443586963	-1.97770168429498	0.00734577357901066
SNORA61	102.395611055965	40.5416307501907	-1.33667785279638	0.000836809183633828
SNORA44	51.6531877243291	15.7435127069589	-1.71409991410664	0.000124098309963563
SNORA16A	59.053690506721	15.2473568942649	-1.95346804695995	0.00237702114967353
TAF12	32.1723587556481	44.8261798461863	0.478519843195494	0.0013368821114746
RNU11	4.55527187472226	2.35235811255571	-0.953429455353157	0.344902629928505
GMEB1	14.6006852864402	15.5664176761997	0.092400889060763	0.10978767934875
YTHDF2	98.2653793113086	79.8914162804273	-0.298642713290494	0.00142781575941656
EPB41	55.0159103052463	59.2449690885068	0.106843751099099	0.232441098025632
SRSF4	113.895664036815	142.8698392683	0.32698856122024	0.0784210880725238
MECR	37.6487384292906	39.1583859543098	0.0567197781255924	0.233363634038742
PTPRU	1.5814832521209	2.10097796530535	0.409782753531713	0.0108751058772047
MATN1-AS1	2.68363132605574	2.09975793521216	-0.353963469126249	0.0861857545678647
LAPTM5	415.339811353459	359.950021049266	-0.206495561602983	0.0158292439641667
SDC3	1.28019036673038	1.30449124427987	0.0271289031860638	0.908857734190633
PUM1	49.5040888017169	51.3512977140607	0.0528530459380038	0.38054794407486
SNRNP40	93.7710843374076	106.153013579855	0.178930307856157	1.46816400988959e-05
ZCCHC17	43.6045761729745	55.355018758349	0.344234575186783	0.0054806377060004
SERINC2	10.0892258230691	20.9918846029997	1.05701621795848	3.26710498847938e-05
PEF1	81.0805101706232	81.8195985972359	0.0130912929702358	0.712365175022174
COL16A1	2.76782122278603	1.76354924592327	-0.650268897800725	0.0246927769848368
ADGRB2	3.02291987904355	3.34987509604899	0.148164562454247	0.157596563648106
PTP4A2	139.315864622318	109.251963725904	-0.350700343113773	0.00744425906337895
KHDRBS1	188.527052742852	220.278849822575	0.224559422362962	0.00216234235685166
TMEM39B	37.9511940559524	37.1784738145608	-0.0296777292863583	0.669321936014073
KPNA6	32.5977700210672	37.1127758976076	0.187142638702886	0.0371229153775212
TXLNA	86.4875731302144	73.1887796570359	-0.240870365228277	0.00544969153193975
CCDC28B	11.6436251466193	16.3800628755846	0.492400595456218	0.00666162220576002
IQCC	10.4999234003073	14.0158707171719	0.416682569557698	0.000218530205901435
TMEM234	10.5630358388515	18.4800779769764	0.806946316342397	0.000329722085450715
EIF3I	630.85239085699	604.09225048591	-0.0625335983684561	0.0071550511392386
MTMR9LP	2.07886086207544	6.06717771229643	1.54523236762579	0.00153187427004031
FAM167B	0.348080174826921	2.64661871343556	2.92665881544499	0.0032926939914145
HDAC1	140.402173407898	195.431761961834	0.477099687500333	8.55050813429314e-06
MARCKSL1	96.912806931086	138.261279814066	0.512637951044245	0.000819549376592477
FAM229A	24.1881589255779	17.4154752543617	-0.473931119745538	0.00195640525666967
BSDC1	31.8837131624137	39.0394156366002	0.292111803304759	0.000188316045544491
ZBTB8A	1.3345785498777	1.50182169590908	0.170329317436147	0.057430993296372
ZBTB8OS	51.3448509082064	52.5553712752273	0.0336186144756837	0.535656560214159
RBBP4	101.15798021841	104.052577693133	0.0407025687040254	0.339304663703494
SYNC	2.86711708996226	3.38347302889172	0.23890406436781	0.0727169675190766
KIAA1522	34.0889650301567	40.2605867064333	0.240063397709915	0.0145299376306655
YARS	214.447556609985	198.825956584146	-0.109118766186534	0.0244418420197781
S100PBP	18.2158309439541	29.5494539686702	0.697938664324569	0.000258250543045294
TMEM54	1.92985075158422	7.30733289419143	1.92085565407992	0.0341243810894356
RNF19B	34.3379507269792	15.4989543842848	-1.14763305319738	0.000229755852886022
AK2	140.353380757871	116.450085552523	-0.269352115687068	0.000262616865478802
TRIM62	5.43516853667886	8.40256596115037	0.628505191083663	0.00312330758822745
ZNF362	2.96545305581239	10.4913322248604	1.82287344914428	6.12420737131617e-05
PHC2	25.1438672818728	31.4622957273708	0.32341738233033	0.000322896764882828
LOC101929464	1.25695328001994	1.91711573677963	0.609006408615513	0.125824509090656
ZSCAN20	0.898418789391949	1.51739255775347	0.756134361501158	0.00128057237845062
SMIM12	21.1042651752003	20.1301749037211	-0.0681748899237537	0.123561395006561
LOC653160	0.538372935906934	1.20618937825146	1.16377864356563	0.00600447580508825
ZMYM6NB	6.03600635809355	18.0453236007988	1.57995878418176	0.00012673214623656
ZMYM6	6.85587016609088	8.89362329999461	0.375431510427951	0.0849354551579725
ZMYM1	0.223891798679391	0.952117853715931	2.08833848005704	0.00391538665137679
SFPQ	402.931982874684	246.502092725324	-0.708936429799468	0.000103816018477152
ZMYM4	16.9236335409757	24.8933984186086	0.556723847378524	0.00156917261467048
KIAA0319L	24.6365162180673	37.0869036516814	0.590111560787867	9.67942479177606e-05
NCDN	56.5305960977759	59.4439660912841	0.0724984656052378	0.198084243888703
PSMB2	105.898875427914	98.8510967840943	-0.0993583906855936	0.00269883426812815
C1orf216	12.1468360749616	19.5019056312565	0.683034524601354	0.000249496319723649
CLSPN	15.9108093324709	20.858795600816	0.390648635336111	0.00428095804918301
AGO4	1.67134255557738	5.59913632977577	1.74419685166349	3.19986661139969e-06
AGO1	10.6278888497493	14.7481076421111	0.472674806589801	0.00870163928549288
