DMSO_RPMI8226	KB528_6Hr_RPMI8226	LOG2_FOLD_CHANGE	P_VALUE
LRRC47	88.4069022518603	106.154576201247	0.263935649869764	0.0223756336267759
CEP104	24.2552690547314	31.0297891272463	0.355355709704991	0.0124005363246757
DFFB	9.94019192789641	8.47659984915379	-0.229788023926185	0.139959970624881
C1orf174	25.2214891487081	42.0132022264822	0.736189292537708	0.000603185312856181
LINC01134	1.12762647593997	1.42286333293683	0.335507839641084	0.0246185046137886
NPHP4	11.9920054017427	12.5087429220529	0.0608638735324516	0.671614675937848
KCNAB2	90.0590860528572	67.8485875116103	-0.408553055262981	0.040336885321363
RPL22	473.815917547662	431.608039114333	-0.134604929167349	0.191076201508706
LOC102724450	39.0912996123833	22.9658034900428	-0.767360289536924	0.000126958729356251
RNF207	13.533092518818	7.98857814670112	-0.760480902976395	0.0135952710910485
ICMT	51.6789898528505	94.897735056318	0.876795783995763	0.000496357453245265
LINC00337	0.463444280067029	0.70932440784612	0.614049697601602	0.161328007507711
GPR153	1.46278360125982	1.19578264903026	-0.290761175887685	0.171222039538281
ACOT7	120.280018889102	121.654259971307	0.0163898404722359	0.767368218012392
ESPN	4.46392900216749	4.55803284432842	0.0300972388354626	0.771051743134827
TNFRSF25	86.6864758827394	48.8686715758164	-0.826897045945133	4.916277477716e-05
PLEKHG5	1.66218833586303	1.17878297144818	-0.495785732599536	0.0321040331782948
NOL9	11.4207153914795	16.3959028506414	0.521682323143543	0.00629456623677432
ZBTB48	30.0090541857327	31.0674384577081	0.0500054453474178	0.495438403123545
KLHL21	58.0243483426012	82.176452806085	0.502066641984976	0.0158532360114822
PHF13	14.5246836989441	22.8367716674468	0.652851971053725	0.0027843581480943
THAP3	10.7882703233168	19.5006608347618	0.854059437617768	0.00491944055875324
DNAJC11	72.6218697042594	84.4950165601215	0.218462181174176	0.0937702976503214
CAMTA1	8.49648178598359	7.73581127778158	-0.135312975918524	0.141749561970138
VAMP3	33.1148156321361	56.0577661878636	0.759437430430988	3.76729135828064e-05
PARK7	759.978905432727	761.65527764989	0.00317881247639804	0.925979441845582
ERRFI1	1.20486527420549	1.45323385176603	0.270395041534421	0.140989587038245
RERE	35.6059183974256	28.891818868572	-0.301456034316273	0.225737815153259
ENO1	2492.10672842966	2509.45148208859	0.0100061978076854	0.804517165671058
MIR6728	2.27102126505488	4.71823026593755	1.05490461379408	0.0276799368660221
ENO1-AS1	2.83464663816941	2.17046678229659	-0.385163559498583	0.352421985552422
SLC2A5	6.50704869375633	3.43139643189127	-0.923207538592258	0.013334498061717
GPR157	3.51098903392792	1.93768392191966	-0.857544234936618	0.0347725040603419
H6PD	4.63891408596188	5.40441972311744	0.220352595647719	0.102319939062797
SPSB1	8.17738289188669	11.9604891207352	0.548565290571908	0.00118715209205748
SLC25A33	36.8460874905078	47.5843161439959	0.368974703033586	0.00976556087519039
TMEM201	19.9123959338706	31.4071371725003	0.657425622294855	0.00866394715838442
PIK3CD	1.55451274076631	0.495326511758771	-1.65001069436022	0.00289077393651386
PIK3CD-AS2	16.2121119151908	10.8933763523268	-0.573620859605525	0.000767153121096491
CLSTN1	74.7667811447114	103.556194488474	0.469944526104718	0.0132112904950869
CTNNBIP1	9.18551995297465	11.5320766265579	0.328219034621142	0.00683670434114428
LZIC	39.6593082607121	45.0553496886578	0.184038901700773	0.0125091345518641
NMNAT1	3.00098795102452	5.11276631562476	0.768666561110764	0.00514973180260721
UBE4B	41.7875278866229	49.5509414654266	0.245840056190551	0.143466612917815
KIF1B	4.68885469777622	6.49055540730088	0.469106364961216	0.0395467271683273
RNU6-2	0.673692577543449	0.943682031506023	0.486210428852903	0.392118041018136
PGD	323.37502682959	361.149104691698	0.159386325257215	0.0160126777998211
APITD1	5.93102776028463	6.95430309167558	0.229623821522782	0.0791245326231333
DFFA	52.1221382842434	50.1714072691502	-0.0550308658019756	0.319953873476947
PEX14	30.9293417457782	39.8184953572759	0.364462576628236	0.0255280827002504
TARDBP	106.27088385888	108.277050976552	0.0269811192781032	0.573817396969955
SRM	1064.63495660744	1289.23498782347	0.276156404408848	0.045884018884866
EXOSC10	80.1914117757462	132.838606413203	0.728154850577563	0.00545895929754456
MTOR	38.2994853574972	50.1464568296838	0.388822762413994	0.04820532792534
UBIAD1	40.8368676415097	47.4944396309924	0.217886411381385	0.0583868541217762
PTCHD2	1.20851342668594	0.811163689650483	-0.575168522522576	0.0767947274280957
FBXO2	0.672290525415048	0.631434286191804	-0.0904522182810179	0.768961213214467
FBXO44	3.18647670645767	2.88842730838947	-0.141677926960019	0.237753852906843
FBXO6	0.657317139324708	0.590342666988828	-0.155036987059931	0.610841511615787
MAD2L2	167.213358813919	176.569262056942	0.0785441041072807	0.166382741868614
AGTRAP	82.2835658051809	55.1202815766293	-0.57802105729954	8.15420907160076e-05
MTHFR	18.8192698447439	9.93342458809232	-0.921847571527748	0.0184595524474366
CLCN6	10.5412607190443	8.64035036208113	-0.286885702184499	0.109752916878411
NPPA-AS1	1.89072178170884	1.40391142634909	-0.42948516943272	0.117999180033164
KIAA2013	228.111947447265	200.070538914665	-0.189233269310974	0.014246449377773
PLOD1	135.100472865731	136.215796763968	0.0118612962130203	0.895719434364831
MFN2	82.707305986553	132.156974369351	0.676165881628028	0.00199184738570104
MIIP	79.1104094219242	78.9879847911305	-0.00223432304812879	0.954865975854603
TNFRSF8	24.6526937942785	27.603333687189	0.163097215330866	0.288395667647191
TNFRSF1B	57.9715088813904	23.6704822079641	-1.29225494001912	0.00833900887571816
VPS13D	4.77023671044205	5.92190437513352	0.312000336610849	0.220399646000313
DHRS3	44.4163694937851	17.0462077629634	-1.38164065330837	0.00118688178749815
PRAMEF11	5.25416260288652	1.07805064867826	-2.28503588889869	0.000975412697294631
PRAMEF2	2.11147664806157	0.288329995701916	-2.87245945471592	0.016046899613473
PRAMEF4	15.8167126417447	2.48496470690834	-2.67015251312279	2.66975396484973e-05
LRRC38	1.5917072171063	0.186871098072041	-3.09045962628428	0.0055542467348205
PRDM2	12.0512745419667	17.2096324737935	0.514030553886032	0.0172226807173317
KAZN	5.04869538505936	5.29483992104976	0.0686764333974671	0.538367462859073
TMEM51-AS1	0.885185098961558	0.0905582950883176	-3.28906046290206	0.00972855453830235
TMEM51	13.830768906244	6.89068366392219	-1.00516233062238	1.20093559062049e-05
EFHD2	105.644991673618	116.945021233447	0.146606067470116	0.0878473946776395
CASP9	11.8273379042176	10.3386469046782	-0.194078006772978	0.0311416514384015
DNAJC16	7.55988318041561	9.36523473516205	0.308951214107664	0.0899067308108516
AGMAT	25.5942832956983	22.2900354496851	-0.199422696768793	0.0169840005024628
DDI2	12.7057150064605	14.9902283812192	0.238544798931665	0.216516405836981
RSC1A1	10.6023170862468	13.4061008734674	0.33851010105421	0.136829386806828
PLEKHM2	53.6024382729222	79.6291142556033	0.570997382445101	0.00727355916362695
SLC25A34	0.402570326584177	0.68991123920573	0.777169928066868	0.0626213839729097
UQCRHL	19.0616434882741	17.8064544658225	-0.0982722306253119	0.4989933443735
FLJ37453	5.35278698558596	4.71306118329444	-0.183625831645173	0.248947342617574
SPEN	28.1900525963796	45.2987323336225	0.684284507950072	0.0280133771449837
ZBTB17	26.3983102195626	36.1330521198093	0.45287353852102	0.0226080511223472
FAM131C	1.76430512452005	0.905763985807081	-0.961893004259227	0.0391989872644506
ARHGEF19	9.28409683441058	11.1022046304847	0.258012714135055	0.0385151179969879
RSG1	13.5137147623113	13.2173848310379	-0.0319875532643067	0.81119689184458
FBXO42	8.7539634513126	13.5742446124056	0.632863650612603	0.00229707013891978
SZRD1	119.495148857228	118.124419562501	-0.0166448100618413	0.849367435469183
NECAP2	85.7450821721521	57.5190759595011	-0.576013430098494	0.000137883692917393
CROCCP3	1.38243314758746	1.74412032061765	0.33528985435588	0.0576332975170785
NBPF1	1.80139775214347	4.38610921075513	1.28382496815715	0.000797715436813095
CROCCP2	49.2269606275518	63.314144529669	0.363079169742591	0.0134039425232758
MST1P2	1.47476965076892	1.6000227931007	0.117602824468589	0.469282853027997
CROCC	14.4925586734858	13.6411377000387	-0.0873483531813485	0.570076092949036
MFAP2	0.961084479306443	0.671755597996049	-0.516726810620409	0.179919950541584
ATP13A2	47.5442018981124	52.9127453008156	0.154345859291531	0.256292517235691
SDHB	291.366505719641	278.323854561973	-0.066070476342065	0.253181039017296
PADI4	3.11695529404264	2.56188185818141	-0.282933515809955	0.0467121089624049
RCC2	216.274974973414	238.128144442297	0.138871401558772	0.266278886763886
ARHGEF10L	4.05601850441485	1.89360402960574	-1.09892955298043	0.00947832563688554
ACTL8	81.6995731743722	80.7514054179208	-0.0168411722188466	0.597248198993585
IGSF21	12.3072234832329	8.09612538940696	-0.604201786515159	0.0187378211705307
ALDH4A1	14.5185693691936	15.5692812529401	0.100803044702341	0.360848116245354
IFFO2	11.4971895379568	12.5187404837763	0.122808178643161	0.355617393927421
UBR4	41.7558604393032	52.2381235458433	0.323124380336748	0.156492316781401
EMC1	58.1231108998309	68.0996515877903	0.228535495301235	0.0901772840340386
MRTO4	174.636561023856	194.817615507046	0.157768506633606	0.00033669167727458
AKR7L	0.475843731464217	0.463722174215721	-0.0372271508575532	0.888660570385527
AKR7A3	1.80875743720801	2.08411119355666	0.20443330294897	0.333273542032211
LOC100506730	2.00070032149481	3.04337350974909	0.605166318282285	0.0029684416580623
AKR7A2	88.8121853627659	96.4901411802905	0.119623910157742	0.0421499120584869
PQLC2	4.20430498499774	6.20935712701971	0.562576581910543	0.00373142171848722
CAPZB	143.506006500168	148.211987221384	0.0465510132084648	0.533541743758809
MINOS1	78.8139331448872	69.7297609172165	-0.176676164448126	0.0827049733829091
RPS14P3	3.17447727443847	2.74928890162046	-0.207460533404128	0.468967605275999
TMCO4	12.2027429789492	7.68432552814514	-0.667214936967434	0.014204111642752
OTUD3	4.24049723113026	6.89673882361752	0.701680891732282	0.00279173428202156
MUL1	49.2118787553989	83.4369621285772	0.76168003637205	0.000327363453588652
PINK1	12.9164505399809	17.4666836463671	0.435396043784226	0.0102551916000254
PINK1-AS	5.79618540594645	6.91794776509213	0.255240376529848	0.072282032944953
DDOST	539.447877768215	572.927498047389	0.0868690113956836	0.121519083916706
HP1BP3	122.689066724493	158.897402203193	0.373088847561069	0.0303202895262418
EIF4G3	19.4040177386699	22.3417148552768	0.203384521701957	0.124314598849186
ECE1	30.2788068360691	32.4488034469692	0.0998569239411997	0.504052814266618
LOC100506801	1.69356778747363	0.422456089158649	-2.00319243592293	0.00169481364309848
NBPF3	5.71115945092603	5.476042869552	-0.0606499231580414	0.526686536855524
RAP1GAP	1.05945670153071	0.542483302072693	-0.965673991621485	0.0437110047658659
USP48	36.8142785385504	35.7747392291358	-0.0413241779896276	0.591917200229325
HSPG2	1.1293264052456	0.408294221908294	-1.46778146735197	0.0307942952937762
LOC101928043	1.51306398765585	1.04589952045864	-0.532728742024757	0.0868740025022433
LINC00339	32.0668968863486	17.3963651676787	-0.882298853041285	7.69817302760518e-05
CDC42	123.951291209112	138.478778510806	0.159891604038675	0.0202481908064129
ZBTB40	12.5111416765702	17.4169443968434	0.477278096379421	0.0154201118385505
C1QA	0.904156834571212	0.64313823159304	-0.49144418990072	0.225656359658231
EPHB2	5.26516521619711	2.77787986544367	-0.922494593796207	0.0129378211356008
KDM1A	94.9642940861515	90.9640604685163	-0.0620885171746063	0.406640483554347
LUZP1	4.40567603344656	7.56293740579388	0.779583266644343	0.00460862699105086
LINC01355	3.31320954292239	3.15847527217835	-0.0690011717613645	0.382268785328518
HNRNPR	86.7020623180888	109.250452078995	0.333501034326462	0.00709683101155672
ZNF436	5.15131933110742	6.15518705378688	0.25686072459884	0.0619017072064661
ZNF436-AS1	3.25667591252895	2.7409175821473	-0.248741209574065	0.165067001753949
E2F2	60.9785644472011	61.3385644787718	0.00849221633098739	0.952412663312426
ID3	13.1179585295658	6.24521151131181	-1.07072088069348	0.000680087016391367
RPL11	4237.64422893815	4023.83020512193	-0.0746930429005964	0.313270329058725
TCEB3	42.9424914031392	57.5672225465587	0.422841713281593	0.00431050900869843
TCEB3-AS1	21.4782646303457	12.1304441289168	-0.824245060793853	0.00994849824761395
PITHD1	105.705244456093	178.755984272562	0.757944583958575	0.00516959156182136
LYPLA2	164.7939871254	173.17933591126	0.071603191660718	0.0487768199873777
GALE	35.9126747801016	31.2516214659785	-0.200562064272621	0.00606967560152636
HMGCL	16.1981507006589	12.7119184550695	-0.349647338725007	0.0227251646640034
FUCA1	18.652608519933	21.978097368254	0.236689096553044	0.0266859754858987
PNRC2	90.5778180528512	132.263013380924	0.546179984788937	0.00599619486608269
SRSF10	19.9873865113569	27.1980024179605	0.444410853228888	0.00826821715146787
IFNLR1	4.63766043471929	3.65717197568303	-0.342668721138944	0.0921663246162886
GRHL3	0.521935221421127	0.151109331660949	-1.7882780057402	0.0102662929801633
STPG1	2.78581872482409	2.6022924804067	-0.098318263298518	0.524854091000616
NIPAL3	24.4530764518736	22.8404274914864	-0.0984263296000593	0.337405773701824
RCAN3	0.783327050631822	0.918519058813046	0.229694877033069	0.458501992077126
SRRM1	57.7131008747535	84.2902583346767	0.546467056582822	0.00503997087306955
CLIC4	47.9470715178688	45.0384421661222	-0.0902857749542847	0.438922774257013
RUNX3	40.1609853513096	50.0720486313904	0.318210816280501	0.071508753646863
SYF2	58.1129268528619	70.7865282270591	0.284615701504508	0.0106218966603273
RSRP1	97.8878901799808	128.556487583602	0.393200118825895	0.0100330659022614
TMEM50A	84.9470796527157	102.137314178691	0.265873771508433	0.000997204040798956
RHCE	1.38612622185792	1.64282054405218	0.245116257433679	0.460004664621539
TMEM57	30.5975718644711	44.2059031684806	0.53082186779004	0.0202397312904848
LDLRAP1	71.9006890385327	49.1490003585653	-0.548843522470645	0.00745331389853065
SEPN1	1.90336989568134	1.76864795434282	-0.105909047063624	0.599304037403188
MTFR1L	16.8073217886365	17.0756190976816	0.0228480336868193	0.788562502908157
AUNIP	13.5242986487729	17.83962768766	0.399531726739315	0.00061153141392872
PAQR7	2.91661528384676	1.42278536048898	-1.03557706486882	0.0238032299983366
STMN1	155.761774616488	149.774196783639	-0.0565521295297903	0.192277230076917
PAFAH2	8.23346591444009	14.6862333172502	0.834892652500491	0.00101738625871784
PDIK1L	11.3850697276268	12.8967059931342	0.179859500079416	0.170664116704476
ZNF593	178.058515560414	188.081520682169	0.0790066751430912	0.403798687391417
CEP85	39.6982342332865	51.9991759781402	0.389413923188118	0.0129314469568317
SH3BGRL3	108.241804413574	131.756431331439	0.283615590155037	0.0516084695623427
UBXN11	43.1017501573544	47.8003845316694	0.149275772560486	0.163661605634566
DHDDS	29.9539069137459	40.8750125116152	0.448474984974506	0.00262909599566748
LOC101928324	0.853467297764527	0.810705932222108	-0.0741571748672567	0.875945735645702
HMGN2	553.49399603215	906.202992552038	0.711266587458517	4.34074138678169e-05
RPS6KA1	41.2088772482522	40.1422190527471	-0.0378347866123207	0.700442805434378
ARID1A	47.7819663604191	65.3077282219183	0.450787497978517	0.0585358541624198
PIGV	17.1317223633088	13.3017179577674	-0.365057615955604	0.00998441857655513
ZDHHC18	28.7445228984663	45.2717157240929	0.655322898307102	0.00666687484174618
SFN	40.1274837106007	14.9788968717347	-1.42165931160776	1.98886935484151e-05
GPN2	65.2437501771587	72.8165568963208	0.158426815298276	0.0954806026500983
GPATCH3	16.944085628365	28.6424973891548	0.75737550393352	0.00512534247461141
NUDC	295.15903081256	343.952326700968	0.220716131153898	0.018957649942389
KDF1	9.69030150944971	10.2927665208083	0.0870173460058262	0.566382467469975
TRNP1	4.37719885702057	2.34836221071345	-0.898352980910803	0.000477405105664537
SLC9A1	7.68902014592542	19.0635199669861	1.30994286455007	0.00183851557474607
WDTC1	31.8725899852665	33.1470416372605	0.056563857897468	0.656429631301184
TMEM222	41.4407758634384	75.6077350488399	0.867482823168144	0.00019880895764996
ACTG1P20	1.35639881635078	1.8348553233933	0.435884881891953	0.057299315203968
SYTL1	40.3011444036596	20.5934022435994	-0.968638608703571	0.00106163850203691
MAP3K6	5.55919234239126	6.42229079610998	0.20821269187364	0.208498764612111
GPR3	4.78123094682203	5.00982718815304	0.067378745557528	0.612955650171307
WASF2	70.6822516790661	93.2338314586757	0.399505556333986	0.0395811253098646
AHDC1	3.16072080150522	3.62941045154095	0.199481618898854	0.216848190272622
IFI6	48.4441479370909	46.8281439044751	-0.0489465422710941	0.522299756589318
FAM76A	6.51455283363978	8.6730498606674	0.41287324954426	0.000444651110794962
STX12	16.8584181240063	21.0435478651358	0.319908788016131	0.0268155372263508
PPP1R8	62.0568100356026	92.6547004613345	0.578274628838028	0.000100979765895555
THEMIS2	15.406676070245	9.7975416821878	-0.653063928958978	0.00335314681657242
RPA2	69.1278637118695	97.5176541858398	0.496396079838965	5.91087708313348e-05
SMPDL3B	31.6587150635543	27.5205646990104	-0.202092628567911	0.0324222141205293
XKR8	5.11843498109512	14.1157829427536	1.46353448862394	0.0006208873489149
EYA3	21.2438137934798	29.865466678987	0.491435476494923	0.00174115490507102
DNAJC8	196.409973582623	205.210169475587	0.0632340367613991	0.355541863168148
ATPIF1	199.823345901141	192.495357824202	-0.0539014924250514	0.287012467738317
SESN2	13.1820926557194	14.2258990021818	0.109940409968672	0.253190312911569
MED18	23.4307413892253	25.7955048942889	0.138717080281631	0.0705454772105932
PHACTR4	18.3602597402287	27.9003411146664	0.60369629229843	0.0143411021020034
SNHG3	136.720332245706	134.138910284016	-0.0275000209761477	0.6038108860409
RCC1	133.934842468227	174.307281824288	0.380101521179535	0.000331695958395548
SNORA73B	48.0820051683835	92.838809993431	0.949230968205407	0.000681103522743908
TRNAU1AP	23.4109930923405	29.8912914761353	0.352539096357286	0.00128184397487753
SNHG12	86.3588285979806	148.259207972952	0.77970613001311	0.000368867014590288
SNORD99	18.6603638154658	30.3836552319183	0.703318325954495	0.0419050090403038
SNORA61	43.7081202290438	75.4874610233544	0.788335690007663	0.012580410901307
SNORA44	17.8200848314425	31.4693439381534	0.820442897410375	0.0228677043770745
SNORA16A	18.8283377235546	35.0632016720887	0.897052100733936	0.0319042926530865
TAF12	35.4264380788112	47.9118828337725	0.435557091193351	0.0188979230538284
RNU11	2.27038936781186	2.78843526260467	0.296516038784515	0.400241864403704
GMEB1	12.3279077552057	15.5248108652823	0.332647720679007	0.110475358525548
YTHDF2	81.1752685705443	111.42198901064	0.456921817275619	0.00511324186330915
EPB41	48.7021087945094	46.6535498320614	-0.0619973833648023	0.640937909507431
SRSF4	106.631785352959	174.202711492449	0.70812953169622	0.00205698885547901
MECR	38.0201970531771	40.4613496003019	0.0897784329338504	0.26945281040123
PTPRU	1.35664941371105	1.28145821077895	-0.0822615145277412	0.458175455954111
MATN1-AS1	1.69559914701572	1.05661803027562	-0.682341212187046	0.00999197504496994
LAPTM5	400.896367330463	369.278130399875	-0.118521519792555	0.203498026143225
SDC3	1.08386120121754	0.81655450905572	-0.408558916486186	0.108105223976596
PUM1	43.0085290771475	58.5422638993362	0.444855746656789	0.0265984754692191
SNRNP40	97.1876902209203	133.826137456835	0.461514415943025	0.00166069879375485
ZCCHC17	47.4023235158663	58.6054032484417	0.306075905760761	0.00238267492477961
SERINC2	9.32940417946243	10.6728416951045	0.19408750005725	0.0953865266955378
PEF1	84.821525652098	93.0178416179557	0.133077031648972	0.0143492612234288
COL16A1	2.54398945570915	1.75112904173166	-0.538807290235971	0.00337733474213839
ADGRB2	2.96911032679809	1.30883738311044	-1.1817448419292	0.0020547491326047
PTP4A2	144.551865142594	112.767975351323	-0.358229804786917	0.00507188545355942
KHDRBS1	176.257431009119	149.547902548899	-0.237076406384129	0.085332374367679
TMEM39B	37.8956737524691	49.0584905566098	0.372469688607879	0.00676121394087676
KPNA6	30.5252463436233	36.8142819897273	0.270262626028059	0.036989975930329
TXLNA	68.8388415454308	87.127361210891	0.339903030343779	0.0207506754622611
CCDC28B	13.5010820616078	7.52379620367891	-0.843542362196162	0.000342760956277998
IQCC	10.7597238985507	16.8260372284656	0.64505438354731	0.00289929072175632
TMEM234	12.3943905914459	19.1150830029321	0.625024126159708	0.00359568460447665
EIF3I	621.119022227973	623.493099817831	0.00550384181376273	0.923491829078171
MTMR9LP	2.57309865768636	1.00364522313756	-1.3582573903521	0.0669013260469501
FAM167B	0.590538671116211	0.631653200868249	0.0971011501788231	0.85008697674058
HDAC1	143.278660277552	160.195740326414	0.161012033748877	0.00548459784877215
MARCKSL1	80.949070476849	107.623788792703	0.410910581964239	0.0115536067085311
FAM229A	14.6509967034035	20.6972133966416	0.498437727034754	0.115521474428247
BSDC1	28.149572011459	43.7680086397546	0.636763758008119	0.00208242887967162
ZBTB8A	1.09930332778186	1.09583555302548	-0.00455820417515214	0.973079613285199
ZBTB8OS	51.7981535772011	50.3516723458667	-0.0408609760917889	0.678572173713001
RBBP4	91.0426326787873	105.412413556391	0.211430589599011	0.0398903268694112
SYNC	2.14251924468519	2.55038517572705	0.251406985638872	0.327333802027601
KIAA1522	31.874831654414	20.3034439899713	-0.650693255844649	0.048998237501859
YARS	203.3900427489	201.3739731029	-0.014371819725292	0.868666338736818
S100PBP	22.1198330986171	16.2991864142027	-0.4405405469306	0.0269090414079976
TMEM54	2.09547310159188	1.62345134302918	-0.368211856718498	0.0899362110064039
RNF19B	11.4553401491085	25.6378658554188	1.16225587634368	0.00085386544383516
AK2	147.404139759586	129.642833655097	-0.185234582579947	0.00934386041539566
TRIM62	4.86574345124094	8.05683050480292	0.727552149753745	0.00323136825594867
ZNF362	2.68017886822366	3.03434051278507	0.179053707834541	0.0762029073676866
PHC2	22.588124989476	30.8139304935309	0.448018198655524	0.00368077431744268
LOC101929464	1.42533059133217	0.997323329338429	-0.515163373805805	0.324256098335884
ZSCAN20	1.09346136257631	1.87779761157096	0.780139334456525	0.00426141611356538
SMIM12	19.246922254966	26.1330272375021	0.441246490290331	0.000461131974804661
LOC653160	0.654834445391051	0.674098186356649	0.0418285317223677	0.774531249863653
ZMYM6NB	7.34502442583436	7.71240156953935	0.0704128833458975	0.59133068603389
ZMYM6	6.89766742713927	8.42846547517102	0.289161420890116	0.0342888217895823
ZMYM1	0.314250532517535	0.29039123494387	-0.113917281141807	0.718732133685407
SFPQ	312.324954583109	510.186898452541	0.707978006692191	0.000898301889199793
ZMYM4	16.6763327798126	19.7217177330211	0.241983146998294	0.0732542438401693
KIAA0319L	21.5300802896067	23.5186695340604	0.127452748727268	0.339200453960198
NCDN	49.8631826951569	80.7904999432811	0.69621068727803	0.00462111217349058
PSMB2	106.868913988034	122.279420835291	0.194339360981003	0.00618140969453889
C1orf216	14.4261813231405	14.1010428995505	-0.0328875954143686	0.718788344992702
CLSPN	12.3107565974557	29.6435436126484	1.26779848881107	0.0010988741021035
AGO4	1.52757209606871	1.87389062292343	0.294796275003589	0.193168911263676
AGO1	9.56249584942628	14.8821638407768	0.638125185442807	0.00798443493749208
AGO3	11.401676704988	17.0937991029914	0.584227072655231	0.00880653705844271
ADPRHL2	57.2309805300176	78.6340775476049	0.458358342284261	0.00875780036065404
